"Time"	G1	G3	G8	G5	G4	G22	G83	G7	G6	G85	G86	G87	G54	G88	G89	G30	G29	G35	G100	G99	G32	G19	G18	G20	G81	G23	G80	G82	G51	G31	G58	G50	G78	G94	G95
250	0.0487572	0.1344407	0.0105167	0.4298318	0.1150416	0.7071006	0.0113901	0.7302077	0.0284560	0.5051675	0.7773976	0.1890789	0.0637166	0.7246137	0.0555403	0.6607897	0.0239619	0.7293609	0.5034336	0.0049484	0.2479278	0.6386333	0.7579756	0.6553444	0.5464728	0.4438739	0.1409823	0.4477666	0.0069805	0.0042741	0.0843787	0.0378418	0.5840005	0.7086439	0.9042576
300	0.0126467	0.1518176	0.0064756	0.4877616	0.0918963	0.6999630	0.0137638	0.7445671	0.0352071	0.5198106	0.7842538	0.1940199	0.0713441	0.6931099	0.0344364	0.7699744	0.0309374	0.6661844	0.4493041	0.0000598	0.2902134	0.5633276	0.6367599	0.7785159	0.5346476	0.4960145	0.1594516	0.3119270	0.0068556	0.0060438	0.1276201	0.0755788	0.8146566	0.6602515	0.6273751
350	0.0267615	0.1406255	0.0086773	0.5256358	0.0989508	0.7221758	0.0173247	0.7362079	0.0337972	0.5517283	0.7374982	0.1051153	0.0571912	0.6849974	0.0446318	0.6656386	0.0563413	0.8043752	0.4831811	0.0007738	0.2176015	0.5212013	0.6959140	0.7326983	0.4583102	0.5971453	0.1439921	0.2956822	0.0041871	0.0287584	0.1336165	0.0590315	0.6791284	0.5891595	0.5846501
400	0.0145033	0.1586782	0.0024144	0.4779004	0.0636715	0.6361051	0.0028086	0.8015136	0.0131046	0.5182131	0.6635771	0.0619639	0.0628299	0.7634183	0.0498189	0.8151671	0.0259760	0.6752141	0.4042219	0.0006442	0.2713584	0.6831709	0.7735539	0.5940125	0.5459711	0.4389505	0.0816330	0.2130714	0.0041082	0.0220886	0.1236045	0.0499204	0.7093638	0.5803964	0.6094366
450	0.0333314	0.1441796	0.0014957	0.5640670	0.0684734	0.7189318	0.0071067	0.7261798	0.0235515	0.4867766	0.5714784	0.0638700	0.0652371	0.6589941	0.0657828	0.7741638	0.0181796	0.6792385	0.5047374	0.0102368	0.3065275	0.6905256	0.6563982	0.6910199	0.5139448	0.4666762	0.1216374	0.2868421	0.0106596	0.0125292	0.0942574	0.0521534	0.8018213	0.6555915	0.7286738
500	0.0146142	0.0793435	0.0019184	0.5429168	0.0508319	0.6997477	0.0393732	0.7115430	0.0245970	0.4763443	0.7232337	0.0481318	0.0505454	0.6977393	0.0716183	0.6605464	0.0487192	0.6979483	0.5209277	0.0035750	0.2308818	0.6259995	0.7002975	0.6898117	0.6836773	0.4425663	0.1278673	0.2787014	0.0013407	0.0128535	0.0974098	0.0460238	0.6679680	0.6714786	0.6670964
550	0.0456722	0.0295972	0.5495455	0.6782961	0.0770898	0.5791187	0.1471982	0.6712654	0.4427921	0.1330174	0.7375320	0.1649002	0.1178874	0.7199697	0.0356986	0.5692142	0.0130459	0.6535985	0.6007190	0.0024126	0.5498450	0.5598213	0.6197891	0.7311679	0.1491565	0.4447835	0.1148544	0.3194303	0.0022787	0.5060193	0.4626746	0.0546939	0.7098186	0.6871986	0.6673902
600	0.0140406	0.0179465	0.5755410	0.6681317	0.1118380	0.7338752	0.0835775	0.6928410	0.7379504	0.1101766	0.7372575	0.2563016	0.0600270	0.6607269	0.1458008	0.6386346	0.0476053	0.6572791	0.5792361	0.0018976	0.6007109	0.3937269	0.6652881	0.8054990	0.0201588	0.5519450	0.1885162	0.4184858	0.0038835	0.6252428	0.6247986	0.0334988	0.4080943	0.6789093	0.8002827
650	0.0251211	0.0391307	0.5922938	0.6781720	0.0543825	0.6733646	0.0438002	0.6941565	0.6790785	0.0472440	0.6443766	0.3508928	0.1221635	0.7694940	0.2473434	0.6288559	0.1180859	0.6153559	0.6513689	0.0005671	0.7316059	0.3540856	0.7832111	0.6280971	0.0061109	0.5232962	0.1255076	0.4001229	0.0062542	0.4824536	0.6686382	0.0608159	0.3512391	0.7216990	0.7378209
700	0.0611650	0.0445731	0.6657697	0.6891311	0.1029143	0.6170175	0.0376997	0.7091691	0.6649461	0.0431451	0.7314922	0.4662562	0.0946384	0.6717294	0.2983504	0.6706154	0.0941195	0.6820114	0.7393202	0.0000977	0.6592521	0.3202893	0.7120325	0.5532121	0.0205964	0.4390992	0.1240918	0.3404677	0.0090560	0.3571044	0.6366610	0.0351503	0.3237012	0.6484707	0.7365177
750	0.0183677	0.0136527	0.6303491	0.6059781	0.0771775	0.6651716	0.0610363	0.7136720	0.6972046	0.0341863	0.5614603	0.3922729	0.0558054	0.8241248	0.3911732	0.7497082	0.1050680	0.7119345	0.5667339	0.0012806	0.7246252	0.3285689	0.6215097	0.6546023	0.0152859	0.4098853	0.1472669	0.3323487	0.0232183	0.4194982	0.7231971	0.0214434	0.2465753	0.6615473	0.6381963
800	0.0277018	0.0175408	0.6867509	0.6238958	0.0715401	0.7424603	0.0800283	0.6057869	0.5584032	0.0584053	0.6688186	0.4465129	0.0463739	0.7482497	0.4036426	0.5894681	0.1481079	0.5839805	0.8068524	0.0001277	0.6877705	0.2509653	0.7742244	0.6402866	0.0197390	0.4689519	0.1900657	0.3692999	0.0156080	0.4581049	0.8828098	0.0367941	0.3789488	0.7000788	0.6158057
850	0.0229522	0.0131254	0.7219486	0.6102724	0.0921266	0.6895411	0.0751601	0.6795938	0.6497642	0.0578215	0.8154719	0.4819906	0.0381818	0.6903636	0.4013995	0.6001993	0.1436942	0.7536107	0.8094583	0.0019940	0.7358085	0.3193742	0.7154434	0.5583666	0.0056063	0.4673870	0.1974976	0.3340932	0.0163888	0.3454470	0.6497420	0.0322573	0.3543453	0.7389679	0.5595918
900	0.0412742	0.0274435	0.6521237	0.7127581	0.0987066	0.6523865	0.0975855	0.6520460	0.7189070	0.0693816	0.7766203	0.3830496	0.0532947	0.7040478	0.4079626	0.5407831	0.2651711	0.7815040	0.6068353	0.0008897	0.6081621	0.3433173	0.6787107	0.5966483	0.0119202	0.4027121	0.1584315	0.3654034	0.0170363	0.3435864	0.7046514	0.0663265	0.3116056	0.5806167	0.6040094
950	0.0442161	0.0121866	0.6219948	0.4979433	0.0683154	0.6720355	0.0815092	0.6563340	0.6994062	0.0462991	0.6919029	0.3482376	0.0496582	0.6908848	0.4473997	0.4667050	0.2806072	0.6118218	0.6706088	0.0051453	0.5634673	0.3103974	0.6335618	0.5309147	0.0050625	0.5645014	0.1723711	0.4220170	0.0103711	0.2896436	0.6664668	0.0322893	0.3211921	0.6783813	0.5950342
1000	0.0137981	0.0359401	0.7370544	0.6217924	0.0981762	0.6130776	0.0750483	0.6693828	0.6763604	0.0719265	0.6991085	0.5058605	0.0904234	0.6941396	0.4172088	0.6519970	0.1612548	0.5465956	0.6508835	0.0004100	0.7326763	0.3381673	0.6626607	0.6590582	0.0269902	0.4817375	0.1284994	0.4363506	0.0031178	0.2175831	0.6280698	0.0468820	0.3250705	0.7045322	0.7119693
