"Time"	G1	G2	G10	G20	G4	G17	G16	G9	G11	G18	G94	G56	G3	G5	G19	G13	G12	G14	G15	G50	G41	G51	G53	G52	G42	G55	G21	G22	G54	G40	G49	G44	G35	G39	G45	G48	G95	G61	G47	G98	G43	G8	G72	G67	G57	G79	G60	G82	G88	G80	G84	G81	G83	G89	G85	G77	G78	G91	G90	G75	G86	G59	G58	G99	G92	G69	G93	G87	G68	G34
600	0.4266461	0.0014755	0.4014056	0.4841949	0.7655408	0.5075451	0.2721455	0.0230648	0.4123327	0.4714460	0.5606156	0.4143488	0.0020075	0.2097827	0.3970535	0.3181545	0.6749853	0.5187720	0.2690575	0.4011645	0.1252765	0.3372933	0.2006284	0.2926041	0.5122893	0.0277702	0.0964003	0.6019280	0.0127105	0.3781193	0.4365290	0.6893844	0.7713057	0.3076596	0.3428463	0.3223777	0.7341509	0.4459853	0.1909349	0.6603401	0.0242187	0.1878082	0.5878949	0.7357789	0.6533370	0.7033883	0.2444389	0.0097490	0.0029827	0.0024976	0.5996041	0.3880015	0.5408273	0.3253340	0.2137222	0.0357295	0.6511217	0.2247164	0.5935644	0.4523538	0.6637651	0.2191273	0.0198955	0.7117233	0.0478166	0.4287798	0.3318177	0.6779818	0.3153550	0.6744175
650	0.2756335	0.0035976	0.3256272	0.1924742	0.6926424	0.5909798	0.4966422	0.0579199	0.3067363	0.5090994	0.6373510	0.4831811	0.0068082	0.3495077	0.3748305	0.3650136	0.7158218	0.5863061	0.3331697	0.4734112	0.1420614	0.3091348	0.1333794	0.2258291	0.5143416	0.0074207	0.0911369	0.6058286	0.0251639	0.3914846	0.4328839	0.6319981	0.6615020	0.2794398	0.3537204	0.3929117	0.6264035	0.4949381	0.1479920	0.6961426	0.0088954	0.4211772	0.6352228	0.7642831	0.5202760	0.7345426	0.1981240	0.0119602	0.0041670	0.0139638	0.6203658	0.4336938	0.5550319	0.4489470	0.2848607	0.0701149	0.5842194	0.3296338	0.5497126	0.4252917	0.5578516	0.2550192	0.0450878	0.6368163	0.0302458	0.3732744	0.3234701	0.6290244	0.2216187	0.6173460
700	0.2824091	0.0038143	0.3820142	0.1279498	0.6462041	0.6283699	0.5025014	0.1240902	0.4346546	0.5331561	0.6458703	0.5168235	0.0025597	0.3410646	0.3991822	0.4102419	0.6368333	0.4860833	0.3650854	0.3738237	0.1443336	0.2689639	0.1541639	0.2627442	0.5392223	0.0226536	0.1152726	0.5514037	0.0759752	0.4782373	0.6096088	0.7107268	0.7632905	0.2712811	0.3948005	0.4726130	0.8078571	0.4372578	0.2394037	0.7135942	0.0089479	0.3716165	0.7640634	0.7394770	0.5342206	0.6307595	0.2924289	0.0035222	0.0045922	0.0095916	0.6489147	0.3957421	0.5824403	0.3865793	0.2835465	0.0310384	0.5917680	0.3438251	0.4168232	0.3898455	0.7022023	0.2254733	0.0217985	0.6332544	0.0260688	0.3087776	0.3201487	0.6334326	0.2712436	0.5816587
750	0.3666261	0.0024451	0.4886209	0.1072469	0.6753094	0.5077953	0.6042045	0.1103067	0.4177103	0.3267293	0.6334100	0.5076599	0.0088004	0.4009703	0.2538143	0.5051497	0.6551653	0.5628528	0.3626810	0.3262429	0.1758168	0.3183144	0.2312345	0.3275728	0.3943923	0.0327674	0.2093954	0.7266080	0.0244987	0.3783577	0.4557747	0.7608363	0.7652491	0.2599657	0.4090851	0.5216927	0.7213190	0.4157676	0.2123912	0.7541246	0.0040874	0.3073305	0.5843347	0.6583733	0.5142950	0.7919543	0.2097507	0.0083343	0.0028537	0.0078137	0.6364661	0.3209073	0.5077146	0.3572817	0.2676838	0.0199327	0.4725753	0.4291123	0.4532890	0.3728756	0.6302971	0.2626224	0.0231765	0.8323338	0.0328613	0.3636079	0.3071837	0.6347349	0.2066723	0.7473264
800	0.5221541	0.0030871	0.3614681	0.1545712	0.6730530	0.6078873	0.5618417	0.2383385	0.3050123	0.5080537	0.6966974	0.4732909	0.0107183	0.4036600	0.2203722	0.3935772	0.6308325	0.5795003	0.3217502	0.2395735	0.2687755	0.3435299	0.2592577	0.4103575	0.4305807	0.0206475	0.2669894	0.5848955	0.0297513	0.3828425	0.4953810	0.6147146	0.7851961	0.2747920	0.5473459	0.3949587	0.6754076	0.4337212	0.2322810	0.6608879	0.0019673	0.3897138	0.7155459	0.7726321	0.5691555	0.6331106	0.2079644	0.0203865	0.0021570	0.0017448	0.7144622	0.3067650	0.5454346	0.4247018	0.2388942	0.0241072	0.5587157	0.3520340	0.3479088	0.3796129	0.7271049	0.2097440	0.0407171	0.6350799	0.0292348	0.3235785	0.3482623	0.6471678	0.3543095	0.7618926
850	0.3896664	0.0012710	0.3153326	0.1335725	0.7008561	0.5452188	0.6242071	0.1571799	0.3248213	0.4120081	0.7099183	0.5239097	0.0028138	0.3703851	0.2480890	0.4278465	0.7758255	0.4841409	0.2632427	0.2262067	0.3031673	0.3374022	0.3111138	0.4971210	0.5812811	0.0199372	0.2776376	0.6670344	0.0157626	0.3208355	0.4212273	0.5991054	0.5666950	0.2981576	0.4589522	0.4084288	0.6433015	0.4571648	0.3510867	0.8983609	0.0048246	0.3941081	0.6778143	0.6557224	0.6269212	0.6678876	0.1474957	0.0083560	0.0144154	0.0059321	0.7144578	0.3071454	0.4076822	0.4645354	0.2455556	0.0340405	0.7515496	0.4330356	0.4653248	0.4267008	0.7192830	0.2384416	0.0173543	0.6399384	0.0172749	0.3220523	0.3088338	0.7389684	0.3935613	0.5927491
900	0.4580788	0.0015579	0.3941908	0.0979612	0.6822061	0.5572424	0.4963411	0.1043230	0.3581334	0.5033587	0.6039658	0.4689405	0.0016527	0.4190221	0.2483307	0.3626237	0.7835613	0.4365950	0.3156927	0.2276646	0.2292336	0.3332850	0.3256713	0.3490776	0.6200868	0.0508368	0.3283578	0.5737306	0.0051188	0.3898497	0.3953912	0.7515061	0.6947922	0.3163172	0.4663122	0.4585757	0.7156836	0.4716753	0.2463826	0.7701134	0.0118418	0.3756008	0.5725873	0.7473518	0.5911085	0.6202005	0.2011063	0.0059906	0.0128760	0.0109005	0.7174589	0.3361349	0.5430404	0.4120027	0.2439837	0.0298833	0.6321734	0.3786818	0.5717819	0.4630420	0.7509437	0.3685071	0.0362817	0.7484987	0.0267489	0.3014757	0.3990108	0.6259492	0.2916911	0.6220748
950	0.4947559	0.0001981	0.3646115	0.1846267	0.8236061	0.4786735	0.5610243	0.1143131	0.4169630	0.5617878	0.5718873	0.4588541	0.0000000	0.3317977	0.2651494	0.3054044	0.6880711	0.5183476	0.2656561	0.2165403	0.2027987	0.3057423	0.2803357	0.4636783	0.5561428	0.0162530	0.2329695	0.5966568	0.0037398	0.3682230	0.4697655	0.8622595	0.8986185	0.3772017	0.4228623	0.3806926	0.5955699	0.4116182	0.2934735	0.6605623	0.0082684	0.2875869	0.7084871	0.6184574	0.5567378	0.7030019	0.2713124	0.0017243	0.0032801	0.0014808	0.6454073	0.4677411	0.6027668	0.4237691	0.2353615	0.0310669	0.6120120	0.3208616	0.6124986	0.3863083	0.7078888	0.2979329	0.0446149	0.7570708	0.0297375	0.3214478	0.1952836	0.6188201	0.2579233	0.7762799
1000	0.5294882	0.0046307	0.2965092	0.1954382	0.7997965	0.5542616	0.5865176	0.0554305	0.3809252	0.4673329	0.6046349	0.5359326	0.0000346	0.3380357	0.2017575	0.4263789	0.5631475	0.4141573	0.3430804	0.2541568	0.2965254	0.2930025	0.2719328	0.3248270	0.5910245	0.0154342	0.2033313	0.5293892	0.0013643	0.3607592	0.5382104	0.7510972	0.9262233	0.2829914	0.4438555	0.3826323	0.6832313	0.6003934	0.3007320	0.8338618	0.0205407	0.3365628	0.5572465	0.7453702	0.5351127	0.6975162	0.2089699	0.0057992	0.0007208	0.0039950	0.7501148	0.3864624	0.6536145	0.3459895	0.2508232	0.0196504	0.6248098	0.3044481	0.5693972	0.4140871	0.8245815	0.2613564	0.0347923	0.7337484	0.0083185	0.3230914	0.3219076	0.7241496	0.3033691	0.6730091

0	0.3836672	0.0002061	0.4272908	0.2061365	0.6031134	0.5353515	0.4741974	0.1137190	0.3136370	0.3903512	0.7134929	0.4288409	0.0062895	0.3696159	0.2689347	0.4384755	0.7156239	0.3800570	0.3389638	0.2979814	0.2568929	0.3373624	0.2581260	0.3235596	0.6185251	0.0321586	0.3352552	0.6696968	0.0026151	0.3882984	0.4910628	0.7451470	0.6434702	0.2943449	0.4157308	0.4061002	0.6597757	0.4165168	0.3362987	0.7058857	0.0088612	0.3124564	0.8253421	0.6787133	0.5881798	0.7921028	0.2035008	0.0068868	0.0022437	0.0324788	0.5966609	0.4052413	0.4845621	0.4855483	0.2552213	0.0439511	0.6627907	0.3464994	0.5895295	0.3980624	0.5534904	0.3262445	0.0377424	0.7400839	0.0378233	0.3184886	0.3060484	0.6440555	0.2149098	0.6954082
50	0.4989186	0.0021857	0.2219672	0.2430045	0.6176869	0.5529742	0.5964774	0.0690688	0.3021005	0.2273635	0.6759825	0.3733233	0.0031394	0.3449626	0.1024198	0.4087582	0.6188100	0.4085506	0.2273181	0.2041780	0.2374603	0.3471132	0.2621950	0.2961300	0.6287911	0.0239245	0.2668511	0.5552829	0.0237556	0.4399181	0.5820811	0.6777679	0.6690080	0.2236847	0.4602480	0.2840111	0.7854625	0.5170746	0.2845922	0.2321447	0.0013212	0.3897501	0.6246036	0.7221068	0.4802246	0.4369700	0.4546915	0.5684466	0.0006587	0.0730185	0.7527027	0.2649536	0.5709029	0.5607334	0.1010309	0.1260665	0.5617037	0.4123214	0.2819991	0.4741584	0.7605181	0.5692351	0.0259104	0.7842042	0.0345592	0.2097736	0.2750160	0.7151608	0.1068298	0.4665002
100	0.3858366	0.0017069	0.2052932	0.2451305	0.6528294	0.5781042	0.4927032	0.0317540	0.5283163	0.2292871	0.5702027	0.5121652	0.0014267	0.3931279	0.1127764	0.3114404	0.7747414	0.5661772	0.3160882	0.2882166	0.2812068	0.2900389	0.2726428	0.3166953	0.6807969	0.0397118	0.2410125	0.5276796	0.0067399	0.5764975	0.5782961	0.6486459	0.6676740	0.1934815	0.2921299	0.2746470	0.7766964	0.4734064	0.4020756	0.2012930	0.0098991	0.3187318	0.6094838	0.7657830	0.6463424	0.4530252	0.5743636	0.5959935	0.0000963	0.0017317	0.6320348	0.1368084	0.4395745	0.7227909	0.1139455	0.1306267	0.5539560	0.3474449	0.1967486	0.4553034	0.5294836	0.5998225	0.0271608	0.6137020	0.0240239	0.3084622	0.2234678	0.7367368	0.0608332	0.3411037
150	0.3820886	0.0039245	0.4197461	0.1978456	0.7410736	0.6224819	0.6608858	0.1268796	0.4538131	0.1933194	0.5994740	0.4461803	0.0023413	0.4437634	0.0603673	0.3816836	0.8118702	0.5057468	0.3557737	0.3627858	0.2517385	0.3475983	0.2511394	0.3363907	0.6972026	0.0236454	0.1272028	0.4925656	0.0158361	0.5643594	0.5937795	0.6009146	0.5793376	0.1882349	0.3908501	0.3874081	0.8315115	0.4502501	0.3102274	0.1613299	0.0051864	0.2842365	0.6420710	0.8108688	0.4425789	0.4582718	0.4291832	0.6949101	0.0008021	0.0031585	0.6025637	0.0815165	0.3059515	0.6228384	0.1606872	0.1835062	0.6547730	0.3281429	0.1933815	0.6332983	0.4842635	0.5758656	0.0231492	0.7396063	0.0253381	0.1821801	0.2311148	0.7519704	0.0214205	0.2912882
200	0.4214904	0.0021443	0.2730437	0.1102015	0.6607613	0.6578733	0.5885601	0.0902223	0.4385327	0.2133893	0.6240826	0.4584750	0.0026030	0.3360582	0.0496011	0.3487656	0.6411262	0.5849953	0.3640814	0.3390229	0.1944395	0.2813133	0.3525351	0.3297733	0.5268067	0.0324844	0.1926225	0.5251006	0.0013552	0.6216704	0.5196667	0.6267055	0.5700862	0.1176085	0.3491651	0.3671531	0.7250978	0.3675611	0.2537351	0.1467459	0.0017860	0.4760328	0.8755237	0.7445425	0.4606322	0.3735045	0.5216814	0.7108096	0.0039275	0.0051866	0.7028388	0.0777423	0.4557127	0.6365240	0.1555082	0.1700719	0.7588839	0.2973773	0.1343015	0.3996002	0.5481136	0.7003674	0.0276814	0.6902604	0.0115903	0.1572566	0.1725758	0.7200895	0.0125280	0.3615371
250	0.3451880	0.0003074	0.2321764	0.0860778	0.7052004	0.5406712	0.6926904	0.1426975	0.4153695	0.2376555	0.4911924	0.6124912	0.0014580	0.4399325	0.0871658	0.3496556	0.7488827	0.4114194	0.2377956	0.2575419	0.3132492	0.2423133	0.2668246	0.3016617	0.6850449	0.0285763	0.2003583	0.6765009	0.0114886	0.8437755	0.6367964	0.5965146	0.6182051	0.1594483	0.2904522	0.4286001	0.7231214	0.4898295	0.2620346	0.1149945	0.0075446	0.3946393	0.6781712	0.7183233	0.5029338	0.3365694	0.5189944	0.6193004	0.0007543	0.0082796	0.7035552	0.0494154	0.3677386	0.6666596	0.2342184	0.1673806	0.5546439	0.2711834	0.1692516	0.5548856	0.4085402	0.6063601	0.0243112	0.6802198	0.0134779	0.1123490	0.2002261	0.6796765	0.0503852	0.3278718
300	0.3568394	0.0012704	0.2012204	0.0780413	0.7630308	0.4681772	0.5427757	0.1256203	0.3992455	0.2257467	0.4417056	0.4518884	0.0060860	0.4418863	0.0752214	0.3978532	0.7209685	0.4532522	0.2335699	0.2091542	0.1775476	0.3225934	0.2355316	0.2519760	0.5689432	0.0386753	0.1145960	0.5910359	0.0232325	0.6563392	0.5014483	0.8434551	0.6262835	0.1523593	0.4656506	0.3220103	0.7201560	0.4191173	0.2920577	0.1979030	0.0062717	0.4374655	0.6598726	0.7177084	0.5452656	0.3779421	0.4528854	0.5161903	0.0010782	0.0115776	0.6645731	0.0510493	0.4697090	0.6607680	0.2804921	0.1165781	0.6186050	0.2932091	0.1452653	0.5601771	0.4525605	0.4989602	0.0299095	0.7158646	0.0142651	0.1373831	0.1457397	0.7387617	0.0248832	0.2408040
350	0.4733435	0.0101042	0.2338964	0.1203305	0.5511319	0.6992066	0.6639338	0.1630288	0.4189798	0.1903988	0.5754766	0.4478060	0.0009975	0.4281259	0.0570293	0.4545263	0.7623654	0.4548395	0.2627160	0.2095296	0.1959162	0.2544478	0.3364214	0.4145639	0.5301345	0.0279280	0.2066869	0.5695784	0.0165064	0.7469594	0.6129001	0.6399068	0.5705033	0.2103545	0.4575525	0.4304039	0.6200442	0.4812721	0.3127022	0.1859707	0.0031280	0.4412227	0.7001584	0.7276905	0.4858742	0.3578081	0.3906713	0.7265886	0.0015480	0.0074596	0.7109699	0.0338418	0.4031349	0.7197159	0.2143293	0.1582035	0.5667768	0.3196455	0.0717922	0.5592883	0.5171144	0.6244700	0.0268234	0.6703628	0.0303227	0.1542165	0.2663175	0.7541298	0.0168193	0.2644604
400	0.3735606	0.0086907	0.2357197	0.1009261	0.7260354	0.5079976	0.5651323	0.0869575	0.3924178	0.3049775	0.5227775	0.4671516	0.0045452	0.4139041	0.0758316	0.4106543	0.8754859	0.4434822	0.3582073	0.1645596	0.1855140	0.2761949	0.3022997	0.3249182	0.5866073	0.0433235	0.2406577	0.4848201	0.0063715	0.6561002	0.4979780	0.7368062	0.6218334	0.1688725	0.4445435	0.4000992	0.6899471	0.3907344	0.3761795	0.1279234	0.0018823	0.2944215	0.5317835	0.6000302	0.4906729	0.3665064	0.3885498	0.7387730	0.0003904	0.0063185	0.6676584	0.0556364	0.3147902	0.7051382	0.2967053	0.2085486	0.6104801	0.3138933	0.1521430	0.4475010	0.3582963	0.4733956	0.0271865	0.6807941	0.0079383	0.1363670	0.1773797	0.6802659	0.0593960	0.3124549
450	0.3875940	0.0006339	0.2200930	0.0635155	0.6409328	0.5990338	0.7136282	0.1088540	0.3923371	0.2127112	0.5769822	0.4049336	0.0010323	0.4129816	0.0456119	0.4464877	0.6440739	0.3458239	0.2715866	0.2562341	0.2333848	0.2279118	0.2624533	0.3185977	0.5188470	0.0127312	0.2952832	0.6233928	0.0294995	0.7234634	0.5109089	0.6539022	0.6313859	0.1247530	0.4014593	0.6462404	0.5875007	0.4223020	0.3417335	0.1576363	0.0033024	0.4221995	0.8800868	0.8347522	0.4387132	0.3606553	0.4861859	0.7725645	0.0021329	0.0052606	0.7408462	0.0496597	0.4138717	0.6418859	0.1472534	0.1965043	0.5448115	0.3933044	0.1643546	0.4968922	0.4093924	0.6515520	0.0170267	0.7699101	0.0160374	0.1646060	0.2023700	0.6955293	0.0560835	0.2531632
500	0.4075312	0.0009084	0.2625654	0.0811427	0.5858331	0.5654140	0.6146208	0.1057164	0.4786016	0.2761732	0.6101405	0.3744520	0.0035410	0.3954404	0.1021930	0.3870547	0.5896088	0.3915693	0.2910325	0.2393719	0.1804501	0.3204464	0.3615986	0.3520823	0.5571099	0.0309544	0.2664504	0.4990545	0.0125907	0.6648232	0.4854950	0.7560462	0.6776452	0.1261026	0.4559176	0.3650741	0.6307737	0.4081290	0.3051777	0.1483889	0.0055140	0.4138910	0.7296731	0.7990676	0.4249020	0.3897682	0.4593941	0.6106004	0.0012034	0.0118821	0.6938210	0.0326458	0.3618393	0.6378914	0.2067180	0.1897855	0.6083767	0.3190517	0.1985793	0.4233076	0.3349136	0.5165680	0.0318030	0.7189281	0.0271895	0.1301536	0.2072011	0.6804354	0.0173936	0.2646942
550	0.5016454	0.0007485	0.3218116	0.0824035	0.7065518	0.6342841	0.6335967	0.1033473	0.3963118	0.5720830	0.5654906	0.4067120	0.0067111	0.3678447	0.2253070	0.3740562	0.6358069	0.3947746	0.3162650	0.3062751	0.2141854	0.3084336	0.2940619	0.2691925	0.5279267	0.0541706	0.2329502	0.6107925	0.0182633	0.4727437	0.5714348	0.6255215	0.5713925	0.2687038	0.4165393	0.5093430	0.6224158	0.3722514	0.3431015	0.7095675	0.0029890	0.4316572	0.7619182	0.6728896	0.4384388	0.6480543	0.3207348	0.1493339	0.0035665	0.0071614	0.6304246	0.0808244	0.3845050	0.5948101	0.3690121	0.0531911	0.5273630	0.4187277	0.4787472	0.4980247	0.4566977	0.3046245	0.0163600	0.8770459	0.0189004	0.1823403	0.1703216	0.7559241	0.1740367	0.4707967
600	0.3967793	0.0014925	0.3711697	0.1122026	0.6999620	0.6596661	0.5593391	0.1139748	0.4148211	0.6077523	0.8528711	0.4144999	0.0010157	0.3368831	0.2460508	0.3797125	0.6349959	0.4121787	0.2455651	0.3040093	0.2372573	0.2969790	0.2569024	0.2982746	0.5820512	0.0149581	0.2156165	0.5887489	0.0189463	0.3714499	0.4503044	0.7240284	0.7164644	0.2577117	0.3301071	0.4786420	0.5913238	0.5296936	0.2296787	0.5652650	0.0063363	0.3988346	0.7314983	0.7090764	0.5322256	0.6120714	0.2244487	0.0843895	0.0011798	0.0095361	0.7334610	0.1769569	0.5547847	0.3874421	0.2565587	0.0653236	0.7070063	0.3086027	0.6655775	0.3471259	0.5027665	0.2879591	0.0217743	0.7611920	0.0094456	0.2622207	0.3018003	0.6369991	0.2768212	0.7317414
650	0.3712417	0.0051119	0.3043752	0.1592126	0.6332021	0.6721695	0.5296014	0.0729711	0.4033687	0.5192786	0.7263313	0.5254085	0.0003423	0.3787831	0.2028220	0.3472283	0.8026173	0.3469763	0.3415049	0.2346464	0.2739819	0.2864188	0.3668142	0.3465802	0.5928358	0.0506640	0.3039017	0.6114577	0.0046164	0.3891430	0.4760638	0.6345115	0.5837232	0.3330260	0.3940084	0.4221762	0.7093888	0.5020822	0.1877190	0.7622687	0.0033867	0.3180249	0.8015784	0.6887219	0.5866169	0.7286238	0.1994319	0.0361112	0.0126392	0.0018958	0.5363256	0.2711215	0.4494471	0.3534953	0.2726032	0.0365099	0.7004978	0.2756055	0.5786180	0.3814911	0.6327665	0.2269268	0.0100790	0.6767030	0.0234088	0.2459652	0.3492083	0.7104181	0.2814722	0.8263449
700	0.4608388	0.0032149	0.4186632	0.1495339	0.6411467	0.5246086	0.5129198	0.0727095	0.3795957	0.4521692	0.7898185	0.5984674	0.0000000	0.3999769	0.2293143	0.3667754	0.6448327	0.5410238	0.3742833	0.3034512	0.2655007	0.2406932	0.3351466	0.3482701	0.5709131	0.0271784	0.1892952	0.5899288	0.0087251	0.4177234	0.5254043	0.6390563	0.7098870	0.2474562	0.4750085	0.3949889	0.7564258	0.4899404	0.2833282	0.8896252	0.0076234	0.3842691	0.6380587	0.7267270	0.4454636	0.6359647	0.1265340	0.0048326	0.0013551	0.0067012	0.4882589	0.2809237	0.5803185	0.4166557	0.3256608	0.0615614	0.6488152	0.4000490	0.6397429	0.3703674	0.6626024	0.3767000	0.0136730	0.8681212	0.0183368	0.2587778	0.2241605	0.6836902	0.2598116	0.6924313
750	0.3651942	0.0059278	0.3127927	0.2767491	0.6685372	0.5822009	0.4144833	0.0652367	0.3596597	0.4155179	0.7004844	0.4340673	0.0003753	0.3174213	0.2266388	0.4016269	0.5982561	0.5496367	0.2796490	0.3437882	0.2167378	0.3019693	0.2436134	0.3435508	0.5928576	0.0226206	0.1860276	0.7255905	0.0058173	0.2822156	0.4783658	0.6606367	0.6976309	0.2730343	0.3943559	0.3542642	0.7132056	0.5020905	0.3113127	0.7917931	0.0035268	0.3313629	0.7041757	0.8066785	0.5517676	0.5796071	0.1953222	0.0023860	0.0036068	0.0047226	0.4067258	0.3960245	0.5879850	0.4802197	0.3247319	0.0402789	0.4879247	0.3642398	0.6615711	0.3662607	0.6157378	0.2604392	0.0036903	0.7119225	0.0373040	0.3369768	0.2485062	0.7433364	0.2727776	0.6093150
800	0.4583792	0.0075795	0.4333598	0.1989902	0.6025763	0.5509625	0.5062425	0.0606835	0.3097272	0.4707948	0.6853898	0.4449070	0.0111043	0.3127026	0.2973690	0.3368553	0.8627539	0.6033915	0.3386936	0.3277611	0.2078653	0.3236798	0.1702628	0.3344955	0.5391916	0.0120827	0.1872076	0.6454132	0.0146414	0.4158392	0.4516728	0.6876964	0.6844205	0.2687178	0.2888678	0.5153919	0.6786043	0.3505522	0.1963058	0.6258508	0.0031572	0.3293947	0.7966690	0.7472907	0.6137162	0.7591109	0.1538885	0.0049125	0.0041065	0.0046143	0.6271853	0.3112787	0.5049173	0.4110321	0.2404086	0.0329123	0.5891779	0.4049543	0.7245881	0.3420841	0.6129379	0.2537856	0.0205635	0.7744414	0.0331110	0.3203396	0.2248043	0.7264270	0.1625781	0.7176533
850	0.3554551	0.0085040	0.4462848	0.1940574	0.5881561	0.5302841	0.6007247	0.1047676	0.4603897	0.4979936	0.7658301	0.4503520	0.0020442	0.4562459	0.2506473	0.4397806	0.7291787	0.4757669	0.2851793	0.2247115	0.1895510	0.3280203	0.2635660	0.2317525	0.6452083	0.0300353	0.2442969	0.5090339	0.0275637	0.4627056	0.6291955	0.6193484	0.6722983	0.2289328	0.2544300	0.3216779	0.5820455	0.4657223	0.2405245	0.8316864	0.0053485	0.3124405	0.6843268	0.7146353	0.5203952	0.6421178	0.1760063	0.0037056	0.0021964	0.0038465	0.6953088	0.3076509	0.4846365	0.3975517	0.2070125	0.0304996	0.6174795	0.3472527	0.6257914	0.3197356	0.5778749	0.2102481	0.0168845	0.7195498	0.0214997	0.3352231	0.3685809	0.8008168	0.2123161	0.6542769
900	0.4825260	0.0026123	0.3784907	0.1204836	0.8261587	0.5908009	0.6279964	0.1039797	0.4302817	0.4191275	0.7318265	0.4067689	0.0004221	0.3965838	0.3240656	0.4822781	0.6281065	0.4400417	0.3024605	0.3114136	0.2326905	0.2493006	0.2525893	0.3515191	0.6657998	0.0214232	0.3065248	0.6313150	0.0214084	0.4203809	0.4741289	0.5915310	0.6630773	0.2492167	0.3645790	0.4311611	0.6387630	0.4192769	0.1980679	0.8131226	0.0114713	0.3821595	0.7747855	0.7590222	0.5059571	0.6518943	0.2821893	0.0099851	0.0026565	0.0006366	0.4373731	0.3129405	0.5134772	0.3643808	0.1739203	0.0337535	0.6355650	0.3668188	0.5966627	0.4024251	0.6060777	0.3112930	0.0288574	0.5326418	0.0185551	0.2804992	0.2818851	0.8237362	0.2153545	0.6363964
950	0.4361582	0.0010681	0.3697533	0.1608078	0.6735839	0.6568735	0.5793085	0.1127957	0.4437907	0.4209307	0.6522364	0.5018104	0.0012241	0.3987569	0.3295915	0.4788594	0.6314286	0.4463793	0.2627630	0.2724171	0.1983664	0.2635061	0.2650601	0.3484851	0.5960251	0.0262974	0.2449177	0.6482451	0.0213047	0.3343222	0.4449503	0.6783241	0.6998306	0.3116128	0.3914718	0.3386305	0.6629512	0.4624232	0.2820927	0.6978928	0.0005361	0.3592205	0.6936439	0.7355467	0.6904211	0.6714518	0.2316672	0.0095820	0.0053415	0.0127637	0.7031113	0.3439219	0.6006192	0.3671550	0.2376593	0.0273760	0.6799646	0.2819094	0.8698776	0.4428933	0.6297317	0.3924685	0.0231085	0.6657774	0.0217428	0.3539012	0.3093226	0.6317531	0.2836819	0.8180616
1000	0.4998720	0.0009164	0.3493461	0.1055923	0.6894676	0.5693841	0.6570621	0.0812329	0.4884188	0.6064950	0.6964394	0.4395377	0.0141947	0.3253786	0.2861128	0.4595821	0.5933666	0.4635925	0.2847644	0.2471729	0.2212908	0.2866492	0.2454192	0.2723873	0.6210746	0.0113028	0.3393810	0.7609629	0.0147347	0.3935864	0.3267399	0.8084775	0.6400064	0.2879984	0.5547289	0.3741425	0.7273456	0.4733224	0.2489926	0.6064063	0.0034467	0.4223508	0.7517568	0.8621736	0.6604628	0.5950145	0.2496443	0.0141511	0.0017891	0.0075025	0.6448123	0.3951693	0.5516157	0.3403160	0.2861724	0.0231810	0.6667696	0.3052280	0.6056309	0.3355590	0.7412897	0.2702023	0.0220921	0.6994474	0.0357978	0.3953008	0.3490907	0.7812511	0.2285058	0.9009218

0	0.3834869	0.0007996	0.4153211	0.1616449	0.7030132	0.6520044	0.4808659	0.1171096	0.4044472	0.4190535	0.6887399	0.4696527	0.0101131	0.3544929	0.2142968	0.4518733	0.6563094	0.4582092	0.3181234	0.2340661	0.2589961	0.3587740	0.2976827	0.4368195	0.5114640	0.0228504	0.2795223	0.5913652	0.0038178	0.2942316	0.6013111	0.6177608	0.7177203	0.2836161	0.4472530	0.3834441	0.7062899	0.3595548	0.3689949	0.8201572	0.0011179	0.3365426	0.6613178	0.7237562	0.6245861	0.7416092	0.1918205	0.0031442	0.0048542	0.0095411	0.8145071	0.3997712	0.5076966	0.4826128	0.2316836	0.0367444	0.6369501	0.3689248	0.5451101	0.3352861	0.7509309	0.2816095	0.0415029	0.6939906	0.0185633	0.2747489	0.2313627	0.7123569	0.2800165	0.6845902
50	0.3917236	0.0029420	0.2672844	0.1898252	0.7766754	0.5461635	0.6723650	0.1487634	0.4141038	0.4210754	0.3297555	0.5370872	0.0055891	0.4203858	0.2461577	0.2410493	0.7502303	0.3920367	0.0973170	0.2432771	0.1413815	0.2472333	0.2381308	0.3555672	0.5071923	0.5566236	0.4773672	0.5481937	0.0116822	0.4343657	0.3843293	0.6046504	0.6283754	0.3101685	0.3451440	0.4378468	0.6330251	0.4091283	0.3316892	0.9234639	0.0041737	0.3425714	0.6017606	0.6903804	0.5189334	0.1504664	0.1882926	0.0137976	0.1616482	0.0138138	0.6995145	0.3927980	0.6281381	0.4985961	0.2315664	0.0277522	0.6123202	0.3208883	0.6306045	0.4814962	0.5818426	0.2595924	0.0135882	0.8160234	0.0187073	0.2542910	0.4857734	0.6929218	0.3045603	0.5344749
