"Time"	G1	G3	G7	G8	G5	G22	G4	G83	G6	G88	G85	G89	G54	G86	G87	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G82	G80	G58	G31	G50	G51	G78	G94	G95	G93	G91	G90	G2	G69
100	0.3477603	0.5023346	0.5457233	0.5291189	0.0456196	0.5970663	0.2377516	0.7011170	0.0340099	0.7282735	0.3829409	0.3707752	0.0017099	0.7182838	0.5813628	0.2661611	0.2569259	0.6282309	0.5031765	0.5666040	0.3399076	0.4990871	0.4806528	0.5312378	0.2152289	0.6978311	0.0033101	0.0562587	0.6010780	0.0318087	0.0778514	0.1494022	0.5500375	0.2532481	0.6308050	0.6028261	0.2757735	0.7789323	0.2931008	0.6534361
150	0.3598165	0.5463336	0.4274473	0.3696927	0.0439060	0.7087969	0.3349464	0.7290943	0.0174684	0.6219477	0.4094549	0.3060637	0.0011501	0.7268103	0.5242470	0.3280130	0.2755566	0.6612741	0.6137211	0.5553736	0.3693707	0.4109679	0.4351195	0.6762618	0.1994578	0.7178696	0.0026287	0.0568695	0.4829281	0.0166890	0.0439958	0.1905782	0.5754359	0.2919353	0.6073166	0.5088933	0.2700157	0.7259869	0.3286958	0.6894930
200	0.3328377	0.5866064	0.4801431	0.5110783	0.0175764	0.6875050	0.2690150	0.5324641	0.0144963	0.6636206	0.3591818	0.2985183	0.0001514	0.5699284	0.5600067	0.3726532	0.2592929	0.6284704	0.5884318	0.4893048	0.3664197	0.4556706	0.5978897	0.6744170	0.2429663	0.5383191	0.0009295	0.0867502	0.5859131	0.0799084	0.0498866	0.1675919	0.6670939	0.3159264	0.6621462	0.6272366	0.3342925	0.7801517	0.2783716	0.6486200
250	0.4614594	0.4125525	0.4628054	0.4525570	0.0427581	0.6928054	0.2876834	0.6525440	0.0107535	0.6092639	0.4348302	0.1820153	0.0008095	0.7512727	0.6710018	0.3530069	0.2234466	0.5344783	0.6099516	0.5906177	0.4350672	0.5145006	0.4367496	0.6826228	0.1692783	0.6533102	0.0050650	0.1630355	0.5067962	0.1031461	0.0781247	0.2459625	0.5750006	0.3577052	0.7817109	0.7545887	0.3544465	0.7034384	0.4130163	0.7416574
300	0.3794792	0.4795569	0.5971890	0.4856326	0.0323880	0.5889965	0.3414905	0.6085699	0.0085676	0.7087042	0.3699099	0.1341824	0.0008168	0.6545630	0.6218240	0.3361236	0.1683774	0.6914767	0.5864706	0.5473538	0.3687797	0.4960837	0.5118979	0.6758181	0.1654357	0.7453131	0.0010681	0.1381626	0.5152768	0.0949559	0.0892587	0.1472829	0.7604621	0.4686296	0.7728470	0.6341615	0.3780219	0.6560528	0.3291029	0.6531786
350	0.3190020	0.4576061	0.5919706	0.5897247	0.0390695	0.6083402	0.2043653	0.6701526	0.0048512	0.7875787	0.3125913	0.1463178	0.0000877	0.7101047	0.7502108	0.3543730	0.1572645	0.8129399	0.6132692	0.5161819	0.3801380	0.4378330	0.5471194	0.6700081	0.1482807	0.7355480	0.0016960	0.1039056	0.5059021	0.2567789	0.0773669	0.1687430	0.7423237	0.4562060	0.6832492	0.6165119	0.5212502	0.7450176	0.3745883	0.5693598
400	0.4440425	0.5675617	0.5606109	0.6149062	0.0526205	0.6429978	0.2008555	0.7852675	0.0087083	0.6441747	0.4004582	0.1163102	0.0000000	0.7240909	0.6482070	0.3211195	0.1870191	0.6323166	0.5063713	0.6218412	0.4005086	0.5101966	0.5972674	0.7095372	0.1929637	0.6789966	0.0051864	0.0922323	0.4982949	0.3878229	0.0912638	0.1817411	0.6903930	0.3673518	0.6562286	0.6105979	0.5257408	0.7242682	0.3702426	0.6229382
450	0.4306020	0.4796027	0.5541138	0.4214239	0.0478448	0.7250769	0.2715874	0.6867983	0.0070382	0.6900588	0.3864877	0.1637177	0.0008488	0.6800254	0.6230191	0.3153487	0.1840551	0.8019875	0.4957376	0.5451814	0.3924307	0.5543256	0.5645710	0.6574827	0.2596473	0.6783441	0.0066036	0.1262173	0.5216316	0.4068716	0.1259841	0.1612907	0.7417903	0.4715040	0.6127469	0.8420087	0.3607708	0.6566729	0.3467344	0.6533997
500	0.4017260	0.4806617	0.4750983	0.4699063	0.0245749	0.7323951	0.3008537	0.7109142	0.0046036	0.7073180	0.4064921	0.1446804	0.0004807	0.6103774	0.7046874	0.4172444	0.1491900	0.6919226	0.4754289	0.5764859	0.4528453	0.4718662	0.5219894	0.6931378	0.2192751	0.7490214	0.0021592	0.0803047	0.4474240	0.3656967	0.0606112	0.2347572	0.7427938	0.4585949	0.7481714	0.6263078	0.4138123	0.7922157	0.3388818	0.6216183
550	0.4403119	0.5840647	0.4778379	0.4334013	0.0680785	0.7925679	0.2865965	0.6375974	0.2448312	0.7320007	0.3899586	0.2702704	0.0107894	0.5920945	0.7241864	0.2877212	0.2742669	0.7189206	0.2086549	0.6291303	0.6840334	0.5851533	0.5782826	0.7006310	0.1886718	0.6677712	0.0557384	0.0941792	0.6019087	0.3287391	0.0823699	0.0879616	0.6567015	0.4657851	0.6138474	0.6740036	0.2791635	0.5613492	0.3544835	0.6389510
600	0.3120408	0.5022062	0.5248933	0.4839673	0.0286722	0.6881886	0.2518052	0.6060659	0.4133178	0.6343791	0.3862947	0.4004098	0.0014975	0.6386579	0.6261271	0.2723212	0.2495213	0.6367059	0.0643372	0.6720349	0.6549396	0.5403294	0.6110441	0.7369403	0.1628061	0.7250017	0.0496108	0.0830876	0.7515918	0.1968209	0.0810192	0.0350851	0.5578870	0.3924139	0.7125921	0.5823563	0.4348049	0.6367948	0.4261410	0.7828975
650	0.3196964	0.5357303	0.5245402	0.5276776	0.0374298	0.6545302	0.3157229	0.6463133	0.3839310	0.6419476	0.4843331	0.2945451	0.0021497	0.6949914	0.4816921	0.2621753	0.2868692	0.6071056	0.0395818	0.5733547	0.4894778	0.4987278	0.6106968	0.7017947	0.2059036	0.6242848	0.0757068	0.1070738	0.6587632	0.0712117	0.1129496	0.0131078	0.5960785	0.3997131	0.7129646	0.6109806	0.3458247	0.6413817	0.3204791	0.6665055
700	0.3643761	0.4402444	0.5330383	0.5534784	0.0409466	0.5966783	0.2246931	0.5774604	0.4378037	0.6535160	0.5959283	0.3401671	0.0073315	0.6888774	0.6022658	0.2333476	0.3471798	0.6063599	0.0357720	0.7974318	0.4697796	0.5676547	0.5645396	0.6265343	0.1553250	0.6408228	0.0817660	0.1423210	0.5345343	0.0540835	0.0549562	0.0072674	0.4650734	0.3713090	0.7005200	0.6895616	0.3701069	0.6687835	0.3523821	0.6480979
750	0.3109057	0.5611680	0.6464233	0.5484649	0.0274110	0.6268187	0.2870448	0.5997418	0.3796116	0.6134135	0.5031850	0.3872674	0.0233836	0.6142224	0.6612099	0.1983295	0.4040911	0.4731861	0.0212708	0.5827745	0.4719756	0.5448461	0.7091961	0.6775534	0.2798484	0.6626014	0.0754757	0.1233275	0.6677561	0.0287623	0.0691876	0.0399141	0.4286279	0.3495538	0.6302075	0.6053612	0.3148955	0.6711814	0.2803911	0.6926201
800	0.3136136	0.6092573	0.5628724	0.5139356	0.0225929	0.7627781	0.3692701	0.6128454	0.4975567	0.6487682	0.4975792	0.3171257	0.0096100	0.7251244	0.5994953	0.1940630	0.3469692	0.5671333	0.0050730	0.6410520	0.5137137	0.5602080	0.6874379	0.6097881	0.3350566	0.7266195	0.1181947	0.1307294	0.6107258	0.0137617	0.0649544	0.0300655	0.4381997	0.3154678	0.6038019	0.5261818	0.2973874	0.7180250	0.4067379	0.6286944
850	0.3968246	0.5632779	0.6797094	0.6000676	0.0345116	0.6157614	0.4381982	0.6859962	0.3864036	0.6134680	0.5103466	0.3614999	0.0230943	0.5588874	0.5279035	0.1637646	0.4448051	0.6174904	0.0159088	0.6095786	0.6036393	0.6406211	0.5975417	0.5884113	0.3697530	0.7919192	0.0738855	0.1392964	0.5825076	0.0126681	0.1009262	0.0003428	0.4684315	0.3522189	0.5470284	0.6926266	0.2422520	0.7595958	0.3372109	0.7159199
900	0.3063472	0.3870681	0.6531351	0.5564132	0.0653462	0.6308777	0.3530663	0.6489363	0.3919023	0.7251293	0.5413315	0.3367886	0.0142665	0.7672051	0.5874680	0.1860286	0.3659798	0.4449004	0.0203179	0.5830643	0.4021571	0.5627037	0.5814096	0.6587786	0.1980536	0.6424063	0.0845534	0.1178343	0.7339298	0.0546064	0.0462135	0.0013269	0.4529236	0.3779801	0.5779234	0.5963286	0.2472295	0.7416081	0.3871688	0.6381155
950	0.3401588	0.5072252	0.5543799	0.6653447	0.0380092	0.8400546	0.2464759	0.7009886	0.4446626	0.7752245	0.5134686	0.2598642	0.0113104	0.6368065	0.4207093	0.2232045	0.3327044	0.4054169	0.0305042	0.6647559	0.6076366	0.4388378	0.6433153	0.7152612	0.2051490	0.6958861	0.1162060	0.0819679	0.6354793	0.0268204	0.0540585	0.0033230	0.3890056	0.4916038	0.6908619	0.5505160	0.2060221	0.6640738	0.3673135	0.7483253
1000	0.2339388	0.4619849	0.7194381	0.6372522	0.0357509	0.7435683	0.1963704	0.6093528	0.5023518	0.7976801	0.5290512	0.3226605	0.0378123	0.6303502	0.4758698	0.2466634	0.4163575	0.4342911	0.0135878	0.6144568	0.6514735	0.5786895	0.5578768	0.6405231	0.2075070	0.6781287	0.0857483	0.0760035	0.5686398	0.0215572	0.0635396	0.0057952	0.4835137	0.3077086	0.6502815	0.4924164	0.3052475	0.6852445	0.4445918	0.6785036

0	0.2776882	0.4066458	0.6188337	0.4645785	0.0464443	0.6258066	0.2743832	0.7080698	0.4964414	0.6951589	0.5629935	0.4090217	0.0078803	0.6441018	0.4948783	0.2293105	0.4285711	0.4082646	0.0227495	0.6576252	0.4848214	0.4539448	0.7527919	0.6612866	0.2826000	0.7504619	0.0886855	0.0885356	0.6912954	0.0188420	0.0871259	0.0018239	0.5129318	0.2954825	0.7474989	0.5708002	0.2628235	0.7328732	0.4095234	0.8087555
50	0.3520752	0.5435723	0.4898265	0.3757724	0.0745489	0.4817018	0.4518191	0.6384750	0.4247760	0.5932441	0.6272586	0.3940852	0.0032789	0.5752071	0.4634829	0.1447474	0.5265440	0.1432076	0.0101298	0.5711432	0.3673619	0.5087976	0.7315135	0.6171150	0.4926907	0.7050556	0.0810936	0.0855217	0.4234546	0.0022701	0.0516112	0.0043735	0.2000304	0.2716196	0.6375004	0.5062435	0.1359849	0.6408413	0.3111006	0.7162552
100	0.3029745	0.5613357	0.8244560	0.3742191	0.0477523	0.5274675	0.6086898	0.7684581	0.4313911	0.6455410	0.5568667	0.3942524	0.0306411	0.6558696	0.5515099	0.1459698	0.5583220	0.4189770	0.0144229	0.7429150	0.3062222	0.5665044	0.7713057	0.6250275	0.4499144	0.7079376	0.0609762	0.0731960	0.2107397	0.0086323	0.0562944	0.0076771	0.0896402	0.1459291	0.5616065	0.2285115	0.1329777	0.6786712	0.3824650	0.7503223
150	0.3632889	0.5597321	0.5488809	0.4265949	0.0659457	0.5594704	0.6108882	0.6016101	0.4531017	0.5950520	0.5191620	0.3455773	0.0306578	0.5674152	0.5654516	0.1706557	0.3964586	0.5640899	0.0163629	0.7322717	0.3142936	0.6203715	0.7298416	0.6975951	0.4786900	0.7757360	0.0401484	0.1002481	0.2283441	0.0000178	0.0717822	0.0129163	0.0531388	0.0655593	0.5907837	0.1686060	0.0805956	0.5866096	0.2977049	0.6276324
200	0.3140964	0.5718429	0.5891376	0.3827437	0.1710117	0.6105388	0.6203928	0.6486808	0.5241325	0.6715817	0.5582274	0.4024084	0.0388807	0.6902207	0.4328574	0.2163127	0.4179525	0.5663879	0.0125564	0.7945646	0.3858239	0.5110209	0.5861910	0.6484695	0.4509498	0.6886063	0.0737661	0.0777589	0.2116336	0.0002756	0.0634941	0.0000000	0.0378865	0.0336274	0.7844250	0.1417486	0.0647619	0.6179175	0.2712498	0.6478101
250	0.3279958	0.4481537	0.6491475	0.4293844	0.0668308	0.5611276	0.6563471	0.5813055	0.4729963	0.7539119	0.5285680	0.3741727	0.0235677	0.6642606	0.4519021	0.1583725	0.5443486	0.5693305	0.0120847	0.6055081	0.3072790	0.5108378	0.5666446	0.6723332	0.4834758	0.6964085	0.0958410	0.0908771	0.1461273	0.0008007	0.0655251	0.0025066	0.0309914	0.0401719	0.7010980	0.0586252	0.0778794	0.4380107	0.3583033	0.6728944
300	0.2694733	0.5289133	0.6944739	0.3433968	0.0592598	0.4794907	0.5771218	0.5836144	0.5230576	0.6988491	0.4878196	0.5037141	0.0425769	0.7351767	0.4855131	0.2007797	0.5319354	0.5276471	0.0159015	0.6077800	0.2729904	0.5903958	0.6427945	0.7014107	0.4775905	0.5104413	0.0845829	0.0893334	0.1563983	0.0000894	0.0834983	0.0091766	0.0509420	0.0514545	0.6720810	0.0393579	0.1471244	0.5918418	0.3266007	0.6106280
350	0.3342145	0.5754359	0.6909694	0.3221666	0.0856213	0.4674731	0.5659153	0.6460060	0.4200467	0.7113977	0.5801053	0.4727684	0.0162885	0.7452555	0.4944385	0.2638627	0.4595901	0.7978474	0.0123903	0.6924455	0.2620589	0.5119530	0.7762140	0.5902686	0.5638859	0.6329291	0.0592351	0.1234458	0.1506926	0.0002770	0.0590449	0.0038571	0.0313861	0.0514522	0.6363492	0.0140168	0.0770426	0.7041973	0.2951799	0.5908785
400	0.3557352	0.5075404	0.6204849	0.3246368	0.0806031	0.5165953	0.5994621	0.5114235	0.4160201	0.5610611	0.5306729	0.3860553	0.0313507	0.6628089	0.4473545	0.1898104	0.4482126	0.6342331	0.0122296	0.6705199	0.2442434	0.5494560	0.6260516	0.5860885	0.4739358	0.6324592	0.1107065	0.1675185	0.1790131	0.0028747	0.0933457	0.0052171	0.0354997	0.0413947	0.5098889	0.0358599	0.0881515	0.5494870	0.3033410	0.5855300
450	0.3022931	0.5340311	0.5666837	0.3280902	0.0484244	0.4481541	0.5981183	0.5285241	0.5200510	0.7320943	0.5953852	0.3653398	0.0224438	0.5767478	0.4124251	0.2229109	0.4297930	0.5727491	0.0208745	0.6176588	0.2755030	0.5745859	0.6214120	0.7449861	0.4824352	0.6808565	0.1756633	0.1047385	0.1954000	0.0007115	0.0786652	0.0047235	0.0730808	0.0388253	0.6717275	0.0494362	0.0932665	0.5893159	0.4075965	0.5521808
500	0.2924613	0.5282970	0.6673882	0.3341784	0.0392915	0.5154008	0.6147292	0.5308158	0.5341135	0.6750433	0.4842203	0.4413055	0.0193804	0.6750255	0.3349690	0.2345770	0.3807759	0.4830737	0.0168371	0.6293030	0.3776975	0.5883668	0.7280529	0.6099951	0.4796915	0.6120738	0.0884770	0.1572315	0.2459799	0.0020238	0.0987492	0.0021969	0.0297035	0.0597898	0.5807795	0.0235789	0.0723991	0.5794867	0.2749290	0.6194179
550	0.2971076	0.4480939	0.5833234	0.6219185	0.0565103	0.6314583	0.3258436	0.6086981	0.4528721	0.7131853	0.6132739	0.4729991	0.0280835	0.7652779	0.4604622	0.2606151	0.4518508	0.4033892	0.0162545	0.6546380	0.4351682	0.5318061	0.5934518	0.5986365	0.3669764	0.6689694	0.0796910	0.1403120	0.5136581	0.0114424	0.1047195	0.0046673	0.3006533	0.0614819	0.6780364	0.0942952	0.0950761	0.6049481	0.3979207	0.7578308
600	0.2717676	0.3975258	0.6056928	0.5510622	0.1097282	0.6031283	0.2048522	0.5532201	0.4959907	0.7107598	0.5575703	0.5379055	0.0227378	0.7975978	0.4777906	0.1698668	0.4245463	0.2320093	0.0092238	0.7146363	0.4852551	0.5669611	0.6622887	0.6566583	0.2255580	0.6912727	0.1344590	0.1122508	0.5847563	0.0174836	0.0578106	0.0047994	0.3705216	0.1489683	0.6424956	0.2094253	0.2117796	0.7525491	0.3283584	0.5849340
650	0.2273989	0.4354647	0.5914201	0.5778353	0.0661383	0.7041061	0.2364993	0.5284104	0.5048509	0.6471610	0.6928310	0.3818327	0.0248471	0.7151410	0.4434081	0.1982366	0.4280135	0.2299055	0.0160949	0.7944598	0.4895466	0.4404615	0.7077610	0.5969936	0.1991259	0.7391857	0.0699825	0.0859290	0.6498346	0.0474434	0.0672720	0.0055950	0.3668372	0.1894158	0.6695268	0.3450114	0.1365172	0.5376577	0.3959979	0.6008319
700	0.2938478	0.3746116	0.6754755	0.7877477	0.0637115	0.7311050	0.1738085	0.6326623	0.5309472	0.6671068	0.5055493	0.3236512	0.0353214	0.6899187	0.4888424	0.2593312	0.3759740	0.1685687	0.0254667	0.7465541	0.4595016	0.4954767	0.6839445	0.5781597	0.1732279	0.6704497	0.0974379	0.1217382	0.7389812	0.0284746	0.1054777	0.0087860	0.4387397	0.1836685	0.6453433	0.4575910	0.1836966	0.7398647	0.4384492	0.6524947
750	0.3000896	0.5080546	0.6316717	0.5617599	0.0509074	0.6516566	0.1623745	0.7064007	0.4471117	0.6030206	0.4754639	0.4109564	0.0235429	0.7378739	0.4389616	0.2097732	0.4057103	0.1226055	0.0100644	0.6286714	0.5758403	0.5876871	0.6807171	0.7674056	0.1803681	0.7428502	0.0417622	0.0601132	0.7183306	0.0161254	0.1057676	0.0068829	0.3761536	0.2460455	0.7030167	0.5106880	0.1874991	0.6866851	0.3845269	0.7007658
800	0.2492710	0.4825414	0.6869030	0.6245121	0.0427089	0.7406814	0.1541717	0.6054412	0.5400464	0.6245579	0.4827176	0.3346072	0.0152110	0.6546375	0.4990524	0.1903656	0.3780735	0.2352805	0.0081162	0.7726949	0.4366827	0.5332372	0.6141553	0.7178821	0.2258787	0.6204304	0.0505589	0.0858502	0.6650279	0.0315716	0.0838011	0.0001088	0.4102050	0.2733683	0.5575845	0.5687731	0.2069173	0.5915871	0.4075945	0.6309902
850	0.2806101	0.3835212	0.6451864	0.6421463	0.0684661	0.7027908	0.1109584	0.6905664	0.5004136	0.6328720	0.6801445	0.3723036	0.0149170	0.5555758	0.4628501	0.2180015	0.4705398	0.1925667	0.0533063	0.6489157	0.5034639	0.5973651	0.5516345	0.7733459	0.1957521	0.6106479	0.0712912	0.0662514	0.5615988	0.0475751	0.0662595	0.0023236	0.5396467	0.3445284	0.5822594	0.4428287	0.2572553	0.5868286	0.3702982	0.6586951
900	0.3406728	0.4052468	0.5867595	0.6287372	0.0615740	0.6604125	0.1344978	0.6993035	0.4567045	0.6316929	0.4875566	0.3321002	0.0171944	0.7877578	0.5437461	0.1827558	0.4203947	0.1656901	0.0189393	0.6714349	0.4703523	0.4895083	0.7760397	0.5904467	0.2581262	0.6358433	0.0655133	0.0811647	0.6476245	0.0198520	0.0425836	0.0039592	0.5040038	0.2920986	0.6967287	0.4818511	0.2411425	0.7417064	0.3589303	0.6615820
950	0.4021087	0.4131764	0.8287505	0.5076177	0.0407446	0.5567463	0.1573317	0.6858997	0.4561580	0.6573549	0.4848130	0.3061189	0.0175703	0.7343991	0.5069829	0.1895378	0.3641497	0.2340883	0.0131983	0.6809643	0.4646261	0.6238705	0.6685247	0.6330635	0.1948962	0.6058461	0.0866863	0.1054682	0.5879290	0.0355132	0.0712287	0.0042936	0.4246975	0.2952062	0.6378076	0.5365017	0.2431746	0.7357107	0.3435795	0.5913075
1000	0.2925868	0.5244588	0.6829869	0.6101408	0.0297678	0.6776343	0.2339097	0.7618080	0.4805414	0.7438071	0.6021256	0.3592772	0.0072451	0.7841012	0.4517089	0.2081979	0.3787898	0.2563178	0.0123601	0.6560031	0.4963793	0.5717893	0.6153217	0.6378290	0.2177687	0.6831359	0.0812272	0.0816938	0.5425064	0.0512414	0.0651934	0.0063432	0.4611819	0.2812222	0.7532110	0.5418401	0.2650052	0.5815994	0.3865739	0.7099979
