"Time"	G1	G3	G7	G8	G5	G22	G4	G83	G6	G88	G85	G89	G54	G86	G87	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G82	G80	G58	G31	G50	G51	G78	G94	G95	G93	G91	G90	G2	G69
100	0.3834484	0.3486007	0.4820404	0.6262929	0.0944294	0.6977707	0.1820376	0.2665305	0.3681791	0.6987720	0.5296199	0.6327820	0.0196910	0.7548948	0.4512145	0.2343733	0.3290956	0.3212196	0.6002116	0.3319250	0.5882422	0.5034826	0.7074474	0.7167695	0.3058309	0.7233607	0.0078611	0.0228696	0.5581652	0.0245564	0.0626525	0.0055295	0.4595053	0.5598839	0.5890738	0.6545070	0.2622821	0.7393371	0.4024499	0.4009231
150	0.3944872	0.5342904	0.7218640	0.5602723	0.0493745	0.6446739	0.2724800	0.1775879	0.3444228	0.6059168	0.5505872	0.5310991	0.0150108	0.6517119	0.3908592	0.3838217	0.2703022	0.3750515	0.6298507	0.2861844	0.5612129	0.4558728	0.7957869	0.7841991	0.3047030	0.7202240	0.0059288	0.0123669	0.3794441	0.0260020	0.0268236	0.0004348	0.5138024	0.4984160	0.7423537	0.5949498	0.2637284	0.7246076	0.2915041	0.4404298
200	0.3174055	0.4312122	0.6290617	0.6339088	0.0559207	0.7892793	0.1819296	0.1965158	0.3265130	0.6060224	0.6606820	0.5894880	0.0146077	0.7537800	0.4044967	0.2150105	0.3149006	0.6253760	0.6709782	0.2842660	0.5533685	0.4146111	0.6686354	0.6073747	0.1867587	0.8771256	0.0030514	0.0184548	0.4457662	0.0315215	0.0296669	0.0037889	0.4273209	0.4816430	0.7540980	0.5453951	0.2586637	0.6075466	0.3397672	0.4488889
250	0.4299517	0.4290466	0.6282853	0.5337673	0.0929564	0.7892155	0.1896745	0.1770830	0.3171305	0.6713810	0.5158146	0.5776814	0.0040751	0.7341760	0.3377615	0.3694174	0.4390916	0.4371073	0.6487959	0.2458962	0.5730065	0.4747219	0.6931769	0.6932656	0.1639237	0.7643990	0.0006437	0.0256379	0.4245007	0.0366361	0.0227822	0.0057079	0.5039014	0.5632559	0.6007330	0.5484302	0.3066756	0.7069555	0.3060305	0.4691069
300	0.3453128	0.4926035	0.6716456	0.5364462	0.0210653	0.6362809	0.3016403	0.1170504	0.2443785	0.7021513	0.4004848	0.5713398	0.0096648	0.6866225	0.4261552	0.3341913	0.3675247	0.5377575	0.6615190	0.2927409	0.5796677	0.6340999	0.7036980	0.6430267	0.2056979	0.7238035	0.0009306	0.0094205	0.4602142	0.0257694	0.0566692	0.0070343	0.5515737	0.5706816	0.5994911	0.5668265	0.2745329	0.5740140	0.3597199	0.5376973
350	0.4420407	0.4511190	0.6486782	0.5865980	0.1036938	0.7385137	0.2392395	0.1117909	0.3569223	0.7989395	0.4867727	0.5999015	0.0138112	0.6363269	0.6029034	0.3033534	0.3274301	0.5768593	0.6055385	0.3690932	0.6202477	0.5677885	0.6466833	0.6489942	0.2195519	0.7572967	0.0015724	0.0122322	0.4765042	0.0475316	0.0576970	0.0025834	0.5543028	0.5520664	0.6976963	0.5234513	0.3133628	0.5592635	0.3031984	0.4908087
400	0.3061513	0.4972505	0.7071809	0.6190762	0.0453832	0.7560242	0.1690027	0.1176809	0.3221033	0.6741101	0.5229382	0.5202043	0.0136898	0.6685272	0.5133588	0.2716363	0.3365656	0.5539925	0.5473410	0.3095467	0.5555226	0.5632698	0.6284509	0.6801041	0.1987574	0.7127754	0.0003094	0.0071727	0.3838409	0.0356946	0.0728640	0.0055397	0.6131408	0.4313765	0.6624729	0.5750599	0.3584963	0.6813084	0.2291238	0.3707030
450	0.3652099	0.4957518	0.8121999	0.5765114	0.0616474	0.6021888	0.2601729	0.1044179	0.3423800	0.7136701	0.6341861	0.5488058	0.0129293	0.7517057	0.5125635	0.2953432	0.2967658	0.6374646	0.5730325	0.2840936	0.6344307	0.6237886	0.7611852	0.7348368	0.1741799	0.7836473	0.0007191	0.0313940	0.5014944	0.0332569	0.0477928	0.0036230	0.6974022	0.5772826	0.6272544	0.5768864	0.3297800	0.7056194	0.2978785	0.4404047
500	0.3403097	0.4013893	0.7073921	0.5051420	0.0509800	0.7777545	0.2542849	0.2189772	0.3816546	0.7551276	0.6049471	0.6337901	0.0340877	0.4934301	0.3660246	0.2793862	0.4195500	0.5868517	0.6108441	0.3002820	0.5386347	0.5728103	0.7510799	0.6313559	0.2977843	0.6700128	0.0030289	0.0049684	0.4256432	0.0486063	0.0337209	0.0004581	0.5833516	0.5691081	0.7131176	0.6412308	0.3763634	0.6786557	0.2457029	0.4554200
550	0.3114552	0.4332076	0.6819920	0.5925480	0.1014881	0.7237075	0.1971436	0.5134969	0.5696583	0.8483560	0.5177363	0.4150177	0.0058660	0.7021108	0.4615285	0.2840728	0.3391123	0.6075980	0.2178176	0.5801919	0.6026572	0.5194366	0.7781071	0.7161226	0.2338801	0.6607475	0.0360500	0.0798656	0.7683729	0.0304834	0.0585120	0.0021018	0.5953191	0.4914047	0.8338949	0.6102616	0.3510445	0.6713157	0.2957872	0.6031200
600	0.4240996	0.5060996	0.5874989	0.7555303	0.0651686	0.7416738	0.1650060	0.5607101	0.5527305	0.7382876	0.5744774	0.4159277	0.0288616	0.7019737	0.5019880	0.3638706	0.3973832	0.5746107	0.1130909	0.5969779	0.6063133	0.5032264	0.6041315	0.6113533	0.2350265	0.7721309	0.0861587	0.1105688	0.7416409	0.0221373	0.0744255	0.0001472	0.4878466	0.3990554	0.7292796	0.6342372	0.3530775	0.6651563	0.3688232	0.7347937
650	0.4713675	0.4780637	0.6617120	0.5860050	0.0448571	0.6290106	0.1801142	0.7067538	0.3964218	0.7568783	0.4335372	0.3083899	0.0106407	0.6045260	0.4833160	0.3060788	0.3784522	0.4710218	0.0522666	0.6378756	0.5021066	0.6417661	0.8941678	0.6435409	0.2244957	0.7582897	0.0597185	0.1017369	0.7146002	0.0560638	0.0647101	0.0038722	0.5926788	0.3942288	0.6282891	0.7293368	0.3381782	0.7707750	0.4440238	0.7077570
700	0.3646870	0.4400317	0.6072969	0.4972846	0.0705637	0.6745596	0.2991518	0.6181152	0.5488977	0.6879166	0.5609440	0.3183894	0.0196082	0.8263904	0.5961759	0.2529078	0.4248519	0.3492817	0.0353551	0.6649330	0.5312513	0.6563230	0.7087961	0.6957582	0.2689019	0.6273090	0.0592044	0.0670560	0.6784276	0.0273810	0.0630087	0.0012136	0.5892174	0.4032307	0.6665274	0.6275856	0.2790462	0.7367039	0.3595896	0.7116454
750	0.4150175	0.5030304	0.7380147	0.7500375	0.0507425	0.6233997	0.3147777	0.6708207	0.4698466	0.7237686	0.5830368	0.3741043	0.0078200	0.6312166	0.5233471	0.3449625	0.2996561	0.3902507	0.0239690	0.7433451	0.5868333	0.5536166	0.7774403	0.7322289	0.2333139	0.8295300	0.0975036	0.1120753	0.7815828	0.0319807	0.0694731	0.0141875	0.4922163	0.3330976	0.7951364	0.6661786	0.3979438	0.6492091	0.4159067	0.8755631
800	0.4344145	0.4716011	0.6556930	0.5633672	0.0426133	0.7620900	0.2776528	0.6373730	0.4599996	0.7341442	0.5710630	0.3759133	0.0446994	0.7092805	0.5611617	0.2838092	0.4506838	0.5903384	0.0247684	0.6349345	0.4464621	0.5272246	0.6373042	0.6400639	0.1763520	0.7416264	0.1019471	0.1449839	0.6993115	0.0243425	0.0494201	0.0048099	0.4363324	0.3568278	0.6565797	0.6055504	0.2942262	0.6748375	0.3508592	0.7116046
850	0.3748459	0.4881883	0.5886731	0.7146943	0.0486241	0.6521068	0.3208640	0.7242627	0.4703779	0.6197253	0.5535826	0.3540715	0.0119332	0.6423615	0.5014417	0.2368862	0.3955320	0.4781828	0.0071130	0.7283539	0.5193711	0.6074251	0.6950822	0.7203267	0.1994109	0.7889916	0.1011047	0.1119789	0.7489878	0.0291395	0.0685325	0.0006141	0.4338252	0.3325830	0.7123046	0.5460033	0.2879378	0.7241114	0.3407329	0.7749390
900	0.3511176	0.4108196	0.6235961	0.6738112	0.0658541	0.7090666	0.2343832	0.5892296	0.4777215	0.7054886	0.5589602	0.3800029	0.0049272	0.7289918	0.5002268	0.2536749	0.5045287	0.5774174	0.0257528	0.7367699	0.5942052	0.6454490	0.5880704	0.7769247	0.2100768	0.6689215	0.1049094	0.0811791	0.7531637	0.0117079	0.1110262	0.0010959	0.4482649	0.2598130	0.6936766	0.6100565	0.2174357	0.6884603	0.5023346	0.7877969
950	0.4314381	0.4939507	0.6305687	0.5967056	0.0235120	0.6102004	0.2468990	0.6143627	0.5288496	0.7241667	0.5960951	0.4185038	0.0126302	0.7440352	0.6501018	0.1745063	0.4403796	0.5294431	0.0096591	0.5958227	0.6361955	0.4702355	0.6335907	0.6859033	0.1928861	0.6894279	0.1087203	0.1282360	0.5409140	0.0394138	0.0986901	0.0078973	0.3722252	0.3692385	0.7983354	0.6219961	0.2436016	0.8944502	0.4260591	0.6700936
1000	0.3023072	0.4532357	0.7293909	0.5710804	0.0510044	0.7363400	0.2635616	0.6848112	0.4846211	0.8775839	0.5435301	0.4581150	0.0097898	0.6618446	0.5910038	0.1479579	0.4952266	0.6058305	0.0080819	0.8267395	0.5432894	0.5751892	0.7153962	0.6336263	0.2195060	0.7336192	0.0804014	0.0825988	0.6895853	0.0352395	0.0556716	0.0010758	0.6141035	0.3368929	0.6511793	0.5940216	0.2678317	0.7486575	0.4159193	0.7258640

0	0.4236291	0.6207206	0.6845422	0.6214306	0.0354300	0.7162255	0.1827108	0.7515376	0.4722121	0.7569646	0.5276863	0.4428847	0.0200226	0.7698050	0.5155301	0.2440653	0.4524618	0.3398377	0.0226333	0.6843930	0.6279223	0.4780522	0.8203897	0.6461160	0.1788082	0.6747641	0.0855361	0.0609536	0.7432717	0.0197418	0.0816117	0.0161357	0.4636404	0.3370504	0.6638504	0.4155394	0.3377634	0.7568599	0.4254911	0.6378365
50	0.4881346	0.4628623	0.4939019	0.4820143	0.0802381	0.5007653	0.2659010	0.6945917	0.4788376	0.6123112	0.6132010	0.6732734	0.0140641	0.6500132	0.2464345	0.3923704	0.4376178	0.1813213	0.0129366	0.7488867	0.2629429	0.6497685	0.5927982	0.7971238	0.5185114	0.7417981	0.0450051	0.0426898	0.6347575	0.0134048	0.1136775	0.0101537	0.1961157	0.2791425	0.6774137	0.6057073	0.1981582	0.7003898	0.2913528	0.6846078
100	0.3912407	0.4660982	0.3427139	0.6314658	0.0980255	0.2910241	0.2198137	0.7589725	0.4703671	0.5938214	0.5696567	0.7034635	0.0168941	0.7210097	0.2216613	0.4980208	0.4299137	0.2208222	0.0238896	0.7230273	0.1544702	0.5874018	0.5540899	0.6528006	0.4890268	0.6804763	0.0349413	0.0944648	0.7288768	0.0036543	0.0786037	0.0191120	0.0495701	0.1470921	0.5933065	0.2869218	0.1730647	0.5861388	0.4012304	0.7027752
150	0.3368067	0.4645990	0.3642948	0.6693232	0.1696121	0.3005336	0.2895668	0.5675134	0.5538092	0.5853255	0.6160918	0.6148692	0.0324546	0.6683437	0.2226655	0.4446926	0.3880966	0.3017489	0.0204542	0.6915905	0.2362320	0.4971552	0.5548369	0.6098505	0.6080070	0.8190932	0.0104344	0.0277128	0.6452331	0.0012683	0.0884074	0.0062146	0.0240307	0.0614874	0.7257810	0.1135086	0.1442812	0.8024437	0.4380129	0.7227600
200	0.3505741	0.4554605	0.3819123	0.5557868	0.1839227	0.2647653	0.2524112	0.7063017	0.6143808	0.5451636	0.5340031	0.6079633	0.2559705	0.7036762	0.2872622	0.5030874	0.4606567	0.0725756	0.0625536	0.8326087	0.1115372	0.6223574	0.4956055	0.7145944	0.5647849	0.6746871	0.0077720	0.0106241	0.5786000	0.0004258	0.0717262	0.0030929	0.0085592	0.0897557	0.6405612	0.0729091	0.1182195	0.6880426	0.3381075	0.7703942
250	0.4895082	0.4340401	0.3308313	0.7312971	0.1595778	0.2207206	0.2233437	0.7069701	0.4864384	0.4870566	0.5561160	0.7642419	0.3287172	0.7636358	0.2356551	0.4420129	0.4252338	0.0307606	0.0847157	0.7190051	0.1097066	0.7279923	0.5352910	0.6853586	0.8106387	0.6372191	0.0067903	0.0548421	0.8436649	0.0002420	0.0711801	0.0265596	0.0016469	0.0527384	0.4187886	0.0200990	0.0882974	0.7911302	0.4484288	0.5832177
300	0.4154666	0.5462579	0.3334990	0.4926277	0.1882323	0.2288970	0.2259445	0.5651283	0.4673027	0.4130050	0.5150410	0.8379044	0.2695257	0.7478551	0.2243443	0.4572218	0.3202580	0.0105713	0.1184476	0.7088783	0.1224549	0.6105284	0.5474016	0.6781478	0.6299769	0.6503128	0.0104753	0.0148932	0.8192724	0.0029726	0.1348049	0.1212711	0.0009781	0.0616447	0.2219478	0.0226826	0.1768717	0.7104220	0.4563801	0.6124017
350	0.4195779	0.5543033	0.2812397	0.5706927	0.2171445	0.2117338	0.2986344	0.5980425	0.4815138	0.5146291	0.4938466	0.7000931	0.1998191	0.6886554	0.1642613	0.4707734	0.3556407	0.0132004	0.2376645	0.6751360	0.1119532	0.6599849	0.5022119	0.6793970	0.6333055	0.4632804	0.0269894	0.0410229	0.9160364	0.0185363	0.1897164	0.2136667	0.0001170	0.0454275	0.0841478	0.0090630	0.0802483	0.7433383	0.2923418	0.6960915
400	0.3490253	0.6144573	0.2719391	0.5384225	0.1645560	0.3110531	0.2619292	0.6773189	0.4262318	0.5612503	0.4988124	0.7328290	0.1921659	0.6813622	0.1811698	0.3849854	0.3429160	0.0006530	0.1971846	0.6183384	0.1954292	0.5400499	0.5219785	0.6571074	0.7880814	0.6252148	0.0199288	0.0397863	0.6479936	0.0102976	0.1255096	0.1699733	0.0002051	0.0347252	0.0261723	0.0055904	0.1371035	0.5952348	0.3731925	0.6500506
450	0.5733555	0.5889376	0.2995418	0.4751315	0.1698882	0.2464987	0.3880758	0.7031177	0.3140673	0.3989572	0.5207468	0.6399766	0.2810657	0.6566001	0.2012715	0.4393648	0.3366949	0.0000375	0.2014021	0.7198814	0.1616066	0.5212951	0.5048373	0.6976183	0.6799960	0.5811212	0.0257442	0.0465085	0.6877073	0.0247139	0.1437951	0.2810498	0.0000000	0.0429004	0.0164794	0.0049792	0.1015502	0.7105058	0.3339358	0.5626242
500	0.3334628	0.4939557	0.3325969	0.4786153	0.1472644	0.2409018	0.3608075	0.7325627	0.4335553	0.3827548	0.5272379	0.6992719	0.2538683	0.4356362	0.1762360	0.5449580	0.2103493	0.0000400	0.3039718	0.7196377	0.1416658	0.5228490	0.4396213	0.7258737	0.6670720	0.6648762	0.0216440	0.0303377	0.7736766	0.0177902	0.1689382	0.3324843	0.0001547	0.0569088	0.0092678	0.0113444	0.0965479	0.7420304	0.3755993	0.6443356
550	0.3975482	0.4459272	0.5437421	0.5014179	0.1197080	0.5221500	0.2300181	0.7278454	0.3900381	0.5377209	0.4277743	0.6710794	0.1684138	0.4837425	0.2185786	0.4117779	0.2094136	0.0054449	0.3181315	0.7082018	0.4686834	0.5683031	0.5846530	0.6939712	0.5610650	0.6001002	0.0704346	0.0658713	0.6058611	0.0807678	0.1972428	0.4973357	0.2441943	0.0269530	0.2763400	0.0151506	0.1741623	0.7115831	0.4545487	0.6517490
600	0.3251264	0.6162364	0.5048439	0.5575741	0.0682753	0.6279000	0.3355728	0.8930054	0.4072104	0.5861856	0.5484426	0.6149474	0.0629928	0.5886091	0.2805698	0.2991211	0.2155349	0.0095377	0.2245257	0.6508135	0.6842128	0.6077066	0.6840645	0.7174815	0.4426393	0.7139522	0.0642959	0.1302984	0.8228473	0.2507948	0.1746484	0.3756709	0.1608151	0.0358759	0.3772894	0.0337348	0.1354874	0.6761276	0.4056936	0.6886225
650	0.3197108	0.4970988	0.6640453	0.5777416	0.0820647	0.8254437	0.2535521	0.7892366	0.4904664	0.5430193	0.4762021	0.7500639	0.0325473	0.6946552	0.3679448	0.2518864	0.4656387	0.0178783	0.1581962	0.7698761	0.6869961	0.6346055	0.7745884	0.6294582	0.5251776	0.7734015	0.0498140	0.1308601	0.7310409	0.2365977	0.1669988	0.1361641	0.1492668	0.0930299	0.5397898	0.1091425	0.1742118	0.8127274	0.3953216	0.6426047
700	0.4020117	0.4680238	0.5874950	0.5674747	0.0693668	0.6455849	0.2483089	0.6635297	0.3909504	0.7543974	0.4629569	0.7723715	0.0074527	0.6446112	0.4481582	0.2399998	0.4023868	0.0134261	0.1008666	0.6456594	0.6604539	0.5723718	0.6462232	0.6727571	0.3606831	0.7195432	0.0709303	0.1043483	0.5843607	0.0931220	0.1068127	0.0660448	0.2153305	0.1221948	0.6911476	0.1650312	0.2005022	0.6808218	0.4544089	0.7954069
750	0.3460196	0.5821912	0.6191998	0.7019797	0.0413719	0.7391696	0.2384516	0.6261877	0.3934731	0.7435113	0.4716210	0.5626113	0.0182522	0.9434035	0.3151098	0.2006121	0.3751689	0.0269770	0.0594307	0.6621666	0.6059181	0.5897035	0.6387623	0.7445136	0.2908239	0.7626148	0.0647030	0.0654738	0.7955744	0.1374071	0.0938999	0.0106885	0.4844591	0.1675004	0.7201640	0.2915574	0.1922835	0.7956875	0.4385403	0.6687163
800	0.3747178	0.4514567	0.6512947	0.5067327	0.1046197	0.6940208	0.1476290	0.6856833	0.5355652	0.6851370	0.5150457	0.4396531	0.0046056	0.7074032	0.3738520	0.2079696	0.3513027	0.1140273	0.0393924	0.7654738	0.6571093	0.5495488	0.7753840	0.7895216	0.1608918	0.6918585	0.0864179	0.1347336	0.7436519	0.0723467	0.0523831	0.0038291	0.5431593	0.1433766	0.6785550	0.3201675	0.2160596	0.6872809	0.3199823	0.6755136
850	0.4386099	0.3888338	0.6540934	0.5924079	0.1011923	0.8889664	0.2061563	0.5174561	0.5080035	0.6124592	0.5996616	0.4301068	0.0042479	0.7104960	0.4333547	0.2278189	0.3409663	0.2456174	0.0211847	0.6507119	0.6403561	0.5071816	0.7946311	0.8140172	0.2046776	0.7401224	0.0692918	0.0770589	0.6772221	0.0474254	0.0744455	0.0030278	0.4562347	0.2049465	0.7077458	0.4328800	0.2230405	0.6396195	0.3681809	0.8770697
900	0.4397631	0.5073917	0.5523745	0.6190590	0.0418209	0.6937698	0.2044773	0.6220802	0.5223576	0.6817409	0.5161754	0.4359767	0.0221763	0.7019982	0.4710176	0.2925710	0.3893876	0.2296417	0.0208051	0.7873521	0.5870557	0.4415985	0.6894496	0.5837793	0.1926953	0.8242837	0.0687817	0.1061011	0.5914103	0.0544024	0.0740233	0.0018374	0.5005608	0.2638957	0.8257472	0.5099104	0.3156080	0.6274280	0.4582164	0.5940089
950	0.2954239	0.4737090	0.6458122	0.7126712	0.0374161	0.7182349	0.2648958	0.7111962	0.6421463	0.8543982	0.5447538	0.3409979	0.0159036	0.6609320	0.5823041	0.2597342	0.3772333	0.2221792	0.0195755	0.6963238	0.5336397	0.4275050	0.7030341	0.6011465	0.2714364	0.7440502	0.0585624	0.0763474	0.7840788	0.0369907	0.1033880	0.0042167	0.4083134	0.3014235	0.7785078	0.6067432	0.2586297	0.6888177	0.3493293	0.7246902
1000	0.3201897	0.4611991	0.7379147	0.5558671	0.0704762	0.6901276	0.2084547	0.7552968	0.5295892	0.7708735	0.5113176	0.3861623	0.0195154	0.8233307	0.5160393	0.2097623	0.4378825	0.3535432	0.0110362	0.6476437	0.5325599	0.4904198	0.8008778	0.7139298	0.1810045	0.7128555	0.0928750	0.1137837	0.6526760	0.0225542	0.0876242	0.0010973	0.4706409	0.3111676	0.7710677	0.6612938	0.2086819	0.6006936	0.4301798	0.7853855
