"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
600	0.6645113	0.0970543	0.4688241	0.5137170	0.3094437	0.4119346	0.5973781	0.0924447	0.6286248	0.2010912	0.5105040	0.6501947	0.5215223	0.3273430	0.5727750	0.1510844	0.2924772	0.4327090	0.2001843	0.6513166	0.2940761	0.0383539	0.7116463	0.3127731	0.0431103	0.0181211	0.1110770	0.6862447	0.5740314	0.6499227	0.4907825	0.6897461	0.0964532	0.6182605	0.5814958	0.3406890	0.4232669	0.4352147	0.4338959	0.2827331	0.0095684	0.2527163	0.2472948	0.6164434	0.6467331	0.0086257	0.0822919	0.3697620	0.4597931	0.4998663	0.2639306	0.6251864	0.1496580	0.5440905	0.6320034	0.0824363	0.4656448	0.5804411	0.5815240	0.4885619	0.6590161	0.6277436	0.3029829	0.2462949	0.3752649	0.4651796	0.2529443	0.1779859	0.7209433	0.2030629	0.1812376	0.1892996	0.1608196	0.3495624	0.2858453	0.1467770	0.0002394	0.3819353	0.5395553	0.1973045	0.3100128	0.3430523	0.5062743	0.1335070	0.3632375	0.6360109	0.3205901	0.5479254	0.4312419	0.5694793	0.3766705	0.3388668	0.5613401	0.5639165	0.5702369	0.8167717	0.2586674	0.6299257	0.8890058	0.7513600
650	0.6945913	0.0953984	0.4294883	0.4277363	0.3738674	0.5767742	0.4923043	0.0867928	0.5713718	0.2401143	0.6132096	0.5215098	0.5440783	0.3525928	0.5747313	0.1587961	0.3645596	0.4026126	0.1827781	0.7171010	0.3384316	0.0152116	0.6531370	0.3724020	0.0162776	0.0243181	0.1391053	0.6542375	0.5083172	0.6912177	0.4691386	0.6665299	0.0722146	0.5452664	0.5609776	0.3333755	0.4093910	0.3892582	0.5079032	0.2926648	0.0123151	0.2276639	0.2162749	0.5696560	0.6751340	0.0098764	0.1779284	0.4624187	0.4359368	0.4503409	0.2327528	0.5345354	0.0833894	0.5058631	0.5757846	0.1081805	0.4905034	0.5203200	0.6498692	0.6525087	0.6244930	0.5758790	0.3699355	0.2335689	0.3068432	0.5459370	0.3055114	0.1809920	0.7049190	0.1724591	0.1351729	0.1547097	0.1859206	0.3241123	0.3245072	0.0868794	0.0022270	0.4267493	0.5129084	0.1463371	0.2370937	0.2526304	0.5751449	0.1258037	0.2998594	0.6994302	0.2218973	0.4900292	0.5035948	0.5828928	0.4936338	0.4004080	0.4845743	0.6032087	0.7181178	0.6887746	0.3826659	0.5246435	0.7930537	0.7800390
700	0.7082466	0.1021440	0.4711417	0.4842787	0.2856537	0.4116557	0.4160468	0.0600732	0.5122240	0.2362226	0.6346950	0.4902238	0.4880868	0.3582279	0.6653100	0.1401068	0.3304210	0.4301690	0.2981539	0.8427799	0.2438184	0.0321854	0.6987981	0.3588309	0.0202292	0.0493637	0.1058000	0.6015306	0.5694501	0.7167209	0.4683543	0.6868438	0.0544399	0.5784209	0.5084236	0.3980367	0.3885315	0.4720643	0.4870128	0.2812301	0.0256745	0.3350655	0.2809526	0.6743534	0.5913352	0.0063749	0.1633501	0.4922010	0.5024011	0.4108738	0.2426483	0.8052638	0.0924330	0.5683043	0.5027944	0.1415602	0.3830798	0.5681139	0.5904736	0.4535954	0.6229237	0.6800046	0.3873387	0.2604167	0.2497031	0.4457680	0.3104432	0.3204355	0.6542511	0.2159658	0.1235989	0.1502681	0.1610445	0.4179913	0.3823166	0.1287241	0.0000000	0.4190091	0.5427661	0.2130541	0.3008112	0.2131330	0.5883400	0.0816258	0.3414202	0.6043465	0.2562854	0.3803722	0.4166678	0.5263651	0.3559730	0.3507924	0.5144377	0.8055679	0.6459173	0.6351609	0.2731464	0.5889387	0.7277587	0.7096204
750	0.6326372	0.0726396	0.4565799	0.4521532	0.2687835	0.5343376	0.4186560	0.0590863	0.5705102	0.2247854	0.5731873	0.5496318	0.4959967	0.3583076	0.6753787	0.1233843	0.3947502	0.3747254	0.2356467	0.7268501	0.1763874	0.0173392	0.7527379	0.4289216	0.0226544	0.0243738	0.1480100	0.7686936	0.4445464	0.6681527	0.6042951	0.7097666	0.1100659	0.7637123	0.4227631	0.3240295	0.3352512	0.4555659	0.4475885	0.2774398	0.0221917	0.2406344	0.2545562	0.5092565	0.6388133	0.0304963	0.1554734	0.5618890	0.4476819	0.4502332	0.1983212	0.6790935	0.0635754	0.5501833	0.6564143	0.1122314	0.3147393	0.4642077	0.6690760	0.5919796	0.6224866	0.6833639	0.3841491	0.2499375	0.2122603	0.6301774	0.2931653	0.2142373	0.5783927	0.1526558	0.1628766	0.1476261	0.1048981	0.4598591	0.4583504	0.1557427	0.0034098	0.4366092	0.5596923	0.2406536	0.2950152	0.2355837	0.5149151	0.1022831	0.5026746	0.6082925	0.1807147	0.5489375	0.3869025	0.6860686	0.4082693	0.3285922	0.4434743	0.7177039	0.6649257	0.6681569	0.3057732	0.6101158	0.7847618	0.7618098
800	0.7864754	0.0458693	0.4217597	0.4515398	0.2776312	0.5222230	0.4802574	0.0495825	0.7193803	0.2327094	0.5119710	0.6888028	0.4635490	0.4130990	0.6252984	0.2034013	0.4127557	0.4344516	0.2520459	0.5625893	0.2599680	0.0144940	0.5234745	0.3210626	0.0444316	0.0278631	0.1907741	0.7377182	0.5320260	0.7455056	0.4241651	0.6454808	0.0979478	0.6975890	0.5129262	0.3018238	0.4383999	0.4206403	0.4808768	0.2650543	0.0122172	0.2556849	0.3013911	0.6677585	0.7568539	0.0110348	0.1251701	0.4076708	0.4075530	0.5381614	0.1946647	0.6818072	0.1127774	0.4493967	0.6072961	0.0888088	0.5363393	0.6206574	0.7470064	0.5218664	0.6430727	0.7837733	0.3204165	0.1746592	0.2130153	0.5873286	0.2722903	0.2176049	0.7126726	0.1822099	0.1317694	0.2194781	0.1034888	0.3617610	0.3248027	0.0844605	0.0036431	0.4726848	0.5344230	0.1906835	0.3286506	0.2605030	0.6244275	0.1293554	0.3828970	0.5920600	0.2085385	0.6056361	0.5032570	0.5097789	0.3680079	0.3506639	0.5282254	0.6751019	0.7969197	0.6859435	0.2004611	0.7728835	0.7025351	0.7617278
850	0.7706222	0.0703791	0.4091358	0.4485213	0.3179999	0.3285729	0.3591179	0.0637622	0.5905975	0.2289875	0.5429776	0.4828250	0.5825624	0.2887593	0.6538954	0.1759578	0.3941172	0.3735736	0.1749254	0.7291086	0.2799325	0.0347758	0.6783901	0.4703890	0.0080875	0.0088292	0.1256457	0.7577810	0.5373365	0.5516953	0.4509270	0.6197036	0.0890438	0.6966214	0.4647025	0.3093783	0.4126308	0.4566196	0.4381210	0.3198206	0.0144236	0.2662088	0.3511759	0.6614762	0.8447066	0.0087619	0.0922014	0.3741228	0.4087499	0.4950777	0.2450164	0.5905500	0.1014048	0.4827749	0.5240800	0.1039241	0.4103632	0.5100963	0.6732547	0.4712609	0.4438918	0.6137329	0.3561173	0.2535088	0.2419200	0.5363610	0.2732491	0.2266385	0.5279851	0.1469010	0.1388934	0.1895458	0.1496654	0.4949584	0.3589173	0.1434211	0.0036206	0.5483553	0.4737752	0.2451281	0.2818620	0.2210604	0.5315980	0.1470330	0.4684499	0.5719674	0.1885622	0.5194342	0.4178545	0.5499871	0.5031840	0.5043446	0.6191003	0.6579390	0.7782231	0.6128485	0.2997652	0.6307136	0.7743785	0.6989544
900	0.6133015	0.0864870	0.4492909	0.4481552	0.2652442	0.4673363	0.3572175	0.0789817	0.5259879	0.2005456	0.6322168	0.5500715	0.5068042	0.3083173	0.6996582	0.2158532	0.3953596	0.3444191	0.1756393	0.7223789	0.2046563	0.0498213	0.6319119	0.3478383	0.0202826	0.0362476	0.1352720	0.6108537	0.5225242	0.6844470	0.4046250	0.6700609	0.0904455	0.7448694	0.4957812	0.3292994	0.3262736	0.5029891	0.4460719	0.3847853	0.0194784	0.2255862	0.4598026	0.6581105	0.6413810	0.0095523	0.0503823	0.3941498	0.3669695	0.5045343	0.2796324	0.6422081	0.0831268	0.4365789	0.5800383	0.1792186	0.3712618	0.4712215	0.6506856	0.5174955	0.6272025	0.6935760	0.3565321	0.1876586	0.2061385	0.6289776	0.2672057	0.2003334	0.6404056	0.2063007	0.2108504	0.2782636	0.1334092	0.3894274	0.4093203	0.1575943	0.0142090	0.4785963	0.5270321	0.1702817	0.3051835	0.2435703	0.5255004	0.2370450	0.4012857	0.7464934	0.2724096	0.5046361	0.4382839	0.5217128	0.5080842	0.3846402	0.6659381	0.7133885	0.7455835	0.7616969	0.3165833	0.8140265	0.6981768	0.5863608
950	0.7704076	0.0827110	0.4311756	0.5518955	0.2848274	0.4270488	0.3741956	0.0319559	0.6439286	0.2309691	0.5529945	0.4722272	0.5058286	0.3801927	0.6825818	0.1994221	0.3792182	0.4425585	0.2266294	0.6062707	0.1967310	0.0303470	0.5387129	0.3690755	0.0162398	0.0325591	0.1363854	0.6554102	0.4831509	0.6605170	0.4442557	0.7620587	0.1116777	0.6995399	0.5668620	0.3793003	0.4286160	0.4818018	0.4932296	0.3664272	0.0320642	0.1804291	0.3680964	0.6305574	0.7029963	0.0084610	0.1379489	0.4819619	0.3961881	0.4993305	0.2926295	0.5907388	0.0844264	0.5871166	0.5151760	0.1036265	0.4109136	0.4806813	0.6722789	0.5508351	0.6399785	0.7798683	0.4471010	0.2459124	0.2906688	0.5432887	0.2475204	0.2263907	0.7102371	0.1419111	0.2163141	0.2480763	0.2003002	0.4946890	0.4240891	0.1048565	0.0025778	0.5057363	0.4508617	0.2138036	0.3322561	0.2230000	0.4252746	0.1465395	0.4142479	0.6928185	0.3169691	0.4910240	0.3796375	0.5586804	0.4226769	0.3982552	0.5587852	0.5995988	0.5628101	0.7829430	0.2189486	0.7529681	0.7181928	0.6531240
1000	0.5876912	0.0441357	0.4900478	0.4544511	0.2717459	0.4692713	0.3965716	0.0614640	0.5683147	0.1830009	0.5619580	0.6359286	0.5876766	0.4105941	0.6492405	0.1998822	0.3252265	0.4314704	0.2283337	0.6954433	0.2182884	0.0254046	0.7266724	0.3350054	0.0196410	0.0119972	0.0783300	0.7142172	0.5947643	0.6459216	0.3999461	0.7151300	0.0748785	0.6386691	0.5722390	0.3030388	0.3684688	0.4487625	0.3571435	0.3636823	0.0110614	0.2723666	0.3922716	0.7123039	0.6359287	0.0290858	0.0859974	0.5151046	0.3262163	0.3881639	0.2355430	0.6534451	0.0984610	0.4814332	0.5233014	0.1536434	0.3657533	0.5903347	0.7291614	0.4742047	0.4544842	0.7268511	0.3787333	0.1938810	0.2868951	0.6515312	0.3296524	0.2496411	0.6399785	0.1774825	0.1320808	0.1671288	0.1462751	0.4597005	0.3739964	0.1526867	0.0024871	0.4690907	0.4336419	0.1711235	0.3039285	0.2629292	0.4532504	0.2873590	0.3477559	0.5950978	0.2430565	0.4966791	0.4974237	0.5967629	0.4432651	0.3472258	0.4997126	0.7086572	0.6356575	0.9197163	0.2729330	0.5646454	0.6469515	0.6941190

0	0.7327241	0.0399620	0.3513044	0.4823644	0.3081800	0.4355010	0.4686662	0.0953309	0.7449928	0.2533572	0.6291905	0.5993487	0.6281504	0.3052823	0.6411435	0.1448576	0.4503541	0.4086232	0.1961642	0.6091097	0.2623747	0.0185369	0.7870267	0.2591805	0.0571678	0.0315989	0.1667597	0.6987554	0.5695828	0.7092545	0.4826082	0.6171685	0.1036565	0.7034449	0.5467251	0.2978026	0.4379336	0.5272010	0.5085795	0.3022599	0.0409597	0.2165273	0.3361133	0.7627961	0.6548525	0.0069710	0.1056502	0.4026371	0.4345673	0.4177968	0.2204843	0.5771736	0.1082243	0.5612713	0.5758365	0.1304484	0.3987851	0.5679561	0.6171973	0.5095160	0.5811686	0.8880106	0.3500252	0.2300923	0.2644634	0.6075474	0.2828285	0.2047026	0.6733624	0.1304612	0.0957902	0.0970001	0.2301552	0.3990460	0.3283322	0.0996212	0.0156917	0.5142163	0.4780474	0.2297866	0.3362903	0.2695337	0.4852527	0.1776027	0.3648895	0.7552477	0.2506606	0.5200709	0.4193768	0.4775146	0.5006333	0.3997173	0.6717355	0.6253886	0.7441503	0.7230126	0.2439514	0.6074318	0.6571903	0.7101821
50	0.8290975	0.0649764	0.5041972	0.3324292	0.2655779	0.3907520	0.3873238	0.2242107	0.6217095	0.1249734	0.5929067	0.5012375	0.5589142	0.2731704	0.2142151	0.1781513	0.2946436	0.4365212	0.3007972	0.6297666	0.2085086	0.0333716	0.6639923	0.4721360	0.4520661	0.0383768	0.1430714	0.7659439	0.5256709	0.6066774	0.4571118	0.7068836	0.0182504	0.6922029	0.5316738	0.2969797	0.5569107	0.5366047	0.5471898	0.3122499	0.0257256	0.2056676	0.2960151	0.6688669	0.7106774	0.0168946	0.0607970	0.5073722	0.4773777	0.4922424	0.2743252	0.6161747	0.0487983	0.4564523	0.5222668	0.1171298	0.3326140	0.5009971	0.6275475	0.6209642	0.7573801	0.6149709	0.4027989	0.2004301	0.3872493	0.5015716	0.2913918	0.1979471	0.6910531	0.1624462	0.2541034	0.2608614	0.1451524	0.4014456	0.3843408	0.1689215	0.0102200	0.5085712	0.5588686	0.1450627	0.3213728	0.2010428	0.6748182	0.5225969	0.3238783	0.6999109	0.0533310	0.4787685	0.4825111	0.4179205	0.3417762	0.3841056	0.6006135	0.6853286	0.6388838	0.6715528	0.3837090	0.6496768	0.6458372	0.6072771
100	0.6792038	0.0537788	0.4154025	0.2676756	0.2584345	0.4176551	0.4137439	0.3436106	0.5594585	0.1908673	0.6762034	0.5974931	0.5386575	0.2588010	0.1573142	0.1852234	0.2413832	0.4197291	0.3150921	0.7652543	0.1460578	0.0267747	0.5168284	0.5622860	0.5828930	0.0413273	0.1457090	0.6917438	0.4245968	0.7114117	0.4966899	0.7347210	0.0059881	0.7630501	0.5774363	0.3723196	0.4222056	0.5228549	0.5949558	0.4063177	0.0188669	0.2127495	0.3144425	0.7199001	0.7264148	0.0003491	0.0844745	0.6188183	0.3379977	0.5656134	0.2382269	0.5846010	0.0205644	0.5154230	0.5219802	0.1634255	0.3082171	0.5093126	0.6679444	0.5895661	0.6340376	0.7324927	0.2871358	0.2545830	0.4431802	0.5428046	0.2604773	0.3462606	0.6086130	0.1247786	0.3235510	0.2192618	0.0803431	0.4929055	0.5190420	0.1666464	0.0036499	0.6165596	0.4717013	0.2677749	0.3035299	0.2312051	0.6630277	0.4628688	0.3207632	0.5716826	0.0246251	0.4642853	0.3600244	0.3873020	0.3781641	0.3915271	0.4295160	0.6076424	0.7045726	0.7368504	0.3984475	0.6550525	0.6581981	0.7101284
150	0.7078400	0.0797503	0.4627850	0.3639452	0.1975815	0.4364944	0.3972601	0.3245828	0.6810232	0.1268065	0.6015233	0.7082457	0.5704377	0.2917760	0.1030078	0.1666543	0.2904800	0.4515996	0.2834069	0.7257879	0.1791873	0.0296664	0.5238044	0.4123416	0.6391320	0.0203597	0.1152511	0.6467185	0.4721078	0.6474555	0.4094607	0.7299586	0.0204227	0.7740731	0.5528767	0.3272202	0.4528524	0.4007793	0.3913605	0.2653421	0.0095224	0.2388660	0.3228103	0.5769778	0.6780320	0.0000000	0.0843935	0.5172407	0.5556218	0.5927396	0.2920650	0.6140778	0.0542192	0.4715832	0.5871497	0.2011338	0.3325920	0.5372867	0.6929518	0.5430790	0.4999361	0.7028970	0.3115878	0.2690651	0.4312300	0.5542929	0.2950933	0.2458614	0.5638779	0.1921478	0.4171472	0.1090818	0.0613174	0.3297618	0.4311415	0.1528021	0.0092599	0.4487831	0.4699852	0.2047585	0.3282507	0.3497445	0.6456680	0.5402961	0.2579031	0.6452738	0.0209781	0.5991786	0.4482974	0.4835032	0.4018224	0.3523650	0.5636014	0.6304481	0.6929628	0.8405493	0.6367168	0.6948275	0.6106901	0.7063707
200	0.7399779	0.0682004	0.4271770	0.3928344	0.1983847	0.4696050	0.4694546	0.3856531	0.6030932	0.1211884	0.6138329	0.5099818	0.5356607	0.2461750	0.0780991	0.2061029	0.2730422	0.4235065	0.2144002	0.6349810	0.1082190	0.0276217	0.6016028	0.4786704	0.6069956	0.0174253	0.1247606	0.7391610	0.4603269	0.7382898	0.5230270	0.5952567	0.0129472	0.6442835	0.6020103	0.3454467	0.4674395	0.5097407	0.6095929	0.2554748	0.0127523	0.2191094	0.2865253	0.6247407	0.6171159	0.0003118	0.0564541	0.6181508	0.5251637	0.4933665	0.1850821	0.5397129	0.0285777	0.3755842	0.6407819	0.1503918	0.3715262	0.3977531	0.5958560	0.6649959	0.6075716	0.7290432	0.3177643	0.2786908	0.3554954	0.4945469	0.2680730	0.2767461	0.6214145	0.1926699	0.3781376	0.1703329	0.0490182	0.3425671	0.4066142	0.1578431	0.0005166	0.4278226	0.5733551	0.1235137	0.3788870	0.2423736	0.7452113	0.5609105	0.3669550	0.6796007	0.0050876	0.4854330	0.5421144	0.3928147	0.3893824	0.3095052	0.4617836	0.5806707	0.7273310	0.6281123	0.6433884	0.6556704	0.7702826	0.6380961
250	0.6672920	0.0431958	0.4542632	0.2302748	0.2475015	0.4737809	0.5041305	0.3610741	0.6420603	0.1365390	0.6357523	0.5456001	0.4991417	0.2327592	0.0954142	0.1327367	0.1915723	0.3808404	0.2482449	0.6071642	0.1850465	0.0274384	0.5504825	0.5057473	0.6576337	0.0288435	0.0719666	0.6928529	0.5538824	0.6279977	0.5355319	0.6831518	0.0290069	0.5952296	0.5353815	0.3138737	0.4579550	0.4723695	0.6164556	0.2474552	0.0082294	0.1845842	0.2490865	0.5748795	0.6348670	0.0033656	0.0582235	0.4502974	0.4097304	0.5450260	0.2358115	0.4745690	0.0369932	0.3992431	0.5505365	0.1575964	0.3711462	0.5527708	0.5965750	0.5678421	0.5370433	0.6918343	0.3685151	0.1870352	0.4441362	0.5999967	0.2267084	0.2567948	0.5369707	0.2040602	0.3893584	0.1308146	0.1402884	0.4222140	0.3864406	0.1449638	0.0008816	0.4216591	0.5832083	0.1509839	0.3645915	0.2448008	0.6342900	0.5774940	0.3304915	0.5977148	0.0021159	0.5583795	0.5343810	0.3125960	0.4096142	0.3320921	0.4700554	0.6981909	0.6002234	0.5592757	0.5652398	0.7377615	0.5647140	0.6442332
300	0.7873458	0.0746587	0.4445413	0.3802458	0.2721916	0.3188319	0.4699917	0.3956439	0.7039758	0.1908405	0.6154743	0.5710721	0.5852016	0.3500911	0.0545843	0.2556649	0.2668388	0.3663692	0.2579687	0.6947348	0.2417473	0.0420251	0.6380436	0.4824809	0.6140070	0.0165011	0.0743333	0.5952107	0.4501940	0.7202723	0.4144139	0.6190891	0.0038205	0.8031756	0.6366370	0.2250039	0.4379129	0.4458872	0.6462216	0.2888745	0.0029479	0.2287580	0.3285119	0.8384306	0.6195568	0.0007928	0.0581103	0.4878890	0.5005264	0.5673480	0.3032132	0.5884261	0.0301038	0.5568535	0.6668008	0.1619976	0.2967220	0.5398003	0.6587349	0.5237481	0.6313147	0.6511157	0.4181293	0.2075118	0.4279000	0.4614512	0.2929962	0.2461909	0.6470152	0.2160373	0.4231084	0.2586584	0.1049555	0.4605229	0.4154249	0.2119806	0.0065354	0.3743360	0.5517022	0.1476714	0.2934924	0.2589090	0.7096453	0.5711968	0.3106949	0.6976383	0.0033348	0.6169612	0.5633803	0.3205396	0.3349794	0.4270058	0.4783721	0.6719831	0.5374338	0.7382934	0.6483758	0.6163811	0.5799579	0.6572881
350	0.6955281	0.0806643	0.5670871	0.4708111	0.3425636	0.4587917	0.3825969	0.3523780	0.6766484	0.2402294	0.5765409	0.6638310	0.5292949	0.2412639	0.0770284	0.2057805	0.3688317	0.4547770	0.2627963	0.7475177	0.2693480	0.0253360	0.7114174	0.4963414	0.6889524	0.0337113	0.0370211	0.6902471	0.4469596	0.6365447	0.4110598	0.7034030	0.0015323	0.5793179	0.6065452	0.2986777	0.4187651	0.5636478	0.5081802	0.3329129	0.0197085	0.2014846	0.2804853	0.7135040	0.6100021	0.0022726	0.1113533	0.6048265	0.3930638	0.5553847	0.2655293	0.6995009	0.0245625	0.4901856	0.5911405	0.0770892	0.3531733	0.5044164	0.8035690	0.5629918	0.5890140	0.5169901	0.4278561	0.2739566	0.4746175	0.5190381	0.2648428	0.2466585	0.6324415	0.2051280	0.4066829	0.2235691	0.1301404	0.3915605	0.4853464	0.1682054	0.0015531	0.4999491	0.6092361	0.1953334	0.2939755	0.3138800	0.7968516	0.6134658	0.3221932	0.6670457	0.0010698	0.4573507	0.4386639	0.3300456	0.3587678	0.3196314	0.4849041	0.6590242	0.8115907	0.6221171	0.6348540	0.8213016	0.6810754	0.7557901
400	0.6150993	0.1025333	0.4694873	0.4680640	0.2758087	0.4169191	0.4358218	0.4861055	0.6842258	0.2024618	0.5328510	0.6098530	0.4212888	0.2283340	0.0717305	0.2391482	0.3459510	0.4083322	0.1885798	0.7279692	0.3009262	0.0453679	0.7612570	0.4999526	0.7797074	0.0192351	0.0492549	0.7395803	0.4197844	0.7355890	0.5487796	0.6364837	0.0050559	0.5245280	0.6692330	0.3944354	0.3063329	0.4026938	0.5987055	0.4077841	0.0090232	0.2138409	0.3130415	0.6981394	0.6382856	0.0047999	0.1024554	0.5131042	0.5616409	0.4630644	0.2680301	0.5789911	0.0276233	0.5031701	0.6722447	0.1391602	0.3776338	0.4779860	0.7411198	0.5603370	0.6298299	0.6499590	0.4586265	0.3076101	0.5012739	0.5305564	0.4544045	0.3707754	0.6634162	0.3397319	0.3792396	0.1844125	0.1133143	0.3991425	0.4540756	0.1389747	0.0000000	0.4736404	0.4706428	0.1785737	0.3254063	0.2489074	0.6816171	0.6846924	0.3779080	0.6347513	0.0108069	0.4935740	0.4591052	0.4606281	0.4603014	0.3948048	0.5127601	0.7558646	0.6066618	0.7220412	0.5283430	0.8977466	0.8071115	0.6210492
450	0.6013124	0.0608649	0.5379893	0.4632633	0.3527237	0.4034813	0.4918785	0.4009177	0.6466598	0.2582003	0.5468121	0.5379765	0.5136892	0.2358502	0.0635378	0.2075841	0.4374894	0.3595137	0.2215311	0.7157670	0.2656422	0.0183732	0.6225438	0.5089087	0.5702092	0.0152644	0.0508974	0.7874366	0.4525850	0.7109460	0.5020841	0.6333500	0.0014715	0.6600608	0.5697506	0.2693156	0.4210835	0.3833527	0.5853741	0.3820488	0.0151948	0.2842374	0.2977715	0.6023763	0.6620488	0.0014369	0.0627421	0.6644816	0.4433211	0.5198537	0.2347723	0.6109344	0.0425479	0.5217574	0.4841827	0.0748327	0.4529119	0.6630169	0.6238853	0.5400982	0.5139972	0.6137691	0.3412883	0.2044634	0.4042961	0.5004055	0.3092434	0.3441175	0.6685118	0.2224831	0.3812442	0.2163015	0.0934241	0.5159237	0.3598774	0.1692954	0.0016815	0.3890066	0.5401012	0.1172648	0.2800493	0.1898949	0.7855498	0.6482418	0.3750954	0.6337483	0.0051172	0.5006051	0.5091507	0.3848223	0.3668944	0.3768508	0.4814634	0.6970267	0.7380190	0.6465509	0.6982317	0.6732482	0.6402234	0.6896914
500	0.6740339	0.1082508	0.3779935	0.4819077	0.3227011	0.3327676	0.4068102	0.3957018	0.5501277	0.2089023	0.6762727	0.5352190	0.4492135	0.2910648	0.0791527	0.2350143	0.3743367	0.3734555	0.1991021	0.7610672	0.2775450	0.0299291	0.6399441	0.5118711	0.7017850	0.0270065	0.0417368	0.5893013	0.5557681	0.6741908	0.4831592	0.6862878	0.0205142	0.6397309	0.4713384	0.2916716	0.4384230	0.4194581	0.6141496	0.4047672	0.0127957	0.2324941	0.3731629	0.6130953	0.7828456	0.0042076	0.0828053	0.4716615	0.4646498	0.5573376	0.2782349	0.5514196	0.0494571	0.4867074	0.6954851	0.1053222	0.3564698	0.5401710	0.7038328	0.5066255	0.5852229	0.6733022	0.3683941	0.3165137	0.4078254	0.4957527	0.3698663	0.2774066	0.5848410	0.1450028	0.3856922	0.2505780	0.1796406	0.4371465	0.3380904	0.2347828	0.0042253	0.5230840	0.4912953	0.2789796	0.3560565	0.2313841	0.5703953	0.5696103	0.2954751	0.6177656	0.0036521	0.4904300	0.4826182	0.4077940	0.4315580	0.3695196	0.5731296	0.6666017	0.7734655	0.6977088	0.6085345	0.6976930	0.6739919	0.7769803
550	0.7647158	0.0802252	0.4579959	0.5302928	0.3395429	0.3768597	0.4225429	0.1390431	0.5538951	0.1629783	0.6018684	0.5140402	0.5043180	0.2921126	0.4842597	0.1610304	0.3914272	0.4562432	0.1815296	0.6331758	0.3291467	0.0282635	0.6445156	0.3953474	0.0962262	0.0174673	0.0680782	0.7969102	0.5768960	0.7264065	0.4990224	0.8019711	0.0769384	0.6668704	0.5582619	0.3669180	0.4175014	0.4978979	0.4221745	0.3502494	0.0456843	0.2981274	0.2784389	0.5874435	0.7759770	0.0087591	0.0865926	0.4988147	0.4823655	0.4814168	0.2209592	0.6203413	0.1008939	0.5907749	0.6360215	0.0957083	0.5249613	0.5425640	0.6097593	0.5472177	0.6623989	0.7733239	0.3341194	0.1790935	0.2535745	0.5171791	0.3648544	0.3235464	0.7607213	0.1914702	0.2151392	0.1684436	0.1176181	0.4581123	0.3869520	0.1686234	0.0060356	0.5225548	0.5762506	0.2257218	0.3140516	0.2558234	0.5749745	0.2706868	0.2807378	0.7424102	0.1973860	0.5217839	0.4230362	0.5458033	0.4585366	0.4657356	0.4687889	0.6903958	0.6144968	0.7045422	0.3532664	0.6305396	0.6745982	0.7651923
600	0.6593988	0.1036777	0.3758867	0.6082033	0.3157802	0.4591392	0.5335731	0.1347200	0.5987308	0.2586253	0.4952887	0.6056443	0.5021049	0.3350583	0.6107590	0.1871880	0.4239128	0.3696737	0.1228637	0.5680167	0.3352118	0.0338021	0.6053110	0.3533701	0.0188909	0.0346781	0.1076340	0.5925125	0.5572733	0.6894221	0.3830851	0.7104256	0.0813245	0.6882689	0.5194028	0.4131329	0.3331230	0.4027124	0.4262608	0.3770545	0.0204307	0.3113741	0.2863287	0.7256600	0.7171566	0.0047867	0.1491549	0.4689888	0.5011493	0.4434331	0.2474617	0.6503298	0.0950645	0.5951136	0.6969044	0.1380002	0.3945246	0.4767429	0.5981568	0.5409257	0.6868740	0.7019385	0.4501137	0.2705338	0.2691525	0.4991717	0.3152132	0.2565415	0.7339747	0.1822451	0.1876422	0.1115996	0.1130998	0.3551631	0.3615179	0.1623706	0.0010365	0.5725512	0.4836055	0.2350719	0.3630950	0.2676423	0.6322828	0.1279173	0.3189586	0.5736706	0.2436694	0.4980970	0.4775058	0.5713880	0.4785224	0.4481067	0.5469640	0.6191878	0.6325626	0.6821155	0.2777075	0.6776132	0.5722281	0.6789733
