"Time"	G1	G2	G20	G10	G16	G4	G17	G8	G11	G56	G3	G5	G19	G12	G13	G14	G15	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G44	G39	G35	G49	G45	G48	G61	G9	G47	G43	G79	G57	G60	G89	G80	G84	G81	G82	G83	G88	G86	G78	G77	G75	G91	G90	G85	G58	G59	G99	G92	G93
400	0.1322581	0.2889595	0.1245827	0.6375745	0.6764853	0.0616827	0.0024530	0.0581932	0.1147348	0.6124886	0.2643824	0.0042404	0.5997668	0.6282825	0.4398699	0.2220282	0.1548575	0.7022532	0.0584638	0.7115453	0.0108166	0.1499489	0.1384007	0.0256566	0.1032969	0.5310076	0.1921372	0.7902694	0.2593084	0.0318506	0.0594491	0.0614084	0.1597070	0.1551150	0.2080406	0.3413419	0.0124376	0.0196631	0.6592951	0.4831035	0.3544998	0.2775818	0.0000022	0.4167231	0.3936588	0.5965517	0.0604065	0.2092897	0.0685694	0.4023163	0.0424122	0.6685868	0.0218216	0.4375977	0.7138989	0.5943639	0.0585876	0.6631647	0.7290345	0.0005912
450	0.0992360	0.3266693	0.0907047	0.6109802	0.7325880	0.0177611	0.0128080	0.0500197	0.2101781	0.6632837	0.2970142	0.0057322	0.4941817	0.6061180	0.5105404	0.1501198	0.1170235	0.5624171	0.0851511	0.7074705	0.0076632	0.2165666	0.1532125	0.0195570	0.0419126	0.5790002	0.1163753	0.7121040	0.3032917	0.0252372	0.0466462	0.0486170	0.1379552	0.1252362	0.2781197	0.3515845	0.0036274	0.0348131	0.7831200	0.5252861	0.5270660	0.3283676	0.0000110	0.4191265	0.3943509	0.6100770	0.0552371	0.1466040	0.0381567	0.3514566	0.0384683	0.6020249	0.0329457	0.3549965	0.7184230	0.4267257	0.0585982	0.7086761	0.5888320	0.0035182
500	0.1001904	0.4485847	0.0716151	0.5962440	0.5644846	0.0220008	0.0143117	0.0959915	0.1452325	0.7457407	0.2789112	0.0030757	0.5365189	0.7412547	0.4102033	0.2631389	0.2013126	0.7605640	0.0948686	0.7822995	0.0229805	0.1631522	0.1058714	0.0283522	0.0450078	0.5601593	0.1603387	0.6333571	0.3602066	0.0536921	0.0472666	0.0444802	0.1674097	0.1522705	0.3326033	0.3980935	0.0055418	0.0500312	0.7156958	0.5258459	0.4754675	0.4234652	0.0009256	0.4161895	0.3861948	0.5668476	0.0499436	0.2031181	0.0386674	0.4014571	0.0613760	0.6741487	0.0042374	0.5068881	0.5832166	0.6006577	0.1011903	0.9145529	0.7418966	0.0009202
550	0.3955780	0.2937319	0.1771017	0.6234640	0.6780260	0.1679891	0.0236347	0.0715011	0.1828956	0.7817962	0.1846389	0.3914835	0.6740872	0.3542657	0.4863397	0.1282190	0.5180757	0.6494684	0.1477844	0.6498253	0.0257839	0.1445826	0.1402202	0.0461712	0.0744354	0.3577552	0.2853455	0.5407608	0.0813940	0.1346687	0.3672218	0.0556772	0.1335814	0.3677843	0.3058060	0.3516969	0.1220766	0.0195492	0.7443758	0.2682420	0.4242208	0.1333008	0.0010750	0.4950069	0.3973758	0.5596953	0.0294984	0.1943189	0.4665706	0.4180443	0.0890962	0.6280176	0.0039724	0.4140758	0.7368688	0.5834866	0.1628072	0.7219518	0.5065529	0.0041209
600	0.5819752	0.0508900	0.2814496	0.5131085	0.2920690	0.4162483	0.2197361	0.0406134	0.1024713	0.6370843	0.1181152	0.3483556	0.6893646	0.1355959	0.2933280	0.0742705	0.6846725	0.7030088	0.2980993	0.7355791	0.0263159	0.2911001	0.3479019	0.0624583	0.1774514	0.5013953	0.6047544	0.4871029	0.2520391	0.3130542	0.4706734	0.0440572	0.2205046	0.5721006	0.2451544	0.1815288	0.2964325	0.0326866	0.5769707	0.1044220	0.3163925	0.1291437	0.0012012	0.3362592	0.4008387	0.4420939	0.0269422	0.1887614	0.6413082	0.4890811	0.0453011	0.5516481	0.0096943	0.3935431	0.7529075	0.5715441	0.4124829	0.8756351	0.5675047	0.0024748
650	0.7361823	0.0174674	0.3844605	0.3470452	0.1710084	0.4999074	0.1271073	0.0412216	0.1787915	0.5774569	0.0271636	0.3513628	0.7412648	0.0712847	0.1884197	0.0378613	0.4927222	0.6756608	0.4041087	0.6718044	0.0124111	0.2895300	0.4243613	0.1601903	0.2136362	0.4697038	0.5533702	0.3666154	0.2609803	0.3598833	0.6917211	0.0553729	0.3352037	0.5759048	0.3329901	0.0564887	0.5010968	0.0355592	0.7784045	0.0921662	0.3286906	0.0613126	0.0070898	0.4013474	0.4928422	0.5180449	0.0303655	0.2057277	0.6235204	0.4629235	0.0541017	0.6722682	0.0347174	0.4662131	0.7142040	0.6087093	0.4405262	0.7821314	0.5302572	0.0015760
700	0.7898052	0.0148243	0.4967681	0.3003203	0.1463496	0.5441179	0.2013305	0.0596601	0.1309824	0.4887472	0.0546388	0.3599071	0.6715745	0.0979693	0.2650461	0.0141953	0.6430899	0.6421552	0.4127860	0.6937042	0.0165305	0.2853251	0.4095660	0.1745030	0.1509018	0.3965421	0.5647706	0.4602546	0.2870803	0.4287428	0.6015043	0.0427398	0.2927618	0.6547602	0.3006982	0.0749076	0.4343376	0.0312171	0.6556105	0.0515191	0.2933856	0.1136760	0.0010936	0.4679148	0.3785026	0.4664706	0.0210253	0.2143147	0.7705174	0.4206624	0.0483945	0.6993881	0.0121049	0.4665924	0.8360495	0.6411762	0.4540201	0.5855873	0.4706685	0.0027698
750	0.6809647	0.0140510	0.4519173	0.2752327	0.0677302	0.5474424	0.1735324	0.0519442	0.1423886	0.5326849	0.0421190	0.3367020	0.6400798	0.0347821	0.2614208	0.0366239	0.5089207	0.6299884	0.4366167	0.7221586	0.0034561	0.2747874	0.4100192	0.2312840	0.1822463	0.4006705	0.5560811	0.4258821	0.3571118	0.2808485	0.6119233	0.0774379	0.2786230	0.6531359	0.3299350	0.0935812	0.4241042	0.0366831	0.6994228	0.0168595	0.3155856	0.0833839	0.0006088	0.3458252	0.3987880	0.5856963	0.0400320	0.1451951	0.7136701	0.4214191	0.0345455	0.5435177	0.0124704	0.3871425	0.7975841	0.6460678	0.5680251	0.6249663	0.4629286	0.0022682
800	0.5984255	0.0078024	0.4889406	0.3362973	0.0894077	0.5229806	0.1826651	0.0374951	0.1580700	0.4480601	0.0362814	0.3230751	0.7003250	0.0153064	0.2078976	0.0165519	0.6054193	0.5916772	0.4550865	0.6331296	0.0168985	0.3306071	0.4009302	0.2240418	0.1715434	0.5585241	0.4738251	0.4472758	0.3073243	0.3343867	0.5872841	0.0569579	0.3498275	0.6491413	0.2989553	0.1043361	0.3551539	0.0330570	0.5459024	0.0323591	0.2398893	0.0672018	0.0022097	0.4217644	0.3503969	0.5112741	0.0361880	0.1155119	0.7121836	0.3947522	0.0639260	0.7286215	0.0107925	0.3461981	0.6503251	0.5048202	0.5278765	0.8098662	0.5552660	0.0029938
850	0.7585464	0.0126868	0.5094005	0.3544464	0.0651632	0.5694781	0.1208348	0.0743251	0.0825390	0.5369703	0.0454635	0.2554921	0.5907983	0.0192692	0.3081583	0.0267222	0.5619448	0.6204204	0.3902307	0.7312802	0.0143841	0.2198845	0.3598641	0.2438295	0.1551219	0.5558581	0.5940093	0.2999254	0.1361955	0.3085289	0.6450810	0.0604447	0.2561546	0.8128377	0.3091763	0.0709253	0.3023435	0.0229122	0.6618838	0.0374308	0.2657852	0.0685386	0.0038687	0.3999506	0.3540471	0.5375701	0.0327422	0.2195681	0.6593027	0.3230658	0.0779431	0.7247091	0.0082529	0.4149435	0.7543706	0.4726500	0.5055769	0.6520213	0.4489361	0.0081390
900	0.7410943	0.0089126	0.5179245	0.4266792	0.1231768	0.5337408	0.1632786	0.1097910	0.1249023	0.4908211	0.0530834	0.2989499	0.8711285	0.0241794	0.2949012	0.0668591	0.5674641	0.6072201	0.4108659	0.6522817	0.0167511	0.2121135	0.4203519	0.2423698	0.1290704	0.4105824	0.6358623	0.4730024	0.1828857	0.3295095	0.7007383	0.0432586	0.1897708	0.6947425	0.2130149	0.1600736	0.3429022	0.0316790	0.6713586	0.0256977	0.2714856	0.0720789	0.0101978	0.3219297	0.3254392	0.5584088	0.0390285	0.2257364	0.6189699	0.3432466	0.0912312	0.6796886	0.0219382	0.4372714	0.6226173	0.5790844	0.5673634	0.6467919	0.4282490	0.0086278
950	0.8291564	0.0044833	0.4606634	0.2690172	0.0649997	0.6021585	0.1696340	0.0755053	0.1411987	0.5417033	0.0443341	0.2669311	0.6703062	0.0150898	0.2063211	0.0265969	0.5299316	0.6810514	0.4159642	0.6626952	0.0259929	0.2084034	0.4393154	0.1804171	0.1401526	0.4245310	0.5147925	0.5182431	0.2102724	0.2298853	0.5303933	0.0591553	0.2490011	0.8407436	0.2888151	0.0930590	0.3174140	0.0310874	0.7082628	0.0054929	0.4194278	0.0775084	0.0166554	0.3814095	0.4288458	0.4498545	0.0389577	0.1667460	0.6674144	0.3772991	0.0869118	0.8152724	0.0110864	0.4561137	0.6587446	0.5977704	0.6096045	0.6295615	0.4469352	0.0032733
1000	0.7626432	0.0009883	0.4197102	0.3114847	0.0535917	0.5960352	0.0895347	0.1094699	0.1285993	0.4395344	0.0300863	0.2710791	0.6992999	0.0138445	0.1980329	0.0394357	0.5749252	0.5523839	0.4759692	0.7658727	0.0147400	0.2721569	0.4112757	0.2463075	0.1930107	0.5171432	0.5214052	0.4533531	0.1136104	0.3408261	0.5788163	0.0591826	0.2861016	0.6587510	0.3008559	0.0792887	0.3883365	0.0423707	0.7622212	0.0204027	0.3251730	0.0796068	0.0026010	0.3988624	0.3336505	0.4704415	0.0566083	0.2075058	0.8204588	0.3996725	0.0787082	0.6934777	0.0257838	0.5318305	0.6653734	0.6396148	0.5428598	0.5887594	0.4148823	0.0016374

0	0.7818643	0.0101555	0.4750581	0.3101140	0.0451151	0.6600550	0.1818425	0.0683886	0.1774717	0.5859079	0.0476086	0.2923200	0.7394690	0.0238917	0.2048770	0.0393390	0.6515203	0.5886976	0.5408983	0.7398528	0.0277808	0.2060604	0.3200692	0.2096712	0.2591030	0.4391045	0.4716991	0.5746384	0.1861100	0.3618122	0.6534360	0.0651472	0.3063117	0.6419077	0.3524179	0.0650178	0.3476480	0.0210450	0.7557044	0.0181613	0.3297011	0.0613756	0.0005776	0.4379806	0.4455320	0.5296604	0.0233530	0.2495179	0.6684192	0.3911890	0.1321461	0.7012813	0.0208388	0.4978792	0.6653612	0.6103052	0.5306121	0.6798563	0.4440698	0.0039288
50	0.7031587	0.0065645	0.4987768	0.3646143	0.0411536	0.5655295	0.2809710	0.0542971	0.0538429	0.5694838	0.0018969	0.1592539	0.6782464	0.0027305	0.0655908	0.0527898	0.4610311	0.7011643	0.4513289	0.7318542	0.0405266	0.2039342	0.2935241	0.3963228	0.4163863	0.4220615	0.4584205	0.4981386	0.0921903	0.6468187	0.5929462	0.1226627	0.2567902	0.4448916	0.2877192	0.1129218	0.1814779	0.0266522	0.6226840	0.0325881	0.2970209	0.1118485	0.0012073	0.4111699	0.4026592	0.6191834	0.0797134	0.5207529	0.2475231	0.3486078	0.3698523	0.7423723	0.2815158	0.4382498	0.7007316	0.5608910	0.5361684	0.7286288	0.3932443	0.0127321
100	0.6351981	0.0005223	0.5577837	0.3822316	0.0212047	0.5797492	0.2709721	0.1005045	0.0093257	0.5679935	0.0005982	0.1865126	0.6424090	0.0013550	0.0325831	0.0662073	0.5828113	0.7181598	0.2719259	0.7074959	0.0245717	0.1985728	0.2521080	0.4491089	0.3450551	0.4138806	0.5324745	0.4935443	0.0731140	0.5075403	0.7526280	0.0674356	0.1759101	0.3541916	0.2047783	0.1323162	0.1139529	0.0398054	0.6431458	0.0295224	0.4073208	0.0958799	0.0052629	0.3430583	0.3806087	0.7240614	0.0358521	0.5101603	0.0501480	0.2736487	0.4359513	0.6287164	0.5199856	0.4601694	0.6799349	0.5378042	0.6502365	0.8105177	0.4378057	0.0107752
150	0.6899536	0.0001816	0.4757591	0.4037928	0.0675806	0.5605129	0.2837054	0.0866616	0.0038413	0.6419857	0.0035829	0.1980616	0.6906275	0.0001339	0.0246833	0.1414161	0.5822427	0.6949710	0.3197476	0.7071820	0.0185561	0.1226044	0.2903021	0.2623355	0.3562803	0.4071868	0.5321654	0.4413267	0.0554922	0.4481451	0.6227447	0.0491018	0.1659886	0.4044100	0.2736658	0.1451265	0.0737315	0.0475945	0.6631330	0.0120552	0.3857451	0.1054622	0.0003845	0.3688912	0.2520523	0.6832465	0.0247445	0.6271482	0.0391545	0.1655871	0.5490099	0.6943586	0.6906804	0.4723909	0.6835599	0.5826441	0.4541986	0.6445301	0.4508552	0.0094900
200	0.6071770	0.0005324	0.5257541	0.3111529	0.0379651	0.5895531	0.2530820	0.0554448	0.0016010	0.5705128	0.0011032	0.2027949	0.8982887	0.0001105	0.0438073	0.0985640	0.5043363	0.6583784	0.2899433	0.6022086	0.0058226	0.1789529	0.3004466	0.2090044	0.3860086	0.3743581	0.4414838	0.4390067	0.0510096	0.4053992	0.6167443	0.0498960	0.1039648	0.2606544	0.3340145	0.1435108	0.0963985	0.0130421	0.7608871	0.0073202	0.4658534	0.0586810	0.0022043	0.3875930	0.4654128	0.6503215	0.0411026	0.6677452	0.0086445	0.0993269	0.6667686	0.6763437	0.5767736	0.4050111	0.7303144	0.6025277	0.5337118	0.7089683	0.5396460	0.0152217
250	0.7314418	0.0051051	0.5067458	0.3310437	0.0589360	0.6314325	0.3077510	0.0363922	0.0067602	0.6620017	0.0003447	0.1828323	0.8351821	0.0000548	0.0558164	0.0566687	0.4910747	0.6867644	0.3416211	0.6131957	0.0146408	0.1858051	0.4133034	0.4110559	0.3207413	0.3648923	0.2912763	0.4710272	0.0846743	0.4768890	0.6742716	0.0632288	0.1808197	0.3212220	0.3069585	0.1347640	0.0739678	0.0234286	0.6503967	0.0108367	0.3873115	0.0715200	0.0014506	0.4161149	0.4311823	0.7342578	0.0359368	0.5581659	0.0351237	0.0678315	0.6316708	0.7047561	0.5426443	0.3782201	0.7605343	0.6959047	0.4547013	0.7032303	0.4133598	0.0404894
300	0.6336586	0.0037156	0.4670472	0.3981782	0.0468333	0.5224413	0.2185275	0.0552632	0.0054732	0.5909311	0.0013020	0.2102062	0.7216432	0.0012333	0.0170274	0.0745528	0.5405583	0.6814380	0.2459970	0.7057644	0.0082827	0.1626811	0.3331881	0.2912923	0.4342772	0.3410153	0.5104074	0.3049948	0.0516918	0.5780710	0.6234288	0.0410000	0.0948651	0.3483792	0.2989278	0.1369494	0.0867245	0.0567680	0.6727377	0.0046191	0.3256080	0.0718479	0.0025707	0.3552974	0.5047871	0.6682659	0.0409177	0.6042144	0.0172895	0.0842056	0.5259197	0.6986973	0.5603620	0.4031059	0.6315099	0.4853910	0.4592873	0.5631461	0.5300249	0.0065244
350	0.6995455	0.0103701	0.4780075	0.3906136	0.0520298	0.5880390	0.2920475	0.0653744	0.0046561	0.6123818	0.0007935	0.1653621	0.8040224	0.0005294	0.0643025	0.0903686	0.5640678	0.6156068	0.3476478	0.7540304	0.0447172	0.1862689	0.3301425	0.3070211	0.4937878	0.4859209	0.3527139	0.3267521	0.0284770	0.4938409	0.6791655	0.0477281	0.1395390	0.2875407	0.2809570	0.1391248	0.0323907	0.0484343	0.5597652	0.0167570	0.3215667	0.0723066	0.0061494	0.4042971	0.4211958	0.6095310	0.0638089	0.6036374	0.0028506	0.0498112	0.4808316	0.6898518	0.6727588	0.4637097	0.8683453	0.5885574	0.5129905	0.6667798	0.3908355	0.0215562
400	0.6854442	0.0012104	0.4825092	0.3730333	0.0610654	0.5614348	0.2988345	0.0565129	0.0037753	0.5990846	0.0000000	0.2661520	0.6071215	0.0005093	0.0239831	0.0360125	0.5325981	0.7527478	0.2132329	0.6109829	0.0226450	0.2289083	0.4010422	0.3471604	0.3998412	0.4339780	0.4328042	0.4488342	0.0747243	0.5406768	0.6205341	0.0381281	0.2067584	0.2569182	0.2333080	0.1162782	0.0689942	0.0266261	0.6572852	0.0044945	0.4123981	0.0891106	0.0017195	0.4020584	0.3049721	0.6963885	0.0556008	0.7923244	0.0068589	0.0512411	0.6294828	0.6429801	0.6613587	0.4203883	0.5860981	0.5453781	0.4948024	0.6432795	0.3539743	0.0013551
450	0.7331347	0.0008506	0.4592349	0.4285372	0.0565739	0.5610492	0.2853546	0.0481171	0.0016906	0.7766307	0.0006616	0.1936320	0.7192322	0.0037602	0.0381907	0.0693699	0.6536690	0.7949841	0.2956045	0.5630845	0.0411775	0.2039523	0.4175849	0.3562611	0.3375194	0.4601802	0.3849808	0.4081020	0.0551886	0.5110607	0.6995562	0.0766114	0.1477447	0.3660715	0.2508069	0.1271024	0.0395080	0.0824170	0.6646781	0.0066820	0.4441752	0.0508295	0.0095327	0.5294413	0.2532606	0.6709354	0.0699660	0.5902369	0.0014736	0.0736922	0.5348654	0.6554587	0.7079058	0.4855971	0.7562729	0.6160046	0.4559072	0.8464786	0.6056107	0.0064989
500	0.6284292	0.0006595	0.5293470	0.2945165	0.0508272	0.6067670	0.2532916	0.0426727	0.0094402	0.6167651	0.0007593	0.1195516	0.7310702	0.0005029	0.0469725	0.0439542	0.5501829	0.6832110	0.3208470	0.7628550	0.0114508	0.1954065	0.3062270	0.3301609	0.3726037	0.4129848	0.4085301	0.4727618	0.0363722	0.5255321	0.6452401	0.0592970	0.1748865	0.3204604	0.2660608	0.1382245	0.0559198	0.0180926	0.6927131	0.0182548	0.3273319	0.0733578	0.0054191	0.4761983	0.4120491	0.7700232	0.0250620	0.6276896	0.0101776	0.1303775	0.5729316	0.7033510	0.4819028	0.4243232	0.5584589	0.7077119	0.4755502	0.7301735	0.4819576	0.0002978
550	0.6167784	0.0017265	0.5215518	0.3215577	0.0686478	0.6379180	0.0506723	0.0637446	0.1542681	0.6384261	0.0576751	0.2591360	0.7735774	0.0074306	0.3731317	0.0916891	0.6119261	0.7379340	0.2552100	0.6156079	0.0118858	0.1755301	0.3329882	0.1793980	0.1570382	0.4166089	0.4136521	0.5231886	0.0258187	0.3138805	0.5714805	0.0694657	0.1228756	0.4673851	0.2634709	0.0881595	0.1884979	0.0408923	0.6393096	0.0073680	0.3545765	0.0686427	0.0039599	0.4056783	0.4871893	0.5061490	0.0514691	0.3148592	0.4546518	0.0993771	0.3267420	0.7184631	0.2042203	0.4193443	0.7051556	0.6222533	0.3959850	0.7501693	0.3609548	0.0050416
600	0.6219304	0.0047145	0.5986670	0.3808688	0.0721614	0.6022476	0.0557533	0.0353726	0.1306791	0.5902130	0.0362038	0.2593847	0.7607277	0.0189087	0.2914981	0.0750036	0.6216155	0.7012636	0.2768540	0.7232683	0.0185338	0.2083192	0.3539895	0.1938304	0.1541627	0.4675893	0.4520958	0.4118038	0.0758031	0.2847045	0.5357018	0.0604589	0.1572963	0.5766315	0.3380208	0.0686746	0.2926209	0.0300841	0.5823158	0.0239800	0.3381882	0.1284544	0.0021164	0.3933671	0.4386295	0.4972413	0.0324850	0.2492794	0.6454638	0.2518400	0.1547207	0.5723512	0.1320353	0.4087754	0.6547466	0.5302068	0.4302773	0.6386652	0.4293047	0.0083719
650	0.6631032	0.0085900	0.6419766	0.3444391	0.0695949	0.5543296	0.1725629	0.0648019	0.1971158	0.5898634	0.0344771	0.2264252	0.7796299	0.0231159	0.2463442	0.0588948	0.4760069	0.7139922	0.3099660	0.6803539	0.0082649	0.2490648	0.4685907	0.1251303	0.1444792	0.5190604	0.4866874	0.4529869	0.2435593	0.2891784	0.7307282	0.0616526	0.2539402	0.6390325	0.3069020	0.1120540	0.3020774	0.0173967	0.8252200	0.0475452	0.2591395	0.0874690	0.0036508	0.4099990	0.3439793	0.6298196	0.0211780	0.1371607	0.6792819	0.3283427	0.1675039	0.6121517	0.0318170	0.5272858	0.7455077	0.7801081	0.5268323	0.6826561	0.5472111	0.0037419
700	0.7791153	0.0088282	0.4867331	0.3375157	0.0570560	0.6087162	0.1656189	0.0835801	0.1357711	0.6447083	0.0221394	0.3093029	0.6214317	0.0495685	0.2925958	0.0332830	0.5932366	0.6740382	0.5227845	0.7209139	0.0126400	0.1984231	0.4114974	0.1766438	0.1839645	0.4430559	0.5062056	0.4529508	0.2220990	0.3528935	0.6873992	0.0802869	0.3744662	0.5564558	0.2687679	0.0926921	0.3803689	0.0252225	0.5916691	0.0354167	0.3211385	0.0473970	0.0012455	0.4035016	0.3759089	0.5392546	0.0197878	0.1932998	0.5593602	0.4020026	0.0441556	0.6726268	0.0264802	0.4888450	0.6671150	0.4910660	0.6124702	0.7213978	0.4049730	0.0102935
750	0.8631694	0.0019291	0.4182080	0.2606861	0.0666748	0.5289557	0.2067250	0.0261219	0.1237584	0.5967574	0.0327274	0.3354839	0.6526756	0.0348795	0.2448183	0.0067450	0.4804998	0.6283267	0.3868067	0.8245854	0.0148205	0.1930921	0.3914488	0.1642682	0.1291410	0.4566445	0.5824728	0.5685088	0.2211829	0.3486610	0.6915885	0.0646758	0.2732440	0.6278860	0.3173537	0.0628403	0.3805830	0.0409178	0.7543961	0.0249937	0.2421906	0.0447116	0.0019263	0.5040292	0.3561596	0.6110837	0.0348771	0.1397276	0.6351786	0.3351149	0.0581534	0.7268466	0.0096152	0.4210521	0.7109970	0.6195476	0.3986572	0.6494744	0.4250864	0.0125414
800	0.6920443	0.0035809	0.5419106	0.3088702	0.0537264	0.6843004	0.1134936	0.0747706	0.1048565	0.5653636	0.0748322	0.3645344	0.8120556	0.0172480	0.2507733	0.0444150	0.5858910	0.5880710	0.4148271	0.6950157	0.0138017	0.2356669	0.4379405	0.2991284	0.1475521	0.3991830	0.5930737	0.5170311	0.2319566	0.3363585	0.6649280	0.0309337	0.3139964	0.6362779	0.4049138	0.1005176	0.4479413	0.0326690	0.7037418	0.0270816	0.1939568	0.0811502	0.0000000	0.3508961	0.3998851	0.4491560	0.0219022	0.2213265	0.6571628	0.4798275	0.1241606	0.6794597	0.0249847	0.4570600	0.6821515	0.6705624	0.6155234	0.7758544	0.4216771	0.0053423
850	0.7455609	0.0078916	0.3848802	0.2906035	0.0645928	0.5962598	0.2256360	0.0367033	0.1419000	0.5516924	0.0365005	0.3721376	0.7506880	0.0290842	0.2667473	0.0112195	0.4802047	0.5427924	0.4661715	0.7025695	0.0483442	0.2606614	0.4951608	0.1791101	0.2301850	0.3963456	0.5220295	0.4302720	0.3978074	0.3580200	0.7366166	0.0721788	0.3360131	0.7871776	0.2977625	0.1100588	0.3779486	0.0680677	0.6945155	0.0257917	0.2473638	0.0680041	0.0003324	0.4647023	0.4299223	0.5212774	0.0339503	0.2049689	0.6422206	0.3586228	0.0639717	0.7262406	0.0284635	0.4474836	0.7218517	0.6443710	0.4124524	0.6710785	0.4670089	0.0023217
900	0.7164467	0.0087708	0.6176752	0.2846996	0.0682472	0.5912274	0.1853564	0.0611307	0.1901397	0.5271033	0.0315097	0.4267609	0.6985660	0.0267501	0.1651093	0.0201128	0.5105376	0.6254472	0.4143155	0.7000021	0.0110037	0.2915082	0.3938199	0.1970386	0.1771170	0.3750300	0.5663319	0.4789383	0.3021442	0.4358580	0.5805515	0.0534746	0.3716334	0.7102403	0.2365320	0.0843226	0.4629814	0.0300954	0.8967753	0.0449340	0.2509259	0.1001425	0.0038153	0.3661784	0.4060017	0.4330381	0.0269716	0.1760505	0.6116741	0.4444840	0.0341797	0.6946521	0.0168897	0.4347099	0.7299102	0.5638767	0.5441970	0.7192038	0.5134401	0.0087281
950	0.7000065	0.0106240	0.6035780	0.2118324	0.0530438	0.7017331	0.1791355	0.0491458	0.1512303	0.5299649	0.0580331	0.2961107	0.5902352	0.0120773	0.2133540	0.0129563	0.6546709	0.6934991	0.5043479	0.7035403	0.0021545	0.2190932	0.3551469	0.2785003	0.1467878	0.4333228	0.5341586	0.5208692	0.3923084	0.3545824	0.7246464	0.0453367	0.3966259	0.7295578	0.2380919	0.0769231	0.4402879	0.0234645	0.6410339	0.0526925	0.2390846	0.0619016	0.0078069	0.3972455	0.3667172	0.4477483	0.0282240	0.1238997	0.7125613	0.3811823	0.0413325	0.7070372	0.0090483	0.5026643	0.7244442	0.5963691	0.5609750	0.6476993	0.4683259	0.0010440
1000	0.6833670	0.0023389	0.4681375	0.2917859	0.1074002	0.4951259	0.1652228	0.0497136	0.1984054	0.5955511	0.0575565	0.2957364	0.6661277	0.0270136	0.2663564	0.0175708	0.5049405	0.7856474	0.3825026	0.7404101	0.0103427	0.3649517	0.4146317	0.2847405	0.1537877	0.3960410	0.5749848	0.5653308	0.4711524	0.4027338	0.5948654	0.0977128	0.3083799	0.6298697	0.2661693	0.0951847	0.4193672	0.0251469	0.7473568	0.0455789	0.1594711	0.0736273	0.0049570	0.3564972	0.4099558	0.5661687	0.0458797	0.1237847	0.5782380	0.3868815	0.0536936	0.6333383	0.0023089	0.4285103	0.6313973	0.5470123	0.5427382	0.7412832	0.5469254	0.0038190

0	0.6898803	0.0156156	0.5307365	0.3425820	0.0663340	0.6416074	0.1756870	0.0794562	0.1288799	0.5957278	0.0586604	0.2321402	0.7228816	0.0238856	0.1882237	0.0313567	0.5308222	0.7288027	0.5353707	0.6437793	0.0424598	0.2243661	0.3763810	0.2641076	0.1830618	0.4303379	0.4844683	0.5715335	0.1271678	0.2787973	0.6034832	0.0655381	0.3382891	0.5704217	0.2870668	0.0823333	0.4572202	0.0280010	0.8636955	0.0305527	0.2958565	0.0922631	0.0006337	0.4692478	0.5102962	0.4311146	0.0223978	0.2023507	0.6123761	0.4232723	0.0729555	0.7552292	0.0128172	0.6093286	0.6456611	0.6800469	0.4466191	0.6166438	0.4153739	0.0020341
50	0.7793208	0.0128667	0.4901245	0.3341198	0.1094844	0.5487742	0.1637547	0.0597879	0.1619913	0.4769535	0.0598525	0.3025786	0.8344948	0.0034641	0.2504841	0.0159233	0.5115201	0.5587428	0.4670227	0.6666500	0.3837927	0.3057893	0.4297417	0.1864519	0.1487990	0.4304795	0.5593835	0.6385756	0.2908018	0.3315044	0.6484127	0.4340315	0.4288159	0.5796574	0.3092081	0.1259368	0.4294833	0.0424634	0.6936588	0.0355932	0.2668582	0.1398087	0.0042714	0.7203704	0.5007351	0.4626814	0.0555988	0.5933433	0.7098060	0.3437377	0.1000391	0.3316559	0.3100423	0.1403414	0.7120533	0.6834440	0.5413115	0.2474198	0.4460222	0.0059768
100	0.7415248	0.0040955	0.4735212	0.3948850	0.1456350	0.5824766	0.1684627	0.0648497	0.1423268	0.5587512	0.0503404	0.3219979	0.7178627	0.0033641	0.2138517	0.0437746	0.5874360	0.6100094	0.4868253	0.3972544	0.5598206	0.2354971	0.3738325	0.2226596	0.1301795	0.4500453	0.6434279	0.6527929	0.2942084	0.4824953	0.5900346	0.4929440	0.3590223	0.5762738	0.2787463	0.1412995	0.2928169	0.0696872	0.6241509	0.0326705	0.2267550	0.1906469	0.0019669	0.7322002	0.6075938	0.4965236	0.0181618	0.6056817	0.6963754	0.3844672	0.0970234	0.1735428	0.4826068	0.0892361	0.6402758	0.7668475	0.4593339	0.2135068	0.4800346	0.0029569
150	0.7319182	0.0049745	0.5179471	0.4307406	0.0816967	0.5692873	0.1760665	0.0543245	0.1630721	0.5596253	0.0704979	0.3253475	0.7851436	0.0007311	0.2360931	0.0105184	0.4345135	0.6449262	0.4129021	0.3146278	0.5242646	0.2448107	0.3822793	0.1720951	0.1572036	0.4313746	0.5457103	0.6887255	0.2967955	0.2584174	0.6515093	0.5486907	0.3626486	0.5659327	0.2819300	0.1112173	0.4032693	0.0689769	0.6384779	0.0482985	0.2478470	0.2387664	0.0013053	0.6609549	0.6767496	0.5118049	0.0349864	0.5972210	0.7481127	0.3480715	0.0741993	0.1835546	0.4901274	0.1033489	0.6824402	0.6723158	0.2836578	0.1656592	0.5005308	0.0183717
