"Time"	G1	G2	G20	G10	G17	G4	G16	G9	G8	G18	G94	G11	G95	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G12	G14	G13	G39	G49	G22	G21	G41	G50	G15	G52	G53	G51	G55	G42	G44	G54	G45	G40	G48	G61	G43	G57	G47	G72	G67	G60	G58	G99	G59	G80	G84	G82	G89	G88	G83	G79	G81	G77	G78	G75	G85	G90	G91	G86	G69	G92	G93	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24	G62	G74	G71	G76	G31	G30	G70	G29	G28	G73
700	0.4434315	0.0021034	0.1764013	0.6113144	0.4573782	0.6437377	0.0295637	0.3710888	0.3587492	0.0427682	0.5680135	0.0146097	0.5509287	0.6477558	0.3668626	0.1891019	0.0658221	0.7590136	0.5997800	0.8090506	0.6717305	0.6148000	0.6794170	0.0581628	0.7441965	0.5508006	0.2473077	0.0777667	0.0278399	0.4521267	0.3926765	0.3910426	0.5908404	0.1831276	0.3666733	0.0269147	0.2445921	0.6763099	0.6576270	0.5640907	0.5572388	0.1324050	0.6936960	0.2397567	0.4635653	0.0178913	0.6735881	0.2322206	0.0438368	0.0076634	0.5540971	0.2707212	0.1365638	0.6815643	0.2976610	0.7151099	0.6314137	0.0768026	0.7811178	0.2492110	0.3047459	0.0716758	0.4477377	0.6073327	0.2563408	0.0983101	0.2128163	0.2576653	0.1826550	0.1166520	0.0451482	0.6135967	0.6057363	0.7558412	0.4899684	0.2413305	0.3645439	0.6376574	0.5071549	0.6514684	0.1120952	0.0088821	0.0271093	0.7446767	0.5514946	0.8348666	0.0696118	0.1891160	0.2328130	0.2339354	0.5187109	0.0500769	0.5497361	0.7602526	0.3742697
750	0.3413849	0.0171390	0.1955107	0.4529073	0.4486445	0.7615049	0.0435547	0.4335441	0.3605172	0.0239800	0.8188205	0.0272089	0.5156744	0.6442058	0.3113674	0.1744091	0.1294510	0.7087392	0.6509244	0.7030841	0.8152894	0.6758049	0.7004324	0.0708376	0.6327449	0.5332396	0.1800565	0.0944580	0.0351776	0.6602635	0.4872133	0.4841700	0.4007693	0.1078816	0.3949745	0.0255403	0.2121575	0.5586592	0.6473894	0.4654679	0.7576562	0.2040676	0.6107359	0.2067934	0.3892041	0.0075736	0.7026103	0.1798989	0.0403440	0.0041429	0.5839966	0.2425197	0.2220371	0.5994166	0.2795216	0.7715697	0.5867336	0.0489736	0.7710976	0.1575221	0.3027928	0.0451632	0.4071037	0.7668154	0.2751444	0.0395805	0.2913164	0.2432493	0.2077585	0.0921198	0.0340871	0.5931692	0.7613395	0.7942028	0.6109520	0.1962108	0.4218218	0.7437722	0.4126742	0.6708374	0.1477968	0.0003638	0.0242280	0.6773623	0.4858842	0.8039324	0.1114403	0.1917133	0.2119508	0.2313775	0.6613409	0.0636325	0.6562242	0.7581019	0.3111557
800	0.3625809	0.0049489	0.2076144	0.5014495	0.3517165	0.7385265	0.0446382	0.3158139	0.3233570	0.0669216	0.5960562	0.0306518	0.7342842	0.6579519	0.2933403	0.2388493	0.0953704	0.6492557	0.6685912	0.7550071	0.7742483	0.5558376	0.7009794	0.0973063	0.5049778	0.4566613	0.2239970	0.0642917	0.0411465	0.6075790	0.5680349	0.4685779	0.3852359	0.1505729	0.3944182	0.0095800	0.3032017	0.5974794	0.7013510	0.5483082	0.6572283	0.1222872	0.5790225	0.2154359	0.5306961	0.0039142	0.6721014	0.2010297	0.0421298	0.0099702	0.4068485	0.3796045	0.1460254	0.6184430	0.2327534	0.6382822	0.5721310	0.0283322	0.7164124	0.1331911	0.3026262	0.0559298	0.5213524	0.7014611	0.3071203	0.0477872	0.3870543	0.2797585	0.1899901	0.1354863	0.0344847	0.6374224	0.7026969	0.6330309	0.6484578	0.1952036	0.3904729	0.7281003	0.5378721	0.5346953	0.1079877	0.0088605	0.0148505	0.7109686	0.5017495	0.8046491	0.0837280	0.1812687	0.2482701	0.2361047	0.6680833	0.0444263	0.5704629	0.6742588	0.3266324
850	0.4450148	0.0231793	0.2952237	0.4624879	0.4307740	0.8260784	0.0282589	0.4648129	0.2750913	0.0725431	0.6333509	0.0511938	0.6553806	0.6407381	0.3089376	0.2383874	0.1065204	0.6310746	0.5178867	0.7374646	0.6390180	0.6225978	0.6914117	0.1327711	0.6281778	0.4255997	0.2721220	0.0636395	0.0398851	0.6476485	0.3863803	0.5349710	0.5338780	0.1187893	0.3427294	0.0193625	0.2273794	0.6244854	0.6686850	0.5234738	0.6304244	0.1334954	0.4922807	0.2065496	0.5076966	0.0220434	0.7532831	0.1771382	0.0586113	0.0108257	0.4839104	0.2509319	0.2637805	0.6857130	0.2206667	0.6799508	0.6152010	0.0147954	0.6931763	0.1466851	0.3467129	0.0339069	0.4240243	0.7177579	0.2483070	0.0557629	0.3106157	0.3046020	0.1532955	0.0996574	0.0410860	0.7220702	0.5743160	0.6517567	0.5447018	0.2180038	0.3827267	0.8609653	0.5577377	0.5706844	0.1518894	0.0009869	0.0057981	0.7534183	0.4975976	0.7095305	0.0949650	0.1690076	0.2472594	0.2764060	0.8027687	0.0567319	0.6598422	0.9464533	0.3201236
900	0.3651392	0.0113695	0.2498489	0.4407090	0.3389471	0.8073594	0.0316821	0.5267466	0.3170628	0.0279733	0.7137587	0.0411186	0.6568209	0.7104881	0.3673064	0.3414508	0.0694955	0.7955885	0.6184352	0.6956143	0.7245698	0.5890851	0.6925201	0.1910195	0.6959605	0.5502483	0.2782029	0.0872751	0.0425419	0.5691138	0.4267680	0.4634648	0.4132866	0.0892753	0.2880753	0.0246187	0.2893453	0.7325796	0.6228545	0.6219674	0.6326785	0.1665029	0.5623926	0.1854562	0.3952610	0.0087728	0.6457681	0.2369803	0.1212561	0.0144885	0.5305549	0.3054695	0.2895484	0.7479728	0.2511000	0.6734929	0.6092028	0.0452212	0.6731672	0.1638249	0.3780202	0.0296997	0.4482628	0.7261343	0.3095303	0.0423320	0.3439066	0.2501486	0.1740645	0.1126638	0.0854909	0.5932262	0.7142758	0.7544595	0.5965825	0.2116967	0.3783390	0.8306694	0.4933625	0.5365512	0.0675542	0.0051837	0.0096524	0.7191421	0.4739080	0.5446771	0.0572390	0.1942447	0.2185488	0.2624467	0.7383027	0.0295624	0.7043168	0.6503134	0.2689236
950	0.3004727	0.0127728	0.1692245	0.5409639	0.3091647	0.5902541	0.0531836	0.3850115	0.3851925	0.0170384	0.6947097	0.0111267	0.6628264	0.7024110	0.4889342	0.2130213	0.0764248	0.7648635	0.6816527	0.6435275	0.6700551	0.7862226	0.7411574	0.1338737	0.6627709	0.6050984	0.2695050	0.0890233	0.0215232	0.6756402	0.5159672	0.5035228	0.4365809	0.0722107	0.3396209	0.0120449	0.2777584	0.6356998	0.7694965	0.5460283	0.6249606	0.1097215	0.6614585	0.2010654	0.4381790	0.0060291	0.7103721	0.1993498	0.0599316	0.0162560	0.5009139	0.2438405	0.3319786	0.6837110	0.2397635	0.7302783	0.7121076	0.0318677	0.7412672	0.1730929	0.3259876	0.0820015	0.3716694	0.7663885	0.4320797	0.0292521	0.3062905	0.2610919	0.1275756	0.0951255	0.0232744	0.6515159	0.6686566	0.4893875	0.5658224	0.2352935	0.3438199	0.8405877	0.6090141	0.5324772	0.0554549	0.0054176	0.0481214	0.7045783	0.4025455	0.6592038	0.0622150	0.2021594	0.1582047	0.1714881	0.7208104	0.0737135	0.5937366	0.7290794	0.2701389
1000	0.4891562	0.0296035	0.2047032	0.4166493	0.3188629	0.6950432	0.0254654	0.4585220	0.3338680	0.0430402	0.5800991	0.0187869	0.5247040	0.6253127	0.3729206	0.3083251	0.0826855	0.7981791	0.4955065	0.7053746	0.6688939	0.8536329	0.8298181	0.1627152	0.5048303	0.4544000	0.2436173	0.0663938	0.0449618	0.5996781	0.3650661	0.4359183	0.4161008	0.0857042	0.2253326	0.0225996	0.2428521	0.6033262	0.6635387	0.5921818	0.5467471	0.1188945	0.6642491	0.1646725	0.4051221	0.0032151	0.6802022	0.2043025	0.0465990	0.0301865	0.6965809	0.2785598	0.1561263	0.6731685	0.2455549	0.7254097	0.6576172	0.0323765	0.8013685	0.2129087	0.4622762	0.0952811	0.4420661	0.6649317	0.6274511	0.0377370	0.2738399	0.2842024	0.1782705	0.0579606	0.0654548	0.5905101	0.6724387	0.6171662	0.5533599	0.2210506	0.3654048	0.6740083	0.6625761	0.5613766	0.1130460	0.0134564	0.0250327	0.7250871	0.3878406	0.6780127	0.1099166	0.1397305	0.2793833	0.2267469	0.8439622	0.0335501	0.7953904	0.6351182	0.2708467

0	0.4417068	0.0085868	0.2276697	0.3236480	0.3667648	0.5281184	0.0179471	0.5350855	0.3809018	0.0512340	0.7886089	0.0205855	0.6681052	0.6510766	0.3420296	0.2469146	0.1285570	0.6895073	0.6413534	0.6108960	0.5984758	0.7025297	0.6677908	0.1139037	0.6145698	0.6560735	0.2948361	0.0311766	0.0147049	0.5486704	0.3739375	0.4227726	0.4369240	0.1537190	0.3084062	0.0453117	0.2749629	0.5517019	0.8104172	0.4306792	0.6409233	0.1115821	0.5547067	0.1816907	0.5022824	0.0123730	0.7385151	0.2175227	0.0613852	0.0071720	0.4428174	0.3168723	0.1805301	0.5975478	0.2788449	0.7547745	0.6151553	0.0239505	0.6929228	0.2223556	0.4092445	0.0670352	0.4830957	0.6835576	0.3183471	0.0261532	0.2951479	0.2331693	0.1665004	0.0573141	0.0267722	0.6625167	0.5317135	0.7106038	0.5049175	0.1871386	0.3349479	0.6716897	0.6148971	0.7262194	0.1461373	0.0038282	0.0247338	0.7459611	0.4296157	0.6321865	0.0594364	0.1687693	0.3618865	0.2947747	0.7252926	0.0798789	0.7453170	0.5998957	0.3909072
50	0.5907423	0.0056967	0.2452486	0.2681908	0.3212790	0.7425016	0.0164444	0.4939568	0.3408319	0.1703457	0.6855480	0.0018212	0.6061448	0.3925693	0.4951228	0.1921913	0.0698137	0.6884037	0.5687183	0.7651634	0.6802813	0.6055146	0.6557435	0.1804144	0.7378019	0.3511368	0.1222865	0.0402872	0.0122856	0.5360674	0.3954239	0.5910221	0.5230482	0.3476008	0.3768563	0.0144443	0.2327027	0.6585039	0.5868933	0.5254680	0.7272105	0.1149577	0.5817889	0.1571936	0.3518560	0.0136544	0.6710470	0.2132700	0.2553558	0.0082395	0.4345005	0.3031578	0.2187263	0.4739933	0.2756022	0.8162916	0.6571617	0.0307389	0.6128132	0.2699928	0.3713767	0.0976428	0.5608971	0.6878491	0.5816623	0.2570430	0.2203901	0.1030223	0.1582222	0.0342618	0.1323974	0.6143669	0.7530409	0.7069991	0.6490246	0.1530910	0.4271157	0.3304491	0.7001698	0.7028891	0.1385590	0.0125995	0.0287385	0.7119086	0.3443890	0.7042978	0.1466331	0.1788372	0.1882248	0.1251999	0.3457943	0.0898613	0.5623398	0.6147706	0.3935342
100	0.6591025	0.0063927	0.2816085	0.1497414	0.2640736	0.6333723	0.0072068	0.3646466	0.3147759	0.2401157	0.6965369	0.0009568	0.6689108	0.3664236	0.5264711	0.3675885	0.1519091	0.7660213	0.5807556	0.8519901	0.7039782	0.7049939	0.6895628	0.1884707	0.6917723	0.3267936	0.1830411	0.0219618	0.0099820	0.5304355	0.3201943	0.5615699	0.4706708	0.3898337	0.3135455	0.0268199	0.2468603	0.5755574	0.6442084	0.5331268	0.6012578	0.1327145	0.6246613	0.1726515	0.4291831	0.0221718	0.6504205	0.3030983	0.3079452	0.0015399	0.5074716	0.3023702	0.1791120	0.5167625	0.2063576	0.6471533	0.7456167	0.0606065	0.7456096	0.2863894	0.3280884	0.0750406	0.7402976	0.6963673	0.6247016	0.5488066	0.1883691	0.0670771	0.1729060	0.0280416	0.0991884	0.7269632	0.8165402	0.7959799	0.6980945	0.1591914	0.4214686	0.4422635	0.5986452	0.5334070	0.2124988	0.0041163	0.0110929	0.7926661	0.4055346	0.7472715	0.0916543	0.2411108	0.2000904	0.0384874	0.1912512	0.0553337	0.6108276	0.7066131	0.3616763
150	0.6878140	0.0141853	0.3038436	0.1491912	0.2811331	0.6943168	0.0077522	0.5337730	0.2838654	0.2749014	0.5925085	0.0012092	0.7946313	0.3707174	0.3580848	0.4324080	0.1922822	0.7542791	0.5737056	0.8015538	0.8799437	0.7658613	0.8473399	0.1902956	0.7492792	0.3069617	0.0984035	0.0311614	0.0000000	0.4417606	0.4065383	0.6063874	0.4574115	0.3183190	0.3527893	0.0344753	0.3033576	0.6900924	0.5275212	0.4870220	0.6867875	0.0659137	0.6822322	0.1309444	0.5568673	0.0250907	0.7442145	0.2632899	0.2924511	0.0036290	0.4573527	0.2897666	0.2272237	0.5459181	0.1044293	0.4367886	0.6287499	0.0183191	0.7694622	0.3327959	0.3385243	0.1604168	0.7162790	0.6013847	0.5109838	0.5441218	0.1537611	0.0520279	0.1894986	0.0639482	0.1049699	0.6166225	0.7721868	0.6289720	0.4898944	0.1455926	0.3761456	0.2898096	0.6127150	0.6517504	0.2692549	0.0011836	0.0075861	0.7117925	0.4810158	0.7989763	0.0760722	0.2421923	0.1989728	0.0558732	0.1712353	0.0626277	0.6864111	0.7587282	0.3284936
200	0.5632055	0.0126201	0.4073797	0.0840723	0.2175043	0.7051145	0.0215766	0.4982257	0.2244682	0.2111368	0.6551491	0.0013455	0.7496282	0.3938102	0.5000492	0.5143382	0.1826033	0.6725833	0.6518931	0.6671416	0.6231853	0.6559337	0.6723565	0.3488445	0.7126490	0.3226921	0.0973691	0.0085731	0.0006559	0.4892517	0.3309351	0.6790297	0.3717478	0.2912495	0.3029793	0.0190952	0.2364424	0.6013804	0.5460725	0.5769375	0.5354238	0.0459363	0.6020635	0.1618642	0.4514499	0.0137618	0.8228776	0.1825622	0.2970745	0.0035152	0.4415843	0.3110067	0.2895594	0.4928875	0.1116551	0.8183246	0.6547290	0.0195626	0.6527170	0.2850776	0.2708681	0.1032460	0.6946973	0.6753734	0.3084696	0.5720208	0.1644269	0.0360542	0.1238027	0.0887497	0.0755908	0.6182332	0.7129553	0.4750704	0.6664347	0.1451547	0.4338560	0.3029039	0.7024645	0.6794739	0.2829813	0.0017256	0.0517453	0.6928934	0.3723984	0.7396226	0.0868855	0.2331498	0.1986779	0.0755141	0.1504785	0.0556518	0.7730528	0.7642287	0.3034993
250	0.5682283	0.0049462	0.4270892	0.0516816	0.2582598	0.6819785	0.0160285	0.4207053	0.2134472	0.2561607	0.6969808	0.0020355	0.6827913	0.4653077	0.5135362	0.5745449	0.2734636	0.7030208	0.6057401	0.7586399	0.6926351	0.6662772	0.7624592	0.4520951	0.5496394	0.2320017	0.1064998	0.0092038	0.0000000	0.3809536	0.3304911	0.6654114	0.3798527	0.3418131	0.3043133	0.0393866	0.2290873	0.6049523	0.5671129	0.5767626	0.4749310	0.0134454	0.6360127	0.1596754	0.3817122	0.0129413	0.6670464	0.1888885	0.3779105	0.0200147	0.4096048	0.2605244	0.2176023	0.4078178	0.0723062	0.6634401	0.5752589	0.0272492	0.7569111	0.2982576	0.2989128	0.0414134	0.7132592	0.6768323	0.3418942	0.5172333	0.2319386	0.0738149	0.1219381	0.0564713	0.1039387	0.6263508	0.7280593	0.7435101	0.4741820	0.1645149	0.4713628	0.3130371	0.6164611	0.5121921	0.3614790	0.0000897	0.0234605	0.5793957	0.3935781	0.7336844	0.1089979	0.2644331	0.2004789	0.0641569	0.2149267	0.0658917	0.6822084	0.6331410	0.3030024
300	0.6932058	0.0052222	0.3068063	0.0922058	0.2145395	0.6145031	0.0073478	0.5081657	0.3345621	0.3136078	0.6515926	0.0000340	0.6239328	0.4204568	0.4441306	0.5476850	0.3591530	0.7786490	0.6417463	0.6668266	0.8021117	0.7262127	0.7048626	0.4450885	0.6050997	0.2796514	0.1244200	0.0220292	0.0034621	0.5111628	0.3238254	0.6700539	0.4248827	0.3623482	0.2086377	0.0103527	0.3366624	0.6270347	0.5347569	0.5047781	0.4104275	0.0127452	0.5477924	0.0724836	0.4065733	0.0118133	0.7373909	0.2205050	0.3917858	0.0131815	0.3714441	0.2373530	0.2137158	0.5910351	0.0914684	0.7559031	0.7465346	0.0298273	0.8755855	0.2867224	0.3344749	0.0707470	0.7143384	0.5952014	0.5017393	0.4307668	0.1862090	0.0610381	0.1461114	0.0552696	0.1100747	0.5618320	0.6079783	0.7836868	0.5100839	0.2118703	0.4114207	0.4138147	0.5349599	0.5452185	0.3995662	0.0066351	0.0138474	0.5942316	0.5040384	0.8001966	0.0862932	0.1925736	0.2198597	0.0703527	0.1550827	0.0705628	0.8015720	0.7565934	0.3743825
350	0.5816136	0.0141347	0.3740871	0.0321470	0.2689533	0.6687894	0.0108664	0.3827771	0.2314185	0.2372642	0.7796743	0.0000128	0.6256913	0.3896297	0.4318660	0.6172708	0.2474329	0.6979217	0.5676350	0.6650861	0.7438879	0.7420918	0.6653950	0.5244333	0.6030878	0.2186568	0.1395141	0.0109843	0.0022006	0.4640299	0.2360820	0.6059416	0.4513838	0.3000720	0.2493961	0.0220244	0.2590547	0.5686645	0.5457631	0.5325117	0.4743608	0.0093145	0.6019297	0.0653898	0.3667041	0.0062832	0.6643914	0.2159019	0.3429795	0.0141579	0.4528419	0.3018770	0.1575336	0.4966588	0.0438253	0.6854537	0.5053689	0.0649503	0.6914217	0.3445328	0.3486562	0.1571789	0.6402572	0.6825304	0.4970387	0.4455391	0.1693225	0.0277976	0.1466030	0.0463516	0.1184491	0.6976829	0.7741860	0.6227569	0.6302954	0.1797528	0.3809785	0.3689625	0.4804087	0.4842997	0.2727465	0.0018284	0.0529253	0.5462759	0.3439342	0.6908259	0.0835702	0.1104212	0.2766538	0.0784700	0.2139452	0.0400158	0.7582880	0.7176347	0.3054554
400	0.6008545	0.0099249	0.4160922	0.0429185	0.2902549	0.8080010	0.0035468	0.6759738	0.2325636	0.3852426	0.6771490	0.0000000	0.5260975	0.3310325	0.4836012	0.5086547	0.2975811	0.6558946	0.6075592	0.7184546	0.7646326	0.7074857	0.7379394	0.4621524	0.7199586	0.2594077	0.0981056	0.0226898	0.0006767	0.3260593	0.2946697	0.6377878	0.3594605	0.3818003	0.2313428	0.0172933	0.3019911	0.4799923	0.5803681	0.4773894	0.5376400	0.0088138	0.6174145	0.0537555	0.3746046	0.0035285	0.7551988	0.1904926	0.2789187	0.0116133	0.4092284	0.3083854	0.1988050	0.4766286	0.0448342	0.8036466	0.6685712	0.0145228	0.7146936	0.2764870	0.3601387	0.1854600	0.6865605	0.6523071	0.5249149	0.5060201	0.1581801	0.0675257	0.1238622	0.0119719	0.1849629	0.6571171	0.6566580	0.4938933	0.5921170	0.1517202	0.3883309	0.4798293	0.5711134	0.5745140	0.2985301	0.0009583	0.0114980	0.6126917	0.4093273	0.7225083	0.1451160	0.1994281	0.2648611	0.1304022	0.2280785	0.0434671	0.6651881	0.7728490	0.3426558
450	0.7080448	0.0204428	0.4558112	0.0695310	0.2219969	0.6823753	0.0056991	0.4698212	0.3220141	0.3242214	0.7027388	0.0000199	0.6482873	0.3630016	0.4185745	0.5334775	0.2127385	0.7233474	0.7322638	0.8292273	0.7055863	0.8359608	0.7002183	0.5203139	0.6075181	0.2870531	0.1371553	0.0103155	0.0004152	0.3503786	0.2580118	0.7789469	0.3773900	0.2918188	0.1970198	0.0300556	0.2410725	0.6108632	0.5705716	0.4635760	0.4531884	0.0207781	0.6151462	0.0576319	0.4260461	0.0059740	0.7490268	0.1691422	0.3748654	0.0197333	0.2883839	0.3090944	0.2087069	0.3413756	0.0459258	0.6918711	0.5242160	0.0390485	0.7896589	0.2831562	0.3713588	0.0900301	0.7029572	0.9069536	0.4989517	0.5417487	0.2144266	0.0326264	0.1662167	0.0338991	0.1052755	0.5982610	0.7606824	0.5428118	0.5757719	0.2282414	0.3608846	0.3623935	0.5782883	0.4878521	0.2823139	0.0014445	0.0249387	0.8961523	0.3959112	0.6985058	0.0929411	0.2089956	0.2226862	0.0680355	0.1919663	0.0818579	0.5735959	0.7609982	0.3574093
500	0.7805484	0.0093402	0.3803920	0.0519396	0.1837382	0.6790887	0.0129165	0.5030781	0.3049350	0.2745534	0.7091704	0.0000451	0.7154565	0.4293368	0.3222608	0.5049987	0.2055093	0.9748641	0.5708319	0.7670665	0.6462822	0.6958173	0.7923826	0.4759493	0.6418856	0.2494406	0.1244760	0.0377446	0.0002440	0.4733374	0.3602022	0.7179152	0.3639007	0.3296982	0.2261250	0.0213323	0.2075288	0.5348484	0.6002230	0.5027130	0.5312229	0.0225717	0.6813109	0.0758967	0.3735019	0.0059074	0.6835194	0.2887439	0.3369940	0.0031183	0.3493734	0.2877801	0.1586890	0.3765015	0.0585506	0.6597453	0.6742275	0.0240858	0.6504048	0.3266581	0.3637994	0.1045084	0.7456150	0.6448891	0.3228601	0.6386115	0.1340888	0.0495141	0.1954287	0.0569911	0.0994862	0.5388933	0.7987556	0.6878476	0.5312585	0.2111022	0.3010262	0.3611284	0.6453622	0.4934780	0.2712686	0.0014755	0.0085549	0.6266964	0.4198764	0.7655746	0.0680340	0.1573366	0.2860831	0.0930742	0.1756652	0.0267983	0.6406062	0.6382776	0.3319174
550	0.1817940	0.0070682	0.3501934	0.1733749	0.3158284	0.7311865	0.0057741	0.3485117	0.2264033	0.1681604	0.7000761	0.0033125	0.7112165	0.7193361	0.5149847	0.4928566	0.1761948	0.6912826	0.5471610	0.7041119	0.7742504	0.6950931	0.7699874	0.4315255	0.4499866	0.4203819	0.3048512	0.0192717	0.0144586	0.5043235	0.3638660	0.6838744	0.4943093	0.1063927	0.1709778	0.0107022	0.2707926	0.4771999	0.7132521	0.5401804	0.4599078	0.0315913	0.7907268	0.0706427	0.4904065	0.0203057	0.8021898	0.2295215	0.1541157	0.0113275	0.4103549	0.2270187	0.2281569	0.3815508	0.0471461	0.8015250	0.5897509	0.0144012	0.6573762	0.2534172	0.3280217	0.0862092	0.5781811	0.7908432	0.3718441	0.1851938	0.1974357	0.1803732	0.1552117	0.0725836	0.1007055	0.5784339	0.6054237	0.6274108	0.5552917	0.1625216	0.2611368	0.5832886	0.4175103	0.4896157	0.2207447	0.0013934	0.0099128	0.6063174	0.5693117	0.7748236	0.0575341	0.1398478	0.1814377	0.1976112	0.6640378	0.0748659	0.6461870	0.6657755	0.2732948
600	0.0725432	0.0099904	0.1901175	0.5871861	0.3313998	0.7336316	0.0340769	0.4090711	0.4487260	0.0528428	0.7295864	0.0029007	0.6310868	0.7127393	0.3470973	0.5056846	0.2029750	0.8341339	0.5962766	0.6825845	0.7610903	0.6903843	0.6747544	0.2874580	0.4277524	0.4934656	0.2350306	0.0645282	0.0277964	0.5893490	0.3941118	0.5646068	0.4018742	0.0491276	0.1400064	0.0287343	0.2496335	0.4927891	0.6643317	0.5176254	0.4765014	0.0424966	0.6276222	0.0996200	0.5874608	0.0096101	0.7605349	0.2222121	0.0716187	0.0066586	0.3130875	0.2740128	0.1806123	0.6640427	0.0838397	0.6850179	0.5627817	0.0619192	0.6227934	0.1591801	0.3646732	0.0744085	0.4555260	0.7432256	0.4214629	0.0847359	0.2385149	0.2431449	0.1536290	0.1451137	0.0727805	0.6582230	0.7394262	0.6714194	0.6277468	0.2630114	0.3664894	0.7050933	0.5450247	0.4737803	0.1755997	0.0022277	0.0143016	0.6257510	0.4184118	0.6629591	0.0365726	0.2087080	0.2183021	0.2237821	0.7348681	0.0604494	0.7647052	0.7280465	0.3782826
650	0.3331826	0.0256575	0.0843526	0.6549491	0.3200728	0.6454210	0.1004342	0.5351167	0.5264278	0.0216936	0.6074422	0.0012297	0.7085514	0.8028377	0.2775582	0.2828205	0.0979175	0.6687385	0.6164166	0.6900696	0.6817966	0.7152239	0.6741803	0.1257769	0.5303271	0.6531323	0.2130801	0.0825684	0.0709230	0.6043523	0.4107688	0.5342723	0.4257240	0.1140481	0.1645485	0.0492997	0.2667906	0.4291469	0.5933603	0.4300729	0.8279025	0.0693457	0.5885835	0.1744971	0.4882563	0.0062381	0.7373173	0.2793329	0.1217741	0.0487628	0.4050761	0.2272208	0.1458540	0.6792844	0.2756457	0.8300276	0.7756641	0.0267130	0.6827201	0.1581899	0.3708917	0.0927037	0.3941754	0.7168614	0.3591627	0.0523532	0.2125702	0.2257032	0.1497130	0.0779808	0.0379324	0.5018162	0.6537107	0.7376169	0.5285770	0.1776582	0.2942933	0.7982534	0.4633132	0.6050938	0.1344048	0.0099425	0.0150893	0.6997244	0.4901841	0.6768046	0.0679021	0.2025950	0.1425548	0.2137230	0.7342911	0.0390065	0.7581072	0.6582611	0.2872605
700	0.4749830	0.0146599	0.1056531	0.6583643	0.4660819	0.8555222	0.1044366	0.4477435	0.5859482	0.0308439	0.7343658	0.0001752	0.7398316	0.7041769	0.4287941	0.1697901	0.0755453	0.7040877	0.5409959	0.5391499	0.7914029	0.8122043	0.7717615	0.1037999	0.6621112	0.7104232	0.2222954	0.1162884	0.0317859	0.5833233	0.5050104	0.4416676	0.4921236	0.2004250	0.2501781	0.0162008	0.2353815	0.5194372	0.7760430	0.5953843	0.6781958	0.1385023	0.6271976	0.1781267	0.4339290	0.0043875	0.7073705	0.2238259	0.0968675	0.0115353	0.4270263	0.3138312	0.1714098	0.7447228	0.3072130	0.6725071	0.7783357	0.0342059	0.7466763	0.2428820	0.3962136	0.0927024	0.4940651	0.7016991	0.4307819	0.0870495	0.2544580	0.2518339	0.1475625	0.0545552	0.0473273	0.6513956	0.7014680	0.6193923	0.5360306	0.1860250	0.3664979	0.6643493	0.4442872	0.6000318	0.1142136	0.0038727	0.0054880	0.6584973	0.4280383	0.7370776	0.0586467	0.2037065	0.1857571	0.2621184	0.6926553	0.0481046	0.6028271	0.6599927	0.4192743
750	0.5171652	0.0119887	0.1882999	0.3952574	0.3693437	0.6562699	0.0266965	0.5121073	0.3596969	0.0361840	0.6407155	0.0019471	0.6927391	0.7553955	0.3120334	0.1327468	0.0685097	0.7745521	0.6529571	0.7545000	0.5175046	0.6802191	0.7428781	0.1442425	0.4857906	0.4817896	0.2245572	0.0938015	0.0286870	0.6143300	0.4822324	0.4583967	0.4377248	0.1464904	0.3570932	0.0111716	0.2559807	0.6863955	0.6730043	0.5372144	0.6356858	0.1646183	0.7064450	0.2078970	0.5165012	0.0202348	0.8256448	0.2964894	0.0596592	0.0136490	0.4338925	0.2901712	0.1525130	0.6316342	0.2912450	0.6623051	0.5670381	0.0425464	0.7025250	0.1818846	0.2742759	0.0652230	0.4556086	0.8311937	0.4416896	0.0717430	0.1927096	0.2839066	0.1746046	0.0847582	0.0478688	0.5444926	0.5703774	0.6273943	0.5803216	0.1937415	0.3576159	0.5688081	0.5563484	0.5221100	0.0813040	0.0014785	0.0180343	0.6620475	0.5131392	0.7458852	0.0880551	0.1766972	0.2712899	0.2610803	0.7268882	0.0346923	0.6485735	0.7819160	0.2842886
