"Time"	G1	G3	G8	G5	G4	G22	G83	G7	G6	G85	G86	G87	G54	G88	G89	G30	G29	G35	G100	G99	G32	G19	G18	G20	G81	G23	G80	G82	G51	G31	G58	G50	G78	G94	G95
250	0.0320639	0.0324555	0.6544596	0.1655826	0.0904752	0.6437333	0.0740108	0.7339436	0.7221162	0.4416493	0.6365706	0.5093178	0.0048779	0.7948631	0.3307024	0.2959637	0.4745664	0.8401745	0.8008859	0.5195043	0.3464682	0.5418445	0.6594617	0.7816065	0.0085883	0.4064095	0.2006075	0.4360204	0.0036368	0.1386838	0.6970092	0.5788211	0.3811829	0.6590240	0.6126158
300	0.0288417	0.0379935	0.6317830	0.1387084	0.1094357	0.7760947	0.0660273	0.7680877	0.8303061	0.4525342	0.6570571	0.5755518	0.0056065	0.7325519	0.4092902	0.2190194	0.5897418	0.7605593	0.7487629	0.6026849	0.2843799	0.5630489	0.6997477	0.5395786	0.0109374	0.5174912	0.1762236	0.4219873	0.0016171	0.1723069	0.6499588	0.6231751	0.4526495	0.6149462	0.7039390
350	0.0377728	0.0155401	0.7122468	0.1274523	0.0989237	0.7655060	0.0604128	0.8153168	0.7335795	0.4979135	0.7105466	0.7201936	0.0026655	0.7197742	0.3367515	0.1422129	0.5395293	0.7504028	0.6928225	0.5054514	0.2371849	0.6027493	0.7156272	0.6947653	0.0040207	0.3227942	0.1237110	0.3960496	0.0085125	0.1907981	0.6628554	0.4864559	0.2827771	0.7225904	0.6656095
400	0.0297431	0.0397270	0.6265160	0.0832546	0.0511938	0.6747383	0.0270726	0.6689810	0.8013662	0.3130914	0.7059003	0.6895156	0.0087211	0.6550396	0.4565325	0.1946846	0.6235183	0.7269824	0.7587889	0.5992753	0.1856941	0.7055966	0.6323647	0.7529330	0.0243063	0.4287535	0.1638298	0.3243875	0.0013749	0.2743084	0.8122364	0.5757443	0.3262696	0.5920287	0.7457211
450	0.0153827	0.0092280	0.7024716	0.1198263	0.0676722	0.6325696	0.0739700	0.7296677	0.6373910	0.4692580	0.6607727	0.6067255	0.0046764	0.7340897	0.4196244	0.2498175	0.6089459	0.8123539	0.7610486	0.5121054	0.2432451	0.6730923	0.7766398	0.6541175	0.0050006	0.4920491	0.1116975	0.4607602	0.0056402	0.2065339	0.6733004	0.5197096	0.3959151	0.7125691	0.5934573
500	0.0283482	0.0122496	0.6419596	0.0928272	0.0527062	0.7819222	0.0343075	0.5991003	0.6882994	0.3604337	0.6011885	0.7141651	0.0027477	0.7006994	0.4491882	0.2660628	0.5557136	0.7513997	0.6832968	0.6095201	0.2071914	0.6579249	0.7857781	0.5711584	0.0342767	0.4448660	0.2087562	0.2999600	0.0008821	0.2238016	0.9697798	0.5534972	0.3591494	0.7289115	0.5740016
550	0.0329595	0.0103491	0.5576653	0.4676821	0.1647423	0.6464323	0.0519399	0.7232246	0.5884690	0.2914554	0.6832900	0.7368928	0.1073399	0.7104129	0.2852221	0.3040318	0.3999392	0.6679964	0.7897565	0.1440527	0.2826469	0.6670913	0.7322818	0.7505326	0.0121373	0.4660200	0.2261836	0.3727900	0.0069809	0.1847256	0.6029050	0.1688956	0.3529358	0.6605669	0.7312706
600	0.0987497	0.0178164	0.6783791	0.4371697	0.1234795	0.6253475	0.0575615	0.7245938	0.6718041	0.1652618	0.6166148	0.6006859	0.0619972	0.6523489	0.3710560	0.3217841	0.2271201	0.7515850	0.6333544	0.0560762	0.4333641	0.5623868	0.5952724	0.7813748	0.0139520	0.4852645	0.1754710	0.4464990	0.0141747	0.2334992	0.6440302	0.0814162	0.3522027	0.6060011	0.7186606
650	0.0513714	0.0556854	0.6916096	0.6264303	0.1227821	0.7137972	0.0562868	0.5638686	0.7109737	0.0514405	0.6795083	0.4965773	0.0732602	0.7505880	0.4078529	0.4288416	0.1326309	0.7474532	0.6331341	0.0055139	0.5654514	0.4474850	0.6845309	0.6193481	0.0038946	0.4493675	0.1717231	0.3111808	0.0036123	0.1842541	0.7986631	0.0207791	0.3697452	0.6200355	0.6343823
700	0.0468521	0.0326535	0.6616415	0.6759976	0.0990521	0.7396423	0.0857553	0.6502179	0.7227557	0.0650519	0.7406838	0.4133576	0.0574024	0.6528344	0.3462293	0.4476414	0.2097451	0.6025777	0.6724354	0.0082183	0.6216041	0.3853291	0.7202290	0.6599366	0.0020975	0.5187568	0.1515177	0.4315089	0.0166654	0.3309871	0.8360334	0.0255283	0.3057763	0.6429732	0.8131803
750	0.0382155	0.0482438	0.7551873	0.6562959	0.0711566	0.6667788	0.0354012	0.7266101	0.8096411	0.0454320	0.6881029	0.4242103	0.0426382	0.7608453	0.2900112	0.4530268	0.1022581	0.6077658	0.6371203	0.0011215	0.6327259	0.3323242	0.6529491	0.7438382	0.0112296	0.4516316	0.1715772	0.4899072	0.0084860	0.2731646	0.7321920	0.0222501	0.3410590	0.6885150	0.6678752
800	0.0266251	0.0253385	0.7123394	0.4749997	0.0460554	0.8191114	0.0341936	0.7769012	0.8710067	0.0336531	0.7092366	0.4107185	0.0823039	0.6855212	0.3350996	0.5434343	0.1644195	0.7300914	0.6921856	0.0036676	0.6208149	0.3745137	0.6633456	0.6230004	0.0089619	0.5962071	0.0995205	0.2719428	0.0067505	0.3465539	0.6270862	0.0210980	0.2959730	0.8125605	0.5391449
850	0.0283164	0.0189639	0.6354295	0.4632553	0.1183276	0.8393676	0.0330030	0.7476501	0.7498389	0.0497840	0.7336913	0.5532473	0.0636635	0.6728505	0.3928892	0.5411706	0.1401539	0.6078916	0.6675717	0.0028748	0.7641628	0.2800584	0.6769495	0.7947212	0.0121313	0.7094519	0.1501644	0.3743957	0.0087119	0.4514025	0.7212459	0.0589901	0.3629502	0.8161576	0.6890547
900	0.0481575	0.0354785	0.7530605	0.5979957	0.1143516	0.6958477	0.0586002	0.6853644	0.6266315	0.0368133	0.7591238	0.4291535	0.0669474	0.5815373	0.4062394	0.4635007	0.1811515	0.5514756	0.6985631	0.0039733	0.7596506	0.3217827	0.7199894	0.7678516	0.0080153	0.5470536	0.1318396	0.3948082	0.0047766	0.2914226	0.4966840	0.0400738	0.4045295	0.6188140	0.6222901
950	0.0395665	0.0302216	0.7160173	0.6888467	0.1283552	0.7690656	0.0400687	0.6509394	0.5634642	0.0706004	0.7911299	0.4488623	0.0572460	0.6972208	0.3781961	0.6059658	0.1718846	0.6658973	0.7436008	0.0034943	0.6216637	0.3106410	0.6330554	0.6237799	0.0171778	0.7209941	0.1520268	0.3119909	0.0026278	0.2669200	0.6728254	0.0432887	0.3254832	0.7625630	0.7058269
1000	0.0432163	0.0248961	0.6644035	0.5866956	0.0686475	0.6635533	0.0501255	0.6186470	0.6228262	0.0390015	0.7317356	0.4302795	0.0522539	0.6402101	0.5096112	0.6217356	0.1947808	0.6050943	0.6383101	0.0011929	0.8616467	0.3066331	0.7462220	0.6132770	0.0116303	0.6684125	0.1585041	0.3853633	0.0081666	0.3030578	0.6484998	0.0567511	0.4517457	0.7173230	0.7146920
