"Time"	G1	G10	G2	G20	G17	G16	G4	G8	G18	G94	G9	G95	G11	G56	G3	G98	G7	G46	G6	G36	G37	G100	G38	G34	G35	G5	G19	G14	G13	G12	G41	G44	G49	G39	G22	G21	G50	G15	G51	G53	G52	G55	G42	G54	G45	G40	G47	G48	G72	G67	G61	G43	G57	G60	G59	G99	G58	G80	G81	G83	G88	G82	G89	G79	G84	G75	G86	G78	G77	G85	G90	G91	G93	G69	G92	G87	G68	G27	G96	G97
0	0.5821391	0.0300604	0.3560376	0.3028561	0.0127570	0.4607914	0.0604401	0.3003796	0.0365543	0.6232979	0.4331208	0.4829353	0.0901161	0.6526782	0.7004215	0.7460278	0.6767704	0.4370644	0.3784534	0.6598725	0.1150371	0.7536991	0.6453664	0.6003670	0.1998477	0.1105357	0.2301880	0.3090321	0.6880952	0.5784120	0.3834019	0.0027628	0.2440358	0.0455384	0.2872004	0.1630072	0.6733036	0.5393701	0.2657961	0.5526467	0.0183329	0.5132274	0.0154896	0.4696305	0.4289940	0.3769470	0.1971338	0.1777142	0.6623596	0.4253682	0.3913808	0.3291258	0.5411898	0.6523506	0.2878145	0.5681303	0.3878448	0.4427542	0.4671175	0.3518267	0.0718404	0.7307706	0.0600872	0.2512345	0.6512828	0.0151724	0.2378708	0.1203273	0.6221106	0.5222953	0.5485553	0.5241217	0.5215243	0.5104231	0.0810041	0.3790001	0.4012361	0.1183869	0.6710772	0.5745616
50	0.5801396	0.0206229	0.3088530	0.3723746	0.0072506	0.4130313	0.0983503	0.1491062	0.3591522	0.4474850	0.3825027	0.4949448	0.0733919	0.8197028	0.6919177	0.7556804	0.6053452	0.3545007	0.2678084	0.6028997	0.0441082	0.6747184	0.5270838	0.4273327	0.1319721	0.0236933	0.3195184	0.3954569	0.6184644	0.6649044	0.5077179	0.0027745	0.3996466	0.0654177	0.3373382	0.1859863	0.6501957	0.5227616	0.2999785	0.4506001	0.0871243	0.4698140	0.0452860	0.5578912	0.4604304	0.4190673	0.2386153	0.2191103	0.6403558	0.3958338	0.4086851	0.3639803	0.4045608	0.5773389	0.2528584	0.3742744	0.2306790	0.1241462	0.5249805	0.3475547	0.1192731	0.6131603	0.1801936	0.2895797	0.4048558	0.0176950	0.1493145	0.1032964	0.4651623	0.6638095	0.5302482	0.6390032	0.4699453	0.4431825	0.1269237	0.4477569	0.4098922	0.2099994	0.4907373	0.5791123
100	0.3858326	0.0012071	0.2993793	0.3247841	0.0051444	0.4856861	0.0491419	0.1577526	0.4248440	0.3333534	0.2756305	0.3220126	0.2729517	0.6539392	0.7592589	0.7623487	0.6453583	0.4292477	0.2939361	0.6253726	0.0446168	0.7311875	0.4868549	0.2840598	0.1393440	0.0216861	0.3389335	0.4510892	0.6755994	0.6793212	0.2924186	0.0269125	0.4591148	0.0920277	0.1519892	0.1540431	0.6458603	0.5403450	0.2905302	0.3533556	0.0877718	0.3540891	0.0403709	0.4567576	0.5286397	0.4401916	0.2977474	0.2563692	0.6597990	0.3777996	0.3578098	0.4765009	0.3398683	0.4785752	0.3227880	0.2447731	0.1455809	0.1301639	0.3588616	0.2962212	0.0947188	0.3924387	0.2751390	0.5435147	0.5744309	0.0783023	0.2967707	0.1152141	0.3479941	0.7142977	0.4321359	0.5495987	0.4379480	0.1934052	0.1800581	0.6934282	0.2983241	0.1757019	0.4377870	0.6007302
150	0.1671223	0.0016077	0.4520966	0.3426359	0.0071801	0.4291194	0.0243108	0.2348173	0.4652016	0.3740760	0.2114042	0.5053565	0.4946457	0.6498059	0.6321352	0.7380746	0.5696108	0.4150233	0.2635686	0.7016695	0.0856617	0.6544873	0.5489223	0.2851773	0.0873747	0.0084943	0.3063446	0.4683593	0.6601850	0.6786969	0.1867909	0.0059588	0.5722750	0.0788613	0.0876147	0.1633703	0.6774860	0.4376236	0.2370480	0.3479538	0.1369193	0.4420026	0.0808133	0.3824263	0.3942611	0.3434812	0.1822408	0.2443728	0.6290034	0.5030159	0.2494306	0.5874482	0.4902858	0.4562328	0.4272933	0.1603120	0.1154452	0.0466000	0.3277964	0.2860667	0.1023299	0.1619601	0.2116479	0.4600659	0.4991602	0.1848185	0.3587487	0.1983163	0.3050529	0.7853541	0.4364992	0.5400354	0.3815539	0.1643577	0.1874578	0.5693307	0.1485837	0.3114213	0.4531848	0.5046198
200	0.0921477	0.0450523	0.5785053	0.2058829	0.0104680	0.6028734	0.0112587	0.3338946	0.6270761	0.3206148	0.2175828	0.4331814	0.5062242	0.7169343	0.6529294	0.6130380	0.4388992	0.3514410	0.2451822	0.7211962	0.0872179	0.5531735	0.5791789	0.2105840	0.0666069	0.0289040	0.2376985	0.4445468	0.6657349	0.7250253	0.1736634	0.0227251	0.5811005	0.0739506	0.0789750	0.1419975	0.6854628	0.3855022	0.2812947	0.3493462	0.1349108	0.3364558	0.0329370	0.3980691	0.3797555	0.2640939	0.1623539	0.2927530	0.6786722	0.3518235	0.2384923	0.5295862	0.3967076	0.5108620	0.5460735	0.1762533	0.2023928	0.0217763	0.3980885	0.4030388	0.1080797	0.2524446	0.2710724	0.5819771	0.5588141	0.2083886	0.3880538	0.2155268	0.3541482	0.6550531	0.4732178	0.5736098	0.4389807	0.1771486	0.1671116	0.6889766	0.1435936	0.2621489	0.4074867	0.4958386
250	0.1083222	0.1059720	0.6550716	0.1617451	0.0110206	0.6505680	0.0282188	0.4142888	0.5755115	0.3263649	0.2152151	0.3687347	0.4764812	0.6142793	0.6002554	0.6377170	0.4205843	0.4220106	0.2296049	0.6214578	0.0388330	0.6898627	0.4977629	0.1798146	0.1229031	0.0591698	0.2958042	0.5167141	0.6161095	0.6164790	0.1151460	0.0048987	0.6416621	0.0995984	0.0745955	0.1208247	0.6165289	0.3826533	0.3572357	0.4768888	0.1069535	0.2833221	0.0288016	0.3194929	0.3987576	0.1677817	0.1513518	0.3122313	0.6151830	0.4925707	0.3051064	0.4827939	0.3900152	0.4677204	0.5756030	0.1993809	0.1055403	0.0408365	0.3614284	0.3605083	0.1017852	0.1161690	0.2103772	0.5372228	0.4038519	0.2161408	0.4363806	0.3130367	0.3308564	0.7283401	0.4479602	0.5502670	0.2825161	0.1742709	0.1550680	0.6387462	0.0970336	0.3040879	0.4743792	0.3850731
300	0.1750227	0.1246373	0.7695876	0.1029625	0.0619573	0.5374514	0.0041655	0.3443417	0.4872266	0.4349588	0.2404078	0.3174917	0.3897973	0.7279019	0.6644588	0.6170724	0.3438755	0.3421478	0.1430090	0.6714941	0.0455594	0.6521515	0.4965427	0.2763534	0.0968072	0.0771064	0.2170189	0.3629200	0.5815144	0.7232428	0.2382052	0.0068386	0.5566304	0.0868923	0.0505848	0.1325190	0.5977043	0.3018133	0.3604078	0.3272114	0.1900433	0.3729788	0.0651684	0.3107124	0.3713969	0.1707782	0.1238881	0.3067694	0.6586820	0.4622940	0.2073278	0.5230973	0.4127977	0.5218363	0.5754967	0.2115728	0.1456224	0.0470903	0.4367015	0.3362719	0.1366285	0.0772399	0.3067654	0.6669123	0.4771148	0.1819075	0.4427319	0.3247393	0.4037729	0.5457834	0.4504545	0.4136463	0.2820069	0.1186647	0.1740696	0.6313545	0.0678442	0.3615664	0.4276387	0.5324892
350	0.1106411	0.2060862	0.7058342	0.0995725	0.0358363	0.5682235	0.0113338	0.4026551	0.4674775	0.4171315	0.2586656	0.2979708	0.4212730	0.7841447	0.6136969	0.6550691	0.4522850	0.4678587	0.2209742	0.6861618	0.0343866	0.6490486	0.4377656	0.2643175	0.0838007	0.0391275	0.1888109	0.3657093	0.6255006	0.8061458	0.2409359	0.0034676	0.5552943	0.0614888	0.0737658	0.1945711	0.7544320	0.3312664	0.3438769	0.3857339	0.0844107	0.3328796	0.0234787	0.2856670	0.4337132	0.1404513	0.1433598	0.2653448	0.6891960	0.3957992	0.1193034	0.4740983	0.4452769	0.6009121	0.4765140	0.1993626	0.0841589	0.0321169	0.3816114	0.4090648	0.1153866	0.0456724	0.3201954	0.7798279	0.2852072	0.1937246	0.4613760	0.2949858	0.2569707	0.5421768	0.3960809	0.4311617	0.2317603	0.0800616	0.2388830	0.6678208	0.0775987	0.3456440	0.4517824	0.4666970
400	0.1786645	0.1565057	0.6468701	0.0756742	0.0517427	0.7338509	0.0209414	0.3430731	0.5546051	0.4291759	0.2110722	0.3353257	0.4770840	0.8126197	0.6708762	0.6523275	0.3367289	0.3789948	0.1486286	0.6101226	0.0448796	0.5572855	0.4161303	0.3046675	0.0826633	0.0453943	0.2073548	0.4381600	0.5951943	0.6929700	0.2167611	0.0098889	0.5215499	0.0525640	0.0752527	0.1323251	0.6689774	0.2754065	0.2149687	0.4440561	0.0863793	0.4149664	0.0204647	0.3191069	0.4398753	0.1942070	0.1189756	0.2568682	0.7426552	0.4040827	0.2049876	0.5419348	0.4890075	0.5589738	0.5338631	0.1494444	0.0620499	0.0487734	0.5287393	0.3766007	0.0961194	0.0984400	0.3490418	0.7046652	0.3593736	0.2287063	0.5152667	0.3271009	0.2756327	0.5321528	0.3923556	0.5474445	0.3294684	0.0909113	0.2376224	0.6790954	0.0478297	0.3528337	0.4084152	0.4283734
450	0.1853046	0.2190632	0.6182967	0.0936628	0.0377888	0.6928186	0.0141933	0.4361424	0.5206530	0.4500903	0.2471115	0.3979627	0.5238257	0.5905609	0.5757444	0.7223099	0.2963437	0.3181950	0.1360118	0.7326779	0.0276025	0.6360890	0.4424464	0.2555200	0.0611836	0.0417823	0.2262638	0.3932496	0.5961633	0.7620041	0.2217076	0.0038907	0.4613218	0.0675100	0.0310548	0.1753184	0.7513150	0.2462977	0.2381810	0.4748774	0.1438205	0.4747519	0.0170824	0.2628807	0.4019225	0.1570637	0.1846797	0.2457106	0.7134611	0.5102513	0.2054443	0.4751370	0.4914784	0.5125104	0.5453596	0.2704279	0.1033753	0.0408092	0.4596303	0.4011525	0.1124738	0.1318285	0.3353576	0.6124480	0.4716344	0.2281149	0.3876763	0.3564726	0.3536310	0.6685886	0.5080922	0.5456039	0.2582656	0.1269963	0.1935927	0.7196752	0.0414575	0.3623865	0.4705166	0.4344874
500	0.1984590	0.2084413	0.7899272	0.0888986	0.0583849	0.7688586	0.0157470	0.3502135	0.4801267	0.4199836	0.1958685	0.2717644	0.5493717	0.7388520	0.5670299	0.7227839	0.3413663	0.3499421	0.1384550	0.7203748	0.0321882	0.5890011	0.4066871	0.2802615	0.0943354	0.0455290	0.1633156	0.3739160	0.7090204	0.5464194	0.2928450	0.0124489	0.5701070	0.0278714	0.0562330	0.1869169	0.6267959	0.3037614	0.2940341	0.3901596	0.1407361	0.2956768	0.0281839	0.2643160	0.3576224	0.1121285	0.1404409	0.2692030	0.6276325	0.4576645	0.2056242	0.5319613	0.4898420	0.4136985	0.5448498	0.1561443	0.0959896	0.0240108	0.5163558	0.4311123	0.1223728	0.0814389	0.2784999	0.6051333	0.5190467	0.2683447	0.5525720	0.3347472	0.2972547	0.6597256	0.4132713	0.5285419	0.2136719	0.1065603	0.1684178	0.7300381	0.0452438	0.3846668	0.3688472	0.5342629
550	0.3473225	0.2397260	0.6894907	0.1126054	0.0196122	0.6583970	0.0947135	0.3069032	0.1569038	0.5828561	0.3777114	0.3607989	0.3266108	0.6808028	0.6193288	0.7207305	0.3376230	0.4208243	0.1480333	0.6195096	0.0654196	0.6177818	0.4228324	0.5431901	0.1838082	0.3314084	0.0967000	0.3555845	0.7331127	0.6941336	0.3252962	0.0185917	0.2765355	0.0359541	0.1977934	0.1392257	0.6194873	0.3032109	0.2683437	0.4708470	0.0694347	0.4364479	0.0412417	0.2248778	0.2103569	0.1995625	0.0947017	0.2949134	0.7731209	0.3377584	0.3394445	0.2558529	0.4529222	0.4080274	0.5114097	0.4645495	0.2480816	0.2776878	0.5157026	0.3884607	0.0795471	0.4731531	0.3015584	0.5076006	0.4181509	0.1226942	0.4792034	0.3622772	0.4183524	0.5937901	0.4184508	0.5435107	0.4441766	0.2602283	0.1713130	0.6884824	0.0450994	0.3369184	0.5652129	0.4971029
600	0.5510211	0.1660942	0.4235394	0.1704369	0.0605290	0.5049272	0.1768909	0.3587850	0.0940595	0.6422801	0.3908391	0.4358601	0.0814828	0.6984154	0.6571547	0.7009664	0.4525496	0.3847512	0.1876950	0.7176211	0.0720138	0.7802003	0.5694003	0.6339275	0.3406535	0.2822757	0.0476247	0.2872397	0.6218402	0.6609077	0.5010150	0.0304904	0.0553168	0.0954533	0.3669018	0.2111582	0.4021959	0.4327151	0.2789452	0.5058935	0.0449812	0.4136957	0.0348059	0.2586944	0.3084184	0.4514271	0.1497978	0.2361663	0.6009198	0.3672628	0.2927576	0.1248396	0.6457004	0.4694387	0.5460536	0.5870345	0.3583136	0.2722635	0.5561184	0.5116386	0.0941656	0.7202838	0.2160699	0.4220800	0.4895445	0.0216635	0.4395830	0.3565933	0.5813592	0.6728687	0.4488373	0.5467337	0.4326980	0.4899264	0.1730475	0.6744917	0.0556348	0.4493881	0.6175327	0.5814331
650	0.6220589	0.0848624	0.3898504	0.2824630	0.0168707	0.4447884	0.1501023	0.2644478	0.0567916	0.6566006	0.4528500	0.5125667	0.0558679	0.6029882	0.6433471	0.6157849	0.5879494	0.3801513	0.2188214	0.6446862	0.0258433	0.6748381	0.4896761	0.5644775	0.2889506	0.1432136	0.0563229	0.2933876	0.7405047	0.6782090	0.4628156	0.0215939	0.0762639	0.1517222	0.5356717	0.3265243	0.4405729	0.4124977	0.3030264	0.5577659	0.0670721	0.4728823	0.0433331	0.2496903	0.2991842	0.6207663	0.2006036	0.2710207	0.6770266	0.3985226	0.3728973	0.1160384	0.4964335	0.4090976	0.5146079	0.6184052	0.5468316	0.3880344	0.5179864	0.3967687	0.1090372	0.7417071	0.1483426	0.3703496	0.4759405	0.0292772	0.4032013	0.2268166	0.6303795	0.6017181	0.4919474	0.5474767	0.7346777	0.5335208	0.1260228	0.5082851	0.0742947	0.3079949	0.7504701	0.6028178
700	0.6080434	0.0355284	0.2898558	0.4109234	0.0228241	0.5152124	0.1045999	0.2511055	0.0309225	0.6282075	0.4070740	0.5626150	0.0482023	0.6729728	0.6473132	0.5823262	0.6389232	0.4218152	0.2363714	0.7058722	0.0913433	0.5939040	0.6277094	0.6179011	0.2973519	0.0961825	0.1695605	0.2445402	0.7312072	0.4846421	0.4695201	0.0155238	0.0872471	0.0727240	0.4576447	0.2352052	0.5171179	0.4246216	0.3025432	0.5835648	0.0531487	0.5849942	0.0415211	0.2753043	0.3425816	0.4398957	0.2713493	0.2572538	0.6039686	0.3092666	0.4606501	0.1219171	0.5448385	0.5297351	0.5405546	0.6767313	0.4996743	0.3404803	0.5240489	0.3950985	0.0610192	0.6535712	0.1377651	0.3082136	0.5518506	0.0131637	0.3489089	0.2177451	0.5708095	0.5968638	0.5359744	0.4832604	0.5503617	0.4722401	0.0889280	0.4346557	0.0773616	0.3179924	0.6681637	0.5915206
750	0.6198320	0.0270129	0.2044177	0.3516190	0.0104422	0.3412624	0.0809704	0.1854219	0.0246293	0.6649316	0.4524487	0.5883691	0.1622551	0.7136787	0.6007366	0.6804414	0.6766119	0.4367244	0.2763648	0.7027909	0.1068981	0.7946142	0.5419331	0.6359593	0.1148690	0.1066590	0.2839362	0.3082151	0.6717429	0.7210429	0.4760615	0.0198978	0.2173282	0.0480254	0.4133778	0.2428135	0.7004267	0.3642701	0.1737220	0.6091207	0.0381869	0.5244106	0.0164440	0.3268828	0.3922888	0.2812613	0.2354021	0.1564085	0.5636759	0.2969989	0.4793002	0.3802469	0.5705107	0.5603058	0.4457035	0.6495778	0.4510454	0.3835518	0.5524393	0.4263988	0.0855034	0.7240234	0.1023234	0.3270811	0.4902095	0.0112811	0.3286541	0.1346593	0.5184541	0.5740565	0.4452855	0.5336469	0.5032834	0.4221657	0.0987357	0.3977008	0.1705998	0.2855085	0.5805583	0.5829117
800	0.5460476	0.0406652	0.1927991	0.3614525	0.0264695	0.4303744	0.0937404	0.1955669	0.0478986	0.6248608	0.4782922	0.4575312	0.1810410	0.7112986	0.6136933	0.7311989	0.5795194	0.5325600	0.3468546	0.6583212	0.0824232	0.6648331	0.6676463	0.6027055	0.1658181	0.1024794	0.4871577	0.3540175	0.7211723	0.6246285	0.4214405	0.0011683	0.2805382	0.0615301	0.3710219	0.2294463	0.7505661	0.4616003	0.2140695	0.4647459	0.0390892	0.4734421	0.0190058	0.2885485	0.3760912	0.1680058	0.2550286	0.1624585	0.6030306	0.3050400	0.3396217	0.4765953	0.4965494	0.4739996	0.4129259	0.6165186	0.3950968	0.3897026	0.4405902	0.3330443	0.0824131	0.5813202	0.0962393	0.2480340	0.4520087	0.0193676	0.3082074	0.1751218	0.5997970	0.5765214	0.5462665	0.6377851	0.6269567	0.4571207	0.0815285	0.4467658	0.1923437	0.2005950	0.7466401	0.5996894
850	0.6639465	0.0255467	0.3192269	0.2784815	0.0058009	0.3974652	0.0826004	0.2137331	0.0294840	0.5981828	0.3735126	0.4324868	0.1334609	0.6759819	0.6100986	0.6054687	0.5322962	0.3925299	0.2803691	0.7339923	0.0599403	0.6037715	0.5641788	0.6996167	0.1040437	0.0990459	0.3374836	0.3579232	0.5972496	0.6619304	0.2900551	0.0082540	0.2331792	0.0518067	0.3269562	0.1807044	0.6269840	0.5221948	0.2228662	0.5771241	0.0167619	0.4421054	0.0243944	0.3487023	0.3607985	0.2267280	0.2859240	0.1555078	0.6621174	0.4274197	0.4672713	0.4652426	0.5241969	0.5864611	0.2991963	0.7111126	0.3476132	0.4039888	0.6620019	0.3025958	0.0711887	0.6737236	0.0872063	0.2271408	0.4793439	0.0185791	0.2669677	0.2440958	0.5655673	0.4865581	0.4548557	0.5757523	0.4654328	0.4911040	0.0326298	0.4210523	0.2443986	0.2115564	0.7384376	0.6039700
900	0.6622637	0.0137417	0.3218859	0.3327883	0.0035660	0.3171109	0.0862791	0.2369092	0.0344371	0.5980421	0.3951137	0.4747120	0.1290293	0.6464337	0.5691552	0.6433647	0.5712061	0.4750208	0.2899014	0.7171720	0.1060515	0.7434438	0.5709040	0.7020926	0.1612103	0.1181632	0.3220526	0.3244103	0.6981449	0.7527770	0.3302067	0.0145370	0.1741339	0.0659509	0.3831033	0.1361436	0.5782342	0.6717363	0.2315193	0.5167493	0.0387864	0.5749611	0.0112088	0.3924377	0.4184471	0.2781498	0.1970699	0.1465802	0.6837825	0.4220305	0.4440094	0.2666924	0.5523201	0.5922221	0.3037119	0.5838079	0.3704743	0.4075954	0.5052673	0.3325034	0.0923233	0.6409454	0.0854919	0.2239902	0.4944819	0.0180741	0.2049587	0.1373423	0.6453905	0.4770912	0.4767044	0.5164838	0.5280524	0.4729232	0.0482169	0.4004015	0.2634885	0.2048094	0.7379496	0.5072217
950	0.5618926	0.0237218	0.2678105	0.3834781	0.0094673	0.3726590	0.0513755	0.2726462	0.0501978	0.7405648	0.4441972	0.5335090	0.2188415	0.6175633	0.5878026	0.5047544	0.6633553	0.3302140	0.3795459	0.5482274	0.0487578	0.6631026	0.8000528	0.8044686	0.1429807	0.0590075	0.3739411	0.3443376	0.6654865	0.6959103	0.3278120	0.0085861	0.2443929	0.0567612	0.2174016	0.1627971	0.6413072	0.5820380	0.2755392	0.5557796	0.0488503	0.5068245	0.0034964	0.4680085	0.4763662	0.2551279	0.1703472	0.1699146	0.7333290	0.4947473	0.4289574	0.5788189	0.5058907	0.6722122	0.2482561	0.5953170	0.2914550	0.4244144	0.5527792	0.3438392	0.0628958	0.7337900	0.0787032	0.3166044	0.6038504	0.0254352	0.2055192	0.1454465	0.5989581	0.5076988	0.4329660	0.6307925	0.5563686	0.5628257	0.0950756	0.3063784	0.2677315	0.2097929	0.5894301	0.5939642
1000	0.4577995	0.0218875	0.2847451	0.4497305	0.0197808	0.3647930	0.0361696	0.2852858	0.0298277	0.7029454	0.3977186	0.5255476	0.3158612	0.7500698	0.6296923	0.5542018	0.5598564	0.4051346	0.3155639	0.6362297	0.0624020	0.7137194	0.5902290	0.5734592	0.1005491	0.0672502	0.2951974	0.3732263	0.7179651	0.7429996	0.3429618	0.0022354	0.2703223	0.0414758	0.1888108	0.1730777	0.6462955	0.5618272	0.2785761	0.4779730	0.0295334	0.5193272	0.0103139	0.4352152	0.3280746	0.2711627	0.2051836	0.2102644	0.7466712	0.4474529	0.4536499	0.5788714	0.5316231	0.6368200	0.3070734	0.6963118	0.4692342	0.5493133	0.4927626	0.4142438	0.0957533	0.7669729	0.0490558	0.2790417	0.5881013	0.0354494	0.3664771	0.1071593	0.5556807	0.5419142	0.5170697	0.5242400	0.4153127	0.5257440	0.0241195	0.4041715	0.2806419	0.1963985	0.7036144	0.8830610

0	0.5234881	0.0246321	0.3080839	0.3265192	0.0188057	0.4554765	0.0773162	0.3496002	0.0507911	0.7568047	0.4754397	0.4779960	0.0952763	0.5768844	0.6565373	0.7754425	0.6461943	0.3480647	0.2735771	0.6359835	0.0872649	0.7916014	0.4495938	0.6155038	0.2012167	0.1221371	0.2266703	0.3585569	0.6966816	0.6568906	0.4549444	0.0056312	0.1854631	0.0333779	0.3243579	0.1853875	0.6455258	0.5408418	0.2711521	0.5585700	0.0227994	0.6183358	0.0079340	0.5240182	0.3412435	0.3269920	0.2195149	0.2019578	0.7034390	0.4274191	0.4006313	0.3190322	0.4714096	0.5856885	0.3859092	0.6916686	0.3738830	0.4634498	0.5022474	0.3246072	0.0887284	0.7303653	0.0574635	0.1915499	0.5831752	0.0232333	0.2381635	0.1092431	0.6382215	0.4938618	0.3594248	0.5993045	0.5436931	0.4891483	0.0537978	0.3649361	0.3150923	0.0963374	0.6906264	0.7060675
50	0.5370290	0.0298870	0.2502878	0.3929462	0.0094615	0.2853284	0.0872659	0.2840098	0.0148626	0.6485706	0.4131624	0.4735693	0.0750330	0.5806925	0.5230195	0.7484237	0.6200243	0.4349043	0.3747374	0.6108009	0.0511229	0.7225397	0.5898656	0.7107886	0.1357339	0.1613292	0.2952752	0.4193878	0.6261598	0.4155095	0.4298689	0.0050689	0.2458761	0.0429383	0.4970418	0.1101749	0.5528792	0.5831663	0.2285554	0.4673291	0.2245818	0.4534250	0.0113699	0.4006722	0.3518393	0.3124487	0.2636170	0.1558850	0.5621704	0.4113851	0.5072604	0.4086505	0.5871918	0.6487345	0.4233226	0.6145248	0.3375342	0.5698305	0.7003358	0.2662451	0.0601900	0.8318976	0.3720422	0.2420942	0.4964752	0.0090139	0.3320852	0.1388986	0.6585767	0.4986660	0.4844383	0.5226307	0.5739547	0.4593055	0.0431441	0.4383661	0.3457607	0.1993057	0.5743615	0.6878929
100	0.5251903	0.0276466	0.3177734	0.3831430	0.0140615	0.2346501	0.0735561	0.3048127	0.0414941	0.7931811	0.4515540	0.4858725	0.0414504	0.6919152	0.4858665	0.6542344	0.5977370	0.4392454	0.3479272	0.6832855	0.1119331	0.6713677	0.5688741	0.6210041	0.1395150	0.1204683	0.2857717	0.3351845	0.8077083	0.5029999	0.4354128	0.0089384	0.1868295	0.0457387	0.5680472	0.0611893	0.5322847	0.5598061	0.1988889	0.4356595	0.2704892	0.5898833	0.0015596	0.4081412	0.3657803	0.2996231	0.2021748	0.1680818	0.8605713	0.4991287	0.3634141	0.3437126	0.5231947	0.6448490	0.5094608	0.6938647	0.3228329	0.3948406	0.6066918	0.3452818	0.0754012	0.5724595	0.5430159	0.2753905	0.5792004	0.0345580	0.3693056	0.1324273	0.5883292	0.5456486	0.6043186	0.4780490	0.4806656	0.4610509	0.0513667	0.3564198	0.2334907	0.2730956	0.6054442	0.5349865
150	0.6074611	0.0249871	0.3697811	0.3756415	0.0070046	0.2014675	0.0770322	0.3274167	0.0613175	0.6634626	0.3865811	0.4374861	0.0566394	0.6843048	0.5559877	0.7894280	0.6631294	0.4088881	0.4135964	0.6917491	0.1013850	0.5660936	0.5310627	0.6174675	0.1896785	0.1110267	0.3769417	0.2693543	0.6205570	0.4864874	0.4151394	0.0001940	0.2763954	0.0288811	0.4905682	0.0482650	0.7067886	0.5681060	0.2030043	0.4877324	0.3250035	0.5192524	0.0129001	0.3808488	0.4088867	0.2732338	0.2055106	0.1721523	0.7921305	0.4094169	0.3959664	0.3463016	0.5825726	0.6034328	0.5521264	0.7149010	0.4525419	0.6309507	0.6203613	0.3003108	0.1018659	0.7180464	0.4737255	0.2939414	0.6211405	0.0326383	0.2869121	0.1862156	0.6002315	0.4796169	0.4668894	0.5501455	0.5113534	0.5897242	0.0623738	0.3947243	0.2930499	0.2646577	0.5915549	0.6540669
200	0.6772015	0.0158970	0.2992637	0.4071226	0.0085831	0.1717123	0.0962829	0.2535200	0.0787172	0.6377736	0.3814525	0.4838179	0.0225969	0.5774361	0.4829352	0.7274091	0.6457984	0.3705006	0.4157830	0.7184564	0.0535659	0.6689009	0.4812336	0.6575222	0.3057464	0.0961779	0.3356719	0.3913208	0.8542733	0.3944567	0.5406204	0.0029412	0.2004373	0.0399733	0.6315615	0.0575459	0.6088139	0.6294376	0.2316195	0.4873248	0.3458448	0.4566913	0.0041575	0.4671181	0.4311407	0.3353558	0.1726104	0.2300898	0.8033675	0.4283714	0.4463849	0.3948928	0.5282122	0.6850912	0.4519762	0.6788219	0.3209570	0.5428695	0.5628478	0.2877369	0.1140951	0.5729766	0.4900080	0.2473497	0.4609132	0.0109136	0.2487243	0.1502286	0.5795277	0.5313288	0.5373958	0.5365205	0.4851230	0.5065324	0.0338152	0.3492291	0.3251453	0.2176237	0.6839418	0.6151359
250	0.7526627	0.0229742	0.2740645	0.4664155	0.0196766	0.1954517	0.0927190	0.2252786	0.0269911	0.5539181	0.4493152	0.3956321	0.0170581	0.7292081	0.5302352	0.6638941	0.6730433	0.4154554	0.3079426	0.7071841	0.0977864	0.5639384	0.6583788	0.7218602	0.1796392	0.0700162	0.2582854	0.4186207	0.6663244	0.4336913	0.4504234	0.0070288	0.3154569	0.0535982	0.6408625	0.0256837	0.6707777	0.5683720	0.2533394	0.5193468	0.3547381	0.5138086	0.0044782	0.4807214	0.3901709	0.3101935	0.1688924	0.1593549	0.5662334	0.3528041	0.4916487	0.3383863	0.5316591	0.5512207	0.4935859	0.7410101	0.4548546	0.5865054	0.6423373	0.3817509	0.0503940	0.6218194	0.4924766	0.1948461	0.4541815	0.0363319	0.3245748	0.1726053	0.6665249	0.4873581	0.3675806	0.5393504	0.4994817	0.5629349	0.0222756	0.4411520	0.2953890	0.2042027	0.6726857	0.5540591
300	0.4795674	0.0338835	0.1587044	0.3569713	0.0079970	0.1912160	0.1166190	0.2580408	0.0288201	0.6054175	0.3842214	0.3968184	0.1224104	0.7340905	0.4919705	0.7810961	0.7760225	0.4273865	0.3165352	0.9547523	0.0639577	0.7918891	0.6661150	0.6585771	0.1349710	0.0756302	0.3596338	0.4138975	0.6486073	0.2910287	0.3837260	0.0026430	0.3801364	0.0369683	0.4293878	0.0543768	0.5963113	0.5982383	0.2232835	0.5359098	0.2754531	0.4703070	0.0020462	0.4458166	0.4313704	0.2382944	0.2138655	0.1284420	0.7043905	0.3442202	0.5012090	0.5663491	0.5104345	0.5685823	0.4177870	0.7833273	0.3221845	0.5992837	0.7324095	0.3051649	0.0343209	0.5993947	0.4940509	0.3198680	0.4760236	0.0332803	0.2713206	0.1467716	0.5827540	0.4607592	0.5318098	0.6832338	0.4141497	0.5496529	0.0450196	0.2938061	0.4129496	0.2215832	0.7024887	0.7221607
