"Time"	G1	G2	G20	G10	G16	G4	G17	G8	G11	G56	G3	G5	G19	G12	G13	G14	G15	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G44	G39	G35	G49	G45	G48	G61	G9	G47	G43	G79	G57	G60	G89	G80	G84	G81	G82	G83	G88	G86	G78	G77	G75	G91	G90	G85	G58	G59	G99	G92	G93
400	0.7509841	0.0048647	0.5452221	0.2875137	0.0584495	0.6851450	0.1103327	0.0640605	0.1614758	0.5567084	0.0337246	0.2880713	0.8006363	0.0178071	0.3463636	0.0470960	0.0300962	0.5633932	0.3974248	0.3610033	0.3097482	0.1387027	0.4386532	0.1818154	0.6298997	0.4692548	0.5941249	0.4927710	0.4859880	0.4806661	0.7456961	0.3147378	0.2557993	0.6467994	0.3217065	0.0849380	0.4443592	0.0231231	0.6425211	0.0326372	0.2530936	0.0848502	0.0000790	0.3690055	0.4096109	0.6647625	0.0499092	0.2436671	0.6467432	0.4442026	0.0592099	0.7433583	0.3973686	0.5745732	0.7357392	0.6778093	0.8048285	0.7313843	0.4479509	0.3055576
450	0.7226904	0.0094083	0.6152687	0.2801113	0.0247276	0.8151111	0.1657253	0.0260111	0.1382359	0.4832441	0.0469393	0.2488006	0.6716041	0.0294945	0.1912964	0.0293188	0.0209750	0.6403748	0.4311796	0.3991687	0.3208079	0.0807262	0.5950874	0.1921106	0.5373052	0.5836234	0.6372896	0.4949112	0.4790396	0.3124427	0.6691777	0.3100943	0.2681303	0.6495242	0.2557243	0.0817223	0.3722350	0.0732677	0.7239453	0.0196639	0.2137605	0.0639915	0.0001030	0.4082257	0.3803654	0.6045827	0.1023973	0.3040127	0.7069954	0.3429585	0.0444214	0.7230308	0.5222524	0.3864153	0.6438664	0.7548336	0.5439501	0.5940971	0.5482725	0.2901912
500	0.7061650	0.0083582	0.5227574	0.2918423	0.0442163	0.6492451	0.0857785	0.0642450	0.1601223	0.5840378	0.0240581	0.2893438	0.6610858	0.0044871	0.2385617	0.0277956	0.0178690	0.7363922	0.4665673	0.3676991	0.3701248	0.1068906	0.4501329	0.2779601	0.7934052	0.3625239	0.5693564	0.5057389	0.5612660	0.3228878	0.6571878	0.3154356	0.3423696	0.6387373	0.2460215	0.0964133	0.4215820	0.0208154	0.6937518	0.0345053	0.2380235	0.0556563	0.0001235	0.4137821	0.4731769	0.6465805	0.0126649	0.2158584	0.8791763	0.4803426	0.0233322	0.6249422	0.4826421	0.3252947	0.7136628	0.6731459	0.6735976	0.7008419	0.3694373	0.3434736
550	0.6190002	0.0161182	0.5099808	0.3413427	0.0616256	0.5879509	0.2174109	0.0354079	0.1392131	0.4597498	0.0322428	0.3119413	0.7373793	0.0205373	0.3395001	0.0276707	0.3649562	0.5462119	0.4230307	0.4362365	0.1217856	0.0715082	0.4963257	0.2704900	0.2431821	0.4246545	0.5502860	0.4537455	0.2481837	0.3969535	0.7220226	0.1863727	0.3362951	0.7431899	0.2889117	0.0811796	0.4511677	0.0305711	0.6508350	0.0172889	0.2086389	0.0507411	0.0018296	0.3885989	0.3458807	0.4902593	0.0529942	0.2122025	0.7396726	0.3974086	0.0417546	0.6399945	0.2366041	0.4290736	0.6567393	0.6784279	0.6033276	0.7599535	0.4588018	0.0481790
600	0.7074919	0.0098507	0.5546848	0.3106251	0.0731009	0.5235900	0.1134754	0.0526594	0.1031834	0.6031411	0.0505440	0.2733838	0.7589064	0.0173247	0.2930905	0.0082413	0.5440987	0.7671048	0.4043962	0.4808229	0.0257645	0.1791269	0.4722283	0.2732642	0.1293334	0.4258660	0.6817641	0.5065191	0.2205346	0.3748834	0.6350793	0.0713693	0.2821425	0.6417656	0.3144858	0.0526425	0.4233808	0.0569931	0.7956967	0.0175233	0.2875336	0.0747043	0.0009830	0.4720458	0.3406702	0.4576759	0.0668766	0.1775791	0.8120220	0.3562593	0.0495886	0.6843377	0.1061466	0.5029453	0.7130224	0.7109272	0.6131554	0.7681038	0.4357015	0.0373402
650	0.6780392	0.0017856	0.6354236	0.3121200	0.1046235	0.6279013	0.1949278	0.0491771	0.1378145	0.5762200	0.0257627	0.2314829	0.8768529	0.0121656	0.2902446	0.0340043	0.5002788	0.6185058	0.3397081	0.6525606	0.0366250	0.2022549	0.3913882	0.2380275	0.1946120	0.4549638	0.4647827	0.4678989	0.2345978	0.4276134	0.7062749	0.0720389	0.3001667	0.6466924	0.2506399	0.0976903	0.4211229	0.0250436	0.8101320	0.0259477	0.3046207	0.0634032	0.0038088	0.3745993	0.3223370	0.4895959	0.0407558	0.1579657	0.7584738	0.4071778	0.0524885	0.7325962	0.0206933	0.4935607	0.7861566	0.5793045	0.6262720	0.7119313	0.3935077	0.0123675
700	0.6731443	0.0055858	0.5965688	0.3299390	0.0870917	0.6533973	0.1324135	0.0579295	0.1522861	0.5390218	0.0373784	0.2818855	0.7255995	0.0129177	0.2683740	0.0194722	0.4978254	0.6142733	0.4278159	0.6433202	0.0335161	0.2496922	0.4061532	0.1685890	0.1972514	0.4862485	0.7867864	0.4872815	0.2079255	0.4051754	0.6382755	0.0814313	0.3403806	0.6527119	0.3545827	0.0755827	0.4014450	0.0264385	0.5962237	0.0162567	0.2705465	0.0788375	0.0003663	0.4121791	0.3960984	0.5652935	0.0313708	0.1888316	0.7299209	0.3469535	0.0626610	0.6590567	0.0256056	0.4975971	0.7033992	0.6037823	0.5870371	0.7592017	0.3740444	0.0178042
750	0.7802574	0.0067432	0.5765990	0.3434323	0.0492066	0.6246073	0.1558016	0.1033370	0.1455966	0.4219509	0.0252392	0.3485931	0.7835652	0.0179480	0.2365591	0.0423855	0.5725579	0.6779636	0.5331390	0.6548326	0.0100537	0.2299568	0.3610874	0.1868864	0.1545798	0.3092591	0.5281721	0.5175022	0.2751070	0.4019617	0.7164848	0.0717566	0.3196814	0.6985469	0.3094915	0.0628509	0.3721587	0.0114404	0.6855379	0.0345601	0.3065127	0.0683274	0.0073801	0.2958948	0.2861007	0.4836814	0.0348411	0.1973946	0.6967490	0.4635532	0.0657513	0.7462076	0.0166439	0.4100148	0.8361804	0.5395933	0.6336380	0.7079719	0.4890455	0.0105296
800	0.6684387	0.0026668	0.5354550	0.3493231	0.0838982	0.6478743	0.1381703	0.0630969	0.1164907	0.5632913	0.0833178	0.3247548	0.8007871	0.0074294	0.2256767	0.0324499	0.5769022	0.6772247	0.4877488	0.6394976	0.0319056	0.2928562	0.3719636	0.1984568	0.1863150	0.3985233	0.5638028	0.4247076	0.2008065	0.3469723	0.7160811	0.0766165	0.2172694	0.6452603	0.4183338	0.0797736	0.3644599	0.0696376	0.7292926	0.0246956	0.3272337	0.1186616	0.0035868	0.3088161	0.3126946	0.5707873	0.0280850	0.1589115	0.6286540	0.4212882	0.0618696	0.7066468	0.0193352	0.5296472	0.7033582	0.6211510	0.6241643	0.8276844	0.4865334	0.0119561
850	0.8223191	0.0018109	0.5247606	0.2820275	0.1032978	0.6793199	0.2285084	0.0297618	0.1191114	0.5113477	0.0254560	0.3041372	0.6141117	0.0534662	0.2456570	0.0401777	0.5263105	0.7238711	0.4392950	0.7397527	0.0130273	0.2912238	0.3408558	0.2189181	0.1880927	0.3920999	0.4822690	0.3796466	0.2085059	0.3696638	0.6405803	0.0861728	0.3207119	0.5762841	0.2483286	0.0996365	0.3609370	0.0478579	0.8501586	0.0696672	0.2531863	0.0813702	0.0002304	0.4590287	0.3842530	0.5153351	0.0250252	0.1495032	0.6900006	0.3779236	0.0749592	0.6094605	0.0211359	0.3661196	0.7088670	0.6195897	0.6583972	0.7172300	0.4583820	0.0051776
900	0.7557443	0.0123108	0.6013176	0.2991447	0.0736514	0.6338139	0.2005666	0.0495413	0.1392322	0.4090220	0.0538774	0.3295668	0.6791943	0.0301002	0.2678198	0.0260274	0.4805338	0.6905330	0.3762639	0.6896545	0.0160032	0.2948246	0.3888665	0.1879302	0.1558436	0.4954986	0.5454300	0.4562533	0.2030893	0.3767001	0.7442180	0.0877869	0.2506473	0.6244786	0.3416618	0.1100380	0.4068515	0.0408352	0.9004548	0.0322944	0.2782010	0.0872573	0.0030265	0.4941545	0.3756674	0.5258285	0.0358432	0.1632432	0.6899576	0.4894400	0.1177159	0.6467962	0.0189596	0.3937405	0.7669694	0.5278096	0.5769281	0.7639245	0.3689232	0.0024227
950	0.6561143	0.0068794	0.4330080	0.2718106	0.0714252	0.5414098	0.1285322	0.0397176	0.1399901	0.5119585	0.0421161	0.3041795	0.7504371	0.0195442	0.3029057	0.0245987	0.5028968	0.6938461	0.3451506	0.6696790	0.0138244	0.2524952	0.3467881	0.2360656	0.2047493	0.4729884	0.6045165	0.4536583	0.2768558	0.3717974	0.6636304	0.0620150	0.2577863	0.6218463	0.2846383	0.1626187	0.3211041	0.0595950	0.7124641	0.0319873	0.2438475	0.0820913	0.0012165	0.3821822	0.4037196	0.6237814	0.0536464	0.1823799	0.5596963	0.4276638	0.1028786	0.6891275	0.0196151	0.4375185	0.7188477	0.5512681	0.5899363	0.6576325	0.4650373	0.0015591
1000	0.7001162	0.0190731	0.4685223	0.3715472	0.0925077	0.6846957	0.1578048	0.0379414	0.1804423	0.5228222	0.0559919	0.2637600	0.6156215	0.0293661	0.2365822	0.0217031	0.5700269	0.7234993	0.3871635	0.8222781	0.0059380	0.2675356	0.3855216	0.1988793	0.1635716	0.5519650	0.4929306	0.4114622	0.2721832	0.3146274	0.6259375	0.0650790	0.2372902	0.6580215	0.2971074	0.0936061	0.4130799	0.0683645	0.7889745	0.0961530	0.2976372	0.1022467	0.0068021	0.4583421	0.3619032	0.5565985	0.0770139	0.1743440	0.8424157	0.3673410	0.1264175	0.8025580	0.0177475	0.6149394	0.6421891	0.6031410	0.5942321	0.6796936	0.4482480	0.0025072

0	0.6075799	0.0053111	0.4899772	0.3936987	0.1135914	0.6784962	0.1770391	0.0472414	0.1325356	0.5937587	0.0458185	0.3296780	0.7064414	0.0434424	0.2043563	0.0216527	0.7027832	0.5538123	0.4140022	0.6847066	0.0074740	0.2737364	0.4918436	0.2184721	0.2128215	0.4321489	0.5901808	0.5831185	0.2194195	0.3163618	0.6792632	0.0413978	0.3016271	0.6797680	0.4123212	0.0932257	0.4046821	0.0179254	0.7129694	0.0123008	0.3641623	0.0613549	0.0016834	0.3684902	0.3593533	0.4966182	0.0442808	0.1480677	0.7353052	0.4002609	0.0759624	0.8499097	0.0602968	0.3397078	0.8212939	0.6711471	0.5136400	0.7030126	0.4921413	0.0062550
50	0.6318116	0.0074545	0.4654747	0.3191621	0.0949004	0.4748683	0.1387607	0.5883269	0.1482085	0.1989360	0.0582876	0.1333585	0.6918099	0.0168651	0.2692827	0.0069042	0.5824437	0.6618057	0.4013182	0.8486853	0.0037209	0.1723830	0.4533788	0.2637629	0.1484702	0.4468171	0.4625442	0.4170274	0.1365495	0.4961300	0.6595140	0.4203937	0.2084204	0.6150915	0.2821627	0.0368871	0.3248727	0.0335181	0.7817029	0.0071780	0.3131437	0.1420909	0.0010411	0.4857131	0.2946545	0.6588191	0.0365087	0.4187153	0.8369360	0.1946737	0.0453860	0.4611415	0.0224604	0.4504081	0.8129559	0.5376562	0.4845890	0.7025382	0.6614867	0.2557228
100	0.7856894	0.0023676	0.4451400	0.3008301	0.1027343	0.6297732	0.0534703	0.6270526	0.1361193	0.1393800	0.1327221	0.0903095	0.6093981	0.0270590	0.3476067	0.0049332	0.4043614	0.6264793	0.2454900	0.6975995	0.0035826	0.2005704	0.3869054	0.1838022	0.1350969	0.3778511	0.4420210	0.4495769	0.0521353	0.4843996	0.8627579	0.3692054	0.1137161	0.5821305	0.3212584	0.0584027	0.3632550	0.0403113	0.6645802	0.0059756	0.3436479	0.0483141	0.0023794	0.7695659	0.4272380	0.6065739	0.0378808	0.6021895	0.6822516	0.0913338	0.0491274	0.4183555	0.0206131	0.4575959	0.6981642	0.4761768	0.5016533	0.7715855	0.6537373	0.3060919
150	0.8111757	0.0063790	0.5117537	0.3444948	0.1377813	0.5646211	0.0236274	0.6497122	0.2316303	0.0664042	0.2416335	0.0646268	0.7479283	0.0471637	0.3964202	0.0008975	0.4735381	0.6184225	0.1437018	0.7462564	0.0057170	0.2828806	0.2422884	0.1724664	0.1112157	0.3663517	0.3136582	0.3301477	0.0403940	0.4482911	0.6652853	0.5391372	0.0698307	0.5617507	0.3163012	0.0557595	0.2761451	0.0109014	0.7040559	0.0106570	0.3556341	0.0963113	0.0011688	0.7576009	0.3842667	0.7045553	0.0253934	0.5189324	0.6318648	0.0666456	0.0717833	0.5338771	0.0200228	0.4488128	0.8209799	0.5262959	0.3687934	0.7216448	0.8074773	0.2729111
200	0.7873122	0.0134972	0.4625005	0.3360194	0.0740313	0.5489573	0.0182647	0.7025830	0.3709217	0.0267620	0.1786028	0.0541678	0.7330798	0.0369421	0.4844671	0.0029770	0.3129633	0.6098472	0.1580777	0.6964647	0.0577745	0.1644935	0.2058701	0.0805550	0.0603477	0.3835431	0.3976071	0.3193441	0.0411696	0.4534056	0.6100446	0.4755458	0.0162420	0.5101833	0.2265398	0.0443346	0.1939802	0.0362293	0.7149487	0.0142533	0.4321768	0.1344965	0.0014188	0.5870182	0.3547533	0.8213619	0.0686354	0.5993908	0.6103630	0.0896872	0.1355291	0.5617189	0.0200682	0.4341123	0.6361502	0.5341996	0.3346355	0.6954240	0.6911737	0.2499286
250	0.7987818	0.0070480	0.5225287	0.4021425	0.0780763	0.6393175	0.0021155	0.8282662	0.5560009	0.0159079	0.3456988	0.0779484	0.6367512	0.0696703	0.5187592	0.0022042	0.3947330	0.6973751	0.0674919	0.6895103	0.0241407	0.1682523	0.1406854	0.0368391	0.0521104	0.4121140	0.3015748	0.3417618	0.0380361	0.4751252	0.5762758	0.4948756	0.0280364	0.6478037	0.2668257	0.0588925	0.1590179	0.0330439	0.5907584	0.0026600	0.4808063	0.0851381	0.0068330	0.5605121	0.3126289	0.8383540	0.0823596	0.6018658	0.6407178	0.0515264	0.0540078	0.4088749	0.0194100	0.3840370	0.5950333	0.5514152	0.2469705	0.6550872	0.7552499	0.2920415
300	0.6810299	0.0051061	0.5400815	0.2713097	0.0874772	0.5032329	0.0034273	0.6101798	0.5899833	0.0154411	0.2175411	0.0627696	0.7435936	0.1375583	0.5335597	0.0010766	0.3884628	0.6351952	0.0775960	0.6127423	0.0000000	0.1937591	0.1673496	0.0246302	0.0534142	0.3715616	0.2302181	0.3639484	0.0236481	0.4329296	0.5640590	0.5128901	0.0092377	0.5634687	0.3060193	0.0218029	0.1600281	0.0065350	0.7537605	0.0030303	0.4100572	0.0493668	0.0006781	0.7083494	0.3804942	0.8146786	0.0439883	0.5415157	0.7886082	0.0785666	0.1563038	0.4786705	0.0281040	0.3273418	0.6880766	0.6472447	0.2324702	0.7686733	0.8187680	0.2269903
350	0.7089663	0.0013510	0.4566932	0.2996158	0.1062386	0.6339484	0.0088620	0.5405268	0.6413603	0.0133029	0.2581096	0.0944862	0.6413324	0.0702347	0.4934538	0.0012956	0.4113840	0.8047067	0.0599134	0.6591968	0.0392784	0.1961860	0.1514748	0.0190879	0.0485735	0.3659806	0.2345101	0.3744289	0.0283769	0.4993520	0.5925952	0.4541298	0.0432441	0.4693609	0.3266787	0.0326929	0.1727480	0.0250228	0.8085151	0.0087005	0.4071338	0.1358070	0.0006924	0.7568477	0.4459335	0.7186822	0.0409321	0.4871697	0.7840892	0.0557709	0.1387599	0.4207688	0.0255829	0.4117109	0.6507921	0.6905866	0.2862013	0.7803762	0.7641218	0.2972229
400	0.7375390	0.0059133	0.6260857	0.3933088	0.0506395	0.5088064	0.0045029	0.6366989	0.6914657	0.0159013	0.3244044	0.0725734	0.7456067	0.0773516	0.4492465	0.0155389	0.3976116	0.6290868	0.0765765	0.5894654	0.0289393	0.1567769	0.1365058	0.0192464	0.0185679	0.4053698	0.2569569	0.4031264	0.0271642	0.4597259	0.5625793	0.4975833	0.0144128	0.5864607	0.2923627	0.0168919	0.1609301	0.0390268	0.7551234	0.0007754	0.5087582	0.1021533	0.0020626	0.7300034	0.3805218	0.7498588	0.0320209	0.5977422	0.7610220	0.0961100	0.1562263	0.4547234	0.0321024	0.3840182	0.7020405	0.5397818	0.2399888	0.8009201	0.8181324	0.3155235
450	0.6773186	0.0099499	0.5518670	0.2706307	0.0813516	0.4761849	0.0019023	0.7100499	0.6781215	0.0188078	0.2775595	0.0932005	0.7395120	0.0563972	0.6072437	0.0027491	0.4774766	0.7422812	0.1051201	0.7816168	0.0386644	0.1581980	0.1455032	0.0082094	0.0201810	0.3164761	0.2887079	0.4531322	0.0427696	0.4503538	0.4795415	0.4063981	0.0084608	0.5494853	0.2189734	0.0325423	0.1207964	0.0264367	0.5751642	0.0026503	0.4990612	0.0881700	0.0037870	0.7903975	0.4214085	0.6567878	0.0293661	0.6115474	0.7878124	0.0565326	0.0866648	0.4672916	0.0254489	0.4594108	0.6741479	0.5637861	0.3583786	0.8008628	0.5943961	0.2832148
500	0.7090398	0.0184748	0.5166041	0.4240931	0.1015290	0.4534866	0.0058923	0.6802163	0.6892400	0.0204545	0.2375182	0.0521323	0.7309140	0.0695423	0.3889534	0.0173483	0.3555846	0.7866582	0.0867111	0.7747203	0.0078166	0.1915202	0.1823101	0.0457465	0.0353045	0.2914486	0.3535010	0.3617573	0.0344389	0.4921415	0.6606815	0.4203763	0.0171964	0.6153252	0.2347246	0.0231403	0.1806543	0.0226393	0.6614995	0.0026967	0.4194290	0.0735353	0.0047891	0.7013185	0.3215554	0.7390915	0.0325391	0.7213079	0.7894511	0.0729935	0.0323945	0.4024435	0.0443884	0.5546594	0.5997304	0.4945913	0.2538929	0.7637376	0.7090273	0.3027660
550	0.7319455	0.0075968	0.5347288	0.3116632	0.0820804	0.7240094	0.0126364	0.2216653	0.3909338	0.4730355	0.2281288	0.1778888	0.6817692	0.0521478	0.3973688	0.1494503	0.5379811	0.7843557	0.1951931	0.6077447	0.0182920	0.1283044	0.1537634	0.0645286	0.0835876	0.4494379	0.2267309	0.3941854	0.0277707	0.2461258	0.3884264	0.2130051	0.1286413	0.4172014	0.2788383	0.0628957	0.2560203	0.0214972	0.6107572	0.0018915	0.4239103	0.0654430	0.0008301	0.3712193	0.3960094	0.5449715	0.0522927	0.3330082	0.6498955	0.3488610	0.0610604	0.5695950	0.0208151	0.4120487	0.6585094	0.5253210	0.2539870	0.7520032	0.4656545	0.0514088
600	0.6478957	0.0372045	0.4868135	0.3920846	0.0854097	0.6701881	0.0989734	0.1116239	0.2140905	0.5167230	0.0630617	0.2354088	0.6584467	0.0160522	0.3264087	0.0727424	0.5447267	0.8027494	0.3093032	0.7540336	0.0182440	0.1298195	0.2382445	0.0782558	0.1414685	0.3247200	0.4441295	0.3813914	0.0743134	0.2276859	0.6483710	0.0572750	0.1230433	0.6928654	0.2236227	0.0645914	0.3187258	0.0372339	0.7089350	0.0148319	0.3046642	0.0740252	0.0017197	0.3915335	0.4087050	0.5702541	0.0339269	0.2591256	0.5591742	0.4178983	0.0364881	0.8012504	0.0085143	0.3891964	0.7554446	0.5076150	0.4152985	0.6870120	0.6186514	0.0085703
650	0.6576184	0.0013979	0.4619273	0.3702329	0.0917709	0.7285047	0.1725793	0.0586502	0.1670714	0.5135230	0.0440590	0.2936923	0.6186031	0.0414074	0.2679788	0.0643310	0.5467048	0.7289036	0.3124271	0.7250918	0.0119947	0.1750388	0.3355254	0.1321985	0.1475431	0.4649699	0.4839720	0.4487379	0.1368615	0.4171641	0.5813698	0.0491125	0.2037344	0.7368585	0.2992240	0.1041609	0.2893494	0.0424302	0.7272130	0.0083932	0.3314194	0.0861863	0.0022358	0.3675855	0.4172516	0.4994923	0.0326866	0.1741671	0.7435784	0.4187421	0.0826024	0.7038595	0.0187707	0.5817899	0.5686983	0.5870829	0.4856898	0.6261256	0.4061617	0.0072697
700	0.6845075	0.0021251	0.5458292	0.3362362	0.1060479	0.6536668	0.1618514	0.0653941	0.1475342	0.5185271	0.0442019	0.2469855	0.6894182	0.0232789	0.3857536	0.0405980	0.6394460	0.6474919	0.3233350	0.8466724	0.0044696	0.2159156	0.4174270	0.1838608	0.1816138	0.5696454	0.4777362	0.4479743	0.1468102	0.4117430	0.6414045	0.0687415	0.2354363	0.7322028	0.2941166	0.0892159	0.3045900	0.0276229	0.6446093	0.0270434	0.3171296	0.0553652	0.0014491	0.3667676	0.2934162	0.3757980	0.0241478	0.1864897	0.6731106	0.4411471	0.0669912	0.6033712	0.0161775	0.4257487	0.7830754	0.6658389	0.3614277	0.7134547	0.4506698	0.0042044
750	0.7829616	0.0107169	0.6098710	0.2866919	0.1049705	0.6041130	0.2209451	0.0274296	0.1798614	0.4850154	0.0484975	0.2079360	0.7456939	0.0250107	0.2926783	0.0329404	0.6476370	0.5758743	0.3444103	0.6766361	0.0130553	0.2285819	0.3266383	0.1611207	0.2511483	0.4559133	0.5966601	0.5080911	0.1857318	0.2987571	0.7407548	0.0472634	0.2353987	0.6033723	0.2694162	0.1241916	0.3341462	0.0124260	0.6178317	0.0267938	0.3387750	0.0869995	0.0019932	0.4106716	0.3918921	0.4935104	0.0388771	0.1862133	0.5937917	0.4023351	0.0722292	0.7616975	0.0187627	0.4505021	0.7459179	0.5827150	0.4969209	0.7412407	0.4869505	0.0049556
800	0.7641615	0.0062851	0.5927681	0.3004588	0.0667209	0.8477187	0.1447197	0.0534434	0.1502330	0.5741945	0.0635736	0.3128781	0.6440339	0.0274340	0.2267420	0.0120898	0.6155895	0.8450603	0.4431430	0.6920226	0.0271671	0.2321896	0.3931398	0.2491847	0.1848478	0.4922627	0.5293023	0.4264481	0.1925256	0.3672778	0.7181803	0.0932979	0.2758879	0.5792506	0.3719290	0.1343189	0.3792633	0.0201476	0.7326380	0.0451670	0.3214637	0.0766724	0.0002459	0.3624825	0.4632312	0.5302832	0.0756341	0.1969235	0.7575615	0.3796772	0.0901993	0.6333309	0.0138288	0.4420961	0.8517023	0.5550605	0.5111443	0.8091173	0.4092463	0.0029077
850	0.7860038	0.0036638	0.5764842	0.3853578	0.0583757	0.5765043	0.0924760	0.0562380	0.1169022	0.5299740	0.0423709	0.2651815	0.8561423	0.0425583	0.1962858	0.0213566	0.5710443	0.5966545	0.3629048	0.7660989	0.0364465	0.2307574	0.3563217	0.1883687	0.2454977	0.4512196	0.5217081	0.4280530	0.1409580	0.2518177	0.6906126	0.0892667	0.2669637	0.6076215	0.2578574	0.0537399	0.3009945	0.0269611	0.5416027	0.0304297	0.2661723	0.0627865	0.0004174	0.3925259	0.3099749	0.5235941	0.0367529	0.1585949	0.6945810	0.4025032	0.0412764	0.8021880	0.0265682	0.5311129	0.7523685	0.6191877	0.5036751	0.7089742	0.4149629	0.0064878
900	0.8687078	0.0121708	0.5266271	0.3268427	0.1003840	0.5880293	0.1299429	0.0481802	0.1766393	0.6250378	0.0535049	0.2610569	0.7123358	0.0100481	0.2762452	0.0197481	0.4317271	0.6740358	0.3641056	0.7048322	0.0498978	0.2828030	0.3461628	0.1829628	0.1970841	0.3968925	0.4709330	0.4211699	0.0983105	0.3184607	0.5907427	0.0644128	0.2320230	0.5921848	0.3316271	0.0553779	0.3633456	0.0236093	0.7142764	0.0354615	0.2572498	0.0761587	0.0027789	0.2956251	0.3977600	0.4797474	0.0393039	0.2122490	0.7976328	0.4588207	0.0564341	0.8240290	0.0156613	0.4675567	0.6787312	0.4906714	0.5390772	0.5744344	0.5002571	0.0019017
950	0.7876826	0.0101026	0.6497704	0.3734371	0.0983428	0.5402253	0.0770174	0.1208401	0.1780049	0.6021361	0.0728564	0.2907170	0.7608890	0.0123947	0.3387326	0.0215958	0.5767794	0.6114752	0.4264174	0.6626836	0.0209821	0.2565747	0.4231852	0.2319415	0.1377096	0.5073482	0.4379541	0.3886481	0.0874165	0.3092026	0.6044659	0.0638326	0.2231766	0.6616693	0.3052724	0.1081766	0.3704843	0.0375214	0.6248479	0.0195315	0.3646825	0.0675826	0.0041939	0.3730271	0.5034584	0.4370025	0.0286116	0.2295985	0.6182442	0.4530388	0.0868824	0.7531008	0.0079007	0.5455256	0.7143204	0.6303466	0.5499255	0.6731569	0.4692803	0.0024968
1000	0.7378194	0.0136814	0.5083409	0.2635243	0.0779101	0.6205023	0.1359442	0.0638864	0.1352298	0.6168057	0.0574994	0.2586270	0.7891895	0.0145261	0.2811176	0.0256122	0.6551610	0.6122436	0.2560355	0.7312197	0.0124345	0.1611480	0.3234262	0.1758705	0.1671562	0.3814492	0.4347604	0.3726790	0.0521854	0.3500100	0.6539583	0.0872674	0.1185048	0.5961831	0.3442233	0.0797008	0.3210823	0.0144237	0.7624096	0.0231654	0.3645086	0.0871081	0.0015718	0.4238885	0.3936529	0.5695134	0.0392511	0.1659757	0.7058124	0.4247468	0.0905995	0.7190028	0.0195371	0.3805538	0.7350363	0.5452581	0.5313016	0.5955406	0.5268933	0.0053878

0	0.6462115	0.0132144	0.4891737	0.4079932	0.0697696	0.6360240	0.1112657	0.0569382	0.1218442	0.5900008	0.0362882	0.2668342	0.7363485	0.0422251	0.2244994	0.0176102	0.5746820	0.6038148	0.4574744	0.7678739	0.0112137	0.2625494	0.3924095	0.2111745	0.2155146	0.4031289	0.4506080	0.4649044	0.1663063	0.3578450	0.6880623	0.0454326	0.2246475	0.7459405	0.3730059	0.1613410	0.3465925	0.0203942	0.8404607	0.0187766	0.3311242	0.0688402	0.0044480	0.4022890	0.4195116	0.5094456	0.0609979	0.1720825	0.8015958	0.3369573	0.1196651	0.7223842	0.0097703	0.4791487	0.6916266	0.6055520	0.5952923	0.7196177	0.4236570	0.0218565
50	0.6678637	0.0000000	0.4221636	0.3592445	0.0235809	0.5909133	0.0560730	0.1317471	0.1141011	0.6641241	0.0233304	0.1556532	0.7907968	0.0201167	0.2839163	0.0237993	0.5357296	0.6244675	0.2216060	0.5964982	0.0134655	0.3917417	0.5038444	0.1750035	0.1492408	0.6048511	0.1734243	0.3799885	0.0867961	0.3065939	0.6894997	0.1481658	0.2509577	0.4731110	0.3095316	0.0973525	0.4042316	0.0223302	0.4769894	0.0671734	0.3434255	0.0876590	0.0123580	0.4041627	0.4347343	0.6202425	0.0389453	0.1848330	0.7388910	0.3707167	0.1204901	0.2293824	0.0190750	0.4095840	0.7726170	0.6318808	0.6320266	0.7266922	0.4153182	0.2820045
100	0.7512349	0.0001867	0.5926194	0.3663076	0.0150838	0.5775071	0.0363193	0.2085163	0.1326641	0.5521783	0.0347782	0.0656681	0.7239480	0.0257316	0.4817091	0.1201819	0.6612628	0.6922767	0.1832467	0.5361988	0.0103219	0.3998774	0.4898121	0.2831901	0.1237878	0.7441185	0.0439445	0.4076153	0.0663171	0.2298946	0.6066085	0.2322073	0.0857344	0.5564490	0.4129834	0.0707721	0.2460794	0.0346924	0.3963867	0.0572294	0.3214471	0.0709722	0.0041962	0.3716477	0.3523385	0.4892960	0.1032581	0.1553087	0.9155639	0.4767276	0.0493058	0.1456325	0.0104590	0.5053818	0.6963231	0.6508703	0.6123857	0.6720885	0.4925523	0.3132424
150	0.6416104	0.0017648	0.5623883	0.3607167	0.0111814	0.5568692	0.0108423	0.2361702	0.0971235	0.6075707	0.0771501	0.0526021	0.6364156	0.0061460	0.4610251	0.1242538	0.6082843	0.7626873	0.1237929	0.5642099	0.0289158	0.3764497	0.6652363	0.2613760	0.1200416	0.8859468	0.0385152	0.4548668	0.0205651	0.2146759	0.5786168	0.2329683	0.0131801	0.5378415	0.4365333	0.1197448	0.2509935	0.0382868	0.4763399	0.0531538	0.3424757	0.0690116	0.0023746	0.3218598	0.3421886	0.4845580	0.0504160	0.1443936	0.8178472	0.4750877	0.0839094	0.1686584	0.0139543	0.4593381	0.6871392	0.5900226	0.5691344	0.6578142	0.5073391	0.4409071
