"Time"	G1	G3	G5	G7	G4	G22	G83	G8	G6	G86	G87	G85	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G82	G80	G19	G18	G20	G50	G58	G51	G31	G78	G93	G94	G95	G91	G90	G2	G69	G70	G84	G97	G43	G44
150	0.2754624	0.3219039	0.0216988	0.2618498	0.2218058	0.6689929	0.6531872	0.6435801	0.3655832	0.5760809	0.2142167	0.4948634	0.0313256	0.5150843	0.4067054	0.0006577	0.7059761	0.2747659	0.6532512	0.0719421	0.2245312	0.1427846	0.3515327	0.4113360	0.2107797	0.5083052	0.7001474	0.7223306	0.0158059	0.7284064	0.0084905	0.0684925	0.6755446	0.7866423	0.6511048	0.5487578	0.0192784	0.8323577	0.7220271	0.5235003	0.5983874	0.5154065	0.7813982	0.2933354	0.1306048
200	0.2116343	0.2679158	0.0417564	0.3391271	0.2047749	0.7173219	0.6432638	0.4787838	0.4962270	0.5824584	0.2025134	0.4547122	0.0533132	0.4453446	0.3990370	0.0000000	0.7124748	0.2435548	0.6681179	0.0788580	0.2250322	0.1050066	0.3396887	0.5392073	0.2699480	0.4300206	0.8543336	0.6346644	0.0257551	0.6079130	0.0084146	0.0585048	0.7681435	0.7139904	0.8097427	0.4740683	0.0025684	0.7686495	0.5271690	0.4036852	0.6282626	0.6596129	0.6953147	0.2383100	0.1301234
250	0.2531170	0.3309302	0.0304236	0.3805684	0.2652554	0.5213663	0.5827551	0.4105411	0.6186429	0.5610815	0.1598237	0.5002058	0.0263762	0.4358945	0.4190274	0.0020150	0.6908974	0.2422987	0.7063550	0.1049298	0.2216453	0.1361412	0.3254719	0.6250301	0.2566410	0.4441752	0.7114512	0.6815809	0.0233975	0.6687803	0.0043589	0.1170181	0.6012359	0.7498476	0.7029875	0.4189081	0.0090956	0.6868403	0.6417506	0.3742364	0.7549852	0.6279470	0.7542538	0.2391707	0.1095949
300	0.3092140	0.4109120	0.0183115	0.4662868	0.2441105	0.4300456	0.7309050	0.5345604	0.3983128	0.7017550	0.1097897	0.4801185	0.0368265	0.4959850	0.3296986	0.0011385	0.7969854	0.2680937	0.8180327	0.0828374	0.2499589	0.0959971	0.3560449	0.5829238	0.2498372	0.4447011	0.7533218	0.6038000	0.0270789	0.8056039	0.0037606	0.1217616	0.6997346	0.6903742	0.7211880	0.5742055	0.0154384	0.8231694	0.8674050	0.4314754	0.5441151	0.6225947	0.6239873	0.2911996	0.1538706
350	0.2565161	0.3635034	0.0104826	0.3646372	0.2200931	0.4356036	0.6810980	0.4865743	0.4410919	0.4637841	0.1544506	0.4884673	0.0303145	0.4958880	0.3179402	0.0020856	0.6821684	0.3197805	0.6272233	0.1093180	0.1740832	0.1513633	0.3302642	0.6022616	0.2319495	0.4952520	0.7218879	0.7577618	0.0633250	0.7152779	0.0096454	0.0536039	0.6821598	0.7129780	0.7044154	0.5139407	0.0370551	0.8361432	0.6913318	0.3888056	0.6339462	0.6053048	0.7055371	0.3322619	0.1258602
400	0.2958652	0.2783689	0.0297513	0.3925160	0.2238871	0.5172030	0.6097526	0.5459855	0.6015548	0.5918234	0.1627286	0.5364785	0.0140064	0.4618421	0.3214349	0.0012207	0.7532563	0.2538125	0.6850993	0.0521677	0.2072957	0.1036360	0.3743702	0.6533780	0.1995016	0.3370870	0.7637466	0.6613643	0.0479467	0.7958416	0.0088954	0.0384388	0.6244698	0.6442942	0.7736258	0.5288784	0.0415661	0.6737609	0.6630538	0.4013690	0.5326043	0.6878492	0.6430338	0.4015073	0.1355917
450	0.2182042	0.2683155	0.0228496	0.3683878	0.1919229	0.4910623	0.6708592	0.4397308	0.5894170	0.6489225	0.1825667	0.5501591	0.0189130	0.3844834	0.3225094	0.0004847	0.7748979	0.2802442	0.7697728	0.0949868	0.2132418	0.1468825	0.3600036	0.9224176	0.2391560	0.4655552	0.7185606	0.7087271	0.0368173	0.8014127	0.0098251	0.0735721	0.7547586	0.6885483	0.6212574	0.4073705	0.0101849	0.7213782	0.7368177	0.3601372	0.7031895	0.6316731	0.7423791	0.2179027	0.1159227
500	0.2371285	0.3193656	0.0433615	0.3099302	0.2201045	0.5714514	0.8008474	0.5255127	0.5738810	0.4407694	0.1396025	0.6226246	0.0112085	0.4857289	0.3933631	0.0004375	0.7686198	0.2855981	0.6929149	0.1047757	0.2361942	0.2270874	0.3818695	0.6733037	0.2566116	0.3718646	0.7020090	0.6299288	0.0306613	0.8232406	0.0094247	0.0729086	0.6358868	0.6921349	0.6761245	0.4036905	0.0319374	0.8504170	0.7459001	0.4313094	0.6353754	0.7584338	0.5876749	0.2458459	0.1162237
550	0.2824101	0.3613593	0.0225429	0.4460194	0.2607942	0.6139772	0.6668464	0.5438957	0.4952248	0.5577127	0.7172869	0.5524935	0.0284648	0.1907008	0.3809795	0.0440461	0.7696253	0.2480884	0.6469445	0.0552138	0.3329347	0.0546915	0.3939511	0.5932736	0.3344203	0.3420221	0.7433903	0.5848679	0.0247981	0.5974470	0.0060307	0.0630651	0.6756666	0.4936474	0.7414281	0.4811463	0.0144671	0.6815021	0.6687087	0.7431104	0.5324726	0.6620667	0.8495979	0.2724043	0.0895935
600	0.2919686	0.3008088	0.0181344	0.3305585	0.3332102	0.6727732	0.5402714	0.5805437	0.4761148	0.6618284	0.7255193	0.4939988	0.0050344	0.0496753	0.4632355	0.1244182	0.7075715	0.3235900	0.7264973	0.0490276	0.3143240	0.0178151	0.4135084	0.6174306	0.2144638	0.2989396	0.7930827	0.6391213	0.0166850	0.6364070	0.0036858	0.0747777	0.7278609	0.5306583	0.7357117	0.4184290	0.0148159	0.6890935	0.7187794	0.6210573	0.6409848	0.6929352	0.6684465	0.3813638	0.0827592
650	0.3055515	0.2948778	0.0121763	0.3513620	0.2268321	0.6228247	0.6525092	0.5107027	0.4158624	0.7376030	0.6239912	0.4879980	0.0032980	0.0374329	0.4578391	0.0522244	0.7119462	0.2197710	0.7109113	0.1090297	0.2959665	0.0664788	0.5360290	0.5112226	0.3014203	0.2531514	0.7130859	0.6069747	0.0164319	0.6959316	0.0017036	0.0337780	0.7758939	0.5001365	0.7726294	0.5609994	0.0240689	0.6341128	0.7237910	0.6947981	0.6991998	0.6363256	0.7509010	0.3529450	0.0902665
700	0.2778361	0.3133686	0.0087985	0.2667740	0.2354588	0.6522578	0.6044647	0.6331199	0.4097120	0.6779252	0.7335386	0.4591352	0.0231244	0.0345042	0.4337782	0.0680643	0.7983207	0.2829529	0.8532251	0.0571781	0.3063087	0.0160227	0.4924697	0.5762150	0.2610313	0.2500461	0.7787250	0.7436000	0.0307788	0.6812249	0.0064537	0.0610408	0.6844133	0.5158972	0.6386101	0.5178464	0.0306193	0.7030328	0.7712425	0.7770776	0.7610184	0.6191637	0.7275317	0.2922044	0.1570051
750	0.1967492	0.3027539	0.0148644	0.3821782	0.1501342	0.6862172	0.8501801	0.6695928	0.4280196	0.7652134	0.7275688	0.4940075	0.0088004	0.0382094	0.4409981	0.0868367	0.7413938	0.3281217	0.7666965	0.0861280	0.3525993	0.0341967	0.5411136	0.4033006	0.2833362	0.2582446	0.6494831	0.5874903	0.0350803	0.6525696	0.0082968	0.0721807	0.8058025	0.4583522	0.6124609	0.4783588	0.0124480	0.6536658	0.6480954	0.7755224	0.5694651	0.6506367	0.6775260	0.2930056	0.1669248
800	0.2609303	0.2343826	0.0194482	0.2580031	0.2109676	0.6267135	0.6990559	0.5876010	0.6201931	0.5828065	0.6268541	0.4798565	0.0452211	0.0313484	0.4381487	0.0479763	0.6510176	0.3820873	0.7498094	0.0471228	0.4386447	0.0509805	0.5029414	0.4901677	0.2360438	0.2849837	0.6828842	0.7180669	0.0531737	0.7048551	0.0049584	0.0908732	0.6267649	0.4491982	0.6891968	0.6030681	0.0145066	0.5966223	0.7665934	0.6421948	0.6648964	0.7150068	0.6012113	0.2805919	0.0650046
850	0.3062470	0.3408278	0.0151870	0.3141646	0.2526815	0.6635351	0.5657241	0.5840573	0.5560994	0.6563566	0.6518248	0.4865830	0.0027527	0.0409960	0.4118594	0.0506698	0.6638851	0.2617602	0.6591954	0.1104738	0.3132462	0.0222984	0.6340638	0.5324787	0.2667890	0.2338846	0.6316628	0.5875910	0.0172537	0.6896494	0.0036714	0.1253490	0.5911342	0.4409204	0.8863395	0.4813716	0.0070751	0.7221779	0.7188723	0.7713816	0.6551361	0.6615303	0.7287923	0.2765322	0.1027022
900	0.2957626	0.2828446	0.0135181	0.2493762	0.2389711	0.7090062	0.7395813	0.5666820	0.4496334	0.6988457	0.8711333	0.5840043	0.0048065	0.0721753	0.3105042	0.0318572	0.7743562	0.3505836	0.8494656	0.0630194	0.3213247	0.0289398	0.4911192	0.4612441	0.1838789	0.2730394	0.6546817	0.5660427	0.0180817	0.6473460	0.0130428	0.1597787	0.8323169	0.5047278	0.7353158	0.5171630	0.0071362	0.7407685	0.7675233	0.6585636	0.7003022	0.6308017	0.6742316	0.2200790	0.0914601
950	0.2003824	0.3948235	0.0251173	0.2077113	0.2645000	0.8642398	0.6483958	0.5369939	0.4499274	0.7056568	0.7151782	0.4919259	0.0144039	0.0474504	0.4418298	0.0886430	0.6516112	0.3102734	0.6186911	0.0645538	0.3355838	0.0233822	0.4612138	0.5636818	0.1569741	0.2463657	0.6873059	0.4836845	0.0048031	0.6873716	0.0059535	0.0999975	0.7149681	0.5448062	0.6812933	0.5069126	0.0077448	0.7637790	0.5243722	0.6447927	0.5912996	0.6725751	0.6856693	0.3147610	0.1016014
1000	0.3477026	0.3047569	0.0095577	0.3197161	0.2878699	0.6384045	0.6107341	0.5389255	0.4488695	0.8080994	0.6417139	0.5782067	0.0156389	0.0347771	0.5017531	0.1064028	0.6756970	0.2745286	0.7462483	0.0809406	0.3682340	0.0287628	0.7223131	0.5414700	0.1705292	0.2257047	0.6946917	0.5107403	0.0134305	0.7718983	0.0119341	0.0926945	0.7034187	0.5719222	0.7673985	0.4829420	0.0112714	0.8344200	0.5667213	0.6390859	0.7076357	0.6674593	0.8045354	0.2900988	0.1398307

0	0.2049960	0.3148485	0.0095379	0.2194385	0.2083692	0.6135279	0.5875812	0.6530971	0.4394728	0.7400477	0.7200737	0.5183016	0.0248223	0.0164581	0.4501679	0.0537429	0.5948498	0.2489480	0.8039056	0.0915460	0.3213960	0.0219965	0.6705875	0.4417946	0.2294390	0.2912351	0.6999458	0.6373817	0.0210328	0.6881876	0.0043468	0.0780075	0.6612616	0.5667337	0.6633216	0.6055857	0.0196316	0.6675896	0.6556776	0.6775040	0.7459048	0.7048646	0.7659223	0.3137462	0.0905408
50	0.2143710	0.5619302	0.0159247	0.2644902	0.2558460	0.6627438	0.6735963	0.4130402	0.3975295	0.4911462	0.7007628	0.3046147	0.0054691	0.0121082	0.1286963	0.0677445	0.6761707	0.3342296	0.6397679	0.0797667	0.3734392	0.0887234	0.6468324	0.3931446	0.0801714	0.1690286	0.6815405	0.5667306	0.0117775	0.3881705	0.0075406	0.0845592	0.1640753	0.3833101	0.6535541	0.5380859	0.0018947	0.5329488	0.6152215	0.6803459	0.5267089	0.6446615	0.7138759	0.1793123	0.0843357
100	0.2895947	0.5839588	0.0148914	0.3010484	0.1642959	0.8006540	0.7122008	0.6046042	0.4731710	0.4369531	0.7165759	0.1906041	0.0088139	0.0096879	0.0717950	0.0718078	0.6643077	0.2754765	0.5708580	0.0788759	0.3304292	0.0825767	0.6704549	0.5100167	0.0377629	0.2819671	0.7443477	0.5930228	0.0054284	0.2628909	0.0143457	0.0569168	0.1434554	0.3529183	0.5812709	0.6653275	0.0070038	0.6840788	0.7396958	0.7964689	0.5891438	0.7020409	0.7179234	0.2203719	0.0823822
150	0.2839347	0.5149120	0.0197337	0.2919552	0.3195919	0.6431467	0.7959358	0.4574418	0.4223336	0.5306944	0.6340090	0.2382538	0.0205519	0.0286395	0.0368465	0.0470639	0.7227183	0.3754099	0.5419439	0.0788218	0.3121809	0.0432739	0.6318984	0.5044392	0.0170368	0.2964191	0.6180017	0.5873640	0.0117025	0.2700166	0.0223013	0.0786354	0.0933015	0.2480438	0.6428639	0.5784828	0.0068756	0.6855645	0.7780723	0.7287705	0.6822820	0.6147247	0.6127901	0.2566780	0.0847285
200	0.2977779	0.6018303	0.0153453	0.2370578	0.2123616	0.6354092	0.7676550	0.6548389	0.3646360	0.4548442	0.7497278	0.1770686	0.0126947	0.0293477	0.0236629	0.0615304	0.7683995	0.3617965	0.5585935	0.0807587	0.3194383	0.0704032	0.5634830	0.5165984	0.0270265	0.2633600	0.7066390	0.6470954	0.0149238	0.3314344	0.0140664	0.0628014	0.0676624	0.1985892	0.5430480	0.5185054	0.0129734	0.7193439	0.7142380	0.7577712	0.6523818	0.5618294	0.6580652	0.3464124	0.1450465
250	0.2571668	0.6350655	0.0291766	0.2124471	0.2310033	0.8182992	0.8766947	0.5589743	0.4506326	0.5483334	0.8087734	0.1821216	0.0085877	0.0369864	0.0181066	0.0492871	0.7231958	0.3652218	0.4778923	0.0748438	0.3164527	0.0967858	0.4955002	0.5198749	0.0397172	0.2269995	0.7599781	0.5311588	0.0116568	0.2840324	0.0079892	0.0601726	0.0542714	0.0993543	0.4811189	0.3863210	0.0005513	0.7508801	0.6702454	0.5703145	0.5876232	0.7052218	0.6658328	0.4224456	0.1512363
300	0.2361873	0.7380121	0.0080905	0.2040736	0.1922550	0.8150760	0.6962119	0.5138033	0.5550781	0.5789683	0.6722569	0.2902381	0.0023698	0.0300644	0.0262523	0.0478371	0.7889688	0.5022768	0.6391799	0.1148174	0.2661176	0.1115526	0.3841567	0.5089564	0.0080785	0.2984255	0.7718727	0.6302579	0.0131092	0.3139012	0.0096535	0.0430133	0.0744568	0.1220422	0.2233191	0.4732802	0.0057738	0.7123955	0.7462226	0.7500504	0.6681284	0.6462942	0.8236653	0.3804500	0.1181133
350	0.2699764	0.6309944	0.0094561	0.3415532	0.1948980	0.7465705	0.7909992	0.4937335	0.5049350	0.6074924	0.7189204	0.2845926	0.0113202	0.0635344	0.0176022	0.0356463	0.7139799	0.3952647	0.5652693	0.0930440	0.3990812	0.0627599	0.6600127	0.4894248	0.0310721	0.2050182	0.6744381	0.6589449	0.0211335	0.2596733	0.0132203	0.0268132	0.1066095	0.0933675	0.2373914	0.4868396	0.0034544	0.6744716	0.6730066	0.7640113	0.6658551	0.6061299	0.7636034	0.2861026	0.1720466
400	0.3074040	0.7576811	0.0101163	0.2806575	0.1977191	0.6880048	0.7617148	0.5421918	0.5425143	0.4477912	0.8422702	0.1906061	0.0061361	0.0158323	0.0329498	0.0446232	0.7832388	0.3912369	0.5626924	0.0708426	0.3879320	0.0656780	0.6259803	0.5102658	0.0124826	0.3003261	0.7605638	0.7180220	0.0085093	0.2675268	0.0094947	0.0687228	0.0594602	0.0983482	0.3010283	0.4321476	0.0023566	0.7423886	0.7723202	0.6905572	0.6790330	0.6236501	0.6679800	0.4073501	0.0770597
450	0.2827527	0.7024945	0.0230912	0.2576861	0.4118434	0.5576315	0.6203747	0.5243577	0.3627050	0.4773539	0.7203650	0.2238904	0.0047860	0.0197356	0.0258983	0.0433272	0.6977580	0.4590038	0.5381336	0.0792213	0.3467277	0.0922009	0.4716012	0.4106415	0.0175428	0.1437075	0.7589035	0.5922218	0.0261140	0.3883206	0.0277573	0.0799456	0.1382451	0.0901925	0.2166290	0.5616974	0.0047968	0.8192621	0.6106733	0.6548742	0.6052488	0.7031776	0.8166696	0.1771629	0.0838947
500	0.2515001	0.6770228	0.0078861	0.2800281	0.1249075	0.6775700	0.6950540	0.4862306	0.4781357	0.4701699	0.7358481	0.1313989	0.0272876	0.0343021	0.0189630	0.1641060	0.6135883	0.4476803	0.6145063	0.0818918	0.3474641	0.0989734	0.4329247	0.4996905	0.0173285	0.1518769	0.7638301	0.5319671	0.0159149	0.3125410	0.0071881	0.0820096	0.0764236	0.0895419	0.2410147	0.4504825	0.0030925	0.6465311	0.6732444	0.7355665	0.6378909	0.6628114	0.7398431	0.2198913	0.1361879
550	0.1984133	0.3172726	0.0101072	0.2629812	0.2314803	0.7748882	0.6939441	0.6080266	0.4165204	0.6148599	0.6287492	0.3725384	0.0090612	0.0374298	0.3200876	0.1238560	0.6845364	0.4158152	0.5828202	0.0867004	0.2970512	0.0293329	0.5447601	0.3920336	0.1227643	0.1869988	0.8461945	0.5613304	0.0076236	0.5654325	0.0090187	0.1299523	0.6589673	0.1867479	0.3997907	0.2696693	0.0155137	0.7643961	0.6466866	0.7903251	0.6467138	0.7299954	0.7499167	0.2457854	0.1206610
600	0.2432988	0.2842905	0.0173152	0.3260114	0.1526223	0.5605407	0.6560685	0.5770127	0.5456712	0.6872374	0.6710081	0.4767372	0.0226070	0.0134148	0.3612261	0.0458770	0.6146922	0.3071251	0.8019198	0.0734443	0.3885444	0.0401287	0.4991673	0.4510857	0.0945564	0.2744830	0.7843149	0.7394117	0.0101229	0.6747461	0.0073123	0.0693602	0.8325303	0.3264637	0.4954384	0.3791911	0.0667127	0.6381568	0.7669779	0.7659862	0.7026732	0.7209615	0.8073956	0.3178420	0.1082771
650	0.3166312	0.2871601	0.0123110	0.3902608	0.1487103	0.7568116	0.6707941	0.6841240	0.4658955	0.6777840	0.6571567	0.4760164	0.0100587	0.0453525	0.3720723	0.0573828	0.7494694	0.2236552	0.7117544	0.1110002	0.3016037	0.0152592	0.5699731	0.3876542	0.1847111	0.2348843	0.7823936	0.6331815	0.0068546	0.7894393	0.0094170	0.0603785	0.7565902	0.4530965	0.7005938	0.4340492	0.0198309	0.6744535	0.7780096	0.7455728	0.7173017	0.6851798	0.9141697	0.2129326	0.0780233
700	0.2748361	0.2851213	0.0290020	0.2659801	0.1065015	0.6785292	0.6164084	0.5218588	0.5371346	0.6310310	0.8005476	0.4004898	0.0219627	0.0298828	0.3849719	0.0410752	0.7734686	0.2861908	0.6448843	0.0515922	0.3603683	0.0552927	0.4849036	0.5027327	0.1716477	0.3142773	0.6962740	0.6713929	0.0086642	0.7503666	0.0094045	0.0520719	0.7261973	0.4759659	0.6168039	0.4435199	0.0151409	0.5318158	0.5674025	0.6506533	0.7337890	0.5786531	0.9486632	0.2050753	0.0911191
750	0.2094870	0.2874872	0.0160161	0.2319734	0.1540695	0.7391078	0.6380519	0.6042385	0.5388852	0.7435097	0.7444198	0.4943873	0.0089672	0.0341848	0.4178117	0.0329529	0.7976011	0.3226527	0.6148635	0.0820522	0.3616845	0.0191062	0.4849517	0.4180315	0.1681057	0.2953582	0.7814704	0.6849747	0.0605096	0.5959906	0.0034524	0.1139096	0.7410763	0.6410550	0.7452971	0.5052409	0.0148416	0.7831462	0.6009011	0.6673711	0.6515370	0.6201570	0.8205440	0.2835654	0.1077688
800	0.1995852	0.2988884	0.0395422	0.2530981	0.1624124	0.7173522	0.8810124	0.6728507	0.5429576	0.6641305	0.8099007	0.5403695	0.0033197	0.0341955	0.4520172	0.0511399	0.8267077	0.3006000	0.6498963	0.0843392	0.3944988	0.0533808	0.5465016	0.4765976	0.1994345	0.1852797	0.6399758	0.7097632	0.0269134	0.8587730	0.0089787	0.0499888	0.5982526	0.5864756	0.7139788	0.6481344	0.0119882	0.6184030	0.7062315	0.7494942	0.5110685	0.5825645	0.8975718	0.3004677	0.0820127
850	0.2836681	0.3039302	0.0070311	0.2991036	0.2053640	0.6810213	0.6164887	0.7030276	0.4292702	0.6921843	0.7312770	0.5961763	0.0060417	0.0116261	0.4551736	0.0441405	0.7309573	0.2931943	0.7939242	0.1011601	0.3560436	0.0400664	0.4242714	0.4779147	0.1954701	0.2614055	0.7449466	0.5519617	0.0131189	0.6202872	0.0055809	0.0840305	0.6710177	0.4331800	0.7012097	0.5218339	0.0081447	0.6929261	0.7353601	0.6254849	0.5615321	0.6289407	0.8214373	0.3251771	0.1609597
900	0.2040501	0.3070454	0.0304535	0.2975735	0.2027145	0.6981605	0.7043916	0.5369792	0.6374735	0.7182422	0.7173544	0.6877896	0.0253994	0.0124425	0.4977857	0.0376158	0.6529381	0.2860105	0.6944243	0.1193488	0.2924949	0.0279018	0.4310219	0.4897551	0.2175561	0.2136742	0.6442301	0.7089934	0.0164324	0.7989885	0.0065499	0.0799606	0.6691584	0.5009886	0.6263169	0.4165979	0.0177680	0.7322147	0.7062955	0.7022910	0.5912748	0.4821157	0.6702349	0.2582317	0.1416861
950	0.2707346	0.3007781	0.0145916	0.2981937	0.1824549	0.7489177	0.6273072	0.6397515	0.4856660	0.6550370	0.8086836	0.5766442	0.0128490	0.0225953	0.5106069	0.0703035	0.7272520	0.2452113	0.7467273	0.0918541	0.3925808	0.0398690	0.4512807	0.5562367	0.2109240	0.2689356	0.7243941	0.6644401	0.0231410	0.7297274	0.0273396	0.1244825	0.6318833	0.4752818	0.7138432	0.5552427	0.0039082	0.8381282	0.7438822	0.6672402	0.6051679	0.5806415	0.6776944	0.2778065	0.1622420
1000	0.2799680	0.3689343	0.0091399	0.2514022	0.3365062	0.7296939	0.6425293	0.5589188	0.4218603	0.5850229	0.6657025	0.5208425	0.0094231	0.0441089	0.5775326	0.0725324	0.6347600	0.2524644	0.7025796	0.0708146	0.3021964	0.0391229	0.5330382	0.5822695	0.1537842	0.3001475	0.6432433	0.6178381	0.0120041	0.6731511	0.0093305	0.0648644	0.7880144	0.5258532	0.6623957	0.6139786	0.0172514	0.7282485	0.7098647	0.7299273	0.7633180	0.6883534	0.5673733	0.2535443	0.1291622

0	0.2118177	0.2889288	0.0162384	0.2702234	0.2817154	0.7089684	0.6331343	0.7008274	0.5096257	0.7615939	0.6413659	0.4456360	0.0229523	0.0227442	0.4989378	0.0496280	0.7710655	0.3082289	0.6908528	0.0475853	0.3709725	0.0258350	0.7003406	0.5893166	0.2881893	0.2556581	0.7464871	0.5937163	0.0243044	0.7196590	0.0069535	0.0899482	0.6266085	0.4831917	0.6765570	0.5999334	0.0387286	0.6493175	0.6504701	0.7735027	0.4790468	0.6177815	0.6088340	0.3219542	0.1081188
50	0.0851358	0.3465680	0.0148367	0.2541350	0.2206964	0.6623288	0.9308330	0.6483713	0.5773035	0.5490262	0.6695648	0.4473743	0.0062415	0.5201663	0.1750227	0.0674789	0.7361862	0.2563992	0.4575018	0.0715561	0.1998603	0.0386060	0.5470910	0.4117894	0.2317857	0.2752679	0.2545881	0.5007433	0.0221347	0.7996353	0.0622557	0.0402012	0.6220332	0.5764126	0.5970610	0.4936926	0.0077830	0.7633533	0.5359724	0.6792402	0.8524600	0.7463757	0.7166825	0.3012438	0.1099469
100	0.0877406	0.1008852	0.0446305	0.3155308	0.1424469	0.6344682	0.8167005	0.6212586	0.5901464	0.6107506	0.6015884	0.6456619	0.0287435	0.5693600	0.0702701	0.0598482	0.8465815	0.1948139	0.3512678	0.0583859	0.0983705	0.0398182	0.5408713	0.4201951	0.2841279	0.3471989	0.0992737	0.2190689	0.0080973	0.7544404	0.0927859	0.0493387	0.6838285	0.5482882	0.7770178	0.4938128	0.0099096	0.8755372	0.6071966	0.7454481	0.6153417	0.6956097	0.6233618	0.2822158	0.0951077
150	0.1682376	0.1519073	0.0416540	0.4181584	0.1054877	0.8224188	0.8175948	0.7286259	0.6780669	0.4328098	0.7581409	0.6014330	0.0451657	0.6441728	0.0217715	0.0186722	0.7512477	0.2542743	0.2881342	0.0851651	0.1457395	0.0381589	0.5966242	0.4035426	0.1530536	0.1096968	0.0606596	0.0694046	0.0108613	0.8989747	0.1176527	0.0285490	0.6278889	0.4072305	0.7733862	0.5098892	0.0156052	0.7136667	0.6852093	0.6655284	0.5908103	0.8210293	0.6321413	0.3510057	0.1429983
200	0.1765615	0.1941781	0.0329532	0.4150862	0.0587221	0.6810385	0.7209542	0.8368566	0.4642399	0.5714312	0.6908007	0.5344395	0.1360631	0.6050345	0.0077390	0.0234340	0.8524668	0.2727814	0.2958676	0.1050459	0.1639320	0.0370355	0.5056803	0.3942332	0.2096281	0.0412520	0.0371675	0.0573817	0.0632806	0.7390731	0.1008068	0.0359597	0.6343732	0.4793241	0.7349667	0.5977351	0.0225849	0.7450301	0.7174504	0.8283022	0.7298034	0.6791131	0.7258676	0.4632239	0.1520513
250	0.1435673	0.2025494	0.0381577	0.3157496	0.1094846	0.7100297	0.8045488	0.7075805	0.5148175	0.5328641	0.7708557	0.4116153	0.1087227	0.6608300	0.0037070	0.0459321	0.7096644	0.2759664	0.3386252	0.0736292	0.1119925	0.0433214	0.5179669	0.3291915	0.2648835	0.0493262	0.0155081	0.0283896	0.0794927	0.7250047	0.1487268	0.0258567	0.5046755	0.3666658	0.7065361	0.5658214	0.0416975	0.5858365	0.7493848	0.6869511	0.6597735	0.7340135	0.6966367	0.2844750	0.1217184
300	0.1687758	0.1885479	0.0465217	0.3263211	0.1011825	0.6731111	0.7682770	0.6302446	0.6065979	0.4245545	0.6048702	0.7543747	0.1086645	0.6868216	0.0058895	0.0523459	0.7680866	0.2611715	0.3587644	0.0588463	0.1277913	0.0453490	0.5434126	0.5021234	0.1829236	0.0594100	0.0356590	0.0381886	0.1891941	0.7163269	0.1698710	0.0437724	0.4975326	0.4190098	0.7161584	0.5117218	0.0133012	0.6849120	0.6917103	0.6239986	0.6872207	0.7294794	0.6103184	0.3969025	0.1249768
350	0.1965565	0.2406679	0.0761755	0.3521089	0.1079659	0.6994035	0.7291365	0.6555260	0.4752606	0.4057958	0.6332382	0.5947772	0.1842308	0.5859192	0.0042537	0.0555372	0.6070832	0.2309567	0.3640141	0.1088180	0.1415054	0.0303209	0.5961479	0.4331973	0.1920843	0.0274891	0.0079695	0.0868085	0.1720704	0.5313922	0.1343490	0.0309427	0.5781937	0.4617756	0.7608759	0.5221984	0.0246551	0.7156441	0.7176105	0.6979874	0.6874290	0.7314722	0.6681834	0.3265368	0.1418383
400	0.1538016	0.2514104	0.0372813	0.2856892	0.1173506	0.8198414	0.7636611	0.6746659	0.4720328	0.4996941	0.7131465	0.4556414	0.1264749	0.6707338	0.0090848	0.0380420	0.6728611	0.2613848	0.3650217	0.1039058	0.1495569	0.0607317	0.5164292	0.4882433	0.2259007	0.0239457	0.0155035	0.0430299	0.2831522	0.6529227	0.1225607	0.0233203	0.4679419	0.3802698	0.7492115	0.4304086	0.0157411	0.5748695	0.5949896	0.7998108	0.6284689	0.7637862	0.8636905	0.3234284	0.1161289
450	0.1578609	0.1803496	0.0616993	0.3008871	0.1053119	0.7840809	0.6657301	0.5491161	0.6198327	0.4269579	0.7058368	0.5273964	0.2115680	0.6209910	0.0186274	0.0572615	0.7147520	0.2836810	0.2837195	0.1113712	0.1223700	0.0383710	0.5056778	0.5141693	0.1219273	0.0274792	0.0111568	0.0349490	0.1849869	0.7145941	0.1388853	0.0335115	0.5235082	0.3777111	0.6239150	0.4813847	0.0267951	0.6182856	0.7440793	0.7914922	0.7989022	0.7877065	0.8036874	0.2568176	0.0905625
500	0.1297269	0.2449312	0.0589772	0.3305113	0.0957677	0.7599116	0.7276658	0.7200206	0.6488041	0.3807887	0.6412792	0.5543100	0.1318582	0.6454885	0.0020723	0.0960034	0.9245429	0.2391878	0.3008433	0.0738227	0.1606959	0.0298867	0.5455653	0.5618008	0.2087107	0.0179122	0.0219697	0.0285697	0.2013282	0.7686091	0.1570533	0.0271739	0.5739545	0.5149017	0.6629419	0.4360780	0.0376664	0.6285862	0.6541293	0.7279926	0.7387012	0.8070226	0.7367583	0.2843718	0.0780918
