"Time"	G1	G2	G10	G20	G4	G17	G16	G9	G11	G18	G94	G56	G3	G5	G19	G13	G12	G14	G15	G50	G41	G51	G53	G52	G42	G55	G21	G22	G54	G40	G49	G44	G35	G39	G45	G48	G95	G61	G47	G98	G43	G8	G72	G67	G57	G79	G60	G82	G88	G80	G84	G81	G83	G89	G85	G77	G78	G91	G90	G75	G86	G59	G58	G99	G92	G69	G93	G87	G68	G34
600	0.3150066	0.0000000	0.3964608	0.0386985	0.6111779	0.6279823	0.7622541	0.1985832	0.2910350	0.4974568	0.5257107	0.5652852	0.0288699	0.4184711	0.2687273	0.5074741	0.6525144	0.4637976	0.4485121	0.3052088	0.1561601	0.2229466	0.2481110	0.2993555	0.3580648	0.0088568	0.1348931	0.6724283	0.0147909	0.2484408	0.4956674	0.6436770	0.6004680	0.2698889	0.3894468	0.3392083	0.5934232	0.4460320	0.2022097	0.5848268	0.0191474	0.3717546	0.6240440	0.6346648	0.5048730	0.5340692	0.2406164	0.0010463	0.0110407	0.0091863	0.5761751	0.3726400	0.4110755	0.3270231	0.2130214	0.0152266	0.6402564	0.3158606	0.3037214	0.3034553	0.6127335	0.2904853	0.0113870	0.5646956	0.0420971	0.3302577	0.3014928	0.6750021	0.3350514	0.5408933
650	0.4014261	0.0016355	0.3475762	0.0400058	0.6100759	0.6149413	0.6077204	0.2486573	0.3086615	0.4275639	0.6828199	0.4442537	0.0124614	0.3782760	0.2406762	0.4605607	0.6063493	0.4639956	0.2731397	0.1997689	0.1419461	0.2333414	0.2181378	0.2870149	0.5506847	0.0156737	0.1785999	0.4577243	0.0317067	0.4475473	0.4622388	0.7679793	0.7352228	0.2135456	0.3750433	0.3373938	0.6788455	0.4836104	0.2429096	0.6528525	0.0095249	0.2950554	0.5764607	0.6352123	0.5045380	0.5527567	0.2298256	0.0018186	0.0043519	0.0084535	0.7392775	0.3463492	0.4774600	0.3930969	0.2433489	0.0384957	0.6331039	0.2149483	0.3731293	0.4108550	0.5487566	0.2364438	0.0103445	0.6351511	0.0353855	0.2416887	0.2512997	0.6278673	0.2576823	0.6938525
700	0.4851871	0.0018274	0.3664030	0.0683335	0.6190385	0.6026840	0.5254466	0.1993275	0.3640366	0.3314954	0.6516993	0.4069078	0.0177400	0.3430222	0.1562543	0.4116180	0.7186359	0.4226316	0.3316643	0.3085115	0.1779584	0.2713771	0.2999408	0.2910196	0.4316828	0.0172654	0.2233950	0.5274631	0.0300334	0.3627913	0.4343207	0.6160928	0.5583527	0.2280986	0.3518991	0.3154908	0.6325714	0.4718849	0.2008220	0.5977509	0.0063084	0.3774556	0.6505466	0.5811617	0.4728415	0.6676500	0.3262817	0.0113528	0.0118312	0.0063150	0.6240203	0.3582286	0.4442622	0.2843629	0.2275485	0.0295997	0.4528002	0.3355415	0.4396560	0.2799785	0.6688611	0.2731593	0.0244180	0.6779927	0.0156404	0.2667102	0.2460265	0.6507299	0.2327969	0.6368179
750	0.3508775	0.0020503	0.2989091	0.1409028	0.6148023	0.5617635	0.4932728	0.1372184	0.3151009	0.4331508	0.6713608	0.4404124	0.0103073	0.3600014	0.2407604	0.3307699	0.6471558	0.5076067	0.3040371	0.1675999	0.2278953	0.3504727	0.3628207	0.3574813	0.4204446	0.0358538	0.2045167	0.4889130	0.0231865	0.3373329	0.4043720	0.7514308	0.6705425	0.2096720	0.4051237	0.2906469	0.6380490	0.4080103	0.2571670	0.6140536	0.0031355	0.3009581	0.5708525	0.5971498	0.4806095	0.6404551	0.2054498	0.0179049	0.0048337	0.0032392	0.6947504	0.3553088	0.4402005	0.3300025	0.1730360	0.0297478	0.5471236	0.3575608	0.3138293	0.3383314	0.5955200	0.2324656	0.0192142	0.7025147	0.0220665	0.3439219	0.3128946	0.6240501	0.2127138	0.5474236
800	0.3663665	0.0014475	0.3733464	0.1483084	0.6503196	0.4076651	0.4773439	0.0745531	0.3375902	0.3753998	0.5839161	0.4994313	0.0015254	0.3455648	0.1892860	0.3034752	0.7549895	0.4665170	0.3478454	0.2909182	0.2718713	0.2346156	0.2607470	0.3175516	0.4861361	0.0462774	0.2061195	0.5349320	0.0086834	0.4195601	0.6607502	0.6209203	0.7095325	0.1697400	0.4235777	0.3611627	0.5971230	0.3430967	0.2562608	0.6821920	0.0103737	0.3046682	0.6322216	0.6570918	0.4516939	0.6729559	0.2403171	0.0159990	0.0032080	0.0103703	0.6254767	0.4108071	0.4682908	0.4384748	0.1716044	0.0335699	0.6929102	0.3512126	0.4648069	0.2725899	0.7119074	0.2082762	0.0171227	0.6982481	0.0120300	0.2920157	0.2383605	0.6809275	0.2423768	0.6075549
850	0.3775399	0.0000000	0.4029408	0.1346584	0.7597979	0.4008684	0.4828980	0.1289276	0.2456623	0.4294453	0.5980415	0.3798736	0.0019672	0.3613014	0.2647068	0.3901772	0.5632094	0.4737305	0.3100379	0.2951275	0.1603432	0.2558004	0.1951597	0.3052007	0.4861786	0.0197318	0.2453565	0.4947026	0.0103793	0.3869143	0.5251938	0.6467569	0.7245723	0.2024282	0.4126345	0.3343229	0.4722149	0.3443705	0.2832370	0.7331076	0.0043186	0.3130206	0.6106216	0.6485612	0.5945662	0.5932400	0.1215379	0.0024107	0.0024405	0.0055848	0.6182200	0.3501496	0.3930499	0.3450132	0.2243036	0.0112236	0.4914155	0.3824543	0.4367574	0.3506688	0.6760893	0.2027894	0.0430183	0.5810030	0.0139794	0.3079677	0.3586248	0.5879374	0.2897432	0.7128649
900	0.4253289	0.0004152	0.2935393	0.1237410	0.6446807	0.5114368	0.6038077	0.1119301	0.2942411	0.4104682	0.6162297	0.4035976	0.0008837	0.3176182	0.1927763	0.3329956	0.6694937	0.5096936	0.2859181	0.3169602	0.1617442	0.2931185	0.1826477	0.2665406	0.4993846	0.0151787	0.2267724	0.4979006	0.0383739	0.3677766	0.4977974	0.5841627	0.5955685	0.2407597	0.2567231	0.3556967	0.5961987	0.4917245	0.2211858	0.6420206	0.0060356	0.3180281	0.6131049	0.6509947	0.4644509	0.6926471	0.2205591	0.0023869	0.0075602	0.0271216	0.6596263	0.4331169	0.4088205	0.4679412	0.2366769	0.0373689	0.5993749	0.3903812	0.5018858	0.3351618	0.5596585	0.3278890	0.0212495	0.6157208	0.0150611	0.2141855	0.2119782	0.6296610	0.2732278	0.5705912
950	0.3512662	0.0010841	0.3366813	0.0767700	0.6472033	0.5153340	0.5690956	0.1097499	0.3997213	0.4405685	0.6522416	0.4202287	0.0021661	0.2498291	0.2308632	0.4776218	0.7049182	0.4606488	0.3447060	0.2375909	0.1894568	0.2843942	0.1478393	0.2757741	0.5363141	0.0215285	0.1890484	0.4390783	0.0311748	0.4082530	0.5093706	0.6655210	0.5964638	0.2154895	0.3872757	0.3565307	0.7386656	0.4759315	0.1965813	0.5548370	0.0022514	0.2987218	0.7693998	0.8388384	0.5309879	0.5649497	0.1705993	0.0068893	0.0022666	0.0023988	0.6439196	0.3645008	0.5132010	0.3478581	0.1871619	0.0202103	0.7734945	0.3514456	0.5065882	0.4880243	0.5480767	0.1868166	0.0220380	0.6111428	0.0482097	0.2662394	0.2692801	0.6102756	0.2903887	0.7340363
1000	0.4114249	0.0005973	0.3299941	0.1556715	0.5865659	0.4642662	0.6019031	0.0783531	0.4039870	0.3867276	0.6180085	0.4668639	0.0010706	0.3528194	0.2070693	0.3566887	0.6154018	0.4909918	0.2810612	0.2621229	0.2434713	0.2829681	0.1205830	0.3259053	0.5332739	0.0317708	0.2114651	0.5623588	0.0255702	0.4058116	0.4312548	0.7197527	0.6157329	0.2501558	0.3816895	0.4134596	0.6903553	0.3827617	0.2194008	0.6063696	0.0018392	0.3609373	0.6449230	0.6152631	0.4878543	0.6437213	0.1724550	0.0012603	0.0006597	0.0147574	0.7529606	0.3834047	0.5103934	0.3406032	0.2798742	0.0380174	0.6216164	0.3378142	0.5521714	0.3725589	0.6489116	0.3209995	0.0133995	0.5594964	0.0278084	0.3326242	0.2597064	0.6520292	0.2581601	0.6105016

0	0.4777640	0.0058178	0.3149516	0.1061185	0.6588529	0.5397640	0.6126771	0.1323354	0.4798392	0.3590336	0.6962321	0.4108208	0.0015599	0.3013897	0.2033145	0.3414559	0.6218088	0.4058346	0.2823565	0.2494124	0.1497622	0.3643619	0.2327192	0.2810589	0.3990742	0.0166954	0.2091042	0.5961862	0.0229525	0.3175256	0.5234681	0.6516422	0.6403355	0.3163266	0.5274144	0.3178897	0.6280113	0.4497344	0.1740630	0.6379770	0.0017257	0.3537987	0.6820340	0.7221050	0.5193606	0.6394060	0.1913628	0.0015433	0.0237814	0.0163641	0.5544149	0.2897062	0.5706351	0.3570174	0.2162748	0.0324186	0.6842403	0.3309343	0.3183061	0.3697129	0.6283819	0.3232373	0.0463847	0.7019370	0.0441333	0.2481950	0.2854780	0.6680839	0.2904672	0.7199197
50	0.4635665	0.0031168	0.3471207	0.2488587	0.6799873	0.5500271	0.3745090	0.0382786	0.3510802	0.4410002	0.6992132	0.3739719	0.0014783	0.3678527	0.2210943	0.3019018	0.5736242	0.4266890	0.2144182	0.1789519	0.3115127	0.3789711	0.1941152	0.3677547	0.1634949	0.0150614	0.2110141	0.5386364	0.0057696	0.3024834	0.4500167	0.6096093	0.5323511	0.3018872	0.3995890	0.3044608	0.6649620	0.3774829	0.2316867	0.6554928	0.0108736	0.2702297	0.6745286	0.6243829	0.5094170	0.5650144	0.1602062	0.0019003	0.0072903	0.0081284	0.6989188	0.5567371	0.5310733	0.4131679	0.2351523	0.0687695	0.6237319	0.4088082	0.5010394	0.2874499	0.5641078	0.3132407	0.0746265	0.7120258	0.2741578	0.3346492	0.6107327	0.3786374	0.1717846	0.6384842
100	0.4670798	0.0006366	0.2793431	0.2283657	0.5967812	0.4899654	0.5395833	0.0427732	0.3549006	0.4406670	0.6519343	0.3621973	0.0022839	0.2811289	0.2791534	0.4450083	0.6138714	0.4366429	0.1918251	0.2295656	0.2390490	0.2399998	0.3079696	0.3189799	0.1335046	0.0066846	0.3261325	0.6381360	0.0047842	0.3817524	0.3974709	0.7057158	0.6842032	0.2490005	0.4133942	0.3135254	0.6759293	0.4648429	0.2752674	0.5888119	0.0056344	0.2581485	0.5772849	0.6702019	0.5411345	0.6007448	0.1608314	0.0107307	0.0098911	0.0019378	0.6319670	0.5105023	0.6136660	0.3686984	0.2596600	0.0585971	0.5519688	0.3481466	0.5272692	0.2426544	0.7154574	0.3337057	0.1521312	0.6635289	0.3335824	0.3156063	0.5285538	0.2806865	0.1620965	0.6568030
150	0.4058025	0.0080710	0.2921582	0.2176152	0.6784182	0.5099877	0.4571382	0.0372129	0.3681903	0.4102177	0.5567169	0.3722394	0.0036263	0.2750752	0.3192516	0.4019219	0.5907720	0.4388664	0.3341494	0.2203528	0.2705971	0.2627797	0.2288552	0.2985050	0.0655023	0.0241508	0.2091150	0.5489786	0.0127392	0.3302065	0.5807486	0.6401676	0.6179919	0.2288381	0.4455589	0.3523037	0.6806901	0.3483788	0.2810693	0.6552439	0.0041256	0.2622262	0.7781768	0.5640349	0.5912284	0.6290842	0.2041636	0.0024655	0.0064353	0.0039202	0.6553482	0.5339955	0.5822334	0.3897991	0.2637665	0.0753172	0.5970013	0.3067651	0.6470198	0.2085528	0.6024989	0.2902128	0.1894004	0.5743349	0.3817252	0.3100996	0.5226646	0.3034991	0.1778324	0.6163754
200	0.3584222	0.0039735	0.2987621	0.1575468	0.5629432	0.4937298	0.5181819	0.0479516	0.4626450	0.3671872	0.7789129	0.3523766	0.0123005	0.2797461	0.2555924	0.3667050	0.6609949	0.3729733	0.3098773	0.2393742	0.2695494	0.2188468	0.3127022	0.3974344	0.0626455	0.0383934	0.1716200	0.5477541	0.0073424	0.3401092	0.4559022	0.5978274	0.5229779	0.2008597	0.4219423	0.4534912	0.4808985	0.4583362	0.2028300	0.6530072	0.0165066	0.3248780	0.6753853	0.5614029	0.5669441	0.5507509	0.1411565	0.0098987	0.0009054	0.0054668	0.5886976	0.6297450	0.5940421	0.3586645	0.2018894	0.0897324	0.6536648	0.3186158	0.6021235	0.2477083	0.6470013	0.2831136	0.1508910	0.4969842	0.4391659	0.3183260	0.6407675	0.3031627	0.2020568	0.6466255
250	0.5537734	0.0002342	0.2770202	0.1487274	0.5760063	0.5315048	0.5314705	0.0642050	0.4054050	0.4161753	0.6535121	0.3819837	0.0042190	0.3189130	0.2563918	0.3128171	0.5598137	0.5179898	0.2770901	0.2602439	0.2572969	0.2917888	0.2245921	0.2891576	0.0743752	0.0288926	0.1301746	0.5013286	0.0128258	0.3489756	0.5699348	0.7368321	0.6017994	0.2996859	0.4714912	0.3426970	0.7046587	0.4679447	0.2674327	0.6329224	0.0105031	0.2834579	0.7517564	0.7301919	0.4172142	0.5149352	0.1517630	0.0027689	0.0002579	0.0031913	0.7234294	0.5402762	0.5719371	0.3328291	0.2347936	0.1148041	0.5163991	0.3884926	0.5126248	0.2988450	0.6177406	0.2678321	0.1072187	0.6732508	0.3424352	0.3397990	0.5587642	0.3425833	0.2619453	0.6942386
300	0.3126024	0.0036141	0.3389590	0.1639930	0.6187936	0.5682357	0.4982815	0.0835972	0.4467753	0.4096341	0.6598520	0.3599567	0.0022740	0.2950074	0.2416465	0.4514671	0.6484135	0.4807714	0.2515238	0.1814227	0.1659235	0.1992128	0.2518174	0.3241406	0.0544699	0.0198846	0.1825983	0.5427375	0.0204530	0.4418431	0.6324532	0.6017111	0.6360800	0.3228458	0.4342845	0.3662472	0.6252871	0.5032454	0.2456632	0.6173288	0.0043437	0.3135454	0.6186290	0.5828785	0.5581087	0.5702536	0.1577708	0.0005228	0.0031363	0.0089442	0.6055249	0.5629305	0.5616534	0.3630723	0.2039559	0.1008078	0.7146450	0.3507188	0.3126348	0.1862904	0.6221951	0.3096402	0.1449958	0.6266936	0.4984313	0.2686496	0.4962820	0.2591363	0.2350673	0.7197552
350	0.3199579	0.0054087	0.2829214	0.1602382	0.5018579	0.5673536	0.5774304	0.0988582	0.5029999	0.4157894	0.6427015	0.3606871	0.0009234	0.3992601	0.2113403	0.3986005	0.6568886	0.3327786	0.3034506	0.2455244	0.1874207	0.3370228	0.2949391	0.3052860	0.0475079	0.0060110	0.1666023	0.4826134	0.0302037	0.2491297	0.5533649	0.7283627	0.6887187	0.2408582	0.4273577	0.4092131	0.6259130	0.3873528	0.2435586	0.6203185	0.0036691	0.3485383	0.5687749	0.6330496	0.5202522	0.6421917	0.1623409	0.0074971	0.0022805	0.0205250	0.6373533	0.5752391	0.6023448	0.2627222	0.2380051	0.1432164	0.5854477	0.2731061	0.5356645	0.2624931	0.5383693	0.2529942	0.1277030	0.6447124	0.3888287	0.2743455	0.6197436	0.3252361	0.2509102	0.5993500
400	0.4117274	0.0033393	0.3720098	0.1168079	0.7316764	0.5785942	0.4597863	0.1333272	0.3698020	0.4289988	0.7224042	0.3815547	0.0027191	0.3032443	0.2019208	0.3434756	0.6013844	0.3148206	0.3119708	0.2288738	0.1684594	0.3132384	0.2124899	0.2967877	0.0544509	0.0093829	0.2131659	0.5696477	0.0145393	0.3511827	0.4837681	0.5331093	0.5269382	0.2653148	0.3899805	0.4371178	0.8170456	0.4522236	0.2482213	0.6288293	0.0042612	0.3409119	0.7230479	0.5675911	0.4524191	0.6023056	0.2105742	0.0062088	0.0000815	0.0142738	0.6511497	0.5977199	0.4748747	0.2834836	0.2743148	0.1231609	0.6521890	0.2948184	0.4504180	0.2624332	0.5702585	0.2683055	0.1087596	0.6359845	0.5129151	0.2600022	0.6176818	0.2399579	0.2052248	0.6999315
450	0.3195534	0.0009418	0.2644719	0.1679152	0.6270020	0.5957615	0.5051272	0.0826511	0.3711595	0.5074772	0.6847246	0.3981627	0.0023332	0.3326831	0.2220106	0.3422630	0.6782277	0.3187694	0.2645498	0.2074262	0.2197444	0.2888853	0.2551503	0.3648184	0.0599248	0.0345934	0.2476826	0.4896184	0.0111493	0.3536384	0.5014569	0.7276165	0.5603995	0.3525331	0.4339905	0.3815141	0.6490796	0.4598860	0.2687217	0.7148338	0.0074998	0.3726936	0.6032691	0.5796636	0.5524167	0.6749546	0.1914372	0.0169572	0.0009197	0.0055026	0.5728305	0.5757145	0.6005765	0.3728249	0.2620766	0.1353592	0.6022221	0.2637218	0.5577356	0.3159743	0.5698881	0.2236127	0.1266730	0.6332794	0.3667387	0.3302014	0.5175395	0.2900460	0.1530899	0.6213106
500	0.3483932	0.0021349	0.3844027	0.1725613	0.6156883	0.5821964	0.5561488	0.1612290	0.3695303	0.4673963	0.6046262	0.4849974	0.0063214	0.3444577	0.3491020	0.3365878	0.6786149	0.3292324	0.2364242	0.2313975	0.2499600	0.2594313	0.1635172	0.3949236	0.0604983	0.0215516	0.2424108	0.5289664	0.0048328	0.3324226	0.4234644	0.6090533	0.6295668	0.3146492	0.3100747	0.3570163	0.6228314	0.3843209	0.3220672	0.6552393	0.0054478	0.2544124	0.6697740	0.6115943	0.4046269	0.5669578	0.1735440	0.0047898	0.0042183	0.0107618	0.6117667	0.4927231	0.5780662	0.3931261	0.2992177	0.1297153	0.6346022	0.3433382	0.5319709	0.2348815	0.6424194	0.2809689	0.1063077	0.5804392	0.4163189	0.3413152	0.7427843	0.2554106	0.1428591	0.7521411
550	0.4121671	0.0018122	0.3648868	0.1687173	0.6151388	0.5920584	0.5845214	0.0915065	0.5166456	0.4840645	0.6510349	0.5983989	0.0076122	0.3251315	0.3312217	0.3505240	0.7437244	0.3916957	0.2619566	0.2663423	0.2326546	0.2154956	0.2585875	0.3614341	0.4492929	0.0353427	0.1881511	0.4728762	0.0023075	0.4354818	0.5888285	0.7694979	0.6451883	0.2755200	0.3122196	0.2864745	0.6503719	0.4370250	0.2756072	0.5518302	0.0131173	0.3189440	0.6558977	0.7166791	0.5535291	0.7559050	0.1565994	0.0007261	0.0035582	0.0104818	0.6200332	0.4690916	0.5290313	0.4064048	0.2077323	0.0600892	0.6568258	0.2803759	0.5233358	0.3583835	0.6772988	0.2670319	0.0589914	0.7103510	0.1767840	0.3180141	0.3605487	0.7657774	0.3914027	0.6581772
600	0.3481693	0.0011437	0.3169093	0.1394432	0.7444621	0.6149462	0.6244270	0.0783756	0.4891776	0.3633049	0.6412766	0.4194636	0.0072232	0.2802671	0.2845499	0.4018188	0.7087266	0.5195872	0.2914160	0.2963431	0.1471772	0.2466475	0.2562699	0.2848862	0.5629833	0.0273952	0.1390886	0.5849175	0.0203473	0.3342999	0.6364508	0.6129934	0.6821460	0.2511498	0.2959066	0.3543299	0.7013090	0.4393393	0.2806185	0.6428909	0.0059447	0.3059105	0.7608203	0.6629093	0.5112954	0.6713843	0.1778364	0.0024365	0.0057228	0.0055806	0.4881899	0.3955395	0.4358454	0.2811560	0.2081687	0.0358622	0.5739164	0.2718590	0.6838040	0.3521371	0.5818095	0.2785067	0.0354265	0.5675616	0.0610396	0.2806146	0.2269623	0.5544267	0.3320061	0.6529039
650	0.4596050	0.0023344	0.3075547	0.1223400	0.6440822	0.4895583	0.7226851	0.1463952	0.3480352	0.4327271	0.5997581	0.4720818	0.0003914	0.3712116	0.1992507	0.3982149	0.6479667	0.3153554	0.3361358	0.1898048	0.1558846	0.2907165	0.3056376	0.3306081	0.4726065	0.0233959	0.1025449	0.4331698	0.0153389	0.3563655	0.4367082	0.6466151	0.6956465	0.2516730	0.3155807	0.3246970	0.6448946	0.4862374	0.2183264	0.6025864	0.0010523	0.3580542	0.7539529	0.6263036	0.4580751	0.7281778	0.2444317	0.0230766	0.0001931	0.0147323	0.6596455	0.4154935	0.5143951	0.4314043	0.2432817	0.0347606	0.6856572	0.2693801	0.6598812	0.3480693	0.6229691	0.2202039	0.0283775	0.5930020	0.0340523	0.2410791	0.2058283	0.5998977	0.3081683	0.7406291
700	0.3471718	0.0023398	0.3155823	0.1473829	0.5641744	0.5099278	0.5424670	0.0454058	0.4269487	0.3967639	0.6551866	0.3790989	0.0039181	0.2770631	0.2420935	0.3305737	0.6109556	0.4427988	0.3012790	0.2627786	0.2232744	0.3533275	0.2994426	0.3523888	0.5032676	0.0275759	0.2195471	0.5145434	0.0101782	0.3395761	0.3569839	0.6696979	0.5574349	0.2474149	0.3149978	0.3199018	0.6637756	0.4250051	0.2778018	0.7444102	0.0011820	0.3837687	0.6935764	0.5377716	0.4692653	0.7014206	0.2179690	0.0021018	0.0006822	0.0040519	0.7551779	0.3247302	0.4864701	0.3627918	0.2451786	0.0301880	0.5902042	0.3230185	0.6441543	0.3488461	0.5053453	0.2415467	0.0204888	0.7282016	0.0329325	0.3342713	0.3051871	0.7719008	0.1538575	0.6334193
750	0.4216521	0.0025108	0.3516293	0.1820929	0.5367899	0.5270950	0.5169652	0.0717999	0.4060948	0.3551177	0.6598109	0.4126668	0.0026208	0.3070743	0.3203316	0.3871203	0.6099192	0.5041109	0.3310300	0.2958693	0.2348587	0.2718802	0.2311407	0.3155068	0.5452860	0.0388426	0.2341526	0.5146983	0.0247969	0.3103405	0.4261225	0.5547252	0.6807284	0.2587133	0.3075656	0.4122483	0.5785182	0.4876738	0.2988154	0.5940973	0.0052664	0.3426873	0.5836601	0.6382276	0.5085702	0.7716141	0.1859861	0.0029536	0.0042467	0.0076180	0.6351366	0.4110690	0.4237048	0.3474591	0.1914286	0.0210516	0.5784042	0.3805939	0.5295456	0.3501311	0.5764160	0.1880882	0.0221332	0.6617678	0.0249141	0.3252341	0.2465979	0.6213046	0.2178427	0.6902767
800	0.3921727	0.0007254	0.2510599	0.2332833	0.6331398	0.3838103	0.4713760	0.0435539	0.4592166	0.4058676	0.5905719	0.4196022	0.0021679	0.3835434	0.2459806	0.3880218	0.4983155	0.4882409	0.3076899	0.2880624	0.1552972	0.2144849	0.3000923	0.3250412	0.4228400	0.0080632	0.1455715	0.5406624	0.0108494	0.3879478	0.4068183	0.5879315	0.5377791	0.2216930	0.4477593	0.3403969	0.6447113	0.4045422	0.2538488	0.6176997	0.0067084	0.2860509	0.5762498	0.7346277	0.5186054	0.6403019	0.2294856	0.0121678	0.0052997	0.0078114	0.6420833	0.3905436	0.4973441	0.4396895	0.2102602	0.0610446	0.5904809	0.3837552	0.5550593	0.3448140	0.6119138	0.2931523	0.0267706	0.6617217	0.0251787	0.2790722	0.2589068	0.6797541	0.2459096	0.6309181
850	0.4194798	0.0039018	0.3289295	0.1613089	0.6241010	0.5558878	0.5684600	0.1033197	0.3786741	0.4052215	0.6410991	0.4640805	0.0047279	0.4053337	0.2389877	0.4130322	0.5975051	0.5073330	0.2848129	0.2487782	0.1803034	0.2995691	0.2546696	0.3277616	0.4455821	0.0094632	0.2015848	0.5816332	0.0049017	0.3019547	0.5749928	0.4880546	0.5667770	0.2344561	0.3751236	0.4100196	0.6191249	0.4952724	0.2520411	0.6795121	0.0001974	0.3530044	0.6495537	0.6415273	0.5101154	0.6032873	0.1751183	0.0132603	0.0097261	0.0037843	0.6627161	0.3431048	0.3768603	0.4341194	0.1689209	0.0259064	0.5731178	0.3602672	0.4693618	0.3490543	0.6130768	0.2235362	0.0151736	0.6369188	0.0170503	0.3395772	0.2966935	0.6464018	0.2556965	0.6320194
900	0.3916045	0.0019472	0.2633613	0.1307570	0.5512453	0.5765436	0.4741728	0.1208348	0.3325920	0.3311314	0.7325874	0.4141794	0.0017936	0.3087222	0.2484595	0.2929207	0.5556803	0.4592103	0.3486137	0.2670140	0.2178809	0.2680358	0.2037984	0.3210104	0.4890943	0.0201577	0.1843821	0.5161158	0.0076791	0.3755704	0.5477108	0.5781960	0.5134363	0.2291229	0.3283114	0.3111560	0.6772749	0.4559821	0.2108316	0.6007158	0.0020655	0.3506482	0.5570664	0.6386059	0.5084350	0.8255251	0.1857192	0.0077758	0.0050263	0.0050190	0.6748436	0.2848875	0.3971828	0.4535995	0.2132166	0.0329696	0.5564602	0.2907720	0.6526312	0.3696342	0.6418640	0.2437181	0.0331507	0.7140544	0.0195206	0.2664262	0.2124901	0.6703729	0.2779597	0.5509872
950	0.5011408	0.0023378	0.2980751	0.1387873	0.6380500	0.4534877	0.5110949	0.0798788	0.3742050	0.4167246	0.7524317	0.3570670	0.0030614	0.3661599	0.2903908	0.3881904	0.5778726	0.4055477	0.2470123	0.2367519	0.2830887	0.3431077	0.2418354	0.3493411	0.5111578	0.0331149	0.1736190	0.5409723	0.0075068	0.3562988	0.5006765	0.6219532	0.5325584	0.2386868	0.3678850	0.2867776	0.6607324	0.3580184	0.2067721	0.5713154	0.0001827	0.3365073	0.6118107	0.7298950	0.5804643	0.7141334	0.2206749	0.0013170	0.0022477	0.0045122	0.5973325	0.3005852	0.4474907	0.3927164	0.2304430	0.0232207	0.5764893	0.3561855	0.5067476	0.3936066	0.6881805	0.2307415	0.0227041	0.6092521	0.0323372	0.3621844	0.2275036	0.5651496	0.2744738	0.6995724
1000	0.3140367	0.0051878	0.2841909	0.1495740	0.5778941	0.7056841	0.6379059	0.1188803	0.3196555	0.3775998	0.5803873	0.4133371	0.0076398	0.3449654	0.2335408	0.3679849	0.7121736	0.3494057	0.3784572	0.2607626	0.2534460	0.2626871	0.2650035	0.3337956	0.5889870	0.0265745	0.2289835	0.5875806	0.0074807	0.3801913	0.4132727	0.5654321	0.6148225	0.2162805	0.3023694	0.3040876	0.6399350	0.4308992	0.2158801	0.6146829	0.0010858	0.2831068	0.6259467	0.6757072	0.4842087	0.6196388	0.2292088	0.0047969	0.0078085	0.0066625	0.5748353	0.3653874	0.4481418	0.3581146	0.1681775	0.0181241	0.6488496	0.3858409	0.6352706	0.3104315	0.6101277	0.2064010	0.0264618	0.5920469	0.0333638	0.2706967	0.2440709	0.6148470	0.2003275	0.6027410

0	0.4095345	0.0011000	0.2620883	0.1456562	0.6900568	0.5337443	0.6848668	0.0934249	0.4432050	0.4147770	0.6249644	0.4694476	0.0005374	0.3814879	0.2130793	0.3798525	0.6150711	0.4270130	0.2609855	0.2260357	0.2313661	0.3318936	0.2358124	0.2844954	0.5248622	0.0179643	0.2329638	0.4187076	0.0128580	0.3917151	0.4728247	0.6690969	0.5666018	0.2972245	0.5115348	0.3728630	0.6273697	0.3743297	0.1937855	0.7310184	0.0052634	0.3429188	0.6657560	0.7655258	0.4542389	0.6088051	0.2472070	0.0038185	0.0146035	0.0086490	0.6660903	0.3483851	0.5644148	0.3550760	0.2079205	0.0262738	0.5666975	0.3445681	0.4788182	0.3343901	0.6336744	0.2701129	0.0329725	0.6563147	0.0332460	0.2497238	0.2441202	0.6745218	0.2956822	0.6671709
50	0.3843018	0.0009951	0.3114682	0.2046995	0.6154026	0.5229304	0.5450953	0.0828942	0.4802115	0.4092780	0.5960840	0.3511178	0.0032575	0.2768505	0.1716160	0.1939698	0.7287851	0.4665819	0.0754171	0.2459686	0.2190458	0.2478350	0.3147606	0.1677662	0.5243848	0.3398510	0.2147974	0.5044247	0.0120079	0.3964908	0.5094412	0.5075256	0.5965100	0.2835283	0.3193392	0.4378106	0.6308659	0.4457998	0.2709265	0.6370734	0.2777000	0.2989691	0.5670649	0.6460814	0.5661988	0.6100472	0.2738112	0.3921923	0.0007440	0.0103492	0.7950780	0.6302965	0.5458615	0.3186876	0.2337248	0.0321542	0.5478710	0.2722243	0.5821683	0.3702961	0.5680985	0.4235653	0.0246853	0.6170847	0.2545738	0.3293192	0.3250081	0.6485285	0.0460495	0.7461872
