"Time"	G1	G2	G10	G20	G4	G17	G16	G8	G9	G11	G56	G3	G5	G19	G13	G15	G14	G12	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G49	G39	G35	G44	G45	G47	G18	G94	G98	G95	G43	G48	G61	G57	G79	G60	G84	G81	G80	G83	G88	G82	G89	G85	G90	G91
900	0.4073133	0.4362220	0.5205110	0.3717811	0.4159912	0.4508706	0.0024299	0.2284516	0.0204036	0.3218057	0.3625518	0.0104170	0.4321858	0.0345958	0.5745527	0.0820468	0.2021092	0.2062739	0.0326502	0.7363349	0.3010695	0.8221676	0.2315123	0.5176048	0.7525454	0.7279801	0.4854198	0.4217735	0.0197887	0.1768817	0.2216182	0.5074901	0.2023341	0.2854796	0.3839681	0.6154255	0.7612440	0.6957498	0.4086234	0.1852045	0.3524350	0.0179819	0.4238376	0.3894756	0.3311960	0.5682042	0.6942603	0.6274461	0.0649472	0.0561159	0.6873642	0.5441654	0.0271340	0.2228556	0.6060362
950	0.4373439	0.4766661	0.5890846	0.2701487	0.4220632	0.4304227	0.0061884	0.1672029	0.0399361	0.2916845	0.3661584	0.0400115	0.4004089	0.0718920	0.4925602	0.1077029	0.2914197	0.1873268	0.0629814	0.7273881	0.3030204	0.6445543	0.1831059	0.3948432	0.8583058	0.5323780	0.4542405	0.4490058	0.0199856	0.1860454	0.2318344	0.5695229	0.3036717	0.2578653	0.4265942	0.5355744	0.7041149	0.7281589	0.4205572	0.2066916	0.2845088	0.0350248	0.6447686	0.4102541	0.2551265	0.6440105	0.7574680	0.5862272	0.0888293	0.0743415	0.7784208	0.4879533	0.0270460	0.1289149	0.5781541
1000	0.4104038	0.3925471	0.6267490	0.3881027	0.3615645	0.3770618	0.0214648	0.1973361	0.0439632	0.3286025	0.4290671	0.0089481	0.3788970	0.0236068	0.6816289	0.0784906	0.2052054	0.1458214	0.0403953	0.8189568	0.3570709	0.7393798	0.2076772	0.3756248	0.6488700	0.5552215	0.4590334	0.3683142	0.0407153	0.1898215	0.2601290	0.5074465	0.2820361	0.2431478	0.3744144	0.5739835	0.7267988	0.6344039	0.4801915	0.2580840	0.3839608	0.0344143	0.6233627	0.4298709	0.3606245	0.7401756	0.7295513	0.6506958	0.0933009	0.0697192	0.7270730	0.4267414	0.0379539	0.2300997	0.6260743

0	0.3192416	0.5249074	0.6127057	0.3945364	0.4830271	0.4086073	0.0133564	0.1844828	0.0761059	0.3409135	0.4198560	0.0281300	0.3318911	0.0372867	0.5218319	0.0805559	0.1707968	0.1542341	0.0685033	0.6078514	0.2274217	0.8241409	0.1332574	0.4142752	0.7599762	0.5337661	0.6104957	0.4093545	0.0338079	0.1880484	0.2933577	0.4715743	0.2665597	0.1807559	0.4788085	0.6763469	0.6423451	0.7316149	0.4887265	0.1946135	0.2972152	0.0584791	0.5536857	0.2939845	0.2781001	0.5780380	0.6473267	0.7436339	0.1097639	0.0852294	0.6966769	0.3765939	0.0695327	0.1601091	0.6784652
50	0.5532299	0.3626743	0.5559226	0.7431973	0.5974447	0.5873040	0.0101163	0.1986241	0.0264434	0.2989203	0.4150360	0.0283252	0.3749464	0.2425444	0.5243141	0.2058650	0.2988678	0.1823977	0.0912119	0.6604831	0.3101700	0.3212020	0.2195027	0.3090593	0.6563694	0.5149306	0.5165951	0.3650154	0.0355491	0.2026621	0.4331710	0.4921095	0.3729307	0.2421782	0.3967960	0.6113948	0.3708126	0.6684871	0.4207435	0.2393049	0.4162283	0.0680775	0.6626514	0.1039417	0.2293019	0.6453196	0.5878136	0.5629075	0.0827115	0.0509399	0.6942375	0.4468473	0.0719197	0.1161419	0.6279841
100	0.2911089	0.2383706	0.5630016	0.5927847	0.5838492	0.4725413	0.0175645	0.0757794	0.0559356	0.2960060	0.5289581	0.0037323	0.3211278	0.3281067	0.4888825	0.2468571	0.2367999	0.1612576	0.0532632	0.7859462	0.3712688	0.2128374	0.2103566	0.3325403	0.6995766	0.6079042	0.6838201	0.3864026	0.2209180	0.1631055	0.6826906	0.5364784	0.2591316	0.1513897	0.4154525	0.5297217	0.3199819	0.5319325	0.2686738	0.1669215	0.4190252	0.0333215	0.5265040	0.0351000	0.2616442	0.6594976	0.4959130	0.7969383	0.0238225	0.0361214	0.7030949	0.2950646	0.0349322	0.1480759	0.6121480
150	0.3848218	0.2559271	0.6708238	0.6318641	0.5007813	0.5147633	0.0286030	0.0465519	0.0355254	0.3151863	0.4305060	0.0299132	0.3010530	0.2683240	0.4772769	0.3194051	0.2276698	0.2508192	0.0598394	0.7001983	0.3784637	0.1949465	0.2720422	0.3378002	0.6645449	0.5495612	0.6797304	0.4449882	0.3563587	0.1019756	0.5093384	0.4986004	0.2596062	0.0443382	0.3957534	0.5927111	0.4277239	0.6319020	0.1817030	0.0900578	0.5053359	0.0279031	0.5671011	0.0115324	0.2695430	0.4921070	0.1475590	0.7498658	0.0220523	0.0225923	0.6088168	0.3689581	0.0486216	0.1870301	0.3065049
200	0.4530332	0.2896090	0.6179121	0.6009054	0.4530517	0.4973343	0.0088514	0.0428142	0.0555954	0.3722820	0.5717689	0.0148072	0.4341162	0.3445977	0.4880023	0.3715052	0.1956116	0.1637281	0.1106169	0.8008358	0.4367537	0.1602580	0.4166443	0.3416480	0.7468915	0.5109558	0.5907418	0.5033399	0.4196805	0.0391021	0.6216199	0.4174715	0.2175456	0.0525666	0.5080682	0.5297684	0.3678119	0.6646025	0.1204017	0.0579706	0.4558070	0.0204052	0.4346006	0.0580912	0.1944002	0.6042131	0.0705775	0.7343936	0.0070665	0.0287126	0.4430507	0.3884326	0.1587670	0.1542542	0.1384533
250	0.5049326	0.4404716	0.5239525	0.7969655	0.5198693	0.5199317	0.0099053	0.0255852	0.0370339	0.3389624	0.4391221	0.0183723	0.3068392	0.3521041	0.5222280	0.3548320	0.1896909	0.1545708	0.0462712	0.6603653	0.4986571	0.1527985	0.3246278	0.3504019	0.6070112	0.5606379	0.7510279	0.5910594	0.4211891	0.0019171	0.6188260	0.5049627	0.3755164	0.0233539	0.4309250	0.5096777	0.3234711	0.6281538	0.1300929	0.0376392	0.4900467	0.0192653	0.5502899	0.0253266	0.1497434	0.4217377	0.0379354	0.6057239	0.0065586	0.0290084	0.4669413	0.3517954	0.1498959	0.1838262	0.0904580
300	0.4840771	0.4025658	0.5463090	0.6313477	0.5143562	0.5674749	0.0362488	0.0057343	0.0316387	0.3259704	0.6322040	0.0114521	0.3913275	0.2421607	0.5754574	0.4114967	0.1974977	0.1458179	0.0173268	0.7077743	0.5208301	0.1843358	0.4213848	0.3614909	0.7882344	0.5582331	0.7788583	0.5227672	0.3598974	0.0023951	0.5597136	0.5018536	0.2715732	0.0155321	0.4714300	0.6144109	0.3558384	0.6172485	0.0965549	0.0252667	0.4730361	0.0269771	0.5792648	0.0351776	0.2653813	0.5930547	0.0303450	0.5731812	0.0099359	0.0186361	0.2755141	0.3230268	0.1828718	0.1368149	0.0466505
350	0.4409811	0.3398856	0.4568982	0.7090759	0.5664248	0.5771488	0.0089952	0.0214834	0.0716666	0.2793829	0.3636730	0.0184573	0.3560232	0.3404915	0.5232663	0.3781844	0.2435704	0.1645360	0.0383188	0.7550674	0.5161678	0.1817432	0.4697931	0.3834592	0.7449083	0.6465475	0.6963450	0.5700755	0.4104525	0.0001776	0.7058570	0.5582140	0.3036271	0.0124899	0.4345459	0.5199916	0.2580605	0.5471792	0.1528630	0.0298234	0.4898740	0.0181683	0.5565296	0.0150062	0.1727720	0.4942264	0.0249768	0.6590039	0.0084731	0.0094252	0.4477017	0.3586137	0.1620449	0.1203639	0.0438172
400	0.4627253	0.3028411	0.4749683	0.6295790	0.7258632	0.6300626	0.0220213	0.0119520	0.0564558	0.3407533	0.3927788	0.0121669	0.4270686	0.3745787	0.5737350	0.4444593	0.1383544	0.1198311	0.0771320	0.7663878	0.5581882	0.1978071	0.4291853	0.3000992	0.7725835	0.6125228	0.7446316	0.4372824	0.4324600	0.0018112	0.6202727	0.4197676	0.2824770	0.0050346	0.4431935	0.6644233	0.2371671	0.5988114	0.1049930	0.0190174	0.5354040	0.0192720	0.4104342	0.0428590	0.1901861	0.5123628	0.0099877	0.7764302	0.0053978	0.0108051	0.3061694	0.3015984	0.2109697	0.1398285	0.0199742
450	0.5946846	0.3695495	0.4967248	0.7752445	0.6181811	0.5053157	0.0091890	0.0441327	0.0739177	0.3872394	0.4419173	0.0026971	0.4052015	0.2952916	0.5522033	0.4193262	0.1723179	0.1435385	0.1232640	0.9006869	0.5085961	0.1784892	0.3827050	0.2569737	0.6519410	0.6716709	0.6926522	0.5388051	0.5283122	0.0000000	0.6706430	0.5477495	0.2445623	0.0085747	0.4093715	0.4724451	0.3464850	0.6116738	0.0526269	0.0053695	0.4940202	0.0332148	0.4793708	0.0506796	0.2169987	0.5236726	0.0279626	0.6956669	0.0107978	0.0360534	0.3540851	0.3189194	0.1120246	0.2177922	0.0481493
500	0.4192482	0.2697838	0.5288166	0.6533896	0.6074653	0.6069555	0.0146417	0.0845118	0.0364110	0.3497396	0.4104059	0.0098538	0.3417696	0.2734104	0.4387561	0.3750092	0.1839637	0.1139135	0.0489475	0.8801075	0.4768068	0.2039486	0.3374632	0.3515166	0.7738372	0.6895768	0.7260670	0.3429738	0.4659437	0.0000995	0.6143067	0.6153313	0.3305364	0.0034097	0.3940741	0.5536108	0.3395696	0.6464403	0.0980437	0.0075840	0.5796087	0.0394134	0.4391324	0.0206052	0.1865279	0.5573111	0.0228417	0.6963694	0.0236959	0.0171316	0.3617642	0.3107999	0.2267635	0.1270477	0.0340000
550	0.3929378	0.3427915	0.4821533	0.4357371	0.4261935	0.4043973	0.0035720	0.0454547	0.0476635	0.2573950	0.4713656	0.0105812	0.3646662	0.0975864	0.5644034	0.1623974	0.0868485	0.1356557	0.0767953	0.6959873	0.5300860	0.5402532	0.3124495	0.3710529	0.7068098	0.6914648	0.8008502	0.4662605	0.3402237	0.0030000	0.2888240	0.4443769	0.2587330	0.0187657	0.3963751	0.5290664	0.6966781	0.6721397	0.1682019	0.0339905	0.3113967	0.0090859	0.6183943	0.1928258	0.1983474	0.3290116	0.0670032	0.6531988	0.0231800	0.0279444	0.4552393	0.3790318	0.1309991	0.2032992	0.3058583
600	0.3992978	0.3781255	0.6235683	0.3565128	0.3842962	0.3745840	0.0175095	0.0793604	0.0440306	0.3554491	0.4717811	0.0113961	0.4085719	0.0398918	0.6556692	0.1013329	0.1155221	0.1683267	0.0666879	0.8031277	0.3502840	0.6409016	0.2493933	0.3462313	0.6230564	0.6484084	0.5007171	0.5189561	0.0846219	0.0057001	0.1866151	0.4478455	0.2511320	0.1238406	0.4195347	0.4992183	0.8431785	0.6303783	0.2908585	0.1184785	0.3512133	0.0268330	0.5057183	0.3063925	0.2846881	0.4136741	0.4498745	0.7369580	0.0415331	0.1511298	0.7429394	0.4300486	0.0418642	0.2489220	0.5325498
650	0.5017073	0.3555219	0.4747715	0.2412718	0.4288176	0.5111768	0.0056286	0.1375382	0.0248550	0.3168107	0.3707490	0.0078818	0.3361418	0.0359164	0.4296249	0.0800296	0.2622106	0.1816078	0.0577968	0.7552674	0.3735142	0.6629429	0.2709497	0.4717151	0.6333851	0.6923332	0.6726623	0.4713655	0.0430690	0.0545903	0.1827945	0.5183885	0.2697136	0.2123488	0.4083653	0.5739955	0.6196931	0.5879113	0.4609982	0.3001718	0.3974478	0.0172626	0.6828570	0.2594133	0.2816323	0.5498065	0.6904801	0.6614214	0.0660509	0.0651638	0.6860386	0.4428601	0.0229624	0.2086476	0.5033895
700	0.3714447	0.4713744	0.4785373	0.2496059	0.4103370	0.4202959	0.0205864	0.2077764	0.0374905	0.3488729	0.3962161	0.0097867	0.4075584	0.0379229	0.6366617	0.0698670	0.2559038	0.1548748	0.0751335	0.6270178	0.2521987	0.6303314	0.2263377	0.3900019	0.6792050	0.4933669	0.5717013	0.4640552	0.0592792	0.2893991	0.1590871	0.4168956	0.3090657	0.2542606	0.5777159	0.6661312	0.6870412	0.7809575	0.4181643	0.2189820	0.2623814	0.0256697	0.6480287	0.4199941	0.3051504	0.5081355	0.6871230	0.5135181	0.1484920	0.0725619	0.7753656	0.4325818	0.0237977	0.1085428	0.6200391
750	0.3949139	0.3668692	0.7608545	0.1969212	0.3356587	0.4849385	0.0043933	0.2200287	0.0329649	0.3277890	0.5884026	0.0212902	0.4510568	0.0136787	0.5467064	0.0936577	0.1752900	0.1707635	0.0636162	0.7822310	0.4295550	0.7417753	0.2149439	0.3959234	0.7326436	0.6008234	0.4566709	0.4720452	0.0410962	0.2131428	0.1756118	0.5280202	0.2279718	0.2205175	0.3524993	0.5762891	0.7593590	0.6741972	0.3911528	0.2019696	0.3144278	0.0204654	0.6159113	0.3470367	0.3845017	0.5957906	0.7764987	0.5802768	0.0634406	0.0583614	0.7446173	0.3755408	0.0281192	0.1595183	0.6338870
800	0.4606613	0.4942098	0.5775104	0.2683015	0.4333200	0.4014675	0.0017228	0.2094075	0.0452953	0.2594549	0.3746577	0.0169705	0.3977924	0.0429867	0.6325904	0.1002692	0.1846927	0.2541611	0.0536430	0.6672939	0.2508481	0.6118936	0.2842545	0.4675041	0.7354300	0.6924918	0.5342974	0.4266641	0.0565519	0.2657015	0.2508722	0.6354078	0.2729889	0.2651872	0.3847896	0.5896129	0.5800505	0.6388834	0.5456442	0.1974723	0.3391874	0.0326811	0.6746112	0.3259646	0.2745583	0.6770393	0.7586408	0.6113315	0.0682557	0.0557622	0.6837570	0.4485752	0.0348427	0.1523140	0.6351821
850	0.3818613	0.3084906	0.6083309	0.3684599	0.4654837	0.4103749	0.0115723	0.1834743	0.0787225	0.3392885	0.4596342	0.0203041	0.3625914	0.0296192	0.5112836	0.0456479	0.1454982	0.1582843	0.0707791	0.6691485	0.2965596	0.6685947	0.2453776	0.4101699	0.6938746	0.5485796	0.5441935	0.4166902	0.0287813	0.3318942	0.2822221	0.7315952	0.3564823	0.3767144	0.4590029	0.5863348	0.7834309	0.6760141	0.5456617	0.2504751	0.2425503	0.0290239	0.4847370	0.3144787	0.2443937	0.7895172	0.6723554	0.6831676	0.0578695	0.0494236	0.7257935	0.5059676	0.0105851	0.1818567	0.7676586
900	0.4357902	0.3988038	0.6197440	0.3981284	0.4970294	0.3874034	0.0093290	0.2694181	0.0409410	0.3485635	0.3651431	0.0141665	0.4282135	0.0390437	0.5678819	0.0657320	0.1990455	0.1405000	0.0590024	0.6766337	0.3506670	0.6127735	0.2446160	0.4700774	0.7712869	0.6388933	0.4853109	0.4282084	0.0413258	0.1786272	0.2432786	0.4714916	0.2903669	0.2589038	0.3977169	0.5650455	0.8052943	0.5643883	0.3320598	0.1985958	0.3017240	0.0409313	0.6026379	0.2939664	0.2514351	0.5497143	0.7900647	0.6825389	0.0562763	0.0647849	0.6493302	0.3904715	0.0677659	0.1475783	0.5989604
950	0.3735428	0.3787061	0.5967214	0.2836446	0.4496446	0.3815388	0.0254237	0.1701906	0.0751573	0.4100443	0.3821102	0.0259158	0.3320067	0.0411466	0.5206586	0.0711863	0.2654712	0.1588688	0.0347956	0.7558214	0.3090706	0.7296124	0.2286373	0.4058596	0.7648801	0.6174887	0.4513539	0.4015048	0.0271174	0.2190113	0.2011853	0.5058538	0.4206579	0.2528658	0.3476681	0.5274639	0.7972293	0.7530291	0.3410934	0.2975065	0.3464413	0.0581181	0.6941782	0.3693940	0.2548159	0.7369492	0.6590593	0.6081685	0.0994303	0.0462947	0.7182312	0.3902050	0.0250100	0.2115875	0.5320440
1000	0.3834529	0.4895605	0.5429686	0.4051822	0.3610835	0.3455868	0.0095093	0.1717493	0.0748786	0.3483700	0.3544822	0.0179099	0.4052531	0.0824959	0.5406798	0.0817665	0.2736078	0.1115725	0.1404019	0.6121579	0.2655449	0.7091315	0.2573408	0.3757401	0.5960295	0.5286744	0.4839912	0.3893752	0.0335715	0.1461621	0.1866101	0.6042472	0.3724127	0.2992256	0.4660660	0.4671612	0.6699753	0.6764945	0.2977578	0.1977631	0.3039276	0.0551893	0.7573908	0.3025209	0.2634512	0.6182870	0.7939796	0.5951989	0.1016885	0.0665320	0.8538981	0.6685240	0.0348703	0.1482557	0.6051737

0	0.3359450	0.4234001	0.5395690	0.3733502	0.4793520	0.3676386	0.0125670	0.2088749	0.0395278	0.2495305	0.4445873	0.0574078	0.3770403	0.0262810	0.6201844	0.0665142	0.2037519	0.1663688	0.0533587	0.7327139	0.2848999	0.6885819	0.2580162	0.3699855	0.6842028	0.5857479	0.5575387	0.3806115	0.0295240	0.2205415	0.2554476	0.4598729	0.3069793	0.2895803	0.3663604	0.6166205	0.7463601	0.6950087	0.3990211	0.2213516	0.3076918	0.0272098	0.6065089	0.2482830	0.2958885	0.6197774	0.6317310	0.6511336	0.0849063	0.1035953	0.7838932	0.4963551	0.0352486	0.1337810	0.6548577
50	0.2787996	0.3558847	0.6033305	0.3081868	0.3106937	0.3467765	0.0062473	0.1398350	0.0586206	0.3345301	0.5286639	0.0181217	0.0836323	0.0398693	0.4917621	0.0839824	0.2186054	0.1424952	0.0879627	0.8540965	0.2107766	0.7147502	0.1603655	0.4005042	0.7115418	0.6358054	0.3473737	0.4054022	0.0632146	0.2052304	0.3583321	0.5024160	0.2041054	0.1634553	0.3982931	0.7730483	0.7257659	0.7758439	0.5050720	0.2281034	0.2908123	0.3829214	0.5232316	0.0561184	0.2600507	0.5836877	0.6719761	0.6697936	0.0645104	0.0302016	0.7642409	0.5084710	0.0272285	0.1693180	0.6291076
100	0.1257392	0.5260852	0.7296488	0.1294440	0.2168176	0.3702800	0.0275795	0.0473524	0.0522291	0.4393360	0.7359065	0.0154410	0.0638664	0.0027931	0.4670428	0.2036669	0.1571557	0.2670057	0.1294904	0.7266841	0.1316917	0.5849398	0.1275389	0.3999846	0.8268566	0.5002099	0.2679085	0.4650714	0.3926303	0.1020795	0.4304572	0.1745607	0.1191129	0.0617065	0.3725120	0.5246810	0.6461513	0.6469584	0.4579098	0.1347216	0.3790693	0.4247999	0.4196747	0.0595564	0.1147952	0.4966371	0.6123526	0.7241711	0.0166490	0.0155772	0.7043259	0.4830352	0.0391964	0.1730217	0.4082711
150	0.0267501	0.6564830	0.8104806	0.1251394	0.1440067	0.3270274	0.0268629	0.0467443	0.0364826	0.4185062	0.6436769	0.0215034	0.0371223	0.0044596	0.5352239	0.3070166	0.1338007	0.3761969	0.3760188	0.6203486	0.1475206	0.4116850	0.0835409	0.3737927	0.7112197	0.4278501	0.2286963	0.3918260	0.3538615	0.2155883	0.3711121	0.1669249	0.0642067	0.0124590	0.4472194	0.5132807	0.6251730	0.9101644	0.4180676	0.1111901	0.2640240	0.4386141	0.4273122	0.0488731	0.0559317	0.3794692	0.5652173	0.8334853	0.0090833	0.0620282	0.7266503	0.5562948	0.0374306	0.2275620	0.2154427
200	0.0288461	0.6017774	0.6683612	0.0813779	0.0753509	0.3167439	0.0657129	0.0161005	0.0403437	0.4852562	0.8362230	0.0300776	0.0539767	0.0016729	0.5036615	0.3611684	0.2434808	0.5136333	0.4535256	0.4615400	0.0603148	0.3643380	0.0807376	0.2220980	0.6402039	0.2830889	0.2385707	0.3677142	0.4237452	0.2815871	0.5119210	0.0724317	0.0284750	0.0146145	0.3665109	0.4944441	0.7337594	0.8752100	0.6011969	0.0525586	0.3668986	0.5697362	0.3258822	0.0563882	0.0342462	0.4641328	0.6257929	0.6592834	0.0073681	0.0239273	0.6531143	0.4857232	0.0877702	0.2348600	0.2714233
250	0.0173235	0.5697627	0.7703000	0.0735862	0.0449798	0.3678201	0.0586177	0.0305066	0.0202817	0.3499587	0.6273113	0.0509501	0.0500591	0.0020357	0.4811607	0.5571887	0.2141433	0.5595725	0.5946170	0.3705436	0.0216742	0.2028886	0.0650911	0.1538469	0.6037203	0.2974353	0.1193981	0.4746577	0.4823970	0.5607586	0.3839688	0.0138321	0.0468284	0.0165383	0.4453295	0.5090534	0.7104504	0.7553046	0.6334107	0.0481003	0.3449891	0.6044552	0.2694740	0.0319569	0.0776386	0.3662035	0.6443560	0.6903884	0.0182303	0.0285324	0.6248837	0.5612626	0.0664720	0.2577168	0.2678168
300	0.0168559	0.7369204	0.6272569	0.0567296	0.0423380	0.3586475	0.1537419	0.0106319	0.0307589	0.4284897	0.6128297	0.0879060	0.0479423	0.0017595	0.5202782	0.7184823	0.2542363	0.5695478	0.4982290	0.2678577	0.0775551	0.1075363	0.1470831	0.1691385	0.6901084	0.1714967	0.1240438	0.3896288	0.3211470	0.4309673	0.3254855	0.0291897	0.0307385	0.0062571	0.4593165	0.4918671	0.6004192	0.6523646	0.3892257	0.0247701	0.2784336	0.5851043	0.3356962	0.0342751	0.0774979	0.4110135	0.5755399	0.7067305	0.0132128	0.0389857	0.6702926	0.6332175	0.0705648	0.2985448	0.1244340
350	0.0420976	0.8091528	0.6878421	0.0931729	0.0924806	0.3729770	0.3592980	0.0129717	0.0345891	0.4595330	0.7602584	0.0721939	0.0586122	0.0095991	0.5334202	0.5787353	0.2510424	0.7176513	0.7015668	0.1751997	0.1466817	0.1434536	0.1899320	0.1144322	0.6835901	0.1928967	0.1405031	0.5459088	0.4188998	0.5063180	0.5127853	0.0161955	0.0290864	0.0037031	0.4599983	0.4749400	0.7147696	0.6534089	0.4947346	0.0614886	0.3297545	0.4830122	0.4022706	0.0422274	0.0626973	0.4715156	0.6797602	0.6275022	0.0050709	0.0169817	0.6611541	0.5811693	0.0902583	0.1885962	0.1567841
400	0.0215098	0.6848093	0.6474279	0.0649788	0.0120167	0.3599134	0.2990206	0.0182950	0.0423976	0.4144287	0.7213497	0.0665485	0.0663849	0.0014063	0.6197195	0.5139200	0.2712554	0.6698278	0.5406719	0.1164321	0.1072672	0.1452970	0.2013006	0.2074075	0.8278033	0.1284674	0.1009933	0.4544273	0.3420519	0.3503606	0.5700745	0.0236757	0.0428283	0.0026340	0.4130797	0.5281163	0.6302392	0.7465985	0.4514572	0.0327656	0.2783442	0.5896394	0.2906431	0.0338527	0.0239048	0.4278445	0.6414591	0.7882446	0.0052090	0.0345962	0.7338123	0.4830525	0.0526440	0.2377008	0.1905249
450	0.0347119	0.6355118	0.7573791	0.0596903	0.0256750	0.3760423	0.2634093	0.0343045	0.0258757	0.4085791	0.6641153	0.0680870	0.0543192	0.0069926	0.5702607	0.6972723	0.1883138	0.6094400	0.3471524	0.1093864	0.1556497	0.1025360	0.2921153	0.1334495	0.5916007	0.2205907	0.1874162	0.4003920	0.3734658	0.2122070	0.3856311	0.0333492	0.0605745	0.0118728	0.3342295	0.4521097	0.7032457	0.7868927	0.3688341	0.0325101	0.2681320	0.4433002	0.4206882	0.0436413	0.0304452	0.5540316	0.5655911	0.8221812	0.0202406	0.0428943	0.6821427	0.5335218	0.0620854	0.2763474	0.2452485
500	0.0481110	0.6739453	0.6229089	0.0856120	0.0291954	0.3182272	0.4139768	0.0313773	0.0558014	0.4191551	0.7275101	0.0628955	0.0666614	0.0039285	0.5846386	0.6756660	0.2131813	0.6684883	0.3755750	0.2037286	0.1885933	0.1399103	0.2558152	0.2164366	0.6428728	0.2400430	0.1150736	0.4542235	0.3334646	0.1671561	0.4089788	0.0713420	0.0256500	0.0188723	0.3642307	0.4133181	0.6735334	0.7344798	0.5089255	0.0507379	0.3493149	0.5378378	0.3656403	0.0325589	0.0750666	0.5329676	0.5628916	0.7380905	0.0161314	0.0105451	0.7025253	0.5339673	0.0491547	0.2453271	0.1926590
550	0.2243154	0.7574352	0.6326877	0.0291604	0.0491594	0.3364065	0.0965095	0.0751462	0.0549729	0.3580617	0.5305387	0.1079581	0.5682482	0.0029497	0.4986659	0.4895679	0.2089497	0.5077537	0.2242642	0.1667988	0.2525154	0.3675135	0.2772545	0.1709569	0.5886784	0.3730982	0.4232346	0.4346042	0.2795057	0.1078884	0.1694784	0.1654731	0.0643042	0.0401634	0.3503574	0.5001363	0.6761013	0.5514633	0.4193859	0.0867903	0.3858405	0.1337546	0.3846291	0.3250060	0.2348039	0.3870395	0.4835730	0.8275317	0.0182546	0.0129135	0.8269153	0.5477030	0.0788577	0.2458279	0.4100746
600	0.5047751	0.5375828	0.6863142	0.0693222	0.2416017	0.4560529	0.0122037	0.1871694	0.0851711	0.4266176	0.2545313	0.0266060	0.6317802	0.0213576	0.4374691	0.2645886	0.1858218	0.3885235	0.1232462	0.3513233	0.3255883	0.5847164	0.2101538	0.1893336	0.7879679	0.4601711	0.5154436	0.3740539	0.1527387	0.0791561	0.2157158	0.3644106	0.3343252	0.2469209	0.4507582	0.5085635	0.7405881	0.6371975	0.4150859	0.1867110	0.3007263	0.0448434	0.4910257	0.2493558	0.2346577	0.3866462	0.5721959	0.7216995	0.0205996	0.0486478	0.7703256	0.4962905	0.0300652	0.2449083	0.4203739
650	0.5574635	0.4981175	0.5334360	0.4780431	0.4497930	0.4211891	0.0015590	0.1451212	0.0757652	0.2366476	0.2377976	0.0341277	0.4065585	0.1213328	0.5455981	0.1501631	0.1714086	0.2867255	0.0476634	0.4581399	0.3164164	0.6551555	0.2566111	0.3030351	0.6312116	0.5056536	0.7143084	0.4702898	0.1516818	0.1756769	0.3078460	0.7035192	0.4923278	0.3660251	0.4353641	0.7760331	0.7802269	0.7243473	0.4947817	0.1520414	0.3607638	0.0261687	0.5250648	0.3224157	0.1737629	0.4712649	0.7046094	0.6667556	0.0328677	0.0369218	0.7489887	0.4224687	0.0351342	0.1933542	0.3575636
700	0.5044806	0.3920759	0.4708649	0.6140733	0.4905005	0.3986376	0.0287418	0.1038874	0.0715777	0.2305438	0.3436769	0.0160537	0.3516356	0.1638955	0.6468819	0.1057321	0.0908379	0.2635829	0.0819864	0.7278748	0.4168961	0.6441563	0.1366476	0.3812380	0.7823768	0.5866735	0.5393892	0.4046562	0.0707852	0.2789148	0.3026951	0.5843093	0.4130975	0.3318510	0.3791340	0.6461567	0.7463255	0.7035510	0.4835441	0.1760597	0.3470904	0.0876593	0.5707352	0.2520232	0.1614154	0.5230215	0.7647103	0.5550077	0.0458381	0.0422578	0.6938129	0.4891705	0.0225614	0.1944221	0.5389104
750	0.3396458	0.3858358	0.5724132	0.4350996	0.2805070	0.3477431	0.0206046	0.1000332	0.0492555	0.3509654	0.4212471	0.0094111	0.3093791	0.0867919	0.5550784	0.0618537	0.1592803	0.3103821	0.1049865	0.6018637	0.2653903	0.7591546	0.1696792	0.3222048	0.7672216	0.5463375	0.6118131	0.4008525	0.0675179	0.2269276	0.3154775	0.5649575	0.3291394	0.2149469	0.3045509	0.4976268	0.7929372	0.6535331	0.5367659	0.1747152	0.3146762	0.1017243	0.5669252	0.3393480	0.2909317	0.6413079	0.6612815	0.6645355	0.0515835	0.0387170	0.6961885	0.4103547	0.0223581	0.1722471	0.5744181
800	0.3967053	0.4459200	0.6646388	0.4461444	0.4119375	0.3309123	0.0063413	0.2620205	0.0656678	0.3873529	0.4166855	0.0175210	0.3868944	0.0431821	0.6007476	0.0456328	0.1758105	0.2306217	0.0430485	0.6669140	0.2824877	0.7997726	0.2487591	0.3658538	0.7433563	0.6541157	0.7169903	0.3530810	0.0528243	0.2998120	0.2264014	0.5665571	0.2853185	0.2337807	0.3718282	0.5662232	0.6766491	0.7788248	0.5875152	0.2270292	0.2782089	0.0657776	0.4752285	0.2809107	0.3008066	0.6104613	0.6328810	0.7120529	0.0495244	0.0496651	0.8893271	0.4482904	0.0250216	0.2044028	0.5782350
