"Time"	G1	G3	G8	G5	G4	G22	G83	G7	G6	G85	G86	G87	G54	G88	G89	G30	G29	G35	G100	G99	G32	G19	G18	G20	G81	G23	G80	G82	G51	G31	G58	G50	G78	G94	G95
250	0.0096022	0.0453991	0.5701759	0.6901596	0.0777495	0.7422436	0.0238560	0.6680793	0.6952457	0.4839116	0.4123336	0.5802277	0.0177569	0.7539784	0.3261191	0.0011687	0.3243988	0.3358740	0.7683988	0.0008181	0.4661155	0.3994210	0.4722252	0.6135726	0.1262487	0.4554138	0.0048324	0.3528136	0.0033024	0.0242606	0.3160708	0.1265058	0.3462027	0.6121978	0.6009083
300	0.0016884	0.0114910	0.4055099	0.6466982	0.0529069	0.6443906	0.0571658	0.7753541	0.7592735	0.5897040	0.3815598	0.5708445	0.0196118	0.6817663	0.3319462	0.0008052	0.2025377	0.3450197	0.6089565	0.0030107	0.4641025	0.5491923	0.6197131	0.5784423	0.0955658	0.5002326	0.0004469	0.3784253	0.0137039	0.0270708	0.3292814	0.1703727	0.2572040	0.5788094	0.6476864
350	0.0003050	0.0048869	0.4143205	0.6769070	0.0978611	0.6646185	0.0541279	0.5607974	0.6892687	0.4935086	0.4526868	0.6221326	0.0175301	0.7154662	0.3732637	0.0028438	0.1527722	0.3666503	0.6571891	0.0054896	0.4230986	0.5306331	0.5943913	0.5661933	0.1325003	0.4629094	0.0016333	0.3718030	0.0118622	0.0448386	0.2608587	0.0879041	0.2581597	0.5708174	0.6111922
400	0.0015084	0.0075417	0.3843390	0.6766580	0.1153399	0.6935800	0.0396600	0.6397854	0.6594949	0.5287960	0.4763258	0.5743775	0.0217465	0.6225851	0.2747501	0.0061138	0.1238551	0.3483904	0.7438933	0.0007720	0.2703778	0.4303034	0.5657972	0.6330101	0.1441347	0.4787334	0.0034123	0.3107705	0.0151369	0.0267725	0.3172960	0.0926551	0.2990723	0.5993329	0.6539282
450	0.0001829	0.0244775	0.5104577	0.6645345	0.0668087	0.6178293	0.0434673	0.6054457	0.6676713	0.4647441	0.4627926	0.7084887	0.0142081	0.6215512	0.4072641	0.0039815	0.1624182	0.3681436	0.6104959	0.0037092	0.3396069	0.4453805	0.5077379	0.6250443	0.1680298	0.3850644	0.0012231	0.3053747	0.0051766	0.0547258	0.3088715	0.1248666	0.3681150	0.5321660	0.6048244
500	0.0003122	0.0200732	0.5975128	0.6572217	0.0458762	0.6294563	0.0445285	0.6353209	0.6077217	0.4427316	0.3766864	0.5015405	0.0208302	0.5585913	0.3853032	0.0002541	0.2141489	0.2754263	0.6964218	0.0043934	0.3606676	0.5035779	0.4919847	0.5964949	0.1551110	0.3622162	0.0013987	0.4043804	0.0009279	0.0633607	0.3253006	0.1161573	0.3615806	0.6708380	0.6242803
550	0.0200786	0.0127951	0.6448206	0.6503298	0.0792227	0.5286080	0.0548871	0.6210993	0.6299737	0.3464779	0.5337711	0.5947457	0.0377881	0.5800118	0.3290052	0.3399010	0.4053209	0.6645212	0.5473877	0.0051939	0.4146342	0.4946601	0.6345396	0.5819134	0.0302833	0.3097872	0.0951419	0.4115534	0.0043514	0.2680380	0.5960447	0.0660878	0.4639013	0.5305928	0.5803850
600	0.0355063	0.0443925	0.7050177	0.6355185	0.0901000	0.6211327	0.0428717	0.5373745	0.6313038	0.1727184	0.6036458	0.5019615	0.0398798	0.7065578	0.3891615	0.2380536	0.2510469	0.6620879	0.7649753	0.0077334	0.4668360	0.4644107	0.6075928	0.6801614	0.0066918	0.3513592	0.1329116	0.4825469	0.0022294	0.2003582	0.7203268	0.0396108	0.3635936	0.6215025	0.4778401
650	0.0245164	0.0191084	0.6765225	0.5948828	0.0675756	0.7011465	0.0347299	0.7306686	0.5417630	0.1397223	0.7395346	0.5611668	0.0365153	0.6930309	0.4103084	0.3239341	0.2707046	0.6564132	0.6983696	0.0032856	0.4777393	0.3533324	0.6588333	0.6764873	0.0094920	0.3722435	0.1304373	0.4191948	0.0022791	0.1837372	0.6910834	0.0494995	0.3779136	0.6083582	0.6168408
700	0.0159687	0.0097788	0.5904759	0.5691013	0.0659091	0.6490280	0.0550880	0.5995127	0.6843872	0.1198907	0.7319469	0.5051585	0.0668990	0.5753158	0.3285705	0.2901842	0.2204979	0.5988940	0.5251263	0.0030431	0.4880200	0.4149468	0.6104348	0.7056043	0.0042166	0.3669280	0.1353187	0.3612499	0.0055294	0.2170830	0.7523200	0.0531369	0.2748900	0.7477340	0.5190637
750	0.0130440	0.0174268	0.6350085	0.5644990	0.0534280	0.8002249	0.0822223	0.5326044	0.8010976	0.1280704	0.7534323	0.4850632	0.0683296	0.6561437	0.3969196	0.3991478	0.1778075	0.6553678	0.6373113	0.0006685	0.6655536	0.3161422	0.7303423	0.7395591	0.0088287	0.4623338	0.1362646	0.3777292	0.0051808	0.2400008	0.7354359	0.0618021	0.2742122	0.4708774	0.6250063
800	0.0297886	0.0051009	0.6030876	0.5799934	0.0820777	0.6265598	0.0571027	0.6580572	0.6348618	0.0603603	0.7084249	0.4614922	0.0557591	0.6003394	0.3488917	0.5652613	0.1440056	0.6249827	0.6260524	0.0052385	0.6418816	0.3211356	0.6587793	0.6788992	0.0027568	0.4505302	0.1686550	0.3615213	0.0095275	0.3173455	0.7146958	0.0465466	0.2720264	0.5626239	0.5003062
850	0.0328192	0.0361898	0.6921159	0.5831653	0.0690997	0.6828419	0.0474286	0.6585124	0.6384894	0.0222238	0.7215476	0.3627375	0.0891332	0.6368681	0.4100781	0.4027527	0.1729315	0.6221789	0.6110470	0.0000000	0.7216730	0.2547807	0.6514970	0.5068961	0.0112011	0.4576155	0.0976439	0.3655870	0.0007679	0.2999108	0.6688746	0.0314425	0.3420021	0.6211381	0.6748011
900	0.0509558	0.0219446	0.7238042	0.6163580	0.0533068	0.7363263	0.0709810	0.6428242	0.5564561	0.0434439	0.6481336	0.3938630	0.0746860	0.7227997	0.3872256	0.4476743	0.1799537	0.5995213	0.5369000	0.0012653	0.6204388	0.3366810	0.5312659	0.6744061	0.0154333	0.5340133	0.1462685	0.4014524	0.0132603	0.3309451	0.7284793	0.0163198	0.2362504	0.5890649	0.6773395
950	0.0294432	0.0200766	0.6763205	0.5182129	0.0675037	0.5185573	0.0557790	0.6478300	0.7907428	0.0218811	0.6199956	0.4070790	0.0733680	0.5849319	0.4328826	0.4912657	0.1788460	0.5796200	0.4980640	0.0051695	0.5679696	0.2209717	0.5891603	0.6364043	0.0039050	0.3599430	0.1145313	0.3806762	0.0028018	0.3090716	0.6773932	0.0236541	0.2287768	0.7265641	0.5838889
1000	0.0256600	0.0483600	0.6330362	0.5790378	0.1012227	0.6945687	0.0702343	0.5637169	0.6192898	0.0334612	0.7675096	0.4063608	0.0502977	0.5917423	0.2585401	0.4531295	0.1475357	0.6922629	0.7357774	0.0010922	0.6471000	0.2594167	0.6935190	0.7019191	0.0059497	0.3592606	0.1600337	0.3126244	0.0019437	0.3143374	0.6533289	0.0303174	0.2986023	0.5166229	0.6455132
