"Time"	G1	G20	G10	G2	G17	G4	G16	G18	G94	G8	G95	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G35	G11	G56	G5	G19	G15	G14	G12	G39	G49	G44	G22	G21	G41	G50	G13	G51	G53	G52	G55	G42	G40	G45	G54	G43	G57	G72	G67	G48	G9	G61	G47	G60	G59	G99	G58	G80	G89	G88	G81	G83	G82	G79	G84	G78	G77	G86	G91	G90	G85	G75	G93	G69	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24	G62	G76	G31	G30	G70	G74	G71	G29	G73	G28
600	0.0888140	0.0942369	0.3009967	0.2841121	0.2891994	0.1755138	0.3167714	0.4700134	0.7300997	0.2244580	0.6927693	0.8839746	0.0635264	0.3384987	0.3128703	0.6797553	0.6942746	0.4693041	0.4184766	0.7058775	0.6442545	0.0253936	0.7062811	0.7439240	0.4163585	0.5680933	0.2685363	0.4567647	0.7288333	0.0004639	0.7073772	0.3378141	0.4526623	0.2423479	0.1723693	0.6903850	0.5671911	0.1388630	0.3622146	0.0044241	0.0370006	0.3740040	0.3178481	0.1843412	0.6085721	0.6543592	0.3677572	0.5529590	0.6053798	0.3573237	0.5325912	0.6443737	0.1628820	0.0785402	0.0620886	0.7162148	0.0189477	0.0114417	0.3240639	0.0236784	0.1078770	0.4195802	0.2661296	0.8319536	0.1156292	0.6036544	0.0292652	0.5487475	0.0002295	0.2819962	0.1837884	0.8259027	0.2798144	0.5305161	0.5373728	0.6718714	0.1162726	0.6626746	0.7943579	0.4513788	0.3337939	0.0641115	0.5001930	0.7633975	0.5773015	0.3882799	0.5744717	0.4375552	0.7272158	0.2905704	0.1340704	0.2845294	0.5099306	0.0939531	0.7424144
650	0.3052608	0.1055093	0.4012775	0.4267762	0.3578245	0.3814661	0.4550935	0.4506378	0.8446638	0.2308477	0.7575531	0.6829807	0.0268664	0.2806709	0.3576507	0.8306166	0.5729888	0.4663059	0.3692121	0.7735041	0.5441923	0.0924307	0.2347378	0.6112112	0.4747714	0.2106622	0.3040748	0.2784571	0.5828628	0.0043604	0.5598771	0.4624848	0.6244493	0.2845986	0.2421406	0.6199524	0.6715912	0.1088372	0.4066288	0.0467674	0.2198329	0.4326082	0.3344984	0.4027635	0.5937245	0.5989619	0.2665017	0.5279631	0.6225338	0.3489941	0.5592632	0.6703104	0.2459753	0.0808365	0.0900052	0.6033506	0.2097524	0.0196859	0.2882061	0.0119763	0.1022483	0.5616998	0.3007308	0.7290944	0.1584827	0.4964070	0.0573888	0.6228472	0.0004375	0.3638108	0.1180630	0.6920630	0.3269833	0.4925711	0.5973126	0.7825951	0.0460004	0.7427457	0.6895566	0.6323482	0.3399629	0.1373662	0.6521972	0.8091628	0.5695086	0.4559228	0.4674205	0.3723972	0.7248866	0.2966064	0.2086746	0.2608313	0.4929270	0.1164232	0.5793947
700	0.3289240	0.0497774	0.2264342	0.1483042	0.2864052	0.4749388	0.2648586	0.5389242	0.6909597	0.1901553	0.7206697	0.6775624	0.0062177	0.1843914	0.3095636	0.6412759	0.4943654	0.4377724	0.4765804	0.6647620	0.4147612	0.1571789	0.1208011	0.5207399	0.2202696	0.2428642	0.1932086	0.2696777	0.5675813	0.0022252	0.6818260	0.5192086	0.5874549	0.3625410	0.2873055	0.5753941	0.6132756	0.1800891	0.5451566	0.0446594	0.3259831	0.3398441	0.3574524	0.4879613	0.6940634	0.5443049	0.3188462	0.4080046	0.6431497	0.3126512	0.8136601	0.5790485	0.4461077	0.0951322	0.1161171	0.6923746	0.1968748	0.0012447	0.3359213	0.0296995	0.0416450	0.6118396	0.3999877	0.7623233	0.0859028	0.4943406	0.0415717	0.6825562	0.0048606	0.2224399	0.1203620	0.7426801	0.3712904	0.5544360	0.4371827	0.6931616	0.0689933	0.7324593	0.6274360	0.5379582	0.3637415	0.1094327	0.6629123	0.7412958	0.5054859	0.4082522	0.5781701	0.4781446	0.7554298	0.2278073	0.1345958	0.2721229	0.4531945	0.1156679	0.6383659
750	0.2173717	0.0395024	0.1885328	0.1288138	0.2319416	0.4085587	0.1972451	0.5487236	0.7949170	0.2095107	0.8413552	0.6263656	0.0064616	0.3164744	0.3755933	0.6945954	0.6522549	0.3382146	0.4223588	0.7965711	0.5708822	0.1092546	0.0692056	0.6801440	0.0704851	0.2586740	0.0951750	0.2612240	0.4612296	0.0141217	0.8852011	0.4547304	0.6529137	0.3521633	0.3350091	0.6664812	0.6133298	0.1287979	0.4198357	0.0186263	0.3244609	0.3365399	0.4052448	0.4395952	0.6858922	0.6342943	0.3643251	0.5179101	0.7121890	0.4633739	0.7613371	0.7247320	0.2208774	0.1192348	0.0802363	0.7864680	0.1799287	0.0046063	0.4115293	0.0351389	0.0666014	0.5202075	0.3508199	0.6740836	0.0940189	0.4892325	0.0496973	0.6087289	0.0007737	0.3122491	0.0861331	0.6522065	0.3277010	0.4832593	0.5405834	0.7991032	0.0442304	0.7822636	0.6300447	0.5429245	0.3185729	0.1513603	0.7064203	0.6842160	0.5331793	0.3766266	0.5164642	0.4028668	0.7362446	0.3138152	0.1696851	0.1940285	0.5044397	0.0618277	0.6368825
800	0.1287284	0.1092803	0.2711371	0.1555429	0.2843174	0.3425870	0.3016843	0.6004264	0.6413992	0.2904738	0.7112868	0.6618608	0.0780522	0.2965045	0.3907886	0.6272226	0.6442225	0.5049786	0.4194260	0.8032336	0.5944494	0.0528752	0.1052524	0.4614802	0.1718543	0.2677359	0.1282578	0.2652805	0.5647225	0.0063225	0.7240709	0.4145629	0.6867912	0.3663522	0.2990155	0.6391819	0.6650373	0.1255082	0.3432390	0.0043148	0.2429106	0.3549641	0.2746522	0.4204634	0.6752109	0.6675715	0.3648827	0.5381580	0.6348773	0.3850296	0.7622291	0.6681861	0.3101512	0.0763110	0.0984835	0.7280181	0.1271823	0.0083592	0.3207087	0.0153965	0.0510296	0.3591780	0.3358303	0.6386022	0.1176961	0.4029276	0.0422754	0.6302801	0.0030378	0.3871280	0.0837146	0.6691025	0.2681598	0.4264522	0.3650570	0.7686660	0.0428289	0.6716509	0.6911754	0.5021670	0.4094444	0.1180313	0.6958959	0.6880246	0.6803625	0.4187647	0.5542546	0.3304590	0.7411177	0.2815087	0.1566303	0.1512426	0.4872794	0.0824014	0.6942857
850	0.2136561	0.0500022	0.2950648	0.2925477	0.2231794	0.3776883	0.4386576	0.5499881	0.8722902	0.2042512	0.7568444	0.7807560	0.0273844	0.3927363	0.4256995	0.8628277	0.6818361	0.4098142	0.3864072	0.7114322	0.5841268	0.0665436	0.0765634	0.6260695	0.4451422	0.2546500	0.2386527	0.2041317	0.5555141	0.0047950	0.8277671	0.4838519	0.6335423	0.2615631	0.2810284	0.7952803	0.5642266	0.1835994	0.3711346	0.0261903	0.2449179	0.2746168	0.2945612	0.3978760	0.5355717	0.7640321	0.4210390	0.4897856	0.5814460	0.3727365	0.7330693	0.5897952	0.2315183	0.0761756	0.1052671	0.7771121	0.2016261	0.0252494	0.3918997	0.0258154	0.0592677	0.6081993	0.3799117	0.6739190	0.1241392	0.4023943	0.0570902	0.5782590	0.0007776	0.4519812	0.0663907	0.7705125	0.3339958	0.5469321	0.6146051	0.7293959	0.0362907	0.6358180	0.8297285	0.4621843	0.3397911	0.0990942	0.5801077	0.7132395	0.4924106	0.4509030	0.5125623	0.2963918	0.7746387	0.2621602	0.2968220	0.1370723	0.6656307	0.2214152	0.6880987
900	0.3354309	0.0450760	0.2484255	0.2488530	0.2918218	0.4470129	0.3159847	0.4749524	0.7451481	0.2467728	0.7578272	0.7548851	0.0026327	0.2929423	0.3707182	0.7800459	0.6507494	0.4288425	0.3564188	0.7987010	0.5160401	0.0422616	0.0469156	0.5618152	0.2826590	0.1925622	0.1814041	0.1664624	0.5614775	0.0174614	0.5536344	0.3593395	0.5688162	0.3973184	0.3139259	0.6329756	0.7321098	0.1576745	0.3195276	0.0555683	0.3372164	0.3233162	0.3244524	0.5021602	0.6107023	0.6767481	0.3083562	0.4601864	0.6222348	0.2702421	0.6591330	0.5928749	0.3075124	0.1021510	0.1265512	0.7629534	0.1734875	0.0182530	0.3465964	0.0147499	0.0626412	0.5802444	0.4070022	0.6354334	0.1186614	0.4790485	0.0811958	0.6127058	0.0011353	0.2547262	0.0658411	0.6666430	0.3470406	0.5188946	0.4293608	0.6879583	0.0389626	0.7240110	0.7664529	0.5270205	0.3560754	0.1137318	0.7009144	0.6966559	0.7077072	0.4440829	0.4391965	0.4087320	0.8106374	0.3448211	0.1667262	0.1921430	0.4856002	0.0941595	0.6909704
950	0.2842637	0.0742200	0.1982383	0.1129860	0.2545950	0.5234055	0.2839050	0.4407436	0.8549861	0.2813072	0.6028222	0.6641138	0.0099321	0.2932320	0.3796404	0.6786430	0.7971471	0.4083798	0.3635198	0.7039850	0.5496745	0.0867062	0.0450751	0.6574517	0.1657515	0.2176562	0.1392169	0.1883951	0.5997702	0.0129494	0.5899958	0.3550294	0.6156069	0.3155942	0.3901504	0.7868084	0.4789993	0.2107361	0.3117687	0.0177643	0.3025444	0.2401574	0.2736307	0.5545170	0.7222482	0.8265336	0.2882335	0.4879146	0.5265801	0.3283405	0.7437485	0.6779641	0.2727456	0.1109774	0.1880892	0.6946730	0.1547537	0.0107573	0.3799064	0.0107531	0.0755342	0.5789642	0.3700769	0.7460314	0.0969935	0.5345359	0.0838295	0.6734665	0.0000000	0.3103181	0.0573105	0.6639815	0.3184059	0.5014904	0.5731870	0.8674974	0.0535179	0.6071198	0.7618962	0.4858637	0.3571853	0.1276512	0.7491439	0.7936652	0.6141033	0.4042791	0.6342867	0.4332365	0.7867763	0.3358690	0.1981170	0.1311756	0.5205829	0.1252704	0.7044771
1000	0.1645845	0.0601375	0.2456457	0.2297299	0.3149970	0.3704268	0.3889007	0.5075833	0.5936719	0.2744230	0.6394244	0.7547275	0.0030037	0.2594689	0.3225186	0.8546942	0.6203641	0.4041945	0.3426813	0.7927193	0.5561329	0.0573068	0.0441981	0.6166790	0.3414522	0.2676963	0.2638333	0.1914707	0.6448723	0.0125764	0.7519770	0.3699710	0.5864632	0.2981682	0.2866283	0.6585650	0.7217762	0.1274406	0.3921854	0.0118244	0.2498293	0.3161846	0.1881215	0.4958502	0.6194669	0.7998945	0.3161429	0.4057357	0.5843740	0.2118543	0.7072432	0.7434299	0.2957171	0.1067689	0.1097486	0.6396987	0.1734131	0.0174891	0.4133044	0.0090482	0.0483610	0.8084089	0.3828220	0.7540160	0.0849529	0.4782189	0.0355927	0.6624785	0.0004641	0.3846741	0.1020563	0.7063996	0.3701372	0.5944930	0.4431232	0.7337720	0.0400014	0.5751850	0.6945404	0.5541779	0.3626433	0.1668472	0.6266202	0.7327204	0.6133489	0.3637605	0.3997833	0.5038003	0.7294815	0.2537143	0.1332007	0.2058584	0.6107541	0.1502103	0.6465439

0	0.2284077	0.0812702	0.2544540	0.1681683	0.2600708	0.3020837	0.2452491	0.6049730	0.8272546	0.2295739	0.7568180	0.7282171	0.0513960	0.2673535	0.3587672	0.7187826	0.6256115	0.3663193	0.2731512	0.6382086	0.6420191	0.0674772	0.0740578	0.6555419	0.2362839	0.2709545	0.1714747	0.3156924	0.6284924	0.0221121	0.6135146	0.4267379	0.6053150	0.2356105	0.3122582	0.6492981	0.8043311	0.1318167	0.3502633	0.0092924	0.2795688	0.3960679	0.2924897	0.3933481	0.5925834	0.5770481	0.2779158	0.4770960	0.5619848	0.4255210	0.8447806	0.6782153	0.2873733	0.1034435	0.0830077	0.7879527	0.1102740	0.0098155	0.3088495	0.0063474	0.1013825	0.3815897	0.4053541	0.7957313	0.0773912	0.4345993	0.0294042	0.7212772	0.0009739	0.3647331	0.1548628	0.8848446	0.3017193	0.5356914	0.5358132	0.5766612	0.0443703	0.7493492	0.6795207	0.4560753	0.4263880	0.1194298	0.6407719	0.6930451	0.6825027	0.3781337	0.4952163	0.3684315	0.7584401	0.2845363	0.1462336	0.1154346	0.6411792	0.1452559	0.7261233
50	0.2824359	0.1235255	0.2654789	0.0451300	0.3056084	0.7191074	0.3954622	0.3776751	0.7053644	0.2025720	0.6543365	0.1346987	0.0210721	0.3014535	0.3099932	0.7160150	0.7901199	0.4056267	0.3536600	0.7962662	0.6099395	0.1320249	0.0393907	0.2278960	0.3463027	0.4294675	0.1346074	0.1600653	0.6011516	0.3146544	0.7217043	0.3941036	0.5544719	0.3905883	0.4037965	0.6648698	0.6202862	0.2516832	0.0997674	0.0713109	0.2654729	0.2566510	0.3243633	0.5620245	0.4153218	0.5431284	0.2587101	0.3220411	0.6313254	0.4779686	0.6274710	0.6276230	0.3023011	0.1280917	0.3551678	0.7162585	0.2581301	0.0005365	0.5562068	0.0335751	0.3450519	0.4584971	0.4434101	0.8261911	0.1442972	0.5387042	0.0807645	0.7898994	0.0002477	0.3499973	0.1232272	0.4280907	0.5986522	0.5395798	0.6447833	0.7817894	0.0080731	0.7964499	0.8150491	0.6048207	0.5082302	0.0779225	0.5659962	0.7530352	0.5847239	0.4635089	0.5114567	0.1405049	0.7204914	0.2003739	0.1661953	0.1519774	0.4340517	0.1493856	0.4875122
100	0.2594854	0.1079775	0.2416527	0.0248760	0.3127153	0.6115534	0.2193076	0.1987159	0.7793589	0.2637952	0.6441379	0.1066212	0.0512388	0.2381847	0.3610929	0.7047014	0.6350769	0.3228537	0.2802967	0.6802287	0.6859557	0.1248260	0.0742257	0.1643393	0.1777632	0.4787121	0.1126408	0.1129662	0.5078200	0.5691997	0.7948747	0.4514552	0.6667739	0.3717069	0.3737727	0.6375743	0.6461138	0.2161599	0.0512981	0.2111018	0.2228108	0.3102797	0.3128141	0.4597420	0.3375989	0.6955910	0.3259582	0.2980812	0.7222165	0.6222456	0.7325993	0.6143847	0.3921258	0.0914690	0.4165274	0.6990610	0.1718668	0.0000000	0.7012183	0.0226519	0.4547029	0.1590834	0.3602861	0.7476296	0.1541548	0.4435851	0.0305413	0.7162333	0.0000000	0.3158377	0.1088925	0.4533322	0.5524351	0.5841955	0.6812866	0.5982150	0.0013889	0.6973200	0.7872624	0.4331004	0.2908726	0.0261186	0.5441965	0.8629664	0.7484490	0.4999936	0.6385104	0.0335134	0.7488591	0.0758659	0.1372582	0.2592471	0.5240686	0.1047867	0.8319619
150	0.2789550	0.0354487	0.3012012	0.0057954	0.2844953	0.6488659	0.1115535	0.2563604	0.7338342	0.1646641	0.6030937	0.0972885	0.0453711	0.2765613	0.4805857	0.7937120	0.7622056	0.3573193	0.3429528	0.7424622	0.6968244	0.0629194	0.4081739	0.1145397	0.2871500	0.5352795	0.1681683	0.1561136	0.5481690	0.5312855	0.8338208	0.4627421	0.6364487	0.2907968	0.3990632	0.7377712	0.6420927	0.2731187	0.0312737	0.1841838	0.2987986	0.3955720	0.4150372	0.6239719	0.2703885	0.5788639	0.2085267	0.2522975	0.5014317	0.6409587	0.7311745	0.6621630	0.3297327	0.1797832	0.4001736	0.6691249	0.1916590	0.0003346	0.5906578	0.0327999	0.6982682	0.0699300	0.3147310	0.7867752	0.1384069	0.5045946	0.0476609	0.7931100	0.0003011	0.2813870	0.1360948	0.5519359	0.4397648	0.4176720	0.5656931	0.8218099	0.0008457	0.7318878	0.6629435	0.4547439	0.4833884	0.0066162	0.4026927	0.7893465	0.6372002	0.6235175	0.5877851	0.0347174	0.7086410	0.1117402	0.1655799	0.2971099	0.4260903	0.1495429	0.6772826
200	0.2412861	0.0609985	0.2225180	0.0040069	0.2726607	0.7341162	0.1358113	0.2357656	0.6955863	0.1613782	0.7106797	0.1379720	0.0241107	0.2728572	0.4081002	0.7192062	0.7380167	0.4190597	0.4157166	0.7047482	0.8082802	0.0664355	0.4947771	0.1101267	0.1859360	0.4497682	0.1612038	0.1865712	0.5393373	0.4786410	0.7536941	0.4739183	0.6253029	0.3604028	0.3393420	0.7943183	0.6906156	0.2645118	0.0577191	0.2235736	0.2421599	0.3622731	0.4636835	0.4637239	0.2897053	0.5208190	0.2945438	0.3185099	0.5389263	0.6827183	0.6604009	0.5508167	0.3826558	0.1171305	0.3562628	0.7409753	0.1537350	0.0002474	0.6082227	0.0291912	0.4412582	0.1091824	0.4166525	0.7617902	0.1423750	0.5241256	0.0434706	0.6203793	0.0002592	0.3594677	0.0989858	0.4117977	0.5078639	0.4799442	0.5499020	0.7066902	0.0037255	0.7026708	0.6500381	0.5496083	0.2740805	0.0267030	0.1766553	0.7300914	0.5217331	0.5850780	0.5883111	0.0127233	0.8161970	0.0502410	0.1542075	0.3367553	0.5355929	0.1023302	0.7596745
250	0.2190854	0.0627320	0.2505393	0.0157029	0.2041478	0.5901640	0.1133430	0.2135914	0.6847989	0.3056783	0.7254644	0.1466438	0.0381633	0.2744826	0.4284069	0.7233712	0.6656656	0.4776550	0.3457464	0.7781551	0.7382469	0.0369010	0.5797117	0.0979539	0.2168936	0.5723833	0.1316364	0.1913703	0.5830040	0.5249108	0.6803892	0.4393325	0.6652873	0.2870738	0.3484700	0.7066236	0.6965104	0.3211634	0.0236537	0.1455511	0.2806093	0.3371482	0.3724176	0.4752307	0.3217842	0.6114868	0.3082522	0.3519689	0.5426376	0.7329678	0.7935982	0.4763186	0.2925103	0.1273496	0.4163116	0.6160189	0.2545723	0.0067426	0.5732386	0.0095543	0.5119855	0.0477748	0.3310471	0.7189122	0.1395350	0.4559342	0.0382635	0.6798884	0.0005908	0.2213421	0.1321897	0.4090356	0.5587936	0.5310920	0.5944805	0.9135288	0.0007968	0.8277203	0.6742964	0.5271551	0.3869881	0.0057805	0.1876155	0.7870046	0.6485055	0.7121844	0.5160368	0.0194392	0.6629393	0.0566857	0.1690497	0.3110745	0.5157689	0.1366250	0.6819814
300	0.2498792	0.0680715	0.2358261	0.0001021	0.2375855	0.5595404	0.1015053	0.2397386	0.7964691	0.2152586	0.6876882	0.1520788	0.0488765	0.3101189	0.3800832	0.5757329	0.6349653	0.4893844	0.3636617	0.6709850	0.7736945	0.0702142	0.6180074	0.1182511	0.2184872	0.5245629	0.1716259	0.1685440	0.5226429	0.4080247	0.7342460	0.3807591	0.6019905	0.3116255	0.3163274	0.7638611	0.7038345	0.2055841	0.0301638	0.1869886	0.2918518	0.3071202	0.4227628	0.4156797	0.2235789	0.6456975	0.3349943	0.3420849	0.4484845	0.6058664	0.7332614	0.4376757	0.3341868	0.1176482	0.2773896	0.6383660	0.1646687	0.0001422	0.7046378	0.0239393	0.4590313	0.0256356	0.3203356	0.6404622	0.1334155	0.5120045	0.0334120	0.7275534	0.0009167	0.3413862	0.0915236	0.5364457	0.5893166	0.4570677	0.7580489	0.6898669	0.0005839	0.6836804	0.7635715	0.4180927	0.4463006	0.0137055	0.1704879	0.7588924	0.6316041	0.7476111	0.5714383	0.0483472	0.5903011	0.0620500	0.1483627	0.2524205	0.4964308	0.1776335	0.6517895
350	0.1813153	0.0399979	0.2812185	0.0111103	0.2582653	0.5835702	0.0909707	0.2508214	0.8274333	0.1448058	0.7393411	0.0715657	0.0159804	0.3374460	0.3079050	0.5913622	0.6933406	0.4843833	0.3414110	0.7262352	0.7525087	0.0443225	0.6321565	0.1151742	0.2932926	0.5365534	0.2612606	0.2548883	0.5108036	0.4432466	0.8018890	0.4753393	0.6722042	0.3433647	0.1904172	0.7097371	0.6269626	0.2353652	0.0280023	0.1599596	0.2715350	0.3845799	0.4395371	0.4440303	0.2265390	0.7060842	0.3577340	0.2475574	0.5140626	0.7858565	0.7495835	0.6202538	0.3866463	0.1833361	0.4209789	0.7222517	0.1106257	0.0001543	0.7195273	0.0293918	0.4244426	0.0122735	0.3481254	0.7387247	0.0891152	0.4691692	0.0297421	0.6756101	0.0032572	0.3054834	0.0798936	0.4333281	0.6466299	0.5091318	0.6279621	0.6805027	0.0041223	0.6236213	0.7090274	0.4934513	0.3568856	0.0069306	0.2120375	0.7007265	0.7668300	0.7101369	0.5724632	0.0109674	0.7693561	0.0376843	0.1341457	0.3500481	0.4701197	0.1611699	0.7326850
400	0.2094242	0.0810217	0.2816148	0.0164227	0.2588200	0.5680371	0.0912828	0.1895567	0.8865649	0.2276190	0.6432729	0.1615464	0.0353952	0.3011892	0.4703679	0.6269405	0.7084551	0.4324551	0.4234990	0.7388343	0.5948935	0.0690759	0.6948051	0.1249462	0.2981344	0.5818318	0.1908572	0.1871237	0.5441734	0.5623705	0.6756000	0.4426672	0.7200233	0.2709293	0.2393159	0.8028443	0.5029532	0.2475481	0.0527639	0.1648895	0.2582345	0.1900594	0.4392149	0.4608738	0.2020929	0.6688055	0.3382726	0.2538151	0.5443167	0.6325748	0.5721660	0.5361338	0.4046261	0.1746922	0.3104780	0.6924791	0.1082551	0.0016022	0.6920722	0.0085894	0.5527844	0.0300586	0.3665009	0.6407899	0.1253005	0.4678152	0.0725536	0.7165256	0.0002274	0.3200909	0.1612308	0.4924431	0.4942431	0.4443571	0.7018301	0.6899946	0.0089501	0.7523052	0.6180008	0.4484549	0.3207020	0.0101095	0.2033726	0.7572428	0.6138316	0.7582754	0.5087051	0.0256063	0.7233950	0.0493216	0.1478793	0.3179962	0.3981210	0.0813649	0.6633323
450	0.3491262	0.0731866	0.2586790	0.0160741	0.2069429	0.6735328	0.0638202	0.1696487	0.7794861	0.1784865	0.7516640	0.1130089	0.0574820	0.2617025	0.3538341	0.6702596	0.7216947	0.4197528	0.3627677	0.6768649	0.7278622	0.1075378	0.5849117	0.1741772	0.3010441	0.5459800	0.2174874	0.1973041	0.4786054	0.4511955	0.7858047	0.4862895	0.6394080	0.2591493	0.3472202	0.6674236	0.4853082	0.2217915	0.0355788	0.1329984	0.3393955	0.2990006	0.4596051	0.4180092	0.2216347	0.5582817	0.3270095	0.2726253	0.5738166	0.7390698	0.6887414	0.5243517	0.3242078	0.1510215	0.3343943	0.6905472	0.2047324	0.0006563	0.7157212	0.0203514	0.4299238	0.0722782	0.3756220	0.8327270	0.0533226	0.5210066	0.0709362	0.7280212	0.0000930	0.4090416	0.1015463	0.5065512	0.4663675	0.5534332	0.7615428	0.5771590	0.0029375	0.6960750	0.5731948	0.6332066	0.3417176	0.0091982	0.1301691	0.6730993	0.5367423	0.6854376	0.5354791	0.0100213	0.7268815	0.0684996	0.1663507	0.3838448	0.4865797	0.0962787	0.6615495
500	0.2607099	0.0453610	0.2466991	0.0002920	0.2760623	0.5447729	0.0819502	0.2724580	0.6869985	0.2180191	0.6751891	0.1170670	0.0797328	0.2962223	0.2866896	0.7682780	0.7734001	0.4659826	0.3998595	0.6891164	0.6801303	0.0616988	0.6148302	0.1311467	0.2072964	0.4678806	0.1960767	0.1840749	0.5420328	0.4845400	0.7593487	0.4311329	0.6284730	0.3292424	0.3135397	0.7104035	0.5831515	0.3037308	0.0604674	0.1887676	0.3024181	0.3584544	0.3997705	0.5809433	0.3389698	0.6458904	0.3090055	0.3221867	0.5283275	0.7335754	0.8317501	0.6312759	0.3038866	0.1484319	0.3321609	0.6813239	0.1242322	0.0016002	0.7798073	0.0358347	0.3682009	0.0458292	0.3471828	0.7632533	0.1863427	0.3797531	0.0468170	0.7296989	0.0016307	0.3087126	0.1139099	0.3591740	0.5331167	0.5615057	0.6991899	0.7661556	0.0005002	0.7748460	0.8154186	0.5759246	0.3139284	0.0169443	0.1640453	0.6664411	0.6510289	0.5903731	0.5757492	0.0048699	0.6931960	0.0624837	0.1989627	0.2929570	0.4974146	0.1673048	0.6923507
550	0.2595125	0.0733961	0.2963460	0.1217999	0.2426919	0.4448213	0.0889068	0.4283817	0.6987798	0.2177537	0.7831275	0.8073681	0.0089017	0.3470282	0.3978917	0.7043125	0.6301336	0.4322272	0.3194176	0.6460207	0.8353081	0.0589621	0.6889135	0.4562345	0.3128005	0.2563401	0.1690589	0.1734573	0.5375537	0.1771952	0.7111952	0.4598937	0.6114857	0.3744884	0.2185967	0.6762639	0.6019231	0.2603730	0.2130369	0.0845911	0.3219848	0.2846489	0.3281772	0.4241012	0.5873281	0.7117140	0.3074895	0.4353579	0.6414592	0.5421430	0.6263381	0.6542271	0.2880708	0.1684396	0.2133200	0.7681381	0.1220328	0.0128832	0.3091573	0.0047851	0.1630781	0.2671507	0.3893134	0.7792445	0.1094900	0.4826749	0.0582860	0.8358904	0.0029243	0.3574426	0.1004771	0.7137988	0.3208906	0.4340773	0.5444935	0.7397099	0.0276156	0.6713212	0.8471351	0.5410231	0.4086612	0.1260126	0.2057743	0.8683629	0.5993787	0.5387170	0.5902444	0.3890019	0.8539203	0.1060650	0.1955111	0.3278623	0.5181080	0.1143740	0.7714404
600	0.2186378	0.0531191	0.2718930	0.1748648	0.2702991	0.5440610	0.1107626	0.5416092	0.7903809	0.2229644	0.7051526	0.5951948	0.0071256	0.3211608	0.3414427	0.6774882	0.7181018	0.4774566	0.2985907	0.6614857	0.6510150	0.0547525	0.2853492	0.5049291	0.3578906	0.2788224	0.1972743	0.1565450	0.5949821	0.0597221	0.8414481	0.4243407	0.6571122	0.4631501	0.2460568	0.7950085	0.5953796	0.1683821	0.4477833	0.0671679	0.2397456	0.2851568	0.3650688	0.4884751	0.5912513	0.6066612	0.2639358	0.6671790	0.6130315	0.4455804	0.6092329	0.7621875	0.4120094	0.1285395	0.1140773	0.7275060	0.1312154	0.0105421	0.3028897	0.0173316	0.0905439	0.4265041	0.3944203	0.6974576	0.0753834	0.4618311	0.0619845	0.6979666	0.0001326	0.3302228	0.1040041	0.7135366	0.2687888	0.5092514	0.4795282	0.7216722	0.0897656	0.7407871	0.7572793	0.4096326	0.3855426	0.1654921	0.5313884	0.8170140	0.6833039	0.4725124	0.4187281	0.4059393	0.8010018	0.1004708	0.2137432	0.3280062	0.5003387	0.2079133	0.8661736
650	0.2822928	0.0711373	0.2613814	0.1838105	0.2035809	0.5677799	0.1631331	0.4890238	0.7068631	0.2301518	0.6214429	0.6837214	0.0365416	0.2785748	0.3557647	0.5940586	0.7112489	0.4554996	0.3226559	0.7723857	0.6211075	0.0630487	0.2276023	0.6521180	0.3124160	0.2047723	0.1782736	0.1657645	0.5285646	0.0251977	0.8144999	0.5372036	0.7217064	0.3264004	0.2893179	0.6808421	0.5551767	0.1668706	0.3478057	0.0191489	0.3141337	0.3185180	0.2978876	0.4824765	0.5918200	0.6709691	0.4406203	0.4627571	0.5089756	0.3474073	0.7499338	0.6549598	0.3904443	0.1112715	0.1282700	0.6818741	0.1603085	0.0100192	0.3008589	0.0141493	0.0674339	0.6064966	0.4026171	0.5840204	0.1163481	0.4763275	0.0496799	0.5923826	0.0014283	0.3006767	0.1232661	0.6977284	0.3698972	0.5731584	0.5568980	0.7199734	0.0443971	0.8364785	0.7068561	0.5394518	0.4750017	0.1314788	0.7123219	0.6639414	0.5235685	0.3976542	0.6187801	0.4669262	0.7148255	0.1738482	0.1614613	0.2621784	0.5607446	0.1118302	0.8119211
