"Time"	G1	G10	G2	G20	G17	G4	G16	G9	G8	G11	G18	G94	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G15	G12	G44	G41	G22	G21	G50	G13	G51	G53	G52	G42	G55	G39	G49	G40	G45	G54	G47	G48	G61	G57	G43	G72	G67	G60	G59	G99	G58	G79	G81	G88	G83	G89	G82	G80	G84
1000	0.3655603	0.3022809	0.2996872	0.6302189	0.5303936	0.5471760	0.0262250	0.0623015	0.6307630	0.4601573	0.3180213	0.6383659	0.6302592	0.8319644	0.0242036	0.2364685	0.0133481	0.6728589	0.3132097	0.6629664	0.5043483	0.7533151	0.2033617	0.0988230	0.7445539	0.5618925	0.1653573	0.6270838	0.0940914	0.1137867	0.2042272	0.6354518	0.0961466	0.2888384	0.2841685	0.4385199	0.0023474	0.1507519	0.7113758	0.3392924	0.4288455	0.5047797	0.2121164	0.7001932	0.6776911	0.3073084	0.0731074	0.5654694	0.2979084	0.2631606	0.2718897	0.6196240	0.3487507	0.0704750	0.6136101	0.7807967	0.6450005	0.1207193	0.3645817	0.4161010	0.3939908	0.5712073	0.2859458	0.6044610	0.4125645

0	0.3323395	0.3325174	0.2943527	0.6203339	0.5815539	0.4445828	0.0110273	0.0677572	0.4970231	0.5457071	0.2533262	0.5779643	0.7381567	0.7584204	0.0364338	0.0854525	0.0057311	0.7475015	0.3430752	0.5524868	0.5650094	0.7205310	0.1828281	0.0768323	0.6396843	0.6063929	0.0700803	0.6259921	0.0864870	0.1381728	0.2401774	0.6178677	0.1135786	0.4447059	0.3358342	0.5105791	0.0089462	0.2004245	0.7244249	0.3053825	0.5149978	0.5605742	0.3392285	0.6260874	0.6281446	0.4345336	0.0254014	0.5172454	0.3250265	0.2438819	0.2882465	0.7167697	0.4988501	0.1140460	0.6159384	0.6166063	0.5759062	0.1083756	0.3416811	0.4852313	0.4536091	0.5384700	0.2617963	0.6690623	0.4862788
50	0.4793801	0.2385247	0.2577748	0.6652692	0.3525720	0.5396443	0.0162533	0.1231154	0.5268097	0.2784403	0.2932992	0.3978969	0.6860791	0.7720715	0.0291530	0.1728005	0.0000000	0.1858310	0.5460587	0.6127363	0.5190510	0.4262612	0.1798323	0.1370890	0.5867784	0.5307886	0.1475906	0.5968290	0.0557117	0.1397149	0.3988645	0.6167911	0.1762619	0.3628427	0.0390309	0.4136062	0.0098694	0.0855230	0.4162238	0.3454821	0.3987898	0.5720372	0.2607854	0.4389727	0.6214022	0.3133727	0.1030479	0.5793399	0.2815243	0.2019131	0.2804392	0.6661880	0.4063185	0.0513764	0.7044122	0.5767748	0.6715399	0.0081577	0.3129938	0.4573492	0.3483498	0.7049209	0.2457143	0.5590931	0.2878935
100	0.5305741	0.1551873	0.2542204	0.5890666	0.3334745	0.6699737	0.0218805	0.0439595	0.3566992	0.2662974	0.3269080	0.3287331	0.5834618	0.7937284	0.0416525	0.1891900	0.0092301	0.1037998	0.6273139	0.6655089	0.5137204	0.3042379	0.1318017	0.1633662	0.5448113	0.4085560	0.2898300	0.4924298	0.0059690	0.1199793	0.5048356	0.6485873	0.1202400	0.3325255	0.0051088	0.3955588	0.0075049	0.1291911	0.2701707	0.4750715	0.3579117	0.4732688	0.3243916	0.3605629	0.4678235	0.3765897	0.0914170	0.5204188	0.3396243	0.1617283	0.2664671	0.7575861	0.3683820	0.1108936	0.6175350	0.6994482	0.5981319	0.0067621	0.3951700	0.5711362	0.3823870	0.7185849	0.1997140	0.4309010	0.2756263
150	0.4781694	0.1532294	0.1565785	0.6500935	0.4791142	0.6271935	0.0317592	0.0280939	0.1710683	0.1944070	0.2893396	0.2570971	0.7909110	0.7833966	0.0353691	0.3732791	0.0022264	0.0481060	0.6928277	0.7195661	0.3087101	0.2503294	0.1390236	0.2080296	0.5031579	0.4510718	0.4512103	0.3691670	0.0159225	0.1745024	0.6114185	0.6603794	0.1075970	0.3464729	0.0012122	0.3768337	0.0198667	0.0720229	0.3420782	0.4576588	0.2148778	0.5757684	0.2624369	0.3909213	0.4229703	0.2513445	0.0767912	0.4337113	0.1985634	0.1677355	0.2543770	0.7578702	0.3506490	0.1105560	0.6564910	0.5901691	0.6090307	0.0115209	0.1972282	0.4270513	0.3665504	0.7965354	0.0952328	0.5208372	0.1690407
200	0.5639987	0.1646784	0.2401140	0.6430586	0.3312007	0.5286360	0.0027796	0.0359666	0.0892118	0.1822901	0.2593100	0.3120803	0.7186494	0.7141187	0.0240577	0.3519162	0.0185020	0.0444959	0.6102291	0.5474339	0.1584206	0.3495395	0.2507070	0.2191127	0.4889475	0.4262728	0.5456407	0.4293733	0.0026584	0.2004940	0.4934009	0.6980766	0.0827380	0.5955735	0.0013922	0.4340716	0.0221140	0.0947650	0.2680532	0.5055420	0.2021728	0.5124231	0.2441360	0.3407115	0.3845117	0.2902560	0.1299716	0.5621829	0.1668372	0.1361935	0.1959592	0.7579130	0.3718086	0.0938557	0.5258009	0.6272746	0.3851715	0.0096920	0.0960605	0.3275543	0.2177047	0.6288579	0.0336968	0.4849724	0.1326973
250	0.5171797	0.1466050	0.2035611	0.6686156	0.3346673	0.6073454	0.0104520	0.0285200	0.0569467	0.1630199	0.2368444	0.3581127	0.6687369	0.6807635	0.0296650	0.3207850	0.0072350	0.0062199	0.5720733	0.6556004	0.1434403	0.3587153	0.1599208	0.3477040	0.5206646	0.4740069	0.6257672	0.4332202	0.0009612	0.1770387	0.5031880	0.7645864	0.2146572	0.6254310	0.0011590	0.4586503	0.0528143	0.0927053	0.3035124	0.4541661	0.3310406	0.6636394	0.3038565	0.2896530	0.2001932	0.2503422	0.1310813	0.5669507	0.1495217	0.1144816	0.1805406	0.6495005	0.3905932	0.0854194	0.7103139	0.6402729	0.5779549	0.0098401	0.1134782	0.3307116	0.2096617	0.5516272	0.0676957	0.4475382	0.0998581
300	0.4311894	0.1203940	0.2104452	0.7110739	0.3132662	0.5779930	0.0105729	0.0399691	0.0559004	0.1807623	0.2147681	0.4283903	0.7313118	0.8254094	0.0249895	0.2780890	0.0450235	0.0043665	0.6023021	0.5558610	0.1730573	0.3992392	0.1626111	0.3466320	0.4346629	0.3432903	0.5746675	0.3634141	0.0043790	0.2782416	0.4525830	0.6024791	0.2706466	0.5602795	0.0036083	0.4597673	0.0389036	0.0244524	0.2957654	0.5039590	0.1964515	0.4702383	0.2396424	0.3082436	0.2121448	0.2333134	0.1274119	0.6794907	0.0836365	0.1584295	0.2947115	0.8048491	0.3670600	0.1017992	0.5756699	0.5712000	0.6100461	0.0049934	0.1363692	0.3899369	0.2900916	0.7216643	0.0154515	0.4428573	0.1558407
350	0.5390955	0.1111707	0.1737079	0.7167945	0.2395499	0.4157191	0.0129736	0.0501483	0.0604396	0.1450770	0.1744346	0.3062636	0.6428572	0.8183973	0.0319933	0.2215534	0.0212402	0.0050575	0.7878035	0.6055500	0.2648569	0.3078703	0.1801869	0.3947244	0.5406925	0.3810233	0.6682593	0.2836507	0.0020406	0.3026852	0.4936473	0.6954322	0.3589568	0.6523925	0.0028645	0.4297282	0.0575630	0.0530496	0.3048343	0.4754248	0.2380556	0.4977814	0.2081647	0.3110707	0.2463573	0.2092159	0.1105796	0.4603124	0.1035911	0.1229645	0.2546815	0.6649788	0.4669913	0.1138797	0.5800060	0.5782829	0.4850480	0.0027040	0.1367355	0.4544570	0.3906237	0.6652304	0.0488920	0.5313101	0.1835700
400	0.5863495	0.1528141	0.2702156	0.7837652	0.4224241	0.4338523	0.0058906	0.0485802	0.0521516	0.1199386	0.2016809	0.3072691	0.6795073	0.7066897	0.0847800	0.2930648	0.0502929	0.0048397	0.5970770	0.5573436	0.1754008	0.2621240	0.1264716	0.2665318	0.5136027	0.3779685	0.6313518	0.2868403	0.0176653	0.2791454	0.5732167	0.6855963	0.2241584	0.6167241	0.0026843	0.4076754	0.0298112	0.0513642	0.2479561	0.4508126	0.3066380	0.5282762	0.1887013	0.3097077	0.2406530	0.2546060	0.1343837	0.5336474	0.1397026	0.1015293	0.2553657	0.6097942	0.4201256	0.1015788	0.5065374	0.5374282	0.4926300	0.0088931	0.1901062	0.3481930	0.2494248	0.6051293	0.0290543	0.4203273	0.1662004
450	0.6161776	0.1089035	0.2666209	0.6650301	0.2321836	0.5552669	0.0101490	0.0769596	0.0635072	0.1091036	0.1608081	0.2204683	0.7280407	0.7437012	0.0371180	0.4087202	0.0207639	0.0050435	0.7309251	0.7318539	0.2378130	0.3668979	0.1543108	0.3809491	0.5318954	0.3545183	0.6279830	0.3030227	0.0008421	0.2443223	0.4866668	0.6028781	0.2202687	0.6217560	0.0003070	0.4018075	0.0447433	0.0327986	0.2234212	0.5817049	0.2520646	0.5749682	0.2332857	0.2457327	0.2021971	0.2810437	0.1781851	0.6726820	0.0660347	0.0607843	0.4161623	0.6879648	0.4320872	0.0764551	0.5679164	0.6653666	0.4473782	0.0117321	0.1243698	0.3914677	0.2734339	0.5342853	0.0206839	0.3602627	0.0968671
500	0.5888300	0.1816779	0.1877206	0.7012836	0.2843113	0.4688233	0.0083301	0.0418726	0.0510461	0.1617772	0.2138838	0.3205322	0.8498282	0.6671104	0.0853016	0.2835595	0.0111341	0.0106519	0.6914545	0.5755255	0.1772601	0.3452121	0.1380114	0.2959962	0.5233519	0.2754860	0.7878168	0.3094954	0.0008043	0.2085660	0.5569861	0.6677461	0.2549564	0.5847278	0.0008526	0.4454444	0.0408128	0.0361996	0.3027093	0.5622015	0.2304852	0.5039588	0.1504944	0.2401300	0.2910763	0.2553216	0.1533181	0.5855260	0.0473123	0.0904711	0.3235073	0.7013346	0.3885406	0.1188408	0.6731973	0.6608712	0.4552869	0.0078074	0.1014061	0.4790467	0.3355133	0.7251262	0.0315923	0.4220957	0.1113727
550	0.2780854	0.2647163	0.1884497	0.6787821	0.3531714	0.4632252	0.0352083	0.0374863	0.0964642	0.2733542	0.2504233	0.5575427	0.6116286	0.6334842	0.0567025	0.2728774	0.0748448	0.4438902	0.3853057	0.5878875	0.3084732	0.6937151	0.1107767	0.3337885	0.4546404	0.3293291	0.6776486	0.5264963	0.1016502	0.2493985	0.1568541	0.6304101	0.1913149	0.4621174	0.4650124	0.6142766	0.0318707	0.0314110	0.4477515	0.5225791	0.2454912	0.5518553	0.2312318	0.5435427	0.3681926	0.2563938	0.1218576	0.5436728	0.0588850	0.0865369	0.3108414	0.7192901	0.4425897	0.1803089	0.5484224	0.6731660	0.5689164	0.0805419	0.1717666	0.2939878	0.1744228	0.5415959	0.0266485	0.6404023	0.0999571
600	0.1883836	0.3656599	0.2690868	0.6323607	0.4568976	0.3573539	0.0117946	0.0595280	0.3913750	0.2885904	0.2522160	0.7299425	0.6784848	0.6939781	0.0475119	0.1735821	0.1099549	0.5568463	0.2359741	0.6353814	0.4793272	0.6788688	0.0825257	0.2551399	0.5616607	0.5557862	0.2927904	0.6659350	0.1472272	0.2094107	0.1041988	0.5476775	0.1336956	0.4105978	0.3951476	0.4989401	0.0109118	0.0833122	0.4804551	0.5147260	0.2511548	0.5443843	0.2337148	0.5717231	0.5450429	0.3752324	0.0944023	0.4984070	0.1263856	0.0891186	0.2937818	0.6005515	0.3679385	0.1071357	0.7409137	0.7152528	0.4580272	0.1190351	0.2047919	0.2470085	0.3274386	0.5154586	0.0817345	0.5284558	0.2310742
650	0.1769326	0.3292938	0.3703596	0.6717735	0.5444595	0.2381253	0.0786453	0.0506440	0.4936718	0.2662082	0.3729202	0.7516367	0.7768138	0.7085666	0.0207107	0.1346460	0.0051545	0.7071753	0.3085989	0.7879415	0.6050137	0.7205588	0.0660400	0.1404322	0.6285492	0.5371124	0.1548085	0.7019914	0.1216556	0.1653031	0.1337361	0.6870064	0.0918964	0.3176494	0.3962073	0.4472764	0.0045330	0.1055862	0.5979997	0.3695287	0.2871251	0.5245100	0.2638478	0.6290500	0.6298426	0.3864262	0.0903806	0.5361482	0.1689732	0.1528560	0.3168562	0.6779160	0.4391794	0.0968168	0.6998884	0.5901443	0.5611941	0.1441696	0.1915204	0.3192450	0.3521386	0.4977211	0.1113211	0.6754686	0.2636359
700	0.3115485	0.4484250	0.2889785	0.7528872	0.6483732	0.2693758	0.0189403	0.1036930	0.4867916	0.3443868	0.3405529	0.6920935	0.7201825	0.6658972	0.0351031	0.1481083	0.0064416	0.7792078	0.4239619	0.5811499	0.6409322	0.5684786	0.0676014	0.1907564	0.6234891	0.5821593	0.1362774	0.6414748	0.1064035	0.1531850	0.1672585	0.5392295	0.0766777	0.2694195	0.3538844	0.3994839	0.0133861	0.0801960	0.7070390	0.3906709	0.2505341	0.5152776	0.1987652	0.6615447	0.6269528	0.3884559	0.0872832	0.7488320	0.2410012	0.1960629	0.2439977	0.5914495	0.3476748	0.0653599	0.5507332	0.7522785	0.6157826	0.1179509	0.2969265	0.3688146	0.3667981	0.4128520	0.1339824	0.7423489	0.2667225
750	0.2139592	0.4266026	0.3160019	0.5228217	0.7118729	0.2762126	0.0343022	0.0816632	0.5723081	0.3208812	0.2604240	0.7148508	0.7193205	0.5425235	0.0444581	0.1882726	0.0071867	0.7128149	0.3715557	0.7196364	0.6723679	0.8657373	0.1468410	0.1137003	0.5680672	0.4825778	0.0712891	0.6807349	0.0965818	0.1642831	0.1981821	0.6223001	0.0551208	0.3207255	0.4108344	0.6085415	0.0027301	0.0834051	0.6459865	0.4740614	0.3774722	0.5219155	0.2965831	0.7240675	0.6688326	0.3897353	0.0393419	0.6062741	0.2694351	0.1642940	0.3009260	0.6058666	0.4094823	0.0889841	0.7386974	0.8151110	0.6240002	0.1066574	0.1978666	0.3285572	0.4045586	0.5606870	0.3027918	0.6999684	0.3190573
800	0.2761961	0.4823547	0.4262161	0.5610382	0.4875624	0.2900525	0.0389829	0.0667694	0.6150194	0.2971157	0.3265272	0.6752508	0.7022011	0.7743932	0.0349895	0.1497515	0.0086684	0.6824310	0.4745244	0.7028931	0.7175647	0.7431560	0.1093748	0.1580025	0.6527339	0.6603670	0.0875795	0.6789787	0.0938270	0.1484106	0.2151925	0.6120993	0.0417391	0.3060859	0.3186167	0.4585310	0.0097460	0.1069023	0.7584120	0.3353435	0.5108318	0.3969820	0.2839648	0.6575152	0.5999899	0.3294877	0.0639065	0.7591444	0.2595151	0.2270336	0.2927296	0.7467282	0.4403052	0.0634419	0.7141247	0.5592458	0.5654761	0.1124573	0.2937981	0.4103774	0.3726414	0.4903900	0.2102821	0.6649789	0.3257457
850	0.5150911	0.3843397	0.3246914	0.5650757	0.5687523	0.6439450	0.0133946	0.0924337	0.4338674	0.3190145	0.3248807	0.6035642	0.8054136	0.5854002	0.0154776	0.1133281	0.0107501	0.8540715	0.3426516	0.6740007	0.5073441	0.7731733	0.1287567	0.0929685	0.6513089	0.7131132	0.1244716	0.7904427	0.0713142	0.1284027	0.2429393	0.6604425	0.0647205	0.3980643	0.2403258	0.4326838	0.0022754	0.1288342	0.7284952	0.4242200	0.5073908	0.5065842	0.2995222	0.7213983	0.6313289	0.3525603	0.0395820	0.6563671	0.2640922	0.3174770	0.3439808	0.6276668	0.4147531	0.0755969	0.6255928	0.7130687	0.6121430	0.1435821	0.2896542	0.3790863	0.4126646	0.5815632	0.2363505	0.6729284	0.3258696
900	0.3379020	0.3588684	0.2752044	0.6732208	0.5545434	0.6009035	0.0265860	0.0277007	0.4995905	0.4150456	0.2895891	0.6541023	0.7474328	0.6087163	0.0160702	0.0868421	0.0008912	0.6422964	0.3852494	0.8308774	0.5741086	0.7060558	0.1913537	0.1073886	0.6284496	0.5603512	0.1818181	0.7391593	0.0501299	0.2003238	0.2332158	0.7411007	0.1042233	0.3801207	0.2826921	0.3705867	0.0026934	0.1093555	0.6880769	0.3126963	0.3976778	0.5181745	0.2507542	0.6906334	0.5623050	0.3601517	0.0584498	0.5256116	0.3231180	0.2316295	0.2518266	0.6560234	0.3534210	0.0704546	0.8241279	0.5802416	0.5678350	0.1455506	0.2400648	0.3284972	0.4893916	0.4593969	0.2152050	0.6562441	0.2889833
950	0.3142911	0.3606817	0.2412775	0.5445428	0.6917022	0.5341382	0.0267274	0.0632298	0.5507273	0.3864540	0.3517677	0.6076307	0.6465026	0.6998863	0.0174631	0.0791782	0.0212551	0.6489620	0.2345111	0.7528083	0.6072180	0.7122213	0.1441435	0.1409980	0.7378547	0.5960209	0.2457421	0.6439045	0.0910145	0.1102172	0.2161518	0.6011766	0.0489334	0.3364971	0.3425839	0.4187282	0.0023799	0.1654702	0.6560857	0.4324263	0.4558560	0.5490526	0.3303763	0.7015865	0.6970428	0.3757787	0.0838442	0.6190265	0.2510642	0.2494065	0.2723588	0.6039298	0.4290688	0.0728257	0.6917227	0.7848096	0.6230345	0.1114523	0.3318741	0.3634695	0.5636012	0.4657344	0.1627684	0.8242960	0.3153277
1000	0.3357513	0.3166718	0.2847986	0.6535289	0.5905778	0.4774014	0.0416205	0.0875710	0.5612415	0.3727645	0.2969931	0.5887853	0.6136500	0.6191859	0.0126346	0.1028621	0.0055104	0.6479416	0.3383798	0.7224878	0.6902365	0.6658305	0.2184375	0.1055959	0.7038890	0.6612903	0.2034488	0.6656169	0.1105081	0.1311684	0.2055458	0.5457956	0.1031071	0.3397816	0.3343622	0.4011073	0.0089733	0.1306679	0.7188339	0.2912658	0.5249736	0.5033854	0.2694680	0.6625022	0.6343440	0.4469051	0.0720874	0.6645671	0.4068308	0.3086952	0.3140801	0.7532930	0.4098667	0.0861847	0.6749693	0.7245668	0.6719847	0.1280642	0.4105461	0.4685208	0.3406360	0.4636070	0.2446572	0.7683242	0.4436371

0	0.3126291	0.4442162	0.2755500	0.5076140	0.6409978	0.5078030	0.0252890	0.0469432	0.5200077	0.4623438	0.2849151	0.5979145	0.6737701	0.8165011	0.0587338	0.1417740	0.0275228	0.6771701	0.3465154	0.7194619	0.6519124	0.6050736	0.1738804	0.0867714	0.5955552	0.5076770	0.0761130	0.6254598	0.1522697	0.1058670	0.2383444	0.6192217	0.0779839	0.3927445	0.4077702	0.5197433	0.0057844	0.1793705	0.7455890	0.3942971	0.5693708	0.6518370	0.2759832	0.7724583	0.6675476	0.3314191	0.0341964	0.6359697	0.2604897	0.2545386	0.2956004	0.6250140	0.4584248	0.1176359	0.6636604	0.6491460	0.6152827	0.1307907	0.3508915	0.3949076	0.4338374	0.4927210	0.3088003	0.7523335	0.4235084
50	0.3403645	0.3616308	0.1954898	0.6467349	0.6437747	0.4374031	0.0029011	0.0319035	0.6142023	0.3886533	0.4048672	0.7012870	0.6407461	0.6676792	0.0113995	0.0825640	0.0018780	0.6197815	0.2954596	0.5983132	0.6755960	0.6410216	0.1562854	0.0771069	0.7761405	0.5795988	0.1573605	0.6665064	0.0969319	0.1425251	0.2296316	0.7389375	0.0820909	0.4050760	0.3370927	0.4795511	0.0056143	0.2058809	0.7084582	0.4055199	0.4839810	0.5429709	0.2515543	0.6083331	0.6732352	0.4395013	0.0860228	0.6964780	0.4930974	0.3076469	0.2416343	0.2878761	0.4227624	0.0669715	0.6694924	0.5769526	0.5430610	0.1106299	0.3030823	0.5867048	0.4780884	0.4729343	0.2657622	0.2142597	0.2430873
100	0.3515345	0.3892939	0.1430718	0.7035586	0.5355323	0.4685563	0.0000000	0.0339576	0.5510281	0.3547633	0.6580299	0.6533193	0.6031812	0.8154079	0.0146672	0.0687017	0.0079773	0.7136358	0.2970409	0.6628791	0.5819545	0.6227056	0.1439470	0.0571853	0.6890618	0.5877011	0.1718450	0.7088842	0.1285839	0.1115397	0.2750524	0.6672711	0.0737517	0.2876404	0.2766846	0.3581792	0.0061412	0.1720883	0.5405699	0.3786714	0.5602267	0.5978431	0.2001658	0.6800860	0.5950362	0.4011466	0.2556028	0.6038561	0.4136464	0.2657664	0.2143040	0.1224397	0.1890174	0.0494383	0.6564938	0.7518428	0.4889322	0.1581388	0.1390748	0.5371845	0.3838213	0.4441541	0.1391907	0.1345995	0.0914295
150	0.2524441	0.3331336	0.1775539	0.6445052	0.5436033	0.5332964	0.0001671	0.0502754	0.5198391	0.3907587	0.6477113	0.6246374	0.6076797	0.8603335	0.0106299	0.0816827	0.0070939	0.6846674	0.2869266	0.6160821	0.7212668	0.7686919	0.1936457	0.0403596	0.6769483	0.5530350	0.1745729	0.8335983	0.1268282	0.2117648	0.1788242	0.6411700	0.1347677	0.3121382	0.3655745	0.4900953	0.0041613	0.2125562	0.6218045	0.6281970	0.5142093	0.6249539	0.1823404	0.8355530	0.3620705	0.4390450	0.3254335	0.5836018	0.4495368	0.2063009	0.1598991	0.0510794	0.0638639	0.0722636	0.7749958	0.5454871	0.5670247	0.3474303	0.0537020	0.5576643	0.2366928	0.3461285	0.1133728	0.0677209	0.0317452
200	0.2915716	0.3818048	0.1897255	0.7256127	0.6084847	0.5538766	0.0000301	0.0602697	0.4945825	0.4930439	0.7326047	0.6255016	0.7525400	0.7264777	0.0116763	0.0595962	0.0074632	0.7200836	0.2947023	0.5654836	0.6760711	0.6916630	0.2001682	0.0389737	0.7567134	0.6280421	0.1504232	0.5839348	0.1212413	0.2818592	0.1965463	0.5890622	0.0790683	0.2883120	0.4121476	0.4002469	0.0018784	0.1822309	0.4876406	0.5377576	0.5363875	0.6735423	0.1557891	0.5932124	0.3732325	0.4248842	0.3772332	0.5166797	0.4314479	0.3141950	0.3020764	0.0601889	0.0260735	0.0969017	0.6671538	0.6331959	0.4892542	0.6337038	0.1097097	0.4816244	0.2394941	0.3783870	0.1347517	0.0623557	0.1366937
250	0.1953510	0.3578148	0.2374555	0.5230884	0.5743085	0.3922633	0.0002647	0.0576156	0.6373496	0.6755178	0.6584688	0.6770108	0.8932182	0.7771771	0.0122586	0.0794327	0.0068106	0.7711539	0.2867885	0.6531887	0.6124886	0.7829692	0.3144466	0.0254124	0.5515164	0.5126187	0.1335885	0.4289379	0.1500013	0.2544379	0.2781557	0.4987995	0.0963528	0.2829741	0.2694307	0.5135476	0.0072762	0.1630130	0.6072860	0.5280275	0.4045429	0.7412950	0.2010545	0.6223741	0.4560935	0.4975921	0.3746893	0.6313937	0.4141327	0.2339490	0.3939148	0.0368187	0.0269776	0.2873971	0.7188142	0.5912412	0.5319180	0.6160976	0.2247325	0.5105009	0.3523618	0.4275114	0.2232340	0.0205389	0.1806874
300	0.3569726	0.3850148	0.1381202	0.6957739	0.5489606	0.4131578	0.0001902	0.0444907	0.5601807	0.6903407	0.6033176	0.6901428	0.6576019	0.7063470	0.0264212	0.0607416	0.0342570	0.7930609	0.3400044	0.6590276	0.7133822	0.7661180	0.2542684	0.0277489	0.7368514	0.5997579	0.1906506	0.5574422	0.2230217	0.3641742	0.1663624	0.5580077	0.0731659	0.3146801	0.3762682	0.4585750	0.0200500	0.2059248	0.5386450	0.5047196	0.5320849	0.6987899	0.1349087	0.5498291	0.3858107	0.5713038	0.4334329	0.6188418	0.3952891	0.2880543	0.4019651	0.0580003	0.0142760	0.3942673	0.7702258	0.5811685	0.4473675	0.6509418	0.3190451	0.6005060	0.4348086	0.3776283	0.1550368	0.0326931	0.2781525
350	0.3148737	0.4857037	0.1516856	0.5670282	0.5913069	0.5785692	0.0001026	0.0305989	0.5273287	0.6311940	0.6713273	0.7640318	0.6933800	0.7165305	0.0183963	0.0992781	0.0014567	0.6854336	0.2345578	0.6896396	0.6152351	0.5476311	0.2574662	0.0601374	0.6136825	0.4713717	0.1587526	0.3605806	0.1295279	0.2755351	0.2184949	0.6236046	0.0729337	0.3453731	0.2853153	0.3793977	0.0072947	0.2815727	0.5886468	0.5290354	0.5142055	0.7711188	0.2028143	0.5895695	0.4147876	0.5543395	0.4687775	0.6675440	0.3486567	0.2664298	0.4790161	0.0423734	0.0210864	0.3819912	0.7264341	0.6038029	0.4918840	0.7353993	0.3450209	0.5862438	0.3990662	0.3906425	0.1839903	0.0257700	0.2615346
400	0.2938390	0.4034178	0.1626582	0.6447066	0.6105244	0.5105493	0.0000000	0.0243675	0.4054734	0.5783592	0.6532069	0.7924825	0.6444071	0.8211669	0.0198964	0.1036852	0.0018360	0.6296946	0.4345051	0.7076291	0.5063683	0.7062722	0.2640754	0.0228313	0.5649819	0.4964629	0.1762987	0.4797945	0.1262962	0.2303198	0.2652954	0.5582152	0.0377891	0.3227106	0.4017809	0.4974665	0.0046674	0.1799084	0.5233002	0.4635304	0.5474945	0.7587190	0.1652660	0.6608532	0.5452160	0.5880652	0.3942265	0.5962223	0.3852444	0.2301430	0.4353704	0.0647047	0.0200468	0.4249041	0.5244842	0.5995522	0.5668596	0.7390081	0.4044168	0.6074621	0.4802756	0.4183866	0.0891550	0.0080825	0.4064006
450	0.2691238	0.3004742	0.1594842	0.6504845	0.6566311	0.4361335	0.0022256	0.0255819	0.4705211	0.6055761	0.6309303	0.7775505	0.6919172	0.7178539	0.0172189	0.0708868	0.0052773	0.7811449	0.2671096	0.6781806	0.6546956	0.8001251	0.2938135	0.0744418	0.6136123	0.5048773	0.2235706	0.4634080	0.1181908	0.3318251	0.1600662	0.6558994	0.0663668	0.3219559	0.3825496	0.4793833	0.0019945	0.2184339	0.4589954	0.5634450	0.4294250	0.7337888	0.2392976	0.7041594	0.4923308	0.4833156	0.4607799	0.6233176	0.3710978	0.1707928	0.6130497	0.1010984	0.0180493	0.3245664	0.5599125	0.6291590	0.4876995	0.7524765	0.3547135	0.5504705	0.5339107	0.3566224	0.0613394	0.0056329	0.3422145
500	0.2094628	0.3410006	0.1401800	0.6682183	0.5210147	0.4301115	0.0009125	0.0328808	0.4164667	0.6613052	0.6663854	0.7327610	0.7403464	0.6254354	0.0604375	0.0709659	0.0106708	0.6431370	0.3873903	0.6795925	0.6199757	0.7116760	0.2580340	0.0695041	0.7062024	0.5197481	0.4570252	0.4398919	0.1071517	0.2648240	0.1442393	0.5664318	0.0668341	0.3537561	0.3253866	0.4682961	0.0137950	0.1307194	0.5430338	0.5751950	0.5506370	0.6325001	0.2423597	0.7191453	0.4861323	0.4254844	0.3709373	0.5932666	0.4454128	0.0896550	0.4148451	0.0366147	0.0100097	0.3985829	0.6497323	0.5758138	0.4609700	0.7302437	0.3155143	0.5768220	0.5143932	0.3087309	0.0462180	0.0023539	0.3794654
550	0.2438409	0.4131382	0.3379650	0.6363298	0.5600478	0.3479943	0.0190038	0.0590763	0.2574717	0.6501704	0.4565644	0.7247352	0.5931529	0.7130821	0.0159945	0.0963735	0.0147463	0.6104589	0.3273034	0.6902520	0.5559940	0.6196102	0.3107081	0.0813795	0.6116818	0.5219193	0.2505707	0.5135555	0.1463470	0.3373734	0.1476694	0.4310207	0.0537327	0.2179934	0.3980574	0.4777271	0.0079303	0.1201770	0.4930477	0.4928936	0.2969349	0.6994569	0.3214630	0.6363032	0.2867890	0.4855570	0.4343975	0.5656083	0.2098882	0.1883941	0.5448447	0.4370868	0.0149313	0.3853918	0.5029525	0.6721244	0.4392596	0.6984477	0.2342790	0.3373589	0.3960169	0.5365153	0.0786004	0.1400433	0.3407701
600	0.2718831	0.4920143	0.3386455	0.4617916	0.5222587	0.3665256	0.0179113	0.0511407	0.5179687	0.6113322	0.3016907	0.6062600	0.6647757	0.5946332	0.0061182	0.1235879	0.0059007	0.7318865	0.2854318	0.7524684	0.5037426	0.6326706	0.2457247	0.1187820	0.6483994	0.5586258	0.1078401	0.3104728	0.1287344	0.3528085	0.1812236	0.5394386	0.0637103	0.4196851	0.3268467	0.3398451	0.0133001	0.0957055	0.6535068	0.5305166	0.3125637	0.5184662	0.2681836	0.7323359	0.4158296	0.3714043	0.2894793	0.3882078	0.1497305	0.3058781	0.5105796	0.6602906	0.1208897	0.2925536	0.6577223	0.6931898	0.4434012	0.6203013	0.2915268	0.2729845	0.3699908	0.3906243	0.3027549	0.1376700	0.3391674
