"Time"	G1	G10	G2	G20	G17	G16	G4	G8	G18	G94	G9	G95	G11	G56	G3	G98	G7	G46	G6	G36	G37	G100	G38	G34	G35	G5	G19	G14	G13	G12	G41	G44	G49	G39	G22	G21	G50	G15	G51	G53	G52	G55	G42	G54	G45	G40	G47	G48	G72	G67	G61	G43	G57	G60	G59	G99	G58	G80	G81	G83	G88	G82	G89	G79	G84	G75	G86	G78	G77	G85	G90	G91	G93	G69	G92	G87	G68	G27	G96	G97
0	0.6830579	0.0353101	0.3530791	0.4163451	0.0129153	0.4353529	0.0962496	0.3018299	0.0232266	0.7289660	0.4531582	0.4553278	0.0842626	0.9099394	0.7663918	0.6747978	0.7527074	0.5333575	0.3400096	0.6666561	0.1012286	0.6039214	0.5316763	0.7279273	0.2409047	0.1770010	0.4132336	0.3776383	0.6603344	0.8296856	0.4160079	0.0070217	0.2840016	0.0426751	0.3706413	0.1976309	0.6637479	0.6749223	0.2775050	0.4979656	0.0642714	0.5463109	0.0078069	0.5230546	0.3487094	0.3770864	0.2566537	0.2837251	0.7237876	0.4098926	0.5032189	0.3910243	0.5140882	0.6250271	0.3337968	0.8096974	0.3637660	0.5508644	0.5631763	0.4181998	0.0595682	0.7652449	0.0378953	0.2477546	0.4512077	0.0284656	0.2431257	0.1306298	0.6555930	0.6133047	0.6494997	0.7044968	0.5580065	0.5504970	0.0864660	0.4299708	0.2848495	0.1912878	0.7436676	0.7438874
50	0.6765192	0.0164875	0.3022106	0.3500928	0.0078583	0.5594322	0.2903982	0.0872525	0.2236263	0.7198195	0.4335047	0.4350540	0.1426119	0.6904100	0.3177251	0.6770830	0.5923518	0.4787997	0.3203395	0.7947370	0.0601911	0.3841387	0.7515387	0.6668625	0.1988269	0.1238592	0.3910574	0.5414868	0.6675114	0.3336401	0.4385477	0.0046270	0.1694730	0.3196525	0.4689134	0.1691179	0.6466781	0.7099777	0.0931152	0.5649135	0.3506710	0.5469439	0.0141533	0.6069730	0.6937455	0.1351443	0.2463574	0.2127749	0.7349400	0.3826368	0.4598646	0.6197356	0.5941654	0.6012980	0.3124893	0.3254122	0.5092855	0.6879956	0.4872132	0.4410128	0.0453996	0.7883959	0.0334577	0.2776134	0.6471816	0.0117112	0.1801552	0.1636380	0.6363728	0.1316805	0.5816938	0.5772536	0.7161401	0.5661804	0.0170011	0.3843497	0.4961780	0.2938177	0.6776110	0.6789446
100	0.6947307	0.0324607	0.3031455	0.3973040	0.0099960	0.4548937	0.2948455	0.0732899	0.2904508	0.6111931	0.3828290	0.4842267	0.1595952	0.7671267	0.4135994	0.7544425	0.6230657	0.5344497	0.2803457	0.7613830	0.0589286	0.1527327	0.6265643	0.7563906	0.1586158	0.0943887	0.3598599	0.4503650	0.6984315	0.2534262	0.5006945	0.0035950	0.3681075	0.4239167	0.6536741	0.1866409	0.6999720	0.7368485	0.0217780	0.4194726	0.4503113	0.5837902	0.0201995	0.5812907	0.7497956	0.1117006	0.2131774	0.2051236	0.8744534	0.4230032	0.5358566	0.5062876	0.7940281	0.6541684	0.2283511	0.1738149	0.5342393	0.4775434	0.4455000	0.4008190	0.1065473	0.7085398	0.0536948	0.2483990	0.5346111	0.0262259	0.1535711	0.1223922	0.7857755	0.0735287	0.5207431	0.5675300	0.7128009	0.5426334	0.0294187	0.4890419	0.4226407	0.3343497	0.8568602	0.7427080
150	0.5002959	0.0286222	0.2476417	0.2365982	0.0115214	0.3950094	0.2932225	0.1108613	0.3630180	0.5942481	0.3635249	0.6547641	0.1277966	0.7675435	0.2719768	0.7743705	0.7099121	0.4583879	0.3353075	0.8157127	0.0626631	0.0911910	0.6885438	0.7209352	0.1535402	0.1306668	0.3629616	0.4180979	0.6822011	0.2332727	0.3641620	0.0058238	0.4171836	0.4772332	0.6911462	0.2384634	0.6749850	0.5282566	0.0831292	0.3444240	0.5600237	0.5550695	0.0090345	0.6381113	0.7561834	0.0491175	0.2615053	0.2120181	0.7219944	0.4106051	0.5615079	0.6226902	0.6114492	0.6790248	0.2937666	0.1054817	0.5208957	0.6541657	0.4717713	0.3988894	0.0080260	0.6623845	0.0357090	0.2400441	0.6178764	0.0132353	0.1171074	0.0925479	0.7823511	0.0217535	0.5450325	0.5776119	0.6194289	0.4646077	0.0168611	0.3599068	0.4218977	0.3191277	0.7819703	0.6720775
200	0.7503590	0.0131082	0.2233179	0.4161089	0.0214259	0.4348565	0.2640560	0.1102125	0.3561214	0.5240556	0.3149133	0.5790148	0.0841969	0.6907912	0.2619426	0.6804359	0.7039561	0.4329722	0.3479100	0.8557424	0.0551856	0.0855929	0.6391946	0.8111754	0.2236873	0.1229146	0.3570890	0.4729050	0.6889106	0.2080805	0.3975202	0.0079408	0.3806469	0.3619372	0.6691408	0.1990322	0.6075715	0.6157684	0.0467172	0.3754758	0.4358854	0.5514725	0.0236045	0.5361703	0.6587983	0.0150305	0.2455963	0.1712477	0.6451193	0.4030905	0.4120493	0.6611783	0.7950619	0.6760244	0.2752800	0.0608217	0.4998023	0.5218892	0.5671707	0.2986478	0.0299615	0.7208846	0.0190724	0.1992727	0.4953435	0.0198195	0.1999850	0.1314316	0.7361852	0.0447623	0.5599782	0.5352745	0.6594616	0.5845872	0.0403848	0.3694227	0.4586052	0.2599082	0.5899620	0.5552161
250	0.6338053	0.0250858	0.2913968	0.3456492	0.0190076	0.3652056	0.4166454	0.0849266	0.3710728	0.5065300	0.3670607	0.5249847	0.1450051	0.7869109	0.3624272	0.6755223	0.7053903	0.4150954	0.3094700	0.7518224	0.0405502	0.0983760	0.6064444	0.8521230	0.1605703	0.1088940	0.3361804	0.4638310	0.7400501	0.1640572	0.4205284	0.0056801	0.6215134	0.3858352	0.6129033	0.2315657	0.6948670	0.4947419	0.0583162	0.3651308	0.4304455	0.5084931	0.0126009	0.7521968	0.6706019	0.0195041	0.1659683	0.2520091	0.7288014	0.3487279	0.5335122	0.6253718	0.7392184	0.5934041	0.2371131	0.0667579	0.5827005	0.4565831	0.5266325	0.3630185	0.0207649	0.7830036	0.0375811	0.1960880	0.4420396	0.0345975	0.2683197	0.1577782	0.8343431	0.0213005	0.5713847	0.6162171	0.6462495	0.4474173	0.0178270	0.4830532	0.3171591	0.3493297	0.6460112	0.7479312
300	0.6329784	0.0379514	0.2684111	0.4102391	0.0096908	0.4505880	0.3134394	0.1566378	0.3478174	0.4690243	0.5623534	0.6172359	0.0955021	0.6494069	0.3220723	0.6886625	0.5836796	0.5181147	0.3666429	0.7085748	0.0906005	0.0732410	0.5963649	0.7592019	0.1705300	0.1379221	0.3257385	0.5063331	0.6705337	0.2453527	0.4532903	0.0013379	0.5331403	0.4389233	0.6423751	0.1713618	0.7268027	0.5718661	0.0331182	0.4965766	0.4533528	0.4412891	0.0161563	0.7812912	0.6076325	0.0232351	0.2424288	0.1967447	0.7434468	0.5527255	0.5223707	0.5627547	0.5875051	0.6231258	0.3427371	0.0321405	0.5095568	0.6236110	0.5263907	0.3773835	0.0043885	0.6980753	0.0280869	0.2399767	0.4813352	0.0222463	0.1534002	0.1060870	0.7728020	0.0229188	0.4385896	0.5554892	0.6789766	0.5949702	0.0431044	0.4493853	0.3329689	0.2776136	0.6718672	0.6621846
350	0.5991838	0.0562001	0.4395597	0.3299475	0.0138331	0.4699575	0.2913042	0.1703055	0.4134205	0.5810283	0.4135323	0.4538929	0.1028029	0.7018865	0.3378688	0.7014787	0.5965965	0.3724416	0.4046008	0.7694039	0.0801246	0.0885328	0.5132013	0.7309807	0.2443921	0.1802349	0.3539113	0.3839652	0.6925550	0.2145775	0.4046994	0.0076931	0.3477238	0.3812503	0.7052825	0.1857864	0.8302261	0.6726519	0.0559507	0.4482608	0.6406231	0.5731310	0.0080264	0.5970354	0.7669771	0.0153408	0.1919688	0.1625728	0.7992411	0.4596110	0.4947498	0.5765312	0.6915983	0.6833558	0.2845280	0.0636012	0.5609470	0.5566130	0.4740080	0.3857189	0.0137225	0.9141416	0.0313950	0.1964168	0.4873502	0.0402023	0.1514306	0.0958655	0.7246721	0.0534009	0.5106957	0.5366692	0.6545857	0.6336312	0.0240072	0.3901544	0.2676809	0.3608530	0.6493625	0.6726629
400	0.6609961	0.0477058	0.3610360	0.3811140	0.0276771	0.4317987	0.3569281	0.1399119	0.3918433	0.6157207	0.4427926	0.5345824	0.1469261	0.6884079	0.3767475	0.6364645	0.5614640	0.3653959	0.3777048	0.7039548	0.0752188	0.0630819	0.7540690	0.7080434	0.1579862	0.1445348	0.4413373	0.5007535	0.7993047	0.1674798	0.4744116	0.0047881	0.5218639	0.3468192	0.6287001	0.1739071	0.7613749	0.6133171	0.0312519	0.4124272	0.4878310	0.5381524	0.0093653	0.7612265	0.6630944	0.0211799	0.2155063	0.2279764	0.6900095	0.4540357	0.4272138	0.5362482	0.7587705	0.5265503	0.2507903	0.0302101	0.4434187	0.5708054	0.5338550	0.3331450	0.0213339	0.7176157	0.0321564	0.2165983	0.4883798	0.0100646	0.1699496	0.1480951	0.7048871	0.0254598	0.4960003	0.5831806	0.6404412	0.5084730	0.0470652	0.3560502	0.3185912	0.3295846	0.6008419	0.6508390
450	0.6814200	0.0560958	0.3213553	0.3236448	0.0329123	0.4348396	0.2426720	0.1132238	0.3542336	0.4470622	0.4649048	0.6476485	0.1166674	0.7099827	0.2243587	0.6802885	0.4536884	0.4619472	0.4449500	0.7784835	0.0915748	0.1052440	0.6408903	0.8216848	0.2383011	0.0964669	0.4212302	0.4788112	0.8787517	0.1976298	0.4308376	0.0247646	0.5165239	0.4127914	0.5637498	0.1803529	0.6990578	0.5632596	0.0827698	0.4266257	0.5831595	0.5939174	0.0186398	0.6870619	0.8136315	0.0045719	0.2669542	0.1928401	0.6780131	0.3798004	0.5697310	0.6571885	0.7751268	0.5154647	0.2538457	0.0381476	0.4901704	0.5499181	0.4961158	0.3729000	0.0210228	0.5981351	0.0563927	0.2293006	0.5318676	0.0679483	0.2055831	0.0869613	0.7550744	0.0630257	0.4511503	0.6092597	0.6814814	0.5607768	0.0391924	0.4105046	0.4009928	0.3875389	0.7343007	0.7469847
500	0.6445306	0.0193915	0.2673821	0.3309294	0.0326414	0.3288098	0.3254283	0.0579519	0.2815254	0.4358048	0.4382605	0.5687738	0.1572842	0.6500664	0.3642052	0.6478545	0.6327913	0.3714938	0.4300470	0.6573237	0.0499741	0.0365134	0.5999262	0.7126330	0.2151329	0.1871353	0.3352751	0.5200346	0.7891138	0.1960051	0.4114236	0.0043733	0.5201542	0.4285319	0.5200454	0.1289785	0.8017525	0.7562804	0.0371079	0.3817432	0.5685000	0.6910896	0.0078864	0.6710428	0.7177660	0.0097171	0.2601507	0.1644498	0.6623698	0.4662816	0.5039105	0.6087425	0.7162743	0.6762608	0.2178683	0.0212671	0.4956547	0.5023942	0.4982045	0.3712395	0.0422221	0.6702771	0.0293925	0.3827483	0.4031043	0.0157790	0.2380144	0.1178923	0.7079845	0.0272063	0.4695504	0.5196643	0.6626604	0.4976263	0.0367609	0.4550786	0.4115789	0.3150797	0.6456337	0.6764401
550	0.7124194	0.0309614	0.2411773	0.3599425	0.0230386	0.3880792	0.1934608	0.2570973	0.1650791	0.7556500	0.5898186	0.3993668	0.2508126	0.7909723	0.6052040	0.7252093	0.6186529	0.4043984	0.3524965	0.7361839	0.0801864	0.4878232	0.6254217	0.7359743	0.1769247	0.1199549	0.4419499	0.3938823	0.6144273	0.4499006	0.5179272	0.0073802	0.5773296	0.1652962	0.3844152	0.2067801	0.6358795	0.5060904	0.1688602	0.4880955	0.1923017	0.5303701	0.0123093	0.6572592	0.5099793	0.1493272	0.2305704	0.1911872	0.7544075	0.5724097	0.4580859	0.4988597	0.5549610	0.5076412	0.2927945	0.5537899	0.3438523	0.6256106	0.4625230	0.3512031	0.0889576	0.5827592	0.0619884	0.2646190	0.6073180	0.0088423	0.2460128	0.1381090	0.8098646	0.5033251	0.5165253	0.4978641	0.5393419	0.6106932	0.0420622	0.3875761	0.3131738	0.3020683	0.7374848	0.6054648
600	0.6084459	0.0418085	0.3797938	0.4005560	0.0288263	0.3991295	0.1038744	0.2231396	0.0529571	0.7480603	0.4381512	0.3900681	0.1689848	0.6062789	0.6952864	0.7953288	0.6528447	0.4459540	0.3204467	0.8929667	0.0557802	0.6229313	0.6608883	0.5802485	0.1802514	0.1758338	0.4511349	0.3677785	0.6674689	0.5343347	0.4495684	0.0064366	0.4779048	0.0658650	0.2780748	0.1428687	0.7189032	0.6317121	0.2170865	0.5866872	0.0720768	0.5527268	0.0000000	0.4600034	0.4124923	0.3270092	0.1561443	0.1586774	0.6541661	0.3438609	0.4504047	0.4440144	0.5030275	0.7257645	0.2845144	0.7689596	0.3731141	0.5894970	0.5510684	0.3801879	0.0476736	0.8400166	0.0285539	0.2949088	0.5310109	0.0234775	0.1995540	0.1054324	0.5635999	0.5494372	0.5438364	0.6027496	0.4140535	0.6020514	0.0456086	0.4110563	0.3946749	0.2767785	0.6780922	0.5821138
650	0.5749647	0.0335734	0.2999025	0.3833577	0.0272110	0.4444953	0.1309601	0.3043071	0.0299164	0.7288075	0.4612164	0.5475836	0.0855975	0.5617870	0.7861468	0.8641413	0.6650817	0.4124867	0.3675010	0.8355345	0.0828829	0.5441307	0.5332213	0.8215600	0.2220574	0.0924924	0.3412665	0.3856634	0.8610200	0.6480367	0.4161389	0.0142983	0.4042218	0.0482962	0.3747241	0.2166316	0.8889025	0.6919786	0.2750836	0.6438534	0.0367442	0.4835227	0.0105193	0.4814935	0.4470016	0.3108738	0.2098082	0.1823542	0.8036070	0.4103925	0.4418443	0.3577857	0.5827021	0.5986329	0.3438103	0.6094662	0.4778108	0.5730843	0.5918346	0.3324009	0.0435361	0.6891665	0.0489544	0.3165318	0.5304583	0.0323325	0.1617171	0.0878213	0.6212577	0.4693814	0.4100746	0.5926152	0.4639118	0.5562610	0.0554178	0.4211803	0.4069513	0.3130017	0.7614068	0.6971518
700	0.4682162	0.0426740	0.2611374	0.4406140	0.0180064	0.4259528	0.0514985	0.2638194	0.0511653	0.6973243	0.4269922	0.5694486	0.2444829	0.6183741	0.6543299	0.7649880	0.8024843	0.3866342	0.3175061	0.7600698	0.0758659	0.7103949	0.6917537	0.7569900	0.1990692	0.1306605	0.4244974	0.4254341	0.7050018	0.6056703	0.4590527	0.0037478	0.3498905	0.0366442	0.2899848	0.1474875	0.6904901	0.7043171	0.2901814	0.4229909	0.0384110	0.5924131	0.0039502	0.6394549	0.4258818	0.3089129	0.1847091	0.2037814	0.8696007	0.4481966	0.3787562	0.3551167	0.6290208	0.5793209	0.5002424	0.6555497	0.3732585	0.5184459	0.5486385	0.3349249	0.0631834	0.7698537	0.0617670	0.2716623	0.4340069	0.0184211	0.2416968	0.0955465	0.7244833	0.6071518	0.5960244	0.6425130	0.4658062	0.4245480	0.0193046	0.3840209	0.3713536	0.2659849	0.6883575	0.7301908
750	0.4407383	0.0603944	0.3499317	0.4523025	0.0073756	0.4431571	0.0503048	0.3059403	0.0167938	0.6764909	0.5229095	0.5440037	0.4620687	0.6286160	0.7669703	0.6512941	0.6463318	0.4391609	0.3809136	0.7594461	0.1049190	0.7091703	0.6294576	0.7175790	0.1451980	0.1213624	0.3603765	0.3535671	0.7263217	0.7589128	0.3815951	0.0084020	0.4057698	0.0379859	0.1264496	0.1304014	0.7727585	0.5980826	0.2662266	0.5326467	0.0520795	0.5661841	0.0040108	0.5072754	0.4832277	0.3498998	0.2068737	0.1438499	0.6859877	0.6524476	0.4779342	0.5744181	0.5305779	0.5995731	0.2924710	0.7168251	0.4426143	0.5216823	0.5105423	0.3672809	0.0868293	0.9332444	0.0568258	0.3089052	0.4945029	0.0348379	0.2034315	0.1595310	0.6988047	0.5208805	0.4955635	0.5283555	0.5446383	0.5637358	0.0153497	0.3969244	0.3665863	0.2368743	0.7098689	0.7036894
800	0.4490895	0.0387114	0.3877524	0.3594695	0.0073306	0.4627994	0.0522706	0.3250626	0.0122447	0.7185718	0.4192998	0.4596664	0.3665458	0.6628279	0.7534517	0.6341070	0.7328112	0.4181628	0.3697555	0.6253127	0.0977528	0.7742475	0.5463681	0.7090464	0.1546064	0.1520394	0.3763550	0.4123701	0.6266510	0.5964167	0.4801015	0.0175333	0.3170974	0.0243589	0.1650315	0.1758123	0.7401746	0.6348005	0.2816064	0.5274176	0.0308934	0.5123979	0.0014941	0.5011362	0.4137897	0.3354679	0.2469661	0.2016653	0.7566918	0.4231982	0.3370856	0.5478373	0.4754896	0.7005359	0.2868330	0.5931420	0.3972150	0.6245721	0.5863723	0.4141040	0.0407370	0.7675164	0.0620980	0.2043576	0.5589316	0.0290917	0.1899876	0.1922735	0.7425100	0.5301375	0.4747553	0.6276740	0.5137401	0.5618128	0.0483075	0.3492432	0.2930617	0.3004424	0.7956578	0.5991639
850	0.4619429	0.0360072	0.3724550	0.4029036	0.0071478	0.5830264	0.0771789	0.3725774	0.0201032	0.9677363	0.3438189	0.4917306	0.2225234	0.6759286	0.6100836	0.7235106	0.7261436	0.4755964	0.3473057	0.7735888	0.0672361	0.7137688	0.7145893	0.6404604	0.1889010	0.1536514	0.4025023	0.5014074	0.6909182	0.6626057	0.3957449	0.0042633	0.2587327	0.0633121	0.2721189	0.1386046	0.5898027	0.5779364	0.2680238	0.6187515	0.0738950	0.4549378	0.0104658	0.4853310	0.4578004	0.3388917	0.2197368	0.2068583	0.7920394	0.3982219	0.4733302	0.4585552	0.6032586	0.6493562	0.3106539	0.7056948	0.3372619	0.5696556	0.5230629	0.3833519	0.0816387	0.7523449	0.0820331	0.2243128	0.5295879	0.0245310	0.2524689	0.1394090	0.6232202	0.5160102	0.4940008	0.6245390	0.5651809	0.5473356	0.0499831	0.4065058	0.3302460	0.2352010	0.6933458	0.5933450
900	0.7207856	0.0377166	0.3231626	0.4092961	0.0347034	0.4999040	0.1102838	0.3510560	0.0412000	0.7168922	0.4049846	0.5144703	0.1359836	0.8224516	0.6583259	0.6600137	0.6407354	0.4486079	0.3666317	0.5788807	0.0466551	0.6094469	0.6388339	0.7572521	0.2475508	0.1425129	0.3589297	0.3905208	0.7749260	0.6301015	0.4888642	0.0033397	0.2520164	0.0339088	0.2633438	0.1724779	0.6853415	0.5931114	0.2854962	0.4620579	0.0610323	0.5744898	0.0255334	0.6570988	0.4656818	0.3069100	0.1947365	0.1975541	0.7249570	0.3502742	0.4161660	0.4728042	0.5693971	0.6261965	0.2777037	0.7424581	0.5355728	0.5197822	0.7422627	0.4692367	0.1080632	0.6175193	0.1322154	0.2875239	0.5235291	0.0430703	0.1852413	0.1180614	0.6132768	0.6022712	0.4239779	0.5860320	0.5777634	0.4994677	0.0338208	0.3258688	0.4213209	0.1836359	0.6219036	0.7198905
950	0.5643205	0.0192835	0.3956251	0.3657062	0.0189565	0.4539420	0.0802087	0.2868062	0.0630601	0.7590753	0.4886299	0.4808091	0.1117338	0.5516490	0.6306626	0.6759337	0.6051719	0.4956237	0.3832494	0.7396804	0.0355940	0.6549326	0.5965990	0.7070065	0.2243264	0.1139959	0.3358943	0.4360616	0.7122724	0.7269551	0.5330784	0.0185904	0.2060830	0.0856861	0.3161912	0.1650913	0.6917997	0.5376153	0.3110538	0.6372223	0.0622380	0.6114162	0.0155477	0.4195625	0.3850489	0.3281872	0.2748106	0.2645821	0.6330050	0.5132264	0.3802804	0.3082006	0.5693479	0.5408949	0.3416327	0.7904315	0.4041773	0.5050295	0.5360133	0.4441775	0.0915403	0.6398369	0.0739115	0.3195343	0.5805178	0.0416993	0.2002180	0.1035773	0.5756042	0.5221763	0.6051428	0.4887165	0.4544697	0.5760700	0.0637734	0.4214170	0.5654338	0.1896843	0.6210087	0.6030481
1000	0.6752975	0.0217335	0.2385463	0.3594344	0.0321348	0.4407780	0.0706025	0.3106459	0.0567107	0.6879426	0.5591660	0.5240909	0.1036738	0.7250222	0.7300177	0.7335890	0.6394453	0.4435649	0.3750644	0.8070587	0.0732877	0.5969344	0.5812540	0.8101181	0.2154212	0.1064582	0.3030189	0.3433375	0.7478359	0.5941030	0.4483114	0.0132274	0.2184627	0.0538851	0.4074007	0.2839609	0.8520545	0.5652347	0.3158321	0.5070948	0.0314866	0.7023316	0.0115353	0.4140958	0.3595980	0.2921570	0.2952685	0.2087934	0.6491336	0.4645660	0.4365369	0.2957531	0.6737188	0.6807866	0.3537306	0.8520960	0.4424248	0.6865380	0.4912686	0.2926200	0.0709309	0.7864114	0.0646448	0.2332712	0.5401857	0.0029059	0.2179462	0.1625211	0.5960815	0.6534712	0.6146494	0.5086376	0.4541149	0.5065270	0.0477235	0.4053623	0.4420068	0.2616331	0.7641112	0.7833353

0	0.6053252	0.0278817	0.2912321	0.3924344	0.0249186	0.4548320	0.0623689	0.3551045	0.0344116	0.6773112	0.4133508	0.4897957	0.1241437	0.7344580	0.7222821	0.7719119	0.6060662	0.5532495	0.3687474	0.6240422	0.0544819	0.6331522	0.5582562	0.7259676	0.2487106	0.1216987	0.3856300	0.4031256	0.7448790	0.7837860	0.4821188	0.0080967	0.3604696	0.0838673	0.3347097	0.1634605	0.6890524	0.6568038	0.2771349	0.5338965	0.0784080	0.5421048	0.0043407	0.4314806	0.4304273	0.3481073	0.2714329	0.2366565	0.8243569	0.3159463	0.5634620	0.3792423	0.4922220	0.6285915	0.3599589	0.8020044	0.3816235	0.5110387	0.4941645	0.3795652	0.0471232	0.6931366	0.0565637	0.2874179	0.5286534	0.0160243	0.2344759	0.2358950	0.6057334	0.5805633	0.5665956	0.5393130	0.6385906	0.4215184	0.0446606	0.4943265	0.3009513	0.2661228	0.7981047	0.7320897
50	0.5313718	0.0271228	0.3036766	0.3205849	0.1901958	0.4553174	0.3380914	0.1768912	0.0325073	0.7241864	0.4045543	0.5086397	0.0535370	0.5559043	0.5930833	0.7437820	0.6889664	0.3267388	0.3961516	0.7941124	0.0712459	0.7367896	0.6885545	0.5564325	0.6036687	0.1071732	0.5522840	0.3212379	0.7465224	0.4160931	0.3335571	0.0234591	0.3255845	0.0669003	0.4172353	0.3532742	0.5360504	0.6115451	0.2697668	0.5513494	0.0172944	0.5622493	0.0166983	0.6141325	0.6106162	0.1448079	0.1873812	0.1910218	0.0756828	0.1921133	0.7315955	0.3770714	0.4799056	0.6111482	0.3807960	0.6783927	0.7708109	0.5791311	0.5348554	0.4216555	0.1176361	0.7150954	0.0763557	0.2657056	0.5220513	0.0017511	0.2397257	0.1206674	0.6510554	0.5735026	0.4469382	0.6189216	0.5683484	0.4906337	0.0462823	0.4079429	0.1769933	0.2870845	0.7340804	0.6486300
100	0.6882907	0.0463586	0.3584422	0.2477850	0.2653625	0.5503005	0.3244076	0.0694212	0.0558296	0.6479027	0.4155529	0.4728354	0.0231564	0.6673917	0.7038374	0.6116533	0.6746006	0.1524717	0.2606656	0.7216674	0.0608931	0.6378883	0.6790444	0.7542936	0.9590832	0.1514428	0.4125866	0.2838352	0.5629088	0.4551079	0.3247101	0.0117482	0.3069005	0.0514196	0.5261860	0.4847166	0.5595363	0.5011968	0.2555725	0.5922097	0.0386758	0.4776991	0.0221698	0.4072986	0.5262498	0.0959696	0.1307638	0.2706226	0.0642874	0.1166922	0.7731457	0.2429484	0.5027300	0.6235754	0.3703189	0.7101159	0.5912597	0.5090097	0.5819335	0.4052409	0.0653419	0.7618782	0.0610496	0.2922871	0.5898587	0.0074698	0.2393595	0.1433909	0.5905623	0.5344256	0.5294623	0.5645229	0.7694569	0.5727612	0.0477406	0.4623556	0.0523847	0.4260343	0.8798114	0.7104327
150	0.6771672	0.0329919	0.3107031	0.3439438	0.3612276	0.4536636	0.3280730	0.0640587	0.0347025	0.7143423	0.4422025	0.5829641	0.0062502	0.5577203	0.7138805	0.7288423	0.6201885	0.1945049	0.4062906	0.8358449	0.0385856	0.8543681	0.7361062	0.7714349	0.6867008	0.1094553	0.4058975	0.4148194	0.6122331	0.4834337	0.3173952	0.0098817	0.3984769	0.0373419	0.7168314	0.5358381	0.4207226	0.5796565	0.2621097	0.6844898	0.0613477	0.4636739	0.0514963	0.4518377	0.6152052	0.0800325	0.1503492	0.1692600	0.0578484	0.0610981	0.8109467	0.3285224	0.5243984	0.7537140	0.3740597	0.6424573	0.7134048	0.5172234	0.5589797	0.5327048	0.0588892	0.7048427	0.0598901	0.2873304	0.5161886	0.0075998	0.2420040	0.1392126	0.6988269	0.5166816	0.6251784	0.6867677	0.6704442	0.5150213	0.0276938	0.5445975	0.0179977	0.4288779	0.6721527	0.7239366
200	0.5892196	0.0444739	0.2789419	0.4657941	0.3407522	0.5424001	0.3551401	0.0586113	0.0378343	0.7401607	0.3908447	0.4669132	0.0016116	0.6101149	0.7318663	0.6759643	0.8168347	0.1071000	0.3158222	0.6371934	0.0451457	0.7870358	0.6273773	0.7275791	0.7770000	0.1306204	0.4099296	0.3773781	0.6098401	0.4016616	0.3216732	0.0101008	0.5687624	0.0337112	0.5837082	0.5121526	0.4532043	0.5268838	0.2127026	0.5610133	0.0534936	0.6049407	0.0292901	0.3729697	0.6610935	0.1562203	0.1235791	0.2301111	0.1122225	0.0678115	0.7509847	0.2245844	0.5722775	0.5601013	0.3909728	0.7976827	0.5895628	0.5524793	0.4871376	0.5289320	0.0605975	0.6697720	0.1163436	0.2708227	0.6021700	0.0132239	0.2773621	0.1450850	0.7763048	0.5055129	0.4344937	0.4483328	0.6582455	0.4866478	0.0350936	0.3736533	0.0108430	0.4207638	0.7841658	0.7118179
250	0.7054353	0.0404300	0.2871567	0.3838338	0.4129488	0.3724606	0.3421333	0.0968894	0.0341202	0.6706295	0.4540800	0.5296809	0.0026640	0.5962413	0.8343428	0.6418938	0.6587905	0.1944315	0.2671888	0.7780594	0.0265543	0.7049122	0.6646043	0.6804820	0.6450025	0.1676644	0.4375920	0.2561875	0.5469523	0.3887959	0.2589065	0.0187260	0.6118937	0.0382700	0.6373860	0.5126448	0.5594521	0.5404478	0.1435940	0.5804256	0.0353444	0.7745107	0.0299895	0.4090116	0.5817133	0.0610746	0.1225230	0.2028278	0.0715559	0.0592964	0.8203988	0.3450301	0.6294758	0.6991410	0.3608896	0.7101899	0.6989777	0.4267886	0.5691018	0.4977227	0.0939268	0.6380675	0.0974026	0.2903101	0.5544593	0.0104426	0.2262779	0.1212967	0.6560250	0.4538220	0.5460782	0.6021762	0.6421095	0.5401525	0.0441240	0.3483121	0.0207122	0.3386521	0.8053309	0.6669203
300	0.6821191	0.0666974	0.3284725	0.3419555	0.3363229	0.4257053	0.2482189	0.0457825	0.0652219	0.6728030	0.4396342	0.5814677	0.0053362	0.6868664	0.6848282	0.8243025	0.6990337	0.1725897	0.3091122	0.6256188	0.0362371	0.7377183	0.7158866	0.6457094	0.6293447	0.1752321	0.6056740	0.1873554	0.6806321	0.5109936	0.2691252	0.0077162	0.5586929	0.0412149	0.6593701	0.5701418	0.3849646	0.6038168	0.2367845	0.7301543	0.0584831	0.5480920	0.0518174	0.4057161	0.6750309	0.1085508	0.1580022	0.1658437	0.1316435	0.0477406	0.6817663	0.3412696	0.6720842	0.7196921	0.2639162	0.8001165	0.8355451	0.6219543	0.4730737	0.6340457	0.0569374	0.7344201	0.0800469	0.3039445	0.7113872	0.0288718	0.2869938	0.2714683	0.6315879	0.5478552	0.5743691	0.6444899	0.6607186	0.5073669	0.0717909	0.3654871	0.0211957	0.4279085	0.6543053	0.6749960
