"Time"	G1	G2	G10	G20	G4	G17	G16	G8	G9	G11	G56	G3	G5	G19	G13	G15	G14	G12	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G49	G39	G35	G44	G45	G47	G18	G94	G98	G95	G43	G48	G61	G57	G79	G60	G84	G81	G80	G83	G88	G82	G89	G85	G90	G91
900	0.4606352	0.3999778	0.4813445	0.3152772	0.3594370	0.5121227	0.0055152	0.3090404	0.0652361	0.3386538	0.4348505	0.0471421	0.3484359	0.0311955	0.6574073	0.0723393	0.1435656	0.1182836	0.0695249	0.6744482	0.3128398	0.8069190	0.2040727	0.4207492	0.7115385	0.6211069	0.5065486	0.4032747	0.0477082	0.1933433	0.2244902	0.5615620	0.3375535	0.3185433	0.4473716	0.5511329	0.7599544	0.7396877	0.5061768	0.2973321	0.2277699	0.0619446	0.5896708	0.3366546	0.4420856	0.6966057	0.6783225	0.7096568	0.0598003	0.0317918	0.7568672	0.5843913	0.0272069	0.2328678	0.6591568
950	0.4546449	0.3871619	0.6524327	0.2621181	0.4869815	0.5460362	0.0143892	0.2270734	0.0520001	0.4091409	0.5497516	0.0116993	0.4291545	0.0488360	0.6610259	0.1323862	0.3093167	0.1652341	0.1142671	0.8575525	0.2965445	0.6326360	0.1818635	0.3959440	0.7431101	0.5768249	0.5623253	0.4251978	0.0674178	0.3710752	0.1413755	0.5035449	0.2398025	0.1729836	0.5243084	0.4818611	0.7641806	0.7943860	0.4250965	0.3302370	0.2485827	0.0388554	0.6106770	0.3714933	0.3198956	0.5454230	0.6245998	0.5220036	0.0917188	0.0520185	0.7291149	0.4623930	0.0264302	0.2033197	0.5873859
1000	0.4668619	0.4642063	0.7133847	0.2821000	0.4344298	0.4494511	0.0160120	0.1979912	0.0185720	0.3701468	0.3828631	0.0391784	0.3765194	0.0644471	0.6188639	0.1199693	0.3918894	0.1977298	0.0552231	0.7816991	0.4124493	0.8084579	0.1748118	0.3023507	0.7430245	0.5645042	0.4666798	0.4462985	0.0342618	0.2022276	0.1982709	0.4054859	0.2333182	0.3329778	0.3844013	0.5910644	0.6786502	0.7690438	0.3435435	0.1877942	0.3271925	0.0625044	0.6003194	0.4037483	0.2957197	0.7339391	0.8507785	0.5455598	0.0546746	0.0692170	0.7098583	0.5247005	0.0393661	0.1764181	0.6252496

0	0.5432501	0.5745440	0.4571111	0.4104474	0.4501341	0.4535491	0.0120912	0.3053057	0.0360195	0.3428057	0.3628326	0.0322791	0.4750404	0.0669071	0.6174631	0.1697951	0.2470053	0.1475882	0.0669349	0.8130935	0.3515782	0.6926482	0.2907804	0.6165257	0.7539578	0.6290098	0.6395110	0.5124710	0.0215141	0.1754382	0.2121899	0.4718401	0.4073499	0.2393335	0.4159231	0.5425316	0.7980718	0.7215780	0.4907606	0.1888807	0.3283831	0.0353801	0.6729139	0.4011045	0.3171696	0.5676710	0.8269351	0.6950275	0.0621837	0.0254823	0.6940466	0.3941694	0.0684150	0.1419186	0.5858501
50	0.5306857	0.4147744	0.2734959	0.3684759	0.3599717	0.4337096	0.0258078	0.5419452	0.0307330	0.4309420	0.2478085	0.0218995	0.3395043	0.1061282	0.5380246	0.1068369	0.2655288	0.2054845	0.0503933	0.6878675	0.4682078	0.6732726	0.2321967	0.5813945	0.6179687	0.5308121	0.3103802	0.3751247	0.0295447	0.3399688	0.1747328	0.4304520	0.2157923	0.4391990	0.5090555	0.6549028	0.7107523	0.8042002	0.5181241	0.2939940	0.2819243	0.0597417	0.5842839	0.0916185	0.2427967	0.5554950	0.7511985	0.5557414	0.0605299	0.0569005	0.7086959	0.4649408	0.0685689	0.1385548	0.5852524
100	0.5543562	0.3851722	0.1862247	0.5549119	0.3561607	0.2881641	0.0059199	0.5334104	0.0112119	0.2883207	0.3084387	0.0266043	0.1469825	0.2840948	0.4663237	0.1459664	0.2226596	0.1253193	0.0792218	0.7931873	0.4684955	0.7511584	0.2289475	0.4984546	0.7507293	0.5819963	0.3531351	0.4645148	0.1988318	0.4361799	0.2027387	0.4957055	0.2121601	0.4918430	0.5082672	0.5913593	0.6424797	0.8503406	0.4567601	0.1489106	0.2333546	0.0596217	0.3921180	0.0871730	0.3341942	0.5338450	0.5304448	0.6758354	0.0746815	0.0309222	0.8732628	0.3061869	0.0796582	0.2046735	0.4325985
150	0.4436405	0.4594684	0.1343163	0.4560962	0.2163392	0.2972179	0.0027192	0.6680543	0.0431234	0.3725987	0.3294043	0.0259855	0.1821982	0.1350351	0.5696022	0.1299533	0.1299188	0.2238916	0.1617581	0.7628945	0.3899736	0.7420575	0.1092746	0.4663336	0.8268419	0.4378744	0.4295558	0.5938760	0.3355106	0.4608118	0.1142920	0.3092474	0.0526002	0.4869653	0.4510432	0.5152348	0.8039480	0.7772102	0.4099857	0.2558089	0.3886716	0.1259549	0.4757992	0.0633272	0.3719685	0.4210984	0.3601865	0.6430197	0.0153526	0.0264879	0.7725784	0.3157426	0.0524850	0.2169602	0.4444008
200	0.4909099	0.4231941	0.0814138	0.6873265	0.2585311	0.2279860	0.0088742	0.6631749	0.0253895	0.3730637	0.4336895	0.0379918	0.0926418	0.1837452	0.5523826	0.1761006	0.1046296	0.3226263	0.2231545	0.7178618	0.3685209	0.5890625	0.1069371	0.2648576	0.7659005	0.3748363	0.3486934	0.5473216	0.3339571	0.4690864	0.0956576	0.1481497	0.0548901	0.4835971	0.4188810	0.5645568	0.7794004	0.8516418	0.5443834	0.2215780	0.2769360	0.0693605	0.3244261	0.0872422	0.2844639	0.4221699	0.3193559	0.7151734	0.0298901	0.0310410	0.8884719	0.2788647	0.0612322	0.3010479	0.3795373
250	0.5642104	0.4259979	0.1083179	0.4642136	0.2655186	0.2001720	0.0100356	0.6469942	0.0454939	0.3355883	0.3707338	0.0415443	0.1209736	0.1524745	0.6156869	0.1960606	0.1123429	0.3407035	0.2252957	0.5512081	0.3999668	0.4766015	0.1022373	0.3012369	0.8486353	0.5562388	0.4122614	0.5088871	0.3308436	0.3544480	0.1345745	0.1176685	0.0629268	0.4803558	0.4410905	0.6702596	0.6440310	0.8500720	0.4554710	0.2139131	0.3026977	0.0629345	0.2309159	0.0757446	0.3140566	0.2678205	0.2507669	0.6788481	0.0114495	0.0260478	0.6533846	0.4215512	0.0384019	0.2526956	0.2570747
300	0.4997849	0.3721220	0.0932952	0.5740673	0.2251067	0.2303748	0.0153427	0.6337121	0.0266314	0.3030794	0.3119834	0.0760090	0.1176587	0.2430870	0.5356200	0.2736260	0.1071370	0.4848653	0.3514755	0.5725495	0.2905297	0.3507353	0.1483092	0.2948638	0.4971812	0.4626789	0.4436663	0.4681185	0.4661424	0.5485390	0.1041476	0.1038195	0.0748055	0.4875078	0.4504575	0.6976945	0.7610884	0.6954370	0.4698803	0.2023616	0.3469446	0.0846269	0.3884606	0.0498126	0.3560004	0.4321760	0.1525225	0.7332584	0.0251632	0.0254976	0.6190462	0.4496027	0.0538887	0.2896471	0.3451313
350	0.5272852	0.3835776	0.1152988	0.5089374	0.2466092	0.2180815	0.0122309	0.6191417	0.0481944	0.3256231	0.3910539	0.0789210	0.1349985	0.2050020	0.6409737	0.2590264	0.0955249	0.3547426	0.1959289	0.5199306	0.2489320	0.5054421	0.1294912	0.1795118	0.6166867	0.5578055	0.3161638	0.3760989	0.4634570	0.3927491	0.0941699	0.1049245	0.0482917	0.4003437	0.4534267	0.5507751	0.7466198	0.6862742	0.4584004	0.1410787	0.3064948	0.0751760	0.3308278	0.1055806	0.3439370	0.2792798	0.2007460	0.7365105	0.0267089	0.0177738	0.6667206	0.3736708	0.0367573	0.1952018	0.2442735
400	0.3849956	0.3410045	0.1013780	0.5917191	0.3054409	0.1842493	0.0236768	0.5789642	0.0394022	0.3477831	0.3615702	0.0348297	0.1597441	0.1267015	0.5873124	0.1760823	0.1541291	0.5401255	0.2522255	0.5713444	0.2688657	0.5755741	0.1509916	0.1816306	0.7025710	0.3864033	0.3562739	0.4177952	0.3448113	0.5234929	0.0749093	0.1686294	0.0777349	0.5044214	0.3643634	0.5800245	0.6407341	0.7080424	0.3724464	0.1421409	0.3752956	0.0830485	0.2908330	0.0481836	0.3326786	0.3060338	0.1657875	0.8308624	0.0201130	0.0135109	0.6783745	0.3741087	0.0278814	0.2318290	0.3960795
450	0.4193627	0.3540402	0.1015744	0.5432809	0.2096980	0.2354839	0.0125481	0.6883792	0.0266104	0.3212796	0.3340155	0.0289746	0.1124348	0.2419443	0.4452315	0.2288569	0.1450889	0.4757872	0.2060768	0.6013724	0.3510683	0.5381686	0.1493983	0.2635711	0.6617053	0.4969358	0.3656023	0.3846753	0.4281650	0.6254594	0.0953992	0.1921850	0.0709096	0.4773207	0.3757489	0.6280522	0.8753431	0.6608638	0.4162909	0.1340369	0.4108881	0.0514328	0.3769267	0.0437507	0.3720383	0.4243045	0.1292518	0.7718453	0.0107203	0.0087089	0.7589629	0.4334980	0.0605071	0.1767073	0.2527566
500	0.4409148	0.4738003	0.0633440	0.4001073	0.2336168	0.2619379	0.0027072	0.5835617	0.0449456	0.3030606	0.3536601	0.0347207	0.1853011	0.1398702	0.5153287	0.2264421	0.1842926	0.4072980	0.2341422	0.5628033	0.3323770	0.5035955	0.1440840	0.2774082	0.6252941	0.5370524	0.3161497	0.4157707	0.4695433	0.5920148	0.0906588	0.1176106	0.0485473	0.4427575	0.4535093	0.5111675	0.8220809	0.5974382	0.5547316	0.1862097	0.2924318	0.0992945	0.3353743	0.0609597	0.3249548	0.2777773	0.1502975	0.8516781	0.0219641	0.0219820	0.7513934	0.3837597	0.0796231	0.2414519	0.2482453
550	0.1770172	0.3702332	0.4647216	0.2387737	0.1758918	0.2832658	0.0113808	0.2396324	0.0384233	0.4434705	0.6196658	0.0459112	0.5628445	0.0363503	0.5953829	0.1498031	0.2179006	0.3582413	0.1224638	0.6647871	0.2629698	0.6587838	0.2416539	0.3009507	0.7893925	0.4799376	0.5945496	0.3825368	0.2644726	0.3582312	0.0701154	0.1843500	0.0445322	0.1736462	0.3934479	0.5609123	0.6295467	0.8049883	0.4373691	0.1536698	0.5005325	0.0958233	0.3639426	0.2707202	0.3516752	0.4698292	0.3404668	0.7270822	0.0100792	0.0306196	0.7833205	0.4091922	0.0601699	0.3186669	0.3588138
600	0.4232228	0.5232355	0.4998996	0.1520900	0.3009195	0.4675354	0.0203324	0.2415783	0.0434164	0.2954169	0.2891053	0.0265864	0.5434786	0.0017154	0.5174472	0.1037924	0.2738444	0.2896813	0.0702155	0.7123458	0.2698006	0.6266234	0.2940507	0.3868505	0.6905831	0.7120456	0.7461536	0.5585902	0.1321803	0.2257137	0.1820671	0.4154085	0.3337569	0.2520696	0.4258514	0.5930188	0.7868007	0.8737203	0.5365099	0.1995318	0.4468507	0.0365971	0.5615683	0.3072436	0.3600583	0.5820642	0.6341562	0.6326300	0.0388125	0.0203864	0.7334745	0.3889375	0.0598904	0.2405221	0.4478823
650	0.5289630	0.3286231	0.5167702	0.4743989	0.3284693	0.3744689	0.0019910	0.2186749	0.0448505	0.2925877	0.3019030	0.0114686	0.4479208	0.0611758	0.5581102	0.0392982	0.1986803	0.2214372	0.0371394	0.6738493	0.2675109	0.7775748	0.2261484	0.3864478	0.8270120	0.6844806	0.5683015	0.4911367	0.0659656	0.2484232	0.2321995	0.5617098	0.3975059	0.3405231	0.4027766	0.6841091	0.6838067	0.6570362	0.5425369	0.2158450	0.3974543	0.0497870	0.6103798	0.3246816	0.2847579	0.4824928	0.5807557	0.7995413	0.0687231	0.0304398	0.5938015	0.4743481	0.0332514	0.1895131	0.6417832
700	0.4557802	0.3859581	0.5023469	0.5453032	0.4149823	0.4027212	0.0085607	0.1271146	0.0357422	0.2046636	0.4316182	0.0103998	0.3599955	0.0834950	0.5682982	0.0602398	0.1905334	0.2045329	0.0634323	0.6516007	0.3270499	0.8116743	0.2192248	0.3885537	0.7481944	0.5913274	0.5405039	0.4821010	0.0522660	0.3000379	0.2879873	0.5713397	0.4245860	0.3311945	0.4227623	0.6039844	0.7170210	0.6871644	0.4580474	0.2294895	0.4022343	0.0471454	0.6818624	0.3123035	0.2692100	0.7335464	0.6483907	0.6133539	0.0788673	0.0508889	0.7102213	0.4033301	0.0191410	0.1685294	0.6253030
750	0.5190149	0.3323311	0.4403678	0.5243218	0.4512307	0.4171490	0.0291368	0.1898275	0.0492916	0.2792024	0.4353494	0.0248511	0.3413560	0.0747675	0.6059596	0.1406205	0.2327581	0.1875384	0.0658740	0.6720059	0.3054713	0.6410788	0.1888095	0.4066050	0.7390372	0.6010715	0.5554585	0.5170831	0.0629747	0.3003758	0.1838074	0.6444988	0.3657779	0.4468512	0.4492268	0.6420404	0.7729769	0.7365030	0.4838221	0.2516711	0.2662274	0.0224175	0.6766357	0.3532502	0.2311319	0.7720104	0.7323525	0.6001894	0.0618845	0.0326100	0.7178719	0.4880580	0.0600004	0.1149015	0.5679757
800	0.3803085	0.4895626	0.5618847	0.3635595	0.3104644	0.4201521	0.0257892	0.2359121	0.0336363	0.3060487	0.4364420	0.0441155	0.3810747	0.0666349	0.5439905	0.0729894	0.3352554	0.1425906	0.0679384	0.7701013	0.3627186	0.6346302	0.1479726	0.4270316	0.8037049	0.5522882	0.6736766	0.5476407	0.0315093	0.3134494	0.2693731	0.5092402	0.2705735	0.2651411	0.3481688	0.6740097	0.6539784	0.8085981	0.4097204	0.2121037	0.3086185	0.0302417	0.5404071	0.3597421	0.3469747	0.5868091	0.6227572	0.4659228	0.0740324	0.0379956	0.7337938	0.5151199	0.0404226	0.2006980	0.6713650
850	0.4359422	0.4381889	0.6839069	0.2121805	0.3360337	0.4129334	0.0160304	0.2905390	0.0593376	0.3459737	0.3686370	0.0262924	0.5277700	0.0178150	0.5606212	0.0990812	0.3381001	0.1937770	0.0540059	0.7621039	0.3613589	0.7442307	0.2258654	0.4544360	0.7397700	0.5745711	0.5940016	0.5047282	0.0761160	0.3094869	0.2148517	0.5170086	0.3854608	0.3009140	0.3884051	0.5596307	0.7264894	0.7802041	0.4445586	0.2933397	0.3256562	0.0583714	0.7484945	0.3996132	0.2732068	0.5896350	0.6205123	0.5278313	0.0869831	0.0937284	0.7625403	0.3952598	0.0322699	0.1612057	0.5806076
900	0.5397696	0.3879333	0.6144947	0.3049532	0.4211386	0.3573655	0.0220780	0.2617341	0.0609083	0.3848941	0.3692099	0.0193313	0.4128185	0.0214329	0.5870700	0.0917065	0.2927098	0.1670844	0.0643441	0.7632965	0.2637876	0.6338392	0.2100379	0.4807663	0.6683001	0.5882527	0.6201523	0.4948251	0.0258290	0.2568903	0.2217830	0.6027600	0.5085405	0.2720304	0.3950004	0.6989486	0.7169236	0.7332185	0.4405415	0.2392880	0.3314455	0.0329948	0.7027101	0.3315521	0.2297505	0.6658860	0.6662302	0.6513765	0.0826719	0.0965530	0.7297830	0.3721498	0.0449342	0.1651111	0.5793190
950	0.3879476	0.4196916	0.5436490	0.5500460	0.4540119	0.4010230	0.0143828	0.2302794	0.0561701	0.2880533	0.4863858	0.0483673	0.2972170	0.0631249	0.5766496	0.1149264	0.2778419	0.1435478	0.0461023	0.7795083	0.3330510	0.7781064	0.2202709	0.4250953	0.6567894	0.6102240	0.6432723	0.5558070	0.0234662	0.3291454	0.3130591	0.4835322	0.3518704	0.3276963	0.5016881	0.6164475	0.7848111	0.7192981	0.5731378	0.2737262	0.2918755	0.0434153	0.6157665	0.4140685	0.3026595	0.6560998	0.6700326	0.7104189	0.0682582	0.0597455	0.7602949	0.4409936	0.0600422	0.1170320	0.5587598
1000	0.3667461	0.4071891	0.5389403	0.3227450	0.4119611	0.3063384	0.0229754	0.2075364	0.1196860	0.3116740	0.5491846	0.0192214	0.4250525	0.0611701	0.6387703	0.0449127	0.2360710	0.1473102	0.0768170	0.8279305	0.2513631	0.7379453	0.2747787	0.4266727	0.7922734	0.7360793	0.6561781	0.3616185	0.0318535	0.2874964	0.2421615	0.4885337	0.2698146	0.2634863	0.4961727	0.5888068	0.7142084	0.7061693	0.5057687	0.2605196	0.2458196	0.0358875	0.6370391	0.3787084	0.4322683	0.5782537	0.8075006	0.5664002	0.0941360	0.0982212	0.8131695	0.5393388	0.0376155	0.1488942	0.7787152

0	0.4970691	0.4434640	0.5860666	0.3955007	0.3963084	0.4743595	0.0058149	0.2006769	0.0612570	0.3816287	0.3092559	0.0202395	0.4298035	0.0209016	0.5997714	0.1121306	0.2702837	0.1371112	0.0619581	0.6882932	0.3866018	0.6976744	0.2852863	0.5181203	0.8717965	0.7702662	0.5793919	0.5562499	0.0363608	0.1303828	0.2059479	0.6011828	0.4050590	0.3102994	0.3927765	0.6626377	0.7709901	0.6808389	0.4284165	0.2364188	0.3906152	0.0712095	0.7413341	0.4592440	0.2911371	0.5469260	0.7419647	0.6755164	0.0648604	0.0400407	0.8418371	0.3973866	0.0886098	0.1919942	0.5936206
50	0.3418442	0.3890229	0.5315280	0.4128977	0.5019805	0.4195828	0.0004470	0.2077658	0.4830094	0.0299114	0.4632479	0.0250861	0.2972928	0.0864564	0.1957634	0.1427015	0.1766704	0.3561930	0.1429145	0.7622796	0.3833852	0.7369768	0.5468697	0.4925447	0.7484293	0.3189766	0.2537372	0.7175534	0.0233468	0.2560212	0.5499308	0.7724376	0.4736004	0.2601019	0.3272939	0.6076790	0.7025384	0.7803140	0.4015551	0.6176225	0.3252471	0.0614736	0.6642181	0.2848366	0.1838494	0.5198781	0.5868743	0.7150885	0.1177613	0.0621993	0.6859479	0.4695251	0.0729064	0.0294290	0.7726492
100	0.3532662	0.4534286	0.6024098	0.2207898	0.4307148	0.4214934	0.0000098	0.3443685	0.5377046	0.0004751	0.4781956	0.0121834	0.5266976	0.0156987	0.0937255	0.1739991	0.2397838	0.5096395	0.0817513	0.7862407	0.3452118	0.7805439	0.4343137	0.4021138	0.6917222	0.2335947	0.1128045	0.6786945	0.0533485	0.1272044	0.5926415	0.7037179	0.4105609	0.2025555	0.3702426	0.6095758	0.6928275	0.8309011	0.6123047	0.6523791	0.2545198	0.0145104	0.4818435	0.2982973	0.3051223	0.7097485	0.6252538	0.6817832	0.0755903	0.0532157	0.7824306	0.5592324	0.0381662	0.0022575	0.6994421
150	0.5512358	0.4109938	0.6007782	0.2093107	0.4982393	0.4057063	0.0002215	0.3333702	0.6437397	0.0012582	0.3463337	0.0115033	0.4600158	0.0314415	0.0825838	0.1427464	0.2288901	0.4887189	0.0685896	0.7488396	0.2907016	0.7960731	0.4307220	0.4853672	0.8257824	0.1764125	0.0981951	0.7096661	0.0872088	0.1209239	0.8169639	0.6541866	0.5533099	0.2906913	0.3571618	0.6489295	0.8299721	0.7495765	0.4899769	0.6899496	0.2332933	0.0234283	0.5618612	0.3953010	0.2420875	0.6324181	0.5893186	0.6196003	0.0605363	0.0775850	0.8383669	0.5422222	0.0358469	0.0039243	0.6359500
200	0.4418450	0.3929272	0.5084579	0.4034697	0.5530600	0.4355186	0.0000049	0.1529602	0.6784978	0.0039420	0.4103871	0.0117931	0.4043937	0.0870349	0.0537020	0.1158223	0.2544048	0.4809617	0.0613312	0.8174870	0.4507919	0.7529802	0.5923493	0.5352274	0.6610922	0.1279951	0.0824224	0.8720778	0.0419309	0.2856867	0.7689403	0.6141015	0.6215655	0.3725561	0.4199901	0.6534227	0.7228934	0.7510012	0.4217197	0.7248501	0.2874937	0.0477089	0.6934913	0.3423260	0.1708496	0.6398809	0.7557762	0.7285451	0.0553552	0.0887519	0.7435265	0.5103436	0.0493854	0.0012495	0.6114359
250	0.5277317	0.4302474	0.5083321	0.4860770	0.4558938	0.3216561	0.0000000	0.1607614	0.5566149	0.0045893	0.4256487	0.0107651	0.3133974	0.1059974	0.0688366	0.1447719	0.1505211	0.4971609	0.0984460	0.7008809	0.4346909	0.8372845	0.6271851	0.5369316	0.7836830	0.2741028	0.1301759	0.7666188	0.0446356	0.3832854	0.7056287	0.6785076	0.5569206	0.3816929	0.4493945	0.5553494	0.7642432	0.8773823	0.5418876	0.6605458	0.3685299	0.0884635	0.5642280	0.4440369	0.2528561	0.7201661	0.7787212	0.5591058	0.0552049	0.0732502	0.8444510	0.5317816	0.0672019	0.0000952	0.6897587
300	0.3682791	0.4007938	0.6530038	0.4673512	0.6023618	0.3781288	0.0003133	0.1359678	0.6143225	0.0058025	0.5200537	0.0209440	0.2912562	0.1382654	0.0936214	0.1373719	0.1646133	0.5070318	0.0796590	0.7944977	0.4293479	0.8049463	0.5556453	0.4578284	0.6876953	0.2485764	0.1338519	0.5798189	0.0401885	0.3483910	0.6757601	0.7172465	0.4613594	0.3652643	0.4417548	0.5475748	0.8981746	0.9225954	0.6322472	0.5758817	0.2543634	0.1047315	0.6322938	0.3495730	0.3093791	0.5878613	0.8219872	0.7315782	0.0504561	0.1272321	0.8669286	0.4009427	0.0621625	0.0003122	0.7244479
350	0.2535496	0.4294957	0.5156196	0.2831871	0.5080359	0.2911152	0.0000000	0.1667271	0.5781684	0.0050818	0.6075773	0.0271942	0.4040127	0.0605012	0.0509690	0.1467107	0.2079334	0.4007648	0.0717708	0.8334443	0.4031601	0.6737427	0.5064423	0.3640613	0.7954175	0.1893571	0.1112333	0.6536640	0.0492093	0.2602061	0.8515673	0.7256732	0.4643010	0.1785221	0.3432883	0.6296238	0.7148819	0.7847091	0.6328118	0.6212678	0.2347451	0.0331390	0.5393869	0.3889531	0.3355452	0.6345428	0.7816899	0.7639457	0.0811437	0.0730239	0.7599551	0.4235250	0.0727769	0.0062504	0.8711518
400	0.5074266	0.4773722	0.6399586	0.1652439	0.4062192	0.3872395	0.0000000	0.2659218	0.7229412	0.0011297	0.4092475	0.0197167	0.4610922	0.0022317	0.0584962	0.1953390	0.3324168	0.5290813	0.0763145	0.6458642	0.3476057	0.7932832	0.4531545	0.4515853	0.7607253	0.2236373	0.1268818	0.6558822	0.0381051	0.1641100	0.5911404	0.7539770	0.5143548	0.2244672	0.4424160	0.6563015	0.7087030	0.5933667	0.5184740	0.7313961	0.3198368	0.0257857	0.5812959	0.4094459	0.2986922	0.4669761	0.6111893	0.6588886	0.0504910	0.0568004	0.6910063	0.5809751	0.0493859	0.0004131	0.7087525
450	0.6705196	0.4733082	0.5634804	0.3170263	0.5221766	0.4384701	0.0000000	0.2376084	0.6177040	0.0031021	0.3324314	0.0140098	0.4805020	0.0485017	0.0545061	0.1135658	0.2621533	0.4646452	0.0572078	0.8878814	0.4284534	0.8003195	0.5487160	0.3243031	0.8562437	0.2057287	0.1352185	0.7897234	0.0773053	0.2662195	0.6299738	0.7249894	0.6977781	0.4384975	0.3918348	0.6340964	0.7091539	0.7120927	0.4393116	0.8210395	0.3308180	0.0172389	0.7504678	0.3401033	0.2458291	0.7348375	0.7154307	0.6865537	0.0868478	0.0830374	0.6711511	0.4487173	0.0386323	0.0032163	0.6450375
500	0.4723822	0.5861270	0.4635560	0.5094524	0.5043606	0.3677967	0.0000530	0.1314740	0.6102746	0.0187411	0.4406249	0.0106936	0.3724175	0.1324792	0.0735595	0.2076661	0.2166300	0.5392716	0.0726903	0.6893938	0.4390852	0.6958109	0.5662111	0.5664791	0.6678263	0.1921993	0.1030318	0.7082130	0.0220907	0.2183546	0.7093094	0.8296263	0.5693909	0.2367914	0.4434306	0.6100779	0.7211586	0.7400989	0.4443234	0.6358391	0.3296308	0.0374694	0.7361461	0.3891208	0.2167554	0.6706781	0.7568173	0.6747036	0.0843498	0.0622853	0.8180796	0.5436590	0.0521247	0.0021645	0.7453541
550	0.4065362	0.4366610	0.5657740	0.4813651	0.5565223	0.3368084	0.0025676	0.1724358	0.2878564	0.2671732	0.2845584	0.0155490	0.3740807	0.0403527	0.3473152	0.0806088	0.2161286	0.2172814	0.0419965	0.6235807	0.3044476	0.8214238	0.2190798	0.5008967	0.8100620	0.5206141	0.4832294	0.4967778	0.0297088	0.2804031	0.3828302	0.6616835	0.3839732	0.2551816	0.4877191	0.6799790	0.7776882	0.7719944	0.4251673	0.3747430	0.3231644	0.0553727	0.5724657	0.3074134	0.3425353	0.6700749	0.6174882	0.5883631	0.0906847	0.1024873	0.7231837	0.4575418	0.0509767	0.0952984	0.6513676
600	0.3667954	0.3583724	0.5833626	0.3113226	0.3321194	0.3008347	0.0103625	0.1751182	0.1767766	0.3723447	0.4766740	0.0110037	0.4253282	0.0748995	0.5353779	0.1039007	0.2069266	0.2663483	0.0811554	0.7276392	0.4178241	0.7382984	0.2063490	0.5788742	0.7748387	0.5547019	0.4782390	0.4269367	0.0638642	0.1772681	0.2301057	0.6691182	0.2497248	0.2518990	0.4515798	0.5290381	0.7589012	0.7794915	0.3560889	0.2888144	0.2951444	0.0231157	0.5975138	0.3275376	0.3462852	0.7072474	0.6234573	0.6666112	0.0829614	0.0589955	0.6762946	0.4064906	0.0564786	0.1313141	0.7527288
650	0.4940363	0.4516492	0.7010882	0.2613219	0.4141243	0.4539293	0.0123066	0.2317553	0.0770627	0.3788894	0.4677979	0.0148526	0.5380468	0.0231893	0.6787262	0.0866500	0.2946687	0.2160687	0.0741242	0.6967299	0.3120219	0.7940732	0.1583447	0.5080032	0.6323512	0.4533023	0.4238233	0.4355088	0.0689568	0.1594878	0.2538298	0.4929551	0.3431759	0.3106501	0.3865312	0.6700359	0.6999833	0.6550111	0.4181198	0.2261895	0.3648448	0.0270480	0.5682826	0.3299894	0.2578139	0.6404387	0.6135954	0.5944788	0.1162866	0.0745294	0.8220144	0.3763036	0.0303674	0.1782646	0.6212773
700	0.4625711	0.4248633	0.6887789	0.4241063	0.4390003	0.3925626	0.0112471	0.3062682	0.0452025	0.3100266	0.3676612	0.0049904	0.3292362	0.0549869	0.6177441	0.0706043	0.2473003	0.1714888	0.0903330	0.8176901	0.3276850	0.7840865	0.2101212	0.5087180	0.7349383	0.6257722	0.5715258	0.4513125	0.0465367	0.2446235	0.2529017	0.7049635	0.4755401	0.2560577	0.3412699	0.5320851	0.7062256	0.7059435	0.5239507	0.2198457	0.3256840	0.0341354	0.4928206	0.3100286	0.2261741	0.7125219	0.7807540	0.6445990	0.0921724	0.1075044	0.6925478	0.6107585	0.0425954	0.1367792	0.6585877
750	0.4971323	0.4385218	0.5495920	0.3102919	0.4634011	0.4072577	0.0115767	0.3427830	0.0830262	0.3207796	0.4927166	0.0311829	0.3983460	0.0200333	0.5491683	0.0749319	0.2032401	0.1667075	0.0583371	0.8242559	0.3523845	0.7028223	0.2155880	0.4595081	0.7888870	0.7403907	0.5706746	0.4205377	0.0241319	0.3017061	0.2357734	0.5762914	0.3719534	0.3282160	0.4646938	0.5846076	0.7357520	0.9169159	0.5406371	0.2412404	0.4698687	0.0383710	0.6113157	0.3185804	0.4165435	0.6106963	0.7565063	0.5208528	0.0794236	0.0433271	0.9293133	0.4846451	0.0471932	0.2257153	0.6249458
800	0.4077737	0.4927564	0.6750077	0.5322671	0.4843093	0.4810044	0.0085360	0.1920151	0.0520114	0.3405041	0.4013570	0.0140926	0.4186250	0.0334368	0.6703645	0.0668062	0.2569554	0.2405034	0.0823759	0.8608007	0.3499978	0.7224776	0.2067231	0.4362289	0.7921796	0.5856310	0.5628303	0.5744989	0.0325398	0.3001199	0.2886289	0.5736079	0.4117940	0.2470611	0.5284982	0.5304237	0.8804170	0.7730546	0.5360688	0.2755868	0.3732220	0.0505802	0.6815542	0.3704143	0.3184467	0.7799687	0.6073030	0.5590019	0.0715475	0.0728627	0.7488158	0.3967865	0.1121008	0.1448916	0.5638831
