"Time"	G1	G2	G20	G10	G4	G17	G16	G9	G18	G94	G11	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G13	G12	G15	G39	G41	G50	G51	G53	G52	G55	G21	G22	G42	G44	G49	G40	G45	G54	G47	G72	G67	G57	G43	G48	G61	G8	G95	G60	G58	G99	G59	G79	G81	G83	G82	G84	G89	G80	G88	G90	G91	G86	G85	G78	G77	G75	G93	G92	G69
250	0.4004901	0.1015306	0.6384792	0.0025947	0.4857958	0.4209201	0.3562393	0.5278472	0.5723243	0.5539511	0.1544232	0.7135899	0.0118586	0.5326614	0.2486039	0.7108400	0.4621787	0.0723766	0.7077050	0.7593536	0.3044764	0.6114532	0.3521123	0.5117082	0.1944735	0.2322380	0.3982516	0.0534547	0.1748115	0.6084745	0.5370933	0.2217870	0.0640700	0.5208816	0.3425883	0.4282501	0.2897590	0.4060189	0.4349255	0.6738108	0.6099253	0.2950886	0.4334598	0.0473106	0.6002373	0.1775662	0.0394213	0.3866020	0.3332681	0.5495116	0.6251968	0.0134153	0.3936922	0.0180272	0.8150321	0.6763712	0.6233499	0.5654935	0.6081611	0.0482210	0.0162285	0.0280399	0.2064100	0.0044991	0.0720335	0.5831013	0.3690209	0.5784911	0.1492494	0.2959232	0.3998591	0.3002230	0.2752788	0.4950719	0.5058366
300	0.3814771	0.0650321	0.6587527	0.0095100	0.4024549	0.4825441	0.2463688	0.5318055	0.4712432	0.5160511	0.1864211	0.6176620	0.0302539	0.5785784	0.3246261	0.7914949	0.6078304	0.0865646	0.6415056	0.6999058	0.3245999	0.5479141	0.4224702	0.4910459	0.2243514	0.2461905	0.4329843	0.0319952	0.1813966	0.5665796	0.5715747	0.1287761	0.0611384	0.5485730	0.2962137	0.3701450	0.3107288	0.4048083	0.4018869	0.5069723	0.6648723	0.3094005	0.5309036	0.0555460	0.6109194	0.1990923	0.0821060	0.4070979	0.3066836	0.5451517	0.5662650	0.0044774	0.3359592	0.0163333	0.7192205	0.5925569	0.6683798	0.6762369	0.6109499	0.0891233	0.0053286	0.0468519	0.1617252	0.0240945	0.0622613	0.6111980	0.3478761	0.6223524	0.1292493	0.2191585	0.4369830	0.3620449	0.3430179	0.3612670	0.5560819
350	0.3114362	0.0802814	0.5762827	0.0009662	0.3830944	0.3583767	0.2597943	0.5745426	0.5696746	0.4396881	0.1347403	0.5862711	0.0190788	0.5637339	0.2818705	0.5837341	0.5194136	0.0853776	0.7711453	0.6368075	0.4070959	0.4974023	0.3067035	0.4119173	0.1692791	0.2089386	0.4320156	0.0368499	0.2794596	0.5507737	0.5242880	0.1030544	0.0763906	0.6352708	0.3659312	0.3962866	0.4817417	0.3702647	0.3643293	0.4869118	0.6816017	0.2932154	0.4682936	0.0626134	0.6778089	0.2020613	0.0341629	0.5004734	0.3662061	0.5818236	0.6347361	0.0261602	0.4577923	0.0203592	0.5752498	0.7874203	0.6712245	0.7423300	0.5977617	0.1009408	0.0127594	0.0437558	0.0795023	0.0234602	0.0520811	0.7758783	0.3985058	0.6905567	0.1126866	0.2234654	0.4297180	0.3458546	0.2895795	0.4482896	0.5106713
400	0.3791223	0.1332116	0.5663452	0.0011628	0.4105335	0.4270167	0.2259060	0.5138666	0.6243787	0.4850947	0.1633031	0.6230752	0.0186936	0.5623360	0.3084513	0.5850027	0.5609181	0.0827221	0.6863602	0.7235647	0.3817712	0.5788110	0.3767058	0.4809908	0.1761159	0.1471360	0.4518189	0.0260717	0.2237325	0.4947856	0.6649090	0.1280664	0.1016236	0.5770448	0.3688594	0.3728686	0.3881962	0.4441533	0.3841192	0.6106945	0.6871744	0.3708671	0.4323144	0.0654389	0.6185613	0.2413061	0.0282310	0.4684452	0.2988834	0.5445354	0.7638997	0.0105869	0.3132277	0.0337020	0.5755601	0.6865037	0.6792183	0.5470993	0.4367129	0.1030728	0.0054810	0.0361568	0.1218932	0.0129156	0.0606944	0.6441251	0.2924886	0.7997386	0.1290927	0.2147612	0.3423534	0.2969728	0.3249480	0.3879276	0.4957302
450	0.4984613	0.1359958	0.6940487	0.0075698	0.4003858	0.4612247	0.2297429	0.4823843	0.5250121	0.4230427	0.1400754	0.6564819	0.0224306	0.5379375	0.3143600	0.6240377	0.6600094	0.1072522	0.7028259	0.6353851	0.4223625	0.5406276	0.3520491	0.3649141	0.2866243	0.2297544	0.4516954	0.0157167	0.2107116	0.5510595	0.6514076	0.1086575	0.1043107	0.6486949	0.4555071	0.4260171	0.3477411	0.3618837	0.4276170	0.5399499	0.6314846	0.2952850	0.4555295	0.0529437	0.6923610	0.2146166	0.0417457	0.5029222	0.2554387	0.5666467	0.7107435	0.0016520	0.2774502	0.0231510	0.6935796	0.6938999	0.7509655	0.6398780	0.5160120	0.0562529	0.0266105	0.0288520	0.1319238	0.0477255	0.0669209	0.7150663	0.4246430	0.7395957	0.1527367	0.2136798	0.4091775	0.3056190	0.2940107	0.4609505	0.4680979
500	0.4435684	0.0675211	0.6347908	0.0038253	0.3424934	0.4441452	0.3203514	0.5816714	0.6108244	0.4048881	0.1056003	0.5814696	0.0172778	0.5755208	0.3325628	0.7117619	0.4800589	0.0991615	0.6833551	0.7168213	0.4500223	0.6346273	0.2772121	0.4765689	0.2093151	0.2242037	0.4219900	0.0311402	0.2386552	0.3777483	0.6558195	0.1516753	0.0721740	0.5292791	0.3517259	0.4188014	0.3348354	0.4440153	0.3819583	0.4789347	0.8155516	0.2778690	0.4432676	0.0492083	0.5627178	0.2058626	0.0762805	0.4067658	0.3714178	0.6388130	0.5378226	0.0006885	0.3436907	0.0325090	0.7205439	0.6230064	0.6234398	0.6530684	0.5854221	0.1107200	0.0225021	0.0508263	0.2469701	0.0064323	0.0349108	0.6156894	0.4502043	0.6180088	0.1605096	0.2295925	0.4062539	0.2609145	0.2384376	0.4962369	0.4360488
550	0.3340516	0.1105785	0.5815963	0.0876458	0.4261466	0.3729752	0.3800038	0.5264199	0.2389098	0.7728073	0.1787878	0.5899815	0.0120539	0.6026305	0.1221966	0.7817990	0.4202803	0.0996595	0.7144048	0.7015039	0.4044619	0.5230619	0.3506698	0.5045648	0.4931486	0.2002243	0.5454736	0.1933409	0.2145764	0.4567288	0.4452076	0.1500793	0.0368571	0.4890317	0.2871355	0.5259538	0.4259064	0.6062307	0.3540598	0.3958894	0.7518713	0.3239793	0.4474907	0.0506992	0.4562325	0.5260153	0.1280353	0.5653449	0.1467978	0.6490522	0.5575264	0.0124491	0.4000714	0.0188849	0.6643700	0.7879921	0.7917763	0.5847071	0.5850825	0.0560392	0.0238900	0.0489928	0.0875215	0.0059880	0.0552103	0.5684175	0.2090637	0.7972374	0.1471980	0.0723804	0.4080648	0.3316906	0.1087714	0.4133530	0.4228103
600	0.4614889	0.1407721	0.5493205	0.0954378	0.4082279	0.3974109	0.2349242	0.6437641	0.2116175	0.7445572	0.1887298	0.6833904	0.0110496	0.4959311	0.0547128	0.5593547	0.0939475	0.0316508	0.6923453	0.7994598	0.3067231	0.6680504	0.2780275	0.6254004	0.4972661	0.1701846	0.6505367	0.2788005	0.1941163	0.4209900	0.4839346	0.1398254	0.0502121	0.5200792	0.2183635	0.4225877	0.4110514	0.4913150	0.3599636	0.3866769	0.6121319	0.2478132	0.5075910	0.0906657	0.6788158	0.5212935	0.2015622	0.4833965	0.0538453	0.6432377	0.6491962	0.0133602	0.3363628	0.0359097	0.7060426	0.5936070	0.6091102	0.6188722	0.4550054	0.1190737	0.0213028	0.0252176	0.0049234	0.0054611	0.0527266	0.7197708	0.2637410	0.6690953	0.1672185	0.0477796	0.4921859	0.2837887	0.0635845	0.3719292	0.4421469
650	0.4492188	0.0829966	0.6861681	0.1186374	0.4560054	0.3975592	0.3188786	0.5413527	0.2274864	0.6541789	0.1544726	0.5352458	0.0047726	0.6485924	0.0559452	0.7145804	0.0321339	0.0124564	0.8632750	0.6411334	0.2459244	0.5784350	0.3746975	0.4887820	0.4882092	0.1834119	0.6443056	0.2278145	0.1616341	0.4403054	0.5391957	0.1168128	0.0960241	0.4345936	0.1584399	0.4438667	0.4368006	0.5178463	0.3987335	0.3556086	0.7029770	0.2467280	0.4243679	0.0679651	0.6025479	0.7531731	0.2644592	0.4248984	0.0253935	0.5950762	0.6372692	0.0113273	0.4257832	0.0350617	0.6108582	0.6383305	0.6193435	0.6705056	0.3016241	0.1059554	0.0276888	0.0453925	0.0073937	0.0066645	0.0225517	0.6256998	0.1910517	0.6661128	0.1497331	0.0224261	0.5051005	0.3510500	0.0695006	0.4107810	0.4936914
700	0.2977395	0.1001024	0.7842007	0.0910938	0.5461396	0.4106395	0.3031620	0.4717610	0.3515196	0.6449121	0.1069430	0.6436722	0.0031515	0.4627399	0.0104237	0.6951173	0.0313672	0.0338009	0.6297642	0.7112467	0.0896393	0.6493930	0.3055885	0.5015102	0.4911063	0.2036147	0.7210468	0.2274616	0.1613250	0.3758908	0.6327495	0.1547810	0.0866018	0.3671712	0.1815758	0.4187989	0.5156984	0.4731060	0.3982705	0.4688958	0.6285569	0.3197238	0.4214475	0.0843248	0.6433048	0.5827761	0.3656347	0.4702894	0.0082775	0.6339337	0.6175834	0.0031638	0.5015436	0.0327572	0.7465016	0.5810428	0.5430271	0.5853606	0.3098097	0.0951318	0.0180413	0.0456034	0.0389053	0.0092655	0.0407419	0.6454503	0.2017379	0.6951840	0.1447241	0.0348197	0.4063750	0.2560376	0.0408615	0.3917772	0.3425324
750	0.4428931	0.1221184	0.8183930	0.0864900	0.4930917	0.5121144	0.3620180	0.4648832	0.2133395	0.5172996	0.1261813	0.6574502	0.0020478	0.3850631	0.0068428	0.5853102	0.0022498	0.0081460	0.5544106	0.6099800	0.0709895	0.5691000	0.4136534	0.4284399	0.5184888	0.1983442	0.6619582	0.2863248	0.1673611	0.4558448	0.5982401	0.1070548	0.0586655	0.4182481	0.2250225	0.4224090	0.5664308	0.5245834	0.4443682	0.4057153	0.6810327	0.3402453	0.3829662	0.0755410	0.6840623	0.5591181	0.2857230	0.5116316	0.0144083	0.5085954	0.6442885	0.0026291	0.4669136	0.0110087	0.7057660	0.7858368	0.6548746	0.6549875	0.3622046	0.0882185	0.0288072	0.0389818	0.0450732	0.0098978	0.0707935	0.6371862	0.2159939	0.6002382	0.1061265	0.0329199	0.3687392	0.2800021	0.0445078	0.4245686	0.3527425
800	0.4141175	0.0875022	0.7144956	0.1459077	0.4854833	0.3285297	0.3914194	0.5812569	0.3005142	0.6430798	0.1083307	0.5767143	0.0023943	0.4608542	0.0032515	0.5881721	0.0026215	0.0141178	0.8700385	0.7264890	0.0411541	0.6701835	0.3045206	0.3880747	0.4659583	0.2587677	0.6426111	0.2381162	0.1630877	0.4141581	0.5843636	0.1436762	0.0902230	0.3853420	0.2009193	0.4750779	0.4389338	0.6411550	0.4023947	0.3865706	0.5970952	0.2686474	0.5289304	0.0642420	0.5361732	0.6814535	0.2718435	0.4991204	0.0039882	0.5762125	0.7242873	0.0120373	0.4111985	0.0098275	0.6770173	0.7277314	0.6301169	0.7180313	0.4473062	0.1054224	0.0735913	0.0297683	0.0335904	0.0148465	0.0451473	0.6749856	0.1672589	0.6225184	0.1648533	0.0073576	0.4317755	0.2716130	0.0436687	0.4354378	0.3176992
850	0.3580858	0.1448931	0.6494777	0.1162009	0.4344969	0.3759302	0.2625103	0.4840144	0.2823930	0.6712606	0.1210138	0.6907756	0.0207682	0.3225123	0.0312686	0.7085512	0.0088603	0.0016423	0.6172361	0.5827065	0.0471088	0.6159063	0.2719875	0.4282476	0.4129282	0.1795734	0.6524274	0.1906633	0.1763184	0.4009807	0.5957824	0.2279628	0.0487475	0.3650229	0.0999207	0.4866223	0.3889684	0.5462375	0.4234813	0.3009692	0.6591304	0.2279443	0.5058324	0.1120849	0.6903714	0.7726650	0.4397454	0.4309003	0.0134867	0.5562269	0.6456147	0.0095916	0.3755983	0.0200344	0.6397617	0.6205385	0.5862376	0.6429200	0.5498110	0.0641996	0.0570009	0.0311295	0.0322313	0.0056223	0.0607158	0.6498827	0.2798699	0.5872197	0.1307518	0.0424876	0.5219986	0.3278789	0.0401166	0.4218288	0.3293277
900	0.4169958	0.1131940	0.7086648	0.1165084	0.3832475	0.4272153	0.4066151	0.5150193	0.2723544	0.6805767	0.1543377	0.8100461	0.0119419	0.3217134	0.0050970	0.6233103	0.0145272	0.0031087	0.7147039	0.6669941	0.0256893	0.5048530	0.3545015	0.6318967	0.4076747	0.2024178	0.8728983	0.1803654	0.1591074	0.2753505	0.6237668	0.1678627	0.0947196	0.3684333	0.1413770	0.4371895	0.3854922	0.6539948	0.4556790	0.3564847	0.6223144	0.2723498	0.5093627	0.1080645	0.6882936	0.6518976	0.3531225	0.4465944	0.0189344	0.4929943	0.6442493	0.0077942	0.4841369	0.0512665	0.5985228	0.6229621	0.6617699	0.6274485	0.4399503	0.0748973	0.0380617	0.0538172	0.0282329	0.0186177	0.0593321	0.7122405	0.1919450	0.6927608	0.1460908	0.0150865	0.4528320	0.3290659	0.0463889	0.4960996	0.4056668
950	0.3993086	0.1222166	0.6353457	0.1035881	0.4493477	0.4093201	0.3065530	0.6273122	0.1822610	0.6761062	0.1328004	0.6618685	0.0100685	0.2708668	0.0032226	0.6803866	0.0050490	0.0133846	0.7175739	0.7776644	0.0530295	0.5252114	0.2612311	0.5256982	0.4646070	0.2175041	0.7516827	0.2007132	0.1255879	0.4368928	0.5547034	0.1018139	0.0921182	0.3467302	0.1483343	0.3828370	0.4500291	0.5509219	0.3622380	0.5043535	0.6978324	0.2135335	0.4405826	0.1000632	0.6246715	0.6653570	0.3029516	0.4852172	0.0096680	0.5501570	0.6690632	0.0082564	0.4239215	0.0219569	0.6758581	0.7239898	0.6127983	0.5967185	0.4816036	0.0732816	0.0250306	0.0463668	0.0296753	0.0028568	0.0624345	0.6844931	0.2251640	0.6359012	0.1230979	0.0240618	0.4450553	0.2806656	0.0343158	0.3355608	0.3430806
1000	0.4038921	0.1246895	0.6755973	0.1047170	0.4012666	0.3720484	0.3139214	0.5108975	0.2059432	0.7430644	0.1421034	0.6552179	0.0147102	0.3434620	0.0015050	0.6765566	0.0138462	0.0054236	0.5892850	0.6858751	0.0382188	0.5266528	0.3063392	0.5942106	0.4601366	0.1609243	0.6451826	0.1895461	0.1342452	0.3934566	0.6175035	0.1065473	0.1155642	0.4510675	0.1799111	0.5164059	0.5639217	0.4313515	0.4124941	0.4730383	0.6214171	0.2666015	0.4513317	0.0564058	0.6298103	0.6790239	0.3212472	0.4877453	0.0111786	0.5432131	0.5554869	0.0011720	0.4503905	0.0200843	0.5815567	0.7831282	0.5755605	0.5891463	0.4889206	0.1341161	0.0337887	0.0256234	0.0084772	0.0122483	0.0333919	0.6683783	0.1630414	0.6038733	0.1171403	0.0451001	0.4124590	0.3222100	0.0698568	0.3495863	0.3546961

0	0.3866616	0.1483598	0.7012475	0.0852969	0.4065872	0.3248012	0.3262148	0.4806180	0.2771471	0.6727967	0.1598449	0.6467079	0.0016363	0.3417195	0.0033855	0.7408020	0.0010183	0.0085705	0.7102006	0.5418114	0.0805527	0.5987838	0.3821550	0.5953496	0.4385113	0.2028579	0.8213636	0.1698237	0.1773138	0.4262668	0.6105088	0.1358892	0.0968667	0.4259668	0.2105533	0.5922749	0.5001980	0.4763234	0.5096361	0.4320735	0.5030304	0.3215441	0.4917417	0.0545842	0.7556335	0.6465083	0.4085540	0.4559604	0.0117264	0.6151704	0.6956956	0.0012517	0.4614205	0.0471948	0.6261816	0.6765505	0.5762868	0.6915974	0.4727263	0.0790682	0.0436185	0.0588779	0.0418375	0.0133225	0.0700240	0.5948060	0.2992276	0.7848079	0.2066245	0.0537768	0.4572836	0.3032166	0.0654636	0.4159291	0.4290425
50	0.5684885	0.0717439	0.5462275	0.0922676	0.4818604	0.5623382	0.3815159	0.6124073	0.4518531	0.7272921	0.1379284	0.6319867	0.0028867	0.3376134	0.0079690	0.5627120	0.0067976	0.0045690	0.6285763	0.6239537	0.0319514	0.5713256	0.3073241	0.3639890	0.4662578	0.2038235	0.7001415	0.2150504	0.0924393	0.3625050	0.3568076	0.2348835	0.1101098	0.3543335	0.1651261	0.3717745	0.4710206	0.6309290	0.3442522	0.4573557	0.6604124	0.1966215	0.5255016	0.0495407	0.7137193	0.6365772	0.5480148	0.4760594	0.0128584	0.5862172	0.6033189	0.2139054	0.6078039	0.0274032	0.6588465	0.6690491	0.6612539	0.3274545	0.2829644	0.0863693	0.0238127	0.2779662	0.4310396	0.0111455	0.0424886	0.7602869	0.4711533	0.6749954	0.1600648	0.0416984	0.5201881	0.3214194	0.0883496	0.4417026	0.4878747
100	0.5606249	0.0270818	0.5900501	0.1091021	0.3861921	0.4000828	0.2395940	0.3975940	0.5149717	0.7400800	0.0973292	0.7948171	0.0078453	0.3801992	0.0108746	0.6245998	0.0009566	0.0011482	0.6921839	0.6600555	0.0434777	0.6689445	0.4341006	0.2368829	0.6082496	0.1969886	0.6899058	0.2820900	0.0311886	0.3806577	0.4816490	0.2336542	0.1103862	0.4082581	0.1519156	0.1724401	0.4250337	0.5213067	0.4089340	0.2831427	0.6165889	0.2256836	0.6531557	0.1300290	0.6851797	0.7400165	0.5679547	0.4345984	0.0045747	0.6304659	0.5549510	0.2380662	0.6328393	0.0084190	0.5956956	0.6871885	0.6478000	0.1195258	0.1390083	0.0517008	0.0341268	0.2479337	0.5918230	0.0189838	0.0523067	0.5254738	0.5592985	0.7706995	0.1524675	0.0363385	0.5534651	0.4230465	0.0673244	0.3014108	0.6099047
150	0.5837332	0.0119699	0.7702091	0.0610092	0.3893356	0.4406967	0.2569070	0.3012601	0.6730337	0.7195702	0.1804248	0.6147555	0.0514358	0.3218230	0.0125231	0.6809980	0.0003938	0.0075450	0.6037800	0.5709265	0.0254194	0.5436125	0.2863699	0.2198424	0.6167678	0.1929189	0.6925087	0.3049220	0.0434095	0.2337970	0.2438715	0.4827306	0.0473949	0.3206843	0.0641995	0.0952426	0.3242926	0.3767257	0.4101828	0.1545776	0.7591991	0.2440977	0.5235121	0.1486247	0.6445704	0.5395795	0.6026897	0.2796373	0.0246745	0.4866543	0.4731209	0.2607689	0.7211784	0.0112352	0.4147979	0.6876340	0.6511848	0.0926322	0.0754824	0.1128052	0.0134128	0.2975197	0.5539118	0.1481498	0.0489681	0.6198731	0.6219144	0.5429293	0.2039990	0.0356819	0.6955877	0.5071555	0.0774768	0.3665621	0.7234418
200	0.5614485	0.0127596	0.6013735	0.1136682	0.3388464	0.3527547	0.2636284	0.3077844	0.4342941	0.6071745	0.1994929	0.6543051	0.0664369	0.3288892	0.0255914	0.7575900	0.0080402	0.0048504	0.6377505	0.6714537	0.0372917	0.5835134	0.2814560	0.2127575	0.7488861	0.1878740	0.6083549	0.2170702	0.0606732	0.1730607	0.2186036	0.4056746	0.0338388	0.2447272	0.0213343	0.0408842	0.1666263	0.2549646	0.3595744	0.1154160	0.5642448	0.2413458	0.5911966	0.2008201	0.7264086	0.5885624	0.5806016	0.1017207	0.0467468	0.5113529	0.3932792	0.2076303	0.6324967	0.0091092	0.3163837	0.6718813	0.3272228	0.0480338	0.0491654	0.1038580	0.0259054	0.2827191	0.5311911	0.2724811	0.0829630	0.6220252	0.5558006	0.7379261	0.2663539	0.0732010	0.7475167	0.6084050	0.0303574	0.3327402	0.5914096
250	0.6579661	0.0043138	0.6455295	0.1453355	0.3603351	0.4797264	0.2564886	0.3840999	0.4487438	0.6376062	0.2175957	0.7283927	0.0593487	0.3756317	0.0225821	0.6612634	0.0043626	0.0225891	0.6190960	0.6602146	0.0192221	0.6223263	0.2830199	0.2892170	0.5765999	0.1402529	0.7648991	0.3716407	0.0526735	0.2370526	0.1987592	0.4673141	0.0392311	0.2788360	0.0168710	0.0677967	0.1057529	0.1091181	0.2850376	0.1145629	0.6626492	0.2281507	0.6096339	0.1556269	0.6144636	0.6145902	0.6466335	0.1078119	0.0962311	0.3575370	0.4405957	0.2507824	0.5816825	0.0233122	0.1368147	0.6320171	0.3264922	0.0264720	0.0178519	0.0658188	0.0524198	0.3639330	0.5013712	0.5412093	0.0414470	0.7852713	0.6064653	0.6524684	0.4462808	0.0474343	0.6626541	0.5312924	0.0367706	0.3213870	0.5053046
300	0.6402415	0.0020913	0.6543851	0.1095447	0.3400746	0.4429783	0.2464320	0.3561518	0.5212900	0.6245609	0.1417992	0.7730473	0.0355755	0.4543080	0.0085278	0.7533491	0.0103354	0.0239699	0.7149465	0.6260676	0.0331616	0.6492822	0.2808442	0.2739741	0.4974950	0.1725015	0.7091582	0.4784293	0.0595023	0.2178557	0.2543955	0.3528477	0.0683559	0.1833354	0.0198492	0.0487949	0.1256729	0.0683699	0.3482601	0.0708674	0.6496319	0.2021144	0.7086810	0.1645412	0.5625937	0.7812154	0.5684951	0.2789392	0.1924099	0.6107717	0.5675774	0.5373679	0.6187114	0.0541818	0.0863993	0.7111086	0.1796385	0.0027936	0.0406158	0.0929149	0.0456608	0.2648983	0.5351532	0.5589144	0.0768272	0.5574312	0.5979769	0.4866956	0.4341118	0.0201751	0.6788609	0.6298600	0.0300487	0.4859958	0.4671387
350	0.5207175	0.0047531	0.6490769	0.1445448	0.4326501	0.5024378	0.3321352	0.4860149	0.5613534	0.6597485	0.1851299	0.6611393	0.0502743	0.2936131	0.0119608	0.5736375	0.0045153	0.0377963	0.6605746	0.7269519	0.0255004	0.6394738	0.3223100	0.2365363	0.4072041	0.3433669	0.7561455	0.4944730	0.0730234	0.2445240	0.1603673	0.3860420	0.0576663	0.2652200	0.0045270	0.0738720	0.1172481	0.0392275	0.2625565	0.1514637	0.6427838	0.1992534	0.6915755	0.1025135	0.6289093	0.6184927	0.6590446	0.3393742	0.2271195	0.4818431	0.4881571	0.6531393	0.6307785	0.0233210	0.0349546	0.6282792	0.0841555	0.0053362	0.0307761	0.1174220	0.0314679	0.2889462	0.6296633	0.6284273	0.0594916	0.6494493	0.5864721	0.2982526	0.2517361	0.0125158	0.6526811	0.5698507	0.0207088	0.3945237	0.6328196
400	0.6085812	0.0122253	0.6998797	0.0865823	0.4306739	0.4574343	0.3225274	0.4857271	0.4357908	0.7039465	0.1345478	0.7490591	0.0321080	0.3937257	0.0089712	0.6422227	0.0079483	0.0104004	0.5646080	0.5648706	0.0142024	0.7013704	0.3356412	0.2161123	0.4185828	0.4397722	0.7094514	0.4101133	0.0255132	0.2906712	0.1709578	0.3837075	0.0484085	0.2614624	0.0084476	0.0302453	0.1105301	0.0574585	0.2056366	0.1522890	0.7503164	0.1756280	0.6786568	0.0983140	0.5567329	0.6328536	0.5331835	0.4205577	0.3293983	0.4856017	0.4922064	0.6538725	0.6267036	0.0206483	0.0420109	0.5956383	0.1061713	0.0017817	0.0245536	0.0948024	0.0165923	0.2263863	0.5046730	0.7068795	0.0436190	0.8553176	0.5692424	0.2823685	0.1840353	0.0237934	0.6602280	0.4243278	0.0748875	0.3956317	0.4964183
450	0.5516390	0.0474070	0.6108926	0.1033576	0.3676590	0.3864043	0.3466374	0.4047602	0.3530601	0.6875238	0.1811431	0.6794901	0.0353765	0.2524041	0.0149249	0.6927726	0.0095157	0.0101588	0.5921928	0.6299655	0.0371360	0.7021903	0.3128728	0.2007097	0.4123671	0.4616794	0.7349235	0.3585292	0.0619801	0.2561323	0.2036684	0.2984067	0.0234982	0.2503324	0.0059799	0.0625487	0.1511134	0.0303662	0.3443716	0.1138809	0.6476128	0.1224668	0.5990640	0.0724120	0.5804562	0.5149511	0.6813058	0.3673593	0.2685848	0.5858586	0.5422817	0.6400027	0.6213950	0.0341496	0.0121205	0.6103182	0.1352898	0.0010057	0.0259013	0.0783376	0.0103116	0.2616368	0.5294429	0.6448430	0.0665206	0.8245602	0.4907653	0.2828358	0.2627364	0.0251445	0.6676645	0.4866085	0.0530984	0.4522655	0.5826080
500	0.5205877	0.0109208	0.4927722	0.1000644	0.3999101	0.4095984	0.2696940	0.3931160	0.3894523	0.7390046	0.1883184	0.6821872	0.0237353	0.2886899	0.0125647	0.7722842	0.0091871	0.0048412	0.6952788	0.7219492	0.0162111	0.7894701	0.3994851	0.2741669	0.3386095	0.4820692	0.7776855	0.3129797	0.0399054	0.2398034	0.2186422	0.2844118	0.0382894	0.3136498	0.0040999	0.0387353	0.1697200	0.0700288	0.2655350	0.1660551	0.5944538	0.0845652	0.7161800	0.1281700	0.6637875	0.5783197	0.4753338	0.3884436	0.2816210	0.5873339	0.6040254	0.6393713	0.4940982	0.0953968	0.0047205	0.6572222	0.1959580	0.0027100	0.0354752	0.0822163	0.0078269	0.2951652	0.5764590	0.7967516	0.0345936	0.6546737	0.5064778	0.2357687	0.2536589	0.0430259	0.5902596	0.3736492	0.0384545	0.3751646	0.5434126
550	0.2262122	0.0706718	0.5408558	0.1679218	0.4532281	0.2725550	0.4181613	0.4287880	0.3138926	0.7458238	0.2310238	0.7320276	0.0132560	0.3729269	0.0076136	0.6355459	0.0027489	0.0073078	0.5821445	0.7965114	0.0462043	0.6510294	0.2567552	0.3647164	0.3537169	0.2353618	0.7108882	0.3783503	0.3450461	0.2735750	0.2899730	0.3469051	0.0278528	0.1857684	0.0241219	0.0570256	0.1544881	0.0717822	0.2159579	0.1427479	0.7187322	0.1670171	0.4758983	0.1149163	0.6914578	0.6766349	0.2970258	0.2719820	0.3455638	0.5261429	0.4923994	0.4525914	0.5516183	0.0262650	0.0254725	0.6191614	0.1703350	0.1019946	0.0349194	0.0933853	0.1421776	0.1086707	0.1004175	0.7537584	0.0395609	0.5848436	0.1584429	0.2555513	0.1988713	0.0239250	0.3935912	0.2973831	0.0579938	0.5219894	0.4115014
600	0.3181496	0.1008296	0.6889782	0.0950970	0.4077892	0.4367201	0.3444780	0.4460705	0.2683814	0.6880732	0.1938872	0.7004870	0.0057803	0.3301348	0.0054686	0.7848256	0.0022156	0.0112219	0.5324839	0.7634904	0.0586266	0.6015689	0.2687877	0.6585323	0.2437682	0.1320835	0.6218780	0.1877754	0.5388569	0.3505892	0.3921744	0.2128056	0.0420962	0.2904475	0.0089540	0.0643635	0.2330977	0.1981459	0.2282655	0.2763109	0.5993700	0.2785938	0.4249352	0.1096400	0.7472207	0.7160628	0.3122712	0.3211948	0.3193731	0.4148569	0.4494282	0.4239401	0.5624981	0.0811024	0.3019907	0.6901138	0.2663605	0.1472231	0.0733148	0.1581204	0.5085456	0.0588280	0.0745712	0.5648668	0.0537609	0.3323135	0.1667223	0.2658636	0.1910622	0.0364541	0.4227669	0.3981759	0.0988626	0.5398487	0.3803846
650	0.5348067	0.1409204	0.4824686	0.1100821	0.3503373	0.5171271	0.3811860	0.4298454	0.1982645	0.6348820	0.1596759	0.6665382	0.0030513	0.2979120	0.0060601	0.7484228	0.0004420	0.0072619	0.7205261	0.7143246	0.0289806	0.5849892	0.2477594	0.5101087	0.2507355	0.0707955	0.5921931	0.1238648	0.4255536	0.4506836	0.5794878	0.0932805	0.1016609	0.3679762	0.1098262	0.1276004	0.3628106	0.2187759	0.3828270	0.3347569	0.7032426	0.2344492	0.4775435	0.1227529	0.6185450	0.5845808	0.3224559	0.4210748	0.2994338	0.4983316	0.5602671	0.3279515	0.4909625	0.0200454	0.4749572	0.7191135	0.4169248	0.1010017	0.0901888	0.1945925	0.5207073	0.0668804	0.1535908	0.4271689	0.0334482	0.2978341	0.2265968	0.4436958	0.1416193	0.0221087	0.5218550	0.4275436	0.0642835	0.5802437	0.4190967
