"Time"	G1	G3	G7	G8	G5	G22	G4	G83	G6	G88	G85	G89	G54	G86	G87	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G82	G80	G58	G31	G50	G51	G78	G94	G95	G93	G91	G90	G2	G69
100	0.4095376	0.4229704	0.5336673	0.4576241	0.0225053	0.6889481	0.2727378	0.7704514	0.5921028	0.7660138	0.5439760	0.4375485	0.0277074	0.7357727	0.5702240	0.5512288	0.4547779	0.4883363	0.0255364	0.7372328	0.0631372	0.5497247	0.6945315	0.7496103	0.1480486	0.7955619	0.0061577	0.1061722	0.5832755	0.0386036	0.0749961	0.0026026	0.1477418	0.2950898	0.7015803	0.5189642	0.0346294	0.7967238	0.5584945	0.8030926
150	0.3794635	0.5229149	0.5400978	0.5438136	0.0315140	0.7802487	0.3002327	0.7515848	0.6918023	0.6847087	0.6365018	0.5191027	0.3000128	0.7085910	0.4635607	0.4172831	0.4146024	0.3393943	0.0258009	0.7947448	0.0125896	0.6620050	0.7335563	0.6744452	0.2151704	0.6901517	0.0089699	0.1166647	0.5889314	0.0386923	0.0711383	0.0067728	0.0481652	0.2587691	0.6580570	0.4640935	0.0327717	0.7989779	0.4110977	0.6804010
200	0.3557750	0.5174518	0.4173847	0.6288390	0.0105834	0.7312001	0.2633353	0.7507588	0.5208149	0.6196996	0.4455038	0.6328699	0.5165051	0.6190563	0.4838523	0.4418533	0.3155808	0.1205653	0.1895642	0.6575588	0.0040189	0.7431706	0.7515376	0.6683351	0.4669266	0.6519306	0.0042515	0.0821101	0.4813621	0.0256156	0.0932050	0.1500857	0.0216512	0.2758039	0.7042901	0.5139571	0.0201411	0.8893951	0.4561965	0.7938636
250	0.3167395	0.4501431	0.4933666	0.5019691	0.0118689	0.6624177	0.2541774	0.7126399	0.4254984	0.4483624	0.5089661	0.5897126	0.6408478	0.6179333	0.3741436	0.3504465	0.1726573	0.0282620	0.2924610	0.5810613	0.0014990	0.6906843	0.7355006	0.6940146	0.5249267	0.6532403	0.0141317	0.1256301	0.6069082	0.0549251	0.2287050	0.4257389	0.0095076	0.2023835	0.8293774	0.4897280	0.0113531	0.8224821	0.3430186	0.6401527
300	0.4054005	0.4708146	0.5245222	0.6936685	0.0174185	0.6647956	0.1684410	0.7217753	0.5092082	0.3754150	0.5252295	0.6709718	0.7483352	0.4813242	0.3407266	0.4281143	0.1137101	0.0182159	0.3848748	0.4817852	0.0079993	0.8021733	0.7125959	0.7094961	0.5601205	0.6539002	0.0150585	0.1298213	0.5615652	0.2176756	0.3556955	0.6404919	0.0055992	0.1233969	0.3901956	0.4304019	0.0189179	0.7399005	0.5569662	0.7285162
350	0.3344038	0.4700903	0.5387538	0.5373002	0.0317880	0.7748202	0.1605390	0.6627873	0.4847835	0.1583168	0.4307800	0.6636459	0.6092339	0.4916400	0.3468983	0.4957837	0.1259057	0.0080166	0.4458653	0.4075409	0.0014586	0.6562956	0.6540273	0.8726994	0.4093852	0.6897656	0.0062773	0.1475434	0.6379509	0.5178750	0.4594295	0.7088066	0.0010974	0.2519944	0.2040456	0.4298865	0.0092720	0.6788144	0.4924292	0.6632828
400	0.2974648	0.5824487	0.6237657	0.5096049	0.0183784	0.7908755	0.2078647	0.7475762	0.3939390	0.1628908	0.3794438	0.7047069	0.6967588	0.5631652	0.3550067	0.5349507	0.0751109	0.0108235	0.6477921	0.3839210	0.0029789	0.6357386	0.6952977	0.7555444	0.5210394	0.7013921	0.0027093	0.1153240	0.6289204	0.4852358	0.4427219	0.6675491	0.0031317	0.2001162	0.1538504	0.3552005	0.0784395	0.7735951	0.4508028	0.8173533
450	0.3983387	0.5137352	0.5548130	0.4847347	0.0485077	0.7863208	0.3318206	0.7005979	0.3936016	0.0879796	0.2862417	0.7210676	0.6450346	0.3801374	0.3313217	0.6842653	0.0461723	0.0041023	0.6032532	0.2935813	0.0056179	0.6263032	0.6833364	0.7159505	0.4508149	0.8301284	0.0111095	0.1090071	0.5939988	0.5964668	0.5335019	0.7478097	0.0000535	0.1995844	0.0712765	0.3378064	0.0152557	0.7307929	0.5427665	0.7554082
500	0.3401649	0.6525310	0.5430433	0.5555057	0.0190236	0.8064099	0.2732192	0.7028607	0.3807962	0.0840943	0.2886855	0.7326111	0.7681425	0.5576687	0.2992037	0.4842026	0.0755955	0.0066284	0.6040636	0.2496132	0.0031581	0.6742538	0.6555984	0.6163757	0.4805567	0.7081493	0.0058043	0.0992199	0.5310555	0.7171818	0.5090712	0.6067258	0.0014418	0.1760462	0.0380286	0.3889337	0.0052006	0.8060599	0.3957442	0.8235083
550	0.3978177	0.4767736	0.6776513	0.5609125	0.0763222	0.6139131	0.2530302	0.6505919	0.4608626	0.0804836	0.2366728	0.8174395	0.7248202	0.4077337	0.3228176	0.5008290	0.0995376	0.0020019	0.6143610	0.3811366	0.5317761	0.6282425	0.7195484	0.7175732	0.6582698	0.6477011	0.0970016	0.1279181	0.7255438	0.7846386	0.5219453	0.6363018	0.1657648	0.0640147	0.2384588	0.0896566	0.1150193	0.8142240	0.4042278	0.6616327
600	0.3802302	0.4034333	0.6239968	0.6131940	0.1134894	0.7220767	0.2663662	0.7223284	0.3946173	0.1724081	0.3055652	0.5664530	0.2192551	0.6190808	0.2621740	0.4358469	0.1107348	0.0140735	0.6676337	0.3601609	0.6072436	0.5187495	0.7457487	0.7157623	0.5954313	0.7235356	0.0926291	0.1011548	0.7731109	0.6729888	0.5798417	0.5951680	0.1780914	0.0763503	0.4860577	0.0740756	0.1515157	0.8003972	0.4996406	0.6044924
650	0.3354224	0.4015687	0.7226328	0.6124362	0.0641160	0.6226266	0.1627520	0.6494567	0.5193437	0.2528340	0.4585710	0.7059973	0.1136547	0.4768672	0.3808426	0.4019333	0.2108870	0.0087790	0.4928873	0.4691040	0.6118628	0.6344619	0.7401208	0.8261358	0.6246432	0.7745761	0.0449522	0.1195802	0.8238687	0.9156801	0.2934013	0.5978956	0.1457705	0.1390815	0.6206153	0.0617380	0.1312427	0.6896689	0.3961772	0.7873979
700	0.3665984	0.4198798	0.6191237	0.4144041	0.0561080	0.6979621	0.2294913	0.7512498	0.4612368	0.4204096	0.6016691	0.7528787	0.0773783	0.5289893	0.5567093	0.4025599	0.2742323	0.0100150	0.2595673	0.6418853	0.7379521	0.5482617	0.7884772	0.7752002	0.5138779	0.7210311	0.0656703	0.1428234	0.8446328	0.4890322	0.1688430	0.3155363	0.2468970	0.0410406	0.6104910	0.1219633	0.2205532	0.7017001	0.4648904	0.6546869
750	0.3553391	0.4243043	0.7134052	0.5082338	0.0270679	0.8046966	0.2835430	0.6886052	0.4454964	0.5703794	0.5513598	0.7652501	0.0265575	0.6234578	0.4757337	0.2690659	0.4437813	0.0229804	0.1274814	0.6315952	0.6263033	0.5731883	0.7283484	0.6805741	0.5128959	0.6157677	0.0862820	0.0772233	0.7052650	0.2418725	0.0942516	0.1119490	0.2249303	0.0742570	0.6903508	0.1517182	0.1975447	0.6695011	0.3825187	0.7695899
800	0.3539194	0.5612478	0.6986337	0.6922400	0.0675662	0.7962486	0.1878339	0.7228425	0.4838418	0.7109227	0.5493436	0.7260532	0.0132486	0.7296877	0.3431215	0.2704480	0.3868715	0.0113560	0.1418631	0.7991867	0.6358395	0.5841142	0.6390251	0.6886687	0.4931410	0.7821547	0.1480293	0.1888164	0.6699743	0.1358482	0.0669539	0.0521169	0.2839123	0.0555549	0.7706409	0.2773330	0.1979906	0.7513915	0.4683375	0.7528418
850	0.3436305	0.4909940	0.6253339	0.5521163	0.0795719	0.6657506	0.2426061	0.7088202	0.5253702	0.6394516	0.5118287	0.5149012	0.0115962	0.7950107	0.3668852	0.2250980	0.3772516	0.1159962	0.0291741	0.7097266	0.6301379	0.5917749	0.6658269	0.8609251	0.3291231	0.7300105	0.0706424	0.1249325	0.6955432	0.0431110	0.0734596	0.0118945	0.3685265	0.1822686	0.6677025	0.2950862	0.1623610	0.7366269	0.5163907	0.5744674
900	0.2896014	0.5093993	0.5856823	0.6159259	0.0307562	0.6842227	0.3027917	0.8085234	0.4632669	0.6251730	0.5820613	0.3681481	0.0106258	0.6892832	0.5113074	0.2025328	0.4251226	0.1487269	0.0446946	0.8075491	0.6265952	0.5540094	0.7977437	0.7267478	0.2885526	0.8498252	0.0927862	0.1173582	0.7333510	0.0368330	0.0692255	0.0167021	0.4909593	0.2318863	0.7148659	0.5074952	0.2045553	0.7417205	0.5067149	0.7632815
950	0.3217844	0.4090220	0.6613610	0.7155472	0.0892575	0.7974955	0.2449047	0.6915982	0.4756755	0.7343702	0.6151526	0.3641250	0.0143860	0.6539946	0.3911121	0.2190921	0.3646093	0.2420444	0.0377667	0.7089153	0.6788151	0.6241274	0.6237800	0.6209495	0.2651942	0.7829205	0.1245288	0.0939980	0.6680406	0.0171218	0.1262835	0.0061743	0.3839197	0.1764080	0.6190537	0.5250856	0.1948717	0.7275766	0.3656229	0.5939959
1000	0.3665953	0.3951246	0.6412476	0.7371339	0.0315510	0.6600946	0.2534462	0.7999389	0.4580001	0.7489896	0.5749796	0.3355066	0.0271671	0.8197255	0.5171425	0.2088481	0.3569181	0.1607777	0.0265182	0.7629570	0.4991858	0.6776472	0.6978243	0.7101908	0.3008336	0.7403309	0.0872503	0.0829039	0.6420032	0.0357211	0.0620675	0.0015344	0.5305853	0.3412183	0.8073531	0.5380592	0.1920373	0.6949880	0.4711530	0.7753669

0	0.4116063	0.4745754	0.5521514	0.6940565	0.1002473	0.6346247	0.2815288	0.7417629	0.5377437	0.7604771	0.4463837	0.4872592	0.0148379	0.7856191	0.4451180	0.3158247	0.4384002	0.4273072	0.0054511	0.7241812	0.5378544	0.6715050	0.6468547	0.7812138	0.2601283	0.7800146	0.0769709	0.0896888	0.7803083	0.0478416	0.0977590	0.0046250	0.6028093	0.2130959	0.8168351	0.5398729	0.2571240	0.7991357	0.3760742	0.7998241
50	0.3639026	0.5724835	0.2562816	0.5856676	0.0182698	0.7813245	0.3167997	0.8789046	0.4473608	0.7103724	0.4858610	0.4069121	0.0030070	0.7777969	0.5614425	0.2411027	0.3067850	0.4063227	0.0197706	0.3712517	0.4986882	0.5331316	0.5975338	0.9265706	0.1939430	0.7607384	0.0755675	0.1371728	0.7088353	0.0443599	0.1222602	0.0013384	0.2154780	0.3286716	0.7690024	0.4291673	0.2942101	0.5187339	0.3464829	0.7884002
100	0.3740193	0.6981060	0.1151709	0.4925421	0.0223350	0.6907500	0.3259776	0.7671890	0.5226497	0.7529860	0.5334271	0.5199863	0.0057830	0.8138064	0.5655731	0.2552521	0.2770117	0.4339528	0.0165028	0.4299491	0.5733419	0.5505839	0.6079364	0.7823317	0.2334278	0.6391545	0.1242831	0.0987471	0.7049514	0.0557143	0.0662121	0.0004144	0.1299140	0.1419587	0.6339648	0.3629143	0.3230933	0.4632633	0.3622786	0.5875635
150	0.3487966	0.5934127	0.1606174	0.5471982	0.0174361	0.7422170	0.3277399	0.7627149	0.4299565	0.6616209	0.5789958	0.4222787	0.0006562	0.6803320	0.7825962	0.1687784	0.3031742	0.3717485	0.0110043	0.3636810	0.5998466	0.5012777	0.5232226	0.6367602	0.3311094	0.6342275	0.0976488	0.1510252	0.6951259	0.0924607	0.1128980	0.0186276	0.0511470	0.1270487	0.7990462	0.3208811	0.2602706	0.3872428	0.3886675	0.6762752
200	0.3534312	0.5481471	0.1593139	0.5222484	0.0338314	0.7128980	0.1858366	0.6377277	0.4426269	0.7206460	0.5998753	0.3150754	0.0005450	0.7415411	0.6082042	0.2167698	0.3314618	0.4710179	0.0094926	0.3191212	0.5931954	0.4946572	0.7642166	0.6655229	0.3341355	0.6961062	0.0841243	0.1069254	0.8876864	0.1014438	0.1063735	0.0108830	0.0702304	0.0732557	0.7427295	0.2052010	0.3254504	0.4283511	0.4087272	0.6946852
250	0.4225522	0.5405631	0.1084973	0.6015375	0.0179256	0.6077003	0.2091038	0.6834444	0.4300330	0.7252645	0.5356491	0.4227243	0.0006657	0.6746922	0.7315051	0.1845189	0.3849270	0.4133357	0.0163829	0.3187794	0.6383641	0.6267504	0.5233577	0.6707906	0.3263348	0.7915583	0.0929580	0.0968855	0.7812574	0.0875827	0.1201595	0.0208375	0.0808299	0.0608553	0.7332467	0.0980977	0.3368583	0.4242299	0.3590425	0.6797923
300	0.4547339	0.6689761	0.0868845	0.4382943	0.0152299	0.6837228	0.2824792	0.6811545	0.3707278	0.7831350	0.5681679	0.3951979	0.0000809	0.6866767	0.7271179	0.1463197	0.3436671	0.5292570	0.0069365	0.3974070	0.6277505	0.6273820	0.6522038	0.7492606	0.3817642	0.6946999	0.1005669	0.1325988	0.7137114	0.0740596	0.0583874	0.0027864	0.0551570	0.0233098	0.7477280	0.0564624	0.3312860	0.5489098	0.3996094	0.6491441
350	0.3140785	0.6628125	0.0421112	0.5679853	0.0226549	0.6672222	0.2010865	0.7145109	0.4781905	0.7954224	0.4504469	0.5094663	0.0001469	0.7077530	0.6677549	0.2141033	0.3389320	0.5343567	0.0025086	0.3470602	0.6711958	0.5362254	0.6673033	0.7991304	0.2959503	0.7670595	0.0695517	0.0816503	0.8120809	0.0517195	0.0655614	0.0123905	0.0942325	0.0313165	0.6757986	0.0405991	0.2599170	0.5072519	0.3446596	0.7556057
400	0.3749058	0.6240307	0.0908295	0.6601921	0.0249559	0.6845562	0.3100864	0.6134153	0.5081519	0.6874139	0.4991479	0.3726244	0.0002309	0.7469050	0.7746123	0.2291087	0.2422824	0.5067384	0.0415440	0.3420316	0.7275858	0.5019330	0.5619447	0.7381247	0.2966107	0.6404558	0.1390936	0.0879617	0.6885352	0.1165887	0.0550945	0.0105834	0.0683404	0.0597336	0.5795481	0.0287017	0.2961932	0.4960268	0.4715743	0.7029083
450	0.4665523	0.6517782	0.0913778	0.4725797	0.0154575	0.6137996	0.3147982	0.7306558	0.4123006	0.8126061	0.5112633	0.4555158	0.0024623	0.7260007	0.6825109	0.2575532	0.3364132	0.4343361	0.0227720	0.3828647	0.6619636	0.4485255	0.6117411	0.6341895	0.2498134	0.6837399	0.0533349	0.1374210	0.8099682	0.1534161	0.0769320	0.0064462	0.0490444	0.0560626	0.5550734	0.0183716	0.2670065	0.3844000	0.3637926	0.7395027
500	0.4348456	0.7508916	0.0879113	0.5438744	0.0209057	0.6470667	0.3414934	0.6548308	0.4349808	0.7125824	0.5131887	0.3070796	0.0001865	0.7780117	0.7372179	0.2184074	0.2693517	0.5748913	0.0212952	0.3362413	0.5658643	0.4850796	0.6345547	0.7029185	0.2923771	0.6216496	0.0991314	0.1140594	0.7490041	0.1268642	0.1059750	0.0051784	0.0631572	0.0432724	0.7489255	0.0258890	0.3235611	0.4248894	0.2826177	0.5932705
550	0.3609828	0.4751729	0.3543403	0.6911275	0.0264643	0.7174219	0.2542001	0.6519670	0.4918923	0.7224226	0.6224747	0.3057864	0.0022396	0.7428232	0.7507280	0.2190245	0.3587995	0.6506589	0.0141716	0.6209610	0.5889213	0.5663287	0.6006361	0.8014261	0.2389377	0.7162182	0.0688529	0.1195184	0.7552535	0.1025880	0.0569104	0.0055128	0.4394663	0.0832211	0.8128917	0.1219733	0.3083348	0.5404810	0.4121418	0.7130624
600	0.4213252	0.4395031	0.4871293	0.6898825	0.0758592	0.8681799	0.2524193	0.6782263	0.6104950	0.6991363	0.6837798	0.3949738	0.0025919	0.7365830	0.7741932	0.2490864	0.4637592	0.6223019	0.0110016	0.7590098	0.5820392	0.4426547	0.6674958	0.7643367	0.1663902	0.7049412	0.0414836	0.1435111	0.6437513	0.0397334	0.0985117	0.0111174	0.4333863	0.1519361	0.6927923	0.3459568	0.2860827	0.7783611	0.5013618	0.8168682
650	0.2747541	0.5245184	0.5884000	0.7161890	0.0665135	0.8556165	0.1528876	0.6054974	0.6149414	0.6964578	0.5200628	0.3618502	0.0176342	0.7810500	0.6945200	0.1532917	0.3911816	0.7112760	0.0230889	0.6852948	0.5119968	0.4919180	0.6456839	0.6616458	0.1590810	0.8015977	0.0666058	0.1238946	0.7154340	0.0362729	0.0751885	0.0078259	0.5291972	0.2859825	0.6375706	0.4673600	0.2833734	0.6359734	0.4000893	0.6421383
700	0.4048411	0.3979599	0.6098914	0.5618105	0.0765448	0.7968520	0.1737623	0.6924621	0.5758747	0.6960438	0.5829567	0.4812145	0.0125615	0.6857991	0.6909116	0.3288017	0.4535147	0.6840336	0.0176303	0.6848257	0.5282819	0.6455534	0.6666510	0.6172923	0.2346899	0.7480250	0.0717629	0.1257079	0.7113655	0.0127384	0.0756652	0.0048644	0.4447755	0.2438426	0.6850840	0.5720782	0.2261651	0.6855297	0.4599634	0.7257400
750	0.3901650	0.4251079	0.5753434	0.6060895	0.0726320	0.7023366	0.1560365	0.7482259	0.4931922	0.7775381	0.5014865	0.4566885	0.0068585	0.8801246	0.6789018	0.2304964	0.4983817	0.6466494	0.0078964	0.7363006	0.4918608	0.5794357	0.6936745	0.6054457	0.2150603	0.6371051	0.0823930	0.0585645	0.6397598	0.0361192	0.0513650	0.0042933	0.4934286	0.3270712	0.8744718	0.4983944	0.2533987	0.7818903	0.4679474	0.7621719
800	0.3581828	0.4918152	0.6066512	0.7700932	0.0560307	0.6456042	0.2252599	0.8803455	0.5507775	0.6434676	0.6412035	0.4037274	0.0286712	0.6622492	0.6875605	0.1901240	0.5495185	0.6883066	0.0149860	0.7418656	0.4375339	0.5965052	0.7878566	0.7186488	0.2020091	0.6639021	0.0984446	0.0884308	0.6389654	0.0547574	0.0899486	0.0004902	0.4453970	0.3728490	0.7509989	0.6164057	0.2387876	0.7222760	0.4368551	0.6853088
850	0.3405191	0.4250644	0.6729254	0.5753499	0.1099718	0.7203275	0.1671616	0.7880219	0.4050924	0.7939306	0.5372220	0.3029262	0.0125321	0.6498576	0.4502524	0.1745605	0.5031484	0.6419225	0.0094568	0.7761669	0.4441788	0.5861697	0.6169419	0.9243241	0.1792572	0.7444683	0.0890573	0.1284058	0.6771744	0.0186282	0.0783962	0.0035492	0.5260942	0.2897805	0.9214955	0.6696709	0.1846914	0.8026302	0.4178523	0.7355275
900	0.4201658	0.4645441	0.6369495	0.5798665	0.0559545	0.7825263	0.1945172	0.6784270	0.4521987	0.8464825	0.5628816	0.4886620	0.0101141	0.6519340	0.5317722	0.2282587	0.5285061	0.5393112	0.0127009	0.7302977	0.5190391	0.4898999	0.6549253	0.7905235	0.2107427	0.8018045	0.1050373	0.1233440	0.7352737	0.0289987	0.1107301	0.0031690	0.4700242	0.3260502	0.7402786	0.6673316	0.3101853	0.8200278	0.4063442	0.8567434
950	0.4861613	0.4673551	0.7821166	0.4612607	0.0285173	0.8275526	0.1852473	0.6599761	0.4358983	0.7464019	0.5382436	0.4078007	0.0091626	0.7768140	0.4323087	0.2133715	0.3663375	0.3475562	0.0096842	0.5719098	0.5231212	0.5432923	0.7661908	0.6997142	0.2018666	0.7533445	0.0859744	0.0773076	0.6751865	0.0390644	0.0887964	0.0014519	0.4528680	0.3089597	0.7837666	0.6554945	0.2859099	0.7192018	0.4322625	0.7495098
1000	0.4259903	0.5980766	0.6235856	0.4994756	0.0469956	0.6174665	0.1937989	0.6852658	0.4345989	0.6319921	0.5063074	0.4390190	0.0130392	0.6604658	0.4651360	0.2812623	0.4847573	0.3793332	0.0155464	0.7756122	0.5352740	0.4596290	0.6324359	0.8184487	0.2201973	0.6548881	0.0545002	0.1302240	0.6389521	0.0220305	0.0454986	0.0032309	0.5393907	0.2455193	0.8114508	0.6715355	0.2865462	0.8332865	0.4924256	0.5903551
