"Time"	G1	G10	G20	G2	G17	G16	G4	G9	G8	G18	G94	G11	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G14	G12	G49	G39	G41	G44	G22	G21	G50	G13	G52	G53	G51	G55	G42	G40	G45	G54	G61	G47	G43	G48	G57	G72	G67	G60	G59	G99	G58	G80	G84	G83	G89	G82	G81	G79	G88	G78	G77	G85	G75	G90	G91	G86	G69	G93	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24
750	0.6595736	0.1388455	0.6111094	0.3313497	0.1831926	0.3330853	0.3178084	0.0318759	0.0059193	0.5684073	0.7510288	0.0918780	0.3795055	0.6238553	0.1227018	0.5951381	0.3992171	0.6498361	0.5334930	0.7226768	0.6903061	0.6815688	0.4535020	0.5925377	0.0183282	0.2325068	0.3178628	0.2365692	0.7217089	0.5666701	0.3552525	0.1430905	0.1645656	0.5222355	0.0885036	0.4601949	0.6050660	0.0933946	0.3147236	0.3792076	0.4571939	0.4189264	0.4949322	0.3213919	0.3642607	0.5009885	0.0185995	0.1239552	0.3458711	0.6331873	0.0474276	0.7378338	0.6401780	0.0849543	0.6924755	0.7180944	0.6238969	0.0740202	0.0198087	0.2427100	0.5225746	0.0370490	0.2269150	0.7172969	0.2176075	0.0471647	0.8442674	0.3277274	0.5099697	0.6789363	0.2295361	0.6937964	0.0782086	0.2030413	0.4001603	0.3895527	0.8118861	0.7267767	0.5216561	0.6421146	0.0605880	0.2245351	0.0209338	0.8755917	0.7576491
800	0.7708917	0.1882459	0.5188351	0.3189689	0.2337407	0.2760849	0.2816011	0.0382628	0.0052469	0.4311239	0.5465377	0.0931094	0.4659290	0.6422876	0.0651604	0.5158757	0.4812693	0.7896228	0.5243853	0.5941377	0.5914678	0.7013286	0.5081038	0.4923727	0.0386646	0.1405121	0.3559828	0.2719089	0.5357487	0.4241493	0.3001032	0.1237569	0.1672125	0.5951499	0.1173680	0.3761607	0.5567093	0.0670070	0.2963910	0.3792073	0.5762324	0.3300019	0.4616321	0.4096331	0.5686708	0.4544612	0.0178335	0.1485501	0.3830572	0.7064133	0.0997806	0.8372259	0.6474149	0.0333123	0.6854690	0.7684435	0.6237193	0.0507556	0.0511336	0.1768930	0.6492436	0.0361900	0.3804584	0.6443763	0.3906392	0.0475074	0.6440870	0.3958366	0.4896830	0.6249646	0.2237103	0.6836139	0.0940569	0.2393327	0.3354026	0.3334931	0.6340548	0.7264006	0.5944171	0.5345864	0.0582232	0.2912630	0.0148468	0.7484441	0.6643781
850	0.6724111	0.1331415	0.6566655	0.2347315	0.2388142	0.3381172	0.2363455	0.0735797	0.0067243	0.4188435	0.6574534	0.0754606	0.5104673	0.7160732	0.1043610	0.6011006	0.3952722	0.8280421	0.4083268	0.7425060	0.7050512	0.7926714	0.4421257	0.5891237	0.0448170	0.1363827	0.3135533	0.2430676	0.6736087	0.4326701	0.2916315	0.1262697	0.1236775	0.4587177	0.1046428	0.3059619	0.7210583	0.1223072	0.2907714	0.2335478	0.5512495	0.5015082	0.4120995	0.2768934	0.2993648	0.4586598	0.0441552	0.1295016	0.4026204	0.7759429	0.1125878	0.7018867	0.7771425	0.0607696	0.5754953	0.7185904	0.8110742	0.0426077	0.0597666	0.2199595	0.5628431	0.0464741	0.3095228	0.7103316	0.3697759	0.0311540	0.7062633	0.3698805	0.4690343	0.6784101	0.2715992	0.7346823	0.0810315	0.2648597	0.4008759	0.3913149	0.6599209	0.7449713	0.5200611	0.6126023	0.0957650	0.2855122	0.0090610	0.8178254	0.7169153
900	0.6227956	0.1762925	0.5339232	0.2988839	0.1698621	0.3590748	0.2589169	0.0192683	0.0018706	0.4567010	0.7715971	0.0923610	0.3407261	0.6212823	0.0787936	0.5134915	0.3794128	0.7155089	0.4517778	0.7375979	0.7177415	0.6611413	0.4315175	0.5573692	0.0300869	0.1349873	0.3122863	0.1994672	0.6244890	0.3688073	0.3232792	0.1517382	0.1251959	0.5838354	0.0953487	0.3547795	0.7154962	0.1326355	0.3623799	0.3481207	0.5463412	0.3700716	0.3475238	0.4258670	0.3971146	0.3650113	0.0553787	0.0977878	0.4888983	0.7226187	0.1035882	0.7399991	0.6673836	0.1020901	0.6124634	0.7111204	0.6906070	0.0746179	0.0501476	0.2040578	0.6257647	0.0689169	0.3780459	0.8150731	0.3129870	0.0270502	0.7250775	0.2774506	0.5325044	0.7064438	0.3148054	0.7262242	0.1084491	0.1909362	0.3081851	0.3795241	0.7315954	0.5850520	0.5272190	0.6122509	0.0369235	0.2869315	0.0157907	0.7625342	0.7564744
950	0.7368337	0.1535529	0.6064943	0.4122501	0.2212069	0.3215445	0.2536487	0.0532366	0.0020931	0.4693201	0.6896815	0.1353322	0.4067765	0.8153129	0.0992990	0.4931217	0.3412306	0.6908473	0.4482543	0.9096722	0.6252576	0.7588464	0.3858635	0.5382380	0.0140732	0.1591755	0.3235050	0.2135546	0.7565775	0.5269859	0.2664279	0.1348761	0.1332793	0.5292703	0.1078575	0.3547189	0.6451626	0.1099402	0.3936487	0.4225306	0.6187307	0.3442284	0.3711662	0.3329168	0.4690413	0.4860398	0.0199221	0.1418171	0.3814009	0.4979389	0.1680941	0.7373452	0.6858628	0.0901668	0.7838585	0.6534700	0.6956534	0.0409873	0.0398441	0.2046381	0.6768981	0.0547403	0.3233643	0.6254357	0.2942702	0.1045420	0.7106410	0.2805451	0.4639362	0.8273650	0.2821606	0.5558114	0.1043508	0.1990420	0.3508486	0.3605693	0.7274702	0.6343744	0.4434857	0.5359143	0.0751421	0.2706894	0.0167401	0.7811059	0.6966086
1000	0.8495667	0.1378691	0.6828465	0.3567418	0.1487225	0.2853260	0.2858800	0.0315164	0.0048329	0.5171641	0.7577901	0.0944552	0.4512177	0.7531532	0.1266569	0.4517381	0.2824535	0.7502116	0.6272526	0.7216604	0.6375107	0.6447234	0.5781629	0.4928528	0.0107052	0.1556948	0.4671826	0.1795969	0.6517889	0.3614412	0.3268344	0.1439045	0.1279210	0.7145606	0.1575928	0.3477721	0.5840701	0.0779132	0.3306516	0.4047561	0.6425578	0.3163900	0.3181775	0.3257236	0.5371147	0.4523131	0.0527047	0.1155642	0.3944832	0.7611944	0.0800869	0.6379035	0.7135335	0.0935902	0.6946234	0.8204450	0.5540651	0.0525005	0.0407485	0.2006220	0.5592049	0.0963648	0.3135621	0.7024877	0.2304013	0.0381702	0.6845434	0.2653262	0.5511025	0.7036169	0.2526913	0.6756492	0.0673965	0.3077549	0.3335420	0.4060903	0.7499152	0.8113966	0.4971313	0.5893033	0.0704075	0.3213000	0.0159923	0.6497915	0.7120162

0	0.7699758	0.1259239	0.6538747	0.2704473	0.2319788	0.2808847	0.2606216	0.0281794	0.0058946	0.5406143	0.5851796	0.0854737	0.4071094	0.8336008	0.0735590	0.5859678	0.3883226	0.6964491	0.4794910	0.6709384	0.7290627	0.6134163	0.4131855	0.5254372	0.0087902	0.1204892	0.4373315	0.1907012	0.7275757	0.6569206	0.2645526	0.0964850	0.1778020	0.4445961	0.1189105	0.3310649	0.5945770	0.1564900	0.4841558	0.3255828	0.7065013	0.2141861	0.3042902	0.0443702	0.0163689	0.4099293	0.0247954	0.3965364	0.2894871	0.7704356	0.4289777	0.6726268	0.8220556	0.0670900	0.5472493	0.7757074	0.3451829	0.7815915	0.0626724	0.4922119	0.5777691	0.0037042	0.4172764	0.0089798	0.3982165	0.0057369	0.4802890	0.4081792	0.4556871	0.7895876	0.2325421	0.1865858	0.0203936	0.4334396	0.4177634	0.5233420	0.6210041	0.6738751	0.5368190	0.5917423	0.0482530	0.3590909	0.0225065	0.7842330	0.7238548
50	0.7302491	0.1320599	0.6055711	0.1233743	0.0978499	0.2061503	0.2527184	0.0435745	0.0027289	0.4925446	0.4530452	0.0491521	0.4574057	0.3439939	0.0807046	0.5533064	0.5485411	0.7839121	0.4400657	0.5778729	0.6884922	0.7100106	0.4424008	0.2497844	0.0354337	0.2293733	0.3610930	0.2553931	0.4547538	0.7619031	0.2418174	0.1837116	0.3052019	0.6696627	0.0642236	0.3535209	0.7376807	0.0373164	0.2455447	0.3254347	0.5751186	0.4297290	0.2472164	0.0680385	0.0080861	0.4212345	0.0363203	0.4228993	0.4033018	0.4170923	0.5863870	0.5608716	0.7120714	0.3068052	0.6412872	0.4156908	0.3407526	0.2464306	0.0174282	0.4313697	0.2018617	0.0141548	0.3483992	0.0041049	0.3105991	0.0317556	0.5125079	0.4220114	0.1243860	0.5660586	0.1979706	0.2220813	0.0046590	0.3915873	0.2676504	0.1486447	0.6188480	0.7016826	0.5198981	0.6625592	0.0684211	0.2383238	0.4295131	0.7484547	0.8466067
100	0.8187790	0.1001919	0.7247516	0.0415568	0.0792759	0.1166619	0.4038037	0.0303455	0.0005948	0.4545877	0.5782173	0.0331164	0.4889589	0.2058815	0.1040835	0.5323182	0.6445457	0.5231042	0.4668900	0.5985058	0.5203490	0.7798016	0.7469632	0.2264068	0.0180877	0.1107264	0.3900200	0.2115227	0.4341655	0.6664948	0.2746388	0.1649714	0.1411469	0.6143492	0.1068566	0.3018932	0.5928598	0.0156491	0.3062839	0.2486665	0.6542657	0.4297412	0.4252458	0.0749861	0.0023140	0.4062479	0.0187230	0.4991890	0.3882979	0.4179128	0.6861786	0.7040062	0.5647302	0.3086104	0.6624745	0.2229244	0.1580342	0.1451143	0.0206030	0.2798521	0.1047106	0.0228107	0.1256649	0.0608413	0.1458332	0.0014958	0.3524335	0.6072061	0.1415526	0.7263691	0.1277035	0.3295168	0.0125889	0.4369643	0.3916153	0.2042457	0.5871408	0.5944061	0.5113421	0.7771019	0.0656322	0.3179675	0.4976902	0.7758482	0.6055351
150	0.8856243	0.0934331	0.6996140	0.0434361	0.0755212	0.0847395	0.3228232	0.0227243	0.0030344	0.5606502	0.4814076	0.0248224	0.3722755	0.2396702	0.0703104	0.5892848	0.8221799	0.5288594	0.5198756	0.6702229	0.6576914	0.9013262	0.7023043	0.1442006	0.0288758	0.1219176	0.5475449	0.1627827	0.3426062	0.6884761	0.2877559	0.1443578	0.2421418	0.5298661	0.1233239	0.3046048	0.6500674	0.0009482	0.2413921	0.2235411	0.5391374	0.5089153	0.4666340	0.1100085	0.0035466	0.4633929	0.0096451	0.5123360	0.3295360	0.2979601	0.5100662	0.6646777	0.6011417	0.3082762	0.5321320	0.2433797	0.1161477	0.1642755	0.0327805	0.1722841	0.0977686	0.0352105	0.0523471	0.1324743	0.0601444	0.0348079	0.4516781	0.6191372	0.1077537	0.9323645	0.1676796	0.4157472	0.0187243	0.3651258	0.3502380	0.2871210	0.6637721	0.6608419	0.5940647	0.6060554	0.1095024	0.3095632	0.5504731	0.6295287	0.7158075
200	0.7163802	0.1659139	0.5359844	0.0267867	0.0935491	0.1657771	0.2951952	0.0467355	0.0061816	0.5102623	0.5588804	0.0144041	0.4374767	0.2520497	0.0679267	0.6383286	0.5730845	0.5472330	0.4279811	0.7200658	0.7127208	0.7426869	0.8116396	0.1641545	0.0197888	0.1422677	0.4314283	0.1760311	0.3749678	0.6406031	0.3175508	0.1476453	0.2075218	0.5156969	0.0531608	0.2868332	0.7397040	0.0029737	0.2308280	0.1976281	0.6299224	0.4089644	0.3204119	0.2390986	0.0294818	0.4721483	0.0459249	0.4539521	0.3882297	0.2660728	0.7027212	0.8735413	0.7580450	0.4730650	0.4450638	0.1368380	0.1608227	0.1262891	0.0611634	0.0922796	0.1228153	0.0034558	0.0522551	0.3518458	0.0889769	0.0591188	0.4908129	0.4972475	0.0841637	0.7232914	0.1514130	0.5624054	0.0248522	0.3531795	0.4001035	0.2016813	0.6931031	0.6814788	0.4894099	0.5901252	0.0741128	0.2580089	0.4903305	0.7356848	0.7351639
250	0.6145633	0.1272847	0.6687269	0.0853623	0.1081017	0.0877330	0.2874263	0.0205924	0.0049762	0.4105424	0.5703724	0.0042577	0.3645909	0.2560944	0.1045369	0.6276606	0.6508755	0.4634145	0.4368010	0.6350268	0.6584210	0.6963567	0.6963034	0.1346122	0.0160491	0.0920290	0.4567886	0.2491550	0.3211206	0.6408413	0.3958960	0.1558480	0.1660536	0.5427757	0.0577269	0.2504185	0.7074521	0.0014984	0.1849994	0.2200460	0.7250197	0.4840946	0.3934883	0.3874246	0.0157478	0.6019923	0.0256740	0.3409488	0.3933194	0.1958288	0.5342748	0.6668958	0.7012934	0.3077761	0.5468634	0.1822197	0.3266426	0.0438710	0.0299421	0.1050149	0.2996164	0.0192677	0.1234044	0.3788245	0.2070006	0.0726427	0.5847314	0.4891241	0.0960748	0.6964874	0.2436686	0.6543977	0.0276334	0.1583134	0.3468902	0.3390732	0.5994687	0.7459647	0.4649903	0.6823395	0.0769632	0.2443188	0.5366982	0.5647643	0.6418779
300	0.7171584	0.1102700	0.7198436	0.0602918	0.0815235	0.1550363	0.2661347	0.0215210	0.0016939	0.4487184	0.6650470	0.0100068	0.3737009	0.2853343	0.1046125	0.6831255	0.6132599	0.4998340	0.5177250	0.7276549	0.6817999	0.6996456	0.6219782	0.1636833	0.0125916	0.1279668	0.4409051	0.2666618	0.3906242	0.5171010	0.4604971	0.1519764	0.1669152	0.4116825	0.0565323	0.1935867	0.6438063	0.0033980	0.2893915	0.2292776	0.7541766	0.5649208	0.3781032	0.2660746	0.0578660	0.5207735	0.0263845	0.2111539	0.4229052	0.1978988	0.5609318	0.7553947	0.6671373	0.3223799	0.6318717	0.1272447	0.2406528	0.0106608	0.0260868	0.0768394	0.4417788	0.0168911	0.1916069	0.5937860	0.2771915	0.0294013	0.8376562	0.4271273	0.1136512	0.7017828	0.2710495	0.5908913	0.0358789	0.1777154	0.3155166	0.2064969	0.6965016	0.7575078	0.5198172	0.6119482	0.0713368	0.3202469	0.6674975	0.6242321	0.6614284
350	0.6765714	0.1372647	0.6373887	0.0706803	0.0555463	0.1284483	0.2430572	0.0297149	0.0000296	0.4845853	0.5911421	0.0244750	0.4368546	0.2868092	0.1582743	0.5749033	0.6219451	0.6840301	0.5868554	0.6775315	0.6609779	0.7767164	0.5428582	0.1430446	0.0072554	0.1358202	0.2160685	0.2228205	0.4219106	0.5149871	0.4404467	0.1161277	0.2352113	0.5610007	0.0707993	0.1771378	0.6308865	0.0012157	0.2625996	0.2334022	0.7215269	0.6235706	0.5018087	0.3119790	0.0923529	0.4796418	0.0210377	0.1496227	0.4244960	0.1605028	0.5204352	0.7927518	0.8320867	0.3522300	0.6982087	0.1601398	0.2957565	0.0059637	0.0386214	0.1499828	0.5367238	0.0282573	0.1843278	0.5532506	0.3076662	0.0277119	0.6178711	0.2643936	0.0831513	0.6921299	0.2751655	0.7309990	0.0106314	0.1484214	0.2996590	0.1972255	0.6124894	0.7283151	0.4635770	0.5346423	0.0823462	0.2780824	0.6381294	0.7063459	0.5933488
400	0.8271967	0.1185233	0.6085481	0.0626495	0.0970987	0.1583205	0.2266814	0.0141612	0.0001143	0.4614197	0.4748769	0.0550355	0.3501266	0.2723086	0.1455921	0.5446439	0.6302031	0.4962191	0.4721268	0.8219027	0.7590151	0.6986495	0.6275670	0.0937381	0.0095967	0.1791036	0.2386543	0.2154408	0.3934405	0.4649440	0.4545577	0.1006228	0.1532419	0.6294942	0.0646243	0.2358025	0.6701585	0.0026373	0.2331064	0.2629535	0.6977297	0.6268303	0.5359259	0.3441236	0.0905442	0.4632602	0.0230132	0.1231775	0.3349334	0.1751242	0.5465174	0.6925834	0.6241198	0.3644685	0.6658423	0.1485555	0.2041301	0.0232328	0.0477216	0.2229240	0.8655784	0.0166683	0.2231416	0.7130157	0.2696191	0.0076806	0.5271559	0.3637542	0.1617092	0.6044849	0.2917691	0.8175644	0.0233144	0.1758845	0.3069876	0.1371740	0.7191490	0.7463839	0.5081467	0.6412055	0.0604987	0.1977020	0.5630858	0.6437170	0.5508079
450	0.7395681	0.1476831	0.5658833	0.0574004	0.0923349	0.0668491	0.2841142	0.0394988	0.0000000	0.5480073	0.5657675	0.0369281	0.3675178	0.1564561	0.0768404	0.6176898	0.6649172	0.4376336	0.5131603	0.6062037	0.6525101	0.6527579	0.6717580	0.1652341	0.0156599	0.1185269	0.2960530	0.1964115	0.4912399	0.5340829	0.3471916	0.1659403	0.1862073	0.6552381	0.0670064	0.2796177	0.6744779	0.0022820	0.2507790	0.3054777	0.7525385	0.5983649	0.5627233	0.3114471	0.0334704	0.5951218	0.0313336	0.0802590	0.2152339	0.1551608	0.5612063	0.6117285	0.7010322	0.2853960	0.6172383	0.1110855	0.0714238	0.0059906	0.0495514	0.2636546	0.5697932	0.0103622	0.2538703	0.7127907	0.3044234	0.0061840	0.7621361	0.2044781	0.1443996	0.7152646	0.1878133	0.7097184	0.0298065	0.1600911	0.3860922	0.1621132	0.6744858	0.7116840	0.5715963	0.5670984	0.0454978	0.2093800	0.5991254	0.5707346	0.6620811
500	0.7143985	0.0924269	0.6402597	0.0379786	0.0936448	0.1264740	0.2908035	0.0389479	0.0004075	0.4455142	0.5760267	0.0149630	0.3796210	0.2805151	0.0801882	0.6010048	0.6382180	0.5617571	0.4301767	0.6707037	0.7497281	0.6765280	0.7544272	0.1286396	0.0150860	0.2222494	0.2395829	0.2432395	0.3113205	0.4734414	0.4744689	0.1185887	0.1966033	0.5745881	0.0880753	0.3451647	0.7168450	0.0000000	0.2253452	0.2542428	0.6195073	0.5495391	0.6003642	0.3049676	0.0535673	0.4590871	0.0299153	0.1304543	0.4265122	0.2060287	0.6491960	0.6419643	0.7158347	0.3020930	0.6249692	0.1775460	0.0568999	0.0014025	0.0583007	0.1990965	0.6806377	0.0113791	0.2990722	0.7495037	0.2896988	0.0089340	0.7231772	0.2717832	0.0657244	0.7116451	0.2435588	0.6673147	0.0301498	0.2392843	0.3360236	0.1245841	0.6226269	0.7525302	0.4947319	0.7223163	0.0523291	0.2202265	0.7195350	0.7107553	0.6882569
550	0.6885137	0.0956440	0.5388897	0.2243810	0.1470161	0.1823023	0.2862080	0.0214904	0.0022484	0.3938818	0.7760827	0.1595752	0.4248390	0.6486276	0.1173142	0.5914470	0.5657458	0.6673787	0.3292082	0.6561345	0.7258459	0.6729071	0.6211239	0.5479536	0.0269937	0.1741457	0.3531012	0.1806069	0.6281010	0.4687050	0.3093841	0.1610813	0.1830488	0.6591585	0.1417134	0.3728560	0.7623653	0.0861343	0.2922512	0.3516574	0.6947976	0.3316024	0.6807919	0.2626884	0.1501847	0.5292497	0.0407176	0.1422878	0.4527668	0.3837987	0.2685901	0.6248494	0.6399495	0.0935628	0.4306542	0.4900523	0.0889750	0.0216106	0.0680394	0.1575702	0.6861489	0.0085156	0.2046920	0.6527089	0.3424009	0.0090095	0.6393784	0.4079273	0.3625124	0.7661197	0.2804950	0.6651994	0.0314435	0.2070938	0.2629839	0.4275988	0.6287977	0.7136710	0.5040870	0.5531289	0.0357563	0.3260965	0.1297345	0.8656591	0.7224477
600	0.7704763	0.1912768	0.6124496	0.2974482	0.1880681	0.2582837	0.3253366	0.0270037	0.0015465	0.3982315	0.7129549	0.3146514	0.3781111	0.7284368	0.0923288	0.3942861	0.5046948	0.6295762	0.5410635	0.6919725	0.7485241	0.7076984	0.5041882	0.5828425	0.0311702	0.1450056	0.3408816	0.1511406	0.6553330	0.3851664	0.3534661	0.1897407	0.1674899	0.5678168	0.1341763	0.3639743	0.6522495	0.1179835	0.4240258	0.3902660	0.6725879	0.4234750	0.6909140	0.3214883	0.3158952	0.4493668	0.0186516	0.1160998	0.3310352	0.5123750	0.1667267	0.6619336	0.5729399	0.0945724	0.5433300	0.5925223	0.4080990	0.0403365	0.0604457	0.2446756	0.6060809	0.0025343	0.2122489	0.8729570	0.2525515	0.0203107	0.8362375	0.3402643	0.5682063	0.8200547	0.2494893	0.7587082	0.0348211	0.2529088	0.3195885	0.4268592	0.5769226	0.7572463	0.4983650	0.5522130	0.0295932	0.3312709	0.0503991	0.7694514	0.6765320
650	0.7561796	0.1811573	0.6831079	0.3389915	0.2360167	0.2469411	0.2600918	0.0228617	0.0065833	0.4741705	0.7668631	0.2641263	0.4314832	0.6819783	0.1242067	0.4642442	0.4070305	0.5767565	0.5389652	0.7692386	0.6730582	0.5517685	0.4020766	0.5409289	0.0134384	0.1417488	0.3517555	0.1708834	0.6646724	0.5006543	0.3606855	0.2251386	0.1156018	0.4634813	0.0766469	0.3902628	0.7336271	0.1397704	0.2898034	0.3808141	0.5707416	0.4962396	0.5341149	0.2796368	0.3396456	0.5340560	0.0407992	0.0972319	0.2700701	0.6863569	0.1036501	0.5919618	0.6651456	0.0860862	0.6329418	0.7840604	0.4966810	0.0647895	0.0584670	0.2592071	0.5853753	0.0084170	0.2945514	0.7607465	0.2480081	0.0664404	0.7631565	0.2614940	0.4626507	0.7735326	0.2152651	0.6788557	0.0613799	0.3213939	0.2868943	0.4275182	0.7040079	0.5776709	0.5455929	0.5875814	0.0415859	0.2647168	0.0214578	0.7432883	0.6469195
700	0.6682492	0.1887071	0.5561662	0.4120239	0.2090885	0.2826341	0.2095701	0.0343637	0.0033530	0.5487488	0.6628319	0.1559587	0.4730937	0.7749013	0.0752041	0.5423281	0.3548181	0.6411687	0.5149075	0.7961173	0.7765321	0.6434328	0.4638108	0.5176676	0.0213995	0.1909441	0.4389658	0.1762149	0.7639592	0.4474240	0.3970930	0.2132488	0.1837544	0.5179834	0.1092232	0.2833193	0.6419083	0.1431481	0.2865636	0.2521377	0.6623547	0.4129803	0.5898571	0.3847970	0.4454693	0.5563244	0.0324490	0.0593631	0.4178872	0.8066590	0.0854507	0.6117517	0.7293121	0.0409996	0.6355472	0.7899800	0.6452745	0.0601166	0.0315606	0.2184697	0.5771973	0.0485123	0.2999749	0.7646044	0.3024136	0.0612037	0.6861569	0.2934651	0.5692081	0.6934877	0.3044329	0.9278438	0.0247120	0.2476698	0.3252543	0.3053621	0.6621937	0.6309873	0.4934162	0.5596458	0.0827413	0.3582688	0.0230696	0.6377765	0.7725195
750	0.6864324	0.1333863	0.6141555	0.2591033	0.2369226	0.2639113	0.2888365	0.0264439	0.0021466	0.5677348	0.7772667	0.2022751	0.4476577	0.5970474	0.1145422	0.4956368	0.3508324	0.7604119	0.4492844	0.6764685	0.6748856	0.6898254	0.4601668	0.5841837	0.0209423	0.1387786	0.3607129	0.3091878	0.7475182	0.4163700	0.4489663	0.1954656	0.1879464	0.5669910	0.0632165	0.2593165	0.7151188	0.1529767	0.3635850	0.3239375	0.6662750	0.4397761	0.5943284	0.2762599	0.3754665	0.4805701	0.0308902	0.0723726	0.4577888	0.7164524	0.0693143	0.6038046	0.6336961	0.0219914	0.6937030	0.8051754	0.6086257	0.0551542	0.0335642	0.2596161	0.6174787	0.0505029	0.2595308	0.7668744	0.2990143	0.0486878	0.6733036	0.2920243	0.5122692	0.6595686	0.3094252	0.7267706	0.0541493	0.2302587	0.3757482	0.4417651	0.8241577	0.6399607	0.5751398	0.4938505	0.0665694	0.2924041	0.0176217	0.6698725	0.7283395
800	0.8202663	0.1648008	0.5741154	0.2971412	0.1725444	0.3613404	0.2895159	0.0521437	0.0025107	0.4513729	0.6357759	0.1273453	0.4551808	0.6964305	0.0954454	0.4176800	0.3395488	0.7340686	0.4553426	0.7704095	0.8612378	0.7346499	0.5094922	0.5781057	0.0136318	0.1715597	0.4074352	0.2333239	0.6851375	0.4279103	0.3979699	0.1374853	0.1120823	0.4664445	0.0646238	0.3379239	0.6070860	0.1504480	0.3693529	0.3628448	0.4764257	0.3538952	0.4943090	0.3587143	0.4266815	0.4560479	0.0340034	0.1302373	0.3654916	0.6540499	0.0766793	0.5115049	0.6864203	0.0702270	0.6396278	0.6870273	0.5168478	0.0520992	0.0305537	0.1811854	0.7243177	0.0289107	0.2629940	0.7719923	0.3316172	0.0218678	0.6610824	0.3722638	0.3707724	0.6761060	0.2653114	0.6611783	0.0911722	0.2007749	0.2724480	0.3654650	0.6123960	0.7835495	0.4084185	0.5563356	0.0985273	0.1856147	0.0057476	0.6630328	0.7192188
850	0.6714992	0.1693957	0.5738429	0.3968308	0.2008345	0.2531321	0.3063102	0.0474951	0.0006669	0.5549176	0.5959952	0.1629570	0.3614214	0.7702732	0.1193782	0.5269901	0.3636592	0.5982863	0.4276691	0.6979067	0.5738233	0.8224565	0.4400027	0.5548556	0.0219565	0.1470147	0.3268340	0.2391311	0.7027673	0.4253828	0.4123733	0.1618345	0.1456960	0.5686357	0.0988040	0.2798613	0.5581232	0.1264305	0.3496651	0.4561784	0.5721568	0.4523740	0.5273193	0.3133510	0.3573126	0.5221031	0.0367876	0.1069759	0.3617392	0.6587388	0.0751207	0.6008991	0.7494537	0.0779894	0.6760827	0.6706420	0.6530298	0.0390095	0.0216013	0.1929233	0.6033877	0.0282171	0.2878418	0.7737929	0.3269362	0.0143397	0.9125705	0.3446254	0.5312582	0.6791647	0.2735470	0.7746890	0.1027780	0.2135892	0.4347986	0.3129060	0.6984428	0.7242587	0.5444399	0.6179687	0.0599178	0.2868338	0.0244847	0.6670543	0.6856454
900	0.7079347	0.1283436	0.6868421	0.4306590	0.2005327	0.2366976	0.2401754	0.0169604	0.0000858	0.5562162	0.6341470	0.1815542	0.4175379	0.6831105	0.1093679	0.4489521	0.3954717	0.6620411	0.4813279	0.7257803	0.7260556	0.6493041	0.3708428	0.6061754	0.0141294	0.1334804	0.3762768	0.1158160	0.6772996	0.4187647	0.3109443	0.1616777	0.1578111	0.5869654	0.0638437	0.3132512	0.7940517	0.1114053	0.4363080	0.3250535	0.5389644	0.4275281	0.5815894	0.2707075	0.2871930	0.5353698	0.0260340	0.0980370	0.3694772	0.7978130	0.0663268	0.6588192	0.6517629	0.0426141	0.6284449	0.7151368	0.5573426	0.0767146	0.0349648	0.1815007	0.6754989	0.0111756	0.2883498	0.6863467	0.2715419	0.0254123	0.6220327	0.2892106	0.6879122	0.7526266	0.2362513	0.6444510	0.0439664	0.2027261	0.3652560	0.4120492	0.5887440	0.7520213	0.4790991	0.6494282	0.0812124	0.2008648	0.0170940	0.6500937	0.7950398
950	0.7044439	0.1637806	0.6266572	0.4247233	0.1664171	0.2865732	0.2700688	0.0417267	0.0025294	0.4321661	0.7322266	0.1232526	0.3917916	0.6388014	0.0982440	0.4902893	0.4236264	0.8015352	0.5371462	0.6868941	0.7038471	0.7024761	0.5116442	0.5436437	0.0220684	0.1387879	0.3090382	0.1989808	0.7128185	0.5555872	0.4214767	0.1654659	0.0975129	0.3845073	0.0726218	0.3111931	0.6141745	0.1391454	0.3331859	0.2177073	0.6097697	0.4027999	0.5436768	0.3725782	0.1847327	0.4843527	0.0200368	0.0735622	0.3897617	0.6739165	0.0595237	0.7041141	0.6216369	0.0776909	0.7526345	0.5574695	0.5452906	0.0377016	0.0375025	0.1832475	0.6267012	0.0131828	0.2848537	0.7096214	0.2391223	0.0433864	0.6614468	0.2932271	0.4733363	0.8087864	0.2467433	0.5826294	0.0667667	0.1873626	0.3704170	0.4614480	0.7271445	0.7396115	0.4631732	0.6750447	0.1090715	0.3269073	0.0157648	0.7819808	0.7244662
