"Time"	G1	G10	G2	G20	G17	G4	G16	G9	G8	G11	G18	G94	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G15	G12	G44	G41	G22	G21	G50	G13	G51	G53	G52	G42	G55	G39	G49	G40	G45	G54	G47	G48	G61	G57	G43	G72	G67	G60	G59	G99	G58	G79	G81	G88	G83	G89	G82	G80	G84
1000	0.3016302	0.3603610	0.2527529	0.7310398	0.5447199	0.4618003	0.0276806	0.0499825	0.3996170	0.4641662	0.2894929	0.5573647	0.6518934	0.7597324	0.0198030	0.0990080	0.0127224	0.7045612	0.3706444	0.7106892	0.4718279	0.6267795	0.2239215	0.1223202	0.5230018	0.5034523	0.1647299	0.5920059	0.1007497	0.2125800	0.1787313	0.5513556	0.1073706	0.3977799	0.3913261	0.3935566	0.0007570	0.1762995	0.6161610	0.3173045	0.4240798	0.3941957	0.3483522	0.5830550	0.8223796	0.3301763	0.0772675	0.5619513	0.4655698	0.2007204	0.2910985	0.6506131	0.3384342	0.0362356	0.6820379	0.7038463	0.5148472	0.1217605	0.3878586	0.3502524	0.3792702	0.5369589	0.2446654	0.6402485	0.3393930

0	0.3062498	0.4728104	0.3130436	0.6812289	0.4746923	0.4489679	0.0340235	0.0454706	0.4768551	0.4819158	0.2266943	0.6797827	0.6462744	0.6144441	0.0475046	0.1035982	0.0052354	0.7587626	0.3017237	0.5926468	0.5225911	0.6402023	0.1687121	0.1192018	0.6824098	0.4992460	0.1203014	0.7153512	0.0512760	0.1592010	0.2417414	0.6209664	0.0960008	0.4685702	0.3427297	0.5252808	0.0030720	0.1890399	0.6903842	0.3807839	0.4213141	0.5632516	0.2853879	0.7398679	0.6469028	0.3434367	0.0484962	0.6450618	0.2963246	0.2455752	0.2905857	0.7164440	0.4074806	0.0293211	0.7831837	0.6887652	0.5973892	0.0957582	0.2428730	0.3725113	0.3737815	0.4967098	0.2070060	0.7358897	0.3940159
50	0.3158154	0.2924594	0.2394845	0.6143862	0.3428930	0.6009102	0.0031110	0.0766041	0.4985490	0.4097460	0.3424276	0.5914825	0.6370564	0.7337340	0.0199855	0.1219474	0.1562386	0.5607540	0.3391188	0.7542250	0.6681993	0.7152411	0.2800436	0.0845440	0.5120409	0.5384807	0.1024728	0.6286819	0.0201343	0.1815096	0.3882188	0.5896689	0.1306647	0.3316166	0.2335122	0.4680936	0.0006474	0.1331049	0.6267963	0.4272612	0.4508512	0.5573726	0.2749104	0.7744213	0.4656342	0.2819584	0.0748293	0.6226357	0.2732884	0.2818518	0.2128821	0.2769108	0.5105446	0.0805563	0.5705711	0.6091597	0.5883069	0.0238617	0.2805181	0.4573275	0.5725572	0.4845822	0.2050413	0.3211396	0.2495311
100	0.3437299	0.2435886	0.2975198	0.6713037	0.3192143	0.6207242	0.0000047	0.0433488	0.2775065	0.5731433	0.3716745	0.6624712	0.6009582	0.6856337	0.0022739	0.1281239	0.1375847	0.5442258	0.3354510	0.7472161	0.6425886	0.7268498	0.2987763	0.1744308	0.7273923	0.4841683	0.2559103	0.6761828	0.0364472	0.1661459	0.3975965	0.7126815	0.1168667	0.3185238	0.3019560	0.4066048	0.0004152	0.1429673	0.7953339	0.4827579	0.2839338	0.7253584	0.2776483	0.7661690	0.4787808	0.3882966	0.0829266	0.6638710	0.2753809	0.2427913	0.2228357	0.1374243	0.5607090	0.0422593	0.6334802	0.7978471	0.7367028	0.0093893	0.1750329	0.2476106	0.5194452	0.3950920	0.1048332	0.2322350	0.1166108
150	0.2883951	0.3328763	0.2449923	0.7389602	0.3493818	0.7813863	0.0000000	0.0300419	0.1225081	0.4976829	0.3083153	0.7328340	0.6930353	0.6196657	0.0099998	0.1149267	0.1387932	0.5146355	0.3972877	0.6785473	0.5779056	0.6143455	0.2813411	0.0975478	0.6340698	0.5457739	0.4505722	0.6307526	0.0216868	0.2759144	0.4870210	0.6500780	0.0922091	0.3096794	0.3554058	0.4782252	0.0012255	0.1561581	0.7000822	0.4641272	0.2782631	0.6895321	0.1939651	0.7545328	0.2489040	0.3851216	0.2116228	0.5720617	0.2134123	0.2277456	0.1988443	0.0676769	0.5827009	0.0543273	0.6746914	0.6220593	0.6338287	0.0449292	0.0781406	0.0695869	0.3838716	0.4333762	0.0421862	0.1940484	0.0139286
200	0.2874247	0.3463657	0.2685124	0.6383178	0.3505180	0.6683804	0.0001451	0.0658614	0.0425848	0.5088412	0.3008964	0.5986070	0.6807981	0.6693918	0.0121979	0.1301461	0.1872102	0.5750968	0.3042737	0.6742101	0.6161264	0.6655758	0.1974862	0.1098486	0.6102458	0.4324840	0.6255471	0.6815828	0.0323221	0.2731547	0.3731924	0.5294164	0.0933396	0.3535093	0.3365193	0.5579221	0.0041818	0.1646576	0.7033600	0.5636482	0.2605928	0.7742740	0.2379132	0.7242215	0.2835374	0.4412700	0.3637069	0.6569425	0.1752786	0.1961693	0.2172443	0.0966077	0.5208489	0.0313587	0.7092945	0.6224299	0.7712325	0.0350086	0.0242738	0.0736346	0.2395864	0.4332184	0.0444888	0.1735325	0.0078527
250	0.2879452	0.3594479	0.2470012	0.7417731	0.1982946	0.6264627	0.0000022	0.0624133	0.1096633	0.4182779	0.3063688	0.7062345	0.5881971	0.6487198	0.0156461	0.1721395	0.1446688	0.6096178	0.2910429	0.7148478	0.5991194	0.5102385	0.2420153	0.0855358	0.6513337	0.5797001	0.6117839	0.6937081	0.0669555	0.2283662	0.4458479	0.5169207	0.0867178	0.3640051	0.2054896	0.4797632	0.0076206	0.1407815	0.7902498	0.6075891	0.2755187	0.6547631	0.1833203	0.6860923	0.3354959	0.5291319	0.2540988	0.5604036	0.1541407	0.1984902	0.1546223	0.0622274	0.5822604	0.0312700	0.7436223	0.6200800	0.6031200	0.0331113	0.0506518	0.1170528	0.2622829	0.4493994	0.0249305	0.1947711	0.0080913
300	0.2734548	0.3127532	0.3140293	0.6642197	0.2474843	0.6535162	0.0000867	0.0261804	0.1574014	0.4711354	0.2865803	0.6674835	0.5839679	0.6850067	0.0241395	0.1519008	0.1229334	0.7049738	0.3320686	0.7258107	0.7512772	0.6195630	0.2088954	0.0955540	0.5719493	0.6445986	0.3879946	0.7924275	0.0407776	0.2872642	0.4230532	0.5962596	0.0781644	0.3385108	0.3397368	0.5595963	0.0491001	0.1099519	0.6053662	0.5277876	0.2378817	0.5482293	0.1651461	0.7146842	0.3557788	0.4353501	0.3236087	0.6691918	0.2013885	0.1792273	0.2212711	0.0789338	0.5213387	0.0391845	0.6240210	0.6082074	0.5419643	0.0572001	0.0370046	0.0462365	0.3584631	0.4373692	0.0320913	0.2506769	0.0069396
350	0.2437306	0.3173315	0.3638741	0.6040432	0.2620203	0.5391498	0.0001192	0.0500459	0.1352497	0.4291554	0.2856352	0.7643605	0.6690591	0.5799170	0.0197207	0.1603649	0.1632865	0.6370373	0.2872665	0.6036619	0.5922471	0.6695479	0.2288244	0.1040348	0.8192611	0.5159399	0.3273889	0.5603076	0.0465511	0.2319289	0.5582099	0.6529955	0.0810771	0.3269544	0.3490053	0.4667050	0.0214772	0.2199755	0.7126665	0.5536218	0.1671109	0.6143629	0.2239617	0.6344049	0.3744051	0.4764906	0.3656472	0.5820024	0.2283950	0.2245130	0.2220127	0.0720766	0.5719364	0.0394011	0.6036447	0.6505628	0.5573428	0.0908447	0.0274444	0.0458868	0.3276829	0.4589003	0.0448609	0.1823832	0.0175677
400	0.2634049	0.3554201	0.4001702	0.6385856	0.2734517	0.6331901	0.0004556	0.0295493	0.1492697	0.4041261	0.3420364	0.6369411	0.6499000	0.6094970	0.0407167	0.1175231	0.1756868	0.5793861	0.3541013	0.6424211	0.5392533	0.7677009	0.2048684	0.1238473	0.6194558	0.5475699	0.3179827	0.7119327	0.0287849	0.1961972	0.4202257	0.5231624	0.0865606	0.3457456	0.4229897	0.4710773	0.0099482	0.1014482	0.5676771	0.5845873	0.1931438	0.7740774	0.2009521	0.6137725	0.3764647	0.4757484	0.2673440	0.6510237	0.1226549	0.1628964	0.2037915	0.0890537	0.6134348	0.0380141	0.6246143	0.6889382	0.6607995	0.0876305	0.0283924	0.0484432	0.3106043	0.4108392	0.0870667	0.1549786	0.0081400
450	0.2350538	0.4259356	0.2704222	0.6808806	0.2805854	0.7111157	0.0002464	0.0332123	0.1627884	0.4342604	0.2263136	0.5568617	0.7927268	0.6220403	0.0219070	0.1451616	0.1295067	0.6551158	0.2564437	0.6823547	0.5156178	0.5968096	0.1344679	0.1401992	0.5682971	0.4843895	0.2627112	0.5868833	0.0334293	0.2354064	0.4616684	0.5623194	0.0770929	0.2111838	0.3567219	0.4462597	0.0014319	0.1453381	0.6138648	0.4544837	0.2590809	0.7226754	0.1696617	0.6231078	0.3604511	0.4095686	0.3556201	0.4833502	0.1564171	0.2531936	0.1927422	0.0650844	0.6465012	0.0376924	0.7394178	0.7244054	0.6252909	0.1987328	0.0539949	0.0541958	0.3080995	0.3813593	0.0337008	0.2017822	0.0048636
500	0.2737568	0.5584264	0.3327352	0.5746865	0.3422621	0.7616540	0.0046341	0.0536141	0.2769164	0.5308535	0.2339012	0.6268544	0.6970767	0.7410143	0.0191669	0.1375689	0.1378716	0.6335012	0.3268585	0.7014075	0.5233659	0.6583559	0.2294270	0.0988466	0.6199556	0.5626337	0.1285696	0.7219799	0.0255894	0.3367671	0.4880209	0.5233760	0.0633507	0.3964863	0.3424252	0.4008913	0.0047035	0.1388656	0.7725327	0.6325753	0.2675022	0.6690539	0.1760824	0.6293114	0.2794245	0.3605784	0.3589850	0.6256936	0.1154065	0.2897001	0.2231588	0.0978373	0.5830787	0.0269609	0.6217480	0.5992968	0.5253768	0.1141599	0.0717346	0.0561796	0.3227188	0.4036920	0.0542691	0.1611889	0.0389470
550	0.2557452	0.3200380	0.3409747	0.5526870	0.5176818	0.5132449	0.0208073	0.1081605	0.4347055	0.5070447	0.3764080	0.7735908	0.7764581	0.6319841	0.0207410	0.1322419	0.0594555	0.5820428	0.3845227	0.5804482	0.5029786	0.6920974	0.1989333	0.0998469	0.5970435	0.8459287	0.1450398	0.5430174	0.0998067	0.2751742	0.2962574	0.6252406	0.0758784	0.3352389	0.2444860	0.5681519	0.0060524	0.1866153	0.6426355	0.4558720	0.3337319	0.5563231	0.1505568	0.8331814	0.4469990	0.3361989	0.4071853	0.7125883	0.1114592	0.2647013	0.2037272	0.4937198	0.2118758	0.0461876	0.5196235	0.7041950	0.6138758	0.1556422	0.0583501	0.1074283	0.1150431	0.4802906	0.1096479	0.4586188	0.0546630
600	0.3451028	0.4456393	0.3260812	0.5654331	0.4514166	0.5147909	0.0347227	0.0561366	0.4674780	0.4282825	0.2493353	0.7263539	0.7567062	0.5865380	0.0247174	0.1089972	0.0112571	0.6038088	0.4112072	0.5654765	0.4831057	0.5683528	0.1417544	0.1146265	0.6215884	0.5607101	0.1430262	0.6642397	0.1324356	0.2032941	0.2103467	0.6590454	0.0931640	0.3570835	0.2530142	0.3854240	0.0048698	0.1940671	0.5680532	0.4657600	0.3838982	0.5104531	0.1899810	0.7206319	0.5754252	0.3696667	0.2128124	0.6387357	0.1554411	0.2150608	0.2186871	0.6866550	0.2397978	0.0335811	0.6389533	0.6534814	0.4700618	0.1156568	0.1831102	0.2245596	0.2213235	0.4933195	0.1743231	0.6048905	0.0644399
650	0.2619977	0.3586666	0.2889992	0.7281821	0.5852003	0.5308259	0.0215959	0.0520554	0.4103469	0.5044542	0.2889083	0.6068950	0.6462078	0.6323300	0.0273270	0.1291310	0.0167682	0.5813557	0.3211518	0.6901489	0.5542497	0.6974345	0.1390989	0.1256909	0.6136741	0.4775078	0.1685516	0.6414652	0.1396882	0.2005832	0.1642083	0.6337005	0.0889503	0.3739956	0.3373980	0.4162966	0.0099885	0.1268939	0.6139477	0.4476297	0.3340338	0.4961766	0.2284942	0.5762860	0.6010776	0.3410562	0.1027012	0.5924318	0.2246469	0.1939346	0.2627777	0.6684212	0.3510431	0.0495227	0.5815299	0.6023100	0.5103418	0.1506315	0.2120407	0.2187861	0.3721838	0.5419690	0.1807407	0.5462059	0.2058694
700	0.1757027	0.4834401	0.2319246	0.5797096	0.5285547	0.3662482	0.0116338	0.0307432	0.4661277	0.4888196	0.3306835	0.6780090	0.6184648	0.5919337	0.0160766	0.0933921	0.0214288	0.6569381	0.3173843	0.6553163	0.7316059	0.7204636	0.1741206	0.1562453	0.6736942	0.4868604	0.1414840	0.6306181	0.0690213	0.2324069	0.1435144	0.6217220	0.0961149	0.3399781	0.3717798	0.4274072	0.0088919	0.1629670	0.6672126	0.3814510	0.3048362	0.4396163	0.3014994	0.6743386	0.5193887	0.4012810	0.0744518	0.5981720	0.2075566	0.2272626	0.1834447	0.5974689	0.3293635	0.0496334	0.7256965	0.6191661	0.6247998	0.1274615	0.2246359	0.3606578	0.3829609	0.5303576	0.1700506	0.7543543	0.2444246
750	0.2339784	0.4075426	0.4024510	0.5866561	0.5705226	0.3275823	0.0152058	0.0292394	0.4847610	0.3647614	0.4496852	0.6847620	0.6404455	0.7591745	0.0585827	0.0857544	0.0213757	0.6769237	0.2517569	0.7111698	0.5359046	0.6090928	0.1449305	0.1607300	0.5894560	0.6019208	0.1350892	0.6931547	0.0973642	0.1516427	0.2292299	0.4898136	0.0994458	0.3387402	0.3859695	0.4249671	0.0017006	0.1483942	0.6248082	0.4269931	0.3934398	0.3459767	0.2835117	0.6585108	0.6711378	0.3721570	0.0652675	0.6845719	0.2327526	0.2438239	0.2945454	0.6221074	0.3806696	0.0353625	0.6279026	0.6012104	0.6668866	0.1055441	0.3076910	0.3444467	0.4058400	0.4826252	0.2432038	0.6283764	0.3725762
800	0.2770615	0.4591127	0.3019216	0.6012179	0.5721057	0.3222143	0.0264266	0.0850035	0.5435394	0.4938054	0.3004320	0.7585417	0.7085665	0.6335552	0.0212484	0.1010613	0.0093718	0.6877217	0.3119775	0.5287063	0.5500404	0.6581490	0.1399091	0.1400199	0.6821530	0.5603737	0.1098733	0.6418036	0.0763281	0.1732970	0.1852111	0.6433849	0.0803580	0.2445001	0.3478220	0.5130803	0.0014724	0.0834140	0.7373789	0.3162502	0.3052118	0.5017729	0.2760681	0.6998245	0.6803502	0.3338990	0.0823551	0.6294740	0.2795822	0.2366236	0.2457246	0.6853745	0.2956555	0.0679557	0.6744693	0.6504808	0.6577922	0.1563781	0.2632168	0.2907968	0.4997462	0.5268376	0.2508760	0.6625151	0.2631844
850	0.2813985	0.4507845	0.2989686	0.6066665	0.5386726	0.3971191	0.0054693	0.0475244	0.5472127	0.4180422	0.2363215	0.7166914	0.6873759	0.6546497	0.0160144	0.1144195	0.0028956	0.5722399	0.2972585	0.7736385	0.5901033	0.6944012	0.0913290	0.1521739	0.4702326	0.6312784	0.1151352	0.6427599	0.1110534	0.1635647	0.1958061	0.6598928	0.0759313	0.2617985	0.3394456	0.4792998	0.0077272	0.1151147	0.6295144	0.3438180	0.4262674	0.4438540	0.2346559	0.5804703	0.6164385	0.3846413	0.0528653	0.5895097	0.2276876	0.2018016	0.2666238	0.6078499	0.3550851	0.0584377	0.6808914	0.6317150	0.6237978	0.1175310	0.3103465	0.3880320	0.3159979	0.5407608	0.2537046	0.7086291	0.3815752
900	0.2982022	0.3222919	0.2746210	0.4686128	0.4546397	0.3341707	0.0227898	0.0684506	0.5948559	0.4472398	0.2076867	0.7121983	0.6506616	0.6748578	0.0275498	0.1614771	0.0062465	0.5903769	0.2971671	0.5906653	0.5351803	0.6463477	0.0888874	0.1516472	0.6306538	0.5710137	0.0722759	0.6587637	0.1098653	0.1433222	0.2231479	0.5397454	0.1084875	0.3274670	0.3133926	0.4359067	0.0086215	0.0923609	0.6255979	0.3305564	0.5107071	0.5271675	0.3180219	0.6998757	0.6673394	0.3411915	0.0699102	0.7167700	0.2203797	0.2580888	0.2926544	0.6144559	0.2747869	0.0701005	0.6906007	0.7016045	0.5908122	0.1598886	0.3612150	0.3433349	0.3896871	0.4990731	0.2808729	0.6185164	0.3001918
950	0.3456260	0.4265575	0.2154355	0.5459787	0.5346308	0.4011469	0.0257852	0.0534784	0.4972014	0.2996405	0.3089123	0.6666309	0.5827376	0.6696766	0.0257644	0.0750691	0.0025495	0.5947590	0.2230416	0.5864400	0.5656562	0.5652998	0.1533841	0.1365992	0.6426462	0.4693338	0.0873765	0.6820456	0.0649656	0.1730919	0.1990882	0.5200198	0.0956251	0.3750831	0.3176935	0.4407262	0.0016053	0.1763006	0.7794754	0.3016453	0.4409068	0.4756579	0.3609318	0.6674257	0.6456920	0.3817133	0.0476262	0.6641789	0.2168039	0.2561044	0.2972611	0.6199299	0.4004180	0.0440454	0.6835541	0.6278673	0.5203792	0.1027299	0.3138721	0.3313941	0.4855735	0.5305913	0.1726146	0.6745375	0.3821284
1000	0.2822443	0.3962938	0.2518599	0.6226169	0.5838071	0.3695440	0.0208503	0.0489603	0.4966707	0.3495152	0.2680279	0.7266948	0.6667038	0.7529367	0.0224808	0.1394142	0.0029259	0.7645185	0.3372064	0.6052645	0.5375845	0.5447724	0.0950010	0.0951845	0.8019306	0.5656036	0.0757522	0.6762203	0.0798303	0.1392521	0.2341192	0.6690751	0.0909941	0.5197674	0.2714619	0.4020832	0.0081213	0.1216307	0.6212872	0.3323671	0.3557950	0.4514906	0.2409652	0.7048771	0.4922660	0.3330003	0.0523015	0.4905047	0.2190177	0.3026081	0.2885890	0.6304715	0.3202956	0.0554783	0.5991364	0.6727924	0.5861946	0.0926914	0.2836715	0.4461150	0.3501541	0.3978618	0.2332658	0.6313710	0.3417549

0	0.2944928	0.3265363	0.2582410	0.6067934	0.4773066	0.5248773	0.0276505	0.0468656	0.4531293	0.3884511	0.2688266	0.7152628	0.6094645	0.7000314	0.0220418	0.1114415	0.0067995	0.6327297	0.3380214	0.6670054	0.5345774	0.8420243	0.2049046	0.1018726	0.6912373	0.5755064	0.1039698	0.6530410	0.0604150	0.1669974	0.3249814	0.6424608	0.1133079	0.4041121	0.3033811	0.4690879	0.0020619	0.1641745	0.7516516	0.3403495	0.4897307	0.4428203	0.2833824	0.7067065	0.5549081	0.5113715	0.0659231	0.5959725	0.3123239	0.1928546	0.2184282	0.7228828	0.4395566	0.0334306	0.6238091	0.7286911	0.6369095	0.1308072	0.3287594	0.4110834	0.4756567	0.5931149	0.2114228	0.6453721	0.3717837
50	0.2968555	0.3401583	0.3411608	0.5835951	0.5679519	0.6786324	0.0017848	0.0726127	0.4503149	0.2076517	0.3094562	0.6423405	0.5976721	0.6211425	0.2087272	0.1810189	0.0083977	0.7132279	0.6482516	0.7418152	0.5923799	0.7443798	0.1940294	0.1192994	0.6095828	0.6443255	0.1030762	0.6291685	0.0852000	0.0466066	0.3607714	0.6137418	0.2278156	0.2814168	0.0959642	0.1252524	0.0060744	0.4822259	0.5890074	0.3676371	0.5400951	0.6014201	0.2414717	0.6309193	0.4857391	0.4226596	0.1042744	0.5398039	0.3060868	0.2252607	0.2064571	0.6875853	0.4512998	0.0738071	0.5679679	0.6930808	0.6479052	0.1173588	0.2593023	0.2894643	0.3103499	0.6065706	0.3104543	0.4185613	0.3228139
100	0.4088524	0.3882254	0.2924095	0.5418949	0.4878683	0.6268520	0.0000174	0.0502237	0.4059065	0.2100944	0.2969207	0.6613910	0.5685760	0.6206246	0.2384407	0.2889432	0.0077885	0.7498916	0.5689540	0.6739032	0.5309382	0.6125565	0.1717117	0.1018114	0.5442106	0.5507940	0.0581754	0.7275604	0.1091028	0.0432113	0.4366811	0.6526519	0.3029144	0.2811610	0.0766614	0.0636678	0.0070002	0.4827964	0.5602668	0.4087200	0.6718494	0.4627473	0.2089350	0.5737052	0.5111410	0.4535481	0.0785711	0.4464192	0.2907581	0.2076319	0.2136897	0.7494738	0.3856367	0.0293337	0.5874724	0.7615185	0.5269855	0.1706435	0.2149417	0.2489303	0.2343492	0.4663928	0.3451961	0.3681167	0.1586220
150	0.2532453	0.2520440	0.2693154	0.6509984	0.4248433	0.6443517	0.0000020	0.0347872	0.4242416	0.2613109	0.2828301	0.6072249	0.6112024	0.7208154	0.3272309	0.2418120	0.0103885	0.7534504	0.5759613	0.5853182	0.6294824	0.6710718	0.1943718	0.1051299	0.6634250	0.4849407	0.0917320	0.6765549	0.1157755	0.0417004	0.4599341	0.5608933	0.1958115	0.3043036	0.0885457	0.0674702	0.0256719	0.5836687	0.6118834	0.4590339	0.7477166	0.5815426	0.2735091	0.6405025	0.5525655	0.3735606	0.1275890	0.3499200	0.2456219	0.2450341	0.2137283	0.6760639	0.3905247	0.0339344	0.6985291	0.7146730	0.7244781	0.1361622	0.1158476	0.2394827	0.1798729	0.5609433	0.4596461	0.2834236	0.0719543
200	0.2716287	0.3468718	0.2715365	0.7704897	0.5695957	0.5746753	0.0000211	0.0598428	0.4120738	0.2035136	0.3279427	0.8324426	0.6730116	0.6814812	0.2889006	0.3189734	0.0037749	0.7203019	0.6301882	0.6125089	0.6187191	0.6511989	0.2156588	0.1403709	0.6402345	0.6029301	0.0970219	0.4224284	0.0948851	0.0462630	0.6194368	0.7773113	0.1988403	0.3333836	0.0727636	0.0587239	0.0292461	0.6380449	0.6084713	0.5665537	0.6675833	0.5407318	0.2019443	0.6269650	0.4281134	0.4484591	0.2394179	0.5266784	0.1831507	0.2254071	0.1961867	0.8152818	0.3630915	0.0350431	0.6913490	0.6332431	0.7865672	0.1796161	0.0836965	0.2309422	0.1470822	0.5386549	0.4154137	0.2738848	0.0773084
250	0.3702681	0.3955926	0.2914805	0.6525058	0.4610018	0.7672586	0.0001105	0.0408594	0.4627033	0.3033228	0.3479930	0.7247841	0.7428371	0.6808803	0.2649123	0.3890266	0.0238714	0.8277569	0.5856189	0.7130406	0.4994488	0.5956280	0.2109538	0.1325456	0.6741915	0.5764878	0.0370914	0.4314354	0.1940336	0.0429363	0.5171137	0.7154625	0.1792827	0.2988708	0.0904280	0.0991845	0.0081445	0.5809212	0.5472981	0.6097906	0.5825614	0.3440041	0.2377080	0.5975182	0.4209661	0.4009521	0.1895079	0.4246502	0.1596749	0.2046083	0.1838305	0.6340314	0.3801258	0.0422280	0.5981240	0.6284056	0.7390082	0.1235336	0.1082508	0.1714999	0.1258241	0.5016334	0.4601585	0.2402150	0.0505223
300	0.3403399	0.3491364	0.2811482	0.6068660	0.5421166	0.7355952	0.0000000	0.0412295	0.3785598	0.1812749	0.3384369	0.6590868	0.5806097	0.6812190	0.3196245	0.2939171	0.0060331	0.8892744	0.6280147	0.6598893	0.4759395	0.7143661	0.1818306	0.1226307	0.5573317	0.5239012	0.0878172	0.4486471	0.1168501	0.0655179	0.5179523	0.5198076	0.1853289	0.2443522	0.0880022	0.0693645	0.0006166	0.5056286	0.5726224	0.6522544	0.6191923	0.4153708	0.2172058	0.6684878	0.4809018	0.3709867	0.2143824	0.4713583	0.1630074	0.3083600	0.1841828	0.6543034	0.4240876	0.0269000	0.5607396	0.7008426	0.5773030	0.1194894	0.1735863	0.1731089	0.1470508	0.6145601	0.5067817	0.3839850	0.0881304
350	0.2820772	0.3847145	0.2518999	0.6806041	0.5778200	0.7529310	0.0003246	0.0596419	0.5154953	0.2737536	0.3595050	0.7146140	0.6035336	0.6815803	0.2395988	0.3193744	0.0043364	0.6245512	0.6385841	0.6087427	0.6890800	0.6953002	0.2301748	0.1012490	0.6725520	0.6065772	0.0671441	0.4248305	0.1318812	0.0323865	0.4878316	0.6507029	0.2090842	0.3476682	0.1229871	0.0475819	0.0055227	0.5330206	0.6195117	0.5859578	0.7055064	0.4741012	0.2458634	0.6909275	0.4236544	0.4663975	0.1824206	0.4389018	0.2175110	0.2412498	0.1970521	0.6710742	0.3578108	0.0489158	0.6965168	0.5559950	0.5820724	0.1349607	0.0885302	0.2130842	0.1926912	0.5156416	0.5211270	0.2994258	0.0966306
400	0.2685907	0.3439120	0.3303453	0.5447273	0.4802883	0.7680854	0.0000000	0.0836655	0.3688157	0.2679882	0.3132227	0.5364969	0.6296587	0.6326083	0.3651622	0.3153697	0.0114420	0.6377915	0.7683928	0.7390110	0.5799597	0.6076088	0.2426102	0.1640315	0.5121345	0.5137332	0.0617827	0.5857112	0.1351529	0.0668880	0.3952194	0.7012350	0.2564442	0.3379697	0.0998746	0.0427523	0.0040821	0.5496147	0.4624602	0.5519899	0.6711463	0.5624250	0.1365149	0.6814074	0.4112521	0.3783904	0.2282724	0.3659807	0.1694247	0.1704248	0.2404317	0.6666013	0.3957001	0.0260236	0.6290315	0.6760320	0.7368803	0.1301438	0.1096213	0.1585359	0.1244517	0.6074749	0.4995590	0.3612890	0.0646112
450	0.2538802	0.3226772	0.2846697	0.5727338	0.5456594	0.7500998	0.0011763	0.0734702	0.4231409	0.2381535	0.2852106	0.6258475	0.6440886	0.7665418	0.2796162	0.2991022	0.0067521	0.7037356	0.8399406	0.6985147	0.6453860	0.6643841	0.2465710	0.0941273	0.6004386	0.5677737	0.0286048	0.4880615	0.1998611	0.0651035	0.4137312	0.6800395	0.2486820	0.2770440	0.0677873	0.0441462	0.0031554	0.5000971	0.5595745	0.4936068	0.6282158	0.5337792	0.2754360	0.6418676	0.5497028	0.3891513	0.2519883	0.3538005	0.1890441	0.2234245	0.1829352	0.6497907	0.4233312	0.0394218	0.7009876	0.7233452	0.6961353	0.1146138	0.1097570	0.1853350	0.1487976	0.5878005	0.4991959	0.2764265	0.0708012
500	0.2829817	0.3773232	0.2529614	0.6856484	0.5232361	0.5830007	0.0000000	0.0510184	0.3693856	0.1719972	0.3274944	0.8021619	0.6563290	0.6722184	0.2506273	0.2675790	0.0100959	0.5523355	0.7109684	0.6186149	0.4378368	0.6589776	0.1464299	0.1823442	0.5452290	0.6243801	0.0562041	0.5506168	0.2102485	0.1013084	0.4634143	0.6126947	0.2592011	0.3454538	0.0745136	0.0725910	0.0056995	0.5443247	0.5901024	0.6757709	0.6014127	0.5198185	0.1961475	0.6061811	0.5432387	0.3913368	0.2017654	0.4486049	0.1806164	0.2667306	0.2409628	0.7013755	0.4687517	0.0676851	0.7184788	0.5848165	0.8054877	0.0954551	0.0740104	0.2220429	0.2307264	0.5635375	0.4348027	0.4091317	0.1276517
550	0.3288212	0.4776632	0.2907219	0.6826953	0.5007708	0.5128389	0.0226654	0.0605360	0.4526688	0.3352902	0.3502454	0.6817134	0.6371109	0.7034194	0.0684053	0.3205066	0.0091052	0.6733529	0.6782036	0.5897982	0.6334710	0.6471295	0.2675910	0.1115384	0.4741718	0.4790272	0.1313993	0.5137370	0.1761341	0.1385198	0.3619502	0.6503735	0.1743339	0.3761219	0.4484252	0.2989234	0.0025629	0.3127969	0.6575247	0.5632392	0.4799203	0.4591900	0.2433241	0.7066812	0.5094290	0.2640014	0.1766306	0.5200487	0.2152358	0.1973339	0.1581688	0.7288510	0.4894305	0.0564228	0.5520971	0.7145681	0.6889793	0.1471297	0.1418840	0.2733741	0.3270328	0.5332341	0.2647426	0.5880780	0.1687152
600	0.2866391	0.3579683	0.4154227	0.8733423	0.5454963	0.3858781	0.0125897	0.0414976	0.4137701	0.4553338	0.2540683	0.5730688	0.6533291	0.7100585	0.0740984	0.2680632	0.0066330	0.6151914	0.6473408	0.5982566	0.5697928	0.5382067	0.2330525	0.1147815	0.7595292	0.6146433	0.1682029	0.6198187	0.1008758	0.1146864	0.1722555	0.5568832	0.1797927	0.3472546	0.3720848	0.3542985	0.0106442	0.2398730	0.5739029	0.5019503	0.4208840	0.6125330	0.2142351	0.6754897	0.5596479	0.2479241	0.1257221	0.5732283	0.2020932	0.2044890	0.2267862	0.6941555	0.3832796	0.0682481	0.6198611	0.7062024	0.5762654	0.1688641	0.1762566	0.4416914	0.3696102	0.4772653	0.3225971	0.6965078	0.2379047
