"Time"	G1	G3	G7	G8	G5	G22	G4	G83	G6	G88	G85	G89	G54	G86	G87	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G82	G80	G58	G31	G50	G51	G78	G94	G95	G93	G91	G90	G2	G69
100	0.0340860	0.1500845	0.1809356	0.5879257	0.5319490	0.5303859	0.0597566	0.4367679	0.0760853	0.7989690	0.2489392	0.4057400	0.0329631	0.7688126	0.4094636	0.2371556	0.3318360	0.5464908	0.0030475	0.6680033	0.5418356	0.7997413	0.5574574	0.8642385	0.2332424	0.7633097	0.0796938	0.0293946	0.3407462	0.0182516	0.2329165	0.0035607	0.6047947	0.2690576	0.7463136	0.5390946	0.2387687	0.6454746	0.5217661	0.8260609
150	0.0364072	0.0606796	0.1876016	0.8189478	0.7120037	0.5077973	0.0255693	0.4709727	0.1389080	0.6518061	0.2124060	0.4171364	0.0085544	0.6396234	0.2008135	0.2759813	0.2886291	0.7092371	0.0105290	0.6527173	0.6409207	0.7666266	0.6546989	0.6583686	0.2620467	0.6930804	0.0581494	0.0095175	0.2757199	0.0309112	0.2440852	0.0122874	0.5650970	0.3069034	0.8108870	0.6072956	0.2658265	0.6622477	0.6828103	0.7041788
200	0.0240923	0.0661201	0.2256879	0.8969881	0.6160276	0.6323822	0.0276765	0.5272052	0.0879543	0.7563989	0.1134079	0.4132267	0.0151729	0.8540511	0.3210586	0.3368032	0.2695968	0.6806806	0.0430603	0.6297513	0.5651592	0.6208676	0.5627497	0.7754309	0.2393467	0.7077766	0.1197298	0.0091982	0.2654667	0.0972522	0.2792623	0.0057675	0.6037439	0.4112378	0.8173122	0.7022189	0.3442923	0.5728652	0.5439145	0.6477665
250	0.0266589	0.0642369	0.2111143	0.6560739	0.6834784	0.4899158	0.0233050	0.4585981	0.0928330	0.6641578	0.1765987	0.2753612	0.0200448	0.6416656	0.3553345	0.3534207	0.2342267	0.6939586	0.0208384	0.7129203	0.5852930	0.7212322	0.6500703	0.7592764	0.2248802	0.7029212	0.0903509	0.0662555	0.2863232	0.2370211	0.2235540	0.0051368	0.6817783	0.3738830	0.8125906	0.7145542	0.4977646	0.6644255	0.6216380	0.6616299
300	0.0181387	0.0078806	0.1879682	0.6918977	0.6925806	0.5575262	0.0141692	0.3584598	0.1122726	0.7572300	0.1227351	0.3890514	0.0273544	0.7228018	0.3485580	0.4211195	0.1671698	0.7232032	0.0230613	0.7950843	0.6639146	0.7750308	0.7043930	0.6133672	0.2152904	0.6816154	0.0799313	0.0324326	0.2987780	0.1803633	0.1781785	0.0006055	0.7985894	0.4667070	0.7820931	0.6464797	0.4039033	0.7390698	0.5588287	0.6162195
350	0.0151486	0.0150899	0.2159572	0.5121467	0.6380032	0.4655724	0.0179175	0.4289658	0.1097410	0.7187998	0.1542413	0.4210859	0.0119692	0.5747587	0.2208717	0.3979891	0.3416034	0.7811607	0.0463601	0.7439026	0.5438650	0.6764105	0.6558286	0.7238517	0.1898061	0.7034613	0.0894001	0.0250447	0.3204841	0.1979953	0.2623396	0.0079965	0.8308188	0.3230542	0.8329899	0.5623006	0.4606569	0.7380767	0.5068008	0.8206007
400	0.0096269	0.0095777	0.1492246	0.8704127	0.7691726	0.6145484	0.0256498	0.4425077	0.0940296	0.5834279	0.1566713	0.3893665	0.0288073	0.8110765	0.1779081	0.4053240	0.3110375	0.6993855	0.0168307	0.6247377	0.6852105	0.5945085	0.6702030	0.7959842	0.2057656	0.5470428	0.0839224	0.0228333	0.2544021	0.1771723	0.3181144	0.0052638	0.5952567	0.3589083	0.6892002	0.6092689	0.3609084	0.7079012	0.5032196	0.7814349
450	0.0244392	0.0544285	0.1968207	0.8346365	0.6370573	0.5036994	0.0446353	0.4120339	0.0769544	0.5149699	0.1679992	0.4051576	0.0092913	0.8674408	0.4504601	0.4142247	0.2346573	0.6433293	0.0126511	0.7003917	0.6956298	0.7057892	0.5667110	0.7024406	0.2747673	0.8826278	0.0753770	0.0197595	0.2522847	0.1686368	0.2173393	0.0022416	0.6145517	0.4470095	0.7840482	0.5600396	0.4321906	0.5835198	0.4403382	0.6621062
500	0.0100142	0.0516521	0.1796159	0.8070568	0.7611818	0.6490288	0.0302523	0.5082900	0.1109892	0.6467120	0.1701405	0.3840571	0.0143904	0.7511179	0.4908301	0.3867757	0.2004203	0.9199778	0.0295430	0.5738415	0.6696956	0.6518493	0.6826608	0.8763780	0.2117145	0.7141116	0.0792396	0.0265228	0.2796612	0.2091833	0.2013882	0.0060872	0.7030094	0.3814316	0.6763109	0.6405662	0.3878930	0.7136727	0.4475448	0.8307167
550	0.2876741	0.0328329	0.4725822	0.5918226	0.6161719	0.6828260	0.0202031	0.6243722	0.4592163	0.6788394	0.3657202	0.3864836	0.0153052	0.6956803	0.3625414	0.3509242	0.3838414	0.8132956	0.0382314	0.6619883	0.6323477	0.5923484	0.6094564	0.7129017	0.2163863	0.6385194	0.0751763	0.1050032	0.5132778	0.1490013	0.0841811	0.0114464	0.5688001	0.4429579	0.6312270	0.6594746	0.3661183	0.7000945	0.5301402	0.6566169
600	0.2803195	0.1464697	0.6728757	0.7359642	0.3059674	0.7517287	0.0286856	0.5908061	0.6306232	0.9093512	0.4447548	0.4552601	0.0063436	0.7420966	0.3858402	0.3383836	0.3157401	0.6452170	0.0188225	0.6716747	0.6161139	0.6183657	0.6773722	0.6388124	0.2526746	0.7942654	0.0840648	0.0812183	0.7382042	0.1144319	0.0712946	0.0151178	0.5171850	0.3792443	0.6384252	0.8110925	0.3749317	0.7876399	0.3546374	0.7752718
650	0.3190102	0.2408456	0.5312212	0.7473691	0.1355878	0.7941288	0.0724490	0.6432821	0.5620157	0.9108721	0.7037869	0.4541497	0.0112680	0.6991431	0.4055430	0.1998564	0.3627309	0.4305758	0.0282672	0.5718422	0.5947435	0.4934560	0.7236064	0.7207232	0.2026093	0.7697040	0.0514834	0.1052109	0.7122055	0.0965706	0.0927685	0.0035408	0.5504553	0.3248053	0.5892243	0.7100936	0.4149858	0.7134542	0.5083598	0.7316733
700	0.2989642	0.5753726	0.5675656	0.7664559	0.1061913	0.7458462	0.2039341	0.6470639	0.6248824	0.7351035	0.6117328	0.3002946	0.0074271	0.8538479	0.6569060	0.2138163	0.4182750	0.3214990	0.0122661	0.8257331	0.5543488	0.5037399	0.6971709	0.6758428	0.2250096	0.7128279	0.0740027	0.1152066	0.6223818	0.0720980	0.1014429	0.0200100	0.5831993	0.3626580	0.7346621	0.7562974	0.3354739	0.8350113	0.4831107	0.5259920
750	0.3257918	0.6014885	0.7401581	0.6460118	0.0638649	0.7571160	0.1619122	0.7224652	0.4978153	0.7589695	0.6163129	0.5202044	0.0044305	0.6678081	0.4978953	0.2022936	0.3609377	0.5268542	0.0332125	0.6913504	0.7326313	0.5806558	0.6771975	0.7489441	0.2449088	0.7111160	0.1020641	0.1206850	0.7002315	0.0390701	0.1010179	0.0108304	0.4520781	0.2356579	0.6826850	0.5476341	0.2842702	0.6892091	0.5045720	0.7040514
800	0.2916106	0.4315629	0.6380279	0.6238173	0.0515225	0.8012246	0.2226495	0.7281208	0.5124895	0.8330753	0.5682976	0.4459858	0.0058908	0.6380419	0.5063199	0.1339870	0.4248859	0.5356640	0.0195189	0.7153826	0.5255831	0.5981946	0.7271793	0.7303006	0.2341424	0.7571302	0.1089140	0.1336065	0.7291526	0.0463184	0.0918338	0.0053922	0.5311899	0.2724796	0.7880038	0.5315241	0.3242367	0.6238127	0.3883853	0.6838837
850	0.3636195	0.4389035	0.6939141	0.6439060	0.1001251	0.6805621	0.1581737	0.6075846	0.6166927	0.7950163	0.6385870	0.3866527	0.0114417	0.7124402	0.6612639	0.2375252	0.4067958	0.6589190	0.0150114	0.7241159	0.5211385	0.5272610	0.8583294	0.7292202	0.2335206	0.7198104	0.1016101	0.1028784	0.7715937	0.0559248	0.0968788	0.0038610	0.4692132	0.2905069	0.8344368	0.5916308	0.2959240	0.5884799	0.3370095	0.7970349
900	0.3983270	0.4663621	0.5606886	0.7911360	0.0880998	0.7790322	0.1575390	0.7608025	0.5599916	0.6967413	0.6056697	0.4212378	0.0267597	0.8054006	0.6831292	0.2144665	0.3898425	0.5853621	0.0101981	0.6673697	0.4788827	0.5041468	0.7052121	0.8373925	0.2131379	0.6417627	0.1016269	0.1061663	0.8125787	0.0405608	0.0818924	0.0010397	0.5824672	0.2634342	0.8430533	0.5985993	0.2477512	0.6278403	0.4133698	0.7709655
950	0.3579543	0.4308557	0.5792093	0.7003210	0.0717378	0.7040243	0.1959138	0.6606419	0.5515591	0.7859709	0.5717007	0.3714660	0.0037199	0.7706287	0.6534228	0.2368513	0.4075977	0.6086781	0.0134532	0.6726633	0.3849901	0.5412163	0.8121998	0.7168291	0.1497568	0.6890778	0.0849024	0.0921492	0.7718340	0.0475283	0.0647939	0.0004996	0.4838222	0.3442601	0.6797726	0.5871787	0.2348259	0.8622962	0.4416198	0.7693239
1000	0.3536163	0.3895235	0.6700671	0.5485094	0.0442357	0.9220511	0.2272809	0.7273727	0.4632336	0.7664854	0.5757075	0.3705087	0.0410399	0.6490696	0.5828159	0.1816425	0.3588239	0.4193676	0.0044636	0.7499519	0.5081649	0.5037067	0.7911754	0.7092414	0.2016625	0.6665777	0.1383761	0.0905544	0.7473163	0.0115699	0.0640523	0.0174313	0.5275854	0.2867734	0.7195725	0.5442597	0.2929050	0.8209682	0.5280632	0.8207657

0	0.3363363	0.4024356	0.6287715	0.6415183	0.0879530	0.8138248	0.1874822	0.8273226	0.5098964	0.6482136	0.4970040	0.3944721	0.0159938	0.6287877	0.4821071	0.2226221	0.5174900	0.5935077	0.0192392	0.7504369	0.5216730	0.4764467	0.7256278	0.7641201	0.2631581	0.6619307	0.0667962	0.1062155	0.6263504	0.0159473	0.0637616	0.0034037	0.5843071	0.2428280	0.8129124	0.6719645	0.3325987	0.7203786	0.4777381	0.8980550
50	0.3217990	0.3604414	0.7641954	0.7025600	0.0428382	0.2224504	0.2390380	0.3405310	0.4710744	0.7229510	0.4968546	0.3569733	0.0046735	0.8130243	0.6445335	0.2167016	0.5560644	0.3690053	0.0175257	0.7854412	0.5701025	0.7860431	0.7219130	0.6991182	0.2484575	0.7655301	0.0841408	0.0410775	0.7169877	0.0206508	0.2617504	0.0076328	0.3990483	0.3067701	0.7542695	0.5724521	0.2710118	0.6910439	0.4712261	0.7197700
100	0.2716374	0.5017811	0.6334907	0.5875926	0.1227942	0.0740018	0.2807927	0.2299672	0.5531304	0.7163247	0.5823220	0.3705139	0.0071927	0.9523168	0.5078539	0.1990684	0.4956296	0.3809926	0.0210183	0.8487861	0.4823309	0.6733638	0.6706974	0.8516608	0.1796648	0.4805855	0.0881795	0.0082077	0.6666929	0.0155577	0.3382557	0.0026224	0.4934624	0.2811172	0.6288248	0.4980405	0.1911942	0.7996970	0.4580665	0.8394882
150	0.3982390	0.4857209	0.6637150	0.6583092	0.4231068	0.0601039	0.3066181	0.1274421	0.5839166	0.7957667	0.5221196	0.3785315	0.0157155	0.6735307	0.6575102	0.2206019	0.5211076	0.5203182	0.0344368	0.7713781	0.4388222	0.6072135	0.6719939	0.8437005	0.1316446	0.1354574	0.1029760	0.0032821	0.7407119	0.0220586	0.2578363	0.0152348	0.6223978	0.2810990	0.6929406	0.4538514	0.2865941	0.6934686	0.4226000	0.6835109
200	0.4481030	0.4033913	0.7452974	0.6672018	0.8060699	0.0486675	0.2597858	0.0625233	0.4770120	0.7584201	0.5490159	0.4613941	0.0168524	0.6594768	0.7002644	0.1811988	0.4875125	0.5371206	0.0336084	0.6271488	0.4632914	0.5953611	0.7828073	0.7009224	0.0771840	0.0795510	0.2464544	0.0161148	0.6137505	0.0157309	0.2381924	0.0000279	0.5811826	0.3480852	0.6449853	0.6119051	0.2474672	0.7055874	0.3436790	0.7050655
250	0.2666386	0.4844531	0.5828280	0.4843336	0.6369390	0.0319004	0.2898626	0.0824792	0.5022612	0.7500237	0.5727734	0.3949710	0.0527333	0.7955897	0.6478505	0.1962822	0.4968561	0.5172023	0.0099380	0.6828569	0.3900696	0.5767187	0.7244268	0.7434069	0.0381260	0.0288143	0.4726671	0.0131194	0.7000108	0.0167644	0.2747841	0.0000755	0.5170647	0.2640029	0.6931146	0.5789727	0.1989620	0.7210856	0.4854280	0.6898052
300	0.3016131	0.5407127	0.6433758	0.6449167	0.8062851	0.0295272	0.2480467	0.0239077	0.5786389	0.6076984	0.4997273	0.3657537	0.0314884	0.6340223	0.5483104	0.2586757	0.4570329	0.6485405	0.0191752	0.7426846	0.3894774	0.6881765	0.8081775	0.6923698	0.0168669	0.0316781	0.6326100	0.0441591	0.8193891	0.0338547	0.3813115	0.0001939	0.5044801	0.3071737	0.7514617	0.5294261	0.1917865	0.7335195	0.3852407	0.7100363
350	0.3066074	0.4101781	0.6366246	0.6565494	0.6397816	0.0273064	0.2839516	0.0568984	0.5804952	0.7192082	0.5494228	0.4490417	0.0267239	0.7130331	0.5808232	0.1712459	0.4550159	0.6220738	0.0107875	0.6773204	0.4210703	0.8185202	0.6316660	0.6982156	0.0342128	0.0383573	0.6507528	0.0469229	0.7105308	0.0136148	0.2784600	0.0069480	0.5593765	0.3812090	0.7595812	0.6576406	0.2886955	0.6074217	0.4831231	0.6262515
400	0.2750429	0.3358458	0.6583554	0.6323664	0.6728565	0.0271815	0.3252026	0.0786543	0.5540744	0.6554518	0.4242867	0.4588205	0.0230312	0.6134896	0.5667759	0.2322764	0.4907355	0.5576227	0.0237279	0.6887576	0.3251426	0.6120798	0.6416072	0.6569761	0.0104890	0.0366310	0.7653632	0.0553421	0.6946439	0.0260473	0.2586629	0.0034809	0.5471488	0.3452149	0.5379545	0.6106413	0.2903645	0.7230497	0.4510805	0.7435178
450	0.3315878	0.4146657	0.5288010	0.6878577	0.7487378	0.0315154	0.2595084	0.0638466	0.4872224	0.6847549	0.4786929	0.4093995	0.0213658	0.5756660	0.4707545	0.1591811	0.4647625	0.2115722	0.0200378	0.6726608	0.5465773	0.6916667	0.7425589	0.7264813	0.0065819	0.0408483	0.7965847	0.0878838	0.6675851	0.0207025	0.3395637	0.0077483	0.4923425	0.4158099	0.6528697	0.6496150	0.2742827	0.7641237	0.3978061	0.7163375
500	0.3308993	0.4587944	0.5979542	0.6987613	0.6893135	0.0330781	0.3697245	0.0366266	0.5066469	0.6342208	0.6837976	0.3573499	0.0210372	0.8153074	0.5048076	0.2279959	0.4450540	0.1979694	0.0416634	1.0000000	0.5042104	0.6179095	0.7008126	0.7602079	0.0074939	0.0346795	0.7524751	0.1055322	0.6996265	0.0596852	0.2310413	0.0020629	0.5025584	0.3369940	0.7660937	0.6831637	0.3630667	0.6463162	0.5072884	0.7146058
550	0.3337452	0.5259311	0.5639420	0.7290342	0.4320882	0.6558282	0.1777030	0.4584727	0.6195677	0.6827456	0.7737439	0.3944474	0.0086177	0.8680450	0.4747161	0.2618140	0.4803820	0.2033195	0.0485224	0.6725477	0.4194568	0.5507398	0.8121783	0.7814693	0.0024687	0.0970655	0.7025130	0.4059302	0.6466524	0.0433739	0.1878699	0.0019568	0.4609183	0.3384336	0.7240777	0.5527496	0.1794501	0.7162481	0.3949037	0.6862540
600	0.3973695	0.5458674	0.6689931	0.5509773	0.1069764	0.6224905	0.2327880	0.4808004	0.5719994	0.6863884	0.6244908	0.3592394	0.0198581	0.7894434	0.5352070	0.2422850	0.4117169	0.2171309	0.0170757	0.7081973	0.3831697	0.6757135	0.7788527	0.7361811	0.0067196	0.6146588	0.6603201	0.3911447	0.7884476	0.0220697	0.0868075	0.0054282	0.4636982	0.2158282	0.7917551	0.4928228	0.2169381	0.7034471	0.4928972	0.7466978
650	0.3487782	0.4899289	0.7076522	0.5986259	0.0871942	0.6671587	0.1915098	0.6295372	0.4559368	0.7913820	0.5624289	0.4124235	0.0240192	0.6704956	0.5707680	0.1992009	0.4866676	0.1882497	0.0103153	0.7529983	0.5689165	0.5092581	0.7395810	0.7753066	0.0202288	0.7196201	0.3001408	0.1783314	0.8021393	0.0300148	0.1027093	0.0080935	0.4370107	0.2795286	0.7269817	0.6335050	0.3034075	0.6833767	0.4339571	0.7410267
700	0.4492097	0.4473452	0.4894243	0.6727128	0.0499638	0.6606891	0.2275495	0.7464008	0.4976328	0.7105972	0.6157418	0.3124745	0.0317160	0.7392788	0.5994824	0.2219154	0.5215123	0.2722410	0.0322022	0.6005930	0.4781161	0.6186911	0.9309216	0.6812263	0.1232179	0.6690762	0.1519807	0.1259839	0.7895030	0.0630971	0.0794723	0.0144360	0.5040132	0.3184606	0.7632319	0.5361507	0.2403268	0.8289291	0.3858692	0.6334139
750	0.3600396	0.3323410	0.6456023	0.6380058	0.1075770	0.8400023	0.1298243	0.6928521	0.4856212	0.6640936	0.5659930	0.4118988	0.0211345	0.8012731	0.5118484	0.2182925	0.4016386	0.4381564	0.0234460	0.7278007	0.5471613	0.6030488	0.6869127	0.8316423	0.1037016	0.6342076	0.1129849	0.0942906	0.7764750	0.0267796	0.0880012	0.0171519	0.4952813	0.3342363	0.7627355	0.5722882	0.2368058	0.8304213	0.3681131	0.6578343
800	0.3616965	0.3373803	0.6885202	0.7704480	0.1067523	0.9112812	0.1367468	0.6208404	0.6321862	0.6150434	0.4585733	0.3931999	0.0134813	0.7517759	0.4346202	0.2047976	0.4425702	0.2412090	0.0360550	0.6471776	0.4608602	0.5860416	0.7387682	0.6786377	0.1884155	0.8092522	0.0929348	0.1119560	0.7074682	0.0330808	0.0646848	0.0111815	0.3772437	0.2742105	0.6674901	0.6825718	0.2025176	0.8460130	0.3992411	0.6253914
850	0.3091485	0.3419671	0.6028636	0.6586025	0.0924334	0.8269719	0.1462303	0.7095154	0.6178896	0.8090464	0.5033739	0.3832976	0.0041860	0.7052225	0.4766501	0.2832023	0.6074261	0.2320775	0.0432698	0.6712360	0.4395953	0.5295782	0.7333372	0.7016153	0.1987297	0.6853341	0.0914349	0.1375743	0.8344366	0.0461025	0.0653429	0.0070711	0.5073976	0.3413538	0.6510372	0.5943393	0.3090489	0.7968968	0.4144699	0.7736942
900	0.4863456	0.3764262	0.8894613	0.6872238	0.1507740	0.8159603	0.1626392	0.6918884	0.5322493	0.7305047	0.6338881	0.4532794	0.0033577	0.6535623	0.4523068	0.2304024	0.4937633	0.3675353	0.0245440	0.7360326	0.5331260	0.5957773	0.6648607	0.7649002	0.2402052	0.8395074	0.1025387	0.0597143	0.8422877	0.0373196	0.1003879	0.0046550	0.5511241	0.3458427	0.7668876	0.7135423	0.1919272	0.7445199	0.3928462	0.7378702
950	0.3500121	0.5333077	0.6227483	0.6871160	0.0696175	0.8753417	0.2336902	0.7380210	0.4466962	0.7635516	0.4850897	0.3698081	0.0138337	0.7286989	0.5434017	0.2644611	0.4525574	0.5117427	0.0135719	0.7910968	0.4209640	0.5468203	0.7157838	0.6933447	0.2335768	0.6576080	0.0562515	0.0808743	0.7306502	0.0372077	0.0658041	0.0027169	0.4621597	0.3555967	0.8905180	0.5969095	0.2241707	0.8016244	0.4639256	0.5724432
1000	0.3707588	0.4052545	0.6232686	0.4855556	0.0849405	0.7264227	0.2060885	0.6373538	0.4629074	0.6915300	0.5598660	0.3367730	0.0146284	0.6314746	0.5536121	0.2226669	0.3816728	0.5218677	0.0115686	0.8210372	0.4957560	0.7057192	0.6641306	0.6270182	0.1670300	0.8187872	0.0604532	0.1177061	0.7358678	0.0573418	0.1406547	0.0146714	0.4879466	0.2767816	0.6978666	0.5861967	0.2010914	0.7918184	0.4222952	0.7525378
