"Time"	G1	G10	G2	G20	G17	G4	G16	G9	G8	G11	G18	G94	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G15	G12	G44	G41	G22	G21	G50	G13	G51	G53	G52	G42	G55	G39	G49	G40	G45	G54	G47	G48	G61	G57	G43	G72	G67	G60	G59	G99	G58	G79	G81	G88	G83	G89	G82	G80	G84
1000	0.3348921	0.4730328	0.3985812	0.5703976	0.5736156	0.4206975	0.0381001	0.0656578	0.4844425	0.3832374	0.2973225	0.8098736	0.8796455	0.7202436	0.0144545	0.1923072	0.0043927	0.7471249	0.2977239	0.8406111	0.6855823	0.7127768	0.1196861	0.1181763	0.6371189	0.5609259	0.0764408	0.8055199	0.1350071	0.1832722	0.2414169	0.6189218	0.1028501	0.3751605	0.3979646	0.4101915	0.0123017	0.1349242	0.7374659	0.3791441	0.4367206	0.4931357	0.3593859	0.7235020	0.6771923	0.3985921	0.1017875	0.7657643	0.3344331	0.2836431	0.2389924	0.6006180	0.4613050	0.0635781	0.6135596	0.6721608	0.5647687	0.1559812	0.3142079	0.3642269	0.4176200	0.5139386	0.1800432	0.5627839	0.2199579

0	0.2365268	0.3998675	0.4052888	0.6796262	0.7221449	0.4132677	0.0288249	0.0670872	0.5708448	0.4219548	0.3058884	0.7183418	0.8221938	0.8206124	0.0070495	0.0765801	0.0177804	0.8661639	0.4046325	0.8087151	0.5766342	0.6647567	0.2018695	0.1161139	0.8014750	0.6701816	0.0953365	0.6792183	0.0872118	0.1882367	0.1673331	0.7472123	0.0453576	0.2448589	0.4836912	0.4206791	0.0123710	0.1948596	0.6582347	0.3297691	0.4888283	0.4520136	0.3891315	0.6584703	0.6539101	0.4267606	0.0768024	0.5868885	0.3130438	0.2390979	0.3241955	0.8193403	0.4044697	0.0914015	0.7245796	0.6710406	0.6918105	0.1270846	0.4232597	0.4158949	0.4963470	0.6039910	0.2894901	0.8194175	0.3363751
50	0.3490607	0.4430327	0.2209254	0.7425289	0.6260178	0.5349614	0.0295017	0.0403499	0.5822376	0.3663212	0.3655806	0.7216078	0.6233014	0.4654841	0.1975061	0.0642267	0.0089494	0.7563595	0.3514074	0.8051330	0.5569831	0.7291566	0.1498889	0.1854516	0.5853460	0.5903322	0.1073482	0.6651497	0.0823383	0.1213532	0.2931558	0.3490373	0.5347654	0.4286922	0.2154019	0.4214655	0.0000133	0.3714436	0.4071629	0.2356220	0.5939030	0.4830655	0.1992282	0.8349786	0.6242269	0.2504097	0.0531988	0.6269701	0.3334231	0.2344274	0.5432281	0.5642221	0.4213412	0.0529400	0.6984835	0.7188240	0.5833222	0.1027888	0.3499793	0.6450497	0.4498253	0.6367299	0.3484359	0.7676090	0.7562328
100	0.3242111	0.3965725	0.1843477	0.7340061	0.6610043	0.4778358	0.0240337	0.0395361	0.5938123	0.4510399	0.3264315	0.7122996	0.6200670	0.4671273	0.1737191	0.1032369	0.0037456	0.7416481	0.5651440	0.6557019	0.6214078	0.7297577	0.1227623	0.1348333	0.7370521	0.6877251	0.1095679	0.6972968	0.0964656	0.0856400	0.2274402	0.3139279	0.5400167	0.3957750	0.1243502	0.4798423	0.0010951	0.4220120	0.2113766	0.1986016	0.5479919	0.5000672	0.1342439	0.6800546	0.6753096	0.4644451	0.0874051	0.8410575	0.3178761	0.1859978	0.5220201	0.5900970	0.4184899	0.0482035	0.6392620	0.9131573	0.6130373	0.0973387	0.3341708	0.7462392	0.3951467	0.6566317	0.3066521	0.6474146	0.5948412
150	0.3413562	0.3866823	0.1890923	0.5643359	0.7184385	0.3575252	0.0394744	0.0612953	0.5915273	0.5128029	0.3730854	0.6701529	0.8181311	0.5006572	0.2515101	0.1446788	0.0188894	0.6985199	0.5790293	0.6547777	0.6315233	0.6662301	0.1593731	0.1043805	0.7831171	0.5786517	0.1370295	0.6993875	0.1049939	0.0970024	0.2317520	0.2351931	0.6227153	0.4017470	0.1287011	0.4522332	0.0057348	0.4328852	0.1409067	0.1803847	0.4581224	0.5237436	0.1276232	0.8067573	0.7020767	0.2806748	0.0649696	0.6160399	0.3269960	0.2189781	0.4795791	0.6166103	0.2853163	0.0595946	0.6475263	0.6821697	0.6127094	0.1347519	0.2628312	0.6219609	0.4649376	0.7071810	0.3220374	0.7251495	0.5677124
200	0.3490449	0.3878012	0.1617692	0.6756253	0.5622092	0.5319632	0.0095044	0.0455269	0.4865231	0.4273892	0.3595783	0.6219220	0.6180824	0.4642499	0.3714302	0.2893121	0.0100296	0.7622715	0.8679807	0.5908948	0.5770512	0.7122568	0.1489556	0.0991647	0.8219520	0.6101490	0.1467706	0.5898664	0.1058832	0.1137518	0.2107595	0.2999279	0.6828867	0.3349017	0.1126050	0.4703707	0.0042127	0.4288781	0.1710536	0.2594383	0.5484205	0.4724451	0.1952768	0.7363804	0.6410090	0.3247682	0.1047638	0.7432984	0.2630002	0.2194339	0.4769222	0.6354726	0.2410212	0.0495717	0.8086261	0.6940073	0.6427789	0.1631561	0.2840630	0.6709283	0.4482546	0.6900756	0.3997517	0.5939316	0.7125888
250	0.3721160	0.3918615	0.1245024	0.6861787	0.4901805	0.4975340	0.0399674	0.0471498	0.5562960	0.3561161	0.3158433	0.7221965	0.7354461	0.4093721	0.4075478	0.3033137	0.0256837	0.6726799	0.7167805	0.7901177	0.6289908	0.7656454	0.2017091	0.1027335	0.6032391	0.5911673	0.2358467	0.4556032	0.1156524	0.1591650	0.2239937	0.2213052	0.5991279	0.3150103	0.1522939	0.4571527	0.0071747	0.4706716	0.1408005	0.1952850	0.7061267	0.4830765	0.1186131	0.8358201	0.6232200	0.3519863	0.0696705	0.7502392	0.3306167	0.2831226	0.5366208	0.6465347	0.2902670	0.0614129	0.7509677	0.7164203	0.7573869	0.1522336	0.2944271	0.4661590	0.3798570	0.7216692	0.4401905	0.7237067	0.7112774
300	0.3304006	0.3552919	0.1764403	0.6726256	0.4428528	0.4519664	0.0199756	0.0644792	0.4717244	0.3703896	0.4147464	0.6198455	0.7071729	0.4911714	0.4160567	0.3752643	0.0219677	0.7028841	0.7622311	0.7370127	0.4965688	0.8106343	0.2158820	0.1051104	0.6399186	0.5377917	0.1368276	0.3550907	0.0811495	0.1035430	0.2433926	0.2799114	0.6724776	0.4723447	0.1436572	0.6516666	0.0051557	0.4116879	0.1555040	0.2099675	0.5066801	0.5953258	0.1648267	0.7830252	0.7673493	0.2917774	0.0632769	0.7422330	0.3555642	0.2576056	0.5401961	0.4704959	0.3911680	0.0441427	0.6148759	0.7381517	0.4991883	0.1158901	0.2966010	0.7143025	0.4582688	0.6560472	0.4248998	0.6367702	0.6309986
350	0.4176009	0.4256208	0.1763476	0.7234979	0.4771397	0.5982582	0.0349041	0.0466170	0.4940932	0.4371741	0.3538440	0.5835836	0.6930573	0.4915831	0.3132369	0.3459519	0.0058396	0.7302885	0.7317083	0.6974602	0.6456361	0.8858507	0.2286274	0.1164354	0.7379092	0.5350268	0.2007146	0.3633910	0.0691088	0.0992627	0.2107944	0.2633964	0.7261995	0.4058328	0.1257890	0.4539086	0.0128155	0.4499937	0.1209978	0.2610819	0.4700484	0.6325633	0.1160143	0.8344975	0.6157737	0.2970992	0.0943066	0.7013038	0.3181002	0.2246414	0.5474483	0.6401839	0.3234364	0.0497253	0.7857665	0.6785551	0.5939374	0.1261543	0.2318792	0.5827516	0.3195370	0.5984630	0.3405420	0.5926038	0.6084054
400	0.3238665	0.4980524	0.1483150	0.6087343	0.6635967	0.4290928	0.0233136	0.0675425	0.5285520	0.3925182	0.3024231	0.7378455	0.8308107	0.3900869	0.2743516	0.3206657	0.0085847	0.5771988	0.7463024	0.6558368	0.6442066	0.8584369	0.2972128	0.1261095	0.6964526	0.5399387	0.1153828	0.4866242	0.1323827	0.0690768	0.2475235	0.2520285	0.6603549	0.3503277	0.1001250	0.4321016	0.0069569	0.4068209	0.1884276	0.2181060	0.6313333	0.5542352	0.0748797	0.7321576	0.7416330	0.2982070	0.0821561	0.5892136	0.2484549	0.2909180	0.6070766	0.5347695	0.3339210	0.0782683	0.6592795	0.8245439	0.6174608	0.1043062	0.3095629	0.5671173	0.3504154	0.5702121	0.3579344	0.7722668	0.6245958
450	0.4159353	0.3807737	0.1795380	0.7028111	0.5225097	0.4866502	0.0525593	0.0373984	0.4686529	0.4005915	0.3540992	0.6072132	0.7471625	0.4616104	0.4000308	0.2711406	0.0034361	0.5850275	0.6582099	0.7203323	0.6867227	0.6565417	0.2059256	0.0880838	0.9889039	0.5159234	0.1733708	0.3474959	0.1263335	0.0732946	0.3391499	0.3256964	0.7348285	0.4274618	0.1005049	0.4741202	0.0114624	0.4170880	0.1557681	0.2248738	0.5958242	0.5660619	0.1155404	0.7132597	0.6421355	0.4118108	0.0571606	0.5776562	0.2750892	0.1799064	0.5685169	0.6567801	0.3890237	0.0682654	0.7401018	0.6123310	0.6572862	0.0764228	0.2613666	0.6867108	0.4732127	0.4717801	0.3665421	0.7118430	0.6054684
500	0.3348413	0.2977249	0.2054341	0.6929904	0.5555756	0.5545761	0.0512109	0.0518834	0.4343845	0.5314690	0.3318441	0.6484929	0.8051338	0.4588941	0.4074115	0.2909081	0.0160329	0.7707046	0.7238814	0.6816085	0.6618765	0.7872445	0.2597937	0.1281400	0.7096782	0.4916220	0.2132708	0.4176343	0.0930398	0.0996610	0.2449579	0.2606575	0.6366695	0.4273471	0.1056544	0.4368026	0.0173755	0.4014464	0.1622074	0.1555499	0.5239226	0.5273292	0.1308424	0.8023639	0.7578312	0.3006977	0.0819260	0.6050695	0.2933994	0.1588606	0.5210871	0.4920292	0.3025365	0.0468459	0.7412840	0.7447250	0.5710693	0.1618121	0.3587428	0.6920361	0.4426090	0.6678262	0.2404529	0.9832072	0.6900312
550	0.2706450	0.4409841	0.2718720	0.8100972	0.5453293	0.3334705	0.0234348	0.0556426	0.6206905	0.4761838	0.4081280	0.7031135	0.6222333	0.6442087	0.1877990	0.4086142	0.0135660	0.6847701	0.7582638	0.7917343	0.5253155	0.7729190	0.2447428	0.1686115	0.5888935	0.5327362	0.2722249	0.4965631	0.1521889	0.1480317	0.1869306	0.6792353	0.3007443	0.3204893	0.3319054	0.5175176	0.0163015	0.2271782	0.5449365	0.4259359	0.3929219	0.5892746	0.2565734	0.6645576	0.6175453	0.2166895	0.0542115	0.6186264	0.3068187	0.1576699	0.3310369	0.6740754	0.4255050	0.1006720	0.6338018	0.7811067	0.5571847	0.1206764	0.4491689	0.4227713	0.5901727	0.7302790	0.3686625	0.6341096	0.3558421
600	0.2347522	0.3766915	0.2745172	0.6137886	0.6355341	0.3839394	0.0224667	0.0675761	0.5329175	0.4797486	0.4071896	0.7431954	0.7686997	0.6730454	0.0796314	0.4718360	0.0172458	0.6719496	0.6800724	0.7309621	0.5177149	0.6207252	0.1624694	0.1506968	0.7031469	0.5258130	0.1644117	0.8501389	0.1150170	0.1737936	0.1756317	0.5381696	0.1801816	0.3341087	0.3341455	0.6321509	0.0042659	0.1741506	0.6406405	0.4549100	0.3878535	0.5341148	0.2551040	0.7375558	0.6245326	0.3097384	0.0489760	0.6847629	0.2920490	0.2662200	0.2364650	0.7919669	0.2818657	0.0923416	0.7609991	0.6361066	0.5715384	0.1352612	0.3690781	0.3510835	0.4025048	0.6258875	0.3281116	0.6284603	0.3805992
650	0.2652469	0.4420707	0.3807915	0.6170631	0.5690928	0.4700315	0.0216742	0.0681240	0.5604897	0.4340053	0.2935202	0.6042817	0.6684318	0.6953600	0.0392946	0.3242625	0.0012589	0.7845393	0.5818331	0.6747118	0.6952748	0.8319422	0.1569355	0.1886749	0.6171519	0.5324387	0.1566158	0.6859316	0.0838026	0.1590163	0.1988303	0.6325653	0.1432381	0.2498012	0.3690852	0.4800804	0.0004897	0.1458154	0.7004179	0.3395946	0.3470114	0.5237971	0.2513448	0.5890795	0.7445197	0.3783547	0.0507670	0.6819233	0.3558305	0.1958839	0.1977246	0.6669934	0.3786870	0.1045839	0.6989188	0.6972877	0.6298435	0.0874248	0.2878934	0.3599891	0.4802254	0.4996155	0.2449122	0.7923017	0.3154584
700	0.2834320	0.3629990	0.2232490	0.6889913	0.5175304	0.4672029	0.0134803	0.0581820	0.5562254	0.4459719	0.2035579	0.8101954	0.7813931	0.6395017	0.0512217	0.3691602	0.0015974	0.8635762	0.6624537	0.6212641	0.7314974	0.6815514	0.1937171	0.1370790	0.6497106	0.4700042	0.0875676	0.6250672	0.0862047	0.1568644	0.1388511	0.7444864	0.0790317	0.3421242	0.4092027	0.5726205	0.0006356	0.1433785	0.8468399	0.3774410	0.5247502	0.8055790	0.3945146	0.7564376	0.6044235	0.3665241	0.0573009	0.7223425	0.2819494	0.1738784	0.2624789	0.7353013	0.3224911	0.0462966	0.8392395	0.6388961	0.4899914	0.1217242	0.3224072	0.4130549	0.4587883	0.4542390	0.2267095	0.6575357	0.3955273
750	0.2396637	0.4205561	0.3626024	0.6346785	0.6920145	0.2451875	0.0341231	0.0763739	0.5934017	0.5888784	0.2661355	0.8074553	0.6740065	0.5969993	0.0616348	0.3570104	0.0124920	0.7726834	0.6513479	0.7392211	0.7071648	0.8212655	0.2439255	0.1934744	0.5942054	0.5326564	0.1100483	0.6746362	0.1314156	0.1489055	0.1229382	0.5422660	0.1253096	0.3028616	0.3794635	0.4370274	0.0161975	0.1009683	0.6846736	0.3164907	0.3486162	0.5997473	0.3411136	0.6648286	0.6554873	0.3398965	0.0844141	0.6486890	0.2884778	0.2052422	0.3067002	0.7870710	0.4142825	0.0831570	0.7122248	0.8089200	0.6395814	0.1041349	0.2745405	0.4537070	0.3697483	0.5911642	0.2827026	0.8136207	0.3361693
800	0.3626675	0.3537095	0.3105298	0.6341792	0.6721930	0.4459889	0.0153437	0.0997753	0.6169114	0.4320726	0.2206102	0.7230818	0.6147133	0.7028977	0.0380915	0.2607020	0.0178751	0.7800776	0.5147638	0.7565685	0.7063446	0.8053864	0.1578284	0.1239271	0.6223765	0.6958776	0.1243149	0.7101788	0.1228227	0.2262504	0.2151364	0.5674077	0.0763166	0.2767486	0.3396111	0.5136434	0.0047564	0.1436100	0.6449064	0.4211541	0.4957174	0.3892298	0.3235109	0.7693622	0.6536150	0.4028728	0.0622376	0.6233583	0.2961715	0.2570985	0.2608052	0.7457397	0.4706857	0.0461594	0.7697014	0.6458868	0.6114581	0.1181373	0.2335081	0.3477309	0.4375620	0.5150363	0.2499085	0.6555209	0.3383283
850	0.4402143	0.4384501	0.2796033	0.6369706	0.5332432	0.5365381	0.0567727	0.0573316	0.4457991	0.4318858	0.2949625	0.7753866	0.6858394	0.6823310	0.0587075	0.2144163	0.0017554	0.6430647	0.3892284	0.6343214	0.6627855	0.7464027	0.1212956	0.0949600	0.7038786	0.5690294	0.1778545	0.7003107	0.0991833	0.1294227	0.3128318	0.6709112	0.1194779	0.3943345	0.2767447	0.3831483	0.0110313	0.2098265	0.7112898	0.3673953	0.5895026	0.4168191	0.3093954	0.6762264	0.7810188	0.3447065	0.0623870	0.5766689	0.2654423	0.2866012	0.2925687	0.6283017	0.4197238	0.1094362	0.6082933	0.7517371	0.6346297	0.1200324	0.2751865	0.3576238	0.4428278	0.4090174	0.2191904	0.6524388	0.3019901
900	0.3572550	0.4125915	0.2542914	0.7522598	0.5475562	0.5319658	0.0215519	0.0344164	0.4595880	0.4573514	0.3133479	0.7605153	0.7279786	0.9729555	0.0319262	0.1777608	0.0032853	0.6469219	0.3607253	0.6200520	0.5189604	0.8519206	0.2006865	0.1268557	0.6269994	0.4428183	0.2548824	0.6657591	0.0729079	0.1288867	0.2383574	0.6120965	0.0540398	0.3852137	0.3269785	0.4310743	0.0069411	0.1658002	0.7490845	0.4226556	0.5252726	0.4670487	0.2218230	0.7930754	0.6358281	0.4838296	0.0644695	0.5732063	0.3494558	0.2556957	0.2988480	0.6939732	0.3899021	0.0533312	0.6511144	0.6792462	0.5892717	0.1320281	0.3200960	0.4033158	0.4733272	0.5758170	0.2385075	0.6378928	0.3970748
950	0.2733718	0.4096149	0.3220966	0.6550096	0.5926319	0.5411962	0.0406536	0.0694058	0.3719008	0.4848170	0.2641044	0.7075245	0.7068401	0.8980845	0.0287372	0.0874939	0.0101570	0.7177281	0.3243269	0.6313735	0.5546757	0.8298686	0.2049613	0.1432606	0.6781392	0.4324182	0.2231882	0.7475999	0.1318771	0.2071233	0.1084462	0.5865618	0.1138748	0.3425635	0.4257135	0.4507623	0.0013941	0.1523386	0.7625130	0.3480291	0.3921555	0.5958059	0.2664372	0.6945435	0.6553258	0.3097427	0.0386461	0.5728401	0.2331094	0.2837479	0.4663675	0.6824835	0.3404748	0.0695725	0.7087735	0.7099867	0.6471888	0.1675277	0.3099903	0.4126067	0.4674583	0.5435647	0.2484895	0.6505067	0.3526091
1000	0.2336371	0.4181784	0.2514444	0.6638015	0.5999837	0.3037956	0.0236296	0.0507558	0.5291375	0.5869535	0.3038164	0.7633207	0.6910865	0.7261886	0.0339861	0.0772272	0.0080340	0.6660053	0.3753607	0.6292252	0.6757589	0.6627567	0.1874723	0.1833197	0.5446071	0.6406264	0.1927597	0.7756364	0.1023055	0.1261572	0.1336737	0.6933854	0.1159245	0.3330688	0.4170752	0.5886738	0.0072963	0.0765147	0.8261109	0.4355897	0.4206052	0.5796808	0.2465213	0.8110950	0.6825491	0.2732299	0.0622971	0.5090548	0.2892608	0.1819839	0.3054987	0.6227685	0.3558470	0.1095052	0.6620305	0.7946358	0.6473535	0.2004958	0.3464493	0.3771546	0.4722271	0.5449260	0.2328616	0.6323419	0.4147883

0	0.3700597	0.3446882	0.3952326	0.6791916	0.6260572	0.4612302	0.0637702	0.0909309	0.5204670	0.5227419	0.3103367	0.6702874	0.7119540	0.7433006	0.0131920	0.0441865	0.0180010	0.8435816	0.3762795	0.7827581	0.5824397	0.8339834	0.2122477	0.1279392	0.6756422	0.6418410	0.1429718	0.7175007	0.1025493	0.1258264	0.1837982	0.5869665	0.0479698	0.3519289	0.4570251	0.4978464	0.0072979	0.1398997	0.7855202	0.3280306	0.5439131	0.5270060	0.3372518	0.7106433	0.6242864	0.3335541	0.0834399	0.5474445	0.3428004	0.1815365	0.3410285	0.7198065	0.3311654	0.0618954	0.6617989	0.7109755	0.5724538	0.0745519	0.3533275	0.4338404	0.4022069	0.5180099	0.3217010	0.6933829	0.3801249
50	0.4013024	0.5096950	0.0759586	0.6700887	0.7509098	0.4836071	0.0252028	0.1470195	0.6402058	0.5252915	0.3473866	0.6529996	0.7480031	0.6400265	0.0957418	0.0246097	0.1441837	0.8083089	0.6896229	0.6717486	0.5094876	0.7285143	0.2190111	0.0907273	0.6349244	0.6442419	0.1208183	0.5995872	0.0544541	0.1153044	0.2736684	0.2207356	0.0825378	0.4523725	0.3685284	0.4557767	0.0048980	0.2184666	0.6221134	0.3572949	0.3975135	0.6019503	0.1690805	0.6667872	0.5204801	0.4326615	0.0709800	0.6524641	0.2798566	0.2605121	0.2019794	0.6243806	0.4061389	0.0265377	0.6213306	0.7776243	0.5675257	0.0279980	0.2979871	0.3550193	0.5122553	0.5655505	0.3857463	0.2867423	0.2886298
100	0.4003580	0.5007036	0.0633342	0.7696222	0.8110770	0.5413230	0.0311585	0.1839898	0.3064133	0.4009724	0.4166881	0.6123461	0.8023690	0.6727227	0.2310243	0.0949810	0.2165466	0.8169828	0.6992679	0.6669773	0.6310069	0.5893878	0.3024791	0.0811825	0.7127792	0.6660237	0.1026244	0.7617950	0.1449362	0.1601715	0.3236552	0.1280292	0.1251014	0.4691070	0.3112151	0.3979145	0.0115443	0.2239063	0.6920497	0.5502634	0.3057909	0.6204191	0.1176105	0.6815790	0.5330864	0.4797273	0.1205894	0.5946900	0.2319747	0.2069304	0.2526610	0.6592261	0.3948271	0.0226019	0.7948180	0.7060247	0.5259417	0.0149339	0.1274140	0.3142862	0.3251465	0.5060461	0.4452198	0.2601139	0.1345349
150	0.3867840	0.2979524	0.0434917	0.7834974	0.6548043	0.4941272	0.0670541	0.2472810	0.1314542	0.3762695	0.3360994	0.5096259	0.6574033	0.7675217	0.1663629	0.0843650	0.1869092	0.6248543	0.9034046	0.5651154	0.7069218	0.6380049	0.1970900	0.0649533	0.7002077	0.5091623	0.2460026	0.7227975	0.1283613	0.1670175	0.2183878	0.1086521	0.1163069	0.3806916	0.3751223	0.4910793	0.0053742	0.1868874	0.6796546	0.5707868	0.1393940	0.6310279	0.0947036	0.8389898	0.4249163	0.4274137	0.2633764	0.7140866	0.2707040	0.2539337	0.1974139	0.7807913	0.4767636	0.0792496	0.6882323	0.6897897	0.5050465	0.0035756	0.1315625	0.1265712	0.1572845	0.5085857	0.3238350	0.2236376	0.0431772
200	0.3057572	0.4114423	0.0412390	0.7052446	0.7165801	0.4765003	0.0421037	0.1747995	0.0579489	0.3396234	0.3317088	0.6548258	0.7203022	0.7558567	0.2242871	0.0841907	0.1745715	0.6576400	0.6775767	0.7873296	0.5574565	0.5776850	0.2304518	0.1195780	0.6594428	0.5520907	0.3508759	0.6835067	0.1675288	0.2962340	0.1511574	0.0919813	0.0962373	0.3193019	0.4011274	0.4270192	0.0148330	0.1562782	0.8382587	0.5476489	0.1219314	0.5252813	0.0952390	0.5974399	0.1434271	0.4320758	0.2347411	0.5779419	0.2478615	0.1809138	0.1934131	0.6755308	0.4148329	0.0388344	0.6612222	0.6844185	0.4980786	0.0092736	0.0481244	0.0829419	0.0740134	0.3996902	0.3432996	0.2244388	0.0138350
250	0.2469489	0.5347999	0.0578376	0.6887895	0.6950712	0.3550538	0.0202856	0.2032134	0.0797765	0.5829449	0.2726053	0.6106440	0.7630439	0.7462431	0.2303486	0.0932410	0.1189987	0.5916048	0.6690845	0.6989252	0.6263308	0.7415946	0.1901519	0.0769401	0.6002667	0.7225054	0.4308377	0.8032801	0.2369856	0.4159650	0.2288562	0.0835680	0.0843156	0.3027167	0.4051861	0.4446286	0.0001138	0.1968719	0.6558605	0.5824646	0.1027915	0.6144194	0.1048359	0.7519599	0.1938296	0.3802555	0.3303328	0.7574780	0.1196650	0.2153838	0.1977635	0.7437168	0.4359340	0.0347774	0.6927292	0.7624237	0.4878606	0.0207345	0.0231337	0.0698071	0.0683092	0.2714970	0.3969562	0.2821282	0.0426953
300	0.3539567	0.3636774	0.0451225	0.6003652	0.6605821	0.4591908	0.0210309	0.1903919	0.0832449	0.4781265	0.2972647	0.5357696	0.6858311	0.6820217	0.1999704	0.1305378	0.1766410	0.7441882	0.6770501	0.7451471	0.5639987	0.9197849	0.1998620	0.0643147	0.8106694	0.5529233	0.5004724	0.6497029	0.1567246	0.2860035	0.2931099	0.1173974	0.1097220	0.3547378	0.3241793	0.5276738	0.0071037	0.1973082	0.6927934	0.6476640	0.0782451	0.4904191	0.0334731	0.7265074	0.1170982	0.4851277	0.3061067	0.6263378	0.0344859	0.2564205	0.1631720	0.7175878	0.4459820	0.0138305	0.8135472	0.7145911	0.4955418	0.0098039	0.0591859	0.1026834	0.0468519	0.3368840	0.4681155	0.2869127	0.0210319
350	0.3545022	0.3368057	0.0232339	0.5890082	0.6119382	0.5785850	0.0164864	0.2537721	0.0661372	0.4316545	0.3138561	0.5407816	0.6343531	0.6835151	0.2498658	0.1073303	0.1474280	0.7193611	0.8317896	0.7015963	0.6432451	0.6824488	0.2233028	0.0528522	0.6929344	0.5132999	0.5193658	0.7248046	0.1780942	0.3207096	0.2184294	0.1226399	0.1265168	0.3470037	0.3427993	0.4271774	0.0009678	0.2145254	0.6821653	0.6558173	0.0922733	0.4906700	0.0102066	0.7957892	0.2129714	0.4717787	0.3408672	0.6234428	0.0450713	0.2192190	0.1584732	0.7865581	0.4650162	0.0377050	0.6084084	0.5905545	0.5615424	0.0049274	0.1077643	0.1429796	0.0535351	0.2356532	0.3671485	0.2487705	0.0366936
400	0.2796338	0.4089193	0.0457623	0.6888963	0.7241725	0.5956205	0.0184620	0.1991451	0.0890960	0.5124743	0.2285022	0.6303835	0.6794336	0.6909583	0.2379037	0.1572511	0.2195473	0.7916892	0.8408226	0.5732030	0.6841324	0.6972072	0.2643984	0.0894550	0.6506136	0.5526097	0.5910458	0.8418291	0.1311153	0.3212383	0.1960070	0.1159853	0.0933171	0.3579030	0.3808173	0.4939096	0.0047306	0.2239991	0.7376715	0.6346686	0.0523263	0.4967078	0.0201665	0.7215876	0.0959471	0.5221380	0.3145640	0.6927854	0.0576194	0.1868281	0.2127524	0.7010887	0.5175573	0.0718033	0.6632123	0.7243928	0.5410829	0.0012366	0.0650519	0.1064029	0.0533519	0.1358073	0.4022298	0.2251111	0.0394228
450	0.3461064	0.4703955	0.0588029	0.6279655	0.6896381	0.3996410	0.0181747	0.1908695	0.0619852	0.5892844	0.2485948	0.5147669	0.7478274	0.6312684	0.3239953	0.1348170	0.1836557	0.7581663	0.7425958	0.7345960	0.4925819	0.6959534	0.2062856	0.1052351	0.6156745	0.5677855	0.4545573	0.6550564	0.1931317	0.4004970	0.2287761	0.0832201	0.1200637	0.2564613	0.4301812	0.5260143	0.0014554	0.0885590	0.7289450	0.7484473	0.0502025	0.5385989	0.0286493	0.9094081	0.0783632	0.5465164	0.3555817	0.5444130	0.0264179	0.1834709	0.1854517	0.7375724	0.3214917	0.0329188	0.6559974	0.6676086	0.4219994	0.0057357	0.0489219	0.0341695	0.0567553	0.1919082	0.3418423	0.2515068	0.0037220
500	0.2390976	0.3302593	0.0375453	0.7556849	0.8023200	0.3875248	0.0137516	0.1871308	0.0436477	0.5571906	0.2638302	0.4786109	0.8661671	0.6278690	0.2388028	0.1252921	0.1626441	0.7079616	0.7092137	0.7478567	0.6151056	0.6951359	0.2304005	0.1371240	0.6343949	0.5327786	0.5198121	0.7921412	0.1721799	0.2932292	0.1517799	0.0986035	0.0786782	0.3545271	0.4828261	0.5238369	0.0010954	0.1028406	0.7483452	0.6793799	0.0636399	0.6531466	0.0158756	0.7806083	0.0925840	0.5682557	0.2461330	0.5689810	0.0343759	0.1878242	0.2025995	0.6950493	0.3660296	0.0409902	0.6371592	0.6111161	0.6070091	0.0044340	0.0740338	0.0630412	0.0745545	0.3705114	0.4274166	0.2277175	0.0543490
550	0.2629579	0.3920324	0.1997918	0.5922023	0.5716948	0.3362685	0.0293449	0.0842520	0.1065163	0.5102093	0.4037727	0.7420137	0.7120778	0.7306559	0.1138188	0.2514633	0.0289990	0.5990752	0.5796935	0.6928703	0.5817505	0.6743410	0.2345974	0.1514472	0.6716893	0.6114303	0.4730961	0.7038727	0.1943189	0.2343745	0.1720945	0.4724504	0.0519033	0.3024048	0.3225208	0.5452733	0.0166051	0.1938609	0.6656046	0.7424485	0.1946387	0.4703890	0.0681439	0.7344806	0.3634383	0.3837492	0.2718545	0.6162091	0.0988280	0.1829063	0.1958318	0.6043665	0.4530201	0.0341866	0.6807039	0.6444843	0.5245607	0.1236866	0.0814975	0.1872842	0.1467673	0.3598005	0.1334934	0.5332881	0.0546539
600	0.2819164	0.5034150	0.3070685	0.6870745	0.5441067	0.4551324	0.0148458	0.0608575	0.2253140	0.4849713	0.3371571	0.6421526	0.7296673	0.6452760	0.0566879	0.2499281	0.0085322	0.6419222	0.6837368	0.6193768	0.6336148	0.7388104	0.2711271	0.1649800	0.7109411	0.7075899	0.3479647	0.6708626	0.1281811	0.3520090	0.1566206	0.7676806	0.0549557	0.2943600	0.2873042	0.4475888	0.0037441	0.2003839	0.7289653	0.5995415	0.2850033	0.5672641	0.1227904	0.7221497	0.5173579	0.4408436	0.1555875	0.5564029	0.1571102	0.1946777	0.2235319	0.7889603	0.4148029	0.0308787	0.5621260	0.6380053	0.5505885	0.0994461	0.2071671	0.3482742	0.3659634	0.5328765	0.1267482	0.6279630	0.2619287
