"Time"	G1	G3	G8	G5	G4	G22	G83	G7	G6	G85	G86	G87	G54	G88	G89	G30	G29	G35	G100	G99	G32	G19	G18	G20	G81	G23	G80	G82	G51	G31	G58	G50	G78	G94	G95
250	0.0160616	0.1156347	0.6678393	0.7376432	0.0941719	0.1938532	0.0003113	0.7150528	0.7238605	0.0539736	0.7371427	0.4724924	0.0660216	0.6512798	0.4451946	0.1585502	0.1880744	0.7597159	0.7781628	0.2514200	0.6513085	0.6665090	0.8447028	0.7393434	0.0033167	0.0459843	0.3009689	0.2176059	0.0030595	0.1514659	0.6968547	0.0434232	0.3599540	0.6785477	0.8144309
300	0.0295337	0.0885789	0.6128974	0.6082835	0.0904525	0.2074665	0.0015897	0.6647026	0.7254058	0.0516422	0.6402248	0.4919620	0.0349982	0.8164300	0.3836087	0.2023305	0.1668752	0.6393807	0.7358343	0.2297252	0.6284202	0.6705992	0.7967834	0.6197843	0.0018543	0.0181266	0.3188019	0.2675551	0.0102107	0.2167208	0.6882449	0.0563727	0.3718481	0.9364497	0.6256220
350	0.0284464	0.1825063	0.7021907	0.5287399	0.0752360	0.1458153	0.0056647	0.7649609	0.7462828	0.0961408	0.6900767	0.4605525	0.0160393	0.7998643	0.3218383	0.2366028	0.2032335	0.6807407	0.8294666	0.3125910	0.6656224	0.6125186	0.7126504	0.7181325	0.0036474	0.0218493	0.5717036	0.2572356	0.0067554	0.1785305	0.7095902	0.0325575	0.3507178	0.7519131	0.6098065
400	0.0235644	0.1061649	0.8012138	0.6554004	0.0967332	0.1936846	0.0000091	0.8457382	0.7032880	0.1239039	0.5983592	0.4316917	0.0379255	0.6787153	0.4467704	0.1535120	0.1892171	0.6444487	0.7735860	0.2570774	0.4618860	0.6684808	0.8891408	0.6027826	0.0067321	0.0078262	0.6235291	0.2013660	0.0090160	0.1454794	0.6196368	0.0306232	0.3566263	0.7032462	0.7374537
450	0.0318853	0.0998161	0.6031492	0.7259776	0.0494473	0.2381197	0.0046314	0.6893226	0.5837271	0.1083161	0.7183677	0.5552067	0.0843512	0.7002205	0.3595732	0.1883089	0.1834944	0.6779718	0.6548779	0.3269181	0.5333809	0.6888931	0.7206696	0.6239439	0.0081660	0.0036333	0.5683079	0.2204090	0.0067095	0.1349444	0.7894082	0.0410471	0.3076035	0.6951547	0.7639907
500	0.0422379	0.1155578	0.6383629	0.6701277	0.0907576	0.1841337	0.0005703	0.7075316	0.7601578	0.0464702	0.8054576	0.3701471	0.0746940	0.6452304	0.4177761	0.1961702	0.0970019	0.6092539	0.7182449	0.2271411	0.4693428	0.6338426	0.6813909	0.7708756	0.0133828	0.0071996	0.6950076	0.2741656	0.0085197	0.1893908	0.7012552	0.0540212	0.4169512	0.8596823	0.6787758
550	0.0517313	0.0565113	0.8723404	0.6180924	0.0797459	0.5266396	0.0733156	0.6144278	0.6755319	0.0585118	0.6148958	0.5240066	0.0362122	0.7669048	0.3471996	0.4471833	0.1163733	0.6429183	0.6585864	0.1051700	0.6436904	0.4970420	0.7199274	0.7652610	0.0056436	0.0237734	0.7033863	0.5968042	0.0134602	0.2866967	0.6449323	0.0433275	0.3429365	0.5984963	0.6697037
600	0.0655681	0.0283800	0.7605903	0.6323998	0.0811648	0.5428585	0.0261322	0.7548609	0.7767007	0.0585423	0.6399862	0.5047767	0.0408145	0.9161817	0.4135168	0.5426317	0.1471507	0.7398581	0.7299977	0.0043454	0.5541648	0.3508974	0.7814341	0.6596850	0.0011896	0.0493277	0.5172625	0.6687114	0.0230856	0.3519477	0.6973963	0.0668933	0.2702778	0.7512376	0.6415987
650	0.0205197	0.0180083	0.6398367	0.6538992	0.0905434	0.7670604	0.0663376	0.6734551	0.6723304	0.0518732	0.8508762	0.6929475	0.0335726	0.6400002	0.4339457	0.6305316	0.2805783	0.7217386	0.8008663	0.0087535	0.5853006	0.3531812	0.7150918	0.7552512	0.0539791	0.1443522	0.2512544	0.8381087	0.0057778	0.2765388	0.7459958	0.0366650	0.3888053	0.7443271	0.6197408
700	0.0405811	0.0220107	0.6919996	0.8436565	0.0854550	0.6530604	0.0579576	0.9007315	0.8415585	0.0704465	0.5784528	0.5938034	0.0556862	0.7259678	0.3321927	0.3375602	0.2132036	0.6818539	0.5814139	0.0025078	0.6048851	0.3772100	0.6879635	0.6647214	0.0208511	0.2411346	0.1932088	0.5648034	0.0098416	0.2677884	0.7334876	0.0421127	0.2584732	0.6489649	0.7634605
750	0.0188563	0.0198000	0.7148584	0.6560491	0.1182660	0.6565483	0.0292406	0.7986216	0.7236744	0.1092005	0.7197656	0.6317271	0.0866793	0.7357518	0.3815192	0.3246131	0.2064914	0.7316196	0.5523240	0.0041648	0.6860540	0.4253519	0.7121890	0.7465056	0.0118914	0.3987614	0.2244447	0.6346425	0.0175620	0.2656729	0.7324237	0.0266001	0.3152651	0.6002401	0.7014006
800	0.0286164	0.0160294	0.6802980	0.7115871	0.1306696	0.6992369	0.0340653	0.6688069	0.7097664	0.1407923	0.6431648	0.5131178	0.0496532	0.7372273	0.4886247	0.4455029	0.1856677	0.5208305	0.6759270	0.0023156	0.7709031	0.3171284	0.6395308	0.4784787	0.0159175	0.4374863	0.1221138	0.5002779	0.0017953	0.2422354	0.6486561	0.0264629	0.4140344	0.5655720	0.6666701
850	0.0299739	0.0237279	0.8251146	0.6740729	0.1156499	0.7021129	0.0754198	0.6469414	0.6315386	0.0633824	0.7279589	0.4965194	0.0784093	0.7367047	0.4813569	0.4155988	0.1451734	0.6726241	0.7602542	0.0011180	0.8158985	0.3762209	0.7524318	0.6407700	0.0188416	0.4919243	0.1467410	0.4465996	0.0065274	0.3910132	0.6666160	0.0303729	0.2840769	0.5503631	0.6950327
900	0.0147451	0.0058555	0.6926022	0.6448973	0.0603687	0.6157177	0.0418833	0.6846636	0.7312125	0.0270841	0.6802199	0.4314984	0.0444766	0.6095254	0.3671604	0.5042643	0.2003722	0.6641163	0.7259853	0.0000545	0.7289829	0.3469092	0.7518113	0.6756280	0.0045201	0.4671621	0.1421754	0.3520207	0.0089803	0.2945778	0.6821093	0.0220197	0.3311819	0.6171000	0.6946293
950	0.0435516	0.0050323	0.7526584	0.7308693	0.0542356	0.7613033	0.0576228	0.7099840	0.7538343	0.1073700	0.7070475	0.6102380	0.0408748	0.7029409	0.3723762	0.4223935	0.3503818	0.6529044	0.6176928	0.0027927	0.7448017	0.2360520	0.5811870	0.6682222	0.0196809	0.5461878	0.1656559	0.3399474	0.0008456	0.2492115	0.8325658	0.0530285	0.3442735	0.6619763	0.7457488
1000	0.0403534	0.0221804	0.7119137	0.7291296	0.0836554	0.6658910	0.0520464	0.7172343	0.6234375	0.1110633	0.8230196	0.6341542	0.0714787	0.6944994	0.3844564	0.3365192	0.2807286	0.7796750	0.7246653	0.0005118	0.7560437	0.2705262	0.7241827	0.7398961	0.0052105	0.5122071	0.1264686	0.3421876	0.0110855	0.2177947	0.8292307	0.0287436	0.4062697	0.6822605	0.6029657
