"Time"	G1	G10	G2	G20	G17	G16	G4	G8	G18	G94	G9	G95	G11	G56	G3	G98	G7	G46	G6	G36	G37	G100	G38	G34	G35	G5	G19	G14	G13	G12	G41	G44	G49	G39	G22	G21	G50	G15	G51	G53	G52	G55	G42	G54	G45	G40	G47	G48	G72	G67	G61	G43	G57	G60	G59	G99	G58	G80	G81	G83	G88	G82	G89	G79	G84	G75	G86	G78	G77	G85	G90	G91	G93	G69	G92	G87	G68	G27	G96	G97
0	0.5133862	0.0373773	0.3454249	0.3522864	0.0309957	0.4704434	0.0914214	0.4636028	0.0303638	0.6844923	0.4605599	0.4793216	0.1931900	0.7882801	0.6800564	0.7567167	0.6160629	0.4873495	0.2694707	0.7245908	0.0602883	0.8349013	0.6124506	0.8227448	0.2325411	0.1187621	0.3863642	0.3269759	0.6992623	0.5135985	0.4849159	0.0059939	0.3081390	0.0417507	0.1342102	0.1668154	0.7923593	0.6680449	0.2500144	0.4667245	0.0253518	0.6149874	0.0044124	0.4875407	0.3525537	0.3503271	0.1587406	0.1413692	0.7988994	0.4647373	0.4539834	0.4701651	0.4790992	0.6821065	0.3375274	0.8070254	0.4460467	0.5133627	0.5388010	0.3106961	0.0415973	0.7157862	0.0479746	0.2165931	0.5328374	0.0216496	0.1684908	0.1510486	0.7297110	0.4944327	0.3764601	0.6345666	0.5047513	0.5677995	0.0286430	0.3540776	0.6083559	0.2131989	0.7457218	0.5636898
50	0.6827051	0.0324536	0.3234620	0.3360987	0.0184394	0.4598018	0.0591618	0.4944474	0.0914868	0.2266769	0.3829689	0.4154535	0.1067275	0.7875307	0.6986232	0.7113130	0.6734749	0.1833921	0.3218741	0.6971628	0.5408793	0.6065820	0.6853556	0.7149457	0.1259869	0.0671445	0.3404166	0.4308771	0.7834888	0.7492044	0.3348226	0.0058150	0.2969822	0.0633022	0.3040717	0.1467816	0.7447047	0.6507734	0.2702192	0.3544824	0.0646088	0.6236403	0.0179328	0.4534955	0.4982336	0.3273268	0.1939091	0.1439928	0.7689845	0.4125144	0.6735087	0.4000461	0.6028727	0.6779661	0.3149553	0.7034299	0.4090515	0.4852514	0.5681581	0.4732464	0.0671411	0.7443505	0.0658099	0.2598474	0.4553321	0.0012607	0.1875529	0.1895520	0.6105650	0.6616004	0.4949165	0.5599392	0.6266939	0.5544862	0.4442343	0.2819509	0.5361115	0.2828245	0.6303012	0.7136704
100	0.4379081	0.0252830	0.3285330	0.4316312	0.0063522	0.4314756	0.0252318	0.5459400	0.0267878	0.1418923	0.4852475	0.4197503	0.4390353	0.6874598	0.7818660	0.7409994	0.6533586	0.1299172	0.3205400	0.6007918	0.6996563	0.5800016	0.6145499	0.7174353	0.1087750	0.0570732	0.3734239	0.4114665	0.6647215	0.7350786	0.3000108	0.0019555	0.5344313	0.0323198	0.1015077	0.1490269	0.7879779	0.6314369	0.2612781	0.3543948	0.0578402	0.5389501	0.0033676	0.3145883	0.3642390	0.2617572	0.1846097	0.1597396	0.6560785	0.4637347	0.6876452	0.6964019	0.6811067	0.6737799	0.3224691	0.7839399	0.4076381	0.5252116	0.6332057	0.5843140	0.1047060	0.7955200	0.0786147	0.2992293	0.5178324	0.0005959	0.1641079	0.2749175	0.6342196	0.6038443	0.4408256	0.5310825	0.5566342	0.5276457	0.4034328	0.2201763	0.7920276	0.1547121	0.7486375	0.6928636
150	0.2115991	0.0439636	0.3839456	0.3945118	0.0064114	0.4786818	0.0152653	0.4862466	0.0272580	0.1863391	0.4550832	0.3297912	0.6970239	0.7817121	0.6879071	0.7669728	0.6390265	0.1004917	0.3368827	0.6200844	0.6571955	0.5066505	0.7276831	0.5427005	0.0960137	0.0236740	0.3589651	0.4734868	0.6512843	0.7308437	0.2803624	0.0048651	0.3739059	0.0255497	0.0371961	0.1369981	0.7756064	0.5768827	0.3159036	0.3485606	0.1036244	0.6358190	0.0015941	0.3059587	0.4459081	0.2151396	0.1964748	0.1304390	0.7692059	0.6092672	0.6922273	0.8116077	0.5890226	0.7194944	0.3231483	0.7748359	0.4347163	0.5316234	0.6062406	0.5739045	0.0738992	0.8219621	0.0606150	0.2754811	0.6274174	0.0001056	0.2065789	0.3033908	0.6222310	0.4651265	0.5035300	0.5401469	0.5267585	0.5269490	0.5022848	0.1484382	0.5892546	0.1784639	0.7342893	0.6480789
200	0.1673051	0.1427773	0.4196577	0.2179698	0.0062048	0.5622627	0.0166206	0.6884268	0.0391078	0.1828608	0.4720523	0.1818832	0.6493166	0.7211016	0.6735506	0.9493406	0.4592441	0.1072287	0.2887142	0.6722591	0.6326489	0.4085872	0.6756286	0.8951944	0.0610983	0.0589798	0.2715385	0.3791000	0.7566780	0.5921170	0.3244387	0.0069984	0.3767487	0.0135121	0.0585639	0.1831423	0.6775237	0.7330087	0.3536539	0.4225871	0.0835938	0.5931976	0.0017450	0.3652550	0.4563633	0.3199917	0.1979363	0.1975172	0.6760861	0.4501889	0.6399757	0.7390805	0.5080124	0.6282071	0.3525749	0.6774951	0.4056226	0.4368971	0.6655453	0.5728880	0.0702044	0.7671779	0.0538232	0.2384906	0.5893005	0.0000041	0.1704015	0.3452741	0.6297283	0.5896930	0.4938956	0.4735094	0.4997235	0.4255980	0.5298010	0.1498440	0.5766672	0.3144348	0.6832617	0.6169270
250	0.1929074	0.2710154	0.6540668	0.1665981	0.0096540	0.6003582	0.0080734	0.5939250	0.0404616	0.2038827	0.4753502	0.1396575	0.6029804	0.7104270	0.6856602	0.7579441	0.4460227	0.0871068	0.4006220	0.8313998	0.6310495	0.4894790	0.6542962	0.7222028	0.0911182	0.0525884	0.2512349	0.3563223	0.6967984	0.6855812	0.2494725	0.0352105	0.3914273	0.0485525	0.0675129	0.1511187	0.7053765	0.7040101	0.2774940	0.3211790	0.0831751	0.6002401	0.0013493	0.2633085	0.4211911	0.2243993	0.1594584	0.1163633	0.7041620	0.4490431	0.8724234	0.7296403	0.4973013	0.6106244	0.3197149	0.7971122	0.5500558	0.4646109	0.6825086	0.6420345	0.0640883	0.7070953	0.0363168	0.2762713	0.5670069	0.0000056	0.2355908	0.4400438	0.5344173	0.5563470	0.5001457	0.5061591	0.5291283	0.6054874	0.6351472	0.1777071	0.7013844	0.2561373	0.5974185	0.7872134
300	0.3022023	0.3560421	0.6130045	0.1114327	0.0646396	0.6042534	0.0369153	0.5541608	0.0230547	0.1907207	0.3870340	0.2014238	0.6006869	0.6952580	0.6306950	0.8367789	0.5051423	0.1270535	0.3085888	0.7262805	0.6360713	0.5517150	0.6881120	0.7727342	0.1521618	0.0605958	0.2569773	0.3382172	0.6611792	0.5858944	0.3689799	0.0077151	0.3554515	0.0333399	0.0764231	0.1926039	0.7344491	0.6629774	0.3530707	0.3466442	0.0912479	0.6228083	0.0039715	0.2701211	0.4421625	0.2202794	0.1796002	0.1853360	0.7657195	0.4264477	0.7209453	0.6584242	0.6029421	0.7302837	0.3681494	0.8563391	0.4568329	0.5318406	0.6683912	0.5712133	0.0431395	0.6742094	0.0374209	0.2391996	0.5776154	0.0026011	0.2126681	0.3265524	0.5293354	0.6298131	0.4167567	0.5503436	0.5239176	0.5341284	0.4889089	0.1821222	0.6703318	0.3208975	0.8094300	0.6676593
350	0.5136181	0.1533428	0.4985105	0.1947507	0.0143498	0.5591213	0.0348256	0.5996214	0.0119463	0.1531834	0.4143515	0.2030544	0.6281647	0.6613274	0.5604168	0.7628934	0.5105472	0.0947336	0.3060834	0.6976130	0.6247913	0.5394778	0.6241224	0.7112491	0.1251667	0.0853286	0.2640200	0.3158375	0.7620997	0.8175768	0.3170529	0.0051321	0.4094978	0.0471660	0.1053080	0.1920573	0.6654856	0.7104263	0.3827332	0.4201049	0.0765944	0.5492424	0.0139753	0.2473564	0.4571415	0.2675331	0.1940116	0.1746495	0.7174777	0.4511130	0.7387102	0.5938815	0.5029771	0.7912215	0.1886488	0.8861963	0.4506669	0.5547193	0.7476677	0.5887462	0.0417333	0.7812650	0.0225109	0.1743972	0.4955643	0.0004809	0.2239411	0.2759128	0.6422453	0.5253719	0.4132875	0.6239277	0.3944098	0.6236170	0.5442035	0.0962093	0.5641834	0.3119390	0.7272565	0.6752062
400	0.4340197	0.1263163	0.5566727	0.3302931	0.0081327	0.5200154	0.0261553	0.5808734	0.0226605	0.1082697	0.4022519	0.1459198	0.5893358	0.6228001	0.5853402	0.7616760	0.6248532	0.0673799	0.2769766	0.6198787	0.6441404	0.4367794	0.7171220	0.6432906	0.1109224	0.0385555	0.3412410	0.3836567	0.6071008	0.6338442	0.3422780	0.0143534	0.4065232	0.0157595	0.0958163	0.1712712	0.7527224	0.6458190	0.3856411	0.2803213	0.1009615	0.6048504	0.0045298	0.4053052	0.6695803	0.2204514	0.1775871	0.1630133	0.7637853	0.5234090	0.6031261	0.6510695	0.5832273	0.5638260	0.2628928	0.7167903	0.4091507	0.5592315	0.6530146	0.6393978	0.0865590	0.7794552	0.0481229	0.1791360	0.5172211	0.0000037	0.1834335	0.3039971	0.6005038	0.4946633	0.4579413	0.6811791	0.3708976	0.5186218	0.4393503	0.1305493	0.5126419	0.2969537	0.7985688	0.5725420
450	0.2310367	0.1799297	0.6424794	0.2616815	0.0048293	0.6018673	0.0199695	0.4664681	0.0366679	0.1089696	0.3396878	0.1763617	0.7983689	0.6919833	0.5747152	0.7342768	0.5088402	0.0626238	0.2977852	0.6380009	0.6048239	0.4363016	0.7470484	0.6523769	0.1249093	0.0391526	0.3062095	0.3182383	0.6685719	0.7763536	0.3699209	0.0102353	0.4784626	0.0149395	0.1431054	0.2000663	0.6426191	0.8463099	0.3044787	0.3755432	0.0699955	0.5705107	0.0067572	0.2824376	0.4412858	0.2396712	0.1861956	0.1757513	0.7458855	0.4055960	0.8612493	0.7439658	0.5509323	0.5900476	0.3418581	0.7814410	0.3307333	0.5369793	0.6150769	0.6576764	0.0506999	0.6470835	0.0331876	0.2179956	0.4585545	0.0000071	0.2066662	0.2234027	0.5552106	0.4847335	0.4787019	0.5460094	0.5331223	0.4874059	0.5764435	0.1960042	0.5724045	0.3216584	0.6452256	0.5913257
500	0.1879459	0.2369920	0.6618379	0.2589092	0.0034311	0.6281808	0.0137078	0.6715980	0.0177873	0.1488227	0.5444632	0.1235916	0.6957982	0.7812205	0.6434885	0.7547075	0.4895994	0.1070838	0.2378751	0.7988014	0.5282946	0.4894436	0.8748129	0.5978759	0.1183034	0.0585398	0.2892574	0.3421817	0.7460406	0.6901715	0.2814555	0.0042776	0.6049321	0.0348061	0.0935528	0.1709010	0.7092031	0.6062237	0.3401396	0.3131371	0.0535237	0.5583686	0.0023009	0.2648611	0.4996683	0.2204347	0.1495059	0.1241176	0.7439649	0.4927469	0.6532933	0.7109734	0.5522773	0.6368209	0.2886695	0.6912646	0.3455309	0.4901249	0.7247866	0.6013961	0.0352507	0.6344404	0.0481233	0.2349912	0.4717286	0.0008649	0.1766526	0.3268404	0.4831962	0.5378073	0.5035916	0.5586080	0.5148468	0.5690467	0.5416783	0.1471900	0.6969645	0.3044272	0.5947804	0.6325891
550	0.3645732	0.3423927	0.5842980	0.2085203	0.0058429	0.7661341	0.0336895	0.5065814	0.0261341	0.6634065	0.3804865	0.1953477	0.4915826	0.8463648	0.6733869	0.6983690	0.4133486	0.2954755	0.2263604	0.7189577	0.1975098	0.4572786	0.7189140	0.7728060	0.1751905	0.4689044	0.1719064	0.4062601	0.7316784	0.7704500	0.3663923	0.0143073	0.3366391	0.0449999	0.2021702	0.2519415	0.6713916	0.5405083	0.5260928	0.4955395	0.0864409	0.4150484	0.0069946	0.4182690	0.4491326	0.3393025	0.2581310	0.1868647	0.7628793	0.3357987	0.5692130	0.5002403	0.4953179	0.5684319	0.3660749	0.6538881	0.3361382	0.4784386	0.7007814	0.4176385	0.0692096	0.7764869	0.0623045	0.3131123	0.5668337	0.0097534	0.2221217	0.1506400	0.5874082	0.5135446	0.4708238	0.5511809	0.4658624	0.5273793	0.1736598	0.3355227	0.5781360	0.3079829	0.7086345	0.7249940
600	0.4770146	0.2508453	0.6496695	0.1454692	0.0222421	0.5478193	0.1577000	0.4368454	0.0279604	0.7580557	0.3857978	0.2910728	0.1994572	0.7949013	0.6112064	0.6345229	0.4424419	0.5248395	0.2988910	0.6943904	0.0665189	0.6488489	0.6291943	0.8264306	0.3031475	0.2817785	0.1216573	0.2997814	0.7239610	0.7275919	0.3747073	0.0152430	0.1143112	0.1137595	0.3610541	0.1951731	0.4958088	0.6827359	0.2922837	0.6151686	0.1105879	0.5221851	0.0169511	0.4949184	0.4480046	0.4881290	0.2579426	0.2209153	0.5941042	0.3678666	0.4825382	0.1523878	0.4239621	0.5895052	0.3354378	0.7314896	0.4999394	0.4743431	0.6248981	0.4076440	0.0684182	0.6962782	0.0677059	0.2588569	0.4730752	0.0294011	0.2196391	0.1802591	0.6165826	0.5789842	0.4652099	0.4576765	0.4446332	0.3766189	0.0405974	0.3585791	0.6565565	0.3119590	0.6270398	0.6993857
650	0.6384608	0.0671685	0.4480262	0.2577601	0.0574047	0.5728987	0.1731590	0.3035563	0.0169197	0.5429363	0.4989750	0.3917253	0.0614268	0.7076153	0.6280868	0.6562990	0.5685769	0.4108078	0.2295866	0.7194112	0.0793333	0.7287950	0.5300106	0.8220674	0.3088418	0.1784235	0.1188635	0.2919116	0.9185254	0.5467557	0.3648945	0.0235619	0.0793009	0.1571839	0.4403931	0.1969684	0.4461197	0.6183394	0.4839213	0.5882848	0.0746248	0.6354918	0.0383616	0.3970096	0.3756565	0.5852317	0.2352562	0.3891678	0.6822939	0.3016863	0.5350064	0.0536585	0.5825241	0.5700797	0.3020869	0.6833731	0.5657869	0.4501347	0.4825703	0.2732134	0.0444030	0.7138843	0.0392771	0.2890873	0.5409679	0.0262250	0.1596892	0.1663541	0.6103834	0.5485453	0.5434904	0.5501873	0.5073727	0.4677715	0.0380685	0.3775059	0.4112603	0.3558009	0.6625886	0.7445548
700	0.6921733	0.0704514	0.2404843	0.3030562	0.0276281	0.4486533	0.1664608	0.2628348	0.0190584	0.6929332	0.3987250	0.4927660	0.0787709	0.6252095	0.6507069	0.6897217	0.6621076	0.4406517	0.3522815	0.7729172	0.0589057	0.6562724	0.6163530	0.7027971	0.3323284	0.1877552	0.1213515	0.3378058	0.6225545	0.6819420	0.4681414	0.0223596	0.0814727	0.0890275	0.4624993	0.2430629	0.3775846	0.5259334	0.3463576	0.5302692	0.0682606	0.6901158	0.0325059	0.4370836	0.3332778	0.6290959	0.1939992	0.3214953	0.7547350	0.3508713	0.3984464	0.1162171	0.7457829	0.6406813	0.3164808	0.6516057	0.5300428	0.4834386	0.6138459	0.3243216	0.0781017	0.8184944	0.0474010	0.3041134	0.4817721	0.0198872	0.3675699	0.1693504	0.5732974	0.4784433	0.5531693	0.4490970	0.5892178	0.4511634	0.0438027	0.3752368	0.4096814	0.2619044	0.6888622	0.6781416
750	0.7306561	0.0590246	0.2501420	0.4689421	0.0113464	0.4373014	0.1034998	0.2220809	0.0214107	0.6444228	0.4925359	0.4912190	0.0326664	0.6944383	0.6016210	0.7524748	0.6757951	0.4829824	0.3479492	0.6475321	0.0463033	0.6738639	0.5984003	0.7744445	0.2340024	0.1437447	0.2385497	0.3100595	0.7181576	0.6959858	0.4719197	0.0225767	0.1311895	0.0675007	0.5768038	0.2144139	0.6024002	0.5363212	0.2958200	0.6032471	0.0525578	0.5778785	0.0488432	0.4652792	0.4130354	0.4230480	0.2540994	0.2705217	0.7388490	0.3635998	0.4064838	0.2132095	0.5106991	0.5716202	0.3648559	0.7713163	0.3970140	0.5103046	0.5628561	0.4528647	0.0830346	0.7486780	0.0738560	0.2956724	0.4550317	0.0247703	0.2451102	0.1784367	0.5781152	0.5787726	0.4719016	0.5962476	0.5308335	0.5446578	0.0590167	0.4263615	0.3225964	0.2375094	0.7167414	0.6653510
800	0.5745713	0.0430797	0.2904923	0.4047952	0.0123118	0.3932268	0.1634068	0.2607136	0.0260126	0.7767088	0.4943357	0.3753167	0.1713966	0.7217440	0.6085889	0.8729991	0.6299568	0.4436189	0.2688506	0.6834622	0.0408495	0.7142686	0.5451960	0.6184287	0.2026821	0.1616154	0.2786525	0.3826805	0.6354995	0.6312867	0.4701334	0.0069108	0.1874396	0.0712925	0.3877161	0.1838528	0.7212107	0.5464313	0.3302971	0.6196879	0.0163339	0.4857042	0.0341929	0.3988352	0.3626719	0.3191321	0.2259755	0.1882124	0.6682875	0.5045556	0.4019399	0.4188910	0.5208674	0.6874064	0.3719604	0.6039288	0.3947483	0.4891189	0.5079149	0.4035391	0.0783306	0.7574575	0.0373406	0.2367576	0.5066384	0.0568041	0.2917200	0.1755014	0.6110715	0.6908668	0.4345078	0.5734328	0.5751328	0.6476455	0.0708210	0.4031427	0.3551275	0.1800494	0.7024517	0.6603405
850	0.4781195	0.0348497	0.2679815	0.3926715	0.0023795	0.4052435	0.0660453	0.2587688	0.0235050	0.8374133	0.5218742	0.4142203	0.1932968	0.6616365	0.7034127	0.7631877	0.6180900	0.4756833	0.3857129	0.6101500	0.0557592	0.6011411	0.5326777	0.6685158	0.1663979	0.1197657	0.3753042	0.2935937	0.6865951	0.5454236	0.4073132	0.0130710	0.2889082	0.0437000	0.3675852	0.2296765	0.7029916	0.5205039	0.2095032	0.5998489	0.0312001	0.5445712	0.0435812	0.5785227	0.3235077	0.2416316	0.2098712	0.1935714	0.6620885	0.4493661	0.4197650	0.4066017	0.5017266	0.6220628	0.3162086	0.6191574	0.3776735	0.5059334	0.6025442	0.3555247	0.0545326	0.7426016	0.0703232	0.1951969	0.7132270	0.0150857	0.1828741	0.1854298	0.5776320	0.4517210	0.4407700	0.5569556	0.5231623	0.4930967	0.0633943	0.4072081	0.4122332	0.1885380	0.6884025	0.7694880
900	0.6482616	0.0187133	0.2855465	0.3791770	0.0056190	0.4956502	0.0415732	0.2441686	0.0232434	0.7165032	0.4405352	0.4796127	0.1528700	0.6538527	0.7026268	0.7958061	0.5859189	0.5251798	0.3599457	0.8479632	0.0392405	0.6658726	0.5244409	0.6334638	0.1569525	0.1047121	0.3306151	0.2270120	0.6318389	0.6739051	0.3790103	0.0091269	0.2357533	0.0232803	0.2112372	0.1812888	0.6591570	0.6765610	0.2930888	0.5739929	0.0199117	0.5513764	0.0150059	0.4361549	0.4096417	0.2415823	0.1659224	0.1300192	0.6171965	0.4589565	0.3963988	0.4120207	0.4944886	0.7012049	0.3974431	0.6121709	0.3124843	0.6373330	0.5528917	0.3122515	0.0557774	0.6448669	0.0673514	0.2362195	0.5999781	0.0119899	0.1938583	0.2208502	0.8015992	0.5798190	0.4587796	0.4961811	0.5580795	0.5853192	0.0353108	0.3322338	0.3923441	0.1960223	0.7532476	0.7820890
950	0.5572744	0.0669905	0.2634072	0.3690846	0.0064495	0.4284427	0.0654246	0.2167159	0.0385383	0.6699226	0.3944612	0.4874543	0.1309917	0.8625805	0.7548844	0.8156400	0.4821425	0.5123664	0.3602538	0.7362650	0.0374518	0.7424805	0.5220997	0.7582027	0.1862707	0.1535825	0.4025599	0.3289083	0.6992597	0.5875449	0.3640231	0.0091694	0.2693549	0.0468121	0.2630888	0.1529085	0.6245064	0.5953615	0.2652689	0.5108200	0.0631617	0.4771780	0.0408428	0.3852328	0.5265615	0.2934097	0.2502322	0.1405137	0.5684100	0.4771131	0.4003293	0.4714050	0.4939127	0.7027874	0.3766816	0.5610980	0.4627136	0.5005995	0.5889504	0.3837532	0.0894962	0.8486055	0.0808699	0.2230421	0.7033324	0.0080679	0.1714084	0.1749918	0.5594907	0.5513930	0.4857952	0.5340351	0.5723847	0.4520201	0.0363883	0.4555629	0.3833913	0.2143548	0.6638738	0.7865705
1000	0.5988099	0.0290165	0.3363934	0.4110504	0.0072480	0.5058610	0.0583111	0.3404224	0.0613557	0.6462862	0.4053983	0.4882891	0.1841047	0.7201049	0.6287310	0.7006581	0.6474101	0.4159466	0.2691268	0.7554963	0.0550601	0.7605973	0.6503721	0.6916600	0.1749893	0.0876492	0.3308386	0.4603927	0.6519032	0.6619280	0.3714228	0.0074702	0.3143119	0.0567696	0.1523027	0.1875763	0.7560100	0.6212744	0.2278842	0.4969793	0.0314507	0.4626054	0.0164713	0.5293582	0.4678108	0.2063593	0.2694396	0.2441463	0.7588046	0.3770524	0.3707348	0.4303398	0.5120684	0.6592954	0.3184191	0.7552235	0.4068026	0.4837071	0.5432223	0.3393844	0.0883107	0.7705286	0.0733589	0.2227280	0.5548821	0.0147851	0.1823025	0.1951155	0.5818732	0.4885571	0.4495630	0.4572503	0.7317949	0.4901323	0.0302873	0.3802334	0.2993335	0.1916367	0.6577312	0.7487237

0	0.5946478	0.0154013	0.2594536	0.4302252	0.0219515	0.3668269	0.0537958	0.3415804	0.0406498	0.6179645	0.4548008	0.5128893	0.1284310	0.7917942	0.5710965	0.5708144	0.7087443	0.4848610	0.2907166	0.6783171	0.0542371	0.6858316	0.7379539	0.7701082	0.1703722	0.1405722	0.3204763	0.3078446	0.7087983	0.6502727	0.4160811	0.0146674	0.3478527	0.0172830	0.1414636	0.1935532	0.7463937	0.5297080	0.2556256	0.4937330	0.0456392	0.5321683	0.0061713	0.4955253	0.4633894	0.3099234	0.1266433	0.2257354	0.7597869	0.4324366	0.3947877	0.4490264	0.4710812	0.6638390	0.3382773	0.7490138	0.5169384	0.5732619	0.6006937	0.3569740	0.0592737	0.6466012	0.0648007	0.2251012	0.5127295	0.0156764	0.1871463	0.0856563	0.5625771	0.5603220	0.4336853	0.5628492	0.5200797	0.6156246	0.0123794	0.3329186	0.5645896	0.1923402	0.6269192	0.5708946
50	0.6003453	0.0071106	0.3186392	0.3648161	0.0106767	0.4121656	0.0851382	0.4176450	0.1538273	0.4663567	0.4223285	0.4505564	0.1702187	0.4172915	0.5801096	0.1825885	0.6584321	0.2555969	0.2089387	0.5919085	0.0530969	0.3829000	0.5724576	0.6741064	0.2071979	0.0818172	0.3236691	0.3932821	0.5877889	0.6325819	0.5822597	0.5172503	0.3185906	0.4598736	0.2728746	0.1781319	0.6550969	0.5624343	0.2925815	0.4548460	0.0548313	0.3144290	0.0147884	0.4892221	0.4529879	0.3288839	0.0614333	0.1497475	0.7422153	0.4255312	0.4719732	0.4359594	0.5571091	0.6425593	0.3480331	0.3524266	0.5959781	0.4739047	0.4325454	0.3301908	0.0478248	0.7363517	0.0374647	0.1928666	0.4918497	0.0009509	0.2091126	0.1470701	0.6111292	0.4327515	0.1555577	0.5144387	0.6107982	0.5014468	0.0361489	0.3056263	0.2898026	0.2263926	0.0775307	0.6698776
100	0.4655220	0.0130802	0.2399316	0.3257241	0.0118253	0.4008575	0.0851938	0.4998757	0.1952678	0.3855916	0.4357139	0.4184609	0.4326374	0.3337959	0.6504564	0.0706595	0.7035502	0.3055548	0.2556660	0.6795192	0.0826766	0.1901211	0.5384424	0.5543681	0.1730171	0.0365317	0.3901156	0.3505766	0.5969167	0.6958043	0.3574906	0.6083070	0.3443483	0.6060035	0.1499681	0.1536379	0.6099785	0.6193766	0.2534095	0.5412091	0.0455419	0.3075963	0.0066765	0.4964870	0.3447233	0.2649369	0.0926708	0.1697102	0.6975671	0.3493334	0.4319582	0.7335327	0.5703932	0.6569353	0.2764668	0.1513473	0.5776794	0.5221004	0.5641757	0.2695298	0.0378966	0.6994499	0.0708936	0.2697966	0.5556298	0.0000215	0.2191561	0.1657631	0.6445842	0.5312828	0.0929834	0.6035846	0.5826119	0.5390313	0.0302196	0.4380985	0.3366435	0.2886279	0.0519412	0.2206098
150	0.2346977	0.0081819	0.3985591	0.3195108	0.0020603	0.4872925	0.0335827	0.6755766	0.4679991	0.3985624	0.4161741	0.3693496	0.6587576	0.3472344	0.6119672	0.0112555	0.7144311	0.4919004	0.1839049	0.7602814	0.0333693	0.1284190	0.4796311	0.6287332	0.1255908	0.0183947	0.3678303	0.4532000	0.6024592	0.6447288	0.3312444	0.5723561	0.3335589	0.7170718	0.1124449	0.1596504	0.7450129	0.5704608	0.2390144	0.5077073	0.0434660	0.2190335	0.0043092	0.4141454	0.5322046	0.2473355	0.0924592	0.1961243	0.6446417	0.3283597	0.4771685	0.7382023	0.5512616	0.6267868	0.2657820	0.1234260	0.6349242	0.5394131	0.4869256	0.2447132	0.0732427	0.7831935	0.0399726	0.3018547	0.5139635	0.0004451	0.1947454	0.1339149	0.5645217	0.5958315	0.1423823	0.6709793	0.7459940	0.5328338	0.0497156	0.4289083	0.2953639	0.4223401	0.0660450	0.0839668
200	0.1693939	0.0380090	0.4482184	0.2681439	0.0130340	0.5436827	0.0426720	0.6262504	0.5994929	0.3268299	0.5496623	0.3318252	0.6794689	0.2793844	0.5985627	0.0159648	0.6195946	0.4965535	0.2113752	0.7466951	0.0315956	0.0962825	0.5609166	0.5654120	0.0918179	0.0528283	0.2812890	0.3480805	0.6484597	0.7699550	0.3286947	0.4963953	0.3058925	0.6475957	0.0326366	0.1455961	0.6438185	0.4738044	0.2224809	0.4645948	0.0364261	0.2443521	0.0007978	0.2991792	0.3781425	0.2293633	0.1035350	0.1793590	0.6259831	0.3986529	0.4924413	0.6067220	0.5955662	0.6065179	0.3751911	0.0749533	0.6601590	0.5171373	0.4212008	0.3492752	0.0588354	0.6540492	0.0873581	0.2638570	0.5365512	0.0000000	0.2775081	0.0971579	0.7084676	0.4946524	0.1380129	0.6750635	0.6757363	0.4675184	0.0237436	0.3986692	0.3272237	0.4133124	0.0730703	0.0432890
250	0.2791552	0.1461023	0.6246243	0.1877741	0.0094819	0.6976382	0.0364621	0.7963801	0.5358950	0.3730202	0.4511461	0.4226636	0.7254184	0.3711442	0.7236109	0.0075780	0.6033995	0.4208842	0.2243953	0.9447458	0.0398992	0.1497634	0.6034917	0.5948440	0.1039667	0.0749424	0.2085827	0.2837532	0.6429273	0.6253180	0.4234489	0.5026542	0.3357866	0.5881898	0.0340246	0.1271732	0.8656246	0.6223512	0.2700911	0.4162475	0.0524086	0.2063485	0.0000973	0.4095373	0.4143759	0.1776569	0.1045795	0.2121085	0.7578561	0.3768842	0.5132611	0.6075867	0.4740202	0.6366084	0.3118763	0.1056940	0.6173084	0.4725892	0.5239605	0.3288432	0.0609548	0.7500733	0.0618866	0.2658164	0.5917924	0.0001228	0.1954840	0.0827531	0.4834187	0.4077528	0.0574477	0.6152100	0.7046301	0.5604493	0.0248070	0.3877258	0.4960567	0.4038285	0.0525206	0.0859846
300	0.3357935	0.1451255	0.7184403	0.1798399	0.0151135	0.5561856	0.0151866	0.6312316	0.5181781	0.5025760	0.4719988	0.3588947	0.9310389	0.3116288	0.6762309	0.0209657	0.6773436	0.5223792	0.2299968	0.7159171	0.0636853	0.1577653	0.6466181	0.5216191	0.1331185	0.0843541	0.2581249	0.4461484	0.6574300	0.5319317	0.4076906	0.5446897	0.3383085	0.5323307	0.0701415	0.1408010	0.7531299	0.5878124	0.3323588	0.4400880	0.0579501	0.2211188	0.0028300	0.3652991	0.3289872	0.2219149	0.0880551	0.1970227	0.8061870	0.3327706	0.4983790	0.5551880	0.5582369	0.6704047	0.3202670	0.1521551	0.6800263	0.4338477	0.5732325	0.4539860	0.0578276	0.7029832	0.0584607	0.2938836	0.5750394	0.0000000	0.2447307	0.1589469	0.5236058	0.6911921	0.1281214	0.5473032	0.7431401	0.5063529	0.0219170	0.4191527	0.5084151	0.3739478	0.0532273	0.0574533
