"Time"	G1	G10	G20	G2	G17	G16	G4	G9	G8	G18	G94	G11	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G14	G12	G49	G39	G41	G44	G22	G21	G50	G13	G52	G53	G51	G55	G42	G40	G45	G54	G61	G47	G43	G48	G57	G72	G67	G60	G59	G99	G58	G80	G84	G83	G89	G82	G81	G79	G88	G78	G77	G85	G75	G90	G91	G86	G69	G93	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24
750	0.6538741	0.1317979	0.5216136	0.4396569	0.1785191	0.3558993	0.2084798	0.0283059	0.0047533	0.5709492	0.6775328	0.0824670	0.4537863	0.7289518	0.0836819	0.5833875	0.4780496	0.5886280	0.4072843	0.7769329	0.7394243	0.6690473	0.4136854	0.5125095	0.0121820	0.1103346	0.4592165	0.2402328	0.6227957	0.8488103	0.3363193	0.1245173	0.1216867	0.4619929	0.0817549	0.3161778	0.6437672	0.1342295	0.5749941	0.2195226	0.7373710	0.1761553	0.3913694	0.0425075	0.0018569	0.3351916	0.0264676	0.4119741	0.3327895	0.6878581	0.4078515	0.6880635	0.6439173	0.0330052	0.6515196	0.6919324	0.4184258	0.6920627	0.0363067	0.6006613	0.3518945	0.0033460	0.5057317	0.0147559	0.3782589	0.0140058	0.4786328	0.4057558	0.4543348	0.9011313	0.3091535	0.1858622	0.0212526	0.4401249	0.3585414	0.4586496	0.6401807	0.7561091	0.5598548	0.6801117	0.0650011	0.2546632	0.0344007	0.7555892	0.6287367
800	0.6434608	0.1405422	0.5449563	0.4537256	0.2027024	0.2777391	0.3671032	0.0189856	0.0010904	0.5017630	0.6758666	0.1745302	0.4614546	0.7515578	0.0692982	0.5329896	0.4464593	0.7152865	0.4322690	0.7905796	0.6167603	0.7763929	0.4570632	0.5552021	0.0188546	0.1487407	0.4205080	0.1881663	0.5988290	0.7923263	0.3191772	0.1764732	0.2183362	0.5589135	0.0512260	0.3718527	0.5719200	0.1272091	0.4380983	0.2970494	0.7824933	0.1825703	0.3043031	0.0292990	0.0046379	0.4661959	0.0226803	0.4944509	0.3493201	0.7785163	0.2875718	0.7400000	0.7884278	0.0364287	0.6817102	0.6698875	0.3920838	0.7096778	0.0456299	0.5605349	0.4072127	0.0185069	0.3413215	0.0049695	0.4759536	0.0061699	0.3515363	0.4136659	0.4254838	0.7431761	0.1789627	0.2013374	0.0220997	0.3721386	0.3248324	0.4684884	0.7158793	0.5761749	0.6422688	0.6235254	0.0742935	0.2972666	0.0312826	0.6490985	0.5680942
850	0.8259377	0.1900334	0.5484379	0.3735660	0.3249732	0.3376344	0.2402120	0.0189936	0.0009862	0.4290874	0.7235877	0.0902172	0.4128549	0.6795880	0.0969904	0.6027004	0.4746488	0.5399632	0.3736567	0.7004847	0.6850010	0.6685117	0.5175801	0.5779616	0.0284624	0.1418672	0.3826998	0.3311081	0.6422594	0.7048936	0.3607761	0.1908200	0.1529692	0.4445215	0.0961557	0.4065354	0.7644334	0.2252981	0.5169199	0.3358126	0.6151778	0.1670340	0.3415817	0.0649941	0.0093169	0.4734324	0.0424275	0.4039064	0.3496157	0.6142570	0.4364872	0.7220015	0.5956687	0.0633233	0.5932611	0.6238417	0.3888043	0.6894825	0.0866189	0.6565426	0.5098425	0.0177418	0.3529915	0.0367081	0.4110485	0.0024622	0.3633445	0.3604298	0.3418666	0.7906045	0.2157075	0.2085570	0.0206339	0.3788180	0.3189749	0.5175475	0.6130508	0.6774620	0.4948135	0.5984370	0.0680053	0.2552457	0.0181255	0.6951449	0.7722111
900	0.7447597	0.1505380	0.5966174	0.3072450	0.1576808	0.2166255	0.2585534	0.0254429	0.0013799	0.5116303	0.6957407	0.1195820	0.4759403	0.7123432	0.1219650	0.5125848	0.4557974	0.6333610	0.5113794	0.7103621	0.6568945	0.7990096	0.3651246	0.6245320	0.0219712	0.1326168	0.4682809	0.1851175	0.7311414	0.5337292	0.4242589	0.1618539	0.1115871	0.5669508	0.0856220	0.3716925	0.6264285	0.1772062	0.5901933	0.3709389	0.6560284	0.1583441	0.4070584	0.0509401	0.0087618	0.3957681	0.0464517	0.3549046	0.3198001	0.6963497	0.4642095	0.6950908	0.6997907	0.0413125	0.6607969	0.6885876	0.2825506	0.6148209	0.0494025	0.5953625	0.4337510	0.0104212	0.3786163	0.0105466	0.4419416	0.0070743	0.3910517	0.3353499	0.3353866	0.6770544	0.2241371	0.2017717	0.0235251	0.3971280	0.4030152	0.3590396	0.6365778	0.7448829	0.3983077	0.4972470	0.0784984	0.3431691	0.0198135	0.6736396	0.7102681
950	0.6431461	0.1269579	0.6254055	0.2833657	0.1988518	0.2333939	0.3022767	0.0343531	0.0007961	0.6002465	0.7211515	0.1373893	0.4146049	0.6171980	0.0838559	0.4790701	0.4716105	0.5945558	0.4130747	0.6752600	0.5795697	0.6677948	0.4158851	0.6916678	0.0131439	0.1279602	0.4711233	0.2136730	0.7085187	0.7525109	0.2982909	0.1738192	0.1319851	0.5472834	0.1144441	0.3437041	0.6881525	0.1782146	0.3720935	0.3267337	0.5297500	0.1166295	0.4332384	0.0348505	0.0040215	0.4637884	0.0140521	0.4000240	0.3739375	0.6625617	0.4641437	0.6007810	0.6561555	0.0779737	0.6108325	0.6346957	0.3025954	0.7697736	0.0430809	0.4739300	0.4109489	0.0147516	0.3127840	0.0082100	0.4057552	0.0104319	0.4196760	0.2854765	0.4899226	0.7565607	0.2255097	0.1340595	0.0138586	0.4165877	0.2855330	0.5039022	0.7180202	0.7281429	0.4946450	0.5811010	0.0855105	0.2482029	0.0081447	0.8108851	0.7110239
1000	0.8127927	0.0981323	0.6789256	0.3051715	0.2173817	0.3067357	0.2200835	0.0168317	0.0055144	0.5020338	0.6247058	0.0986655	0.4417954	0.6053365	0.1154579	0.5781338	0.2879642	0.5630124	0.4229144	0.8198143	0.6766104	0.7774114	0.5130876	0.6434108	0.0177308	0.1703063	0.4398334	0.2192619	0.7499751	0.6416821	0.2351668	0.1492282	0.1532061	0.6183927	0.1793397	0.4017916	0.7728154	0.1396919	0.3978394	0.3478491	0.5845703	0.1470250	0.3972821	0.0430923	0.0040779	0.3917905	0.0354044	0.3208913	0.3145928	0.7280217	0.4235155	0.6024500	0.7500447	0.0582662	0.6525720	0.6668249	0.3739157	0.7012232	0.0622402	0.5172862	0.3552808	0.0109566	0.3836152	0.0162468	0.4948660	0.0183093	0.4897016	0.4228325	0.4289600	0.6619677	0.3172236	0.1719069	0.0252076	0.3074336	0.3697987	0.4945907	0.6530238	0.5799386	0.4836092	0.5958041	0.0788832	0.3660041	0.0110168	0.7984804	0.6982471

0	0.5977777	0.1697968	0.6491780	0.2904246	0.2138204	0.2574645	0.2708936	0.0229908	0.0088931	0.4438551	0.6115569	0.0589391	0.4758622	0.7136049	0.0963728	0.6008644	0.4007972	0.7186744	0.5287002	0.7617915	0.7372073	0.6664846	0.6280420	0.5567480	0.0440577	0.1216464	0.4677509	0.1999620	0.7375716	0.7352507	0.1284418	0.1319364	0.1600867	0.4423024	0.0673343	0.3100187	0.6233166	0.1318200	0.4266550	0.2961804	0.7127678	0.2060350	0.3153148	0.0314875	0.0057094	0.4108665	0.0165826	0.3760055	0.2859406	0.6781210	0.3928082	0.6626573	0.6465480	0.0857259	0.7228743	0.7558807	0.3430559	0.5987307	0.0526194	0.5386355	0.4183466	0.0085312	0.3684660	0.0018565	0.4329649	0.0133011	0.4202762	0.4007341	0.4448880	0.8456268	0.2082302	0.1915924	0.0221934	0.4139260	0.4379441	0.4446877	0.5831365	0.6875123	0.5508172	0.5670307	0.1044644	0.2210189	0.0110278	0.7663614	0.8246866
50	0.6904424	0.1331999	0.5820977	0.3177852	0.0461629	0.2894868	0.4699657	0.0625947	0.0007637	0.6783147	0.6699294	0.0693294	0.5133564	0.3193211	0.0772731	0.5085846	0.5530824	0.7768547	0.4327052	0.8540688	0.7081277	0.6864800	0.5188353	0.6085024	0.0129313	0.1487092	0.4455050	0.3375788	0.6716204	0.4386332	0.1719488	0.1010795	0.2011519	0.5614558	0.0813222	0.4390129	0.2145829	0.1665328	0.2780778	0.4558303	0.6440593	0.2201056	0.3617243	0.0513749	0.0118588	0.4824907	0.0223525	0.4183346	0.3075979	0.7528231	0.4753871	0.7318828	0.6535841	0.3389761	0.6968391	0.6277107	0.6241704	0.6758045	0.0218296	0.5801546	0.4450268	0.0024245	0.3761560	0.0104974	0.6538903	0.0199106	0.4359395	0.4097286	0.4896104	0.1969760	0.2063081	0.1812363	0.0196458	0.5996680	0.4236963	0.4460006	0.5373467	0.1554063	0.4934356	0.7266618	0.1325481	0.1080676	0.0232447	0.3604695	0.8530667
100	0.6032466	0.0883805	0.6499983	0.2570482	0.0415978	0.2893487	0.5731746	0.0355497	0.0038338	0.5756790	0.5559601	0.0823681	0.4203345	0.2929138	0.0928296	0.6150254	0.5208125	0.7022774	0.3862192	0.7230122	0.6168166	0.6627957	0.3627911	0.4916338	0.0333597	0.1324287	0.4138571	0.4667605	0.7170752	0.3383793	0.2696707	0.1503927	0.2199472	0.7053226	0.1284284	0.5572035	0.0734832	0.1513361	0.1869078	0.6752502	0.6005910	0.2749531	0.3927806	0.0029831	0.0168288	0.2887711	0.0443812	0.4984317	0.3243923	0.6267387	0.5698392	0.7130435	0.8500300	0.4236995	0.6434342	0.7094091	0.7279814	0.5829442	0.0554510	0.6398544	0.4285387	0.0023583	0.3769268	0.0157429	0.8720728	0.0089008	0.5047630	0.2864185	0.5081622	0.0991390	0.2088336	0.2099988	0.0211601	0.6336287	0.3989121	0.5618927	0.6283734	0.0922002	0.3058738	0.4526559	0.0513505	0.0507859	0.0619770	0.3074525	0.7106054
150	0.6414893	0.1169604	0.6483016	0.2340130	0.0083239	0.2604736	0.7390560	0.0313440	0.0084659	0.5132063	0.6444732	0.0952945	0.4521679	0.1805904	0.1018192	0.6124032	0.6093737	0.7930852	0.4550166	0.7409358	0.7048624	0.6065161	0.3909540	0.8362819	0.0163365	0.1326730	0.4279174	0.3912095	0.8604933	0.3194125	0.2847261	0.1939236	0.2837248	0.5833515	0.2463899	0.5723160	0.0862646	0.1301414	0.1139350	0.6000459	0.7724648	0.3268497	0.5304048	0.0000863	0.0079643	0.2384397	0.0338398	0.4008630	0.4477981	0.7027756	0.4404515	0.6848701	0.7603816	0.3513738	0.5990644	0.6547825	0.6588875	0.7067353	0.1004090	0.6087018	0.3867425	0.0087135	0.5350800	0.0139165	0.6655087	0.0070248	0.4331993	0.3925337	0.5271554	0.0853039	0.2700151	0.1619456	0.0520271	0.5444927	0.1891424	0.4768091	0.4612888	0.0579063	0.2616209	0.3692628	0.1067997	0.0275275	0.0684647	0.2649002	0.7220975
200	0.6139801	0.1742533	0.5257126	0.2591870	0.0028712	0.2949100	0.6687637	0.0315915	0.0087439	0.5838652	0.6917551	0.1058787	0.3889123	0.1852541	0.0578968	0.6762011	0.6822032	0.6647192	0.4925938	0.7074360	0.7489144	0.6891558	0.5457987	0.5318488	0.0175044	0.1392658	0.3886686	0.3088476	0.6883664	0.2427110	0.2464280	0.1385354	0.4591283	0.5687071	0.2579756	0.5480532	0.0821843	0.1114669	0.0783237	0.7606960	0.7397504	0.1949323	0.6764833	0.0001921	0.0091719	0.2605687	0.0330487	0.3312407	0.3518696	0.6937915	0.4832163	0.7675545	0.6648144	0.3548747	0.6884853	0.6318085	0.7258454	0.6863417	0.0533084	0.7317862	0.4120284	0.0139422	0.4290695	0.0069502	0.7772603	0.0241788	0.5384889	0.3638660	0.3433365	0.0732875	0.2598997	0.1908558	0.0212457	0.6595506	0.1352274	0.5601459	0.4421623	0.0443849	0.1430212	0.5489937	0.1091743	0.0433599	0.0806291	0.2846815	0.6456431
250	0.7086581	0.1608084	0.6990913	0.3506735	0.0048423	0.2871033	0.7573577	0.0217547	0.0047662	0.4489971	0.7834087	0.0901696	0.3788436	0.2268626	0.0804313	0.6207094	0.6585753	0.8893749	0.5102328	0.7584071	0.5780612	0.7683681	0.5392187	0.7241103	0.0176553	0.1242567	0.3985122	0.3208761	0.8312915	0.2431586	0.3809313	0.1744618	0.3634440	0.4373803	0.1957187	0.4599548	0.0525813	0.1755206	0.1131183	0.6706999	0.6461134	0.2308826	0.5567094	0.0068967	0.0041516	0.2578571	0.0373531	0.4103577	0.4371803	0.7319991	0.5391849	0.6480644	0.7791648	0.4568206	0.6904749	0.6428996	0.6713078	0.6210510	0.0742184	0.6419210	0.3964715	0.0105462	0.4078821	0.0087236	0.7295880	0.0056715	0.5227558	0.3557863	0.4722725	0.0729859	0.1995950	0.1639075	0.0078548	0.6500426	0.1026720	0.4851440	0.5138309	0.0588911	0.1306021	0.3783956	0.1066866	0.0421929	0.0695750	0.2609971	0.6431737
300	0.6591501	0.1238900	0.5038025	0.3136381	0.0077376	0.2854537	0.7264950	0.0356123	0.0040449	0.5245512	0.5444908	0.0587632	0.4292495	0.1846965	0.1059536	0.6725730	0.5827588	0.7995448	0.4298851	0.7608791	0.6548319	0.6186669	0.4929137	0.7033573	0.0240255	0.1437070	0.3854472	0.2942918	0.7481329	0.2522867	0.2518383	0.0775474	0.2989595	0.4075740	0.2766702	0.5730981	0.0742124	0.1734755	0.1060056	0.7309496	0.7030850	0.2875785	0.6230732	0.0000000	0.0053382	0.2499765	0.0320216	0.3722733	0.4820710	0.7385615	0.4042922	0.6857408	0.7174564	0.3633572	0.5840089	0.6999561	0.7218866	0.6973002	0.0641340	0.6208272	0.4232336	0.0128394	0.5857616	0.0015203	0.8040428	0.0165711	0.4426817	0.3506572	0.3294655	0.0784941	0.2680811	0.1814389	0.0174290	0.6868093	0.1342035	0.4009595	0.5417089	0.0387453	0.1573067	0.4266639	0.1404867	0.0109308	0.0393584	0.2785954	0.6946117
350	0.6199549	0.1141102	0.5159830	0.3103370	0.0100592	0.3483647	0.8246160	0.0249575	0.0012480	0.4977186	0.7215042	0.0693659	0.5024084	0.1780366	0.0602711	0.5690425	0.5749851	0.7318021	0.4578552	0.6362200	0.7352746	0.7260351	0.4368554	0.5656390	0.0227682	0.1312269	0.4592902	0.3752059	0.6300026	0.2358216	0.2873213	0.1028264	0.2957612	0.5613450	0.2753527	0.6438943	0.0632432	0.1159118	0.1302444	0.5914633	0.6928037	0.2653508	0.5666608	0.0017429	0.0019415	0.2503521	0.0252440	0.4433612	0.3963509	0.8362928	0.4656284	0.7027982	0.6603651	0.3588078	0.6143758	0.7566899	0.5453842	0.7172543	0.0426016	0.7308349	0.4456432	0.0101933	0.4330635	0.0134610	0.7667074	0.0156204	0.4773163	0.4016930	0.3180234	0.0373979	0.2242712	0.1565148	0.0384280	0.7929480	0.1224965	0.5055752	0.6229629	0.0377227	0.1237937	0.4598673	0.0877711	0.0219730	0.0207559	0.3122976	0.7727568
400	0.6950821	0.1860130	0.6216319	0.4113878	0.0015085	0.2218182	0.6628374	0.0473061	0.0012561	0.4289041	0.6588729	0.1135318	0.4493670	0.1382586	0.1005278	0.5454001	0.5564123	0.6641931	0.5066965	0.8207291	0.5753276	0.7247953	0.4627124	0.5159590	0.0234579	0.1635059	0.3942204	0.3147316	0.7184069	0.1954381	0.1373359	0.1413113	0.3191337	0.5115665	0.4164054	0.6885568	0.0352278	0.1491138	0.1239003	0.5738639	0.7944357	0.2713582	0.5887315	0.0008235	0.0077332	0.2069327	0.0151203	0.5314629	0.3912234	0.6200191	0.5021087	0.7048042	0.6334664	0.2856758	0.5947314	0.7908918	0.5408229	0.6653964	0.0619445	0.6161441	0.3786084	0.0047998	0.4617765	0.0046240	0.7227801	0.0051694	0.4274554	0.4543691	0.3572278	0.0782143	0.2321568	0.1933770	0.0260149	0.6128948	0.0667351	0.4324351	0.5611834	0.0566802	0.1098209	0.4195766	0.1689190	0.0315000	0.0026336	0.2574841	0.6953010
450	0.5428013	0.1829609	0.6282240	0.3315070	0.0010528	0.3093322	0.5933838	0.0205837	0.0014089	0.4774163	0.6686615	0.1323900	0.4877154	0.2453987	0.0916689	0.5637629	0.6201218	0.7955770	0.4142281	0.6420683	0.6244812	0.6634427	0.5538145	0.6319050	0.0549618	0.1241434	0.3898256	0.3755552	0.5478417	0.2409618	0.1384780	0.1462784	0.3663911	0.5239671	0.3046687	0.6792448	0.0761686	0.1328152	0.1394476	0.6185744	0.6661660	0.2624895	0.5494243	0.0005285	0.0033239	0.1854248	0.0170237	0.4049493	0.3849158	0.6397900	0.4800471	0.6364242	0.7421167	0.3488389	0.7565427	0.7451039	0.5553564	0.7165770	0.0431487	0.7435268	0.3516899	0.0102248	0.5333544	0.0025753	0.7127524	0.0060278	0.4961228	0.4211690	0.5440505	0.1232407	0.3453386	0.2089908	0.0325964	0.7289689	0.0974113	0.5257969	0.6677089	0.0409991	0.1156408	0.3316339	0.1331954	0.0168478	0.0116579	0.2306670	0.7669765
500	0.6246766	0.1029422	0.6448149	0.2890312	0.0035292	0.2742967	0.6903781	0.0350483	0.0029610	0.4042713	0.7216083	0.1759669	0.4529694	0.2149032	0.1246698	0.6768328	0.5794530	0.6347163	0.4912808	0.7359986	0.6554995	0.7834612	0.4753101	0.5742173	0.0058058	0.0947599	0.5179616	0.3472708	0.8308413	0.2002158	0.1892130	0.1495009	0.3149492	0.4683811	0.4157821	0.6480626	0.0669396	0.2429014	0.1260874	0.6195159	0.6886187	0.3386936	0.6354446	0.0109313	0.0033743	0.2776621	0.0252134	0.3720313	0.3990280	0.7713433	0.5153170	0.6222275	0.7798653	0.3322038	0.7793063	0.7169549	0.6763326	0.7372717	0.0601511	0.6253073	0.4702031	0.0039776	0.4797583	0.0089035	0.7760616	0.0018865	0.4789897	0.3698989	0.3335858	0.0673918	0.2492965	0.2624888	0.0325238	0.6073294	0.0774298	0.5065150	0.6273915	0.0887890	0.1199553	0.4081549	0.1650328	0.0427120	0.0441526	0.2058316	0.8163156
550	0.8060304	0.1449861	0.6496772	0.3310902	0.1535468	0.2392706	0.3712485	0.0223013	0.0002395	0.4991955	0.6815711	0.1469332	0.4565151	0.6399705	0.1193767	0.6018154	0.4094233	0.6891189	0.5246431	0.7191032	0.6896277	0.7225850	0.4046731	0.4768722	0.0100074	0.1702466	0.4396978	0.1615731	0.6646627	0.5973080	0.1490522	0.1829574	0.3199945	0.4402841	0.2900035	0.4684387	0.4681030	0.1353375	0.1532278	0.5939208	0.7169398	0.3097234	0.4983769	0.0004682	0.0037309	0.2599602	0.0221502	0.4179457	0.3442682	0.6733430	0.4391182	0.6642377	0.9066983	0.1504860	0.6704695	0.7194632	0.4311448	0.7014500	0.0554419	0.5868777	0.3942527	0.0060358	0.3623417	0.0151300	0.4754114	0.0097810	0.3751886	0.3586161	0.3418877	0.5240070	0.2699245	0.1740124	0.0140649	0.3907456	0.2746044	0.4364504	0.6252053	0.5904837	0.1545983	0.5460153	0.1289399	0.2016298	0.0174410	0.7136424	0.6194319
600	0.7515138	0.1895592	0.6420650	0.3125398	0.1502178	0.2148559	0.3246883	0.0246288	0.0016566	0.5603118	0.6951974	0.1249441	0.4482667	0.5658865	0.1187395	0.4732708	0.3699348	0.7477065	0.5097345	0.5869841	0.5463227	0.7154351	0.5225511	0.5786982	0.0221700	0.1619291	0.4372175	0.1153275	0.6807780	0.5971227	0.1647809	0.1647592	0.1703198	0.5735701	0.1974514	0.4683834	0.6332643	0.1538044	0.1266449	0.5282935	0.6119991	0.2597377	0.3498550	0.0192869	0.0009537	0.3861459	0.0212138	0.4784503	0.3085230	0.6214253	0.4689191	0.7829420	0.7612573	0.0633595	0.6527825	0.6886182	0.3817844	0.6455895	0.0323724	0.6865979	0.4588186	0.0052880	0.4550034	0.0231238	0.4564411	0.0208538	0.4355393	0.3175017	0.3438212	0.7600539	0.2430609	0.2250274	0.0187982	0.4218269	0.2898353	0.4749703	0.5667976	0.7449449	0.2727671	0.4552023	0.0947141	0.2084081	0.0304409	0.6882901	0.6984766
650	0.7074516	0.1614842	0.6412425	0.4065925	0.2297361	0.2836595	0.3032762	0.0145864	0.0001736	0.4917631	0.6669242	0.1326650	0.4097804	0.8112244	0.1057723	0.5535522	0.4537045	0.8132435	0.4569632	0.8580553	0.6492022	0.6220550	0.4752200	0.4963516	0.0323710	0.1127299	0.3655821	0.2965185	0.7370850	0.6452394	0.1602160	0.1066546	0.1704180	0.6165021	0.2208141	0.3632540	0.5880149	0.1861647	0.1792869	0.4790474	0.4913622	0.1803215	0.4005823	0.0537435	0.0077453	0.4964222	0.0229144	0.4856358	0.3165752	0.7337313	0.4613859	0.6153605	0.7436062	0.0728821	0.6445723	0.7025829	0.3339338	0.6545731	0.0399776	0.4926406	0.3988170	0.0058577	0.3847447	0.0044530	0.3768354	0.0202318	0.5036815	0.2869633	0.4455968	0.7544580	0.2449676	0.1952857	0.0163780	0.3231193	0.2778478	0.4831764	0.6535678	0.6330691	0.4762030	0.5332159	0.1076120	0.2819894	0.0106246	0.7209633	0.6266402
700	0.6614554	0.1977229	0.5102609	0.3816121	0.1894032	0.2106804	0.2289993	0.0579279	0.0024076	0.5365463	0.7794293	0.0649644	0.3967774	0.7400984	0.0927510	0.5061384	0.3409665	0.7116160	0.4907863	0.7688874	0.5901854	0.6624781	0.5025440	0.5948943	0.0298581	0.1520105	0.4823812	0.2251330	0.6371408	0.6661598	0.1770838	0.1237048	0.1964156	0.5936833	0.1216175	0.3210032	0.5461596	0.1205152	0.1863085	0.3378156	0.4459392	0.2073560	0.2925963	0.0756635	0.0032957	0.4892323	0.0249457	0.4428703	0.3730421	0.6229630	0.3758327	0.7344437	0.7637920	0.0451328	0.7151090	0.7318701	0.4385941	0.6125332	0.0641628	0.5308083	0.4014793	0.0072558	0.3806059	0.0055368	0.4285745	0.0104217	0.5319442	0.4255835	0.4857635	0.6111954	0.2193550	0.1650283	0.0520931	0.3456741	0.4071625	0.4733677	0.4919285	0.7266103	0.4870776	0.5499439	0.0899220	0.2635635	0.0182172	0.6473084	0.8028442
750	0.7793767	0.1478338	0.6581850	0.3786083	0.2366235	0.3097761	0.2748887	0.0364770	0.0008962	0.5341602	0.6926152	0.1076947	0.3799331	0.7195533	0.0959775	0.5733891	0.3323188	0.6644042	0.4260313	0.6698187	0.6738220	0.6604020	0.5490188	0.6438804	0.0214876	0.1436600	0.4487900	0.2437990	0.6235895	0.5951286	0.1120470	0.1467568	0.1468318	0.5062599	0.0734828	0.3751124	0.6366881	0.1978408	0.2258879	0.3278391	0.4781894	0.1552858	0.3611527	0.0709789	0.0014793	0.4575555	0.0133508	0.4378070	0.3678245	0.6689912	0.3574757	0.7251497	0.6545613	0.0516333	0.6707131	0.7091926	0.3246660	0.7087487	0.0407334	0.5990805	0.4232535	0.0043748	0.3719783	0.0044299	0.4518735	0.0068687	0.4436298	0.3752525	0.3156024	0.7171618	0.2891691	0.2190414	0.0336076	0.4048879	0.3564945	0.5182305	0.5769783	0.7064371	0.3787302	0.5110992	0.0880709	0.2595764	0.0325412	0.5907774	0.7245215
800	0.6240994	0.1504567	0.5908856	0.3844864	0.1946913	0.2409006	0.3040256	0.0182077	0.0024704	0.4968120	0.7057122	0.1148228	0.3574682	0.5660034	0.1038113	0.4662727	0.2467889	0.7253227	0.5184294	0.6144533	0.6625984	0.6896698	0.3617155	0.6049153	0.0264006	0.1742398	0.3664419	0.1862111	0.5959486	0.6355964	0.0891933	0.1118187	0.1733960	0.6110797	0.0878549	0.3845766	0.5945164	0.1218189	0.2426840	0.3574235	0.4426195	0.1719945	0.3022694	0.0799929	0.0009568	0.4328978	0.0155240	0.4937919	0.2837203	0.6837924	0.4184707	0.6036900	0.7160161	0.0602670	0.6004273	0.7468342	0.3156503	0.6393500	0.0388554	0.4838032	0.3538274	0.0044161	0.3927310	0.0147037	0.4188938	0.0121622	0.4024640	0.3565444	0.3927038	0.6752775	0.2353866	0.1794923	0.0152046	0.3804277	0.3232855	0.4903410	0.5842183	0.7325579	0.3724059	0.6397107	0.0582300	0.2427163	0.0305001	0.6381028	0.6690388
850	0.6178078	0.1137503	0.6104098	0.3636407	0.2281409	0.2659694	0.3113739	0.0050246	0.0009625	0.4435947	0.9028945	0.0942486	0.4384027	0.6456058	0.0706933	0.3957285	0.3463195	0.6896332	0.4516083	0.6831401	0.6614393	0.8400422	0.5312702	0.4725953	0.0394740	0.1379037	0.4409421	0.2170972	0.7329972	0.7229097	0.1089093	0.1284771	0.1446999	0.6033342	0.1000436	0.3423159	0.6493737	0.1344534	0.3453752	0.3383532	0.6650397	0.2029498	0.2588220	0.0676833	0.0058009	0.4135856	0.0237552	0.6144978	0.2851447	0.7096580	0.3294330	0.7930858	0.6459554	0.0345381	0.5996501	0.5279490	0.3601784	0.6776622	0.0276897	0.5331664	0.4170452	0.0089455	0.3713865	0.0113730	0.3790459	0.0047891	0.4803100	0.3396689	0.3227421	0.8971204	0.1840371	0.1837800	0.0245554	0.4105237	0.4318491	0.4273395	0.5845428	0.6291517	0.4818475	0.6355078	0.0820184	0.2207367	0.0258757	0.5844059	0.6198204
900	0.6250518	0.1732626	0.5888423	0.3902752	0.2354202	0.2765816	0.3287831	0.0259852	0.0023402	0.5727481	0.7631673	0.1208315	0.4671455	0.6564416	0.1004389	0.4942466	0.3493648	0.6398529	0.4661783	0.6714210	0.6491812	0.7727959	0.4932555	0.6176278	0.0202763	0.2042862	0.4493583	0.2660077	0.6176444	0.5744825	0.1638413	0.1235508	0.1265102	0.4391530	0.0689267	0.2758930	0.6259899	0.1825650	0.5060762	0.3562031	0.5455746	0.2120043	0.3372684	0.0474390	0.0058759	0.4183185	0.0296331	0.4411661	0.3189540	0.7450673	0.3687275	0.7760767	0.7636739	0.0369689	0.5723581	0.6526352	0.4218012	0.6711042	0.0192446	0.5210925	0.5140531	0.0035372	0.3549572	0.0138782	0.4603665	0.0008089	0.3673659	0.4079615	0.5323985	0.8416533	0.2465093	0.1658786	0.0165601	0.4831443	0.3773832	0.4695905	0.6861051	0.7810946	0.4894259	0.6187886	0.0914742	0.2547275	0.0350582	0.6431365	0.6702151
950	0.7442772	0.1189209	0.5458194	0.3594437	0.2034284	0.2662770	0.2593769	0.0142059	0.0008973	0.5582579	0.8363397	0.0868744	0.4464692	0.7703423	0.1043825	0.5585581	0.3410141	0.6789433	0.4514524	0.7221969	0.5432887	0.7322963	0.5315817	0.6508527	0.0094872	0.1991258	0.3348865	0.1637381	0.6282830	0.6004096	0.2851118	0.1455032	0.1128155	0.5309258	0.1081383	0.3185718	0.8446505	0.1625152	0.3872665	0.3336733	0.5867078	0.2752779	0.2688853	0.0337616	0.0269400	0.4029368	0.0158300	0.3626699	0.2996775	0.5831991	0.3767921	0.7121579	0.7600980	0.0694647	0.5884727	0.7023547	0.3353248	0.5712982	0.0255747	0.6490239	0.4522721	0.0077563	0.3177650	0.0111333	0.3745465	0.0140117	0.4469498	0.3402904	0.2974201	0.6705856	0.2227903	0.2041165	0.0452568	0.4804680	0.4158280	0.5659115	0.5096190	0.7434373	0.4593116	0.5316973	0.0749618	0.2220495	0.0292475	0.6949628	0.6578745
