"Time"	G1	G10	G2	G20	G17	G4	G16	G9	G8	G11	G18	G94	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G15	G12	G44	G41	G22	G21	G50	G13	G51	G53	G52	G42	G55	G39	G49	G40	G45	G54	G47	G48	G61	G57	G43	G72	G67	G60	G59	G99	G58	G79	G81	G88	G83	G89	G82	G80	G84
1000	0.3151746	0.4377627	0.2717322	0.6689229	0.5491620	0.4538361	0.0132249	0.0512511	0.5028948	0.3925314	0.3692599	0.7148463	0.7491069	0.6416037	0.0204107	0.1668080	0.0097300	0.6380096	0.4531858	0.6716491	0.6383844	0.7732450	0.1447861	0.1598132	0.7392752	0.5512557	0.1282650	0.6644041	0.1523331	0.1447496	0.3189642	0.5911687	0.0700034	0.2956050	0.4604190	0.5071660	0.0012255	0.1575243	0.7564632	0.3464830	0.5272877	0.4913267	0.2150274	0.8131421	0.6349383	0.3292963	0.0620616	0.6695504	0.3419440	0.1997661	0.3998660	0.8078401	0.3797667	0.0593865	0.5874974	0.6045701	0.6188873	0.1334854	0.3423108	0.3966188	0.3980198	0.7506376	0.4228551	0.7669742	0.3671397

0	0.3023132	0.3606420	0.2237090	0.6189084	0.5493542	0.4340730	0.0314041	0.0416997	0.4270040	0.3932362	0.3010728	0.7046706	0.7527376	0.8475705	0.0292766	0.1092823	0.0065503	0.7343686	0.2297673	0.7636192	0.6466928	0.7591811	0.1535178	0.1110830	0.6963013	0.5155926	0.1433191	0.6688179	0.0891916	0.0972053	0.1766396	0.5562264	0.0952032	0.3910258	0.3908795	0.4424995	0.0086530	0.1428117	0.7699688	0.4376614	0.4162596	0.4680736	0.2552305	0.8005298	0.7545561	0.3731732	0.0699125	0.7852905	0.2418474	0.2768118	0.2440662	0.8053414	0.4880732	0.0829886	0.6816526	0.6594434	0.6959193	0.1343463	0.2406661	0.4151968	0.3876277	0.4846869	0.2446428	0.6758759	0.2890326
50	0.2734312	0.3166033	0.3248738	0.6227191	0.6963972	0.3886584	0.0006352	0.2777470	0.5724594	0.4434421	0.3534113	0.3148354	0.7005541	0.4394984	0.0081358	0.0685942	0.0220127	0.4382215	0.3210450	0.6426689	0.6662303	0.6792435	0.1160807	0.1118622	0.5837599	0.5153482	0.1222485	0.6339524	0.0963691	0.1276714	0.2882678	0.6156532	0.2407974	0.1726549	0.1244418	0.1320346	0.0056285	0.3714230	0.4820495	0.4868907	0.3685896	0.2802317	0.1998293	0.7725719	0.7326858	0.2955521	0.0435724	0.4986002	0.2454857	0.5233137	0.5026892	0.5403452	0.4343438	0.3785893	0.8723464	0.6975656	0.6707566	0.1081734	0.3360212	0.6080031	0.5894365	0.5902928	0.3763872	0.6951881	0.3116237
100	0.2598128	0.4535048	0.2120213	0.7415430	0.5352545	0.4279112	0.0000197	0.2735470	0.4694950	0.5726410	0.2606224	0.1533532	0.7372350	0.2941435	0.0055419	0.0958804	0.0084179	0.4946632	0.3167256	0.6215076	0.6075947	0.8580798	0.1492275	0.1822011	0.8040557	0.4490824	0.1449050	0.6453668	0.0839403	0.1455122	0.2956108	0.6582538	0.3101196	0.1064471	0.1059127	0.0793787	0.0224601	0.4750557	0.2596323	0.4304313	0.2618488	0.1352993	0.1922912	0.8344129	0.5716800	0.2694436	0.0928427	0.5861291	0.2615111	0.6338858	0.4518569	0.4990279	0.2288613	0.4623052	0.6197613	0.6640534	0.6917146	0.1672861	0.3613957	0.6626674	0.5895870	0.5960608	0.3881488	0.6999779	0.2084818
150	0.2400778	0.3728308	0.3078418	0.5623280	0.5583310	0.4189503	0.0001301	0.3055857	0.5019731	0.5857862	0.2310481	0.1410223	0.6406512	0.3384570	0.0340254	0.1509118	0.0089078	0.3749988	0.2932956	0.6490220	0.6264776	0.6689904	0.1177724	0.2159287	0.6491704	0.4741773	0.1380068	0.7222803	0.0894500	0.1571634	0.3181435	0.7643189	0.4453231	0.0956347	0.0806610	0.0625132	0.0076582	0.4643690	0.2306579	0.4104605	0.3125235	0.2473158	0.2013038	0.7836132	0.5925900	0.2246038	0.0733752	0.5830657	0.3296545	0.6804031	0.5113749	0.3169159	0.1716143	0.3602524	0.5281903	0.8194824	0.6598131	0.1175376	0.3310804	0.7810738	0.6842664	0.6544757	0.4215216	0.6982909	0.3565090
200	0.2584633	0.3757584	0.2119114	0.6169253	0.5885804	0.3189631	0.0005046	0.2973715	0.5855042	0.4593479	0.1650190	0.1208791	0.6904387	0.3633685	0.0503010	0.2369834	0.0114882	0.3720706	0.2661518	0.7379960	0.6062078	0.6741233	0.1148430	0.1039723	0.5866783	0.5314650	0.0893048	0.7978273	0.0544694	0.1030503	0.3711010	0.6720831	0.3334217	0.0364181	0.1267311	0.0293220	0.0075926	0.5069575	0.2061556	0.4404541	0.3022318	0.1844300	0.1272180	0.7394991	0.6861985	0.2531233	0.0593144	0.5067287	0.2699696	0.5513508	0.5265363	0.2965379	0.1221751	0.3788179	0.6330443	0.7080045	0.7752288	0.1263235	0.3940729	0.6060204	0.7012566	0.4949594	0.4765958	0.7307363	0.3414531
250	0.2561489	0.3697046	0.3096215	0.5336013	0.5395847	0.2951220	0.0003741	0.2580464	0.5033265	0.5117951	0.1189020	0.1146215	0.6222437	0.4168105	0.0603868	0.2672588	0.0136754	0.4250156	0.2741634	0.7702135	0.6526066	0.7013225	0.0723694	0.1742789	0.8739707	0.5328916	0.1118277	0.6523991	0.1321381	0.1562031	0.4001226	0.7736030	0.2992104	0.0432576	0.0688429	0.0503219	0.0036559	0.6242472	0.2179434	0.4032684	0.3858667	0.2486639	0.1866089	0.6287323	0.6261495	0.2903136	0.0427609	0.6215915	0.3467917	0.5806755	0.6060216	0.2799942	0.1455674	0.4364461	0.7587687	0.7798007	0.6481362	0.1243232	0.3965838	0.5309633	0.6647256	0.5267087	0.5290432	0.7824870	0.4166570
300	0.4216596	0.4123950	0.2670302	0.6006224	0.6410599	0.3512475	0.0030559	0.3249043	0.5466943	0.4353270	0.0945084	0.1138401	0.7668950	0.4375486	0.0483985	0.2609734	0.0206699	0.3461524	0.3990827	0.6745693	0.6269786	0.7661066	0.1521143	0.1027581	0.6594878	0.6278482	0.0872858	0.5808208	0.0594376	0.0725428	0.3461708	0.6335207	0.4067191	0.0705066	0.0660108	0.0656695	0.0073489	0.5233405	0.2096468	0.4234262	0.4088331	0.2030252	0.1351605	0.6780316	0.6971872	0.2491779	0.0773534	0.6876035	0.3371454	0.5933124	0.6332291	0.3526251	0.1110656	0.4963131	0.5585841	0.6974812	0.8058037	0.1086347	0.3458873	0.6192957	0.6700075	0.6466135	0.5154846	0.7158987	0.4064956
350	0.2559434	0.4375343	0.2770354	0.6752312	0.5313223	0.4560455	0.0001443	0.3662514	0.6501082	0.4868345	0.0964589	0.1109107	0.6840042	0.5086011	0.1018995	0.3260275	0.0094544	0.3984540	0.4049531	0.6686181	0.4964637	0.6625672	0.1374591	0.1007783	0.5907515	0.6297787	0.1039343	0.6465728	0.1073187	0.0973606	0.3801560	0.6569594	0.4518343	0.0906614	0.0669942	0.0515307	0.0126589	0.5926271	0.2683470	0.4239542	0.3683286	0.2855257	0.1811612	0.8143965	0.6117205	0.2744710	0.0547935	0.5573203	0.4424122	0.5403366	0.4751353	0.3173218	0.1084791	0.5626169	0.5724724	0.8214841	0.6262456	0.1829977	0.3083219	0.5354164	0.6503377	0.4925339	0.5347859	0.7471355	0.2896199
400	0.3437376	0.2898098	0.2401870	0.6646261	0.4781104	0.4039280	0.0000000	0.2950540	0.5787974	0.4304771	0.1897350	0.0976932	0.7508645	0.4514331	0.0872353	0.3435560	0.0130358	0.3322198	0.4824978	0.5762610	0.5497091	0.7512932	0.1540078	0.0770362	0.6242485	0.7179545	0.1356608	0.6988547	0.0895748	0.1379884	0.3662622	0.6382495	0.4632102	0.0758204	0.0326850	0.0433802	0.0209278	0.5661603	0.2056153	0.4179538	0.4124804	0.2492448	0.1397092	0.7600839	0.5681597	0.3552176	0.1086408	0.6253289	0.2541283	0.7029086	0.4646223	0.3228259	0.0825412	0.5247401	0.6567095	0.7421938	0.6448599	0.1167025	0.2386364	0.6213229	0.6913683	0.4771895	0.4165280	0.7582215	0.3134515
450	0.3216373	0.3327677	0.2551647	0.6639166	0.5581001	0.5131888	0.0017711	0.2548054	0.4415979	0.4985997	0.1848990	0.0951642	0.7118026	0.4167339	0.1383083	0.5165157	0.0151345	0.2392050	0.5325374	0.6346773	0.4780773	0.6680507	0.2189057	0.1027509	0.6868201	0.5429013	0.1679963	0.6882578	0.0749587	0.1154421	0.3508414	0.6075405	0.3384468	0.0794267	0.0568183	0.0646947	0.0167796	0.6247187	0.2857859	0.4208907	0.4681315	0.2493949	0.1533634	0.6158620	0.6688734	0.2784553	0.0410527	0.6218850	0.2503628	0.6235696	0.6578752	0.3316936	0.1068979	0.4070528	0.7467900	0.7910008	0.6994895	0.1304487	0.3139798	0.6972304	0.6783411	0.6157474	0.3475906	0.7138032	0.4280997
500	0.2673028	0.3462195	0.2486985	0.6596146	0.5398235	0.5438632	0.0001072	0.3452209	0.3792752	0.4024232	0.2011993	0.1054739	0.5588647	0.4265222	0.0692720	0.3954730	0.0082366	0.3695469	0.5291980	0.6496764	0.5900003	0.7454545	0.1862980	0.1525657	0.5788257	0.5711010	0.1663345	0.6553086	0.0817900	0.1063104	0.3865861	0.7142798	0.4020978	0.0560425	0.0839880	0.0718567	0.0066467	0.4900935	0.2497124	0.4694132	0.3070873	0.2735073	0.1780400	0.6845911	0.7868332	0.1879335	0.0303617	0.4871179	0.2945284	0.4751161	0.4555098	0.3828436	0.0775571	0.4379206	0.7346245	0.7349799	0.5680859	0.1515229	0.3639724	0.6926360	0.6756424	0.4903018	0.4441559	0.7749099	0.3606153
550	0.2433652	0.3792627	0.2630634	0.6358852	0.5800689	0.3555838	0.0347710	0.1046352	0.4652908	0.3424227	0.2329386	0.5132050	0.7522645	0.5987301	0.0391960	0.3902401	0.0080730	0.6520021	0.6762087	0.6312765	0.5539975	0.6117610	0.1169991	0.1706766	0.6215629	0.4988521	0.2347959	0.6167900	0.1389341	0.1551110	0.2253446	0.5344984	0.1428083	0.2966082	0.2864279	0.3944636	0.0046921	0.3056323	0.5050419	0.5220267	0.3854331	0.4770737	0.3060032	0.6680456	0.6154760	0.2692824	0.0365701	0.7084033	0.2860412	0.2965301	0.3832735	0.5906128	0.1361839	0.1402750	0.6713265	0.8011197	0.5958842	0.1040215	0.2610540	0.4491076	0.4365118	0.5034319	0.3327320	0.7058319	0.3775078
600	0.2121247	0.3608791	0.3019041	0.6907275	0.6394094	0.3762955	0.0274074	0.1148340	0.4976993	0.4250459	0.2456000	0.7401580	0.7368509	0.6952662	0.0985047	0.3252365	0.0044505	0.7404971	0.6521650	0.7004690	0.5305897	0.5356080	0.1365959	0.1513022	0.6321733	0.5488362	0.1846477	0.7015780	0.0758094	0.1494044	0.2154307	0.7341314	0.0578071	0.3548288	0.4099779	0.3672330	0.0047322	0.1731488	0.6114669	0.4510435	0.5025118	0.5024298	0.2629599	0.7868693	0.6094288	0.3147956	0.0873990	0.6409070	0.3499927	0.2380130	0.3330229	0.6383712	0.2291094	0.0760169	0.6562438	0.5593446	0.6750873	0.1231800	0.3120817	0.4522221	0.5144059	0.5143577	0.2889846	0.7402742	0.4066126
650	0.3103775	0.3828214	0.2215848	0.7596481	0.6855448	0.4174134	0.0205641	0.0331185	0.5598798	0.4179444	0.2180445	0.8702914	0.6979556	0.7639671	0.0211161	0.3209277	0.0197428	0.7437688	0.4318550	0.7238749	0.6105979	0.6808667	0.2082455	0.1412564	0.5673489	0.5363526	0.1478122	0.7095133	0.0996356	0.1225719	0.2344966	0.6064085	0.0825030	0.4063597	0.3006198	0.3636134	0.0051967	0.1125216	0.8037637	0.4113965	0.4476196	0.4401739	0.2513212	0.7186349	0.6171161	0.3187678	0.0631805	0.5935731	0.3547947	0.1525637	0.3113937	0.6816437	0.3212226	0.0910054	0.7144945	0.7071634	0.5186512	0.1181269	0.3775886	0.3861588	0.4448457	0.5401743	0.2414553	0.7172304	0.3385713
700	0.2449877	0.3240541	0.3472597	0.6445457	0.5952167	0.4221758	0.0388218	0.0749285	0.4861381	0.4375473	0.2913229	0.6922599	0.5974456	0.7238326	0.0331180	0.3067673	0.0028194	0.6858013	0.4165093	0.8068020	0.8754030	0.7483711	0.1492142	0.1321108	0.6138981	0.6009620	0.1049245	0.7335836	0.1132771	0.1713474	0.2592224	0.6335156	0.0728567	0.3927762	0.3610272	0.4631457	0.0022725	0.1252036	0.7252028	0.4856158	0.4844863	0.5581812	0.2386788	0.6285712	0.6365876	0.3944292	0.0410278	0.5304307	0.2959135	0.2255974	0.3009339	0.7428840	0.3821818	0.0607249	0.5585744	0.5713947	0.6132551	0.1323528	0.2609160	0.4585795	0.4500200	0.4715746	0.3177205	0.6526284	0.3405909
750	0.3660471	0.3577926	0.3048364	0.5850032	0.5430060	0.4597465	0.0085517	0.0627681	0.5463918	0.4123398	0.2195568	0.7236027	0.7419552	0.6791712	0.0336173	0.2264836	0.0039884	0.7240285	0.4585625	0.7262320	0.6105214	0.7271900	0.1608540	0.0787319	0.7324310	0.6156283	0.1183020	0.6573099	0.1103643	0.1660362	0.3170041	0.5694246	0.1066903	0.3226497	0.3368231	0.4260620	0.0025558	0.1504772	0.8040377	0.3616953	0.5087060	0.5368044	0.3239292	0.7274586	0.5851341	0.3582656	0.0695788	0.7790283	0.2395224	0.2045770	0.2786920	0.6630699	0.3959950	0.0371159	0.6840916	0.6866494	0.5399604	0.0847428	0.2945251	0.4509688	0.3917736	0.4578923	0.3314172	0.7782298	0.3724608
800	0.2912207	0.4547784	0.3401823	0.5673743	0.5846280	0.5379906	0.0655694	0.0533970	0.5759713	0.4201286	0.2604606	0.5982726	0.7018998	0.7721692	0.0313197	0.1495601	0.0030797	0.6635581	0.3162916	0.6975853	0.5788444	0.6913058	0.1291836	0.0602576	0.6280336	0.5731192	0.0826451	0.6876774	0.0640679	0.1402163	0.2327034	0.5652740	0.1567364	0.3542221	0.3564283	0.5212015	0.0016344	0.1747551	0.6389599	0.3976907	0.6063929	0.5373895	0.3336606	0.6563307	0.5613739	0.4067201	0.0710736	0.5825488	0.3408840	0.2030329	0.2726635	0.7184664	0.3972783	0.0454584	0.7070878	0.8158562	0.6659134	0.1267303	0.3343105	0.3584580	0.4731272	0.5303446	0.2050640	0.7334165	0.3685586
850	0.2989060	0.3502097	0.3173514	0.6297571	0.4931494	0.5329696	0.0108933	0.1000722	0.4328283	0.4162020	0.3741721	0.8497096	0.6910573	0.6345049	0.0340582	0.0897620	0.0061395	0.6481458	0.3997718	0.7121772	0.5270583	0.7071851	0.1894704	0.1228787	0.6807857	0.5936552	0.1621675	0.6261619	0.0847011	0.0910680	0.2550134	0.7197565	0.1873259	0.3856755	0.3358985	0.4452793	0.0003677	0.2038240	0.6697387	0.3590552	0.5193851	0.5108748	0.3251785	0.7562204	0.7555440	0.4352198	0.0798274	0.6238119	0.2509483	0.1929194	0.2594487	0.7473403	0.3999608	0.0637294	0.7831683	0.7203426	0.6781973	0.1470756	0.3121255	0.4230294	0.4036984	0.7650219	0.3434144	0.7894359	0.2648787
900	0.4135729	0.3850469	0.2522604	0.6812206	0.5722680	0.4895681	0.0153247	0.0646243	0.5376492	0.5454969	0.3728360	0.7266181	0.8127705	0.6323996	0.0107174	0.0894979	0.0133232	0.6380656	0.3819310	0.6566041	0.5104021	0.8155198	0.2077110	0.1191228	0.8278758	0.4672777	0.1890813	0.6634503	0.1109683	0.1002425	0.1506147	0.6987955	0.1554846	0.3895415	0.4762787	0.3550909	0.0054695	0.1806517	0.7088505	0.3518312	0.5970260	0.5400971	0.3826323	0.6968474	0.5277016	0.3325156	0.0536882	0.5153983	0.2220634	0.1462985	0.3480837	0.6986556	0.4095026	0.0626795	0.6208890	0.7660557	0.6550762	0.1963402	0.2883881	0.3065594	0.4712930	0.5446030	0.3737040	0.7262902	0.3616412
950	0.2942824	0.3428296	0.2626002	0.5967474	0.4888522	0.4270281	0.0331935	0.0810745	0.4228810	0.3845648	0.4004868	0.8636639	0.6142717	0.6800708	0.0227563	0.1166774	0.0103223	0.6499805	0.3532783	0.6697871	0.5897098	0.6220813	0.1773750	0.1282880	0.5543297	0.5816658	0.1608013	0.6509271	0.1131985	0.0862528	0.1976104	0.5134128	0.1190191	0.3450411	0.4701189	0.4521133	0.0005688	0.1391562	0.6267186	0.3259720	0.4697101	0.5000833	0.2478122	0.6704599	0.6590561	0.3137353	0.0676105	0.6069492	0.2372640	0.2252390	0.2611310	0.7074922	0.4181700	0.0629511	0.6846280	0.7939654	0.5606860	0.1798172	0.3144763	0.5046353	0.3650316	0.4975723	0.3837710	0.5545081	0.3314355
1000	0.2791419	0.3521657	0.3295609	0.6179661	0.5556727	0.4391115	0.0227595	0.0488241	0.5150523	0.5140233	0.3650773	0.7226037	0.6438938	0.7281910	0.0458081	0.1171361	0.0058975	0.6196298	0.3442450	0.5737933	0.7403919	0.7174356	0.1874526	0.1155923	0.6536678	0.5082121	0.2321632	0.5787286	0.1183694	0.1470705	0.1754775	0.6226894	0.1106483	0.3477679	0.3364201	0.4172442	0.0064516	0.1786466	0.6745412	0.4512175	0.5136969	0.4570981	0.2587102	0.6416033	0.7041385	0.3272240	0.0721299	0.7214662	0.2274532	0.2257361	0.2143264	0.7318370	0.4264112	0.0741958	0.6841650	0.8035341	0.5820544	0.1155694	0.3248633	0.4145836	0.4914657	0.5265861	0.2367959	0.6714781	0.2559369

0	0.3377605	0.3547127	0.2890594	0.5564524	0.6638212	0.4014822	0.0190248	0.0812443	0.5302177	0.4194167	0.2770695	0.5949731	0.6942341	0.7833069	0.0181301	0.1392903	0.0122064	0.6752533	0.2875145	0.7277473	0.6586060	0.6890566	0.1054458	0.1371508	0.6732901	0.5715998	0.1069669	0.6969486	0.0718935	0.1328343	0.1875825	0.4873904	0.0666556	0.3533790	0.3660033	0.4085647	0.0054640	0.1574528	0.6727628	0.4352330	0.4920960	0.6277831	0.3116907	0.7655950	0.6552229	0.3813218	0.1268868	0.6387531	0.3050448	0.2613524	0.2671549	0.7117859	0.3542055	0.1008798	0.6458861	0.7938943	0.6001072	0.1523601	0.3873018	0.3515755	0.4266143	0.6367531	0.2847140	0.6383083	0.2450347
50	0.2822969	0.3198617	0.2559317	0.6960002	0.4943038	0.5092473	0.0194305	0.1732187	0.6140597	0.4836557	0.2769149	0.2426571	0.6218204	0.7569079	0.0276862	0.1116707	0.0038686	0.4627776	0.3288707	0.6524657	0.5277050	0.7311873	0.1499604	0.0519776	0.5846234	0.5948733	0.0600977	0.7066474	0.0739986	0.0762481	0.2368897	0.3986939	0.0530014	0.2587110	0.0611649	0.5205845	0.0061093	0.1304155	0.7237366	0.3106673	0.5735030	0.4881665	0.4765344	0.2845356	0.6407634	0.3445461	0.0981914	0.6709855	0.3009373	0.2839587	0.1393805	0.6668620	0.4090494	0.0703194	0.6585831	0.2649709	0.6208640	0.1173556	0.3493125	0.3987018	0.5966996	0.5264450	0.4171407	0.5978195	0.3181321
100	0.2299080	0.2773969	0.1453526	0.5729296	0.5741271	0.5019925	0.0409607	0.2167895	0.4739505	0.5412192	0.2024251	0.1196810	0.8024914	0.7473375	0.0191169	0.1246049	0.0015550	0.3485496	0.2659049	0.6340255	0.5416332	0.8098858	0.2366058	0.0404324	0.7369019	0.5326218	0.0910797	0.4167510	0.1104944	0.0448407	0.2745258	0.2454205	0.0372201	0.1737505	0.0193068	0.5087624	0.0050215	0.2127244	0.6973217	0.3671476	0.5796742	0.4645200	0.6621329	0.2625731	0.7045952	0.3591316	0.0759695	0.7708563	0.3030313	0.2209397	0.1071155	0.6865369	0.3574996	0.0722796	0.5788386	0.1319452	0.6801239	0.1536214	0.2463350	0.3286689	0.6657003	0.4926959	0.4398863	0.5575923	0.2962696
150	0.3565735	0.2427026	0.1856213	0.6416116	0.5767887	0.6011570	0.0310679	0.2158477	0.5614100	0.5961473	0.0978978	0.0265413	0.6151941	0.5922955	0.0465771	0.0981938	0.0068124	0.3388249	0.2643708	0.6343043	0.5970658	0.6132114	0.2891187	0.0300928	0.5774547	0.6020589	0.0597706	0.3987605	0.0870145	0.0545577	0.2188467	0.2628175	0.0464732	0.1676000	0.0375148	0.3829800	0.0141691	0.2429954	0.6734819	0.4454967	0.5795389	0.5617380	0.6517859	0.1755522	0.6671936	0.2720331	0.0333722	0.7976800	0.2562889	0.2116931	0.0393872	0.7339123	0.3661019	0.0458290	0.7037059	0.1260534	0.5430291	0.1487771	0.2893257	0.4884900	0.6745571	0.4716784	0.4572196	0.7076547	0.3448402
200	0.2791597	0.2683867	0.1601528	0.7011281	0.5826119	0.4737106	0.0207080	0.2147294	0.4647033	0.6357267	0.0578985	0.0375003	0.6884937	0.5888261	0.0681429	0.1058904	0.0039350	0.2978286	0.2470264	0.7210902	0.5556772	0.7872774	0.3241080	0.0306956	0.5453037	0.5145001	0.1005474	0.3955861	0.0871160	0.0331723	0.2504631	0.2390084	0.0942101	0.2141397	0.0415111	0.4695513	0.0722757	0.2374010	0.6790140	0.3400026	0.5559627	0.5188144	0.6089520	0.1656347	0.6857960	0.2402178	0.0507616	0.7413723	0.2651577	0.2322894	0.0457629	0.8039837	0.4640422	0.0339255	0.6087206	0.1080708	0.5277825	0.1418942	0.4687970	0.4605379	0.6507323	0.4204498	0.3825521	0.5975382	0.4454243
250	0.2733507	0.3048624	0.2269250	0.7427210	0.4629695	0.4375439	0.0286857	0.1390808	0.5338867	0.7104137	0.0689250	0.0228422	0.7802152	0.7075253	0.0158701	0.0985310	0.0018117	0.2229945	0.3050899	0.6366867	0.6605599	0.7339712	0.3783914	0.0277056	0.6009032	0.5565889	0.0900896	0.4034758	0.0793691	0.0321654	0.1999998	0.2521870	0.1443997	0.2470792	0.0380508	0.4800175	0.0775139	0.1695133	0.6267763	0.4461853	0.4238163	0.5479269	0.6813919	0.2085979	0.7141798	0.2506990	0.0610536	0.7278479	0.3331739	0.1749496	0.0388224	0.6401011	0.4581913	0.0720171	0.6512502	0.0945347	0.5305617	0.1066395	0.3636387	0.4006998	0.7115100	0.5441439	0.4803509	0.6586363	0.4411009
300	0.2362440	0.2232077	0.1847932	0.6799875	0.5873977	0.4518446	0.0108733	0.1881287	0.6699790	0.6606125	0.0598914	0.0449327	0.6406971	0.6270163	0.0433072	0.1473685	0.0019963	0.3131572	0.3312485	0.5657536	0.6834571	0.6288131	0.4057543	0.0166515	0.6498246	0.6105326	0.0633866	0.3328459	0.1159840	0.0313448	0.1895053	0.2148797	0.0704258	0.2607128	0.0091800	0.4577856	0.1193885	0.1933832	0.5912144	0.4188985	0.4344193	0.4226376	0.7159575	0.2209500	0.6839743	0.2564973	0.0764717	0.6122774	0.2786469	0.2183099	0.0461252	0.6797713	0.3439163	0.0712960	0.6301249	0.1119136	0.4999295	0.0701354	0.3122936	0.4555557	0.7302363	0.4868830	0.3773877	0.8078629	0.3375195
350	0.3130360	0.3196860	0.1910382	0.4873768	0.5717308	0.3756944	0.0246444	0.1637917	0.4706301	0.5375894	0.0237307	0.0753193	0.6795923	0.5654171	0.0701244	0.1463372	0.0061952	0.2955312	0.3260439	0.7343235	0.5802922	0.6576712	0.3646148	0.0438837	0.6554376	0.4452190	0.0637254	0.2948234	0.1003746	0.0334793	0.1475703	0.2153411	0.0668722	0.2944262	0.0532709	0.3870965	0.0636023	0.2125033	0.7094657	0.3885545	0.4014036	0.5136165	0.4899651	0.2066210	0.7389697	0.2530223	0.0541476	0.6643800	0.4129232	0.1807786	0.0536700	0.5986863	0.3937409	0.0719299	0.5731707	0.1140271	0.6084867	0.1430024	0.3461464	0.3865558	0.7338309	0.5430928	0.3281027	0.7360143	0.3031631
400	0.2381272	0.3311785	0.1451432	0.5429840	0.6269580	0.3070224	0.0169428	0.1807367	0.5657558	0.5074043	0.0581248	0.0195300	0.6969538	0.7337350	0.0330204	0.1564543	0.0106828	0.3110129	0.2873791	0.6821166	0.6073510	0.7333301	0.3189975	0.0601276	0.6961169	0.5912351	0.0668582	0.3775320	0.0988287	0.0119368	0.1833797	0.1783160	0.0586740	0.2121497	0.0359674	0.4328511	0.0689908	0.1811462	0.6137440	0.3880329	0.4943436	0.4389039	0.6452590	0.2375096	0.7165125	0.2283227	0.0705283	0.6091260	0.3395273	0.3426771	0.0602524	0.6359605	0.3612670	0.0642793	0.6054999	0.0774999	0.6165895	0.1365691	0.2493301	0.3540974	0.6969282	0.5447550	0.3254701	0.8831420	0.2927222
450	0.3157381	0.2755777	0.1570523	0.6797017	0.6459682	0.5172277	0.0195082	0.2232772	0.5089854	0.5352542	0.0667125	0.0153593	0.7520334	0.7298797	0.0455448	0.1979771	0.0036165	0.2621239	0.3755977	0.6353410	0.7136882	0.6604923	0.2832515	0.0345706	0.6162143	0.6195354	0.0763508	0.3061217	0.1684675	0.0289689	0.2599787	0.2611384	0.0295406	0.1913275	0.0228579	0.4921472	0.0548369	0.2771945	0.6996969	0.4300806	0.4910106	0.4981372	0.6639554	0.2211602	0.6990625	0.3145746	0.0961934	0.6674196	0.3312762	0.2266195	0.0719006	0.7025382	0.3237216	0.0595623	0.6370775	0.0842581	0.7078524	0.0726821	0.3176566	0.3897318	0.7668269	0.5134228	0.3778202	0.5864330	0.3553809
500	0.3123294	0.2674724	0.2093706	0.6582722	0.5111871	0.5462023	0.0163661	0.1274094	0.4270608	0.6106365	0.0434681	0.0278048	0.6243380	0.6551082	0.0351782	0.1365752	0.0025127	0.2808958	0.3562046	0.5552121	0.5467149	0.6897735	0.3508470	0.0318347	0.6155487	0.5827383	0.1173794	0.3984792	0.1031842	0.0093121	0.2858819	0.2511577	0.0415821	0.2721300	0.0068776	0.3980738	0.0743502	0.2672665	0.6487001	0.5200544	0.5028879	0.4889590	0.6599521	0.2241989	0.6888661	0.2718663	0.0399939	0.7379864	0.3335014	0.2043785	0.0780576	0.6496448	0.4767182	0.0461245	0.5502791	0.0852235	0.5657319	0.1502749	0.3117351	0.4207277	0.5884159	0.5797759	0.4354684	0.6719050	0.4184342
550	0.2806785	0.4224006	0.3453525	0.7380606	0.5596418	0.5542926	0.0413018	0.0669437	0.4444617	0.6757234	0.1252433	0.4650695	0.6682066	0.8272233	0.0172032	0.1376804	0.0056715	0.5485363	0.2963056	0.7060721	0.7037549	0.7537597	0.2698764	0.0641100	0.6189097	0.5584007	0.2155038	0.4725454	0.1148059	0.0448025	0.3006585	0.5674237	0.0503699	0.3687305	0.2360246	0.4260649	0.0536583	0.3244348	0.7180541	0.4319531	0.5409545	0.4496981	0.5015529	0.5602020	0.6469570	0.2557781	0.0582470	0.6410423	0.2647735	0.2577149	0.2145061	0.7572411	0.5226917	0.0471091	0.6508792	0.4051263	0.5212281	0.1678159	0.3865920	0.3666351	0.5339696	0.4579027	0.2816995	0.7331134	0.2900252
600	0.3105860	0.2911281	0.3152769	0.7460623	0.5805285	0.5292488	0.0592872	0.0649767	0.4278695	0.6299650	0.2450140	0.6962407	0.6452805	0.7748066	0.0383933	0.1248629	0.0356849	0.6099050	0.2930388	0.6355010	0.5592717	0.7014268	0.2800449	0.1012935	0.6414036	0.4589877	0.1733405	0.4913517	0.1388948	0.1433738	0.2100351	0.6790136	0.0589003	0.3384675	0.4113653	0.4594925	0.0134736	0.2278297	0.6711289	0.4734260	0.5867596	0.5235732	0.2832636	0.6047387	0.6771524	0.3605912	0.1393901	0.5985521	0.3310118	0.2145926	0.2462514	0.8112463	0.3776217	0.0412714	0.6244032	0.5769241	0.6341924	0.1333020	0.3059840	0.3790940	0.5026905	0.5690817	0.3164703	0.6796305	0.3615175
