"Time"	G1	G2	G20	G10	G4	G17	G16	G9	G18	G94	G11	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G13	G12	G15	G39	G41	G50	G51	G53	G52	G55	G21	G22	G42	G44	G49	G40	G45	G54	G47	G72	G67	G57	G43	G48	G61	G8	G95	G60	G58	G99	G59	G79	G81	G83	G82	G84	G89	G80	G88	G90	G91	G86	G85	G78	G77	G75	G93	G92	G69
250	0.4196621	0.0885544	0.6497399	0.0937226	0.5885428	0.3736088	0.4112152	0.6331604	0.2346934	0.6970103	0.2170334	0.8433667	0.0328006	0.7173728	0.0363703	0.5734340	0.5611294	0.0024850	0.2785857	0.0579421	0.4239301	0.5875748	0.2662561	0.4761511	0.4776391	0.0002192	0.1406988	0.0033947	0.1877681	0.5370170	0.5501864	0.1238984	0.1255633	0.4953260	0.2939354	0.6709409	0.4953309	0.6552819	0.3660832	0.4782306	0.8021633	0.2794823	0.4312546	0.0162266	0.4619648	0.3410329	0.1577428	0.4711384	0.0137247	0.6118550	0.5564925	0.0013424	0.4537856	0.0567869	0.2413448	0.0943314	0.4161147	0.7460405	0.6472776	0.1628009	0.2930607	0.0233608	0.0780483	0.0025476	0.0835870	0.6825621	0.2045548	0.0619921	0.1633717	0.0333356	0.6570315	0.3062163	0.0317304	0.8052893	0.5208086
300	0.3494311	0.0626384	0.7586550	0.0872250	0.6286920	0.4776861	0.2845487	0.5962837	0.1822859	0.7205941	0.1369862	0.7430216	0.0686485	0.7193075	0.0375371	0.6900858	0.4684103	0.0110621	0.2619814	0.0442549	0.3837367	0.5007057	0.2191949	0.4406419	0.5250824	0.0014431	0.1758897	0.0072191	0.1919693	0.5037207	0.6268841	0.1677333	0.1137014	0.4727402	0.2173389	0.6244241	0.4466361	0.6928511	0.3460440	0.3641274	0.7365924	0.1777809	0.4968228	0.0146005	0.4650514	0.3082935	0.1207543	0.4749024	0.0072262	0.5940792	0.5477270	0.0079848	0.4545754	0.0322182	0.2303138	0.1003902	0.3679128	0.5646353	0.4592431	0.1852920	0.2884647	0.0572005	0.0177028	0.0193914	0.0415654	0.7068048	0.2091915	0.0601483	0.2031400	0.0279951	0.6477501	0.4082430	0.0492120	0.6705097	0.6640157
350	0.5169235	0.0702679	0.6099746	0.1198630	0.6062638	0.4204217	0.2769373	0.5130772	0.2757666	0.6760975	0.1891396	0.6887089	0.0529089	0.6410335	0.0146079	0.7903277	0.5115996	0.0050432	0.2035133	0.0487252	0.3998555	0.5891198	0.1674265	0.5005517	0.4178746	0.0004326	0.0845307	0.0247915	0.1961326	0.4157129	0.6624520	0.1385736	0.0599687	0.4228914	0.1587929	0.5496527	0.5330276	0.6487484	0.3171679	0.3147494	0.7054895	0.1998018	0.5415390	0.0140952	0.6123350	0.3152399	0.1233475	0.4406873	0.0100625	0.6569505	0.7621066	0.0052260	0.5864676	0.0175066	0.2220346	0.0936740	0.3896145	0.6269389	0.4340305	0.1468750	0.2591055	0.0709462	0.0323733	0.0059607	0.1114012	0.7739079	0.2370772	0.0655868	0.1211236	0.0302367	0.6217427	0.3093314	0.0512816	0.6435462	0.6384309
400	0.3414817	0.0588102	0.5372048	0.1173045	0.5315369	0.3843140	0.4174900	0.5406632	0.2305039	0.5617434	0.1479809	0.6164326	0.0642509	0.8086430	0.0369276	0.8232770	0.4265474	0.0123937	0.2310005	0.0768195	0.3998524	0.6425176	0.2339621	0.4489672	0.5865460	0.0029739	0.1484050	0.0275399	0.2174567	0.4302428	0.6803284	0.1724421	0.0874942	0.4541917	0.1994800	0.5283952	0.5477046	0.6593837	0.4317648	0.4188693	0.7364508	0.2639072	0.5376904	0.0005296	0.4470211	0.3648737	0.1205111	0.5152062	0.0145790	0.5166178	0.5941110	0.0148247	0.3741792	0.0119196	0.1225742	0.0720275	0.3347830	0.6590079	0.3602555	0.1467122	0.2087099	0.0307658	0.0188108	0.0151826	0.0830973	0.7527646	0.2553358	0.1288783	0.1548384	0.0262740	0.5979470	0.3706708	0.0385775	0.7264287	0.5235809
450	0.3807015	0.1039407	0.6160348	0.1346421	0.5198319	0.4925633	0.4186750	0.5863765	0.2417060	0.7114356	0.1513224	0.6096993	0.0684841	0.6345795	0.0642860	0.7528039	0.4021535	0.0065119	0.2464842	0.0966587	0.4602363	0.6258111	0.2209090	0.5785805	0.5795698	0.0004447	0.1363586	0.0166505	0.1529981	0.5501181	0.6243491	0.1347386	0.1137261	0.3977839	0.1326376	0.5768992	0.4738554	0.6059563	0.4748189	0.3816154	0.6542745	0.1665528	0.5482870	0.0190504	0.5212267	0.4921684	0.1949790	0.4229914	0.0225937	0.5380001	0.5660188	0.0031324	0.3635370	0.0442946	0.1646584	0.1288400	0.2978290	0.6157014	0.4013528	0.1397542	0.2268070	0.0403028	0.0157225	0.0111507	0.0698246	0.6030290	0.2370115	0.0974233	0.1374906	0.0324491	0.6033950	0.4301478	0.0414270	0.7155525	0.3922143
500	0.3993196	0.0676551	0.6065162	0.1006204	0.5200297	0.4548945	0.4075510	0.6447345	0.2109634	0.6363064	0.1758117	0.5744190	0.0556346	0.6178880	0.0815970	0.6964728	0.4705862	0.0092839	0.2169258	0.0357265	0.4606962	0.4776825	0.2466336	0.5565241	0.5002901	0.0000217	0.1613133	0.0110606	0.1517165	0.5342528	0.5688982	0.1153608	0.1276140	0.4342365	0.1941489	0.6376540	0.5217599	0.5919768	0.4286826	0.3743617	0.6296607	0.2636116	0.4445422	0.0249508	0.5809472	0.4355309	0.1250597	0.4789892	0.0080766	0.6417363	0.5686743	0.0059434	0.3965463	0.0269433	0.2187472	0.0868960	0.4432478	0.8973580	0.5682908	0.1674177	0.2406325	0.0400548	0.0689140	0.0069493	0.1061802	0.6744496	0.1940735	0.0709714	0.1494846	0.0650916	0.6299327	0.3335519	0.0708684	0.8043883	0.5165192
550	0.4188775	0.0688263	0.5532816	0.0980406	0.5087341	0.4902147	0.3468194	0.5733606	0.3097668	0.7221784	0.1477699	0.5459567	0.0297405	0.7814691	0.0307092	0.6244491	0.0933462	0.0048878	0.2156997	0.3838338	0.4195070	0.4177195	0.0982597	0.5630585	0.4210606	0.1935602	0.4399322	0.1989939	0.1603072	0.4834947	0.5061774	0.1153352	0.1301369	0.4290301	0.2461458	0.4875465	0.5211621	0.5821729	0.3143443	0.5184895	0.7539036	0.1955407	0.4842675	0.0606719	0.6962964	0.5484490	0.2494249	0.5503081	0.0066763	0.5776063	0.6857533	0.0150462	0.4922326	0.0151419	0.5053008	0.4992343	0.3742492	0.5650917	0.6361823	0.0963118	0.1191334	0.0498985	0.0730826	0.0038123	0.0489450	0.6298674	0.1803650	0.5953376	0.1979334	0.0366250	0.4986085	0.3206593	0.0650684	0.4941670	0.5079274
600	0.4111500	0.0861943	0.6311869	0.0753782	0.5182992	0.4380782	0.3766332	0.5922572	0.2448521	0.5897006	0.1301002	0.5832142	0.0156111	0.6663883	0.0114353	0.7214350	0.0612870	0.0083642	0.3695885	0.6451288	0.2212519	0.6562453	0.1728609	0.4984118	0.4103866	0.1636137	0.5537840	0.2060325	0.1609333	0.3926548	0.7402152	0.1188838	0.1553781	0.4326008	0.1979079	0.4477907	0.6290642	0.6317300	0.3337571	0.5799856	0.6472679	0.2788492	0.4975360	0.1012083	0.7262184	0.6752222	0.3106730	0.4604154	0.0075928	0.5606586	0.5460412	0.0168292	0.4864945	0.0100873	0.6208865	0.6314133	0.5223062	0.6780668	0.5229663	0.1362481	0.1086865	0.0167242	0.0231560	0.0058278	0.0326023	0.6872267	0.2510974	0.5448862	0.1468032	0.0353249	0.5012412	0.3212183	0.0444571	0.4406257	0.3262711
650	0.3572339	0.1535222	0.5631330	0.0893585	0.4870449	0.4020829	0.2500470	0.6332935	0.2179517	0.6362333	0.1965072	0.6954860	0.0064825	0.7045414	0.0059405	0.5783040	0.0610067	0.0034934	0.4903961	0.7190212	0.1292695	0.6161205	0.2953592	0.6422221	0.3435395	0.1811255	0.6765311	0.2085365	0.1343402	0.4118068	0.5738433	0.1544676	0.1159053	0.3651929	0.2456501	0.5501619	0.5676936	0.5015381	0.4461417	0.4124273	0.6913498	0.2612411	0.5449464	0.0655537	0.8095470	0.6744598	0.2942122	0.3361131	0.0164109	0.6310060	0.6075328	0.0081631	0.4670524	0.0159101	0.5633826	0.7330794	0.6414942	0.7011762	0.4434287	0.1131440	0.0389427	0.0706858	0.0128939	0.0093537	0.0343516	0.7534520	0.2129622	0.5949223	0.1458198	0.0211788	0.3702866	0.2531952	0.0348168	0.5042154	0.4641090
700	0.4651036	0.1120748	0.6421433	0.0974483	0.3658131	0.4466091	0.3447821	0.5627716	0.2195652	0.6140854	0.1930249	0.5511353	0.0037308	0.4034163	0.0099369	0.5990045	0.0086772	0.0104145	0.5422694	0.6474505	0.0886075	0.5673332	0.3487141	0.5328322	0.4586848	0.1887042	0.6990788	0.2310912	0.1911435	0.4192373	0.6922774	0.0917104	0.1066809	0.5153470	0.1993548	0.5374962	0.5227626	0.4797589	0.3467597	0.4439943	0.5939637	0.2626015	0.4699246	0.0608351	0.7359797	0.6908424	0.4113542	0.3822701	0.0127142	0.6111623	0.6174911	0.0122761	0.4315806	0.0158043	0.6394469	0.6762581	0.5958231	0.7128975	0.5362028	0.0730246	0.0182362	0.0492813	0.0440642	0.0074148	0.0489854	0.9306721	0.1129899	0.6309238	0.1071035	0.0208373	0.3580979	0.3004423	0.0181968	0.4352247	0.4055354
750	0.5208336	0.1587540	0.6496204	0.0942437	0.3919925	0.4420527	0.3367946	0.5219434	0.3035383	0.7765586	0.1300332	0.6118571	0.0034742	0.3948044	0.0537192	0.7839951	0.0107219	0.0144937	0.6408121	0.5925179	0.0576902	0.5190437	0.3850675	0.4116598	0.4708374	0.2142777	0.6571937	0.1797791	0.3331606	0.3786777	0.5660557	0.1166310	0.1119128	0.4423549	0.1948151	0.4798596	0.5818278	0.6695245	0.3149591	0.5214697	0.5936028	0.2976917	0.4527592	0.0483833	0.7844372	0.7162359	0.4842740	0.4223290	0.0155679	0.6134062	0.7174537	0.0009712	0.4309628	0.0524205	0.6704633	0.6050313	0.5847226	0.7190433	0.5668730	0.0382768	0.0352892	0.0388985	0.0284605	0.0026057	0.0884924	0.6120653	0.2163729	0.5770327	0.1817669	0.0353855	0.2961364	0.3044525	0.1001427	0.4496894	0.4110133
800	0.4086189	0.1102628	0.6261153	0.1354879	0.4169173	0.3405628	0.3546069	0.5966484	0.2207316	0.6295086	0.1811578	0.7287847	0.0169932	0.3911166	0.0102934	0.7046140	0.0056867	0.0078485	0.7019685	0.7178198	0.0722119	0.7273322	0.2880289	0.4978192	0.4944234	0.1832338	0.7213165	0.1842586	0.2072028	0.4657049	0.6834368	0.1451217	0.1109914	0.4721240	0.2287488	0.4495729	0.4786737	0.6417543	0.3628431	0.5213247	0.7092379	0.2970056	0.6186478	0.0673306	0.6559155	0.5827764	0.3767583	0.4621271	0.0041377	0.5811103	0.5550927	0.0119327	0.3779161	0.0140253	0.6841120	0.6060383	0.7856497	0.7326150	0.4651507	0.0775486	0.0250536	0.0199811	0.0261411	0.0224872	0.0686664	0.7291570	0.1521997	0.6952478	0.1561034	0.0391614	0.3398732	0.2943034	0.0500820	0.4078516	0.4252960
850	0.4265777	0.1170917	0.5751574	0.0914555	0.4290934	0.4416992	0.3399396	0.5797868	0.2596314	0.7323319	0.2205130	0.6626616	0.0218891	0.4051607	0.0039449	0.6536281	0.0007531	0.0134771	0.7210138	0.6450825	0.0855760	0.6623578	0.3037545	0.4781632	0.4156222	0.2633923	0.6865867	0.1814326	0.1533075	0.3761270	0.6805645	0.1222477	0.0931236	0.5679770	0.1975410	0.4286288	0.6218734	0.5561053	0.4342990	0.4645397	0.6121010	0.2621376	0.4805619	0.0737503	0.6754759	0.6670582	0.3403036	0.4730035	0.0106981	0.5972089	0.5459562	0.0001017	0.4475455	0.0163408	0.5702444	0.6049813	0.6983064	0.7269536	0.4356719	0.0807030	0.0125891	0.0329418	0.0341824	0.0259937	0.0586701	0.6876482	0.1477962	0.7617829	0.1711761	0.0408394	0.3917907	0.2827687	0.0488147	0.4420155	0.4083719
900	0.4413169	0.1874669	0.6165995	0.1172384	0.4326096	0.3560998	0.3324523	0.6181603	0.2712106	0.7307806	0.1364893	0.5508059	0.0026013	0.3667898	0.0121590	0.6071426	0.0084537	0.0208346	0.7051963	0.6474362	0.0583599	0.5669430	0.2664648	0.4697387	0.4670891	0.2576425	0.6247855	0.2431582	0.1785686	0.4067681	0.5524450	0.1811956	0.0930833	0.4633857	0.1173009	0.4486313	0.4640756	0.5358613	0.4281345	0.3457610	0.6126177	0.2534376	0.4315526	0.0583272	0.7144778	0.6917313	0.3715576	0.5448055	0.0076258	0.4782964	0.6098460	0.0108670	0.3987980	0.0196695	0.6248625	0.8118805	0.6636982	0.5750322	0.5500905	0.1109455	0.0603967	0.0554054	0.1127698	0.0132023	0.0481714	0.6813973	0.1698762	0.6403994	0.1498245	0.0176407	0.4626950	0.3819571	0.0537246	0.4688455	0.3509183
950	0.4037311	0.1400051	0.8476120	0.1311852	0.5452716	0.3712940	0.3136636	0.5555781	0.1914610	0.7364430	0.1890975	0.7058877	0.0064272	0.3080370	0.0215389	0.7128250	0.0050170	0.0034446	0.6930480	0.7502757	0.0420786	0.5486493	0.3103501	0.6062550	0.4164224	0.2476571	0.6192255	0.2564533	0.1965620	0.4052200	0.6165461	0.1385297	0.0896262	0.5375425	0.2197771	0.4758314	0.5356374	0.5283719	0.3486407	0.4595043	0.6542775	0.2850160	0.5228303	0.0927999	0.7832202	0.7449067	0.3629521	0.4842186	0.0068172	0.5326613	0.6075067	0.0119833	0.4680616	0.0284115	0.6862595	0.7572924	0.7564591	0.6360246	0.5041644	0.0957408	0.0156043	0.0178715	0.1247798	0.0259144	0.0648532	0.7733772	0.1597695	0.6903061	0.1273960	0.0871347	0.3870472	0.4360382	0.0414359	0.3665082	0.3557108
1000	0.4781490	0.1451976	0.6295427	0.1162142	0.5378743	0.4422870	0.2984883	0.5763646	0.2186685	0.6772106	0.1454464	0.7165602	0.0005061	0.3093375	0.0124114	0.5761684	0.0039235	0.0072351	0.6691496	0.8432544	0.0771935	0.5208093	0.4132464	0.5788013	0.5269170	0.2218264	0.6474262	0.1973419	0.2147982	0.3495909	0.7016373	0.1474875	0.1234789	0.4623764	0.1527532	0.3989251	0.5803706	0.5282203	0.4102011	0.3940059	0.7357287	0.3114519	0.5301893	0.0550131	0.7737018	0.6528318	0.4110372	0.3515325	0.0044753	0.6023056	0.7567251	0.0082423	0.4485361	0.0147789	0.5764308	0.7778953	0.6561898	0.6981556	0.6825240	0.0889164	0.0257532	0.0853220	0.1057948	0.0103653	0.0408731	0.7542319	0.1713528	0.6110642	0.1583992	0.0331603	0.4912674	0.3222606	0.0777272	0.3204295	0.4014013

0	0.3993083	0.1527620	0.6803003	0.0935507	0.3591958	0.5521384	0.4299373	0.5358991	0.2706655	0.6298435	0.1783302	0.7960076	0.0008145	0.2942524	0.0066793	0.6522075	0.0010341	0.0101347	0.7583125	0.6477890	0.0471433	0.6052636	0.3679161	0.5412208	0.6095348	0.2269319	0.7418114	0.2049853	0.2043913	0.4999488	0.6033831	0.1122442	0.1051780	0.5348718	0.1803814	0.4185213	0.5519275	0.5830787	0.3889067	0.4366763	0.6313425	0.3195214	0.3758295	0.0623279	0.5958830	0.8614716	0.3944725	0.5982614	0.0120531	0.6801459	0.6410029	0.0047441	0.4452026	0.0102912	0.5274723	0.6436615	0.6251232	0.7061768	0.4017778	0.0673698	0.0562562	0.0532002	0.0771977	0.0076535	0.0679386	0.6747800	0.2508250	0.7947429	0.1369672	0.0197393	0.3379841	0.4197717	0.0709219	0.3630901	0.4216160
50	0.5566522	0.0861779	0.6915794	0.0594333	0.5675388	0.4266396	0.3082933	0.8967505	0.2370443	0.6666751	0.0407354	0.6333371	0.0010654	0.3386518	0.0056184	0.6542971	0.2944347	0.4291418	0.8175468	0.5868057	0.0492831	0.6077494	0.3233248	0.3571949	0.4320252	0.3014292	0.6404424	0.0115099	0.1733618	0.3799988	0.5479387	0.1202397	0.1523298	0.4315318	0.1967913	0.4921977	0.5765125	0.6912265	0.3572027	0.4406660	0.5851146	0.2404181	0.6500692	0.3801107	0.8540432	0.6167526	0.4063368	0.4633522	0.0119075	0.5265269	0.5781973	0.0027129	0.5887221	0.5554302	0.8414746	0.7001730	0.6627467	0.7241107	0.7401413	0.0736323	0.0283608	0.0608431	0.0420633	0.0075818	0.0411764	0.6926838	0.2649640	0.2363646	0.1840874	0.0265247	0.3422136	0.2810338	0.2999303	0.4303030	0.3541247
100	0.4193678	0.0391071	0.6444003	0.0094044	0.6934869	0.4479692	0.2444145	0.5442380	0.2669910	0.6037135	0.0413842	0.7672221	0.0006177	0.5077181	0.0080972	0.7169021	0.4143498	0.5064917	0.7021268	0.6654111	0.0239828	0.6146996	0.2484416	0.4160273	0.4601294	0.2998767	0.7400291	0.0120223	0.1576679	0.4336875	0.7249530	0.1155179	0.1244931	0.5076955	0.2214969	0.3528431	0.5564061	0.6086678	0.3978808	0.3325530	0.6432611	0.3258546	0.5769234	0.2834644	0.6011206	0.7302921	0.3028709	0.4099181	0.0147227	0.4227204	0.7036000	0.0010513	0.6299361	0.5725137	0.6150020	0.8188999	0.6554333	0.7300165	0.5095980	0.0587850	0.0395974	0.0662037	0.0437574	0.0198440	0.0861016	0.7123994	0.2201552	0.0415709	0.1598191	0.0542370	0.4898154	0.2516163	0.3512016	0.4049188	0.4552405
150	0.3914003	0.0680988	0.6429943	0.0251936	0.5880859	0.3818547	0.2415575	0.6168545	0.3028299	0.7100754	0.0139065	0.6973345	0.0012256	0.6895609	0.0157111	0.7167304	0.3086030	0.4585423	0.7843306	0.5301488	0.0641297	0.6909134	0.2973748	0.3643308	0.4951012	0.2230540	0.6308837	0.0033049	0.2731529	0.4786269	0.7165210	0.1474206	0.0693384	0.4650962	0.1925025	0.3469015	0.5076567	0.5196570	0.4093388	0.4013830	0.5821495	0.2280769	0.6240100	0.4673556	0.7510722	0.6761398	0.3492004	0.3839768	0.0071392	0.5457254	0.6154155	0.0046813	0.6295741	0.4967941	0.6589150	0.7074428	0.5930740	0.8218101	0.5708935	0.0932435	0.0402871	0.0354856	0.0175960	0.0094338	0.0594572	0.7102036	0.1816590	0.0216011	0.2294079	0.0202404	0.3505520	0.3369140	0.3631969	0.3576272	0.3495515
200	0.5560926	0.0577881	0.5643179	0.0331078	0.6309731	0.4130892	0.2889916	0.5763153	0.2237733	0.5734004	0.0066884	0.6198423	0.0261821	0.6534103	0.0567895	0.5720777	0.3664759	0.4486190	0.6863964	0.5284950	0.0952348	0.5322755	0.2845178	0.4347157	0.5009383	0.1758251	0.6583712	0.0218647	0.1864376	0.3404535	0.5454443	0.1569292	0.0891547	0.4521184	0.1331040	0.3502403	0.5383389	0.5339264	0.4209185	0.2846015	0.6630852	0.2769605	0.6653729	0.3982259	0.6176816	0.6206563	0.3871379	0.5254422	0.0044502	0.5739716	0.6789194	0.0029033	0.5982736	0.4464297	0.7829734	0.4875141	0.6644758	0.5554240	0.7040243	0.0868480	0.0312287	0.0637381	0.0561509	0.0107861	0.0911153	0.7112350	0.1865292	0.0114423	0.1412199	0.0082775	0.5194131	0.2918993	0.3713661	0.2838150	0.3623734
250	0.4811028	0.0335818	0.6209407	0.0064027	0.5893999	0.3722797	0.3062206	0.4602829	0.1953618	0.6557102	0.0321144	0.7468108	0.0037438	0.7138031	0.0310085	0.6264035	0.4680005	0.4299594	0.7787726	0.5914628	0.1382563	0.6502078	0.2461477	0.3184460	0.4762491	0.2248692	0.7564475	0.0233417	0.2384714	0.3440200	0.5241090	0.2702071	0.0786065	0.4461351	0.0580562	0.4387036	0.4934577	0.4436984	0.3897779	0.2694854	0.6874334	0.2301039	0.6640426	0.3804940	0.7089542	0.5943627	0.4005928	0.4725399	0.0060381	0.5498936	0.7470081	0.0030204	0.7697663	0.5876957	0.7363314	0.6922291	0.6383164	0.7841476	0.5998897	0.0537238	0.0256682	0.0529646	0.0356206	0.0010812	0.0634777	0.7595960	0.2377240	0.0019036	0.1406199	0.0290905	0.3938065	0.3661265	0.3516328	0.3872961	0.3093512
300	0.4168426	0.0624707	0.7830285	0.0207124	0.7084120	0.3403109	0.2418038	0.5570251	0.2934062	0.5997933	0.0170684	0.6439576	0.0078966	0.6392204	0.0395201	0.7436632	0.4977507	0.3746160	0.7016025	0.4206938	0.1210360	0.6657296	0.1941808	0.3774482	0.5518268	0.2047999	0.7075483	0.0434711	0.1991247	0.3570388	0.4774342	0.2322315	0.0374315	0.4319316	0.0443159	0.4678792	0.5547560	0.6173094	0.3111833	0.2447961	0.6691322	0.2914273	0.7476470	0.4501338	0.6507413	0.6758843	0.4465881	0.6283306	0.0181602	0.5351405	0.7205397	0.0017191	0.6366011	0.4912939	0.6435292	0.5713494	0.6474163	0.6562044	0.3968190	0.0518174	0.0182157	0.0615110	0.0094620	0.0019405	0.0700262	0.6470595	0.1957836	0.0059635	0.1264267	0.0361232	0.4315285	0.3213914	0.4138337	0.3529547	0.3727184
350	0.4670274	0.0517277	0.7712076	0.0074560	0.7590652	0.2993815	0.2617219	0.5168022	0.2355493	0.6541406	0.0045436	0.7050015	0.0086327	0.7396172	0.0626089	0.8205907	0.4620573	0.4349703	0.6521991	0.5380365	0.0983434	0.6760236	0.3261202	0.4433345	0.4097507	0.2029554	0.7215238	0.0192718	0.2690585	0.3429125	0.5012919	0.1703907	0.0332910	0.3285666	0.0755070	0.4450709	0.5661725	0.6103547	0.4383333	0.2672040	0.6554322	0.2832015	0.5764792	0.3457297	0.7025048	0.6962307	0.3517063	0.4173901	0.0140631	0.5819427	0.7342544	0.0140017	0.7125485	0.4937363	0.6977563	0.6019919	0.7491505	0.6188445	0.3475706	0.0945617	0.0273142	0.0480100	0.0055190	0.0009585	0.0550471	0.6671152	0.1964068	0.0055400	0.1372565	0.0777485	0.4058390	0.3558023	0.3077168	0.3798387	0.3501423
400	0.3892923	0.0319188	0.6138696	0.0021056	0.7115157	0.2928190	0.2326734	0.4493375	0.3201553	0.5963614	0.0048792	0.6119976	0.0438265	0.7759478	0.1038500	0.6026687	0.4526851	0.4388389	0.7026954	0.4336351	0.1348180	0.5955486	0.2829783	0.3690409	0.4490022	0.2388334	0.6295086	0.0135323	0.1852045	0.3038931	0.5934971	0.1889290	0.0886563	0.3335407	0.0497458	0.4634805	0.5097092	0.6214533	0.3946792	0.1951416	0.6300469	0.2023613	0.6445555	0.3655047	0.6773122	0.7110141	0.5297385	0.5395277	0.0342105	0.5246082	0.7219439	0.0027797	0.5696529	0.4708885	0.6509544	0.7079542	0.6155119	0.6032655	0.2951524	0.1208347	0.0318814	0.0436742	0.0181140	0.0192771	0.0605110	0.6298054	0.1874231	0.0039963	0.1625163	0.0124005	0.3657510	0.4161601	0.3944661	0.3867933	0.3339378
450	0.5200968	0.0701394	0.6717480	0.0199652	0.5874616	0.3380565	0.2688551	0.5175184	0.2795139	0.6017563	0.0243438	0.6263360	0.0080413	0.6444508	0.0295340	0.8431037	0.4969654	0.4092930	0.6998513	0.5060509	0.1652455	0.6243735	0.2939586	0.4192873	0.4458235	0.1520710	0.7211565	0.0170523	0.2197513	0.4034542	0.5324935	0.1833953	0.0461128	0.3802513	0.1054949	0.3786843	0.6768779	0.5927303	0.3692905	0.3085598	0.6671148	0.1974050	0.5304135	0.3397692	0.6913647	0.6043509	0.4037739	0.4111845	0.0060849	0.5555086	0.5997019	0.0060269	0.6788997	0.5496105	0.7942719	0.6234588	0.5861892	0.6386882	0.2592606	0.0909453	0.0389265	0.0744540	0.0204932	0.0036206	0.0976014	0.7359492	0.1963379	0.0020058	0.1968027	0.0206614	0.4125357	0.3831182	0.3533518	0.3539730	0.3766000
500	0.5108038	0.0893839	0.7709757	0.0156019	0.6532889	0.4240691	0.2720296	0.5125932	0.3048498	0.7555609	0.0082941	0.7538130	0.0068566	0.6326209	0.0311565	0.7515348	0.3925562	0.3842919	0.7090017	0.5270620	0.1107352	0.6419627	0.2643515	0.4579576	0.4733489	0.2724675	0.6321177	0.0209685	0.2657451	0.3684597	0.4688686	0.1550164	0.0504015	0.4349634	0.1002071	0.3495719	0.6646499	0.6092286	0.3983911	0.2742097	0.6527552	0.2568549	0.8734216	0.3477610	0.8426078	0.7302432	0.3403815	0.4299003	0.0128733	0.7076230	0.5636341	0.0091104	0.6065731	0.6315401	0.6089147	0.6482085	0.6101887	0.7581685	0.2968427	0.0759030	0.0263006	0.0765674	0.0205179	0.0068546	0.0676870	0.5874308	0.2562697	0.0025064	0.1746031	0.0422080	0.4105792	0.2701895	0.3069848	0.3249474	0.3658598
550	0.3642890	0.1055044	0.7312639	0.0484413	0.4437198	0.3661327	0.2344309	0.6071781	0.2790049	0.7618291	0.1186865	0.6320579	0.0187053	0.6748070	0.0415251	0.8595372	0.1135591	0.1727507	0.7670034	0.6552788	0.2096301	0.6912780	0.2947390	0.4501786	0.5088612	0.2332981	0.6756361	0.2275669	0.2742504	0.3696375	0.6064501	0.2315922	0.0728500	0.3375260	0.1363745	0.5413624	0.4758212	0.5857366	0.4156195	0.2797069	0.6893500	0.2228018	0.5482280	0.1484573	0.7936511	0.6631572	0.3752943	0.5162914	0.0053731	0.5127863	0.5818540	0.0019389	0.4329008	0.1103988	0.6552054	0.6682657	0.6723112	0.6405661	0.3678833	0.0616267	0.0268802	0.0891990	0.0131531	0.0081389	0.0718833	0.7110257	0.2027899	0.4787912	0.1343592	0.0246884	0.3793706	0.3172427	0.0831406	0.4045019	0.3735445
600	0.3930509	0.0968380	0.6674375	0.0934319	0.3486812	0.4583652	0.3570829	0.4647921	0.2875965	0.6916099	0.1540298	0.7463959	0.0156352	0.7675545	0.0361334	0.5635833	0.0591398	0.0451083	0.6732298	0.6892473	0.2241147	0.5767462	0.2258000	0.5051433	0.4720343	0.2117198	0.6373610	0.2200375	0.2133137	0.3967566	0.5278430	0.1972936	0.0671946	0.4280584	0.0818261	0.3852639	0.4256184	0.5701849	0.4720525	0.4244206	0.6359478	0.2232771	0.5149668	0.1204939	0.6855689	0.6150977	0.3526349	0.5295539	0.0261974	0.5350349	0.5383962	0.0095665	0.4261799	0.0394316	0.7344924	0.7284098	0.7383659	0.6585373	0.3762118	0.0681851	0.0341448	0.0531061	0.0042569	0.0073155	0.0452335	0.7204033	0.2545216	0.5721378	0.1420474	0.0370519	0.4388859	0.3349692	0.0661543	0.4749853	0.3022566
650	0.3635761	0.0735399	0.7422077	0.0849958	0.4364243	0.4081195	0.3045720	0.5522896	0.1943550	0.6558202	0.1554506	0.8237055	0.0059936	0.5643486	0.0275478	0.6788014	0.0215897	0.0483397	0.6820815	0.7491016	0.0602525	0.5693628	0.3466506	0.5330197	0.4760373	0.1894560	0.6520934	0.2286621	0.1992772	0.3135396	0.5641716	0.1228559	0.1017017	0.3702413	0.1287882	0.4073395	0.4301775	0.4609899	0.4156713	0.4426139	0.5504125	0.2238349	0.4542595	0.1095979	0.7006485	0.7305901	0.3590604	0.4748023	0.0398889	0.6183863	0.7217301	0.0051701	0.4972586	0.0110072	0.6298518	0.7537788	0.6079942	0.7353688	0.4572700	0.0902206	0.0257327	0.0281708	0.0109466	0.0039878	0.0597284	0.6607597	0.2104649	0.6829300	0.1951455	0.0475445	0.4440138	0.2821493	0.0319664	0.3693082	0.3864248
