"Time"	G1	G2	G10	G20	G4	G17	G16	G9	G11	G18	G94	G56	G3	G5	G19	G13	G12	G14	G15	G50	G41	G51	G53	G52	G42	G55	G21	G22	G54	G40	G49	G44	G35	G39	G45	G48	G95	G61	G47	G98	G43	G8	G72	G67	G57	G79	G60	G82	G88	G80	G84	G81	G83	G89	G85	G77	G78	G91	G90	G75	G86	G59	G58	G99	G92	G69	G93	G87	G68	G34
600	0.4216330	0.0010153	0.3542405	0.2500724	0.7149798	0.5421968	0.4756835	0.1377131	0.4293262	0.4472174	0.7451277	0.3903519	0.0011738	0.3621897	0.2690087	0.3190425	0.7481647	0.3185996	0.2838871	0.2420807	0.3736933	0.3079988	0.2977635	0.6745015	0.7041409	0.0984944	0.2320436	0.6092659	0.0039103	0.4311218	0.5518016	0.6603899	0.6645689	0.2360152	0.3642716	0.3478356	0.6714458	0.4286502	0.3235475	0.6191908	0.0042597	0.3501090	0.7741672	0.5936293	0.4926498	0.7823848	0.2385291	0.0019187	0.0074687	0.0084290	0.5864697	0.4459862	0.4296876	0.3295863	0.2509887	0.0217925	0.6465558	0.2852396	0.6178354	0.2993455	0.5837918	0.3296367	0.0210539	0.6888169	0.0250648	0.3311418	0.2979631	0.6391064	0.2936970	0.7691544
650	0.4108153	0.0019738	0.4084161	0.1918659	0.7187736	0.5808774	0.5459361	0.1255719	0.3396810	0.3928939	0.6976321	0.5109452	0.0007285	0.2567350	0.3044323	0.4073788	0.6430192	0.3981419	0.3175096	0.3039008	0.3369738	0.2795404	0.2801837	0.4337688	0.6640972	0.0448752	0.2056176	0.5771238	0.0043388	0.5283569	0.6162059	0.5609299	0.6798866	0.2717451	0.3209947	0.4552638	0.6449254	0.5540810	0.2540282	0.6561088	0.0098766	0.3722488	0.7349270	0.6496909	0.5698884	0.6017856	0.2453528	0.0025846	0.0001619	0.0107606	0.6615712	0.3687214	0.4453117	0.3836890	0.2709563	0.0186643	0.5680054	0.3142637	0.6690336	0.4204015	0.6852557	0.3068643	0.0283771	0.7659238	0.0499281	0.3761608	0.2917298	0.6853310	0.3369472	0.6334182
700	0.3928308	0.0003737	0.3601977	0.1153911	0.6285315	0.5492090	0.6897083	0.1763128	0.3217528	0.4381183	0.6495933	0.5217071	0.0092218	0.3352402	0.2662588	0.4443972	0.6142361	0.4659768	0.3272876	0.3054396	0.1675059	0.2592011	0.3187901	0.3155416	0.6261658	0.0217742	0.2747358	0.5782646	0.0174601	0.3858404	0.5271458	0.6679252	0.6930258	0.3051389	0.3150791	0.3999293	0.7001512	0.5720187	0.4128148	0.6550143	0.0028392	0.3594757	0.6522530	0.5703236	0.5134204	0.6159620	0.2507747	0.0131992	0.0032613	0.0065976	0.6753848	0.3196887	0.5165181	0.4076580	0.2856281	0.0272320	0.6858707	0.3557958	0.6570865	0.3921548	0.5478257	0.2258735	0.0230803	0.7882763	0.0113261	0.2993732	0.2230596	0.5864820	0.2636055	0.6002879
750	0.3836736	0.0041967	0.3316778	0.2039141	0.7530485	0.5790049	0.7092192	0.1145992	0.3945346	0.3986247	0.8182175	0.3739061	0.0012875	0.3621788	0.2722101	0.4327735	0.6455184	0.4334743	0.3000203	0.2471132	0.1601832	0.2307933	0.2368656	0.3381213	0.5524054	0.0119619	0.1820875	0.5773941	0.0313869	0.3743863	0.5704001	0.5583762	0.6643143	0.2781203	0.3258519	0.3940100	0.6436409	0.4913576	0.2768709	0.7402968	0.0016863	0.3236617	0.7388483	0.8036260	0.5881738	0.8060756	0.2247512	0.0011146	0.0068370	0.0013471	0.8335652	0.4084702	0.4827014	0.3847887	0.2301446	0.0634616	0.6448508	0.2880716	0.6350475	0.3972470	0.6135213	0.2408828	0.0328612	0.7043434	0.0209813	0.3419350	0.3426455	0.7448279	0.3745283	0.4858801
800	0.4095118	0.0036483	0.3130105	0.1109453	0.6016945	0.6756342	0.4727606	0.1712496	0.5979092	0.4090082	0.7711380	0.4852646	0.0070356	0.3896856	0.2072032	0.4437685	0.7828161	0.4592769	0.3343791	0.2374283	0.1654946	0.2302404	0.2434652	0.4080637	0.5661082	0.0200064	0.1855425	0.5729718	0.0198772	0.3840775	0.5879298	0.6543674	0.5495568	0.2358116	0.4303867	0.3746598	0.6819109	0.5087194	0.2390731	0.6411763	0.0115353	0.3950293	0.7000529	0.7716869	0.4077627	0.6704019	0.2203531	0.0086798	0.0009939	0.0035735	0.6756384	0.3401957	0.4676743	0.5410468	0.2074132	0.0292111	0.6615670	0.3911488	0.5478451	0.4159549	0.7531946	0.1981621	0.0216400	0.8500635	0.0250464	0.3350129	0.3071560	0.6925047	0.2325338	0.6803083
850	0.4553210	0.0015535	0.4005841	0.1491740	0.4739504	0.5912905	0.5542772	0.1478206	0.3252018	0.3812256	0.7448993	0.4477016	0.0039513	0.4045031	0.2083249	0.3236150	0.7168509	0.3642136	0.3557745	0.2911430	0.1672475	0.3806395	0.2370778	0.3160213	0.6037828	0.0155319	0.1971595	0.5545434	0.0130651	0.3732257	0.5036035	0.7896550	0.6717828	0.3227055	0.4404133	0.4379467	0.5298562	0.4347028	0.2945150	0.7444572	0.0031264	0.3642938	0.7946587	0.7723162	0.4139191	0.8306429	0.2391941	0.0012060	0.0016877	0.0116579	0.7562598	0.4352741	0.6195904	0.3615127	0.3028960	0.0409389	0.6998889	0.2780667	0.4935022	0.3493811	0.6695943	0.2771804	0.0119649	0.6691217	0.0393766	0.3108221	0.2579397	0.6704636	0.2351867	0.5848506
900	0.3542210	0.0071398	0.4925357	0.0898374	0.5539517	0.5813712	0.5649719	0.1144989	0.3556316	0.4977305	0.6630540	0.4865366	0.0033272	0.3701321	0.2745668	0.3629038	0.5555828	0.4866967	0.3591573	0.3773615	0.2523885	0.3205484	0.2912136	0.3836801	0.4855158	0.0065077	0.2362417	0.5590769	0.0134710	0.4047299	0.5248053	0.6392956	0.8393619	0.2265659	0.3120520	0.4989033	0.5958630	0.4119246	0.2309554	0.7208968	0.0108218	0.3766886	0.6343667	0.6332865	0.5395240	0.7296578	0.2287490	0.0016411	0.0028321	0.0079195	0.6247864	0.3025231	0.4894930	0.2941456	0.2543041	0.0327094	0.5342151	0.3101147	0.5083338	0.4012833	0.6435964	0.3367834	0.0181113	0.7801133	0.0611401	0.2670152	0.2840852	0.6370099	0.1755165	0.7233288
950	0.3096899	0.0015667	0.3843133	0.0899571	0.7312053	0.5473648	0.6066658	0.1448082	0.3709349	0.3636464	0.7316665	0.4415271	0.0021792	0.4116478	0.2428035	0.3925662	0.6320801	0.4702468	0.2938367	0.2531242	0.2310916	0.2737576	0.3371690	0.4858191	0.5282051	0.0193831	0.2325067	0.5013525	0.0131834	0.3821660	0.4332122	0.6544457	0.5916865	0.2333260	0.3543082	0.4434906	0.6544111	0.5249658	0.2880785	0.7015097	0.0022361	0.3403262	0.7203634	0.7250590	0.5538395	0.6415066	0.1772896	0.0047936	0.0001932	0.0065604	0.7451187	0.4246866	0.6131847	0.3755102	0.2452105	0.0318747	0.5665160	0.2810773	0.7364242	0.3784418	0.7115410	0.2372890	0.0076557	0.7771207	0.0278040	0.3160297	0.1798325	0.7491466	0.3244908	0.7082659
1000	0.3714416	0.0021669	0.3217010	0.1567189	0.7003834	0.5947668	0.5124933	0.0711676	0.3698885	0.3483836	0.6481800	0.4064414	0.0033572	0.3297588	0.1979586	0.4264031	0.6345575	0.3498386	0.3282514	0.1975184	0.2448563	0.3560670	0.2951841	0.4763231	0.6218014	0.0163729	0.2088971	0.5740631	0.0099082	0.3448974	0.4272800	0.6477586	0.6491399	0.3515755	0.3709397	0.4298866	0.7589064	0.4894500	0.3579689	0.6068350	0.0029913	0.3158887	0.6750582	0.5965975	0.5688659	0.6904926	0.2824722	0.0025680	0.0042367	0.0055388	0.8404252	0.3679737	0.4543782	0.3985859	0.2170778	0.0302662	0.5415511	0.3883643	0.6685150	0.5673220	0.6601401	0.2485616	0.0056929	0.8057307	0.0156514	0.3349957	0.2181873	0.7714735	0.2320576	0.7538522

0	0.4949204	0.0060901	0.3510513	0.1158513	0.6926737	0.5707368	0.6783194	0.1316550	0.3865141	0.4750062	0.5897206	0.5205139	0.0050081	0.3169314	0.3542078	0.3805398	0.7048507	0.4955599	0.2947412	0.2867655	0.1795877	0.3021278	0.1987889	0.3975662	0.5484679	0.0122870	0.1481260	0.5958033	0.0228586	0.5556755	0.4959928	0.7687144	0.7026315	0.3323496	0.3921091	0.3776612	0.7660180	0.5551704	0.2667346	0.6389781	0.0031232	0.3284758	0.8531184	0.6609020	0.5385428	0.7623057	0.2239576	0.0050846	0.0030844	0.0068581	0.7259164	0.4458829	0.5128750	0.4032184	0.3102189	0.0435883	0.6062160	0.3440106	0.6622864	0.3436959	0.8582427	0.3047289	0.0212149	0.7118535	0.0338918	0.3218435	0.3149172	0.6445052	0.2668033	0.7477664
50	0.4753798	0.0010126	0.3737247	0.1299611	0.5862104	0.5639869	0.5183830	0.0814608	0.5175689	0.4637717	0.7641284	0.4672993	0.0030022	0.3391908	0.1171252	0.2918799	0.7825621	0.4849191	0.3976320	0.1522678	0.1895080	0.2309118	0.2880761	0.3264121	0.6943861	0.0199263	0.2424939	0.5093781	0.0272052	0.3930109	0.2588204	0.5965590	0.5474064	0.3139368	0.4155254	0.3801478	0.5034508	0.5804696	0.3771860	0.7950955	0.3417037	0.4057646	0.6659689	0.6511733	0.6148319	0.2814882	0.1636076	0.0266475	0.0042578	0.0009847	0.6811961	0.2044373	0.5359005	0.3230922	0.2957296	0.0373698	0.5345632	0.3209181	0.6089895	0.4514863	0.7310380	0.4616649	0.0105546	0.6704057	0.0207667	0.2826514	0.1963429	0.2204665	0.4336593	0.7133827
100	0.6718603	0.0004640	0.3139573	0.3012715	0.6972421	0.4745191	0.3663823	0.0451531	0.3600950	0.4798125	0.8782860	0.4657691	0.0021810	0.3043099	0.1022477	0.1435134	0.7572150	0.4591692	0.3304811	0.1703876	0.1829035	0.2891479	0.2293301	0.3206211	0.6483901	0.0199307	0.2168325	0.5918303	0.0187395	0.4503796	0.0537403	0.6896401	0.7580705	0.2980891	0.3438560	0.6606556	0.7882095	0.6392061	0.4829700	0.6476937	0.4212939	0.2322640	0.6991731	0.6340371	0.5523373	0.1679844	0.1292283	0.0769845	0.0038743	0.0014849	0.7077916	0.0918801	0.3478604	0.3349359	0.2901009	0.0363356	0.5382028	0.3334423	0.6033001	0.5081983	0.4076093	0.4672659	0.0087027	0.8170695	0.0341490	0.1838089	0.0998552	0.1143360	0.5394815	0.7352878
150	0.8078320	0.0070703	0.3183035	0.3119266	0.6254477	0.4768014	0.3827193	0.0310446	0.4113620	0.3864410	0.7073032	0.4830923	0.0031705	0.3153347	0.0635653	0.0982756	0.6928648	0.3742581	0.3146327	0.1277439	0.2385604	0.3587926	0.3452317	0.4222537	0.7126972	0.0442833	0.2756894	0.5723195	0.0044334	0.6410244	0.0396513	0.6153708	0.6708124	0.4069105	0.4663984	0.5288042	0.6217090	0.7358810	0.5652651	0.7178815	0.4705170	0.3230632	0.8078670	0.6720668	0.5324135	0.1967082	0.1697876	0.0376811	0.0013976	0.0044072	0.4715310	0.0342470	0.2247498	0.2782699	0.4998089	0.0425221	0.4683996	0.1955906	0.7152145	0.6196725	0.1312886	0.2705922	0.0134084	0.5802708	0.0461711	0.0976577	0.0454852	0.1261937	0.7262805	0.6918670
200	0.6979456	0.0020315	0.2419743	0.3607290	0.7354789	0.3858443	0.3525013	0.0071963	0.2699451	0.4458705	0.6745337	0.5269285	0.0081556	0.2675210	0.1265203	0.1208563	0.6440385	0.4022991	0.3907751	0.1776855	0.1910831	0.2533286	0.3118353	0.3435420	0.6429794	0.0464143	0.2040499	0.5664620	0.0044921	0.6697696	0.0728205	0.8426547	0.6917589	0.3607034	0.3448488	0.5356818	0.7249000	0.5151388	0.5405145	0.6893858	0.5986769	0.1700445	0.6560278	0.6667431	0.4193544	0.1264701	0.1921029	0.0643022	0.0042750	0.0000000	0.3062021	0.0257046	0.1826644	0.2372560	0.6028728	0.0175114	0.5426927	0.0865562	0.6101357	0.5556259	0.0926980	0.2621492	0.0147082	0.6673683	0.0180868	0.0711314	0.0559158	0.1140201	0.5602939	0.6688461
250	0.6067733	0.0000030	0.2653892	0.4011992	0.8068867	0.4088485	0.4128646	0.0163472	0.4023117	0.5314447	0.6741912	0.4515366	0.0022069	0.2413842	0.1008299	0.1516914	0.7240842	0.4246478	0.2916632	0.2526299	0.1844702	0.2697818	0.3050015	0.4233488	0.5182968	0.0374245	0.1254816	0.6330638	0.0001970	0.6910516	0.0237561	0.7884042	0.5455872	0.3694302	0.3061769	0.5212631	0.7506643	0.5672097	0.6306071	0.7452220	0.4759976	0.1898057	0.7235860	0.5862851	0.3013737	0.1675728	0.1597165	0.0433713	0.0006576	0.0014585	0.1997143	0.0204284	0.1987565	0.1912389	0.6663859	0.0219967	0.5401484	0.0506626	0.6767110	0.5514104	0.0774900	0.3110687	0.0301122	0.7397320	0.0324197	0.0570816	0.0186781	0.0669166	0.6390946	0.6113737
300	0.6803086	0.0000397	0.2772091	0.4298860	0.6598289	0.3533329	0.3702932	0.0065406	0.3261343	0.4794600	0.7603358	0.5653661	0.0063034	0.2983840	0.1726106	0.0799473	0.7377568	0.3870077	0.3452259	0.2482121	0.1883399	0.2036689	0.3172435	0.3570980	0.6430186	0.0205000	0.1711525	0.6773737	0.0044958	0.7414212	0.0402382	0.6007397	0.7469019	0.3502914	0.1931276	0.5492943	0.7727130	0.5938434	0.5450931	0.7361170	0.4374008	0.2025318	0.7740728	0.6952239	0.3024633	0.1960600	0.1281412	0.0761334	0.0023319	0.0045248	0.0563882	0.0375073	0.1755234	0.1637058	0.6984699	0.0464009	0.3911345	0.0276946	0.6247868	0.5352351	0.0230279	0.3042894	0.0249460	0.7183253	0.0248287	0.0769845	0.0044192	0.0979261	0.6503913	0.6578315
350	0.5885175	0.0000000	0.2889617	0.4305726	0.6229680	0.5179629	0.3101723	0.0184855	0.3278106	0.5093136	0.7320780	0.5195634	0.0062755	0.3521740	0.1398299	0.0621121	0.8267177	0.3898078	0.2785071	0.2494741	0.1494027	0.3377216	0.2509352	0.4192321	0.7358149	0.0260553	0.1137519	0.5110095	0.0043852	0.6169148	0.0339308	0.6114826	0.6591985	0.4189433	0.2896748	0.6683722	0.6436231	0.5608750	0.5482796	0.7989298	0.3832662	0.1327063	0.7467539	0.6206005	0.3213054	0.1915965	0.1179174	0.0923031	0.0004589	0.0025730	0.2005721	0.0198109	0.1655347	0.1354918	0.7041326	0.0251280	0.5898017	0.0926262	0.6410813	0.5908031	0.0307336	0.2405913	0.0201324	0.7056979	0.0190317	0.0388308	0.0186210	0.1013637	0.8208566	0.6803683
400	0.5799266	0.0000067	0.2355569	0.3930047	0.7347388	0.5068059	0.3683823	0.0188438	0.3944794	0.5146844	0.7933554	0.4638708	0.0016353	0.2634301	0.1086517	0.1343425	0.7164359	0.4287114	0.2444230	0.2114823	0.1590387	0.2396318	0.3009313	0.4118884	0.5464526	0.0292165	0.2011401	0.6539037	0.0158602	0.6981190	0.0513207	0.7835728	0.6078512	0.3561722	0.3502835	0.4884355	0.8002865	0.5389598	0.6988190	0.7711210	0.4633048	0.1623734	0.7487752	0.6043045	0.3600854	0.2414048	0.1264904	0.0786045	0.0002457	0.0049157	0.1470180	0.0332601	0.1667460	0.1622514	0.6905938	0.0355350	0.4523026	0.0648329	0.7038606	0.5329754	0.0313381	0.2564161	0.0093410	0.6262977	0.0242287	0.0525850	0.0043659	0.1021227	0.6801766	0.8403338
450	0.5866425	0.0000329	0.2387750	0.4289479	0.6182226	0.3723220	0.4255053	0.0159388	0.3365557	0.4931009	0.7855909	0.5180128	0.0000000	0.3780953	0.0882929	0.0973473	0.7403060	0.3570920	0.3618424	0.1445979	0.1221228	0.2665439	0.3214322	0.3766277	0.7206567	0.0255343	0.1963551	0.4934575	0.0146022	0.7486853	0.0693287	0.6974999	0.7976497	0.4604207	0.2430837	0.5210058	0.7587728	0.5844713	0.6938515	0.7039777	0.4681000	0.2298597	0.7854717	0.6830115	0.4598144	0.2200699	0.0989792	0.0622541	0.0007217	0.0006295	0.1682412	0.0343346	0.2135736	0.1741710	0.6639989	0.0521517	0.5170990	0.0676377	0.6892762	0.6592610	0.0549298	0.2092994	0.0175177	0.5634455	0.0104478	0.0413514	0.0097886	0.0785472	0.7751813	0.7029034
500	0.6389388	0.0005919	0.3797768	0.5016591	0.7462069	0.5413860	0.3473660	0.0098469	0.3692039	0.5086850	0.5932723	0.4929422	0.0009264	0.3186060	0.1102081	0.1591626	0.7412142	0.4076679	0.3270859	0.1910451	0.1947540	0.3373613	0.3391098	0.4367395	0.7463503	0.0106049	0.2010006	0.5418478	0.0039316	0.7394271	0.0727742	0.7218829	0.6439868	0.3922679	0.2498103	0.6142541	0.6982889	0.6115418	0.6364545	0.6558131	0.5093976	0.3781404	0.8794269	0.7949379	0.4657771	0.1864460	0.2608044	0.0585899	0.0000927	0.0000000	0.1851953	0.0124581	0.1832321	0.1033040	0.6643060	0.0211257	0.4295401	0.0626321	0.8131116	0.6631411	0.0554529	0.3306428	0.0266961	0.6597088	0.0258876	0.0393479	0.0070628	0.0828074	0.8228457	0.6932243
550	0.4409770	0.0021949	0.3049621	0.3259981	0.7628195	0.4516397	0.3950965	0.0543746	0.2708056	0.5007267	0.7128381	0.4167783	0.0000589	0.2579454	0.2578836	0.2404726	0.7030076	0.4026967	0.3151542	0.2778206	0.2198161	0.2969716	0.2702727	0.4276278	0.6075631	0.0113339	0.2652239	0.4690212	0.0011493	0.5355805	0.4002878	0.5670143	0.7590443	0.3097591	0.3590295	0.6967935	0.6621037	0.4187748	0.3566555	0.8986546	0.1601162	0.2118920	0.7359693	0.5707318	0.6292791	0.6942518	0.1107551	0.0294892	0.0035062	0.0081133	0.4657926	0.0485389	0.1866878	0.2142153	0.5544316	0.0394701	0.5125603	0.1079694	0.7000581	0.4773528	0.1151002	0.1754769	0.0364233	0.7063172	0.0347278	0.1071648	0.0599405	0.6534711	0.7325803	0.7110467
600	0.4806812	0.0009017	0.3087224	0.2630583	0.5815520	0.4269223	0.6331620	0.0589558	0.4286506	0.4032266	0.6654988	0.5201693	0.0000000	0.3417167	0.3481759	0.2933885	0.5619889	0.5204649	0.3246622	0.3025099	0.1699863	0.3012324	0.2385863	0.3760400	0.5768941	0.0384731	0.2313960	0.4552640	0.0051438	0.4717387	0.4771443	0.6711847	0.6248891	0.2808052	0.3226644	0.4138227	0.7569656	0.5187192	0.2845172	0.6989490	0.0478510	0.2976815	0.6491761	0.7068502	0.4743079	0.7215637	0.1684948	0.0228069	0.0026418	0.0067530	0.6112992	0.1766177	0.4328852	0.2823190	0.4024808	0.0670722	0.6412810	0.2857091	0.5616146	0.3286149	0.3959763	0.2184788	0.0639123	0.6718817	0.0398002	0.2541383	0.2179419	0.6534482	0.5154981	0.5888892
650	0.4236582	0.0002843	0.2999674	0.2268008	0.6601925	0.5190304	0.6106923	0.0949374	0.4883643	0.4473266	0.7833016	0.4795962	0.0091611	0.4342796	0.3000171	0.3519600	0.7815805	0.5123647	0.3049651	0.3312922	0.2530327	0.2004016	0.2830026	0.2951864	0.5664657	0.0185976	0.2564551	0.4911360	0.0427908	0.3691695	0.6190678	0.6056082	0.6938890	0.3489352	0.3135152	0.5263604	0.6880340	0.4725184	0.3682055	0.7979026	0.0111398	0.2643554	0.8384348	0.6593346	0.4959716	0.7622458	0.2052895	0.0146933	0.0009935	0.0404198	0.5873505	0.3326998	0.4882350	0.3812676	0.3128309	0.0498275	0.6477146	0.3790121	0.6736664	0.4225342	0.7406415	0.2586231	0.0360180	0.7591478	0.0122810	0.2594154	0.2449318	0.7469169	0.2605403	0.6720883
700	0.3421851	0.0010482	0.3831769	0.1688614	0.5808810	0.4668282	0.6215646	0.1045425	0.5714473	0.4460558	0.8159893	0.4305180	0.0156756	0.3444544	0.3118538	0.3134221	0.8000630	0.5564925	0.3412543	0.4217492	0.1810073	0.2937190	0.3423311	0.2872252	0.5778514	0.0335379	0.1849419	0.4325475	0.0160758	0.3059097	0.4266947	0.6212754	0.7198360	0.2862446	0.3284765	0.3977985	0.7027001	0.4986839	0.2076316	0.6663433	0.0038857	0.2945897	0.7122642	0.6718042	0.6538942	0.6439581	0.2551317	0.0101597	0.0018634	0.0063907	0.5890763	0.3155994	0.4408765	0.3140762	0.2287544	0.0244397	0.5804437	0.3244091	0.6802658	0.4018138	0.6236173	0.2257846	0.0366598	0.7115719	0.0406472	0.3552520	0.2486040	0.6640661	0.2290565	0.6933498
750	0.4056777	0.0003408	0.2310613	0.1562804	0.6597919	0.5992948	0.5751481	0.0824795	0.3735976	0.3479303	0.6614427	0.4771751	0.0040198	0.2732636	0.2804728	0.3677903	0.6441644	0.4919835	0.3109891	0.2778828	0.2121634	0.3827619	0.2826284	0.3469693	0.6363001	0.0268072	0.1975854	0.4856207	0.0200418	0.3514464	0.4588181	0.6599487	0.5984297	0.2313336	0.2807236	0.4804073	0.7390671	0.4801421	0.2211257	0.7507846	0.0034037	0.3317111	0.7716959	0.6845294	0.5037282	0.7016201	0.2560771	0.0009781	0.0154696	0.0269504	0.5639716	0.3203393	0.5749801	0.4756809	0.2740581	0.0289708	0.5215687	0.3418894	0.7638801	0.3449563	0.6685684	0.3051109	0.0283442	0.6126557	0.0325364	0.2796485	0.3019100	0.7912406	0.2713619	0.6852527
800	0.4918877	0.0004236	0.3113797	0.2810299	0.7324756	0.5241398	0.4302125	0.0700452	0.4259253	0.4766041	0.6945116	0.5055536	0.0015207	0.3873737	0.2484660	0.3673970	0.6506883	0.5237075	0.2792590	0.2699233	0.1924038	0.3280421	0.2487001	0.3072360	0.4732325	0.0102440	0.1867723	0.5905670	0.0110511	0.3314539	0.6249865	0.8493617	0.7095954	0.2147627	0.4245191	0.3746800	0.7035882	0.4268035	0.2377597	0.6293752	0.0060636	0.3098886	0.6745799	0.7470163	0.4346133	0.7378412	0.2222850	0.0076853	0.0000037	0.0091571	0.7406475	0.3925797	0.6063699	0.4282862	0.2448001	0.0397273	0.6068924	0.2710049	0.7400450	0.2787065	0.6318693	0.2748608	0.0256772	0.6819614	0.0364465	0.3425197	0.3427899	0.6290833	0.2666146	0.7315000
850	0.4692221	0.0003843	0.3524001	0.2555772	0.8703328	0.6495761	0.4567579	0.0806760	0.3773055	0.3800126	0.7813732	0.4866368	0.0028448	0.3452624	0.2663480	0.3559160	0.7033257	0.4682295	0.3013329	0.2646313	0.1349452	0.2967336	0.2529085	0.4147591	0.4850082	0.0205371	0.2913764	0.5639137	0.0120867	0.3248023	0.5196731	0.7953443	0.6338407	0.2171566	0.3680945	0.3184738	0.7206828	0.4831935	0.3534564	0.5963414	0.0040779	0.2805780	0.6519940	0.6984263	0.5472072	0.8051493	0.2455312	0.0000000	0.0014691	0.0050586	0.6469136	0.4165460	0.4516362	0.3283908	0.2378637	0.0368158	0.6084357	0.3935601	0.5810323	0.3132278	0.7721770	0.3154217	0.0136268	0.7142821	0.0339792	0.3013337	0.2779676	0.6853210	0.2822611	0.6779967
900	0.4345912	0.0010145	0.3224050	0.2210357	0.5440603	0.5351152	0.5681737	0.0989516	0.4620960	0.5064662	0.5800108	0.3805379	0.0026854	0.3358712	0.2865083	0.3823540	0.8084674	0.5850483	0.3264354	0.3440585	0.1905151	0.3778034	0.3246368	0.4294554	0.7635280	0.0312124	0.2339353	0.5406281	0.0069706	0.4564980	0.4622054	0.7616335	0.5469369	0.3145430	0.3717929	0.4661391	0.7269257	0.4096376	0.2440816	0.5705050	0.0032378	0.2566110	0.6582602	0.7302223	0.4742292	0.6784934	0.1873986	0.0017924	0.0025785	0.0100414	0.7364892	0.3480574	0.5694312	0.3507925	0.1818048	0.0147729	0.7288398	0.3360757	0.6407434	0.3418043	0.5570399	0.3469258	0.0337720	0.7526288	0.0225288	0.3652101	0.2859209	0.6790034	0.1932051	0.7131978
950	0.3731493	0.0032979	0.3330043	0.1894493	0.7407881	0.6282383	0.4738544	0.0701734	0.4297841	0.5481815	0.7160149	0.4749379	0.0023406	0.3004954	0.3141847	0.4900653	0.7093996	0.4210131	0.3930310	0.2682819	0.2138743	0.2691836	0.3439974	0.3449895	0.6192865	0.0156024	0.2067910	0.4540585	0.0129564	0.4017701	0.4884374	0.7719449	0.5919079	0.2995614	0.4236340	0.3915185	0.6466890	0.5888527	0.2580835	0.7669349	0.0007201	0.2102116	0.5927040	0.6763863	0.5004167	0.8714313	0.1913911	0.0035665	0.0004219	0.0069237	0.6278651	0.3899230	0.6145799	0.3695140	0.2538621	0.0387851	0.6417680	0.3137164	0.6474277	0.4331977	0.6889271	0.3337702	0.0135450	0.7647524	0.0102732	0.3757335	0.3089796	0.6337253	0.2524042	0.7678108
1000	0.3462067	0.0016528	0.3210363	0.2006139	0.7929269	0.5491360	0.5556485	0.0395617	0.3860447	0.5034752	0.8119657	0.3985741	0.0025352	0.3128007	0.2300829	0.3316426	0.7055748	0.5095418	0.2467975	0.2768047	0.3007203	0.3016920	0.3227526	0.3589821	0.7068021	0.0150615	0.2261381	0.4663065	0.0144905	0.3793810	0.4557301	0.7402998	0.6788391	0.3149256	0.3776478	0.4152495	0.8297757	0.5435906	0.2086968	0.6539626	0.0041352	0.3388272	0.6955378	0.6724524	0.5585029	0.8147497	0.2526882	0.0194552	0.0016069	0.0234880	0.5563486	0.3372730	0.5989543	0.3954127	0.2041522	0.0607930	0.5152340	0.3800438	0.6296742	0.3335413	0.6662469	0.3055894	0.0320550	0.6067550	0.0253030	0.3031497	0.3333631	0.6908902	0.2310495	0.6873668

0	0.3789779	0.0037083	0.3648688	0.1755423	0.6587325	0.5869891	0.5838499	0.1617117	0.4327756	0.3951871	0.6296778	0.5512823	0.0022055	0.3863773	0.2785593	0.4035894	0.7368533	0.5281102	0.3246989	0.2728482	0.2153958	0.2889778	0.2461230	0.3625176	0.5879013	0.0287869	0.1634952	0.5989919	0.0145367	0.3716838	0.4976237	0.7325358	0.6063520	0.3086012	0.4098579	0.4028865	0.6632152	0.5529936	0.3082823	0.7455853	0.0030053	0.3302714	0.7352071	0.6459608	0.6091532	0.7470402	0.2914759	0.0037850	0.0011476	0.0028844	0.6751396	0.3563369	0.4633867	0.3568469	0.1479927	0.0335722	0.6980402	0.3976193	0.5691906	0.3928217	0.7948500	0.2872732	0.0581126	0.6324123	0.0375593	0.3531290	0.3268994	0.6611070	0.2443483	0.6222139
50	0.3836033	0.0036577	0.3138599	0.1807287	0.6762086	0.6168679	0.6172937	0.1005538	0.4573216	0.3299670	0.4888378	0.1270434	0.0013777	0.3371975	0.1788438	0.4410455	0.5556186	0.4115438	0.1021946	0.2749047	0.3695241	0.2797651	0.2002431	0.2824419	0.5803551	0.0267379	0.3768376	0.5281640	0.0003352	0.2882319	0.6393879	0.7065743	0.6788002	0.2916180	0.3562216	0.5636778	0.7327042	0.5642370	0.4718095	0.6782640	0.0088623	0.1388630	0.6532907	0.5984491	0.5246817	0.5666072	0.1924298	0.0139783	0.0013545	0.0106301	0.7712961	0.3451507	0.5325617	0.5604129	0.2969599	0.0577343	0.6373497	0.4502238	0.5972029	0.3969908	0.7158719	0.4714804	0.0130531	0.5968976	0.0258288	0.3445459	0.6157357	0.6862730	0.2402273	0.7363238
