"Time"	G1	G2	G20	G10	G16	G4	G17	G8	G11	G56	G3	G5	G19	G12	G13	G14	G15	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G44	G39	G35	G49	G45	G48	G61	G9	G47	G43	G79	G57	G60	G89	G80	G84	G81	G82	G83	G88	G86	G78	G77	G75	G91	G90	G85	G58	G59	G99	G92	G93
400	0.8349386	0.0041500	0.5865843	0.2951353	0.0366952	0.6433943	0.1476019	0.0519586	0.1014917	0.3298309	0.0805113	0.2802133	0.7091526	0.0000178	0.1500238	0.0010907	0.4534578	0.3738875	0.4508704	0.4975273	0.1776987	0.2468914	0.4894320	0.6455754	0.3898270	0.4253309	0.5788910	0.5163550	0.2076041	0.3407329	0.5920472	0.1134512	0.5420039	0.4864842	0.3223553	0.0891539	0.5487008	0.0110685	0.7217395	0.0220516	0.3288806	0.1726775	0.0000000	0.3164582	0.4340816	0.7065487	0.0732413	0.1988260	0.6775591	0.4050092	0.0372264	0.6215593	0.7072358	0.4392600	0.3134506	0.4620522	0.5603999	0.7708559	0.6861770	0.0043516
450	0.7201740	0.0010400	0.6135557	0.2843638	0.0841391	0.6499838	0.1526556	0.0518851	0.0915364	0.2642379	0.0615386	0.3080487	0.6749823	0.0001256	0.1506047	0.0000656	0.4048872	0.3205879	0.4872010	0.5078776	0.1449039	0.1715949	0.6456963	0.5697447	0.3613368	0.4128412	0.5113524	0.4210842	0.1714755	0.3704776	0.5897855	0.1206244	0.5131724	0.5436110	0.3391060	0.0657688	0.3754954	0.0375535	0.6902164	0.0226292	0.2708957	0.1914919	0.0000174	0.3503022	0.3713510	0.7328411	0.0279264	0.2293474	0.6809091	0.3499054	0.0233017	0.7385316	0.7032266	0.4841723	0.2695228	0.5030291	0.5841731	0.7398227	0.6524012	0.0024436
500	0.8557783	0.0068115	0.5816013	0.3333185	0.0920176	0.4422688	0.1988199	0.0669161	0.1032765	0.3308104	0.0641332	0.2729187	0.6493491	0.0000479	0.0710956	0.0010106	0.4878484	0.3066246	0.4444400	0.5910984	0.2215378	0.1956355	0.5298856	0.6627804	0.3189657	0.5562428	0.5672610	0.3936650	0.2099807	0.4122741	0.7786508	0.1018863	0.4313098	0.5924173	0.3018793	0.0799597	0.3307487	0.0469365	0.7846235	0.0261560	0.2435984	0.2459171	0.0014933	0.4321545	0.4792766	0.6946763	0.0324601	0.2963390	0.7649549	0.3767037	0.0346727	0.7408221	0.6337492	0.4260160	0.2684461	0.5746770	0.4945864	0.7108601	0.5455718	0.0054493
550	0.7236793	0.0031207	0.4782479	0.4891836	0.0584548	0.6094680	0.1973740	0.0479617	0.1196079	0.6043634	0.0622245	0.3036756	0.7434610	0.0090674	0.1757015	0.0533613	0.4854358	0.5144753	0.5619189	0.4966941	0.1053879	0.3094399	0.4828098	0.3954781	0.2048656	0.5709326	0.5583877	0.4385753	0.3290699	0.4197369	0.8327632	0.0500045	0.3234775	0.6195874	0.3154863	0.0837714	0.4479825	0.0448460	0.6143231	0.0213148	0.2978783	0.1475755	0.0018279	0.3829729	0.3608998	0.6193976	0.0253207	0.1663053	0.6899836	0.3257206	0.0699353	0.8168355	0.1996549	0.3553755	0.7120625	0.5918832	0.5052089	0.5795872	0.5280654	0.0047792
600	0.6852900	0.0023205	0.5211724	0.2854221	0.0593332	0.6710344	0.1930805	0.0351669	0.1509352	0.4042537	0.0440151	0.2875402	0.6091875	0.0156357	0.1991753	0.0298110	0.7121374	0.5616869	0.5268370	0.8029799	0.0304786	0.3257129	0.4717174	0.2311565	0.2082458	0.5397226	0.5610311	0.5329463	0.2997073	0.3467500	0.6829302	0.0547134	0.3094360	0.5904045	0.2537722	0.0754987	0.4129759	0.0461783	0.7337101	0.0144907	0.2642187	0.0514317	0.0023994	0.3879306	0.4314533	0.6259945	0.0293574	0.1758945	0.7136898	0.3813020	0.0264881	0.6527369	0.0724037	0.3659197	0.7642046	0.5370652	0.5378371	0.6516176	0.4870332	0.0097868
650	0.5943163	0.0031557	0.4260668	0.3260814	0.0504028	0.5663221	0.1034843	0.0367660	0.1678778	0.4931416	0.1180666	0.1821789	0.6027204	0.0297405	0.2577346	0.0833505	0.5227855	0.7494569	0.3978944	0.8177272	0.0297916	0.2667423	0.3728036	0.2453389	0.1590777	0.5067309	0.5233196	0.4956341	0.2021077	0.3966336	0.7940075	0.0796659	0.2596835	0.5928777	0.2282421	0.0738343	0.3552207	0.0172758	0.6558007	0.0432976	0.3371542	0.1234249	0.0044034	0.4412229	0.3807321	0.4969616	0.0286062	0.2436603	0.7186198	0.3735442	0.0284997	0.7148055	0.0435842	0.4946941	0.6188143	0.5758190	0.4935570	0.7224980	0.4046773	0.0065229
700	0.7080217	0.0038607	0.4702839	0.3852468	0.0957891	0.5862540	0.1265666	0.0446420	0.1421492	0.5340111	0.0329771	0.2311425	0.8244035	0.0204642	0.2842026	0.0922084	0.6171995	0.6282699	0.3913135	0.7440935	0.0182051	0.2159281	0.4975865	0.2347442	0.0996460	0.3205602	0.5757244	0.4521495	0.1986039	0.3737467	0.5768154	0.0595862	0.3549908	0.5863293	0.3096551	0.1300504	0.3491690	0.0601286	0.7940375	0.0340302	0.3464590	0.0721534	0.0020659	0.4762066	0.5032262	0.6539461	0.0411172	0.1567020	0.6223282	0.4535384	0.1123336	0.7194236	0.0257143	0.3952216	0.7786393	0.4878609	0.5556536	0.7073669	0.4439285	0.0361138
750	0.8259663	0.0016751	0.4839941	0.4099449	0.0456430	0.5953459	0.1426997	0.0357029	0.0851953	0.4218864	0.0402755	0.2787395	0.6438931	0.0211203	0.2206265	0.0405520	0.5897953	0.6974693	0.3875267	0.6971656	0.0133070	0.2539305	0.4706238	0.2518609	0.1844522	0.4665530	0.5311289	0.4470141	0.2041900	0.3196810	0.5863841	0.0750404	0.2528117	0.7025773	0.2682386	0.0933626	0.3534980	0.0225890	0.6673170	0.0323916	0.3328767	0.0810333	0.0024798	0.5269802	0.3217892	0.5716030	0.0351808	0.2022075	0.6773872	0.2941957	0.0907629	0.7338007	0.0121026	0.3805524	0.6724189	0.4783067	0.5378497	0.7521071	0.5054403	0.0039921
800	0.6480152	0.0007241	0.3902763	0.3572658	0.0890474	0.5661912	0.1205171	0.0469555	0.1246552	0.5995721	0.0870111	0.3328948	0.6788896	0.0208642	0.2719324	0.0326138	0.5140457	0.6303547	0.3412860	0.6662183	0.0111898	0.2573692	0.3976794	0.2230214	0.1857887	0.4066214	0.6041108	0.4353908	0.1605317	0.4540220	0.7113153	0.0393303	0.2705191	0.6048556	0.3192802	0.0983221	0.3630896	0.0306755	0.7170081	0.0266046	0.3089100	0.0667750	0.0013985	0.3624148	0.3295792	0.5744954	0.0772245	0.1875025	0.7044888	0.3261091	0.0480360	0.6992652	0.0216630	0.4284804	0.7489205	0.5817171	0.4444343	0.6708551	0.3786627	0.0103779
850	0.7410501	0.0022707	0.4951803	0.3657854	0.0754269	0.5984368	0.1439746	0.0841864	0.1798045	0.5977900	0.0480780	0.3089309	0.8691168	0.0414430	0.2029039	0.0193515	0.4725135	0.5668827	0.3413010	0.8147756	0.0362108	0.2533751	0.3506376	0.2494356	0.1069654	0.4361469	0.5962404	0.4579565	0.2978958	0.4008304	0.6243479	0.0687737	0.3230819	0.5914707	0.2599206	0.0592776	0.3984659	0.0343662	0.7807347	0.0454122	0.2695619	0.0437829	0.0017566	0.4120114	0.4522192	0.4651290	0.0326670	0.2185690	0.6406630	0.3183137	0.0350333	0.7210421	0.0037122	0.4553029	0.6383047	0.5540761	0.6377590	0.7611338	0.3904093	0.0014808
900	0.6895750	0.0089388	0.5668154	0.3106554	0.0751490	0.5311860	0.1319402	0.0303021	0.0752684	0.5464288	0.0278345	0.2392108	0.5810428	0.0251016	0.2001257	0.0229088	0.5404373	0.7258540	0.3794025	0.6968691	0.0073783	0.2292058	0.3114910	0.2737582	0.1813104	0.4395389	0.4883814	0.4600279	0.1598100	0.3387616	0.5738704	0.0643198	0.2678935	0.7648637	0.4054255	0.1120723	0.3940548	0.0138475	0.6888190	0.0309655	0.3144947	0.0446460	0.0010915	0.4965827	0.4180672	0.4641840	0.0361309	0.1937432	0.7219270	0.4035010	0.0456293	0.6474610	0.0084917	0.4460073	0.6779539	0.4988645	0.5379273	0.8132155	0.3993889	0.0161655
950	0.6569218	0.0069400	0.5608064	0.3069270	0.1172170	0.7375660	0.1125391	0.0523249	0.1330229	0.5841509	0.0502327	0.3180954	0.5527035	0.0207174	0.2841773	0.0341763	0.5484988	0.7633478	0.3611133	0.7946645	0.0191518	0.2773557	0.4196270	0.2578279	0.1860055	0.4834119	0.5686531	0.4709386	0.1901371	0.3709285	0.6483876	0.0856851	0.2697615	0.7761808	0.2187196	0.1179809	0.3634620	0.0386145	0.6669994	0.0389958	0.2713029	0.1002835	0.0017979	0.4444903	0.3284172	0.5236699	0.0356568	0.2131369	0.6817241	0.4095808	0.0791884	0.6888173	0.0181058	0.5243289	0.7395574	0.6066458	0.4570917	0.7338068	0.3860348	0.0122334
1000	0.7104202	0.0064599	0.4360943	0.3617843	0.0815269	0.6610883	0.1033450	0.0365100	0.1186540	0.5972729	0.0268412	0.3050709	0.6847216	0.0247426	0.2757847	0.0254087	0.6121097	0.6735105	0.4427875	0.6946804	0.0185073	0.2169871	0.3051110	0.2375685	0.2092695	0.4547000	0.5409639	0.4316484	0.2550249	0.3620602	0.6339771	0.0639478	0.2254324	0.6609210	0.2470255	0.0487880	0.4214772	0.0626136	0.7188232	0.0142741	0.3351899	0.0516364	0.0054772	0.3977616	0.3360792	0.4552236	0.0347698	0.2062252	0.6922818	0.3891656	0.0855732	0.5525301	0.0111165	0.4647233	0.5430681	0.5142449	0.5221927	0.7110391	0.4881951	0.0075017

0	0.6531768	0.0067867	0.4159013	0.3174285	0.0749166	0.6212504	0.1595881	0.0628329	0.1922773	0.5680998	0.0312326	0.4399401	0.6178518	0.0429866	0.2633727	0.0213487	0.5014674	0.5095198	0.3987299	0.8288089	0.0147858	0.1968215	0.3964713	0.1730340	0.1547772	0.4221255	0.5505269	0.4728729	0.1770170	0.3275925	0.6084062	0.0409315	0.3009967	0.5400043	0.2706211	0.0880124	0.3912811	0.0205907	0.7535451	0.0408173	0.2879740	0.0575051	0.0032545	0.3929968	0.4599124	0.5887855	0.0273490	0.2018378	0.6070366	0.4944750	0.0756864	0.7381807	0.0175930	0.4770110	0.6821402	0.5341069	0.5266679	0.7525435	0.4546697	0.0055940
50	0.6935593	0.0110880	0.5735238	0.2963131	0.0182031	0.5253239	0.0866508	0.0531574	0.1034813	0.4580551	0.0476987	0.1984485	0.5929528	0.0425149	0.1657526	0.0332145	0.5827422	0.7656929	0.3658608	0.2273487	0.2485159	0.1888257	0.3433937	0.2460603	0.1358754	0.4064218	0.5796400	0.3880750	0.1006662	0.3194270	0.7963487	0.3074524	0.2162352	0.2800434	0.3760085	0.0721045	0.4320692	0.0273600	0.6410215	0.0228696	0.3671901	0.4978690	0.0022315	0.6132160	0.4414921	0.6482449	0.5236403	0.2607091	0.2748715	0.4608040	0.3205683	0.7392482	0.0149728	0.5228008	0.4567503	0.6092332	0.5076378	0.2554637	0.4012724	0.0185752
100	0.6389632	0.0070101	0.4819877	0.3537291	0.0152308	0.5703258	0.0776727	0.0504234	0.1490450	0.4606463	0.0627913	0.1786086	0.6314176	0.0159371	0.1656887	0.0825245	0.4577784	0.7511551	0.3328460	0.0718228	0.3741744	0.0867663	0.3683246	0.2126775	0.1502651	0.5171765	0.4439050	0.3596715	0.1094293	0.3105295	0.6950826	0.2674793	0.1742856	0.2179813	0.3773630	0.0606776	0.3413724	0.0370223	0.7024864	0.0390903	0.3099313	0.6149104	0.0008639	0.6677602	0.3408524	0.6138345	0.6577986	0.2383682	0.1544019	0.3050415	0.3888501	0.6531057	0.0274795	0.4970584	0.5248303	0.5961378	0.4138000	0.1162445	0.5442938	0.0191325
150	0.6305498	0.0001017	0.5172271	0.3361288	0.0301164	0.6722705	0.0408840	0.0525667	0.1452279	0.3873732	0.0579460	0.1871973	0.6011834	0.0179133	0.2178027	0.0743241	0.5206055	0.6914972	0.3415983	0.0430279	0.5285891	0.0338171	0.3172743	0.2051435	0.1827956	0.3999384	0.4450194	0.4081846	0.0188370	0.3284287	0.6096020	0.2528476	0.0929343	0.1158605	0.2996413	0.1207817	0.3981827	0.0319565	0.6785027	0.0290053	0.3462739	0.4659321	0.0080873	0.5972241	0.4189073	0.6726335	0.6582385	0.2123768	0.1374277	0.2341590	0.4935835	0.6621501	0.0270595	0.4808117	0.5872256	0.4952546	0.2145686	0.1660964	0.4635046	0.0174914
200	0.6487291	0.0024362	0.4920048	0.3690599	0.0644650	0.6365711	0.0751613	0.0434933	0.1221624	0.4521165	0.0588982	0.1185169	0.7471016	0.0575232	0.2162552	0.1369707	0.6263447	0.5933301	0.2279141	0.0106367	0.4796363	0.0431893	0.2641922	0.1380444	0.1646567	0.3827790	0.3875857	0.4314000	0.0332179	0.2195399	0.6528562	0.2667875	0.0951618	0.0932687	0.3732095	0.1581468	0.2960748	0.0887801	0.7138806	0.0223614	0.3381749	0.6800427	0.0018290	0.7157040	0.4383967	0.7432373	0.7404253	0.2380207	0.1268823	0.1600369	0.3718190	0.5938840	0.0271773	0.5257869	0.5041344	0.5763162	0.1899753	0.1329563	0.4171089	0.0023247
250	0.7082484	0.0033714	0.4600215	0.3791380	0.0297951	0.5812541	0.0289066	0.0465083	0.1591668	0.4206320	0.0953127	0.1313300	0.6860143	0.0382471	0.2249380	0.1184490	0.6593778	0.7776011	0.2001990	0.0164569	0.4462104	0.0188948	0.2681046	0.1105707	0.1248524	0.3700147	0.2806370	0.4214322	0.0418839	0.1642004	0.5017023	0.2485187	0.1105665	0.0896635	0.2441080	0.1437615	0.2249831	0.0101923	0.5781272	0.0071503	0.3595875	0.4628114	0.0039496	0.7674619	0.4677615	0.7041485	0.8429908	0.1781110	0.1545310	0.1444742	0.3435533	0.6465609	0.0109241	0.4966230	0.4902816	0.4949033	0.0742113	0.1889413	0.4471086	0.0097187
300	0.5460810	0.0030257	0.4921073	0.4262326	0.0286054	0.6234998	0.1125791	0.1176094	0.1512822	0.3326667	0.0828769	0.1984839	0.6118778	0.0290820	0.1620802	0.1057895	0.4978176	0.6040313	0.2602015	0.0125644	0.5088009	0.0129908	0.2275547	0.1181840	0.1443269	0.3775541	0.3911640	0.4531039	0.0821538	0.2076729	0.5866001	0.3171842	0.1166029	0.1388658	0.2736168	0.0672232	0.3036629	0.0275174	0.7293890	0.0121592	0.4249969	0.6190842	0.0007251	0.6150065	0.3490513	0.6149815	0.7200230	0.2127390	0.0874273	0.1574717	0.3707929	0.6514631	0.0155872	0.4445181	0.4622619	0.5598973	0.1509980	0.1137644	0.5167051	0.0012245
350	0.7865687	0.0093586	0.5179372	0.3113164	0.0156172	0.6700934	0.0728168	0.0933404	0.1341802	0.3560152	0.0707646	0.1485326	0.7277458	0.0141723	0.2196476	0.0763534	0.4468521	0.6428995	0.2069245	0.0043083	0.3949020	0.0117401	0.2350303	0.0689895	0.1154390	0.3958327	0.3780276	0.3936295	0.0452855	0.1960581	0.5535491	0.2753379	0.1141796	0.1766422	0.3250428	0.0588007	0.2735227	0.0286298	0.6278851	0.0042737	0.3905914	0.6190257	0.0007782	0.6656632	0.4297952	0.7473652	0.7831511	0.2563036	0.1141752	0.2028502	0.4983550	0.7183793	0.0156060	0.4371225	0.3973535	0.6185347	0.1500546	0.2023655	0.4133668	0.0050288
400	0.6105219	0.0106424	0.4555386	0.3835085	0.0184525	0.5828773	0.0479440	0.0564239	0.1393295	0.3718568	0.0897971	0.1123552	0.7128478	0.0293719	0.1643170	0.0803144	0.5608212	0.6710542	0.2657247	0.0050081	0.5399889	0.0107713	0.2470083	0.0649329	0.1896364	0.4652055	0.3292271	0.3963730	0.0518925	0.2518531	0.4878913	0.2644056	0.0593385	0.1197279	0.3417822	0.0744275	0.3430228	0.0317301	0.7365117	0.0031307	0.4203572	0.6414948	0.0031739	0.6796617	0.4498475	0.7100557	0.6849386	0.2049945	0.1321693	0.1969314	0.3933167	0.6534584	0.0106835	0.4302157	0.5013260	0.5321917	0.1985553	0.2147063	0.3881455	0.0004548
450	0.6476271	0.0208915	0.5158707	0.3072060	0.0251817	0.6282526	0.0753432	0.0510627	0.1400763	0.4519845	0.1187071	0.1801976	0.7288308	0.0255455	0.1966582	0.1028805	0.4300555	0.6592083	0.2288160	0.0089268	0.4539789	0.0219434	0.2451408	0.0884103	0.1131662	0.3474064	0.3311839	0.4353288	0.0213620	0.1964105	0.4854801	0.3437487	0.0804412	0.1204631	0.3799679	0.0475603	0.3027611	0.0422550	0.6461663	0.0022089	0.4888248	0.5877915	0.0068663	0.7018035	0.4187614	0.6960968	0.6439549	0.2330375	0.1036428	0.1315629	0.4310505	0.7270346	0.0071409	0.3754051	0.4902813	0.5903447	0.1023069	0.1922700	0.4242699	0.0091117
500	0.6976134	0.0106469	0.4619362	0.2938799	0.0451282	0.5692375	0.0163181	0.0457293	0.2203321	0.4464859	0.1249059	0.1099178	0.6831318	0.0207566	0.2366402	0.0847182	0.5809264	0.7865210	0.2601579	0.0046293	0.3487146	0.0247251	0.2833763	0.1086324	0.1726930	0.4535028	0.2865955	0.4339998	0.0202385	0.2210569	0.4707839	0.2870618	0.0782651	0.0923766	0.3237471	0.1052235	0.2792559	0.0421300	0.7521442	0.0016120	0.4251616	0.6645032	0.0024672	0.6826616	0.4475191	0.7168222	0.6001950	0.1884373	0.1494887	0.1115847	0.6078990	0.7340262	0.0064744	0.3322914	0.5528582	0.5310156	0.1006161	0.2882839	0.4029804	0.0022121
550	0.6127446	0.0153008	0.3923185	0.3869768	0.0679163	0.5794626	0.0399557	0.0694999	0.1634569	0.5277600	0.0843529	0.2212098	0.4825471	0.0144063	0.3931052	0.0859441	0.6854721	0.8204244	0.2135566	0.1752862	0.0978383	0.0513979	0.2475911	0.1023165	0.1148844	0.3496175	0.3243694	0.5227655	0.0579774	0.2389346	0.4571795	0.1346499	0.0796395	0.4941301	0.3389292	0.1426172	0.3189155	0.0402080	0.7215579	0.0032898	0.4587184	0.2293312	0.0075521	0.4488984	0.3623394	0.5219390	0.1882660	0.1566386	0.4344828	0.1588464	0.3092641	0.7012055	0.0365049	0.4201144	0.5624626	0.6253473	0.2563100	0.5833183	0.4232134	0.0089132
600	0.7465036	0.0006931	0.4158469	0.3835956	0.0723735	0.5171577	0.0813718	0.0313880	0.1439346	0.5297359	0.0762078	0.2680340	0.6994849	0.0207940	0.2355317	0.0451842	0.6209866	0.6791992	0.3426323	0.4577899	0.0438519	0.0993665	0.2994272	0.1125601	0.1396128	0.4849515	0.3888477	0.4359466	0.0703544	0.2995299	0.5518302	0.0814579	0.1970766	0.6516046	0.3430121	0.1266634	0.2855196	0.0451003	0.6573648	0.0152671	0.3980198	0.1174347	0.0022113	0.4486696	0.4377542	0.4834053	0.0407863	0.2276809	0.6471696	0.2152725	0.2641745	0.7061526	0.0065676	0.3217835	0.6577493	0.7148530	0.3889848	0.6306652	0.4452112	0.0148494
650	0.6995324	0.0099783	0.4850962	0.3540539	0.1050441	0.7548496	0.0938157	0.0926198	0.1235698	0.5491643	0.0578319	0.2873775	0.7068947	0.0142005	0.2945927	0.0277211	0.6252148	0.7781382	0.4118764	0.5979813	0.0302579	0.1263269	0.3438857	0.1050205	0.1378390	0.5273683	0.4910916	0.4592813	0.1357480	0.3441226	0.5736188	0.0547722	0.2005682	0.6178193	0.3000136	0.0938109	0.3595074	0.0219290	0.5876367	0.0267776	0.3307209	0.1075557	0.0028941	0.4250393	0.3086825	0.5446351	0.0376990	0.1565022	0.6519185	0.2910533	0.1247455	0.6230502	0.0116890	0.3929425	0.6441559	0.6814387	0.4556953	0.6824276	0.4375396	0.0231412
700	0.6516686	0.0017419	0.3961725	0.3449937	0.0463229	0.6976882	0.1366654	0.0587127	0.0948804	0.5892262	0.0643010	0.3251112	0.6898751	0.0340217	0.2679703	0.0234071	0.5638205	0.6942893	0.3864411	0.5495809	0.0074485	0.2456888	0.3690006	0.1929515	0.1631523	0.3395044	0.5831659	0.4169159	0.1817937	0.3688759	0.6435436	0.0547592	0.2939475	0.6966959	0.4346064	0.1053476	0.3947116	0.0231479	0.6106727	0.0909710	0.2967555	0.0945761	0.0002757	0.3778578	0.3755486	0.6064892	0.0340739	0.1772626	0.7221472	0.3878408	0.1026149	0.7025880	0.0193764	0.3999617	0.7175256	0.5921427	0.4837161	0.6218462	0.4247957	0.0080251
750	0.6566743	0.0066192	0.5371700	0.3845081	0.0456825	0.6619636	0.1540268	0.0615729	0.1122008	0.6293741	0.0409036	0.3142246	0.8296637	0.0474837	0.2705746	0.0243221	0.3844453	0.6323841	0.4320655	0.7413814	0.0220681	0.2354502	0.3947959	0.2360686	0.1906147	0.4014780	0.6316652	0.5722847	0.2731375	0.3930243	0.6518718	0.0622950	0.2746910	0.7379786	0.2385416	0.0723541	0.4599435	0.0160977	0.8167415	0.0253637	0.2940135	0.0653910	0.0005661	0.4561723	0.3421004	0.5318350	0.0528702	0.2137554	0.7060636	0.3780672	0.1847852	0.6911763	0.0372205	0.3325585	0.7784113	0.5124457	0.5967207	0.7517181	0.4354521	0.0060491
800	0.5988627	0.0109412	0.6111631	0.4604602	0.1053459	0.7326047	0.1736849	0.0908255	0.1741452	0.5381970	0.0530901	0.3177344	0.7580067	0.0273706	0.3137631	0.0288476	0.5644829	0.5517893	0.3868414	0.6405865	0.0203708	0.2189519	0.3896184	0.2315045	0.1757473	0.3847882	0.7662442	0.3780191	0.3068408	0.3954565	0.6105914	0.0668328	0.1921324	0.6960775	0.2547199	0.0613685	0.4147527	0.0385443	0.6845237	0.0268287	0.2146242	0.0818280	0.0018412	0.3970018	0.4104504	0.5577049	0.0440487	0.1954870	0.7303617	0.3691680	0.1025976	0.7251256	0.0144153	0.4452581	0.7009642	0.5861835	0.3820114	0.7404468	0.4125369	0.0069613
850	0.7068765	0.0245131	0.4843827	0.3388716	0.1079287	0.6697713	0.1947738	0.0514303	0.1741100	0.5026039	0.0404490	0.2842346	0.5683017	0.0246100	0.1863310	0.0209632	0.5167136	0.6700252	0.4834099	0.7393905	0.0260063	0.2846101	0.4086853	0.2094628	0.1266960	0.4161458	0.5277970	0.4838163	0.2126626	0.2778048	0.5646560	0.0473188	0.2214816	0.6216880	0.3908140	0.0589327	0.3976501	0.0292285	0.6241770	0.0163945	0.2209875	0.1009494	0.0030155	0.4853868	0.4312504	0.5469587	0.0662405	0.1963455	0.7770027	0.3127670	0.0639492	0.6137810	0.0381123	0.3835598	0.6505273	0.6993919	0.4564807	0.6967891	0.4286820	0.0023947
900	0.6884571	0.0065504	0.5554647	0.3704582	0.0450663	0.5776450	0.2467288	0.0456522	0.1171491	0.4760953	0.0388231	0.2714430	0.6632761	0.0145729	0.2133901	0.0338329	0.4746473	0.6482854	0.3503588	0.5965553	0.0122763	0.2647938	0.3956773	0.1705297	0.1843341	0.3983320	0.4936238	0.4553853	0.2193954	0.3655952	0.6943263	0.0568749	0.2738244	0.6856130	0.2741240	0.0795547	0.3188451	0.0364073	0.6495312	0.0338842	0.2684350	0.0824596	0.0007627	0.4002492	0.3467253	0.4595597	0.0305429	0.1620293	0.6043856	0.3472117	0.0678128	0.6974719	0.0307651	0.3473168	0.6767671	0.5984636	0.4752289	0.6460739	0.4191695	0.0021190
950	0.6921787	0.0202149	0.5597239	0.3974558	0.0904127	0.5483429	0.1251214	0.0461255	0.0851781	0.5121501	0.0396815	0.2856974	0.7752053	0.0121182	0.2327553	0.0231312	0.5611196	0.6894763	0.3893299	0.5829228	0.0042730	0.2847028	0.3492984	0.1506390	0.1199248	0.5265055	0.4730712	0.4562293	0.1887369	0.3617644	0.5705824	0.0520185	0.3209911	0.7224881	0.2883322	0.0951747	0.3828656	0.0266319	0.7408257	0.0250960	0.2991609	0.1134055	0.0027299	0.3594849	0.3869358	0.5655641	0.0289889	0.1902094	0.5969441	0.3380666	0.0510110	0.7333914	0.0223392	0.4281641	0.6578637	0.6291256	0.6115533	0.6777437	0.3839555	0.0039243
1000	0.6464730	0.0054025	0.6137010	0.3402104	0.0853220	0.5555732	0.1988836	0.0572081	0.0927003	0.5724096	0.0529877	0.2875009	0.7801102	0.0183764	0.3234728	0.0261721	0.4997317	0.5069716	0.4170931	0.8012149	0.0065029	0.3490695	0.4819231	0.2120192	0.1404614	0.4644810	0.5454198	0.3807293	0.2669316	0.3975681	0.6721914	0.0539143	0.2355908	0.6416513	0.3051256	0.1204142	0.3997681	0.0695903	0.6311251	0.0219816	0.2544991	0.0932477	0.0048119	0.3850879	0.4263344	0.5605419	0.0374226	0.2288694	0.6666235	0.4527512	0.0465902	0.7531321	0.0318869	0.3450470	0.6424624	0.6078618	0.4904525	0.6965466	0.4883327	0.0031003

0	0.7386785	0.0021368	0.5223784	0.3362177	0.1153977	0.7113816	0.1821029	0.0714812	0.1552994	0.5972774	0.0397426	0.3348040	0.7254158	0.0261742	0.1982251	0.0272894	0.5547029	0.6842037	0.4083081	0.6137529	0.0164041	0.1670290	0.3999501	0.2089316	0.1747008	0.4389732	0.5840048	0.4295695	0.2479543	0.2752029	0.6072844	0.0699563	0.2747713	0.6862705	0.3021749	0.1117312	0.3262990	0.0597353	0.6693039	0.0199926	0.3093516	0.0400273	0.0014690	0.4095974	0.4277890	0.5604525	0.0389560	0.2123898	0.7479472	0.3754040	0.0562896	0.8959228	0.0428903	0.3451836	0.6742544	0.4812525	0.5325751	0.8109853	0.4771749	0.0050474
50	0.8032838	0.0060626	0.4970271	0.3147063	0.0218084	0.7374187	0.0708987	0.3910174	0.1894695	0.4979096	0.0442244	0.1429233	0.6312059	0.0342711	0.2247126	0.0079680	0.5421351	0.6704749	0.4539676	0.5029546	0.0164576	0.1942612	0.3915033	0.2037429	0.2908494	0.3499049	0.5159603	0.4671297	0.1211171	0.3399749	0.6557280	0.0731555	0.1545665	0.3010165	0.2670350	0.1038042	0.4613792	0.0395208	0.6715011	0.0113437	0.3644757	0.0805429	0.0024134	0.4490218	0.3781996	0.4484546	0.5258533	0.1722716	0.6233762	0.3837775	0.1192762	0.8111934	0.4186387	0.5085207	0.6984125	0.6150246	0.5268079	0.7238228	0.7407552	0.0076901
100	0.5307218	0.0042451	0.4956434	0.3736111	0.0158375	0.6216984	0.0203157	0.3168045	0.1060728	0.5513365	0.0616416	0.0720498	0.5557351	0.0373652	0.3770287	0.0020238	0.5680471	0.7554675	0.2837600	0.4789648	0.0119434	0.2192067	0.2500025	0.1637826	0.1514563	0.3989274	0.4194823	0.5357599	0.0247698	0.2689922	0.5840830	0.0596024	0.0879466	0.1371047	0.2869316	0.0876552	0.3012003	0.0172694	0.7255011	0.0081885	0.4669391	0.0518575	0.0013201	0.3992657	0.2757757	0.5244318	0.6802444	0.1577012	0.6199487	0.4123994	0.2637422	0.8393842	0.4849723	0.3378798	0.5150525	0.6480475	0.6028298	0.7838788	0.7301462	0.0240967
150	0.6220273	0.0194394	0.4468075	0.3740576	0.0423189	0.5760619	0.0105788	0.2958820	0.1160341	0.5797014	0.0895319	0.1151353	0.5084382	0.0235252	0.3945870	0.0006239	0.6605410	0.5891595	0.1597155	0.3860025	0.0280738	0.1666930	0.2834915	0.2012220	0.1367058	0.4569916	0.2416498	0.3870870	0.0800072	0.1395629	0.6236106	0.0530944	0.0339559	0.0332744	0.3778079	0.1184808	0.1992634	0.0262715	0.7475216	0.0032010	0.4610687	0.0361383	0.0035207	0.4305313	0.3463471	0.5581595	0.5909665	0.1472827	0.6544188	0.4267318	0.2220009	0.6990734	0.5934853	0.3581236	0.7181501	0.7815242	0.7071945	0.7008473	0.6682517	0.0038084
