"Time"	G1	G10	G2	G20	G17	G16	G4	G8	G18	G94	G9	G95	G11	G56	G3	G98	G7	G46	G6	G36	G37	G100	G38	G34	G35	G5	G19	G14	G13	G12	G41	G44	G49	G39	G22	G21	G50	G15	G51	G53	G52	G55	G42	G54	G45	G40	G47	G48	G72	G67	G61	G43	G57	G60	G59	G99	G58	G80	G81	G83	G88	G82	G89	G79	G84	G75	G86	G78	G77	G85	G90	G91	G93	G69	G92	G87	G68	G27	G96	G97
0	0.6794587	0.0346439	0.2523113	0.4532389	0.0158296	0.5797719	0.0598215	0.3191770	0.0747388	0.6912986	0.4358425	0.4596965	0.2066147	0.8345614	0.7852832	0.7677459	0.6299376	0.5463439	0.3457220	0.8081107	0.1069915	0.9557938	0.7608805	0.6414215	0.1530390	0.0760651	0.3608117	0.3345042	0.7073416	0.7365487	0.4084390	0.0021688	0.2647356	0.0420356	0.2041897	0.1987573	0.7994426	0.8110928	0.2298177	0.6103856	0.0246545	0.6471394	0.0025251	0.4449450	0.4757612	0.3594513	0.2083004	0.2289556	0.7877601	0.3932199	0.4891340	0.4944270	0.5500522	0.5484316	0.2746168	0.7500754	0.4689837	0.6700779	0.5258239	0.4240768	0.1264809	0.6063159	0.0511828	0.2203261	0.5546025	0.0230809	0.2249754	0.1126306	0.6885244	0.6177001	0.6373007	0.5590758	0.5719443	0.4947467	0.0275327	0.4262721	0.4481479	0.2547869	0.6398475	0.7151527
50	0.6221987	0.0194360	0.3545026	0.3349214	0.0159637	0.3305627	0.0944254	0.3441592	0.0636462	0.5979521	0.4579667	0.5216180	0.0481792	0.6403017	0.7128038	0.6423950	0.7316501	0.4847458	0.3242896	0.6016576	0.0462467	0.5830669	0.7454828	0.7756712	0.2820145	0.1386575	0.2767989	0.3521874	0.6589608	0.1650251	0.4730825	0.0044206	0.1626699	0.3260647	0.2747698	0.1693566	0.6857798	0.6511826	0.2303159	0.5268989	0.0549342	0.4847557	0.2527528	0.7694513	0.3294052	0.3157644	0.2804923	0.2229463	0.3502509	0.3832732	0.4101346	0.3556298	0.6610962	0.6156507	0.3781644	0.7353341	0.4230655	0.4933867	0.5204343	0.5315435	0.0905365	0.7802774	0.0468285	0.2968469	0.6158631	0.0345134	0.1579232	0.0636237	0.6988327	0.4959909	0.4621325	0.7665045	0.5274555	0.5409517	0.0391640	0.2692563	0.5494546	0.1363125	0.6511921	0.6319532
100	0.6179185	0.0017108	0.2451604	0.5233134	0.0199623	0.2326622	0.1480919	0.2215984	0.0290508	0.6900796	0.4984586	0.4317586	0.0226124	0.6798835	0.6727893	0.7539637	0.6677720	0.3805294	0.2986174	0.7745788	0.0983096	0.5206553	0.6413915	0.8388346	0.2810287	0.0802354	0.2554923	0.3172605	0.7319226	0.0891386	0.4919405	0.0095439	0.2883044	0.5196314	0.3411122	0.1433679	0.8075135	0.7158761	0.2625468	0.5414087	0.0308177	0.5453062	0.3263632	0.5815398	0.4242296	0.3240321	0.1836015	0.2748706	0.2629201	0.1143227	0.3220718	0.3672033	0.6324305	0.6202074	0.2848096	0.7757490	0.4501222	0.5976528	0.4744406	0.5078427	0.0623631	0.7554990	0.0847194	0.3439891	0.7397203	0.0274890	0.2226953	0.1039552	0.7486978	0.6356812	0.5121924	0.6012874	0.5502658	0.6600430	0.0288295	0.2246989	0.6290030	0.1826504	0.8549603	0.5411315
150	0.6449148	0.0019203	0.2961616	0.4294266	0.0147165	0.2155931	0.0890386	0.3734714	0.0471762	0.7208021	0.4508462	0.3745724	0.0126830	0.5908812	0.7305110	0.6873970	0.5787634	0.3955160	0.3431356	0.8238562	0.1007262	0.4442894	0.6603766	0.8534299	0.2510059	0.1376433	0.3393801	0.3369017	0.8151646	0.0375383	0.4041733	0.0036387	0.2846509	0.4721942	0.2717362	0.1828859	0.7471414	0.6507938	0.1930355	0.5028621	0.0315210	0.6067487	0.3803802	0.7313732	0.4537262	0.3009433	0.2636069	0.1712177	0.2774843	0.0735235	0.3429990	0.4696483	0.5276412	0.6102013	0.3250823	0.5422433	0.3810840	0.5029772	0.4537781	0.5583534	0.0911885	0.7926727	0.1090394	0.2709116	0.3912095	0.0155379	0.1672611	0.1451913	0.6685175	0.6631191	0.5487013	0.5421165	0.4971745	0.4591329	0.0201894	0.1956269	0.6490231	0.1071887	0.6766444	0.6863095
200	0.6364904	0.0040995	0.3586890	0.3452049	0.0066743	0.2357715	0.0543649	0.3667910	0.0118019	0.7425771	0.4074661	0.4433972	0.0179527	0.7627449	0.6260011	0.8379352	0.6189838	0.5776835	0.3768236	0.6720449	0.0792606	0.5729914	0.6132196	0.6580272	0.2830231	0.1387004	0.3925686	0.3451865	0.6153670	0.0505025	0.3525951	0.0025370	0.3002003	0.4613438	0.2082744	0.1937353	0.6637043	0.5880401	0.2513127	0.6121427	0.0221756	0.5280423	0.3290226	0.5760904	0.4788664	0.2330744	0.2029045	0.1749019	0.2949474	0.1043474	0.4439265	0.4098142	0.5497014	0.6504591	0.3072992	0.7335673	0.4139285	0.5772123	0.4778524	0.6246376	0.0678634	0.9129708	0.0756556	0.2484580	0.6574293	0.0330340	0.1710015	0.1428059	0.6774710	0.4476600	0.5240810	0.6027081	0.3689528	0.5082038	0.0390823	0.2473529	0.7346433	0.1864148	0.6345516	0.6930200
250	0.4685316	0.0170394	0.3452945	0.4164828	0.0029149	0.2332072	0.0465041	0.3415826	0.0383345	0.6739415	0.4449374	0.3716748	0.0084996	0.7615343	0.6459843	0.6736773	0.7296502	0.3706534	0.3346339	0.6838585	0.0753689	0.4986952	0.7671603	0.8000081	0.2976672	0.1086870	0.3126636	0.3959273	0.6644059	0.0997152	0.3611122	0.0048180	0.2748391	0.4919779	0.2019970	0.1367359	0.8295058	0.5798563	0.2248774	0.5807228	0.0370344	0.7067967	0.3660727	0.6730602	0.4234587	0.2109298	0.1576363	0.2704405	0.3146451	0.0647784	0.4681872	0.5708562	0.5053880	0.5576576	0.3938314	0.6636828	0.3307951	0.4856237	0.5213565	0.4502378	0.0772889	0.7330239	0.0463796	0.2495739	0.4935771	0.0077936	0.1977167	0.1303770	0.6302819	0.5154552	0.4356312	0.5819777	0.5524077	0.5391537	0.0589343	0.1927905	0.7198779	0.1598623	0.7860792	0.6718066
300	0.4961398	0.0114867	0.4364201	0.4460357	0.0091264	0.3066816	0.0497951	0.3542633	0.0399052	0.7312468	0.4600701	0.4515947	0.0529706	0.6659020	0.7298453	0.6992072	0.7346868	0.4598566	0.3602206	0.7089865	0.0635213	0.5323954	0.6669392	0.7816946	0.2678825	0.1371662	0.3815147	0.4237418	0.7914017	0.0852166	0.4603818	0.0090567	0.4045574	0.5633020	0.1644302	0.1564213	0.6424367	0.6884899	0.2056988	0.5138449	0.0400729	0.4884002	0.3111612	0.7114657	0.3322084	0.2382098	0.2191702	0.1184949	0.2332043	0.0404878	0.4667017	0.6751418	0.6305829	0.7493422	0.3041133	0.8289972	0.3263422	0.5266618	0.4568614	0.4544651	0.1072113	0.6041501	0.1027190	0.1992887	0.5545411	0.0375063	0.2238310	0.1590979	0.7731653	0.5208841	0.4441423	0.7143845	0.5589087	0.4039550	0.0575823	0.1927617	0.7763464	0.1750215	0.7756003	0.7118382
350	0.6162288	0.0091920	0.3526790	0.3503399	0.0120195	0.3298713	0.0957828	0.3265763	0.0436663	0.6611350	0.3467384	0.4407827	0.0463783	0.7784370	0.6523919	0.8209705	0.6493296	0.5062827	0.2563001	0.7633520	0.1183734	0.4864846	0.6526300	0.7082450	0.2345697	0.1481647	0.2977748	0.2788002	0.7016865	0.0327191	0.4252915	0.0165200	0.2877411	0.4462143	0.1606031	0.1582160	0.6443155	0.5859901	0.1839063	0.4308357	0.0460107	0.5964021	0.3603165	0.6752712	0.4035718	0.1914198	0.2275787	0.1993087	0.2458243	0.0536460	0.4721303	0.5616422	0.5016726	0.6128242	0.2545089	0.8250456	0.4028138	0.4534283	0.5964814	0.7172551	0.1138107	0.7247348	0.0458689	0.2899199	0.6803657	0.0258976	0.1550813	0.1685155	0.4414891	0.5232884	0.4784061	0.5672170	0.4388832	0.4623211	0.0394860	0.2269612	0.7128409	0.1667331	0.7522295	0.5784049
400	0.6258204	0.0137296	0.4013595	0.4609109	0.0133708	0.3652855	0.0986598	0.4045306	0.0318399	0.7843339	0.4765990	0.3733441	0.0181881	0.6695772	0.5952429	0.6756215	0.6082907	0.5500185	0.3937048	0.7378529	0.0910275	0.5667542	0.7855643	0.7073971	0.3510689	0.1068511	0.3406845	0.3489514	0.8717222	0.0347246	0.3608627	0.0062650	0.2825863	0.4521074	0.2154327	0.1537162	0.5728176	0.7107523	0.2430470	0.4679498	0.0172740	0.5004665	0.3008134	0.6639606	0.4909674	0.2290954	0.2612750	0.2044153	0.3217448	0.0368884	0.5139978	0.4956673	0.4816268	0.5775908	0.2407412	0.8691899	0.3662296	0.5484956	0.6284077	0.6657596	0.1328312	0.7688216	0.0829491	0.2473867	0.5225117	0.0124982	0.2127628	0.2051006	0.5797954	0.6001740	0.4308753	0.6169357	0.4448774	0.4913811	0.0422684	0.2899275	0.6063566	0.1641253	0.7232016	0.6592800
450	0.6160177	0.0091843	0.2970205	0.3625949	0.0090261	0.3034197	0.0760897	0.3170419	0.0336567	0.7197047	0.4944405	0.4717827	0.0062651	0.8217702	0.7431916	0.7451927	0.6773642	0.4230005	0.3697067	0.6551616	0.0551111	0.5593236	0.6997153	0.6062152	0.2610162	0.1127493	0.3161333	0.3383223	0.6104776	0.0510446	0.4350143	0.0066911	0.2725179	0.4331231	0.1931056	0.1293062	0.7369678	0.6587180	0.2362552	0.5797348	0.0333038	0.4391280	0.3213880	0.6350054	0.5632035	0.3626818	0.2123755	0.1793383	0.2095963	0.1007493	0.5503524	0.4979489	0.5840669	0.8102100	0.2225970	0.6858441	0.4501866	0.5882145	0.6128614	0.6289608	0.0833018	0.6305467	0.0373208	0.2723050	0.4706882	0.0139582	0.1665053	0.2214671	0.6254102	0.6588107	0.3907940	0.5255357	0.4643368	0.4852994	0.0510802	0.2437113	0.6059426	0.1826848	0.7346081	0.8400823
500	0.5500137	0.0031121	0.3361441	0.2959148	0.0179858	0.3585570	0.0794224	0.3194806	0.0413730	0.8396789	0.3911085	0.4714704	0.0057839	0.6186803	0.5123169	0.6519162	0.7592993	0.4251523	0.3975421	0.6176572	0.0651316	0.5074337	0.6463290	0.6282782	0.3603495	0.1624226	0.3746310	0.3119985	0.7304911	0.0523714	0.4134579	0.0217656	0.3236596	0.4001759	0.1902652	0.1670903	0.8238120	0.6628793	0.2531361	0.5128660	0.0880898	0.5568733	0.4454453	0.6562362	0.3982458	0.2411543	0.2397164	0.1724936	0.2760707	0.0536940	0.4986831	0.4160078	0.5865698	0.6277606	0.2342298	0.7392436	0.3748150	0.4229645	0.4027499	0.7365535	0.0957702	0.7274196	0.0660235	0.2767356	0.5066251	0.0142245	0.2212694	0.2168023	0.5286308	0.5401436	0.5295973	0.5462777	0.4762232	0.5184199	0.0850871	0.1929418	0.7077655	0.2233027	0.6606452	0.7572987
550	0.5574831	0.0457192	0.4121622	0.3192320	0.0155563	0.4123194	0.0777558	0.2468993	0.0095354	0.5531820	0.5276255	0.4733390	0.0755281	0.7156302	0.7213153	0.7539337	0.7012148	0.4211045	0.2772273	0.7041940	0.0880226	0.6258495	0.5946249	0.5911348	0.2670561	0.1313894	0.3477159	0.4437469	0.6779526	0.4657204	0.4246857	0.0058173	0.2291495	0.0882365	0.1873024	0.1219294	0.7317595	0.5789928	0.2820594	0.4498824	0.0923517	0.5521326	0.1223568	0.5529973	0.5297870	0.3193100	0.2678712	0.1455752	0.7474194	0.1491581	0.4322234	0.4951852	0.4680260	0.6520808	0.2394868	0.8838037	0.3748429	0.5586250	0.4261051	0.4581447	0.0803256	0.7502114	0.0532924	0.1950510	0.5376972	0.0120520	0.1500212	0.1996492	0.6989306	0.5933329	0.4542299	0.5405775	0.4833859	0.4175993	0.0438506	0.3777289	0.6254461	0.2025377	0.6011918	0.6098349
600	0.4413634	0.0422983	0.3968611	0.3143337	0.0119829	0.4517433	0.0417143	0.2945888	0.0463815	0.6533700	0.5253590	0.4651323	0.1369188	0.7290422	0.6594064	0.8524373	0.6385449	0.3710805	0.3349963	0.7146141	0.0810259	0.7127895	0.6327762	0.8176539	0.2038418	0.1372549	0.2727888	0.3946268	0.7061169	0.4524579	0.3987157	0.0194892	0.3075562	0.0719068	0.1739166	0.2254562	0.7190417	0.5743243	0.2651421	0.5655361	0.0580832	0.5837374	0.0547024	0.5319821	0.3692892	0.2968792	0.1739879	0.1709931	0.6130362	0.2889384	0.4652622	0.5334292	0.5657919	0.5911286	0.2936825	0.7460184	0.3404853	0.6213737	0.4450699	0.4151553	0.0732042	0.7224578	0.0342814	0.2609651	0.5329483	0.0202739	0.2784958	0.1967188	0.6097103	0.5515489	0.5214852	0.6368853	0.4951158	0.5874217	0.0448295	0.3363621	0.5868828	0.1784310	0.6771524	0.7177709
650	0.4769693	0.0453303	0.3495766	0.2838008	0.0130594	0.4462576	0.0393181	0.3689916	0.0405227	0.7351031	0.4257886	0.5250440	0.1442587	0.7075480	0.7478912	0.6917342	0.5715342	0.4073954	0.2789236	0.6009073	0.0770186	0.6569910	0.6023078	0.7912314	0.1544240	0.0896103	0.3186784	0.3921795	0.7598940	0.6651850	0.4775823	0.0041122	0.3935970	0.0304997	0.2314986	0.1944039	0.7261971	0.5829223	0.2374153	0.5369803	0.0434413	0.5405019	0.0337788	0.4475312	0.3930107	0.2544346	0.2591725	0.2246710	0.6972917	0.4593453	0.4994077	0.4171851	0.4946593	0.6117279	0.2730347	0.6448853	0.3225180	0.5199988	0.5920321	0.3783880	0.0578462	0.7310347	0.1014517	0.3007744	0.4955217	0.0119725	0.1848934	0.1753490	0.5329245	0.5888994	0.4630665	0.5889512	0.6149745	0.4507502	0.0363207	0.3831042	0.5816441	0.1984395	0.6355518	0.6303935
700	0.5047713	0.0326671	0.3884587	0.2818175	0.0206958	0.4815247	0.0751989	0.4054544	0.0257875	0.6016362	0.4651491	0.5761986	0.1533445	0.6183371	0.6689714	0.7490272	0.7360864	0.4478445	0.3239030	0.5848825	0.0815873	0.8303210	0.6746987	0.8232227	0.1702683	0.1807990	0.3389565	0.3575478	0.7406789	0.7273808	0.2767071	0.0020377	0.2449123	0.0733729	0.2104164	0.1876109	0.7751426	0.4975178	0.2622828	0.6681784	0.0213434	0.5766772	0.0310999	0.5056131	0.4057193	0.3042891	0.2135856	0.1196557	0.6104034	0.4380405	0.4183108	0.4726815	0.4690312	0.6513284	0.2613854	0.7316731	0.3902320	0.5912774	0.5352925	0.3593030	0.0517848	0.6985238	0.0626780	0.2976945	0.5849576	0.0237304	0.1832065	0.1493670	0.5811897	0.5241649	0.4904895	0.6641993	0.4653466	0.5489101	0.0254258	0.3737475	0.4486971	0.1669146	0.6635558	0.6188141
750	0.5816836	0.0210279	0.3086333	0.2312192	0.0150737	0.4983839	0.0815009	0.3557372	0.0459180	0.7018968	0.4920561	0.5141293	0.1601682	0.8009865	0.7002447	0.7038149	0.7439236	0.5639314	0.3485155	0.7138684	0.1187765	0.8039520	0.6287887	0.6476575	0.2409615	0.1349677	0.2644363	0.3311058	0.6628968	0.7036332	0.5001921	0.0058267	0.3347650	0.0437045	0.1804803	0.1554785	0.8207364	0.6157407	0.2420686	0.4886589	0.0513743	0.5845426	0.0273032	0.4942184	0.4636012	0.2468735	0.1769187	0.2112550	0.6742340	0.4479134	0.4603872	0.5081862	0.5430270	0.4953115	0.3300824	0.7542422	0.3762341	0.6144359	0.5652772	0.3619664	0.0765587	0.7160139	0.0234483	0.2658144	0.5883285	0.0142610	0.1752014	0.1439321	0.6319039	0.6327796	0.4992475	0.6634188	0.5857926	0.5504397	0.0227485	0.3515326	0.5217598	0.2088282	0.6826475	0.6631237
800	0.5471619	0.0334144	0.4100544	0.3167154	0.0159708	0.4884728	0.0648311	0.2876452	0.0201800	0.7306692	0.4237182	0.4760377	0.2625579	0.7595140	0.6345930	0.6702047	0.7164460	0.4143993	0.2779438	0.6879952	0.0467745	0.7415016	0.6766728	0.8370687	0.1624068	0.1465050	0.2977928	0.3597660	0.7892131	0.7633811	0.3144832	0.0022982	0.3023949	0.0308296	0.2007250	0.1513289	0.6063203	0.6881961	0.2275931	0.5477995	0.0650168	0.6342109	0.0100626	0.5115767	0.4256406	0.3780870	0.1845929	0.2537597	0.6658958	0.3719952	0.3638528	0.5039640	0.4450455	0.5361550	0.2426001	0.7539734	0.4399525	0.5166363	0.5117482	0.3724632	0.0752808	0.7515247	0.0245772	0.3275456	0.4735586	0.0246925	0.1772850	0.2212657	0.7005147	0.6079120	0.5079419	0.6787475	0.5325566	0.5412367	0.0228360	0.4145963	0.5419978	0.2044255	0.8095911	0.6414870
850	0.6120266	0.0366023	0.3927431	0.3328392	0.0409847	0.4470818	0.0989710	0.4192454	0.0261424	0.7403200	0.4695506	0.4099124	0.2453624	0.6404766	0.7108677	0.7308244	0.6830393	0.3966165	0.2469111	0.7462143	0.1155144	0.6126358	0.5438151	0.7710950	0.1733337	0.1171135	0.4414555	0.4347050	0.8101177	0.6876438	0.4824151	0.0102630	0.2615618	0.0556703	0.2593116	0.1232593	0.7097432	0.6932309	0.3086113	0.5625894	0.0410484	0.6467433	0.0140794	0.5694809	0.4517778	0.3729369	0.2338679	0.2034026	0.7531134	0.3358114	0.3817281	0.4750295	0.5590636	0.6304650	0.1925691	0.8210647	0.4184488	0.4845551	0.6569234	0.4141323	0.0502258	0.5777702	0.0577148	0.1937364	0.4215140	0.0447027	0.1522943	0.1883839	0.6206164	0.4380378	0.4037609	0.5958957	0.5507895	0.5834158	0.0181239	0.3983031	0.4979909	0.2126296	0.8116470	0.6400720
900	0.5825502	0.0665848	0.2916025	0.4301117	0.0102462	0.3815258	0.1071880	0.2564778	0.0686010	0.5733811	0.4401051	0.4808217	0.1568403	0.7522573	0.6452633	0.8156459	0.6444100	0.4436886	0.2857966	0.9100854	0.0727221	0.6546018	0.5587255	0.6981991	0.2336498	0.1091806	0.4516939	0.2888349	0.6229182	0.6869777	0.4545830	0.0058060	0.2894167	0.0264759	0.3002524	0.1591040	0.6508404	0.7006322	0.2424892	0.4543475	0.0542860	0.4864774	0.0138584	0.7338614	0.4569607	0.4199398	0.2685615	0.2448270	0.7341087	0.4094817	0.4119295	0.3542914	0.5310869	0.6778665	0.2980400	0.8538872	0.3987049	0.4333450	0.5188820	0.3774646	0.0947116	0.6452996	0.0567137	0.3242625	0.4621106	0.0412832	0.1505514	0.1802042	0.5758597	0.5986563	0.5632717	0.5262232	0.4868255	0.5614678	0.0182012	0.4299644	0.4515823	0.2008848	0.5971374	0.5767108
950	0.4726023	0.0233768	0.3228153	0.3686584	0.0034083	0.4518675	0.0566056	0.2866219	0.0405508	0.6712322	0.3471268	0.4802719	0.2400683	0.6164349	0.7623954	0.6907433	0.6393668	0.3680146	0.2947019	0.7415071	0.0877234	0.7648079	0.5938673	0.8252715	0.1583311	0.1244591	0.3948037	0.3553874	0.7634991	0.6704676	0.3152227	0.0018963	0.3374227	0.0358821	0.2118065	0.1099016	0.7366270	0.5782255	0.2000208	0.4479656	0.0283232	0.4914093	0.0209076	0.5483238	0.4723841	0.5098297	0.2769181	0.2301575	0.6236093	0.3640969	0.5209623	0.6099242	0.5671476	0.6980190	0.2164270	0.6935740	0.2646731	0.5842714	0.4643837	0.3869608	0.0428503	0.6563365	0.0395014	0.3263695	0.5059261	0.0190822	0.1711734	0.1668508	0.6405908	0.4708880	0.4002082	0.5856214	0.5336219	0.4945032	0.0311189	0.3715679	0.3083134	0.2184780	0.6139209	0.6893582
1000	0.5489800	0.0339402	0.2801710	0.3153729	0.0182018	0.4308073	0.0409003	0.2588915	0.0392477	0.8212132	0.3620393	0.5186054	0.2329970	0.6800564	0.6769294	0.7238582	0.6636278	0.4467382	0.2642700	0.7702440	0.0647266	0.7174396	0.6198711	0.7176987	0.1834109	0.1212517	0.3016903	0.3333083	0.6882091	0.7368990	0.4085823	0.0073434	0.2912401	0.0257845	0.1535199	0.1254739	0.6547868	0.7289779	0.2393664	0.5005714	0.0552467	0.6241549	0.0072994	0.5246402	0.4377903	0.5402799	0.1819091	0.1940488	0.7929589	0.4102350	0.4477465	0.4633359	0.4424854	0.5985269	0.2348245	0.6940551	0.2873040	0.6623965	0.5572226	0.3093641	0.0649435	0.5829613	0.0620536	0.2839911	0.5346047	0.0128669	0.1864289	0.1717103	0.5695290	0.5577689	0.3983935	0.6666557	0.5675157	0.5040485	0.0251988	0.3417906	0.3857469	0.2633465	0.7066750	0.7287873

0	0.5644207	0.0289951	0.2869826	0.4597823	0.0324333	0.4090996	0.0495052	0.3216264	0.0360817	0.6460685	0.3692323	0.4358237	0.2023351	0.8029166	0.8639613	0.8265917	0.7454019	0.3554402	0.2971360	0.6890639	0.1178528	0.6778711	0.6855998	0.6546070	0.1493116	0.1185412	0.4027938	0.2865195	0.8092396	0.6428012	0.3743773	0.0086379	0.2591846	0.0338851	0.2221866	0.1678376	0.7454037	0.6298788	0.2257730	0.5251558	0.0341759	0.5484022	0.0043155	0.5296048	0.4877078	0.2731836	0.1587790	0.1969153	0.6991280	0.3146790	0.4998639	0.5646754	0.4722104	0.6260549	0.3020932	0.9874760	0.3285347	0.5071907	0.5385307	0.4856109	0.0589587	0.6550952	0.0633854	0.2018771	0.5753744	0.0326153	0.1657624	0.1704145	0.6450849	0.6239849	0.4504485	0.6093389	0.4960590	0.6322073	0.0344862	0.4325977	0.4085996	0.2092279	0.6753220	0.7496107
50	0.5499654	0.0406536	0.4110415	0.2903270	0.1415427	0.4681911	0.0397887	0.3293884	0.0382299	0.7073997	0.4517242	0.5987231	0.2714457	0.8006399	0.7683510	0.7979864	0.6533323	0.1447630	0.3448671	0.8740225	0.0458359	0.6881810	0.6807621	0.8227073	0.6189431	0.1261440	0.5996135	0.4982764	0.7451154	0.5705532	0.3924141	0.0052727	0.2829145	0.0444382	0.1886701	0.1419958	0.4772872	0.7831120	0.2568652	0.5180275	0.0369005	0.5553867	0.0136071	0.5612092	0.4575161	0.1247166	0.2587186	0.3586181	0.6508566	0.6293534	0.5344791	0.5489188	0.4814689	0.6713950	0.4624567	0.4367048	0.5561643	0.5214088	0.5171669	0.3875897	0.0505623	0.7660730	0.0594462	0.2769359	0.5183845	0.0235627	0.2655446	0.2188076	0.6096278	0.5293904	0.4619885	0.7741846	0.5597853	0.4030183	0.6486086	0.4296690	0.3918462	0.3837930	0.4961359	0.6634628
100	0.5520072	0.0477618	0.4690694	0.3419202	0.2697984	0.3813425	0.0758442	0.3395746	0.0641411	0.6196883	0.5730105	0.6298779	0.2085888	0.7146021	0.6462329	0.7945797	0.7201742	0.0842564	0.2890254	0.8731317	0.0694338	0.5491237	0.5833572	0.5398189	0.5546232	0.1466998	0.6408397	0.5090301	0.6978158	0.6852555	0.3625108	0.0066692	0.2594375	0.0377828	0.2039191	0.1957175	0.2944783	0.6238472	0.2045844	0.4555417	0.0564649	0.6570035	0.0534518	0.5169996	0.3906194	0.0724773	0.1963927	0.3482569	0.7845332	0.7103500	0.4709059	0.4307052	0.5210312	0.6543666	0.3354172	0.4353939	0.3935010	0.6518841	0.5076847	0.3309059	0.0781486	0.8442130	0.1098346	0.2496103	0.4777023	0.0305755	0.2570651	0.1394854	0.5847721	0.5280028	0.4606753	0.8006195	0.3556414	0.5224572	0.6492300	0.4116271	0.3653420	0.6250535	0.3850912	0.5768479
150	0.6780979	0.0307050	0.3833416	0.3834315	0.3130948	0.3811926	0.0623854	0.2641235	0.0671362	0.7961567	0.4190458	0.5699527	0.1567807	0.6757369	0.7800549	0.8284368	0.6287257	0.0317611	0.3418803	0.7411083	0.0285442	0.4521247	0.4922035	0.7735863	0.5960948	0.1045636	0.5861210	0.5749433	0.5946409	0.7062338	0.4492035	0.0048099	0.3223091	0.0253152	0.3006679	0.3485307	0.3636711	0.6485450	0.1964352	0.5571069	0.0749040	0.5835816	0.0785840	0.4239078	0.4517189	0.0709736	0.2139872	0.5279865	0.6761476	0.7907172	0.4448451	0.4680564	0.4837371	0.5832983	0.2831205	0.4192211	0.2714654	0.5593427	0.5016208	0.3345510	0.0340904	0.8374681	0.0611691	0.1452528	0.5863469	0.0310963	0.1669613	0.1096442	0.6740008	0.4618388	0.5174135	0.7574319	0.2808500	0.4699911	0.6918732	0.3049211	0.4108247	0.3857015	0.4042472	0.3037808
200	0.4607838	0.0314155	0.2674152	0.3689528	0.2904663	0.4472369	0.0589739	0.3031481	0.0584108	0.7375634	0.4031139	0.5825578	0.1890109	0.6806345	0.5677346	0.7425381	0.6087107	0.0362476	0.3309060	0.6945418	0.0493091	0.4230028	0.4976499	0.6879380	0.6980800	0.1064025	0.7062370	0.5392999	0.8679178	0.7645701	0.4058596	0.0069449	0.3522705	0.0586753	0.2649327	0.2344590	0.3734378	0.5953845	0.2639804	0.6169209	0.0402337	0.6190347	0.0458597	0.4667865	0.4131833	0.1154472	0.2257247	0.4849130	0.7743143	0.6590604	0.5189844	0.4548222	0.4930217	0.5838944	0.2475867	0.3446177	0.3683496	0.6301920	0.6235011	0.2795044	0.0529710	0.7196437	0.0430622	0.1711772	0.5684063	0.0258165	0.1830694	0.1305466	0.5885462	0.6472307	0.4899883	0.6974451	0.1847265	0.4660689	0.7778415	0.3593315	0.4005257	0.4237102	0.3187894	0.3727006
250	0.5735437	0.0379998	0.2787029	0.3701629	0.3472465	0.3942030	0.0698718	0.2337816	0.0391909	0.5151346	0.4227824	0.3984304	0.1808016	0.7281869	0.5894493	0.5819586	0.5639281	0.0163070	0.3823825	0.6654296	0.0294035	0.4440968	0.5491308	0.7039979	0.7043022	0.1184371	0.7851505	0.4809523	0.7255375	0.6811463	0.5042945	0.0051962	0.2921683	0.0249563	0.3036674	0.2637693	0.4692744	0.5991145	0.2505547	0.5802238	0.0797756	0.7001091	0.0605917	0.4151761	0.4166408	0.0746340	0.2766472	0.4415490	0.7897037	0.6079682	0.4773322	0.4541599	0.4140631	0.5928908	0.2883120	0.3658236	0.4120949	0.6191323	0.5773874	0.3236912	0.0466026	0.7590219	0.0634599	0.1593979	0.4615821	0.0219590	0.1681560	0.0897414	0.5477588	0.6413771	0.4225390	0.6989571	0.1358079	0.3841747	0.6496965	0.4315748	0.3939136	0.3586997	0.4199450	0.4150211
300	0.6520117	0.0376905	0.2731750	0.3519088	0.2635710	0.4270879	0.1392521	0.2323260	0.0247807	0.6666350	0.4101563	0.4131416	0.1030370	0.8142923	0.7532033	0.6341062	0.7511517	0.0164892	0.3591927	0.6451404	0.0239702	0.5331567	0.5603035	0.6054889	0.7777461	0.1178825	0.6246402	0.4985633	0.7554236	0.7021488	0.4804146	0.0019759	0.2472006	0.0360062	0.4627057	0.2867335	0.3733764	0.6125149	0.2764543	0.6465266	0.0630172	0.5610439	0.0521961	0.4101778	0.4377546	0.0668974	0.1859078	0.3592417	0.7405496	0.6992582	0.4245534	0.3818980	0.4373530	0.4711975	0.2085351	0.4270355	0.2728808	0.5660584	0.6014256	0.3872852	0.0525382	0.7135707	0.0602816	0.1724623	0.4065717	0.0398709	0.1603612	0.0873020	0.5795305	0.6206411	0.5158827	0.5968516	0.1382335	0.4183031	0.6698341	0.5076531	0.4019295	0.5609374	0.4207093	0.3387061
