"Time"	G1	G2	G10	G20	G4	G17	G16	G8	G9	G11	G56	G3	G5	G19	G13	G15	G14	G12	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G49	G39	G35	G44	G45	G47	G18	G94	G98	G95	G43	G48	G61	G57	G79	G60	G84	G81	G80	G83	G88	G82	G89	G85	G90	G91
900	0.4713843	0.5042861	0.6665944	0.2675050	0.3958611	0.3694680	0.0025597	0.2185343	0.0442530	0.3196814	0.3220336	0.0144262	0.4081378	0.0188026	0.6375506	0.0933641	0.3054136	0.1540953	0.0814185	0.6807249	0.3158621	0.6351385	0.2659522	0.4937246	0.8616474	0.6452258	0.6194561	0.3995299	0.0589873	0.2366070	0.2677382	0.6671219	0.3392568	0.3075856	0.4009905	0.5548824	0.6947428	0.6798501	0.5232849	0.3148749	0.4175665	0.0472890	0.6400665	0.3350155	0.2471485	0.7321033	0.6896140	0.6545521	0.0800266	0.0893799	0.6910190	0.4157125	0.0425808	0.0954682	0.6824438
950	0.4522347	0.4111330	0.4924702	0.3717247	0.4167181	0.3585182	0.0005251	0.1896376	0.0565159	0.3339226	0.3979699	0.0356582	0.3733980	0.0396660	0.4884288	0.0860443	0.2065781	0.1668563	0.0822969	0.7089851	0.3821830	0.8245700	0.1837894	0.4624473	0.6677152	0.6241220	0.7464380	0.4906573	0.0531606	0.2953360	0.3103715	0.5998613	0.3454901	0.2952277	0.3971315	0.6540196	0.8562688	0.6907690	0.5416869	0.1735609	0.2906029	0.0586818	0.6356291	0.4437905	0.2093547	0.5673659	0.7127024	0.6485889	0.0492661	0.0884644	0.7079287	0.3220449	0.0196327	0.2271476	0.6453735
1000	0.4429381	0.4414335	0.5952688	0.3810153	0.3752094	0.4404764	0.0177217	0.1910276	0.0589771	0.2814957	0.4885901	0.0210706	0.3854422	0.0314299	0.5836770	0.0651515	0.1664397	0.2046777	0.0972954	0.6999423	0.2601575	0.7622332	0.1459874	0.4087913	0.8508048	0.5783508	0.6612169	0.4578511	0.0524943	0.2857721	0.2228736	0.6277625	0.4241233	0.2401547	0.4442367	0.6035961	0.7518104	0.8113586	0.4658926	0.1470801	0.2980374	0.0442505	0.6672359	0.3379836	0.2570355	0.6965849	0.7018925	0.5840892	0.0962381	0.0412076	0.7450307	0.4241508	0.0320998	0.1360576	0.6174460

0	0.4089058	0.4489828	0.5605366	0.3794429	0.3947038	0.3902735	0.0077832	0.2447688	0.0800491	0.3432292	0.4141891	0.0080720	0.3067387	0.0346776	0.4783251	0.0640364	0.2934472	0.1312265	0.0559543	0.7292057	0.3435780	0.7335858	0.1920800	0.4330311	0.8427818	0.7445460	0.6314124	0.4295189	0.0643716	0.3663971	0.1950486	0.5403756	0.3106939	0.3113332	0.4347905	0.5721293	0.6900989	0.7280448	0.4858391	0.2509900	0.2806905	0.0554645	0.6069996	0.2851436	0.2507306	0.6105727	0.6768992	0.6417164	0.0767965	0.0742463	0.7456513	0.4284472	0.0539146	0.1783976	0.7011539
50	0.4692178	0.3688124	0.5772393	0.4090371	0.3407590	0.3905781	0.0081143	0.1511977	0.0568664	0.3225474	0.3798001	0.0154163	0.4587682	0.1134273	0.2269756	0.1094586	0.3128110	0.1610472	0.0801299	0.6962878	0.2685837	0.6594907	0.2263318	0.5577020	0.6619408	0.3525788	0.5223599	0.5563464	0.0190130	0.1760810	0.4186932	0.6418863	0.4588270	0.2534861	0.4267122	0.3186254	0.5023522	0.6976347	0.7075645	0.2071474	0.3390526	0.0974626	0.6014469	0.1611596	0.2373853	0.5130689	0.7573996	0.5980403	0.4246140	0.0133257	0.7377709	0.3499586	0.0435507	0.1574797	0.5368155
100	0.4686589	0.3587533	0.5075853	0.3412128	0.3544141	0.2882752	0.0000000	0.0928100	0.0458646	0.2981082	0.4144787	0.0022573	0.4047967	0.1060263	0.1261658	0.2000228	0.3312386	0.1927758	0.0644035	0.8931542	0.3519399	0.7538189	0.1831228	0.3756777	0.7449768	0.2835734	0.7103511	0.5819671	0.0626449	0.0678455	0.4360380	0.4806194	0.4299739	0.1993103	0.3829774	0.3344908	0.3801121	0.6640718	0.7044074	0.0969280	0.4218505	0.1025248	0.5734713	0.1439073	0.2447785	0.5707926	0.5573952	0.4154779	0.4896671	0.0317108	0.7397762	0.2958267	0.0587435	0.1585391	0.3925129
150	0.3055886	0.4218512	0.4833890	0.4402045	0.4273355	0.2378206	0.0000220	0.0370877	0.0343849	0.2154850	0.4198870	0.0004477	0.4314441	0.1023195	0.0633780	0.2299590	0.3273103	0.2122198	0.0516704	0.8347009	0.2381713	0.7889960	0.2387025	0.3846237	0.7608656	0.2953172	0.7924567	0.6872798	0.0657800	0.0673033	0.4246501	0.4821901	0.4413246	0.1583180	0.4175950	0.3253864	0.5523140	0.8343434	0.7049229	0.0653640	0.2952988	0.1707370	0.4027677	0.2014601	0.2301197	0.4555322	0.4189912	0.5074096	0.4992231	0.0227451	0.6998270	0.3034396	0.0619294	0.2341028	0.3047862
200	0.3488361	0.5823188	0.5444410	0.4425791	0.3557506	0.3250042	0.0001546	0.0452136	0.0619137	0.2661901	0.4325158	0.0007189	0.4765704	0.0506116	0.0702506	0.2694378	0.3992427	0.1867416	0.0534304	0.8123525	0.3502515	0.5938071	0.1976335	0.3360153	0.7495897	0.3126799	0.6431404	0.6334666	0.1737533	0.0271842	0.4990636	0.4772658	0.4152799	0.1298303	0.3106156	0.2870885	0.4468667	0.7345541	0.6581852	0.1114954	0.3550756	0.0953054	0.4734255	0.1399151	0.2751265	0.4765954	0.4357680	0.3918742	0.5750167	0.0332778	0.8266522	0.2351795	0.0522107	0.2292604	0.3103068
250	0.4411684	0.4403833	0.6904259	0.3334565	0.3575945	0.2247685	0.0011108	0.0499759	0.0472239	0.2585983	0.4079006	0.0015300	0.3507982	0.1456970	0.0966994	0.1670633	0.4329747	0.1683678	0.0322847	0.7003633	0.3671699	0.6872604	0.2354450	0.3714429	0.7242923	0.2947761	0.6365745	0.5882770	0.1421290	0.0280411	0.4776526	0.5703526	0.4337595	0.1438475	0.3748766	0.2458740	0.4855301	0.7944911	0.8341584	0.0768432	0.3237513	0.1166109	0.3742782	0.1815221	0.2118408	0.4762850	0.4274600	0.5203785	0.3504638	0.0504957	0.8224147	0.2599894	0.1123241	0.2138205	0.2859057
300	0.4697780	0.3833612	0.5027635	0.4094302	0.3810106	0.2258365	0.0002520	0.0619879	0.0633167	0.2961555	0.3703877	0.0037141	0.2818694	0.1021018	0.0463815	0.1964668	0.3828770	0.1345816	0.0478356	0.6753420	0.3658571	0.7092475	0.1892924	0.3256519	0.6704551	0.3184322	0.5433886	0.6534865	0.2102329	0.0204533	0.5722774	0.5426155	0.4302241	0.1335566	0.3587496	0.2488340	0.3968813	0.9083124	0.6921250	0.1495982	0.2834491	0.1254671	0.4376195	0.1741373	0.2122875	0.4015873	0.3278419	0.4951311	0.5313242	0.0251303	0.6773632	0.1854516	0.0650572	0.1531547	0.3263866
350	0.3068061	0.3649912	0.5790823	0.3310197	0.3542691	0.4002368	0.0000254	0.0835357	0.0900547	0.2719550	0.3701315	0.0023957	0.3822447	0.0844873	0.0504070	0.1488224	0.3645400	0.1457241	0.1036829	0.8114658	0.2819841	0.7572704	0.2140884	0.4095155	0.6860781	0.3432908	0.5676754	0.6997948	0.1772222	0.0196609	0.4763569	0.4756036	0.5505995	0.1287615	0.3153247	0.2726470	0.4021242	0.7168634	0.7741250	0.0725484	0.3526303	0.1459020	0.5472283	0.1388132	0.2938550	0.5426881	0.4541283	0.4701823	0.4297324	0.0419844	0.7612540	0.3333896	0.0627439	0.2959234	0.2889675
400	0.4802513	0.4178950	0.5509631	0.2711349	0.4375326	0.3052184	0.0000000	0.0976976	0.0509640	0.3326838	0.4070208	0.0000000	0.3992840	0.0829343	0.0406782	0.2111842	0.4116536	0.2360928	0.0659585	0.7025624	0.2976564	0.7196176	0.1717946	0.5508793	0.6853516	0.3191207	0.8536646	0.6312460	0.1376497	0.0254787	0.5373482	0.5393767	0.5046845	0.1393274	0.2985898	0.2579512	0.4427942	0.7825240	0.6739303	0.0864547	0.3722535	0.1349220	0.4885974	0.2369105	0.2949763	0.4914929	0.4026388	0.5662807	0.3699515	0.0470486	0.5855734	0.2462759	0.0845661	0.2675739	0.3940064
450	0.4576333	0.4403582	0.6038210	0.3067551	0.3797292	0.2655328	0.0000028	0.0534909	0.0383556	0.3324105	0.4064730	0.0054030	0.3811189	0.0656448	0.0475066	0.2418913	0.4454898	0.1803057	0.0421281	0.6659538	0.3131798	0.5942456	0.2238970	0.5899488	0.8701349	0.3162362	0.7893315	0.6367951	0.1123436	0.0124277	0.4416779	0.6334104	0.4694825	0.1493314	0.3111387	0.2245538	0.4312989	0.7078597	0.7578754	0.1190150	0.3670739	0.1249659	0.4858836	0.1690661	0.1977197	0.3830673	0.5048490	0.4991716	0.3968616	0.0454934	0.7162068	0.2264101	0.0971567	0.3028724	0.4491410
500	0.3861216	0.3592727	0.4933191	0.4233795	0.5625498	0.3369089	0.0002040	0.0709507	0.0573095	0.2644246	0.3773831	0.0013639	0.4074670	0.1160226	0.0427420	0.2435384	0.2634189	0.2339438	0.0862567	0.8578841	0.2515888	0.7218057	0.1800828	0.5049110	0.6739880	0.2847557	0.5852857	0.6402108	0.0792113	0.0168478	0.4822969	0.5844714	0.4988728	0.2581472	0.4268242	0.2749784	0.3589209	0.8296825	0.6022848	0.1283073	0.3421949	0.0869069	0.4393476	0.2103923	0.1539765	0.3470580	0.4129533	0.4944252	0.4354808	0.0421831	0.7688826	0.2337227	0.0456575	0.2195372	0.3684651
550	0.3929339	0.4111957	0.5825393	0.3454663	0.4756116	0.3591676	0.0017984	0.0710785	0.0457509	0.3107301	0.4183412	0.0231921	0.3709994	0.0919052	0.4722393	0.2018310	0.3033024	0.1970109	0.0704337	0.8131985	0.3598657	0.6546368	0.1843315	0.3926101	0.7287446	0.5424694	0.6509893	0.5342203	0.1160946	0.1122265	0.3167055	0.5357249	0.4347207	0.2429847	0.3802201	0.5541779	0.7391035	0.7687673	0.2863692	0.1848308	0.2589276	0.0682058	0.5200599	0.3212328	0.2404911	0.5885244	0.5752378	0.5322814	0.1445177	0.0300968	0.6440167	0.3197599	0.0498740	0.1540781	0.4850297
600	0.4019904	0.4256871	0.4647145	0.4785306	0.4128000	0.3761513	0.0117912	0.1060364	0.0671250	0.3002965	0.5282062	0.0142855	0.3100235	0.0647075	0.4840994	0.0812010	0.3288787	0.1201387	0.0521489	0.6965208	0.2832107	0.6436226	0.2118470	0.4595366	0.6920700	0.6297384	0.4815491	0.5298578	0.0445520	0.1373252	0.2605736	0.6113030	0.3118170	0.2392059	0.3814295	0.6143836	0.6258531	0.7975037	0.3250834	0.2073237	0.3805454	0.0099608	0.5414406	0.3321034	0.2467270	0.6293974	0.7113222	0.6144629	0.0624131	0.0630625	0.7105183	0.3431483	0.0451744	0.1823836	0.5829491
650	0.2622473	0.4727611	0.6027079	0.2083780	0.3364023	0.4107718	0.0085040	0.2785177	0.0838788	0.3165069	0.4135465	0.0125275	0.4447167	0.0227840	0.5510856	0.1080226	0.2209287	0.1514755	0.0841191	0.7403013	0.3342578	0.5140356	0.2841602	0.4546019	0.8945866	0.6237403	0.5763386	0.4187941	0.0396255	0.1799114	0.2385923	0.4820526	0.2192277	0.2260210	0.3489156	0.5029253	0.6391263	0.7128610	0.4849207	0.1967950	0.2538039	0.0194262	0.5851956	0.3161769	0.3804463	0.6973261	0.7800575	0.6690944	0.0460866	0.0706710	0.5826367	0.3838441	0.0663824	0.1554426	0.5618678
700	0.3416366	0.4095860	0.6216542	0.1485183	0.3905766	0.3691270	0.0257251	0.3381725	0.0468137	0.3596172	0.4306679	0.0281619	0.5270204	0.0343359	0.5202652	0.1021637	0.3182205	0.1611788	0.0951284	0.6515740	0.3339037	0.6729514	0.1712645	0.4457915	0.6762682	0.5859530	0.5852185	0.4445194	0.0288930	0.2038600	0.2597468	0.5551988	0.2099451	0.3011847	0.3601577	0.5007876	0.7138469	0.6746171	0.4429282	0.2078979	0.2867892	0.0191098	0.7273007	0.3778156	0.3066111	0.5941141	0.6639542	0.6277569	0.0463647	0.0524020	0.5976455	0.5469358	0.0466340	0.1933941	0.5016397
750	0.4580937	0.4713683	0.6338012	0.1897631	0.4837954	0.4836779	0.0102838	0.2178994	0.0816386	0.3779373	0.3613367	0.0059364	0.4375716	0.0198967	0.4747744	0.0879455	0.3350880	0.1249696	0.0835086	0.7569017	0.2955617	0.8014416	0.2008502	0.4326250	0.6482323	0.6553907	0.5784172	0.4880045	0.0243845	0.2580984	0.2425346	0.6179255	0.4014665	0.3444544	0.3576346	0.5956247	0.7196245	0.5452428	0.5355526	0.3241210	0.2745082	0.0326569	0.7871890	0.3269784	0.2953766	0.6075821	0.9477302	0.6617445	0.1157055	0.0918863	0.6756426	0.4130887	0.0369238	0.1625326	0.5956142
800	0.4776161	0.4950464	0.4761829	0.3410816	0.4345174	0.4547103	0.0067880	0.2001004	0.0397626	0.3642366	0.4029406	0.0200409	0.3818146	0.0278442	0.4801874	0.1022202	0.2680012	0.1412779	0.0452269	0.6255461	0.2471619	0.8200755	0.1977895	0.3921046	0.6685136	0.6870987	0.5719879	0.4574510	0.0171046	0.2799969	0.1772358	0.5592210	0.3434075	0.2744115	0.4919630	0.5773388	0.7233319	0.6171659	0.4174555	0.2168294	0.2871430	0.0551026	0.7125988	0.3761861	0.2482055	0.6785530	0.7043152	0.5631304	0.0609109	0.0519131	0.7293712	0.5507485	0.0211095	0.1575102	0.7469589
850	0.4168591	0.4069596	0.5762726	0.5525280	0.3796958	0.5829041	0.0098792	0.1593382	0.0590239	0.2697904	0.4887951	0.0189971	0.3587797	0.0737894	0.5647336	0.1229044	0.2936988	0.1458692	0.0637389	0.7201323	0.3678164	0.8753932	0.1676307	0.5443781	0.7003945	0.6702669	0.5733746	0.4815558	0.0385635	0.2398758	0.1924648	0.6183685	0.3700829	0.3969622	0.4400978	0.5399702	0.6807900	0.6682691	0.4533426	0.2227850	0.3925240	0.0559656	0.6175939	0.3528864	0.1884284	0.6584639	0.7347663	0.6919090	0.0684074	0.0686399	0.7392991	0.3522250	0.0326040	0.1563368	0.5453167
900	0.4674663	0.3917575	0.5806277	0.4865974	0.5036322	0.4036720	0.0051566	0.2197324	0.0580091	0.2950857	0.4179548	0.0108439	0.3744916	0.0742670	0.5348219	0.0947931	0.2726499	0.0898900	0.0755789	0.6514643	0.2772856	0.6431401	0.1597925	0.4552799	0.6335488	0.7308366	0.6018539	0.4689392	0.0333702	0.2595812	0.1448618	0.5686450	0.3424815	0.2853075	0.3848920	0.7432579	0.6914583	0.8072467	0.4044741	0.2386360	0.2960444	0.0503105	0.6466790	0.3385592	0.2261469	0.6196365	0.7132703	0.5505064	0.0926239	0.0746161	0.7883864	0.5699659	0.0557241	0.1405274	0.5890559
950	0.4566677	0.4311214	0.5463039	0.3204153	0.3674568	0.3751210	0.0083336	0.1846042	0.0474597	0.3215110	0.4955940	0.0399928	0.4322155	0.0412786	0.6443223	0.1479610	0.3557331	0.1285803	0.0692019	0.6645601	0.2909367	0.6813774	0.1819892	0.4274005	0.7018517	0.5138247	0.4897878	0.3928044	0.0259397	0.2078811	0.1989581	0.4802481	0.3210316	0.2897845	0.3648509	0.6007847	0.8271907	0.7573607	0.4889606	0.2119510	0.2846088	0.0595650	0.5929659	0.3806712	0.2664350	0.7159002	0.7971715	0.6316965	0.1234798	0.0894171	0.7138114	0.4242032	0.0566336	0.1262605	0.5644419
1000	0.5037974	0.4735776	0.5420018	0.2286471	0.4096386	0.4326509	0.0117567	0.2349587	0.0663433	0.2836317	0.5320957	0.0103569	0.3969579	0.0302137	0.5170922	0.1024989	0.2725602	0.1251053	0.0716208	0.6341919	0.3380721	0.5953300	0.2379770	0.4344222	0.7697188	0.5774068	0.5046024	0.4337854	0.0426757	0.2507443	0.2287976	0.4499705	0.3339500	0.2621947	0.4058993	0.5969432	0.7005028	0.7052052	0.4808245	0.1744106	0.2559220	0.0474174	0.4744185	0.3068659	0.2447605	0.6214365	0.7945756	0.6289407	0.0840001	0.0750510	0.8262260	0.3835475	0.0427695	0.1480184	0.5922016

0	0.3552939	0.4213874	0.6014095	0.3559298	0.3288354	0.4511182	0.0052416	0.2628690	0.1285538	0.3506036	0.4912388	0.0085332	0.3291696	0.0189472	0.5184699	0.0653662	0.3324288	0.1300715	0.0711493	0.6459731	0.3621361	0.6500356	0.1606063	0.5081378	0.6646002	0.5678982	0.5015283	0.4821117	0.0144382	0.2943833	0.2121152	0.5752468	0.2906319	0.4028815	0.4201693	0.6052035	0.7983079	0.6995272	0.4142874	0.2425759	0.3327647	0.0543904	0.6625079	0.3813360	0.3005992	0.6749182	0.7684161	0.5917220	0.0776679	0.0557006	0.6792319	0.4333420	0.0316458	0.1601014	0.7234153
50	0.5721090	0.4145654	0.4698897	0.5808788	0.5667974	0.5795339	0.0207329	0.1860113	0.0626315	0.3280710	0.5248414	0.0153986	0.2853609	0.1485720	0.7884341	0.0529397	0.1406979	0.1393182	0.0717137	0.5736288	0.2686224	0.6955579	0.2276130	0.3078958	0.6737605	0.4405641	0.6146062	0.3721507	0.0168364	0.2197184	0.4044196	0.5872135	0.3008298	0.2162863	0.4421788	0.6179274	0.7044874	0.3958125	0.5692324	0.2623213	0.2277848	0.0442920	0.6221102	0.2958450	0.2877266	0.6178257	0.5894622	0.5912469	0.1093256	0.0727316	0.8845279	0.4244118	0.0295792	0.1905974	0.5586223
100	0.5675463	0.4155031	0.5088516	0.5679335	0.6185074	0.5007953	0.0089552	0.1376109	0.1284281	0.2248586	0.5169731	0.0638905	0.2557295	0.1494120	0.6157695	0.0929547	0.0571720	0.1393823	0.0654366	0.4301156	0.2886808	0.8319714	0.3354563	0.3161845	0.6905147	0.2711248	0.6320269	0.3910934	0.0496304	0.1240698	0.5935356	0.4290382	0.2403912	0.2252224	0.3753873	0.6221269	0.6743801	0.3246386	0.5471829	0.2512381	0.3361723	0.0104180	0.5503448	0.3044213	0.4308230	0.6440094	0.6474101	0.6846335	0.0741062	0.0594523	0.7478358	0.4333679	0.0491120	0.1509746	0.5830061
150	0.6135779	0.4014715	0.5186298	0.5897467	0.6925353	0.6011857	0.0129707	0.0965538	0.1318949	0.1981735	0.6604250	0.0239668	0.2597309	0.1624973	0.6181966	0.0412857	0.0457563	0.1666610	0.1156694	0.4216564	0.2615038	0.6682326	0.3897698	0.2470307	0.6646841	0.2259800	0.6238508	0.4718832	0.0234361	0.1469489	0.4353883	0.3281779	0.2113934	0.1481923	0.2983744	0.7765545	0.6329319	0.2615976	0.5215694	0.1958149	0.2864674	0.0062467	0.5424653	0.3144084	0.2841790	0.6945667	0.7312034	0.5949998	0.0541876	0.1037481	0.6563124	0.4246997	0.0463148	0.2188627	0.6141808
200	0.5943699	0.3812999	0.3614878	0.6454233	0.7533282	0.4416151	0.0166008	0.1052193	0.1615045	0.1497798	0.5888096	0.0073759	0.2594736	0.1856056	0.4652724	0.0227110	0.0263126	0.1420522	0.0991752	0.3733894	0.1945084	0.6591405	0.3501373	0.3207400	0.5921069	0.1966147	0.6204257	0.4149707	0.0250763	0.0652881	0.4721794	0.4157043	0.1107947	0.1418400	0.3656639	0.7729073	0.7715785	0.2731973	0.4628520	0.2333621	0.2626313	0.0221227	0.5414777	0.3330716	0.4444477	0.6066842	0.5738381	0.6477555	0.0588425	0.0919668	0.8586363	0.4116453	0.0261880	0.1809673	0.6208288
250	0.4940252	0.3592881	0.4079394	0.6672014	0.7483687	0.4198732	0.0430941	0.0928326	0.1836693	0.1393681	0.6250232	0.0345544	0.1690694	0.1847973	0.5678145	0.0468059	0.0145565	0.2489775	0.1096896	0.3912684	0.1961466	0.6456592	0.3073551	0.2233220	0.7018100	0.2738307	0.4995533	0.4690830	0.0195569	0.0488771	0.4499324	0.3190682	0.0621242	0.1088965	0.3826093	0.6548809	0.6885746	0.3579766	0.5850750	0.1822606	0.2492541	0.0112963	0.4955886	0.4069280	0.3518320	0.7933565	0.6296168	0.6582329	0.0627678	0.0797340	0.7197859	0.4335278	0.0414276	0.1707482	0.6804449
300	0.5353492	0.3565182	0.3909898	0.7125732	0.7106638	0.4706689	0.0081050	0.1016393	0.1618590	0.1857432	0.5815093	0.0541551	0.1603456	0.1519338	0.5422600	0.0436949	0.0129192	0.2450814	0.1238810	0.4553928	0.2371194	0.6079634	0.2858991	0.2078288	0.6985623	0.2309976	0.4609994	0.3295374	0.0036629	0.0268687	0.5424013	0.3150757	0.0875454	0.0988029	0.2951942	0.6936274	0.6863537	0.2820074	0.5468338	0.2360010	0.3301012	0.0225697	0.5355965	0.2781248	0.3367292	0.6355200	0.6469976	0.6633862	0.0881866	0.0831394	0.6866640	0.4464436	0.0389860	0.1198236	0.6139902
350	0.5962285	0.3450293	0.4117824	0.7090452	0.5664128	0.3891885	0.0050021	0.1067880	0.1284959	0.1747598	0.4729367	0.0290257	0.1932938	0.1690364	0.5043078	0.0398927	0.0231711	0.2083573	0.1344963	0.3692509	0.1371632	0.6247904	0.2583335	0.1897265	0.7263819	0.2265392	0.4062801	0.3961971	0.0117559	0.0108364	0.4756375	0.3119573	0.0571748	0.0876896	0.3968898	0.7230977	0.7264019	0.3639557	0.4425436	0.2831362	0.3337611	0.0596475	0.4257741	0.4224732	0.3517259	0.6466439	0.6150495	0.5018023	0.1079131	0.0752661	0.7227571	0.3225517	0.0283423	0.1117419	0.6645201
400	0.5678716	0.3776456	0.3970659	0.5516747	0.7147441	0.4686937	0.0082374	0.1091445	0.1498290	0.1623897	0.6120700	0.0282257	0.2301590	0.1723776	0.5278270	0.0820162	0.0407400	0.2683752	0.0887608	0.4274771	0.1165483	0.6473415	0.3279639	0.2114025	0.5084652	0.2080010	0.4835455	0.4260205	0.0062002	0.0451859	0.5042183	0.2950309	0.0460568	0.0508508	0.2967105	0.7329119	0.8919809	0.3504919	0.4212711	0.2706405	0.3077826	0.0307440	0.5315600	0.4071608	0.4230980	0.7346923	0.7241985	0.7097916	0.0903912	0.1221199	0.8288936	0.3921416	0.0389294	0.1537061	0.7031795
450	0.4800351	0.4179236	0.4158740	0.7352954	0.6965608	0.5279909	0.0086193	0.1178838	0.0923915	0.1448917	0.6526861	0.0222216	0.2214942	0.2150856	0.6158550	0.0501577	0.0159863	0.2833427	0.1190029	0.3990277	0.1884624	0.7731234	0.3043817	0.2175136	0.4695021	0.3548825	0.4071246	0.3243270	0.0157510	0.0494476	0.6636042	0.2959708	0.0646927	0.1210349	0.3672840	0.6912911	0.7327960	0.4507899	0.4675110	0.2428606	0.3349267	0.0235643	0.5003632	0.2599528	0.4227874	0.6905883	0.7109086	0.5262463	0.0601800	0.0527867	0.8726269	0.4195962	0.0211215	0.1596251	0.5640748
500	0.6782064	0.2838404	0.4720307	0.8232859	0.6370063	0.5078480	0.0109481	0.1246252	0.0907791	0.1698923	0.5424243	0.0235788	0.1836809	0.1903445	0.5855087	0.0524157	0.0367084	0.2735194	0.1031674	0.4625083	0.1586447	0.6916439	0.3824691	0.2056414	0.6942863	0.2647073	0.5691338	0.3156237	0.0249166	0.0454645	0.5251744	0.2757621	0.0538580	0.1014943	0.3571386	0.7413965	0.7940135	0.3681752	0.4678243	0.1679740	0.3105145	0.0133829	0.4558535	0.2940942	0.3468953	0.6207098	0.7981433	0.6549436	0.0669206	0.0664222	0.6704382	0.4344216	0.0547666	0.2618420	0.5778847
550	0.2625185	0.3473361	0.5774322	0.4172620	0.4127217	0.4240326	0.0105639	0.1934894	0.0705764	0.2606197	0.4617499	0.0290327	0.4146112	0.0338092	0.6261737	0.0728652	0.1679513	0.2113877	0.0811540	0.6903432	0.2467948	0.6094966	0.2720804	0.3117894	0.6578517	0.5343205	0.5379967	0.3778029	0.0308466	0.0379475	0.1708125	0.3561524	0.1122375	0.1381215	0.3992322	0.7688497	0.7007547	0.7875715	0.4013202	0.1963135	0.2661234	0.0600261	0.4167235	0.3565577	0.3607111	0.7901284	0.6901940	0.5585189	0.0702548	0.0887992	0.6963681	0.4714823	0.0750598	0.1049625	0.6648691
600	0.3828524	0.4242932	0.5980490	0.1885914	0.3812580	0.4681710	0.0076790	0.2800888	0.0475675	0.3807266	0.3881127	0.0219884	0.4321100	0.0092665	0.6355548	0.0771742	0.2255177	0.1775610	0.0874500	0.7784692	0.1882997	0.6546982	0.2538183	0.3962099	0.8420663	0.5227938	0.5157513	0.3900769	0.0426403	0.0528494	0.2277708	0.4770022	0.2012081	0.2207255	0.3745700	0.5741119	0.6763764	0.7117274	0.3417463	0.2812713	0.2846871	0.0322075	0.4847690	0.3250907	0.3928665	0.7320023	0.6718858	0.5312253	0.0466326	0.0468114	0.7773889	0.3980722	0.0227748	0.1708589	0.6380431
650	0.6218581	0.3915683	0.6290333	0.2693892	0.4906579	0.4899252	0.0151620	0.2463337	0.0408108	0.2652296	0.3883972	0.0068955	0.5388598	0.0101565	0.5125737	0.1240454	0.3280810	0.2525816	0.0529568	0.6276195	0.2541720	0.7599955	0.2731800	0.4160980	0.7983050	0.6984876	0.5033983	0.3501460	0.0502722	0.1551026	0.2986817	0.5033179	0.3555183	0.3138447	0.3871356	0.5287309	0.7271971	0.7621995	0.5104548	0.3073640	0.2700411	0.0078781	0.6307283	0.3264767	0.2853495	0.6988683	0.8563917	0.6303113	0.0709666	0.0976302	0.7237384	0.4054643	0.0161208	0.1106519	0.6021539
700	0.3420114	0.4464900	0.5805978	0.5018612	0.3817369	0.3682806	0.0215028	0.1966086	0.0296663	0.2545540	0.4602789	0.0206246	0.3134402	0.0648469	0.5630469	0.0509034	0.2178382	0.2299420	0.0474673	0.7307790	0.3251049	0.7024394	0.1788809	0.4642056	0.7745137	0.6208426	0.5319548	0.4588719	0.0334835	0.2127257	0.2349703	0.5191577	0.3269501	0.2503499	0.4346189	0.5844611	0.6337672	0.7755054	0.4424235	0.3136344	0.3096584	0.0490145	0.6373532	0.4058222	0.2195702	0.7647342	0.8055164	0.6619026	0.0476866	0.0686455	0.7252137	0.4677051	0.0252453	0.1357726	0.5404515
750	0.4099030	0.3735968	0.4577692	0.5239509	0.4210140	0.3584391	0.0191233	0.1811672	0.0431412	0.2912894	0.4980792	0.0317546	0.3959121	0.0615911	0.6358729	0.0892087	0.1695550	0.1549380	0.0866024	0.6855988	0.2997815	0.7138878	0.1753124	0.5020946	0.7186572	0.5360248	0.5209889	0.4921892	0.0802943	0.2663725	0.1897290	0.3954733	0.2479487	0.3032282	0.4802502	0.5648440	0.7990675	0.8989476	0.3948013	0.2142420	0.2883280	0.0299259	0.5564214	0.3064012	0.3590914	0.5917830	0.5980463	0.7197314	0.0795073	0.0629410	0.7266170	0.5230016	0.0223883	0.1771716	0.6776500
800	0.2870049	0.4601336	0.5633049	0.2638481	0.2974336	0.4185005	0.0054176	0.1971394	0.0340225	0.3737147	0.4904235	0.0135393	0.4072870	0.0268642	0.6253134	0.0711353	0.1853719	0.1435215	0.1181343	0.7185365	0.2561611	0.7478906	0.1983996	0.3847650	0.6665954	0.5470494	0.6030268	0.5003553	0.0353264	0.2129717	0.2037534	0.4041978	0.1853395	0.2241932	0.4188062	0.5976844	0.7845955	0.8120704	0.5196455	0.2578355	0.3332136	0.0907976	0.5677804	0.2497930	0.3520645	0.6395954	0.6870282	0.6170151	0.1230631	0.0653003	0.6979733	0.4739954	0.0439275	0.1749763	0.7589930
