"Time"	G1	G3	G8	G5	G4	G22	G83	G7	G6	G85	G86	G87	G54	G88	G89	G30	G29	G35	G100	G99	G32	G19	G18	G20	G81	G23	G80	G82	G51	G31	G58	G50	G78	G94	G95
250	0.0217810	0.1373387	0.7000803	0.5140294	0.1148204	0.5987969	0.1023460	0.6095586	0.1874575	0.0096650	0.0017358	0.4161350	0.4588207	0.5472168	0.4457153	0.0749536	0.0317463	0.4804268	0.2621343	0.0411090	0.0068054	0.7370247	0.7986491	0.6246173	0.0120125	0.4260332	0.0009283	0.3897183	0.1627869	0.4187079	0.6162750	0.2482449	0.2449803	0.6593538	0.6911024
300	0.0097252	0.1822584	0.7654443	0.4670603	0.0560401	0.7106001	0.1255394	0.7671306	0.2058568	0.0199466	0.0057580	0.3104350	0.5334917	0.4648464	0.5000911	0.1184477	0.0019569	0.4162002	0.2241069	0.3854275	0.0029047	0.6106055	0.7802156	0.6109315	0.0941107	0.4906607	0.0017314	0.2897358	0.4666257	0.4924522	0.7694074	0.4657114	0.2489834	0.6407838	0.6877472
350	0.0396918	0.1339098	0.7649753	0.4574655	0.0722211	0.6519505	0.1055603	0.8470846	0.1418701	0.0061332	0.0041526	0.3682734	0.8177154	0.2994833	0.6898803	0.1322059	0.0017179	0.0949479	0.1719096	0.5042753	0.0161985	0.7764821	0.5997183	0.7039698	0.2609961	0.4302529	0.0008799	0.3380427	0.6431562	0.5633787	0.6663400	0.6572422	0.2603383	0.4968118	0.6364269
400	0.0445760	0.1509378	0.6700743	0.5162455	0.1033955	0.7469064	0.0582078	0.7392260	0.1983230	0.0047651	0.0030844	0.4582055	0.6868291	0.3477561	0.6245709	0.0658415	0.0024508	0.0554570	0.1608339	0.6498364	0.0142350	0.7677029	0.7464493	0.9398596	0.4266451	0.4456189	0.0040054	0.3971809	0.7196598	0.5326612	0.7499490	0.7802267	0.1789652	0.4949557	0.5758285
450	0.0264944	0.0893282	0.7289430	0.5174680	0.0800044	0.6840962	0.0704920	0.7082132	0.2420497	0.0128157	0.0007480	0.4163898	0.6532510	0.3890696	0.6291988	0.0686631	0.0026410	0.1328462	0.1581653	0.6171090	0.0055949	0.6405056	0.8406179	0.6503793	0.3902111	0.5281689	0.0002162	0.3879333	0.6902294	0.6191484	0.7173473	0.6892916	0.2221605	0.4571464	0.6926355
500	0.0211681	0.1078085	0.6714205	0.5008072	0.1297448	0.7130112	0.0904848	0.7246062	0.1898374	0.0055171	0.0015614	0.4399524	0.7744937	0.3410800	0.5617701	0.1117164	0.0000339	0.0436624	0.0871560	0.5865639	0.0049536	0.6775316	0.7367332	0.6324079	0.3283791	0.3637372	0.0002372	0.3866909	0.6155037	0.5451770	0.6892048	0.7932411	0.2037739	0.4602342	0.6031106
550	0.0372226	0.0415424	0.6815955	0.6407173	0.0945637	0.6863203	0.0879273	0.6798994	0.7088917	0.0087479	0.3843322	0.4422425	0.3144900	0.2168036	0.4424045	0.4980996	0.0055221	0.0726675	0.3150820	0.7555318	0.4700952	0.7076507	0.8395456	0.6646216	0.3796057	0.4549859	0.1156884	0.4341849	0.6504041	0.8589543	0.5739301	0.6754445	0.1376169	0.3966103	0.5669848
600	0.0750416	0.0322424	0.7008452	0.5572445	0.0869811	0.6769437	0.0583462	0.8047260	0.7752873	0.0049843	0.5882592	0.4327624	0.1814230	0.2990254	0.3326025	0.7747605	0.0113694	0.0495834	0.5397469	0.5557450	0.5760947	0.5582258	0.7525265	0.7986144	0.2209232	0.3425282	0.1456009	0.3834737	0.6072487	0.7960046	0.7533294	0.6868753	0.0789107	0.3632050	0.4859843
650	0.0523900	0.0203391	0.7576789	0.5403525	0.1586769	0.6555191	0.0545717	0.7767412	0.8544011	0.0205334	0.7942976	0.5277279	0.0956553	0.5360106	0.4023254	0.6725415	0.0398047	0.0997564	0.6818010	0.1723396	0.7000527	0.4464624	0.6309982	0.7693139	0.1052659	0.4596618	0.1803567	0.4774611	0.1910017	0.5969354	0.7993268	0.3706750	0.0923898	0.1825810	0.3746153
700	0.0592291	0.0224440	0.7392349	0.6761214	0.1096711	0.6989205	0.0509342	0.7336991	0.6294194	0.0221481	0.6363521	0.4698378	0.0728557	0.6121475	0.4176282	0.6617199	0.0731964	0.2248835	0.7241309	0.0440679	0.6994360	0.3672457	0.7715291	0.6544797	0.0185095	0.4577111	0.1330183	0.3680897	0.0696433	0.6126501	0.6214349	0.1233979	0.1371764	0.0854562	0.1773769
750	0.0432560	0.0315629	0.7463372	0.6678841	0.0845466	0.7262145	0.0343452	0.6626988	0.6925176	0.0338896	0.7425647	0.3634422	0.0410662	0.6693344	0.3512959	0.6855850	0.0842502	0.5562644	0.6971505	0.0244069	0.7117508	0.3929017	0.6001498	0.7210429	0.0141812	0.4202852	0.1250531	0.4106005	0.0312074	0.4722107	0.7675251	0.0926949	0.2480281	0.0827425	0.2527231
800	0.0140435	0.0112164	0.6278046	0.7509170	0.0771958	0.7198626	0.0573635	0.6500518	0.6165095	0.0387737	0.6867831	0.3673828	0.0515914	0.5554018	0.2748839	0.6789235	0.1560845	0.6271292	0.7283766	0.0075644	0.7539430	0.3358942	0.6419282	0.7153781	0.0189554	0.4428573	0.1286460	0.4206126	0.0052348	0.3978679	0.8236203	0.0470860	0.3307840	0.2721288	0.5733123
850	0.0267218	0.0365407	0.7316920	0.6352566	0.1351837	0.6746023	0.0455752	0.7917154	0.7590943	0.0556537	0.5589061	0.4656715	0.0956470	0.6785506	0.3283657	0.5266709	0.1392987	0.8108909	0.7471229	0.0006492	0.7357132	0.2670448	0.5886022	0.6610879	0.0014394	0.4902794	0.1708235	0.4528936	0.0486616	0.3302975	0.8918103	0.0496713	0.3801004	0.4835284	0.6013560
900	0.0230233	0.0282897	0.6444393	0.6923893	0.1315245	0.7858979	0.0475616	0.7726730	0.7574491	0.0479029	0.6123915	0.3872810	0.0249649	0.7260605	0.2908809	0.6462030	0.1780003	0.6203620	0.6416158	0.0063490	0.8945192	0.2793511	0.7405592	0.8092952	0.0074901	0.4779880	0.1361126	0.3183736	0.0129328	0.3401912	0.7560005	0.0641135	0.4612876	0.5310889	0.7852631
950	0.0202490	0.0211909	0.6914326	0.7862678	0.1204393	0.7202663	0.0519482	0.7253849	0.7288042	0.0441769	0.7646262	0.3934619	0.0968550	0.7692470	0.3987806	0.6507549	0.2440760	0.6782315	0.6907197	0.0004760	0.6171129	0.4145043	0.5994144	0.6221249	0.0031579	0.4000857	0.0871961	0.4481412	0.0077302	0.3734045	0.7795427	0.0301107	0.4052352	0.6028114	0.6671127
1000	0.0314401	0.0110503	0.8219565	0.6454668	0.0840592	0.7789881	0.0411713	0.7530845	0.8903966	0.0305079	0.6126961	0.5447706	0.0536061	0.6895037	0.3587740	0.4302336	0.1405071	0.6515845	0.7802270	0.0019223	0.6134723	0.3193676	0.8333861	0.5887861	0.0074262	0.4395378	0.1319524	0.3637838	0.0020945	0.3424621	0.6893057	0.0481846	0.3888054	0.6462856	0.7612393
