"Time"	G1	G2	G10	G20	G4	G17	G16	G8	G9	G11	G56	G3	G5	G19	G13	G15	G14	G12	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G49	G39	G35	G44	G45	G47	G18	G94	G98	G95	G43	G48	G61	G57	G79	G60	G84	G81	G80	G83	G88	G82	G89	G85	G90	G91
900	0.4265157	0.4653198	0.5917173	0.3263183	0.3119462	0.4854816	0.0012041	0.1874765	0.0154645	0.3739247	0.3462131	0.0105516	0.4145702	0.0905183	0.6565118	0.1221612	0.2931323	0.1464485	0.0706670	0.5992037	0.3601935	0.7188315	0.2194583	0.4806532	0.7892344	0.5108458	0.5555242	0.4605682	0.0441861	0.1840283	0.2360014	0.5938851	0.2913744	0.2836999	0.3082427	0.6646568	0.7070272	0.7588924	0.5195705	0.2649846	0.2913400	0.0278022	0.6165545	0.3842285	0.1810617	0.6181873	0.7074929	0.6111888	0.0958742	0.0998804	0.6485604	0.4032599	0.0332754	0.2072477	0.5650728
950	0.4289119	0.4321138	0.5740826	0.3523437	0.3542478	0.4125510	0.0190604	0.1956473	0.0443141	0.2771924	0.5501095	0.0130953	0.2500486	0.0386006	0.6396161	0.0625889	0.2910827	0.1820438	0.0484537	0.7226958	0.2854707	0.7614097	0.1855140	0.4415743	0.6964728	0.5164535	0.6414078	0.4366377	0.0194469	0.2588711	0.2524092	0.5595356	0.4541097	0.3020660	0.4438615	0.5178964	0.7847186	0.7848291	0.5321908	0.2941282	0.3211103	0.0288460	0.5753629	0.4613466	0.2739083	0.6710854	0.7405489	0.6133002	0.0947882	0.0831035	0.7888760	0.5375240	0.0374846	0.1366424	0.6246612
1000	0.3025540	0.4231270	0.5808527	0.3258146	0.3763787	0.4836004	0.0166398	0.3592530	0.0535312	0.2433505	0.5102331	0.0169709	0.3923105	0.0219556	0.5780186	0.0749045	0.2283099	0.1846729	0.0513284	0.8235118	0.2305635	0.7821986	0.2017757	0.4744546	0.6614244	0.7311583	0.5737824	0.3949110	0.0282318	0.4370449	0.2018536	0.3971514	0.2762398	0.2103543	0.4421105	0.5328476	0.7540983	0.7420602	0.5828792	0.2701139	0.2679104	0.0433661	0.5781882	0.3686587	0.3896591	0.6165418	0.8132279	0.6891716	0.0924144	0.0916739	0.7515703	0.5356804	0.0647383	0.2012089	0.4526012

0	0.5741326	0.4656963	0.5701796	0.4435489	0.5173279	0.4805698	0.0103940	0.2463466	0.0883847	0.3294609	0.3574408	0.0191517	0.3570571	0.0944573	0.6547997	0.1437086	0.2581975	0.2098878	0.1094532	0.7604579	0.2341510	0.7384444	0.1935374	0.4029089	0.7677684	0.6113279	0.6084342	0.4691682	0.0394575	0.1712203	0.2302544	0.5378876	0.2700065	0.2885573	0.4289792	0.6407627	0.8168413	0.6228350	0.5874189	0.2355900	0.3058341	0.0304879	0.6334855	0.3366518	0.3177929	0.6374295	0.6954888	0.4246288	0.0900050	0.0693284	0.7526166	0.4198915	0.0779372	0.2062631	0.6886061
50	0.3369194	0.4364043	0.5665891	0.3343539	0.3887673	0.3700319	0.0006286	0.2756964	0.0510037	0.3364250	0.4849192	0.0447000	0.2071172	0.0154073	0.2037630	0.0870903	0.1861689	0.1905919	0.0228000	0.7031313	0.1230856	0.5835394	0.1512955	0.3618261	0.7503787	0.7149943	0.4172058	0.5941370	0.0127959	0.2556928	0.1789640	0.4763798	0.2385901	0.5512305	0.4435472	0.5619361	0.5530808	0.6861902	0.4139372	0.3178041	0.4660669	0.0794472	0.6039690	0.3781917	0.4342936	0.6054446	0.6393324	0.5767740	0.1321563	0.5150586	0.7218193	0.5049614	0.0422192	0.1668022	0.6727012
100	0.2864681	0.5526582	0.5529494	0.2022173	0.3818168	0.3187687	0.0000131	0.3712989	0.0547576	0.2861214	0.5278847	0.0322065	0.2435386	0.0126247	0.0941282	0.0810413	0.2049933	0.3269056	0.0564295	0.6618975	0.0672592	0.8115831	0.1228483	0.3016585	0.7092420	0.5934046	0.4964991	0.6154467	0.0147012	0.4328994	0.0994854	0.4391282	0.1850900	0.5994862	0.3522251	0.5148639	0.5663999	0.8143615	0.3830316	0.2358297	0.6821487	0.2117323	0.6221020	0.3882130	0.3509386	0.7324412	0.7550087	0.5855863	0.1654084	0.5147496	0.7790961	0.4567696	0.0860347	0.1687208	0.5407808
150	0.1126645	0.4412916	0.6026859	0.0935605	0.2029039	0.3461578	0.0012324	0.4928491	0.1183378	0.4701859	0.5647571	0.0565984	0.3174397	0.0006011	0.0844696	0.0752709	0.1816304	0.2286270	0.0365968	0.6513496	0.0219078	0.6534303	0.2408041	0.4987318	0.7116216	0.5380305	0.4659092	0.5412222	0.0186937	0.5712367	0.1234788	0.2943845	0.1452581	0.8230897	0.3511991	0.5094460	0.6876806	0.6960678	0.3286555	0.3447830	0.6571800	0.3760692	0.5206896	0.3363861	0.3927507	0.7452151	0.7369069	0.5639719	0.1385328	0.4717481	0.7476571	0.4316631	0.0404710	0.1906830	0.5679474
200	0.2775248	0.5810483	0.8728264	0.0265839	0.2668665	0.4526770	0.0000671	0.4351325	0.1339736	0.4210141	0.4671387	0.0171030	0.3270750	0.0019228	0.0428101	0.0900761	0.2562487	0.2610866	0.0449963	0.7017781	0.0089270	0.7614524	0.1800375	0.4608215	0.6443412	0.6001075	0.4754941	0.6899936	0.0102201	0.5297313	0.1666604	0.4191714	0.1557447	0.6767652	0.3364221	0.4935297	0.5468517	0.7502231	0.3923206	0.2934683	0.6486629	0.3636386	0.5684719	0.2964591	0.3742348	0.6483117	0.7295366	0.5482571	0.0938851	0.5608614	0.8003502	0.5457313	0.0291247	0.1460339	0.6461641
250	0.3347786	0.5086767	0.6926807	0.1111499	0.3304189	0.3846857	0.0006042	0.3541736	0.0339506	0.3987198	0.4887242	0.0137876	0.3049139	0.0166688	0.0547715	0.1461865	0.1685644	0.3014874	0.0068489	0.6380438	0.0056875	0.7069022	0.2338652	0.3835443	0.7853692	0.6235414	0.6155306	0.6316551	0.0088236	0.5516666	0.1450869	0.5064862	0.2222902	0.7161906	0.4694376	0.7139417	0.5170548	0.7994061	0.3796446	0.1863081	0.6168803	0.4488120	0.4893917	0.3023713	0.4160359	0.6375414	0.7025806	0.5558775	0.1126939	0.5583830	0.7083630	0.5093785	0.0454095	0.1833023	0.5262148
300	0.2540547	0.4640278	0.6667936	0.1640040	0.4172422	0.3168573	0.0000229	0.2835556	0.0771345	0.3904358	0.5049800	0.0139455	0.2326278	0.0234129	0.0694221	0.1053666	0.2865747	0.2308095	0.0396269	0.6894383	0.0016314	0.6854909	0.1856616	0.3584619	0.7865191	0.5761649	0.4741298	0.6908684	0.0193506	0.6012265	0.1703501	0.4754232	0.1787893	0.6500612	0.3998656	0.5934936	0.5596779	0.6326909	0.3629772	0.3120912	0.6850099	0.3699385	0.4912307	0.3570100	0.3439813	0.6107771	0.6514225	0.6819452	0.1456443	0.5258345	0.7813395	0.5858907	0.0581578	0.1526188	0.5287305
350	0.1301944	0.5040199	0.6531260	0.0422842	0.2808416	0.4155235	0.0001458	0.3573251	0.0764779	0.4037909	0.6019539	0.0218952	0.3796683	0.0123185	0.0548392	0.0829936	0.2004495	0.3592760	0.0152699	0.8289055	0.0015184	0.5799526	0.2003415	0.4035609	0.7348478	0.5822668	0.4813744	0.5464965	0.0447235	0.6730703	0.1103878	0.3377616	0.0904318	0.6996363	0.4380954	0.4458931	0.6155469	0.7464826	0.3758580	0.2876975	0.6543183	0.4973143	0.5276305	0.3221556	0.4216858	0.6496501	0.7831727	0.6050559	0.1423595	0.4783463	0.6659652	0.5248017	0.0341983	0.1684036	0.6394472
400	0.2434639	0.5866689	0.6522393	0.0477769	0.2683825	0.4530835	0.0009997	0.4177802	0.1145655	0.4415863	0.6505935	0.0161769	0.2701062	0.0027648	0.0446487	0.1356662	0.2027984	0.4672427	0.0087180	0.7607538	0.0032487	0.6128587	0.1886001	0.5140143	0.8699742	0.5300617	0.5146973	0.5701534	0.0027359	0.7483337	0.1633569	0.3842274	0.0940866	0.5656106	0.4314586	0.4626519	0.5979525	0.8835561	0.3454040	0.2695642	0.6581669	0.3492388	0.5003991	0.4135058	0.4157667	0.5700732	0.7888503	0.6204579	0.1657698	0.5249208	0.8016927	0.4569517	0.0138246	0.1455894	0.5674091
450	0.2238322	0.6138963	0.8506439	0.0515674	0.2338034	0.3845718	0.0005679	0.4601427	0.1088973	0.3272185	0.5115913	0.0202695	0.3102475	0.0001371	0.0612109	0.0683169	0.2063640	0.2976688	0.0119015	0.7562538	0.0053067	0.7998680	0.1622053	0.3820343	0.7012256	0.5031841	0.5623227	0.6514088	0.0206690	0.6723155	0.1712172	0.4484447	0.1359194	0.6257194	0.4577071	0.5505790	0.6702552	0.6647773	0.2822778	0.3411689	0.6281315	0.4706445	0.5150196	0.2771807	0.3913253	0.6783565	0.7061444	0.5759965	0.2367898	0.5441112	0.7928551	0.4383242	0.0784007	0.1350825	0.6639211
500	0.1872183	0.6168532	0.7341572	0.0703728	0.2774518	0.3364912	0.0006358	0.3129001	0.0848494	0.3971949	0.6046772	0.0172157	0.2551531	0.0025775	0.0662326	0.1495169	0.2447855	0.2607507	0.0171636	0.7150569	0.0082051	0.8041052	0.1869868	0.3390479	0.7289263	0.6323437	0.4959051	0.6493316	0.0046287	0.6129999	0.2069244	0.3851955	0.1519332	0.7707165	0.5000296	0.6177062	0.5294961	0.6493505	0.3662897	0.2224272	0.6209137	0.4033217	0.6262370	0.2815468	0.3132138	0.6679742	0.8215842	0.6274228	0.1348013	0.5532730	0.6227959	0.3706453	0.0593272	0.1328212	0.5957883
550	0.3728647	0.6117933	0.7478595	0.0664788	0.2959742	0.3063528	0.0093427	0.3327217	0.1312647	0.3927857	0.4655716	0.0114083	0.5747621	0.0003170	0.4200162	0.1714428	0.3809095	0.1782466	0.0457085	0.8487593	0.1559099	0.7640388	0.2673422	0.4216975	0.8197341	0.4947354	0.5829660	0.4941744	0.0432756	0.5699383	0.1482613	0.4276979	0.1145642	0.4244955	0.5122803	0.4019196	0.7228047	0.7711985	0.3040249	0.2936078	0.4257510	0.3338718	0.6659217	0.3801524	0.3162949	0.6041498	0.7385063	0.5468781	0.0637801	0.1306023	0.7744347	0.3816563	0.1074389	0.1762806	0.6520675
600	0.5527850	0.5374778	0.7361113	0.1717136	0.4073167	0.5098929	0.0296588	0.2891243	0.0589469	0.2967403	0.3978298	0.0460819	0.4310818	0.0092012	0.6080549	0.1167587	0.3685975	0.1347236	0.0534993	0.6650807	0.3360079	0.6305667	0.1864497	0.3744735	0.7674795	0.5253010	0.5827408	0.4188996	0.0136645	0.4140778	0.2358792	0.5542522	0.4877691	0.3240078	0.4588103	0.6150883	0.7281924	0.7110040	0.4082334	0.2586486	0.3893902	0.2251788	0.6557417	0.4184786	0.1811307	0.6642824	0.6965419	0.5708936	0.1086543	0.1430456	0.8571481	0.5111875	0.0964579	0.1211517	0.6279873
650	0.4804197	0.4762963	0.6334585	0.4151899	0.3984366	0.5249136	0.0129465	0.1798740	0.0467755	0.2968590	0.4495158	0.0178219	0.3048270	0.0713720	0.6117699	0.1067482	0.3489606	0.0856922	0.0465012	0.6121235	0.4058019	0.7750880	0.2599230	0.5453710	0.6863412	0.5415092	0.5610273	0.4395908	0.0631613	0.3240528	0.2325319	0.4998579	0.4424608	0.2749890	0.4213321	0.5668222	0.8404789	0.7259485	0.4654006	0.2726836	0.4043949	0.1163405	0.6659787	0.3908675	0.2228971	0.5726648	0.6676636	0.6123080	0.0946423	0.0824648	0.7383135	0.4034261	0.0764941	0.1312585	0.6116987
700	0.4764952	0.5271158	0.6198899	0.3829777	0.5363984	0.3279844	0.0045389	0.1895100	0.0288184	0.2719947	0.5319838	0.0252039	0.4058599	0.0475115	0.6479849	0.1465596	0.2090459	0.1530168	0.0624760	0.7689036	0.2871608	0.7853575	0.1921881	0.5552310	0.8119023	0.5254857	0.5589469	0.4505389	0.0662444	0.3036681	0.2717828	0.5312515	0.4068933	0.3049558	0.4410146	0.5338432	0.6626487	0.6821476	0.4345875	0.2313667	0.3695623	0.0884548	0.5843995	0.3993590	0.2490672	0.6659272	0.6934914	0.5937509	0.1002463	0.0681167	0.7865274	0.4743836	0.0577177	0.2223900	0.7520911
750	0.4098676	0.4761505	0.6463286	0.4160761	0.5006427	0.3289381	0.0138490	0.2653251	0.0839150	0.3020851	0.4388528	0.0278387	0.4185143	0.0870518	0.5992625	0.1009456	0.3106873	0.1591551	0.0368741	0.7785416	0.3186040	0.7236028	0.1904081	0.4079723	0.6618818	0.6038630	0.5597760	0.4383533	0.0604902	0.3337396	0.3014423	0.6223574	0.2539079	0.2500801	0.3898763	0.5833475	0.7536239	0.7447227	0.4281374	0.1892702	0.3280416	0.0791804	0.6499783	0.3361688	0.2571954	0.5758656	0.8217916	0.6168453	0.1111010	0.1443369	0.6547074	0.3529039	0.0931261	0.1750030	0.7754170
800	0.2817321	0.3659944	0.5670043	0.3806885	0.3297005	0.3354525	0.0239826	0.2162128	0.0415469	0.3550668	0.3812280	0.0323592	0.3475554	0.0378536	0.5874883	0.1063984	0.2459637	0.1901515	0.0676449	0.8791275	0.2745924	0.7474100	0.1909070	0.4144242	0.7276285	0.6030075	0.6743561	0.4227892	0.1007980	0.2917275	0.1529314	0.5077357	0.2629580	0.2327894	0.3922839	0.6273837	0.7624639	0.8855467	0.5359873	0.1806069	0.3728602	0.0673027	0.8287100	0.3404150	0.3042466	0.5904305	0.7243901	0.6264352	0.0622994	0.0577733	0.7823342	0.4443352	0.0986249	0.1584235	0.5784284
850	0.4347761	0.5281927	0.6317874	0.2108961	0.4162052	0.4642045	0.0028907	0.1877052	0.0614480	0.3645728	0.2984076	0.0127687	0.4306114	0.0217096	0.5460278	0.0666991	0.2603048	0.1470323	0.0947656	0.8333591	0.3408412	0.7790345	0.2036620	0.4232951	0.6731237	0.5779363	0.6828537	0.4021576	0.0356239	0.2901431	0.2268872	0.4770880	0.2716317	0.3340422	0.4361421	0.6398478	0.6936245	0.6868953	0.7031163	0.2523719	0.2543705	0.0461691	0.7322669	0.3636965	0.2438110	0.7077224	0.7306831	0.6355268	0.0666295	0.0514415	0.7110327	0.3493110	0.0358750	0.2055853	0.7096166
900	0.4699567	0.4803127	0.7002593	0.2733902	0.4594086	0.4130728	0.0163433	0.1951684	0.0651570	0.4073637	0.4071047	0.0241863	0.4741242	0.0535134	0.5538207	0.0777454	0.3121584	0.1450091	0.0607994	0.8373048	0.4426728	0.6988691	0.2508621	0.3902167	0.6870190	0.5685916	0.6016373	0.4610940	0.0511777	0.2712910	0.2090998	0.5749525	0.3394788	0.3326292	0.5034302	0.7202219	0.6955721	0.6434096	0.4309177	0.1573204	0.3641446	0.0495645	0.5429167	0.2896796	0.1992507	0.7892205	0.7024112	0.6801607	0.1211849	0.0535802	0.6529495	0.4514043	0.0277323	0.2076144	0.6613896
950	0.4809830	0.3608608	0.6738764	0.3062748	0.4748532	0.4249237	0.0308959	0.2613175	0.0618523	0.3955057	0.3645293	0.0142965	0.4442354	0.0242711	0.5859363	0.0734894	0.1490062	0.1766598	0.0409452	0.8684112	0.4457464	0.7780393	0.1989544	0.5951661	0.6039049	0.6233851	0.5858041	0.4582478	0.0308006	0.2902688	0.2518087	0.6190089	0.3520736	0.3569352	0.3597538	0.6079953	0.8480821	0.7040714	0.6153288	0.2417488	0.2961857	0.0960904	0.5740347	0.2914052	0.2415275	0.7683692	0.5784520	0.6032043	0.1008862	0.0361840	0.8465417	0.4586225	0.0326681	0.1457564	0.6440000
1000	0.5940261	0.3431645	0.6894968	0.4961234	0.4549424	0.3305671	0.0018018	0.2024235	0.0282474	0.2083792	0.4798576	0.0207831	0.2821760	0.1055988	0.5152852	0.0666625	0.1197058	0.1601272	0.0878116	0.5910680	0.3592850	0.6231342	0.2452483	0.4093195	0.8600355	0.6028479	0.6787833	0.4567672	0.0358656	0.2849484	0.2657482	0.7289317	0.5133248	0.5010191	0.4372287	0.6617879	0.7910563	0.7854358	0.5173754	0.3448981	0.3556338	0.0518663	0.5810283	0.3060276	0.2485210	0.7372712	0.7354973	0.7890502	0.0960317	0.0739729	0.7135614	0.4077124	0.0572563	0.1191632	0.5845619

0	0.5149773	0.4383619	0.5864269	0.4487623	0.2647116	0.3557399	0.0101582	0.2383592	0.0752719	0.3941649	0.4624428	0.0240965	0.3437812	0.0613316	0.6073746	0.1279303	0.2436476	0.1754687	0.0569972	0.5552496	0.3205390	0.7331846	0.1992607	0.5324839	0.7053296	0.5745873	0.5270331	0.4717522	0.0422663	0.2039468	0.2845168	0.4824678	0.3088795	0.3705415	0.4312283	0.5884299	0.7898415	0.7521674	0.5079018	0.2034587	0.3504870	0.0398965	0.6599750	0.3354693	0.2882298	0.6842423	0.6905290	0.5963789	0.0643023	0.0855214	0.6957337	0.4189624	0.0523372	0.1604136	0.7493147
50	0.2434360	0.4348743	0.6009971	0.1761105	0.3018158	0.3784108	0.0219749	0.2780792	0.0524347	0.3917306	0.5849669	0.0214204	0.1310545	0.0098008	0.6254256	0.1805875	0.5334133	0.2047424	0.0494024	0.7138071	0.3085878	0.7702174	0.2111828	0.3703565	0.6995873	0.5088671	0.2680800	0.5267983	0.0226273	0.2134206	0.1467296	0.5717469	0.1312643	0.4928167	0.3964676	0.3691158	0.7793585	0.2903581	0.5692837	0.2663705	0.3008298	0.0869312	0.5350610	0.3199220	0.3012269	0.7437211	0.8002219	0.5898303	0.2768457	0.0499440	0.6554672	0.7040231	0.0173911	0.2060788	0.6435213
100	0.0927941	0.5943458	0.6244748	0.0930414	0.2554109	0.3894277	0.0020274	0.3933733	0.0924891	0.3939384	0.5755541	0.0211726	0.0776869	0.0027766	0.5241639	0.1014249	0.2731050	0.2709475	0.1440241	0.6624651	0.2377745	0.6562389	0.1871173	0.3732435	0.7132292	0.4445626	0.1643567	0.4919652	0.0148063	0.3611167	0.1283526	0.3111264	0.1324894	0.4176602	0.3127118	0.3540270	0.7659668	0.2821670	0.6995477	0.1884094	0.2605054	0.1186933	0.5299528	0.3225745	0.4676976	0.7450730	0.8088158	0.7536172	0.3210104	0.0662688	0.8586877	0.7186075	0.0049147	0.1897948	0.6116778
150	0.0412551	0.5556576	0.7124207	0.0217315	0.1554853	0.3376924	0.0274898	0.3781631	0.1319274	0.5073037	0.6515656	0.0818817	0.0577407	0.0185711	0.5238356	0.1215560	0.2843704	0.3077341	0.3631375	0.6054777	0.1810833	0.4738825	0.0984542	0.3448597	0.5673277	0.4785297	0.1545212	0.3756926	0.0089227	0.5378558	0.0907799	0.2120004	0.0595896	0.5037125	0.2872166	0.4170698	0.7450201	0.2493036	0.6158779	0.2663965	0.2143948	0.1788972	0.4451692	0.3008061	0.4527283	0.6325876	0.7920452	0.6412180	0.2839810	0.0494346	0.7642389	0.6702578	0.0113192	0.1494365	0.5127991
200	0.0206225	0.6850961	0.7528792	0.0129634	0.0970631	0.3682088	0.0297698	0.4248700	0.1403622	0.3721798	0.6465401	0.0746266	0.0492153	0.0137621	0.6128490	0.2522517	0.3261635	0.4736321	0.3994896	0.7301249	0.0341837	0.3342156	0.0437197	0.2987576	0.2841859	0.4674096	0.1341606	0.4173608	0.0040151	0.5487406	0.0380983	0.0804545	0.0250691	0.5360265	0.1721499	0.5610468	0.8513395	0.2139143	0.6452134	0.1981912	0.4042758	0.1975701	0.5189426	0.3328046	0.6802721	0.5713919	0.6540559	0.5855390	0.2244379	0.0689245	0.7974494	0.7350347	0.0126895	0.2244338	0.7175619
250	0.0220250	0.6653762	0.7292164	0.0074323	0.0581618	0.3811138	0.1357514	0.3956895	0.1450980	0.5000428	0.7446373	0.1587635	0.0671658	0.0043994	0.6940311	0.2796553	0.3647822	0.4873867	0.4659536	0.5050815	0.0484983	0.2147934	0.1320556	0.2113115	0.2118156	0.2978430	0.1139128	0.4099494	0.0139127	0.6163586	0.0281523	0.0589039	0.0556773	0.4694995	0.1376088	0.3878477	0.7615638	0.3014787	0.6067250	0.1928207	0.2600164	0.2831936	0.4594633	0.3355560	0.4495697	0.5884933	0.6641389	0.6478145	0.2651580	0.0654318	0.7310787	0.7597408	0.0141555	0.1857044	0.7009924
300	0.0202194	0.7422576	0.7376175	0.0062797	0.0586339	0.4368763	0.1486972	0.3322249	0.1216623	0.4727079	0.7463053	0.1156877	0.0661786	0.0031365	0.5421540	0.4631078	0.3200374	0.5852281	0.5232995	0.3543724	0.0872813	0.1891594	0.1101412	0.1576496	0.2622478	0.2968059	0.0932014	0.3440263	0.0179156	0.6825859	0.0397425	0.0579414	0.0550284	0.5967936	0.1788192	0.5660223	0.6477883	0.2838008	0.5286926	0.2576751	0.2590891	0.2854405	0.4929967	0.3852287	0.4124101	0.7693267	0.7501802	0.6575685	0.2635889	0.0781392	0.7431546	0.5592210	0.0101133	0.1766197	0.6678800
350	0.0165548	0.6771181	0.6852512	0.0133938	0.0323289	0.3483042	0.1964762	0.2963520	0.1874823	0.4813879	0.7113409	0.1339981	0.0800637	0.0025672	0.5705921	0.3352277	0.3406288	0.6220986	0.4897390	0.2043564	0.0952378	0.2414425	0.1268450	0.0900319	0.1487765	0.2143605	0.0852436	0.3446892	0.0219267	0.5682009	0.0587717	0.0718683	0.0441568	0.5510824	0.2196541	0.4518980	0.6259561	0.4067948	0.6936177	0.1854995	0.2396521	0.2473603	0.3919677	0.2709995	0.3609572	0.6163586	0.8273405	0.6147819	0.2448766	0.0701199	0.7760620	0.6810610	0.0014831	0.1089291	0.6139789
400	0.0101705	0.7990947	0.7756994	0.0214808	0.0469378	0.3148732	0.3567031	0.3121317	0.1704348	0.5247252	0.7804765	0.1614585	0.0633485	0.0039996	0.6570773	0.4379513	0.3580295	0.5576533	0.5363695	0.1845852	0.1670857	0.1930453	0.2266063	0.1136189	0.1261417	0.2478777	0.1048627	0.3600526	0.0193232	0.6517392	0.0687493	0.0247554	0.0611536	0.5246329	0.1177341	0.5031956	0.7724522	0.3024238	0.6183788	0.2943629	0.2671610	0.2791631	0.4143966	0.3730189	0.3971817	0.5958898	0.7347330	0.5680929	0.2098301	0.0509636	0.7229500	0.6687660	0.0361234	0.1514760	0.6267510
450	0.0266791	0.7595111	0.6971796	0.0104818	0.0337877	0.3686689	0.5179778	0.3178920	0.1885103	0.4192389	0.6336272	0.2459947	0.0914699	0.0068657	0.5906742	0.4237308	0.4123485	0.5533192	0.5391413	0.1593370	0.1126127	0.1873555	0.2028044	0.1103704	0.1022352	0.1641927	0.1104541	0.3299698	0.0167713	0.5762090	0.0377615	0.0343377	0.0470072	0.5265353	0.1727786	0.4611149	0.8780583	0.2891322	0.5731220	0.2496186	0.3089563	0.1833337	0.3893415	0.3300721	0.3336517	0.7113372	0.6674967	0.5664833	0.3672064	0.0621906	0.7345740	0.5910107	0.0098789	0.1996192	0.5244614
500	0.0299875	0.7396422	0.6162813	0.0049862	0.0215757	0.2742721	0.4246214	0.3102041	0.2234404	0.3575215	0.6379163	0.1672687	0.0841781	0.0096442	0.6555711	0.4950371	0.5341848	0.6354902	0.3969960	0.1083192	0.1400713	0.1729591	0.2341173	0.1345647	0.1228365	0.1692533	0.0630236	0.2960677	0.0172545	0.4720268	0.0448142	0.0472205	0.0456955	0.5955069	0.1604881	0.4117759	0.6810951	0.2166748	0.7402864	0.2025101	0.2611577	0.2151025	0.5277007	0.5172294	0.3587355	0.5846876	0.6359260	0.6285286	0.2691209	0.0661990	0.7114011	0.6105173	0.0058678	0.1740196	0.7086648
550	0.1141898	0.7090088	0.6026208	0.0251394	0.0459899	0.3113712	0.0910701	0.3374726	0.1871928	0.3435946	0.5618378	0.1240018	0.4693963	0.0080566	0.4901231	0.3953294	0.4013725	0.5022416	0.3390563	0.1550095	0.2015615	0.4317427	0.2543050	0.1719127	0.4369485	0.2901682	0.3363814	0.4037818	0.0234842	0.3943687	0.1165888	0.1342201	0.0369783	0.2085407	0.2831315	0.6265847	0.7515632	0.6515585	0.4979574	0.2585057	0.3532721	0.1973793	0.5495560	0.3118627	0.3444544	0.6858123	0.8061852	0.5955896	0.1188314	0.0622415	0.8575549	0.5095212	0.0257934	0.2074081	0.7525431
600	0.6178602	0.6577630	0.7160086	0.0475834	0.2695490	0.4724754	0.0186233	0.2819931	0.1752679	0.4102792	0.3060376	0.0291976	0.6462187	0.0013553	0.5920234	0.3352776	0.4087156	0.5295579	0.1285384	0.3660235	0.2396081	0.5520576	0.2073664	0.2990237	0.6805624	0.5167470	0.4193169	0.5638258	0.1633324	0.1793247	0.3213087	0.4270920	0.4559986	0.3813650	0.4319059	0.6890578	0.8198735	0.7251789	0.4838523	0.2078297	0.3909793	0.0408342	0.5721567	0.3577413	0.1781027	0.6107817	0.6855089	0.5522536	0.0484963	0.0618953	0.8947188	0.4909476	0.0183057	0.2077744	0.6733178
650	0.6757472	0.4642348	0.6343437	0.3204181	0.3839852	0.4500360	0.0122762	0.2308835	0.0720477	0.2283979	0.3587245	0.0039880	0.3750790	0.0398188	0.6045530	0.1004896	0.3105796	0.3681387	0.0684391	0.6079612	0.2043174	0.6701625	0.1910581	0.4134934	0.6982208	0.5588187	0.4215147	0.4592596	0.1256436	0.2847757	0.2552646	0.4739495	0.5574252	0.4355459	0.6775696	0.7121161	0.7337314	0.8203026	0.5161130	0.2365076	0.4889900	0.0386360	0.8020362	0.4002909	0.1568593	0.6416063	0.6976556	0.6662712	0.0531775	0.0467348	0.8665238	0.4291035	0.0467780	0.1853491	0.6619233
700	0.4183212	0.3811395	0.4609000	0.4355084	0.3702833	0.4404539	0.0205596	0.2245878	0.0743754	0.2269256	0.4351605	0.0144343	0.2819804	0.0625943	0.6909156	0.0607274	0.1624563	0.2501924	0.0378532	0.5300710	0.3566365	0.7567338	0.1992354	0.4297626	0.8023450	0.6235400	0.5250977	0.4747472	0.1084041	0.2746171	0.2930500	0.4743923	0.4565450	0.2676815	0.4185357	0.6147250	0.7137762	0.8290395	0.4244381	0.2368141	0.3543682	0.0822603	0.4668690	0.3925075	0.2950123	0.7047670	0.7692833	0.6251049	0.0320702	0.0621506	0.7453638	0.6203758	0.0271714	0.1833189	0.7550451
750	0.3971237	0.4300037	0.4946700	0.3313584	0.4137670	0.3410320	0.0099514	0.1894717	0.0601794	0.2800601	0.4995737	0.0359911	0.4141856	0.0262233	0.5165054	0.1259069	0.2732360	0.2736946	0.0519418	0.7332568	0.2438175	0.6717751	0.1718192	0.3726261	0.6561182	0.6115703	0.5078732	0.3826501	0.0376093	0.3164209	0.2216808	0.5873701	0.3169558	0.2334113	0.4399810	0.5361439	0.7179510	0.6885299	0.4747419	0.1393488	0.2821256	0.0635712	0.4984416	0.3058893	0.2763998	0.6367124	0.6405895	0.4338672	0.0550309	0.0810150	0.7371296	0.3659851	0.0318687	0.1582056	0.6179480
800	0.3309627	0.4327825	0.5820210	0.2939508	0.3758278	0.3926205	0.0086703	0.2375055	0.0296597	0.3828677	0.4542796	0.0192163	0.3586852	0.0120949	0.6499062	0.0892561	0.2482645	0.1538466	0.0477884	0.6682024	0.2606478	0.8771554	0.2190297	0.5171057	0.8264951	0.5860108	0.4845010	0.4385486	0.0229059	0.2002869	0.1675204	0.5901727	0.2671751	0.1718656	0.3821112	0.5240489	0.7703370	0.6714727	0.5184559	0.2126456	0.4280513	0.0238525	0.5571476	0.3981549	0.2602047	0.6865282	0.7224716	0.6101957	0.0772784	0.0532963	0.6427006	0.4954174	0.0373162	0.1121413	0.6859571
