"Time"	G1	G10	G2	G20	G17	G16	G4	G9	G11	G18	G94	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G12	G13	G14	G41	G50	G52	G53	G51	G21	G22	G55	G42	G44	G39	G49	G40	G54	G45	G47	G43	G61	G72	G67	G57	G48	G95	G8	G60	G59	G99	G58	G79	G82	G83	G81	G89	G84	G80	G88	G91	G90	G75	G78	G77	G86	G85	G69	G93	G92	G87	G68	G27	G96	G97	G63	G26	G25	G23	G24	G62	G76	G71	G74	G31
650	0.2926577	0.0993239	0.0475014	0.1314180	0.3801412	0.2954451	0.6817087	0.1609900	0.7516255	0.1983809	0.7129919	0.6165031	0.3295133	0.2064251	0.2181280	0.6106611	0.7450358	0.6464857	0.6646703	0.7244963	0.4731628	0.1264847	0.7084946	0.2385689	0.6013755	0.7267337	0.3205185	0.4516035	0.6562199	0.1394218	0.3576369	0.7566178	0.0947553	0.6233337	0.4986177	0.0643416	0.2574289	0.1502168	0.6180731	0.6855078	0.4263458	0.6119761	0.6035101	0.3792991	0.2798633	0.2857484	0.0445372	0.7336090	0.4324301	0.0246444	0.7230771	0.6676482	0.0084862	0.5995386	0.0019423	0.6544427	0.0196159	0.0890831	0.6316204	0.1646555	0.4585070	0.5599675	0.0209591	0.7438544	0.4758087	0.2771413	0.5547971	0.1722332	0.3619489	0.4419690	0.0323628	0.1538446	0.3040599	0.0166411	0.4723742	0.3449680	0.5847479	0.0000077	0.6661945	0.2694984	0.4492138	0.0980477	0.0518930	0.7715326	0.3152251	0.6097421	0.3704312	0.3461102	0.1155741	0.7080251
700	0.3949088	0.1175444	0.0505647	0.0599054	0.4001581	0.2868080	0.7353380	0.0744772	0.7609216	0.2528971	0.7428208	0.6448014	0.3268053	0.2854918	0.1974599	0.6091413	0.6977798	0.7697543	0.6075891	0.6410827	0.4616308	0.1697519	0.6357103	0.2577642	0.6457155	0.8359544	0.2547588	0.3596240	0.6880787	0.1429418	0.3139463	0.7460650	0.0814267	0.5094803	0.6390900	0.0521337	0.3351431	0.1941369	0.6848119	0.5487846	0.5115092	0.6106211	0.5922654	0.4308347	0.2932573	0.2909277	0.0476217	0.6195612	0.4799245	0.0183189	0.7383836	0.6361353	0.0132750	0.3604516	0.0016246	0.7172281	0.0219216	0.1020920	0.6838118	0.1485816	0.4814110	0.5193931	0.0384173	0.7352430	0.3434848	0.2623711	0.5743724	0.1485704	0.3058860	0.5548511	0.0669498	0.1802509	0.4363950	0.0364697	0.4826168	0.4243001	0.4799672	0.0000358	0.5810233	0.2486963	0.4978172	0.0777407	0.0517953	0.6420265	0.3247000	0.8127126	0.5013682	0.3488259	0.1495546	0.7590538
750	0.4529941	0.0855647	0.0782929	0.1184439	0.3248812	0.2678203	0.8577493	0.0758563	0.6560803	0.2302186	0.6450469	0.6203726	0.4240271	0.2259622	0.1252200	0.6955067	0.6195734	0.6499424	0.7079393	0.7643119	0.4491139	0.0834464	0.7092285	0.2708390	0.5946606	0.6330734	0.3796066	0.3091769	0.6141557	0.1474602	0.3027209	0.7844708	0.0740348	0.5715157	0.5556872	0.0740575	0.3518932	0.2341343	0.6458194	0.6341279	0.6624455	0.6466098	0.4999352	0.4438639	0.2982989	0.2720480	0.0608723	0.5444360	0.4931417	0.0138426	0.7049006	0.7249788	0.0195748	0.5254089	0.0008866	0.6765267	0.0529737	0.1060277	0.5935995	0.1318719	0.4027867	0.5967566	0.0403121	0.6245227	0.4697106	0.2341581	0.4750447	0.1606528	0.4684761	0.4285490	0.0683149	0.1605160	0.4365165	0.0588367	0.5776040	0.4338775	0.5315871	0.0000000	0.6428941	0.2412438	0.5364437	0.1168757	0.0119061	0.5711437	0.3634146	0.8016121	0.4412528	0.3690449	0.1732306	0.5853159
800	0.4527465	0.1145215	0.0604747	0.1373037	0.3873288	0.2346102	0.7352459	0.0746873	0.6254175	0.1713606	0.7387129	0.6366308	0.3461336	0.2525364	0.1944391	0.6888400	0.7302325	0.6352147	0.7477013	0.6862168	0.4737683	0.0844819	0.6659622	0.2155061	0.5915002	0.6720102	0.2664786	0.3308070	0.7253515	0.1180711	0.3578587	0.6637008	0.1024295	0.6510192	0.4541560	0.1144554	0.4089641	0.1838545	0.7169263	0.6000156	0.6297311	0.5723737	0.6607214	0.5948469	0.2782061	0.2567780	0.1035583	0.8247363	0.4157221	0.0341410	0.7023911	0.7007578	0.0306060	0.4993864	0.0011443	0.6652733	0.0290073	0.0277356	0.6518218	0.1591946	0.4172883	0.5795888	0.0569865	0.7216118	0.4563293	0.2405135	0.3440179	0.2001970	0.4267944	0.5146508	0.0588995	0.0854917	0.3912591	0.0646924	0.5177269	0.4507660	0.4620728	0.0001795	0.6036687	0.2362765	0.3339217	0.1047960	0.0167413	0.7497331	0.4075413	0.5883698	0.3588622	0.4458679	0.2252436	0.6832425
850	0.2816620	0.1030245	0.0500989	0.1229991	0.3931171	0.2908335	0.7585212	0.0695017	0.6827852	0.2193614	0.6387951	0.7434542	0.3266166	0.2546714	0.1982527	0.7636203	0.7724846	0.7716805	0.6178834	0.5607221	0.5375575	0.1160442	0.7438010	0.2338086	0.5628632	0.6369975	0.3171861	0.3425562	0.7575359	0.1450422	0.3643863	0.6508842	0.1134696	0.5778580	0.6270714	0.1126774	0.2955513	0.2579796	0.6449396	0.7228382	0.6796886	0.5471547	0.6110126	0.4670816	0.3209110	0.2732408	0.0995448	0.6983672	0.4919692	0.0065861	0.7309396	0.6757798	0.0085589	0.5395587	0.0033884	0.6196414	0.0219260	0.0629756	0.5928272	0.1421940	0.5055170	0.5842639	0.0219347	0.7729940	0.4153165	0.2385438	0.4545194	0.1613713	0.4668252	0.4335649	0.0518199	0.1325978	0.5291500	0.0511631	0.5423913	0.4250462	0.4628965	0.0000000	0.7785654	0.1609309	0.4559240	0.1027206	0.0278966	0.6752360	0.4277239	0.5024723	0.4671870	0.3313605	0.1602108	0.6538212
900	0.4314376	0.0994845	0.0859553	0.1301279	0.3789850	0.2988060	0.5544209	0.0937813	0.6131466	0.2114595	0.6997696	0.6532083	0.4614991	0.2494536	0.2642001	0.7956708	0.6665390	0.7073864	0.7053644	0.7163875	0.5284315	0.2472682	0.5924112	0.2500199	0.8015417	0.6904607	0.2647487	0.4244221	0.7545088	0.1502244	0.4966149	0.6415934	0.0705330	0.4432595	0.4615205	0.0778072	0.2532127	0.1996280	0.5333241	0.7082549	0.6428358	0.6209110	0.5677842	0.4113883	0.2654952	0.2436691	0.1864061	0.6921022	0.4967096	0.0434171	0.6129432	0.7745798	0.0295234	0.4977787	0.0016521	0.6339227	0.0213196	0.0778376	0.7198996	0.1631256	0.3673494	0.5783641	0.0188435	0.7347132	0.3936320	0.2162377	0.4948700	0.1354725	0.3597671	0.4428800	0.0591404	0.1265042	0.4184585	0.0602646	0.5095915	0.3363128	0.3694963	0.0000000	0.6992093	0.2722227	0.5180916	0.1217640	0.0347433	0.5865516	0.4692698	0.6410793	0.3923011	0.2961649	0.1463285	0.6865217
950	0.2655489	0.1489848	0.0773795	0.0397036	0.3466454	0.3799510	0.7211034	0.1015013	0.6526387	0.1683380	0.7042636	0.7196424	0.3665732	0.3022981	0.1820834	0.6928450	0.7351686	0.7819467	0.7976570	0.6601971	0.5462191	0.2245265	0.5920381	0.3218405	0.6873305	0.6220148	0.3319266	0.4199540	0.5332940	0.1137474	0.4264062	0.6260881	0.0642695	0.5673469	0.4250436	0.0685894	0.1610839	0.1388892	0.4315553	0.6447593	0.6511482	0.4769602	0.6954791	0.5097349	0.3175748	0.3596365	0.1108147	0.7305631	0.4863868	0.0115038	0.6261999	0.6609024	0.0477031	0.4147000	0.0021433	0.6565425	0.0118097	0.0968432	0.7478833	0.1912867	0.3874890	0.6317765	0.0417753	0.6638367	0.4672507	0.1601217	0.4943328	0.1558835	0.3455293	0.5086442	0.0419022	0.1360013	0.3273998	0.0707349	0.5103734	0.3510184	0.5345964	0.0004673	0.7054502	0.2141252	0.5760212	0.0980153	0.0736460	0.6093023	0.5410669	0.7381334	0.4094439	0.5097618	0.1581085	0.5304347
1000	0.3228008	0.1487223	0.1179933	0.0349783	0.4227633	0.3797882	0.6689081	0.1721196	0.7978865	0.2493136	0.6395672	0.6234258	0.2569230	0.2642672	0.1772169	0.7290300	0.6210618	0.6655367	0.6104560	0.6920823	0.6212893	0.1585195	0.6099517	0.3327813	0.7198669	0.7374877	0.3099980	0.4574948	0.7205591	0.1109239	0.2969348	0.6917355	0.0759529	0.5982592	0.5556440	0.1160333	0.3080070	0.1880693	0.6662985	0.7116591	0.7475429	0.5696770	0.6158171	0.4578193	0.2452119	0.2755563	0.0449788	0.7779675	0.5200193	0.0062828	0.5551789	0.7197693	0.0021582	0.5677177	0.0056318	0.7221920	0.0056837	0.0625026	0.8484680	0.1787060	0.4437647	0.5656857	0.0196313	0.5866031	0.2571108	0.1986644	0.5945223	0.1980379	0.3324287	0.4121502	0.0250650	0.1453134	0.3339256	0.0591257	0.5353795	0.3608562	0.4604178	0.0001133	0.7495021	0.2717258	0.5083413	0.1035310	0.0366993	0.7148387	0.4733543	0.6467073	0.3293185	0.4001934	0.1792314	0.7697981

0	0.3451026	0.0936648	0.0867246	0.0994851	0.4223133	0.2537039	0.6201904	0.1382394	0.7092079	0.2376656	0.5824660	0.6675637	0.3347378	0.2306820	0.1917904	0.6373331	0.6639847	0.7067230	0.6564113	0.7536180	0.5959363	0.1378887	0.5818332	0.3035353	0.5861767	0.6537308	0.4877425	0.3358843	0.7599912	0.1645322	0.3156309	0.6329320	0.1075971	0.6545872	0.6056767	0.1355038	0.3887556	0.2869463	0.5543258	0.7962899	0.6908159	0.6516771	0.5794363	0.5680096	0.3361774	0.2994871	0.0964340	0.8181177	0.4857791	0.0171326	0.6499515	0.7036794	0.0080528	0.4783612	0.0046588	0.5650524	0.0157145	0.1057487	0.6345592	0.1606296	0.3918970	0.6617626	0.0307468	0.7263158	0.4205501	0.2439852	0.5012833	0.1227074	0.4155526	0.5292168	0.0693833	0.1386118	0.3656926	0.0601900	0.6628261	0.3822695	0.4468954	0.0000069	0.6446930	0.3591174	0.4880453	0.0898226	0.0735169	0.6836130	0.5056300	0.8202823	0.3944095	0.3338934	0.1293596	0.7263692
50	0.2901302	0.0751018	0.0621028	0.1132498	0.4283824	0.2929948	0.6643303	0.1028026	0.7285421	0.2008474	0.8299847	0.6509644	0.0734335	0.5655924	0.1053733	0.5919800	0.7355216	0.5999485	0.6073660	0.5957420	0.4590447	0.0542985	0.6491960	0.2492714	0.3427196	0.7822087	0.3831043	0.3233735	0.7312096	0.1304639	0.3957741	0.7489540	0.1912244	0.5190636	0.4353730	0.2756031	0.3277729	0.2690777	0.5649691	0.8453861	0.5861316	0.5552107	0.7470709	0.4914385	0.1648560	0.2227062	0.1151119	0.6842636	0.6451795	0.0068844	0.4222397	0.6821485	0.3641276	0.3208506	0.1248783	0.6019980	0.0208276	0.0498327	0.5754529	0.2642694	0.3795189	0.4236382	0.1198416	0.2812496	0.5103680	0.2360452	0.3081617	0.1462440	0.2694700	0.4037997	0.0611077	0.0518271	0.3479630	0.0542983	0.5389359	0.4166268	0.3162904	0.0000624	0.8945193	0.2597854	0.4489935	0.2646273	0.0814579	0.7313537	0.5632381	0.6580279	0.3552023	0.4897870	0.0797734	0.6857678
100	0.3108819	0.1109315	0.0451246	0.0765637	0.3659175	0.3605594	0.7076643	0.1392482	0.7211381	0.2443565	0.6415165	0.7234590	0.0536419	0.4504372	0.0963039	0.6379125	0.7811807	0.6448180	0.7603295	0.7837555	0.4535515	0.0554750	0.5836344	0.3521210	0.2863343	0.6773155	0.5027682	0.3304368	0.6666332	0.1116193	0.2700983	0.7344066	0.2298101	0.6297904	0.2932838	0.2496675	0.2293784	0.4306957	0.7655949	0.6264068	0.4765305	0.5533047	0.6982730	0.3146183	0.0322991	0.1980628	0.0672493	0.7342804	0.4266877	0.0246679	0.2971916	0.6580918	0.6611707	0.2364248	0.1608844	0.5809878	0.0283483	0.0847847	0.7625649	0.1992839	0.3918514	0.4889308	0.1623985	0.1389954	0.5253879	0.2507649	0.4442110	0.1164958	0.1822738	0.4619438	0.0459664	0.0303042	0.3350019	0.0250364	0.4555484	0.4143509	0.2830981	0.0007471	0.7547699	0.2307007	0.6079844	0.2080662	0.1194850	0.6842074	0.4859706	0.6640261	0.3673863	0.4357551	0.0653958	0.6631682
150	0.3437934	0.0889878	0.0621166	0.0821739	0.4505735	0.2766115	0.7861785	0.1021740	0.6362137	0.1841666	0.6635912	0.5786961	0.0503179	0.3495492	0.0331281	0.8275582	0.7059988	0.7414085	0.6642852	0.6290395	0.3416969	0.0243719	0.7544824	0.3211566	0.3436299	0.6298705	0.5877228	0.3030259	0.6223328	0.1985814	0.3125544	0.8741906	0.2568358	0.6787785	0.4345194	0.3230121	0.2844765	0.3727154	0.6311583	0.6190699	0.5104219	0.5622198	0.6653644	0.2657193	0.0921064	0.1028185	0.0535734	0.7093620	0.5648752	0.0072164	0.2805061	0.6876821	0.5141132	0.2545899	0.2423660	0.5961018	0.0387368	0.1336706	0.7479347	0.2294164	0.2763464	0.4924748	0.1714073	0.0798366	0.4258779	0.2912123	0.3826641	0.1691219	0.1871918	0.2900466	0.0770617	0.0338249	0.2576757	0.0595741	0.4219515	0.6305545	0.3985908	0.0035714	0.6230309	0.2954905	0.4973806	0.3507176	0.1537310	0.5973765	0.3650523	0.7914958	0.4190958	0.3829159	0.0757288	0.6969661
200	0.3470776	0.0747024	0.0545921	0.0899059	0.4074163	0.3465684	0.5683151	0.0684044	0.6630013	0.2419008	0.6985682	0.6455657	0.0593241	0.5262550	0.0891959	0.7210689	0.6781060	0.6871910	0.6308984	0.7309997	0.2536798	0.0408799	0.5795891	0.2700171	0.2093996	0.6526367	0.7318063	0.3926502	0.7200888	0.1465961	0.3230341	0.6984654	0.3389001	0.6423146	0.3619068	0.4160281	0.3413305	0.3690368	0.8024418	0.6383469	0.5674048	0.5612414	0.5430124	0.2763512	0.0824098	0.1007782	0.0457636	0.6216021	0.5658506	0.0199489	0.2276230	0.8544586	0.6139375	0.2667164	0.2343763	0.6806196	0.0393380	0.2478804	0.6638059	0.2122255	0.2656347	0.5852824	0.2016032	0.1253396	0.4306976	0.3176944	0.2963250	0.1175270	0.1088233	0.3061414	0.1312830	0.0073013	0.2737099	0.0656361	0.4375973	0.6324804	0.2780103	0.0000000	0.7121375	0.2908282	0.4981430	0.3332016	0.1702738	0.7346534	0.5583589	0.6324146	0.3638401	0.3692996	0.0652206	0.5710627
250	0.3108991	0.1024980	0.0400431	0.1423658	0.4270017	0.2589938	0.6395969	0.0832628	0.6618709	0.2308683	0.6271866	0.6959882	0.0792598	0.5426879	0.0363608	0.6388557	0.6258550	0.7967907	0.8143768	0.6588404	0.2571980	0.0427284	0.6032416	0.2203432	0.1588453	0.5703659	0.6238119	0.3087354	0.7250273	0.1636164	0.4462629	0.6703434	0.2532522	0.5505949	0.2721064	0.2957195	0.3003065	0.2655128	0.5505765	0.6230940	0.4869278	0.4719436	0.5667909	0.4270350	0.0852956	0.2400017	0.0301782	0.6622527	0.4814508	0.0345882	0.1644107	0.7470841	0.6266918	0.4181433	0.2277318	0.4910951	0.0240389	0.6805177	0.6906568	0.2363790	0.1922469	0.4403985	0.1803562	0.0820179	0.5767891	0.3200949	0.3201211	0.1055638	0.1310561	0.3839418	0.2300752	0.0049112	0.2976707	0.1048401	0.4868525	0.6282721	0.2595554	0.0004324	0.5920866	0.2203239	0.4986898	0.3553473	0.2208105	0.6614553	0.5651761	0.6321449	0.3849259	0.3685657	0.0930868	0.8422151
300	0.3698230	0.0803819	0.0368614	0.0866490	0.4291591	0.2779371	0.8038088	0.1252766	0.7766839	0.2011930	0.7229599	0.6648588	0.0674613	0.4182233	0.0477256	0.7495287	0.6287464	0.7746208	0.6282629	0.8019910	0.3714098	0.0332582	0.6840741	0.2204111	0.1714247	0.4603385	0.7161101	0.1985159	0.5872357	0.1512747	0.3496156	0.6948675	0.2435353	0.5773723	0.3147803	0.3499516	0.3904469	0.2820664	0.6457278	0.7076557	0.5945697	0.5881895	0.5681110	0.4637191	0.1308778	0.3678711	0.0608787	0.7013945	0.5074937	0.0654530	0.0970859	0.6133230	0.5980841	0.5783536	0.3199754	0.5627801	0.0195044	0.7481635	0.6490377	0.2390785	0.4218269	0.5105171	0.1732448	0.0374875	0.6427325	0.5499469	0.3476744	0.1220118	0.1480367	0.4680321	0.3191250	0.0015358	0.3754526	0.2570932	0.5556345	0.6732188	0.2500436	0.0007650	0.5878333	0.2909837	0.5085780	0.3391118	0.1636062	0.8239523	0.3837417	0.7155300	0.4416931	0.3670133	0.0861035	0.7728529
350	0.3358369	0.1010064	0.0322305	0.0913887	0.4381574	0.3124875	0.8431863	0.1028518	0.7901994	0.1933794	0.7676777	0.8011114	0.0535609	0.4955221	0.0467595	0.8277668	0.5727295	0.6897046	0.6841665	0.7487128	0.3459547	0.0384645	0.5335050	0.2179626	0.1697879	0.5574848	0.5782367	0.2814090	0.7062217	0.1131238	0.2978918	0.7148801	0.3463350	0.6835047	0.4344249	0.3409609	0.3526315	0.2653956	0.6978213	0.7901293	0.6968460	0.7173741	0.5506367	0.5097135	0.0959874	0.4074741	0.0083474	0.6689078	0.5700196	0.0284183	0.1099330	0.8092094	0.5840818	0.5692443	0.2209574	0.6762566	0.0253476	0.5893725	0.7646510	0.2544975	0.4509795	0.2994046	0.2716012	0.0362198	0.5505192	0.5371649	0.3805091	0.1402115	0.2307681	0.4417492	0.4286857	0.0012082	0.4370639	0.1538454	0.5396097	0.4994063	0.2283274	0.0000233	0.6554136	0.3566366	0.4734755	0.3212876	0.1470232	0.7994931	0.4103667	0.7506765	0.4542992	0.3869092	0.1004435	0.7842353
400	0.3802040	0.1226611	0.0280646	0.0955014	0.4536572	0.2493871	0.6261600	0.0692213	0.7244243	0.1907699	0.6106642	0.6867473	0.0621387	0.3494181	0.0401770	0.8382935	0.5737960	0.7376532	0.5751735	0.7159017	0.4148997	0.0189962	0.7598520	0.2290994	0.2022338	0.4893524	0.6994092	0.1907329	0.6082534	0.1245929	0.2643769	0.6576164	0.3387390	0.6367895	0.3736881	0.4003988	0.3454045	0.2513193	0.7954220	0.6553346	0.5994370	0.4911161	0.5454483	0.4565313	0.0812025	0.4027266	0.0193780	0.6822736	0.5316976	0.0380854	0.1322163	0.7702888	0.6280627	0.4790398	0.1930285	0.6518701	0.0288135	0.6957830	0.6505789	0.1327639	0.5084238	0.2790290	0.2165072	0.0390234	0.5013308	0.4822256	0.3336507	0.1980853	0.1726454	0.5208530	0.3459578	0.0023760	0.4463327	0.0661739	0.6097184	0.4757429	0.3780782	0.0006355	0.7671485	0.2727861	0.5156389	0.4149396	0.2764497	0.6303945	0.3937570	0.7598855	0.3956428	0.3234494	0.0644443	0.7077120
450	0.3595689	0.1131022	0.0461729	0.1266431	0.4450325	0.2980677	0.7357771	0.0640404	0.6975016	0.2792840	0.7287058	0.7578761	0.0845032	0.4633036	0.0705306	0.7098927	0.6372190	0.7988860	0.6424446	0.6988016	0.2819739	0.0154028	0.5885939	0.3233595	0.2010239	0.5567295	0.8602347	0.1908116	0.6054658	0.1623858	0.2493597	0.7022080	0.3403621	0.6323445	0.4123247	0.4346048	0.4542661	0.3266651	0.6918168	0.6512309	0.5647529	0.5590352	0.6042543	0.4292382	0.0552770	0.3907999	0.0265230	0.7828130	0.4327889	0.0285460	0.1297075	0.7870922	0.5322491	0.6565964	0.2929622	0.5128235	0.0244242	0.6865690	0.5813140	0.1919685	0.3105924	0.1521723	0.1572017	0.0343468	0.5719132	0.4702190	0.3964800	0.2324400	0.1393369	0.4642243	0.4170657	0.0036159	0.4252315	0.1003989	0.5473554	0.4546850	0.3805880	0.0018733	0.6665989	0.2571763	0.4583925	0.3498479	0.2317483	0.7320305	0.4831656	0.6584011	0.5245025	0.3646966	0.1070652	0.6836752
500	0.4014462	0.1166569	0.0507723	0.1156536	0.3570586	0.2558091	0.7246502	0.0921232	0.7673465	0.1754504	0.7245141	0.6477433	0.0505774	0.5733821	0.0528321	0.6709088	0.5874033	0.7461030	0.6059828	0.6658601	0.3084431	0.0053784	0.5780565	0.2748152	0.1783836	0.5464028	0.9513796	0.2643693	0.6638828	0.1819135	0.1991052	0.6603995	0.3747896	0.7439620	0.3770471	0.3926087	0.4356874	0.3014313	0.6411336	0.7229437	0.5171796	0.4989545	0.5993178	0.2757244	0.0705416	0.3113695	0.0399220	0.5899045	0.5030038	0.0310808	0.1135767	0.6829933	0.6180630	0.5597156	0.1956959	0.7159011	0.0214252	0.6288484	0.4171749	0.2033663	0.4529672	0.1115171	0.1767038	0.0135602	0.6045752	0.5459141	0.3916641	0.1691745	0.1061986	0.5122235	0.5417608	0.0002556	0.3761367	0.0667081	0.5210944	0.5004992	0.3747993	0.0001373	0.6682641	0.2981715	0.5247848	0.4209850	0.2366146	0.7184030	0.4113329	0.6071088	0.3858368	0.2976301	0.0735752	0.6691115
550	0.4060205	0.0779219	0.0225410	0.1556035	0.4557063	0.3592014	0.6239599	0.0592230	0.7136997	0.2537158	0.8370784	0.9256687	0.3532265	0.1674040	0.0488742	0.6801986	0.7620676	0.6439969	0.5918053	0.7893629	0.5263075	0.0580771	0.6117974	0.3427398	0.4363590	0.4041870	0.8483283	0.1926435	0.5531251	0.2138439	0.2682404	0.5688745	0.2742152	0.6179718	0.5428254	0.1603889	0.3734701	0.3986112	0.6855365	0.6634139	0.5544792	0.4968952	0.6484641	0.3701745	0.4687665	0.3830428	0.0619948	0.6175352	0.5474161	0.0387860	0.3423583	0.7023536	0.0961063	0.4232500	0.0895586	0.5184039	0.0258241	0.7789110	0.6508072	0.1326092	0.4924548	0.2361665	0.0445359	0.2389890	0.3851584	0.4666186	0.4121666	0.1486816	0.0713565	0.4966861	0.4053075	0.0405479	0.4415177	0.2493950	0.4773188	0.4311046	0.3273540	0.0001597	0.6620623	0.2646237	0.4796253	0.1413680	0.2000766	0.6363050	0.4414716	0.6349754	0.3980211	0.3618128	0.1331948	0.6516249
600	0.3945141	0.1071650	0.0359170	0.1044961	0.4344822	0.2556907	0.8161623	0.0863360	0.7152758	0.2737230	0.6018970	0.6509904	0.3631341	0.1893451	0.1130327	0.5818579	0.5683962	0.6054708	0.6656033	0.6337368	0.3932153	0.0806352	0.7652276	0.3585791	0.5769682	0.4398638	0.6351615	0.2032451	0.6020623	0.1870381	0.3192147	0.7006593	0.2592618	0.6667387	0.6713235	0.0991307	0.4744540	0.2710325	0.6003843	0.6648443	0.5088062	0.4108312	0.6453106	0.5916792	0.5303744	0.3518533	0.1436153	0.7585088	0.4482516	0.1312851	0.4106492	0.6729339	0.0421116	0.3890425	0.1153486	0.6641598	0.0290947	0.2053135	0.7042045	0.1597374	0.5447043	0.5550318	0.0999454	0.3646839	0.6089960	0.4139636	0.3517277	0.0686632	0.0775084	0.4332979	0.4498834	0.1445020	0.5540472	0.3894338	0.5778717	0.4564012	0.3405263	0.0016456	0.6135491	0.1915920	0.5388092	0.1506273	0.1801648	0.6902849	0.5326470	0.6862907	0.4910489	0.3742822	0.1243259	0.7099577
650	0.3520272	0.1205861	0.0206104	0.1129029	0.3394024	0.2801498	0.7560078	0.1019924	0.7460032	0.1972337	0.6723012	0.7037078	0.3323315	0.2427921	0.1734671	0.7954680	0.7297856	0.6971746	0.6455355	0.6702057	0.4112530	0.1134839	0.5884994	0.2672782	0.6008358	0.5522283	0.5824091	0.2781927	0.6239753	0.1580553	0.3022463	0.6647793	0.1270385	0.6754234	0.5552934	0.0979388	0.3822001	0.3529207	0.4711582	0.7213972	0.6607272	0.3669087	0.5706660	0.5953837	0.4855389	0.2817141	0.2785545	0.6516600	0.3492243	0.0523856	0.5393536	0.6167488	0.0255282	0.2774598	0.0908872	0.6848357	0.0206585	0.1094840	0.7655462	0.1565809	0.4096301	0.5354004	0.0503738	0.6122088	0.4515398	0.2697427	0.4016196	0.0540686	0.0445474	0.6755909	0.3454990	0.1332151	0.4073134	0.2143313	0.5220606	0.5104907	0.4132467	0.0000438	0.6198682	0.2194183	0.5725380	0.1123291	0.1222906	0.6761929	0.3575341	0.6229666	0.3932412	0.4678561	0.2158328	0.6383501
700	0.3121530	0.0981091	0.0250951	0.1310217	0.4745436	0.2980500	0.5532693	0.1301847	0.7392739	0.1703275	0.6051584	0.7091141	0.3313003	0.3263830	0.1307280	0.6127403	0.6672785	0.6985132	0.6049251	0.7900892	0.4693289	0.1265748	0.4604213	0.2870966	0.6534555	0.6112749	0.5067205	0.3841116	0.7596271	0.1336909	0.3980911	0.6490926	0.1609739	0.6659116	0.6726173	0.1268568	0.3272601	0.3905372	0.5374685	0.6380876	0.6392043	0.4653488	0.5928583	0.4136788	0.4018562	0.2201777	0.1863752	0.6865302	0.5624795	0.0532540	0.6439323	0.7186603	0.0224892	0.3440287	0.0426027	0.6739786	0.0271029	0.0724523	0.6848238	0.1937586	0.4987408	0.5859541	0.0492296	0.5421001	0.3693021	0.1845997	0.5857845	0.1169551	0.1106725	0.6180257	0.1581249	0.1840071	0.3308045	0.1608963	0.4658175	0.4882917	0.3627651	0.0000215	0.7623815	0.2162847	0.4873199	0.1527173	0.0649513	0.8013781	0.3857857	0.8097354	0.3751838	0.4028985	0.2920320	0.7604738
750	0.2719281	0.0949482	0.0370773	0.0758373	0.4470351	0.3961744	0.7287546	0.0738295	0.6906027	0.2484274	0.6012796	0.8139492	0.3294306	0.2031515	0.2120465	0.6898949	0.6484336	0.8914230	0.7966118	0.7776621	0.5379685	0.1452884	0.6281769	0.2156080	0.6664221	0.6523235	0.4451179	0.3491114	0.6380466	0.1139766	0.3016186	0.7001283	0.1005245	0.4766548	0.6141354	0.1232204	0.3162852	0.3153016	0.5733130	0.6368507	0.6896300	0.4906487	0.6475560	0.4168616	0.3271988	0.2358320	0.0754543	0.7944308	0.5401657	0.0231208	0.7776423	0.6541689	0.0276543	0.4868993	0.0102382	0.7456605	0.0304491	0.0564621	0.5802199	0.0953270	0.3980159	0.5789949	0.0396458	0.6603322	0.3175416	0.2635664	0.6357222	0.1852985	0.1620866	0.5568950	0.1288475	0.1966435	0.2783967	0.1353116	0.5386775	0.3147427	0.3515245	0.0000392	0.6692097	0.2063518	0.6109144	0.1280225	0.0607423	0.7776898	0.4598771	0.5976930	0.3352187	0.3996239	0.1737903	0.7497490
800	0.2560274	0.0745012	0.0574088	0.1043520	0.3997778	0.3281091	0.6981683	0.1119094	0.6937976	0.2471517	0.7457626	0.7821349	0.2541752	0.2519907	0.0997466	0.7606016	0.6630413	0.6603404	0.7057648	0.6153071	0.5652651	0.1323560	0.6644101	0.2741237	0.7833509	0.5692466	0.4636188	0.4500876	0.5958249	0.1874449	0.4744723	0.6481113	0.0732269	0.5652166	0.5326749	0.0758688	0.2009946	0.2300519	0.6239159	0.6143995	0.5559113	0.5194662	0.5924030	0.4066003	0.3111716	0.2336236	0.0540367	0.6846668	0.4471896	0.0322050	0.6420980	0.6627542	0.0176316	0.4455963	0.0011588	0.7199791	0.0324175	0.0592274	0.7030605	0.0729083	0.4524189	0.6701388	0.0203579	0.6799407	0.3050247	0.2316603	0.6129141	0.1820965	0.2603571	0.4926785	0.0656295	0.2591861	0.4294108	0.0479248	0.6360943	0.3789049	0.3843865	0.0001574	0.5998687	0.2197903	0.5154946	0.1522450	0.0765157	0.6872857	0.5779011	0.7509167	0.3841632	0.4054696	0.1475909	0.5302158
