"Time"	G1	G3	G5	G7	G4	G22	G83	G8	G6	G86	G87	G85	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G82	G80	G19	G18	G20	G50	G58	G51	G31	G78	G93	G94	G95	G91	G90	G2	G69	G70	G84	G97	G43	G44
150	0.1409367	0.1168971	0.0435769	0.1126688	0.1197855	0.7256685	0.7446985	0.8207819	0.1876390	0.7031596	0.8204213	0.4024553	0.0143346	0.0366595	0.5312810	0.0007258	0.3191357	0.2952908	0.6929841	0.2351227	0.4231397	0.6487920	0.4247144	0.1124872	0.2394360	0.3156334	0.7820312	0.6341953	0.0231647	0.7039154	0.0039982	0.1285476	0.7904176	0.4567787	0.6987779	0.5047986	0.2015336	0.1047398	0.7612118	0.7500623	0.6280392	0.7180178	0.4742716	0.4597919	0.2611669
200	0.1943355	0.1345726	0.0858686	0.1020743	0.1409604	0.7244085	0.7084480	0.6980646	0.1604714	0.6032865	0.7161001	0.4590123	0.0373449	0.0302760	0.6018419	0.0007839	0.3104286	0.3010738	0.7016555	0.2579238	0.3958391	0.6065726	0.4464281	0.0621673	0.2151781	0.1714891	0.6922919	0.7612872	0.0159742	0.6059654	0.0067549	0.1360966	0.8797904	0.6006908	0.7968519	0.5271165	0.3897919	0.1165925	0.6785134	0.8897533	0.7349770	0.7420736	0.5156235	0.3905679	0.2594472
250	0.1199021	0.1948035	0.0713171	0.1339194	0.0799245	0.6403719	0.7103722	0.6756896	0.2600965	0.7254738	0.7918188	0.3915860	0.0138522	0.0096592	0.5985369	0.0015031	0.3231239	0.2539613	0.8397417	0.2389366	0.5685401	0.7218348	0.6293195	0.1589727	0.2286990	0.2022395	0.6964174	0.6725092	0.0132197	0.7209777	0.0025086	0.1488089	0.7505202	0.4955625	0.6077074	0.4871332	0.4670766	0.1230220	0.6382742	0.6969750	0.7827000	0.7682100	0.4660540	0.3219150	0.2123899
300	0.1460057	0.1593853	0.0987021	0.1705528	0.1235074	0.6529569	0.7738307	0.7852796	0.2426154	0.6785190	1.0000000	0.4344870	0.0087179	0.0145694	0.7154583	0.0006614	0.3934636	0.2883659	0.6756299	0.2981659	0.4834651	0.7232605	0.5153766	0.0897953	0.2310936	0.1752234	0.7479250	0.7508531	0.0147108	0.6931448	0.0082787	0.1891403	0.7477761	0.4568158	0.7332721	0.3964892	0.4615021	0.1434557	0.5649506	0.7093916	0.6054532	0.6824127	0.5271529	0.3813813	0.2551558
350	0.1354353	0.1582053	0.0934357	0.1443223	0.0691523	0.6131771	0.7043620	0.7023646	0.1421143	0.6745551	0.6359377	0.3919935	0.0112577	0.0297862	0.6240955	0.0001650	0.4010962	0.3585662	0.8076131	0.3541866	0.5382347	0.6325467	0.4674305	0.1265382	0.1823779	0.1621100	0.6190262	0.7146836	0.0201357	0.6548643	0.0063729	0.1660318	0.7499662	0.4956319	0.8268539	0.4467763	0.4153716	0.1110133	0.7405583	0.6828647	0.6374576	0.8485777	0.5187924	0.3827801	0.2270156
400	0.1195735	0.1770720	0.0649116	0.1522389	0.0866716	0.6597069	0.7784210	0.6738646	0.2521131	0.7272454	0.7606058	0.3922255	0.0043056	0.0394528	0.7134243	0.0002648	0.3393235	0.3037289	0.6667455	0.2669257	0.5825669	0.5722116	0.4890928	0.1406416	0.2611080	0.1548428	0.8142260	0.5699522	0.0084979	0.6944000	0.0100510	0.1692899	0.6950421	0.4814673	0.9096696	0.6641889	0.4893936	0.0739549	0.7973318	0.7322922	0.6632221	0.6080617	0.4971021	0.3882875	0.2624101
450	0.1050898	0.1423863	0.1012718	0.1865337	0.1444594	0.6858055	0.6459939	0.7317167	0.2621146	0.6395084	0.7033159	0.4236153	0.0177930	0.0431958	0.5521491	0.0010449	0.3347903	0.3424316	0.7777927	0.2501469	0.5222073	0.7636638	0.6141580	0.1003706	0.1819758	0.1297319	0.6649593	0.6222727	0.0193661	0.6831407	0.0179656	0.1863704	0.6423062	0.4451890	0.8031891	0.6167692	0.5401222	0.1107572	0.7062295	0.6649936	0.5975786	0.6819076	0.5561897	0.3633004	0.1852127
500	0.1118338	0.1185009	0.1399165	0.1852870	0.1158498	0.7720445	0.6064044	0.7048369	0.2297475	0.7000768	0.7724828	0.3740623	0.0073915	0.0261392	0.5862425	0.0002457	0.2960558	0.3018819	0.6775545	0.2749112	0.6046922	0.7624020	0.5242916	0.1019525	0.2192859	0.1631455	0.6849529	0.6665458	0.0097941	0.7379807	0.0210836	0.2409938	0.6030346	0.6112821	0.7100810	0.5750466	0.4530009	0.1274788	0.6428464	0.8110836	0.6868498	0.5825467	0.5296495	0.3690892	0.2340051
550	0.2680445	0.2224986	0.0617348	0.1838493	0.1597648	0.7458955	0.5766665	0.5120956	0.4751462	0.6289887	0.6607933	0.4027901	0.0008310	0.0392294	0.5518176	0.1616266	0.6094560	0.2506574	0.6820498	0.0862661	0.4131844	0.0913425	0.6026652	0.3933732	0.1931089	0.1209473	0.6857730	0.5584198	0.0142035	0.8727274	0.0270809	0.3140729	0.8316503	0.5358468	0.8496912	0.4893232	0.2573434	0.5420433	0.7297818	0.6722913	0.6397573	0.6021012	0.5700701	0.3788578	0.2601694
600	0.3028696	0.2526972	0.0563776	0.2783924	0.1760689	0.7606216	0.7488702	0.5074049	0.4791037	0.6950961	0.7049994	0.4615862	0.0008882	0.0456501	0.5553546	0.0848237	0.6164094	0.2633144	0.6938762	0.0849528	0.4188199	0.0444776	0.4662049	0.4240961	0.2027662	0.1262825	0.5833893	0.7185896	0.0081750	0.5916176	0.0080745	0.2118109	0.6564837	0.4725035	0.6529725	0.5336775	0.0654640	0.6166685	0.7894265	0.6389438	0.5366817	0.7903840	0.6000212	0.3450028	0.1708759
650	0.3035547	0.2395943	0.0257336	0.3301815	0.1364898	0.6887483	0.6906677	0.6179533	0.5503006	0.8037113	0.6476648	0.4970182	0.0179330	0.0365262	0.4627971	0.0497090	0.6099766	0.2987087	0.6958217	0.0917819	0.4262508	0.0443331	0.5704479	0.4664436	0.2095515	0.1141506	0.6772742	0.6827422	0.0090250	0.7053319	0.0070200	0.1662887	0.7198139	0.4526584	0.7534097	0.4831723	0.0321338	0.6556814	0.7659121	0.7233599	0.6347249	0.7113889	0.6564236	0.3140766	0.1177885
700	0.3231086	0.3584425	0.0077001	0.3075847	0.2503089	0.7613524	0.6827936	0.6259062	0.3300518	0.7193647	0.7393442	0.5471545	0.0025991	0.0144950	0.4803169	0.0544586	0.6207714	0.3638234	0.6172979	0.0769815	0.3331685	0.0623500	0.5412557	0.4796741	0.1631768	0.1670710	0.7437844	0.5751991	0.0042678	0.7125810	0.0006592	0.1024497	0.7840760	0.4551670	0.6894707	0.5054375	0.0153981	0.6766856	0.7228618	0.7247874	0.6790520	0.6636838	0.8603563	0.3007689	0.1412880
750	0.2419472	0.3766978	0.0161598	0.2323551	0.1993440	0.7494212	0.7081115	0.7342312	0.5203923	0.7220816	0.7139531	0.5371680	0.0063769	0.0391988	0.5455610	0.0671285	0.6386973	0.2519327	0.7450861	0.0818465	0.3828284	0.0299947	0.5928216	0.3967904	0.1966113	0.1905560	0.8115365	0.5821917	0.0066041	0.7219141	0.0049721	0.1172347	0.7353116	0.4769627	0.7874232	0.5093819	0.0423899	0.6763450	0.7050716	0.7258648	0.6301376	0.7432683	0.5952606	0.2787499	0.1515559
800	0.2321559	0.2816111	0.0107018	0.2390361	0.1413553	0.7238293	0.6198424	0.6491003	0.4716273	0.6471145	0.6709019	0.5107941	0.0051843	0.0289136	0.4633229	0.0871636	0.6810889	0.2767744	0.7197381	0.0907396	0.3408536	0.0189943	0.6217757	0.2861055	0.1639101	0.2236805	0.7442030	0.6251127	0.0049324	0.6887591	0.0050127	0.0841905	0.7862419	0.4494279	0.7560576	0.5471194	0.0121184	0.7938323	0.6503091	0.8303822	0.7024159	0.6582457	0.8259743	0.2542529	0.1168146
850	0.2849236	0.2917852	0.0195451	0.3268193	0.1992804	0.6908301	0.6440164	0.6388931	0.5071836	0.6406576	0.6914403	0.6386499	0.0141647	0.0325381	0.4944272	0.0835939	0.6761797	0.2509399	0.7104744	0.0883089	0.2873216	0.0063829	0.4960315	0.5179658	0.2625084	0.2005659	0.6234586	0.6807216	0.0076634	0.7414687	0.0059297	0.0609963	0.6722600	0.5389226	0.7640319	0.4973440	0.0241333	0.7062251	0.7726218	0.6646308	0.6843570	0.6386962	0.5916285	0.2493051	0.0705866
900	0.3065293	0.3313122	0.0262346	0.3040632	0.2394694	0.7449888	0.6466189	0.6119464	0.4482777	0.6782303	0.7810656	0.5875781	0.0055517	0.0258348	0.5107634	0.0980409	0.6408554	0.2979384	0.6607873	0.1377690	0.3757584	0.0278133	0.5400291	0.4808817	0.2350040	0.2331948	0.8069017	0.6171340	0.0057980	0.7906725	0.0111611	0.0650070	0.7144638	0.5169491	0.6707363	0.5619562	0.0283357	0.6766385	0.7100194	0.7858617	0.7069605	0.7772396	0.5910262	0.2998724	0.0963967
950	0.2627457	0.3590987	0.0346985	0.2367078	0.2852134	0.6502778	0.6656383	0.6177895	0.3985584	0.7229552	0.6815688	0.5117991	0.0142834	0.0263515	0.4751728	0.0583553	0.6446427	0.3887602	0.7319183	0.0687752	0.4484766	0.0154134	0.3992972	0.4666313	0.2378070	0.3249295	0.6483660	0.6186990	0.0071526	0.6566667	0.0042782	0.0567511	0.6304812	0.5928841	0.7162196	0.5769666	0.0107077	0.6193454	0.6919957	0.7030478	0.4747931	0.6106726	0.7158068	0.3014455	0.0933615
1000	0.2398210	0.3800679	0.0166381	0.2743312	0.3116624	0.7813916	0.7662687	0.5541230	0.4244442	0.7138247	0.9154234	0.5977540	0.0073398	0.0111960	0.4115712	0.0359746	0.7074710	0.2551842	0.6533584	0.0990554	0.4061710	0.0282804	0.4778156	0.4700818	0.1919087	0.2438053	0.7321841	0.6471750	0.0152262	0.6098059	0.0118896	0.0935287	0.7311389	0.4906246	0.7397695	0.5409689	0.0169130	0.6176593	0.8230026	0.6642089	0.6953784	0.6812767	0.7140184	0.2997945	0.1087616

0	0.2528333	0.3124631	0.0178537	0.2576766	0.2651005	0.7823533	0.7003831	0.4925097	0.5285290	0.8192224	0.6156474	0.5735258	0.0158587	0.0286130	0.4461143	0.0644050	0.7733782	0.3156857	0.7120969	0.1316404	0.4034192	0.0427900	0.4908818	0.3959960	0.1950683	0.1936821	0.6895962	0.6216427	0.0119413	0.7613305	0.0090424	0.0958115	0.6770251	0.4372297	0.7302710	0.6440819	0.0511319	0.8229474	0.6481892	0.6316025	0.6206049	0.5578822	0.7623914	0.2340826	0.1204420
50	0.2273821	0.3232108	0.0106295	0.2589953	0.2127355	0.6637035	0.5055254	0.5824741	0.4486771	0.7984154	0.6649605	0.4162600	0.0091979	0.0839210	0.3390683	0.0220714	0.7395230	0.2318872	0.6863182	0.0528484	0.1472548	0.0538214	0.6099756	0.4429231	0.1340970	0.2928161	0.7616690	0.5335504	0.0123007	0.6790770	0.0035125	0.0508017	0.7945039	0.6597375	0.6105192	0.6483536	0.0254471	0.7125779	0.5520830	0.6900116	0.6557998	0.5880265	0.7083342	0.3074726	0.1238141
100	0.2381738	0.3679466	0.0280860	0.2463650	0.2007834	0.6944468	0.5391334	0.6227313	0.4448800	0.6982682	0.8631076	0.7374553	0.1056699	0.1063435	0.4610042	0.0194573	0.8005827	0.1961049	0.5603475	0.0831267	0.0687342	0.0142991	0.7806092	0.3828891	0.2279651	0.6044470	0.6082676	0.5585354	0.0170964	0.7105032	0.0288615	0.0421294	0.7151013	0.6405588	0.6917224	0.6539648	0.0242305	0.6647983	0.6218896	0.8138099	0.7810578	0.6900713	0.6794724	0.2837988	0.1089836
150	0.3133978	0.3196484	0.0169331	0.3128648	0.2235763	0.6307658	0.4838626	0.5849018	0.4869436	0.6249976	0.5913578	0.4691665	0.4474556	0.0800729	0.2462203	0.0337608	0.7251474	0.3372715	0.5653037	0.1327516	0.0195358	0.0535760	0.6728519	0.4468360	0.1863348	0.5995138	0.6818559	0.6278139	0.2986773	0.7532661	0.0236430	0.0890564	0.4621643	0.6412617	0.7722711	0.7622121	0.0230084	0.6923324	0.5289918	0.5777873	0.6586362	0.6988167	0.6292341	0.3700390	0.0887515
200	0.2773525	0.2941848	0.0303833	0.2950229	0.2666635	0.7681870	0.4856421	0.5880671	0.4469141	0.6103925	0.2427143	0.4154031	0.8111718	0.1262026	0.2588788	0.0611625	0.7247127	0.1935381	0.5061124	0.6050473	0.0093054	0.2989103	0.7033899	0.3814865	0.1979551	0.6065528	0.6762481	0.7044355	0.5224823	0.7097262	0.2639193	0.0357697	0.2354743	0.4819902	0.8124402	0.7364756	0.0168078	0.6773345	0.5267492	0.6530567	0.6486149	0.5723570	0.7648574	0.4737152	0.0838464
250	0.3810931	0.4286767	0.0185240	0.2316541	0.2069714	0.6502433	0.3770864	0.5975853	0.3769261	0.4707569	0.1829172	0.4808416	0.6806002	0.2915898	0.1676322	0.0565492	0.6791331	0.1950252	0.3463524	0.5606631	0.0705239	0.2731837	0.7002510	0.3477111	0.1791430	0.5949069	0.7044391	0.7124861	0.4390951	0.7556695	0.4476064	0.0516279	0.1040948	0.4906866	0.8653341	0.6197032	0.0054969	0.7204729	0.5156644	0.7530568	0.5777672	0.7407869	0.6057246	0.3627625	0.1576917
300	0.2589936	0.3109515	0.0120777	0.2524074	0.1901594	0.7675096	0.4674354	0.4910955	0.4182244	0.4573730	0.1434264	0.3813539	0.7716474	0.4154125	0.1131701	0.0830685	0.5552543	0.2047513	0.3497520	0.7797419	0.0125017	0.4109203	0.6092634	0.3960685	0.2107599	0.6950241	0.7299603	0.5937381	0.5073813	0.7259562	0.6010402	0.1006037	0.0956378	0.3167841	0.7014838	0.5558332	0.0169419	0.9620593	0.4998001	0.6224072	0.6051458	0.5866738	0.7257446	0.3484455	0.0977135
350	0.3569442	0.2583034	0.0190422	0.2719842	0.1791927	0.7814499	0.4953008	0.5422382	0.4969564	0.5403717	0.1372924	0.3727943	0.6815120	0.3462277	0.2066550	0.0595623	0.5676278	0.1791097	0.2637597	0.6809609	0.0551763	0.3827324	0.7308710	0.4577607	0.1810138	0.5758277	0.6824552	0.6253358	0.6742123	0.7918772	0.4731029	0.1463194	0.1038166	0.2634567	0.7142367	0.4838900	0.0165758	0.7281079	0.4710114	0.6204789	0.5655951	0.6591907	0.7075043	0.3559932	0.1117092
400	0.3119050	0.3028952	0.0058778	0.3140564	0.2778245	0.9132474	0.5514285	0.5105848	0.4641548	0.4004200	0.1444937	0.2336047	0.7631053	0.6589668	0.1280462	0.0390414	0.7175384	0.2402584	0.2216209	0.6331918	0.0407062	0.4272669	0.7315437	0.2810452	0.1471860	0.7171543	0.7436309	0.7589955	0.7685626	0.8397701	0.4821324	0.0592960	0.0670578	0.3329300	0.6524240	0.4625784	0.0501086	0.8030619	0.5368020	0.6362501	0.7225163	0.7509190	0.7015819	0.3843683	0.0832612
450	0.3176995	0.3006389	0.0050355	0.3069590	0.2846828	0.6878832	0.5812312	0.6101597	0.4408484	0.4264948	0.1665726	0.3303412	0.6667983	0.3420405	0.1190305	0.0593167	0.6945113	0.1594959	0.2193431	0.7594191	0.0162726	0.4705477	0.7936843	0.3809782	0.2118971	0.7665214	0.7738321	0.5278681	0.6478697	0.6805659	0.5172362	0.0405177	0.0737837	0.2816750	0.7159544	0.6377538	0.0243223	0.6852914	0.4519763	0.6376334	0.5610303	0.6146133	0.7179106	0.3425950	0.1051889
500	0.3112072	0.3460797	0.0165784	0.2209280	0.2108499	0.6559110	0.5718831	0.5416531	0.4482996	0.4584675	0.2442091	0.3641510	0.6415485	0.4858121	0.1186835	0.0656057	0.6680766	0.1446525	0.1917938	0.6659140	0.0500946	0.4504167	0.5503449	0.3334279	0.1715180	0.5635133	0.7906582	0.6798279	0.6716152	0.8686651	0.5616945	0.1017089	0.0621962	0.3881373	0.7119537	0.6402152	0.0333104	0.6453699	0.4474383	0.6556418	0.7899173	0.6376175	0.7451404	0.4341715	0.0975254
550	0.1982684	0.2613545	0.0193614	0.3297058	0.1767682	0.5968031	0.7120025	0.5278112	0.4876308	0.3626390	0.1587776	0.3401777	0.4450613	0.5177249	0.1554254	0.1302058	0.7205550	0.2225094	0.2208162	0.6790547	0.2805603	0.3806543	0.5115989	0.4675159	0.1465880	0.7630525	0.6596004	0.7076581	0.7944795	0.7873297	0.8336337	0.1058049	0.1266211	0.1833949	0.2935292	0.2308330	0.0110464	0.6561850	0.5708556	0.6492195	0.7985066	0.6356283	0.6883338	0.3836605	0.1157042
600	0.2517299	0.3979240	0.0348801	0.2856899	0.3050787	0.8546510	0.7646972	0.6091591	0.3899737	0.5980527	0.1333333	0.3059134	0.1395623	0.3913421	0.1667199	0.1616296	0.8263001	0.2319260	0.2364609	0.7996813	0.4171840	0.2487822	0.4767169	0.4307015	0.2007248	0.3367291	0.7078585	0.6964460	0.6595569	0.8220974	0.5691147	0.1186357	0.1733006	0.0709952	0.2668298	0.1001443	0.0121059	0.6687411	0.5416783	0.7862856	0.8709648	0.5217526	0.5715737	0.3601621	0.0981136
650	0.3018815	0.4180546	0.0087329	0.2447859	0.3332047	0.7127695	0.7342483	0.4860307	0.3660341	0.5611167	0.2793411	0.3476313	0.0574752	0.1629142	0.1961875	0.1462952	0.6622592	0.2538562	0.4812757	0.4977033	0.3667616	0.0937030	0.5347729	0.4990095	0.2045073	0.3421696	0.6456042	0.5567947	0.5839360	0.7617214	0.3313743	0.1001172	0.2724293	0.1187419	0.3715451	0.0569521	0.0311134	0.7087516	0.6877434	0.7539352	0.5594747	0.6272992	0.8032693	0.3120981	0.1230092
700	0.2664519	0.3358363	0.0038577	0.2521173	0.2897791	0.6335149	0.8345401	0.6705067	0.4242209	0.5850219	0.5463453	0.5299340	0.0370705	0.0762778	0.2317521	0.1272261	0.7609375	0.2300681	0.5504565	0.1859757	0.3535756	0.0475487	0.4743982	0.4178232	0.2485192	0.3040407	0.7315769	0.6634589	0.2692404	0.7948622	0.1197272	0.0736885	0.5125745	0.2396502	0.4443241	0.1875367	0.0216460	0.5388272	0.7443892	0.6742514	0.5872969	0.7053797	0.9151961	0.2905336	0.1090688
750	0.2461060	0.3384824	0.0237998	0.2377718	0.2353711	0.8532806	0.7051441	0.6127776	0.5196170	0.6879088	0.7511910	0.4818185	0.0097334	0.0410230	0.3299701	0.0870218	0.7845480	0.1489439	0.7645386	0.0770358	0.4048285	0.0312614	0.5019261	0.5667688	0.1967933	0.3166644	0.6879738	0.7550013	0.1466150	0.7914349	0.0310331	0.0652694	0.6538372	0.2822143	0.7019489	0.3815451	0.0226306	0.7254671	0.6904258	0.6901570	0.6701168	0.7402633	0.6568556	0.2435125	0.1844722
800	0.2630628	0.3585546	0.0336131	0.2827854	0.1784469	0.9333036	0.5155904	0.6096505	0.5377118	0.6739436	0.7582467	0.4943507	0.0099416	0.0351357	0.2819471	0.0331138	0.7661352	0.2754290	0.5880902	0.0974702	0.4369856	0.0477006	0.5573240	0.4433697	0.2323041	0.2459741	0.7231634	0.5877441	0.0527085	0.5810028	0.0222875	0.1092957	0.7711878	0.4263069	0.6604530	0.4885224	0.0254978	0.7931826	0.5826609	0.7979360	0.8009694	0.6911855	0.6000562	0.2950185	0.1323266
850	0.2920314	0.2827540	0.0065071	0.2985720	0.1640542	0.5695101	0.6470090	0.7101479	0.6003727	0.7377353	0.8041845	0.6160333	0.0092763	0.0098165	0.3790759	0.0652234	0.7469890	0.2809418	0.7241891	0.0728643	0.3356527	0.0183068	0.5762369	0.3876744	0.1664245	0.2280084	0.7729927	0.5792444	0.0262129	0.7320954	0.0075905	0.0968558	0.6909935	0.4158916	0.7335660	0.5536572	0.0478744	0.7497342	0.7424405	0.6774642	0.7055599	0.6840074	0.7333977	0.3077080	0.1729957
900	0.3687102	0.2761192	0.0234858	0.3282062	0.2119084	0.6305435	0.6867995	0.6032952	0.5066524	0.6135683	0.5977338	0.5484605	0.0059192	0.0157954	0.3934326	0.0678330	0.7773520	0.3094910	0.7290927	0.1318750	0.3820806	0.0285990	0.5727627	0.4569566	0.1858172	0.2381973	0.7166417	0.6367831	0.0193239	0.6170804	0.0185322	0.0557158	0.6711746	0.5032995	0.6798379	0.4849466	0.0197465	0.7082967	0.5411397	0.6739929	0.5682534	0.5853966	0.8164699	0.3475324	0.1123983
950	0.2804170	0.3618813	0.0133451	0.2763431	0.2771106	0.8288579	0.7578044	0.5715465	0.5253895	0.7143227	0.7661408	0.5806305	0.0083664	0.0230941	0.4324618	0.0481153	0.7883039	0.2570624	0.6479390	0.0566400	0.3219313	0.0317399	0.5550371	0.5090766	0.1705158	0.2044056	0.6893713	0.7647948	0.0199100	0.7024121	0.0200095	0.0713655	0.5700929	0.4540658	0.6558807	0.5448899	0.0204584	0.7105398	0.6375207	0.8162761	0.6129795	0.6922680	0.7756750	0.2924626	0.1329251
1000	0.2488893	0.4065486	0.0119332	0.2725517	0.2413987	0.7210321	0.7167022	0.5611964	0.4438476	0.6678419	0.7235328	0.4749959	0.0136983	0.0344617	0.3487193	0.0580346	0.6836548	0.2705468	0.5892599	0.1012107	0.3959752	0.0458279	0.5643882	0.4192799	0.1818885	0.2625731	0.7460616	0.5978950	0.0190071	0.6935401	0.0127107	0.0616195	0.7959982	0.5301397	0.6078440	0.4867096	0.0053246	0.8186890	0.7095247	0.8240903	0.5721905	0.5485734	0.5893143	0.2681533	0.0929548

0	0.2823847	0.2923512	0.0120375	0.2433738	0.1873692	0.7130275	0.8088503	0.5303470	0.5823045	0.6570456	0.6576400	0.5426331	0.0091345	0.0160231	0.4590784	0.0517449	0.6404916	0.2590103	0.6268130	0.1268775	0.3598456	0.0402651	0.6186361	0.3711098	0.2617350	0.2466362	0.7768114	0.6798056	0.0204109	0.7558728	0.0119076	0.0555622	0.7686766	0.4028488	0.7844786	0.6665003	0.0222157	0.7564853	0.7090630	0.6222864	0.6395679	0.6164217	0.6760984	0.2481378	0.1361175
50	0.2260407	0.3527824	0.0039179	0.1764301	0.2635926	0.6233052	0.6977284	0.7054206	0.4327082	0.5817018	0.6878813	0.4877085	0.0200118	0.0291824	0.1883687	0.0363984	0.5054475	0.1764731	0.6455051	0.2289883	0.1418222	0.0730710	0.6031961	0.2361661	0.1554577	0.3448408	0.6832184	0.6449637	0.0326535	0.4332243	0.3439679	0.0273840	0.6933934	0.5072095	0.6601348	0.4825047	0.0348427	0.4880867	0.7144019	0.5667415	0.6572689	0.5897431	0.7897835	0.3076276	0.0901939
100	0.2374063	0.3297149	0.0077054	0.0767646	0.1734692	0.6320594	0.5833642	0.5611510	0.4808721	0.6522419	0.6739604	0.5394838	0.1593432	0.0178116	0.1267945	0.0481319	0.3986514	0.2788024	0.4802590	0.4202733	0.0340730	0.0368126	0.6537534	0.1263546	0.0732272	0.5718348	0.5938208	0.7145784	0.0196131	0.4001483	0.3741559	0.0484879	0.4982951	0.4119655	0.7430401	0.4613482	0.0238616	0.4810925	0.7132543	0.4847584	0.4942454	0.6531950	0.7249653	0.2525533	0.0918845
150	0.2413029	0.2426434	0.0206547	0.0821456	0.1221556	0.7461731	0.8632193	0.6122883	0.5273356	0.6770122	0.5007260	0.4863288	0.6410050	0.0236651	0.0437266	0.0592047	0.3645807	0.2813609	0.3971159	0.4825534	0.0183552	0.1407726	0.6571209	0.0539842	0.1309838	0.5898658	0.5379383	0.5404082	0.2910792	0.2799290	0.5337307	0.0538546	0.4088869	0.4099027	0.7414429	0.4150857	0.0414735	0.4732820	0.6375090	0.4918636	0.5688191	0.7252749	0.7420355	0.2079848	0.0833360
200	0.3033077	0.3094053	0.0045242	0.0863221	0.1621125	0.8441607	0.6807910	0.5382861	0.4544180	0.4318518	0.2480830	0.4460416	0.6214046	0.1411095	0.0236295	0.1555144	0.3209859	0.1824288	0.3358845	0.6150979	0.0058364	0.2516133	0.6877519	0.1267365	0.0368326	0.5846821	0.6327105	0.5961381	0.5065923	0.3208760	0.5578945	0.1060182	0.1072697	0.4124106	0.6467270	0.4782079	0.0243591	0.4467024	0.5480499	0.4958574	0.6222889	0.6758369	0.7316309	0.2450787	0.0875435
250	0.3035869	0.2707197	0.0059755	0.0798218	0.2079365	0.6860772	0.6488464	0.5622084	0.4617364	0.4279293	0.2174653	0.4103657	0.6896574	0.2457629	0.0079327	0.1665780	0.3744470	0.1855582	0.3043929	0.8727553	0.0145737	0.3978903	0.6670982	0.1083428	0.0755731	0.6262722	0.7419769	0.5521644	0.6816064	0.3378634	0.6120084	0.0555835	0.0816758	0.2725372	0.7285069	0.2699351	0.0136509	0.5786533	0.7707307	0.4673512	0.5035604	0.6621316	0.7477093	0.2684206	0.1061705
300	0.3610342	0.3566421	0.0022442	0.0706540	0.2507658	0.7266177	0.7329123	0.5206093	0.4904853	0.3695723	0.1698428	0.2313114	0.6944723	0.3954057	0.0025938	0.2265769	0.3624787	0.1972135	0.2597143	0.7088769	0.0537897	0.3669201	0.6456025	0.0661896	0.0352978	0.7638972	0.7144943	0.6686926	0.6264750	0.3758247	0.6258275	0.0969740	0.0750448	0.2414489	0.6264192	0.1406415	0.0147774	0.6805447	0.5374626	0.4906874	0.7265538	0.6197371	0.7415538	0.2931878	0.1118073
350	0.3445256	0.4022355	0.0004000	0.0968679	0.2238178	0.7649799	0.6956910	0.7569935	0.4387529	0.3077379	0.1288046	0.2700965	0.7261284	0.4789316	0.0081072	0.2145694	0.4221513	0.2108341	0.1937053	0.6173488	0.0189300	0.3646376	0.7092545	0.0701629	0.0295305	0.6334406	0.6715856	0.6702454	0.8573514	0.3333389	0.7288473	0.0512449	0.0992604	0.1952944	0.6489878	0.1146340	0.0089091	0.5142446	0.6105595	0.4812210	0.6539143	0.6317649	0.6800115	0.3500218	0.1096820
400	0.3131379	0.2856813	0.0035324	0.0679396	0.2605903	0.7628283	0.6678427	0.6045328	0.3871126	0.3116850	0.1566497	0.3318378	0.7042415	0.4147260	0.0031708	0.2005269	0.3098227	0.2012128	0.2036390	0.8058854	0.0237101	0.3873510	0.6578295	0.0736602	0.0491338	0.7609938	0.6335683	0.5500028	0.6643919	0.3983284	0.8017364	0.0647358	0.1133961	0.1327366	0.6910660	0.0300998	0.0218962	0.5708959	0.6091296	0.5070097	0.5341826	0.6428352	0.6547979	0.2471618	0.0884419
450	0.3331050	0.3906255	0.0025608	0.0928903	0.2575306	0.8007633	0.5656765	0.6117598	0.4423882	0.2987120	0.1467268	0.3559418	0.5762500	0.3221537	0.0040783	0.1971082	0.3198394	0.2066819	0.2858600	0.6662862	0.0526987	0.4647975	0.5703781	0.0973562	0.0538059	0.6443023	0.5599522	0.5858267	0.7870205	0.3251779	0.6565960	0.0659128	0.1485713	0.1196054	0.8748142	0.0451129	0.0362734	0.5230940	0.7896101	0.4395255	0.7103897	0.7119621	0.6762444	0.2875584	0.0602475
500	0.3784842	0.3981849	0.0060901	0.0597400	0.3863698	0.8573333	0.6959893	0.4398802	0.4790846	0.3448564	0.1611196	0.3422251	0.7073993	0.4046167	0.0114181	0.1193723	0.3660786	0.2079266	0.1690056	0.6717361	0.0304427	0.3573128	0.6512540	0.0652561	0.0426287	0.5891768	0.6780699	0.5792312	0.6700562	0.4376466	0.6217495	0.0763609	0.0650377	0.1033927	0.8025190	0.0739364	0.0247187	0.6559350	0.6076134	0.4116386	0.6822179	0.6065572	0.7547463	0.2298697	0.0887694
