"Time"	G1	G3	G5	G7	G8	G4	G83	G22	G6	G87	G85	G86	G54	G89	G88	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G80	G82	G51	G50	G58	G31	G78	G94	G93	G95	G91	G90	G17	G65	G16	G57	G52	G34	G55	G56	G33	G36	G37	G72
450	0.0274953	0.0580795	0.4889622	0.7526366	0.2183348	0.5729187	0.0003398	0.5440256	0.2065823	0.1022289	0.5776372	0.7091517	0.0876938	0.3641934	0.2849637	0.2992151	0.3411442	0.4602535	0.0338270	0.4819177	0.6593817	0.5665546	0.6830419	0.4466111	0.6779161	0.5669603	0.1792858	0.1269356	0.6326091	0.0219613	0.2718237	0.1172101	0.1320686	0.6670000	0.1095051	0.0781674	0.0091186	0.6232982	0.2359521	0.7190785	0.0064585	0.5810816	0.5431027	0.3987308	0.5850099	0.3004166	0.3228969	0.1672487	0.0298691	0.8175601
500	0.0265373	0.0715821	0.4828248	0.7009925	0.2683754	0.5651481	0.0033386	0.6337722	0.1997934	0.0760990	0.4795061	0.6301888	0.1155115	0.2224814	0.2281796	0.3034319	0.3780165	0.4526190	0.0471041	0.5540481	0.6774899	0.5172623	0.6635752	0.4515126	0.7410640	0.7179175	0.1857672	0.0973122	0.7561573	0.0337520	0.3086327	0.1423857	0.1294453	0.6336237	0.1251688	0.0166491	0.0215539	0.5453821	0.2325088	0.8315450	0.0102501	0.4486108	0.5560205	0.3935471	0.3896720	0.2941589	0.3596406	0.2404908	0.0091824	0.6211324
550	0.0911997	0.1280976	0.3295747	0.5817659	0.6187078	0.2099200	0.2227842	0.8418224	0.1895245	0.0922148	0.6666310	0.7165373	0.1651023	0.2885789	0.5926833	0.3579266	0.3744391	0.4946852	0.0550740	0.5701962	0.5111102	0.4933136	0.7245310	0.4572619	0.4942745	0.5151827	0.2172864	0.2549448	0.3435055	0.0241539	0.5995639	0.1224621	0.5354161	0.4538173	0.1354572	0.0625770	0.0150026	0.7852785	0.3282440	0.7634760	0.0657550	0.2823059	0.5196300	0.3714591	0.3163273	0.3011045	0.3082848	0.6567245	0.0397166	0.7848126
600	0.0699435	0.0861664	0.3381624	0.5877002	0.6298276	0.2780112	0.3768907	0.7788250	0.0955501	0.0308115	0.7405422	0.7971707	0.1629366	0.2600598	0.6591769	0.3678882	0.3993553	0.4213738	0.0681591	0.5467810	0.5061790	0.5533265	0.7186125	0.3534134	0.4806448	0.4913640	0.3983522	0.4731698	0.2520686	0.0392876	0.5678562	0.1138086	0.5886931	0.4501626	0.2964658	0.1936509	0.0108535	0.7336718	0.2594362	0.6900121	0.0871615	0.1218985	0.5654121	0.4464340	0.2482311	0.4112530	0.3782678	0.6968586	0.0477633	0.7472124
650	0.0926256	0.0849808	0.2585510	0.6276996	0.7260408	0.3459418	0.4805403	0.7146317	0.0813295	0.0389077	0.6792059	0.8154158	0.0839896	0.1654555	0.7123838	0.4516965	0.3367235	0.3263593	0.0588835	0.5738014	0.4963037	0.6743188	0.8051296	0.3694325	0.4248335	0.4107466	0.5305020	0.4036424	0.2474577	0.0279217	0.7967376	0.0883605	0.7398475	0.5575172	0.3611545	0.2494134	0.0094230	0.8254024	0.3304487	0.6149371	0.2619759	0.0877121	0.6231751	0.3580891	0.3771398	0.3955744	0.4007753	0.6801642	0.0561207	0.8272120
700	0.0948777	0.0946133	0.1665258	0.8827020	0.6439114	0.3223419	0.4170101	0.6773509	0.0810228	0.0206375	0.6008771	0.7209956	0.1119832	0.1136743	0.6950417	0.4646001	0.3302012	0.2912163	0.0522324	0.6605036	0.5971757	0.7758894	0.6865312	0.4869886	0.4209649	0.4084396	0.5871172	0.3705267	0.2632729	0.0743019	0.7521651	0.0955819	0.6873712	0.6599694	0.3843623	0.3523047	0.0095944	0.6854845	0.3357924	0.7292375	0.2113007	0.0672994	0.6698526	0.5224064	0.4449018	0.3672236	0.4993827	0.7589420	0.1522383	0.7068553
750	0.0797326	0.0713965	0.2389092	0.7393207	0.8147008	0.1591683	0.4781218	0.7898597	0.0522262	0.0060765	0.5736748	0.7848169	0.0913518	0.0661917	0.7652447	0.4014500	0.4292979	0.2483894	0.0747776	0.5902627	0.7137395	0.5553787	0.7125537	0.4530752	0.3265249	0.4060188	0.5643768	0.5599980	0.1934185	0.0270904	0.7827002	0.0911736	0.6395393	0.6066828	0.3895196	0.4085975	0.0474334	0.7669666	0.3274762	0.6864174	0.2613308	0.0449620	0.5830573	0.3593541	0.3813955	0.3066928	0.4727187	0.6229896	0.1583500	0.6460449
800	0.0776178	0.1473653	0.1156920	0.6561319	0.6727760	0.2702624	0.5079502	0.7279263	0.0508314	0.0072356	0.5855186	0.6574025	0.1226798	0.0716427	0.7181181	0.4513977	0.4053290	0.3186207	0.0351366	0.5727882	0.6133547	0.6782367	0.5842201	0.4224196	0.3511540	0.3901602	0.6281002	0.5154508	0.1691809	0.0130631	0.7057040	0.1408110	0.6774426	0.7570222	0.4018896	0.4203172	0.0440800	0.6307483	0.3549347	0.6659263	0.2735697	0.0912206	0.5651329	0.3929239	0.3635971	0.2601048	0.4185048	0.6541488	0.2086700	0.6823169
850	0.1234286	0.1376407	0.1252415	0.7287619	0.6782653	0.2745670	0.6212016	0.7327569	0.0436542	0.0035395	0.5298505	0.7408389	0.1155178	0.0753208	0.6381390	0.4405034	0.3839067	0.3232422	0.0561952	0.5396307	0.7843958	0.5659696	0.6800924	0.4332391	0.3550869	0.3963735	0.6935554	0.5577791	0.2362440	0.0570008	0.8486678	0.1298697	0.8292886	0.6101965	0.3958414	0.3147043	0.0351181	0.7093275	0.5648049	0.7379281	0.3132897	0.0523581	0.4841875	0.4067446	0.5109849	0.3287214	0.4536032	0.6664662	0.1347679	0.6199148
900	0.1052375	0.1497885	0.1665793	0.7559875	0.7730040	0.3392558	0.5509915	0.7869151	0.0373527	0.0006407	0.5133245	0.6534624	0.1431161	0.0830098	0.6959015	0.3369093	0.4640404	0.3847946	0.0453540	0.5420914	0.6129430	0.5534145	0.6557431	0.3294295	0.2732816	0.3941902	0.7169719	0.5786270	0.2271655	0.0334197	0.7459399	0.1412041	0.7046835	0.7762240	0.3155393	0.3810785	0.0102067	0.7328891	0.4832424	0.6870925	0.3431303	0.0510298	0.6277207	0.3755556	0.3331167	0.3782689	0.4783931	0.5917561	0.1270054	0.7376683
950	0.1854454	0.1077720	0.1377217	0.6576241	0.6473878	0.2480366	0.4927885	0.6739111	0.0466946	0.0004787	0.5870831	0.7531913	0.1211439	0.0957396	0.7588774	0.3287841	0.3554727	0.4310137	0.0645167	0.5569568	0.6429143	0.6893353	0.7757863	0.4840955	0.2874228	0.3514158	0.7610264	0.6175037	0.2439933	0.0277462	0.7424111	0.1087092	0.6593926	0.5088596	0.4235368	0.3309114	0.0143914	0.8180705	0.4499539	0.6352739	0.3395408	0.0572884	0.5060630	0.3654718	0.3780149	0.3796119	0.3823018	0.6535994	0.1215108	0.7128838
1000	0.1031623	0.1212508	0.1912703	0.6290443	0.6927561	0.1776715	0.5138577	0.7295229	0.0307883	0.0005662	0.5178500	0.7592390	0.0777801	0.1164949	0.7230287	0.4055834	0.4170830	0.4563303	0.0604432	0.5946835	0.5956792	0.8218067	0.6611482	0.6398832	0.2049896	0.4173631	0.5824544	0.5557413	0.1991737	0.0265188	0.7309302	0.1382037	0.8083416	0.7540242	0.4395881	0.3452814	0.0081888	0.6848639	0.4334715	0.7488659	0.3341143	0.1145908	0.4986315	0.4520983	0.4047069	0.3817030	0.4752261	0.7873363	0.0918172	0.6808573

0	0.1211299	0.1903147	0.0930781	0.7162440	0.7274759	0.4017561	0.4522056	0.7051179	0.0292699	0.0039707	0.6146092	0.7312567	0.0840455	0.0526868	0.7659942	0.3654172	0.3573239	0.3088958	0.0310034	0.6069164	0.5987356	0.6764886	0.7950408	0.4237102	0.2874016	0.4342401	0.6567686	0.4923971	0.2390642	0.0308251	0.7400540	0.1099846	0.6491338	0.8510225	0.3502223	0.3781534	0.0073443	0.5325983	0.3613504	0.6093478	0.2717286	0.1147672	0.4933311	0.4652303	0.4518149	0.3297825	0.4263639	0.6960612	0.2229516	0.7376848
50	0.0992301	0.1760303	0.1258646	0.5766722	0.2837000	0.5414518	0.4753244	0.6224038	0.0303062	0.0000153	0.5774760	0.8440585	0.0919421	0.0834915	0.6286424	0.4934154	0.3687973	0.3023312	0.0648355	0.1350464	0.6482803	0.5952134	0.7947010	0.4903444	0.2596279	0.5399426	0.6238326	0.4973776	0.2395125	0.0564662	0.7276691	0.1350234	0.6940244	0.6587271	0.3866422	0.4158173	0.0293262	0.4795710	0.7333561	0.6966979	0.1892374	0.0992661	0.5665802	0.4394806	0.4303833	0.2664823	0.3655714	0.6262737	0.1164926	0.7079119
100	0.1499588	0.1768093	0.1537108	0.4962741	0.1769543	0.6136504	0.4791189	0.7121460	0.0044490	0.0004334	0.6233996	0.6864152	0.1349986	0.0444886	0.6682016	0.3872328	0.4484225	0.3721798	0.0945939	0.0370292	0.7295291	0.5374828	0.7557133	0.5187051	0.5197039	0.5491254	0.3900935	0.4732322	0.1833580	0.1130687	0.6850999	0.1760483	0.7018870	0.7242765	0.3642440	0.3274436	0.0509753	0.4185725	0.6009619	0.7709250	0.0968262	0.0846383	0.5168510	0.4562691	0.4581100	0.2228190	0.5285311	0.6031671	0.1283257	0.6843305
150	0.0848406	0.1772305	0.1349462	0.4399152	0.0654522	0.5889510	0.4815230	0.7100075	0.0031025	0.0000000	0.6627131	0.8291650	0.0653546	0.0355803	0.7002753	0.3990114	0.3507368	0.3668375	0.0682244	0.0617648	0.7175358	0.7049896	0.6575263	0.5368211	0.5088714	0.6292179	0.3322861	0.5106555	0.1777953	0.1083683	0.7176433	0.1897768	0.8498580	0.6966065	0.4824497	0.4337382	0.0447939	0.4017906	0.5812882	0.7648927	0.0712461	0.1388925	0.2927292	0.3922512	0.3746196	0.2568080	0.3971001	0.7372354	0.1290968	0.6931222
200	0.1813591	0.2210219	0.1662238	0.4706145	0.0776638	0.6609583	0.4163702	0.6727896	0.0064009	0.0002240	0.5989538	0.9653507	0.0634162	0.0409837	0.7415617	0.4585482	0.3583539	0.3238294	0.1076281	0.0574016	0.4981925	0.5543247	0.7344124	0.5221675	0.5364686	0.5699315	0.2725904	0.2520550	0.1215715	0.1626991	0.6673136	0.1655068	0.5475229	0.7675842	0.3214169	0.4564790	0.0114264	0.3865864	0.7023169	0.5801236	0.1391666	0.0835047	0.2548762	0.4535599	0.4290072	0.3157484	0.3908019	0.6964662	0.1374770	0.8771834
250	0.0754467	0.1483423	0.1677336	0.5237359	0.0436499	0.7030272	0.4993330	0.6475663	0.0067968	0.0000867	0.7306227	0.6148038	0.0573834	0.0407559	0.6558293	0.4412410	0.3758448	0.3128071	0.1175730	0.0495899	0.6238597	0.6434245	0.6967264	0.5577667	0.6104052	0.5566514	0.2784952	0.3788304	0.1249642	0.1874767	0.8265245	0.1355481	0.8475325	0.6992008	0.3478379	0.4143841	0.0366500	0.3520212	0.6418263	0.6791537	0.0914771	0.2111013	0.2089074	0.3493784	0.4355155	0.3783845	0.4312083	0.7474938	0.1051898	0.7109664
300	0.0786814	0.1474397	0.1732526	0.4155110	0.0746683	0.7762986	0.4121824	0.7712169	0.0079066	0.0023758	0.7230112	0.7246519	0.0478602	0.0228521	0.7273977	0.3820360	0.3978534	0.3902366	0.1288818	0.0617278	0.5399603	0.6474563	0.5785692	0.4067561	0.5622124	0.7354188	0.3317087	0.3145658	0.1278181	0.1114502	0.8484743	0.1166503	0.8057568	0.7289463	0.5097376	0.4451741	0.0299468	0.3101994	0.7893130	0.5899223	0.1095149	0.3154423	0.2476304	0.4520419	0.3986061	0.2733818	0.3783922	0.6467936	0.1246867	0.7018736
350	0.0973998	0.1568876	0.1558457	0.5992818	0.0712374	0.6545428	0.4485584	0.7202213	0.0195692	0.0013191	0.7094829	0.8482101	0.0788543	0.0374119	0.7799092	0.3404137	0.4505645	0.4252215	0.0724201	0.0533115	0.6657568	0.6256068	0.7518330	0.4932744	0.4936809	0.7298089	0.3427458	0.3385024	0.1069522	0.1307703	0.8056279	0.1384145	0.8271233	0.6735515	0.3844531	0.4590178	0.0127027	0.3680812	0.7281348	0.7095791	0.1135618	0.2858189	0.1402607	0.4472685	0.4046425	0.2152738	0.3941158	0.6966468	0.0832105	0.5950058
400	0.0881390	0.1763736	0.1216147	0.6334094	0.0702587	0.7146659	0.3908601	0.6800612	0.0043572	0.0049255	0.6735900	0.7992389	0.1592764	0.0429266	0.7828597	0.3374312	0.2078445	0.4346971	0.0911633	0.0760850	0.5488671	0.6910218	0.6424743	0.4561826	0.5210248	0.8134049	0.3030333	0.4089507	0.1371260	0.1295717	0.6402682	0.1399400	0.6684536	0.6306997	0.4333354	0.4336433	0.0165092	0.4902528	0.7587654	0.6152840	0.0530738	0.3842233	0.3203835	0.4857949	0.3992286	0.3028362	0.4065857	0.7111349	0.1151831	0.7177344
450	0.0900612	0.2023839	0.0934384	0.5011431	0.0676509	0.7890397	0.4893006	0.6753641	0.0103026	0.0018821	0.6606299	0.6529056	0.0484837	0.0399178	0.6721212	0.3110377	0.3968439	0.3418946	0.0864950	0.0497075	0.5722757	0.6728394	0.8374957	0.4404467	0.4149483	0.7861390	0.1733977	0.2748750	0.1450207	0.1261670	0.6540874	0.1534787	0.7341215	0.6530772	0.3437567	0.3880422	0.0137252	0.4659487	0.7593872	0.5877246	0.0498287	0.2592350	0.3088521	0.4855665	0.3903878	0.2452853	0.4938105	0.8256067	0.1347013	0.5833821
500	0.1584226	0.1356721	0.1139216	0.4664586	0.0637670	0.5414379	0.3387275	0.7368031	0.0046975	0.0007777	0.7184172	0.7438808	0.0562291	0.0684966	0.7523636	0.4279330	0.4401379	0.3299339	0.0660584	0.0490286	0.5640085	0.5863302	0.7508640	0.4299067	0.5262861	0.7523591	0.2353612	0.2872183	0.2471202	0.1709530	0.8229270	0.1721609	0.8041085	0.7321012	0.3842913	0.3966473	0.0263754	0.3997630	0.7328469	0.6700232	0.0968205	0.1640495	0.3003739	0.4665973	0.5186713	0.2565753	0.5199887	0.6389781	0.1907011	0.7019088
550	0.1105799	0.1994631	0.1136717	0.6660400	0.4965670	0.5793892	0.4730377	0.7114193	0.0302623	0.0037105	0.5853879	0.8408960	0.0699687	0.0531867	0.7599897	0.4289721	0.3211800	0.3266915	0.0648994	0.5937760	0.5300930	0.6120785	0.7426804	0.4410656	0.4903218	0.4828495	0.2447434	0.4054928	0.1997419	0.0702220	0.6283504	0.1266793	0.7945836	0.6598505	0.4181244	0.3322791	0.0298966	0.7089531	0.3794157	0.7619476	0.2936812	0.2007005	0.4058200	0.4400619	0.5553573	0.3972440	0.3302454	0.5994870	0.2051690	0.7761057
600	0.1318443	0.1826178	0.0744945	0.6972536	0.6663756	0.4670100	0.3299378	0.7719627	0.0108393	0.0015931	0.6378712	0.8078244	0.0740944	0.0642996	0.7852244	0.3443038	0.3545492	0.4830268	0.0780760	0.6317668	0.5615542	0.5829329	0.6760694	0.3854757	0.4634618	0.4503934	0.4726149	0.4850436	0.2117372	0.0626503	0.8009716	0.1540851	0.7857414	0.6530556	0.4046570	0.5088004	0.0099368	0.6539307	0.3911038	0.6773807	0.4268708	0.1039913	0.4421948	0.4110522	0.3476774	0.2971975	0.5157738	0.6914709	0.1453585	0.6319056
650	0.1205743	0.1113639	0.1206011	0.5999567	0.6753548	0.4123129	0.4379010	0.6412665	0.0157852	0.0003984	0.6803451	0.7763622	0.0842560	0.0630095	0.8995852	0.4121094	0.4946931	0.4048132	0.0505560	0.7520672	0.6323067	0.6099211	0.7417874	0.3983490	0.6011061	0.3558943	0.5538557	0.5544890	0.1817594	0.0563270	0.8481961	0.1430445	0.6807448	0.6536202	0.5763180	0.5314830	0.0040138	0.8875023	0.3547310	0.7026209	0.3569266	0.0767540	0.3532021	0.3801839	0.3938330	0.2650821	0.3872191	0.7943980	0.2169937	0.7127507
700	0.1349955	0.1326082	0.1591175	0.5766461	0.7865484	0.4476224	0.4798336	0.8942378	0.0107780	0.0014250	0.6535227	0.6669754	0.1387340	0.0579506	0.7239397	0.3552727	0.4618662	0.3342105	0.0657426	0.7015757	0.5414936	0.5029009	0.6055551	0.4078959	0.2558753	0.2800306	0.5282473	0.6247619	0.1643002	0.0626182	0.7108038	0.0851805	0.6329659	0.6274758	0.3775962	0.3139591	0.0191903	0.6867347	0.4221065	0.8137692	0.3464798	0.1114395	0.4850331	0.3683621	0.4498669	0.2968298	0.4076314	0.7758312	0.1068477	0.7883296
750	0.1296706	0.1156605	0.0939528	0.7235395	0.6322802	0.3527977	0.5811103	0.8552290	0.0337675	0.0009837	0.6833456	0.6237765	0.0780294	0.0436085	0.6370747	0.3938130	0.3545479	0.3870196	0.0548936	0.5697947	0.5137944	0.6886716	0.7989281	0.5434802	0.2186013	0.3959473	0.6892723	0.6868304	0.1618876	0.0346346	0.7791611	0.1488594	0.7410465	0.8113315	0.3659653	0.4185147	0.0315066	0.7037621	0.4934853	0.6085516	0.3323106	0.1823109	0.5085425	0.3974297	0.3043705	0.3975296	0.5082932	0.6775463	0.1045349	0.8065153
800	0.1489538	0.1438059	0.1373672	0.7276554	0.8183705	0.3459751	0.5244530	0.8663250	0.0259810	0.0033758	0.6220508	0.6771315	0.1225177	0.0583833	0.6824131	0.4177904	0.3490601	0.2598230	0.0677993	0.5226579	0.6142379	0.5381266	0.8497568	0.3900237	0.2335452	0.4626752	0.6525558	0.7394449	0.2735117	0.0131502	0.5758656	0.1586395	0.7995974	0.6841918	0.3938719	0.3648711	0.0205606	0.7376341	0.3870781	0.7570934	0.3646164	0.0762355	0.4834146	0.4067042	0.4084919	0.3072991	0.4994971	0.6558825	0.1975613	0.7845799
850	0.1119858	0.1485919	0.1393793	0.7050232	0.7504250	0.3085427	0.4965868	0.6477601	0.0326703	0.0063704	0.5413451	0.5664978	0.1616146	0.0867827	0.6404966	0.4077255	0.3379540	0.3173349	0.0874364	0.6084635	0.5987526	0.5942405	0.7752028	0.3192539	0.3801446	0.4349889	0.6402316	0.7090024	0.1720176	0.0218037	0.6553861	0.1074569	0.7034436	0.7580549	0.3536239	0.3255615	0.0111283	0.6097392	0.4834782	0.7574802	0.2680421	0.0838165	0.4992796	0.4711098	0.3550963	0.4428082	0.3530366	0.7247429	0.1835535	0.7021388
900	0.1184398	0.1727188	0.1169306	0.6803182	0.7221437	0.3450096	0.5083927	0.6330531	0.0213235	0.0026206	0.5176614	0.6930033	0.1360954	0.0668252	0.7312404	0.3190370	0.3506260	0.4441187	0.0662434	0.5097881	0.5501867	0.5415341	0.7877843	0.4061667	0.4315290	0.3742999	0.5330688	0.6001857	0.1989474	0.0383739	0.7028514	0.1061329	0.6811750	0.5126252	0.3447679	0.4197176	0.0172713	0.6931680	0.4514220	0.8396083	0.3371801	0.0712886	0.5582329	0.4349660	0.4239009	0.3458066	0.4054871	0.7395383	0.1432359	0.7055237
950	0.1027221	0.1260397	0.1063561	0.6834722	0.7958780	0.4462403	0.5570756	0.7145012	0.0114274	0.0006936	0.5389239	0.8799922	0.1337829	0.0652228	0.7811310	0.3773546	0.3058571	0.2891940	0.0315965	0.5037804	0.6446283	0.6044673	0.6874948	0.3540945	0.3670612	0.4722024	0.6412995	0.5323105	0.2966384	0.0292375	0.7360757	0.1417605	0.8112924	0.6495787	0.3277659	0.3488298	0.0373973	0.6764655	0.4468707	0.6761756	0.2962369	0.0528089	0.6421564	0.4294043	0.3188116	0.3704664	0.5708996	0.6811389	0.1150969	0.7661826
1000	0.0806661	0.1883535	0.1225193	0.7203058	0.7133573	0.2123971	0.6383886	0.6629316	0.0431208	0.0011024	0.5620101	0.8404344	0.0854199	0.0908954	0.7102116	0.3894664	0.4429889	0.4360719	0.0513557	0.6206458	0.5325589	0.7129913	0.7356430	0.4574769	0.3220595	0.3228104	0.5827333	0.5343454	0.2564466	0.0223510	0.8457025	0.1029956	0.7026512	0.8286937	0.3520152	0.3300954	0.0139067	0.8495438	0.3681230	0.5657962	0.3652514	0.0546809	0.6176357	0.3900847	0.4237022	0.3364232	0.5886050	0.5352645	0.1399198	0.7980912

0	0.0910251	0.1645044	0.1057641	0.7454120	0.8588559	0.4464155	0.5969616	0.8586088	0.0171335	0.0020768	0.6156566	0.9154805	0.1013893	0.0709311	0.7708928	0.4354094	0.2994591	0.3234377	0.0671997	0.6714754	0.6506299	0.6438595	0.7866760	0.5038621	0.3389732	0.3895280	0.6537774	0.6071352	0.1644836	0.0470838	0.6223677	0.0901802	0.8228158	0.7368853	0.4427234	0.4228086	0.0105074	0.7009895	0.4137907	0.6818128	0.2588885	0.1101007	0.5728914	0.4833946	0.3880009	0.3084779	0.5908776	0.7379286	0.1672420	0.6812264
50	0.1042328	0.0757587	0.2718311	0.7589776	0.7250790	0.2298322	0.6146903	0.5688808	0.0272919	0.1916608	0.4988581	0.5988332	0.1271805	0.0843143	0.7037573	0.3903631	0.5133000	0.3465470	0.0719363	0.2537186	0.7478227	0.5743708	0.6611236	0.4320173	0.2039249	0.3180731	0.6895378	0.7609096	0.5180865	0.1296504	0.7133345	0.1360210	0.7701558	0.5912737	0.4210460	0.3405458	0.0086679	0.5050515	0.3698250	0.7846387	0.2673731	0.0994407	0.6493077	0.4761254	0.5492804	0.2460069	0.3846190	0.7096339	0.2478550	0.7286295
100	0.1198591	0.1484690	0.2102473	0.7875206	0.7489018	0.2761372	0.6626386	0.5039698	0.0248223	0.2692979	0.5730547	0.6716694	0.1565715	0.0477117	0.7586505	0.4362479	0.4822350	0.3791520	0.0539358	0.3364197	0.5623881	0.4779335	0.8561327	0.4286265	0.1883798	0.2492486	0.6490359	0.6193153	0.5077614	0.2012016	0.6323831	0.1253296	0.6692158	0.6944418	0.4236220	0.3392780	0.0193424	0.5590593	0.3993028	0.6247607	0.1671813	0.1202853	0.5577822	0.3503519	0.4618660	0.1785240	0.2502046	0.5983361	0.2090168	0.7676185
150	0.0539734	0.1218599	0.2408566	0.7613891	0.7064227	0.2228738	0.5445861	0.5884019	0.0059897	0.3397819	0.5709579	0.7112941	0.1475219	0.0559814	0.6811541	0.5005672	0.4185339	0.4254540	0.0476634	0.2372069	0.4317576	0.3638484	0.7001226	0.4341676	0.1123370	0.2732783	0.7275897	0.6724415	0.6181409	0.2584071	0.7093221	0.0919449	0.6923856	0.7629205	0.3427869	0.3913633	0.0216019	0.5262511	0.3948511	0.7465447	0.2243955	0.1686950	0.5282112	0.4019812	0.4308223	0.3280770	0.3384759	0.6664265	0.2875787	0.6742317
200	0.1278650	0.0762201	0.3465780	0.7510980	0.7274826	0.1460083	0.5746413	0.6126410	0.0135119	0.4094983	0.5835340	0.6858962	0.1313603	0.0347441	0.8241890	0.3863817	0.3515659	0.4224074	0.0298008	0.2273369	0.5163768	0.4844584	0.7839203	0.4509335	0.1660966	0.2972826	0.7875123	0.6228044	0.7161704	0.2583194	0.6734716	0.0577773	0.7747948	0.7494915	0.3456769	0.3830796	0.0485269	0.4988089	0.3812046	0.7225108	0.1788144	0.1159116	0.5449328	0.3921478	0.4886975	0.2880017	0.2494698	0.6383977	0.2711364	0.7684131
250	0.1405157	0.1177627	0.2452927	0.7431918	0.6090587	0.1025732	0.6024323	0.5463195	0.0258646	0.3197301	0.4021307	0.9082475	0.1403512	0.0556250	0.7714038	0.3697786	0.3810058	0.6113085	0.0672583	0.2323862	0.6386090	0.4922505	0.8758141	0.5366476	0.0933009	0.3435118	0.6907658	0.7221198	0.6218081	0.1731395	0.6226263	0.0660313	0.8124986	0.6273830	0.4090561	0.4148010	0.0168180	0.5437716	0.3890586	0.6882004	0.1928346	0.1093506	0.5647199	0.3798864	0.3704699	0.3070052	0.2997754	0.7508727	0.2973050	0.6297656
300	0.0956706	0.1013008	0.2990192	0.6565472	0.7316855	0.1812205	0.6361590	0.6094531	0.0190463	0.3238408	0.4463775	0.6395952	0.1000121	0.0534400	0.7035929	0.4745105	0.3078621	0.4702406	0.0652086	0.1803905	0.5718973	0.5311433	0.6559815	0.4059304	0.1042424	0.2197498	0.5804977	0.7262842	0.6890788	0.2613285	0.7240686	0.0600542	0.7502837	0.6899852	0.4798017	0.3781470	0.0143933	0.4962265	0.4203501	0.7284752	0.1925887	0.1450054	0.6715244	0.3214305	0.3877059	0.3531416	0.2618711	0.6298659	0.2253903	0.6368379
350	0.1306108	0.1079987	0.3316576	0.6630898	0.7505869	0.1960287	0.6175595	0.5004248	0.0244537	0.2752624	0.5709626	0.7475955	0.1368547	0.0812188	0.6525234	0.4025867	0.3987968	0.5225624	0.0589871	0.2565570	0.6853682	0.4053490	0.7235434	0.4306693	0.1091774	0.2267987	0.6700338	0.6512515	0.5469604	0.2036133	0.6891719	0.0956583	0.8088649	0.6146314	0.3299624	0.3348271	0.0254447	0.5770434	0.4089149	0.7760353	0.2734044	0.1072319	0.6261079	0.2735238	0.3359319	0.4158361	0.2589407	0.8534067	0.2283334	0.6313103
400	0.1074715	0.1456918	0.2317247	0.7801332	0.6055755	0.2162152	0.5439473	0.6387860	0.0095231	0.3571668	0.4956023	0.7438800	0.1241561	0.0624889	0.7535949	0.4365298	0.3441042	0.5757235	0.0717445	0.2689226	0.6340134	0.5236672	0.7216357	0.4900877	0.1109318	0.2222436	0.7123014	0.6757473	0.6480047	0.2297553	0.7563840	0.0907918	0.6683591	0.6147391	0.2927648	0.3885711	0.0153134	0.7629013	0.5583869	0.5728027	0.1853818	0.1301037	0.5512598	0.2937983	0.2519812	0.4602411	0.2189783	0.7736467	0.2961633	0.6365457
450	0.0910423	0.1260868	0.3526546	0.7491786	0.7181209	0.2636908	0.5839903	0.6285040	0.0051184	0.3273455	0.4755049	0.7901879	0.1569112	0.1015320	0.6833367	0.5861097	0.2727190	0.6179317	0.1013735	0.1665945	0.5630288	0.4770371	0.7331060	0.3973811	0.0851763	0.2125241	0.7453772	0.5577651	0.6096898	0.2768238	0.9201365	0.0835489	0.6665683	0.7022377	0.3346492	0.3493426	0.0232172	0.5348572	0.4483130	0.5895376	0.1695198	0.1418214	0.6445310	0.2387361	0.2324634	0.5676496	0.2821809	0.8904257	0.2194763	0.6668047
500	0.1435814	0.1297390	0.1785931	0.8162628	0.7242060	0.3661736	0.5686341	0.5175643	0.0037817	0.4119008	0.4892134	0.6694544	0.1264890	0.0435513	0.6837432	0.4329869	0.2913373	0.5600442	0.0692444	0.2876460	0.5920384	0.4594053	0.6520044	0.5121084	0.0720772	0.1797649	0.7163528	0.6592280	0.6958622	0.2789198	0.8980694	0.1377014	0.9354316	0.5953497	0.3187714	0.3603691	0.0150217	0.4724205	0.3789494	0.6618330	0.2360993	0.1427953	0.6400351	0.2003745	0.2515837	0.4457324	0.2821981	0.7572026	0.2240052	0.8041777
550	0.1066862	0.0977802	0.2982299	0.7532550	0.7416084	0.2568949	0.5613042	0.6528788	0.0379419	0.0340533	0.5023916	0.6622876	0.1171846	0.0669374	0.7472114	0.3694630	0.2920433	0.6024488	0.0757888	0.4528398	0.7719532	0.4982835	0.7918735	0.4392439	0.0764157	0.1880143	0.8491841	0.7489176	0.4332629	0.1446502	0.8422148	0.1681825	0.7114517	0.6895352	0.3365556	0.3198731	0.0096153	0.6864984	0.4649614	0.6820080	0.4010188	0.0792611	0.6480506	0.2240229	0.1854994	0.6669429	0.3461352	0.7542625	0.0703482	0.7270122
