"Time"	G1	G3	G5	G7	G8	G4	G83	G22	G6	G87	G85	G86	G54	G89	G88	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G80	G82	G51	G50	G58	G31	G78	G94	G93	G95	G91	G90	G17	G65	G16	G57	G52	G34	G55	G56	G33	G36	G37	G72
450	0.1141703	0.1061040	0.1770816	0.7963906	0.6533639	0.2494198	0.0033557	0.7626625	0.0300181	0.0049893	0.6586446	0.4306112	0.1077024	0.0750423	0.8105648	0.1651072	0.3375294	0.3448570	0.0344137	0.5336914	0.5359546	0.6320253	0.7209784	0.3667707	0.5292419	0.4425050	0.5413120	0.1066939	0.2184896	0.0458435	0.6631392	0.0889203	0.6626303	0.7007190	0.3289384	0.3223903	0.0069598	0.6440516	0.3216565	0.6793045	0.1689947	0.0458234	0.6554610	0.5282918	0.4188260	0.0774630	0.3885677	0.6707193	0.2369966	0.5765005
500	0.1081446	0.1010771	0.1645655	0.6318351	0.7738516	0.2715635	0.0061664	0.6692943	0.0263785	0.0001627	0.4763210	0.2802657	0.0961100	0.0522964	0.7302178	0.1389394	0.3561970	0.4046245	0.0603281	0.6271373	0.6389763	0.5487515	0.7768843	0.3035215	0.4593731	0.3894555	0.8150543	0.0253518	0.2558430	0.0528552	0.6754524	0.0774298	0.8295295	0.6214069	0.4312357	0.3766105	0.0143901	0.7688101	0.2751405	0.7252581	0.0727412	0.0594232	0.7075597	0.3937930	0.4281646	0.0726178	0.4333716	0.6601379	0.2330333	0.6415285
550	0.0691291	0.1128547	0.2453085	0.6374961	0.6258295	0.3243352	0.3687993	0.7561863	0.0235539	0.0037762	0.6813913	0.6877035	0.1524710	0.0626068	0.7045544	0.3235786	0.3389766	0.3990001	0.0764848	0.6109764	0.6687139	0.5767271	0.7980108	0.4090712	0.3684556	0.3216497	0.6055202	0.5290868	0.2181856	0.0379950	0.6082575	0.1566718	0.7419221	0.6024818	0.4232111	0.4451276	0.0146791	0.6944979	0.3955233	0.7639126	0.3163059	0.0717787	0.5476128	0.5276709	0.5398697	0.1581894	0.4305963	0.6252492	0.1442219	0.5943664
600	0.1066272	0.1143453	0.1768918	0.6799830	0.6893336	0.1620849	0.4404031	0.6576744	0.0252135	0.0001925	0.6572567	0.6799555	0.1373911	0.1193642	0.6337459	0.3594768	0.4845560	0.3753431	0.0540399	0.5929341	0.6707359	0.5457813	0.7690946	0.4854663	0.3085210	0.3623625	0.5815243	0.7181078	0.1995932	0.0725355	0.6540879	0.1668801	0.6570324	0.6398609	0.3435008	0.4179122	0.0095859	0.7373702	0.3737750	0.6621816	0.2918987	0.1077528	0.3531126	0.3881994	0.4617513	0.2248889	0.4243856	0.6695122	0.1249284	0.7190438
650	0.1026233	0.1165128	0.1100436	0.8038906	0.6906991	0.3360672	0.4415800	0.7245619	0.0218059	0.0027657	0.6308019	0.6958410	0.0809238	0.1284997	0.6650049	0.4312298	0.2575574	0.4304391	0.0904334	0.6105926	0.5147838	0.5978426	0.6988248	0.4915168	0.3111181	0.3397232	0.6561644	0.6219439	0.2153807	0.0206387	0.8191949	0.1165228	0.7060163	0.6253001	0.3889932	0.3615014	0.0107325	0.7192219	0.3596842	0.6830005	0.2546767	0.1389737	0.4753276	0.4547893	0.4464908	0.1614334	0.4846609	0.5896389	0.0729325	0.7055774
700	0.1433782	0.1722031	0.0900322	0.7927032	0.6721402	0.4602698	0.5145935	0.7842947	0.0304202	0.0032950	0.6962224	0.8532120	0.1333850	0.0740213	0.7124985	0.3770948	0.4328679	0.3184799	0.0850465	0.6356000	0.5809158	0.6664662	0.7145520	0.4076643	0.3345128	0.3925282	0.6721760	0.6591958	0.2037486	0.0199042	0.7188548	0.1131494	0.7414663	0.6521499	0.2195297	0.5006738	0.0194705	0.6220060	0.4006718	0.6120734	0.2890450	0.1282157	0.5226647	0.5188453	0.5231333	0.2524893	0.5659022	0.5937504	0.1293179	0.6976120
750	0.1204904	0.1140243	0.0841700	0.6836654	0.7178953	0.6154471	0.4684251	0.7806619	0.0516012	0.0013042	0.6104076	0.8516438	0.1266904	0.0651616	0.7696871	0.3546477	0.2994356	0.2720395	0.0596807	0.7441733	0.7188372	0.5715802	0.7121373	0.3969091	0.2730631	0.3566009	0.6138597	0.6721782	0.2078305	0.0113592	0.7967107	0.1866556	0.6566635	0.6124245	0.3559482	0.4687417	0.0530186	0.6641305	0.4635710	0.7927796	0.3471504	0.0608286	0.5215520	0.5130671	0.4881232	0.1900439	0.4828122	0.6244751	0.1934093	0.7668801
800	0.0937935	0.1276672	0.0795641	0.7952140	0.6477503	0.3667712	0.4773935	0.8044551	0.0203283	0.0006794	0.6853744	0.6749945	0.1157013	0.0530700	0.5570686	0.4326644	0.2747678	0.3607660	0.1076063	0.5469317	0.6849597	0.6905396	0.5752728	0.5162716	0.2695529	0.3020327	0.6860394	0.5622246	0.1836866	0.0370182	0.8068060	0.1759195	0.6108588	0.6146043	0.3371848	0.3333278	0.0028460	0.8060319	0.3455546	0.8516143	0.3346382	0.0815340	0.5379929	0.4813470	0.4040311	0.2809272	0.4282264	0.6512466	0.1965485	0.6819488
850	0.1020564	0.1669516	0.1082610	0.7830559	0.6527279	0.2926574	0.4585705	0.7790315	0.0384651	0.0004511	0.5259325	0.7325859	0.1235568	0.0755047	0.7334073	0.4610221	0.3561245	0.2893824	0.0968264	0.4826481	0.5898462	0.5911605	0.8729239	0.4976170	0.2976709	0.4917629	0.5806173	0.6535411	0.2444524	0.0466773	0.7428850	0.1737202	0.6754242	0.7412790	0.4168015	0.3690790	0.0087737	0.6722321	0.4096323	0.7684666	0.3039654	0.0454498	0.6642441	0.4344673	0.4577017	0.2560368	0.4650546	0.6598687	0.1649175	0.5573012
900	0.1394039	0.0990183	0.1249496	0.7191159	0.6688398	0.2327944	0.4577842	0.6451065	0.0389983	0.0001481	0.4189009	0.6319165	0.1611685	0.0981712	0.6289341	0.4007505	0.4172061	0.3667080	0.0806834	0.4549945	0.6419446	0.6266376	0.6475071	0.4939221	0.2745982	0.4415758	0.6387479	0.6136740	0.2475110	0.0330268	0.8606359	0.1577174	0.7229568	0.7106768	0.4977536	0.4910649	0.0194240	0.7112667	0.3848371	0.7140668	0.4273902	0.0509342	0.5578772	0.4703527	0.3729576	0.2836161	0.3798786	0.6717497	0.1773307	0.6519368
950	0.0706588	0.1163744	0.1777566	0.7471593	0.7273478	0.3010664	0.5301141	0.7157664	0.0493105	0.0006475	0.5151806	0.7712085	0.1251636	0.1299767	0.7860020	0.3919440	0.2794648	0.2470302	0.0831188	0.4542966	0.6122776	0.5543213	0.7006296	0.4057846	0.3888078	0.4075348	0.6525526	0.6192567	0.2232560	0.0177235	0.8276739	0.1336613	0.6162033	0.7063858	0.4438757	0.3144502	0.0047792	0.7045312	0.3945554	0.8024721	0.3091995	0.0414300	0.5569433	0.4188449	0.4358436	0.2166964	0.4932647	0.6430602	0.1556553	0.6215558
1000	0.0881680	0.1595326	0.1899679	0.6819423	0.6676079	0.2265491	0.4659919	0.6368065	0.0289277	0.0016092	0.5489578	0.6088895	0.1219030	0.1215916	0.7824499	0.4519937	0.4233714	0.3767129	0.0497444	0.4650389	0.6295494	0.5620471	0.7360609	0.4607903	0.3328782	0.3912672	0.5393025	0.6502811	0.1842679	0.0159545	0.7168952	0.1652020	0.6813478	0.7410332	0.3928989	0.3520080	0.0172136	0.7633354	0.3876523	0.7976886	0.2938848	0.0578833	0.6039473	0.4845127	0.4058146	0.2954256	0.5427505	0.6899431	0.1121296	0.5502600

0	0.1113781	0.1640206	0.1636159	0.7389383	0.6261973	0.3297993	0.4950080	0.6785402	0.0430221	0.0105128	0.6187053	0.8711861	0.1706370	0.0736666	0.6398285	0.4116824	0.2917161	0.4009993	0.0739187	0.4429562	0.6690340	0.5067741	0.7299581	0.4861280	0.2405794	0.3616772	0.6369449	0.5834432	0.1519406	0.0309934	0.6382805	0.1377595	0.7068373	0.5975237	0.3845229	0.4280695	0.0105874	0.7083711	0.4277923	0.7668619	0.3187046	0.0703398	0.5874453	0.4659475	0.3770964	0.2751857	0.4001073	0.7074656	0.0830296	0.7687197
50	0.2024697	0.1826114	0.1275715	0.8314912	0.7501191	0.3411062	0.5636454	0.4902967	0.0304043	0.4047177	0.4828985	0.7881697	0.1218919	0.1175089	0.7681320	0.3502461	0.5556998	0.3800332	0.0636815	0.5637034	0.5924659	0.6621518	0.7911810	0.4408794	0.5057540	0.3528240	0.5434778	0.6759086	0.1774661	0.0218087	0.6797588	0.1243163	0.5985361	0.6319534	0.3339158	0.3957152	0.5588712	0.6548425	0.3101307	0.6565817	0.3024484	0.0863883	0.7527409	0.4755471	0.3751346	0.2478313	0.4052740	0.5823963	0.0932825	0.4988092
100	0.0912551	0.1448181	0.1243012	0.7928436	0.6762859	0.5412687	0.4850986	0.3960526	0.0197122	0.5047144	0.5772907	0.6925607	0.1381673	0.0871606	0.8250759	0.4117784	0.6829359	0.2869228	0.0589400	0.5794229	0.4440412	0.6368295	0.7861931	0.3618283	0.3583210	0.2671391	0.5408518	0.6262828	0.1631017	0.0226213	0.6336751	0.1041305	0.6555931	0.7514375	0.2322257	0.3444233	0.5850904	0.8211112	0.3939816	0.8153984	0.1507106	0.0567863	0.6461178	0.4768590	0.4443365	0.3082970	0.4687246	0.5716767	0.1231713	0.3198997
150	0.1189505	0.1699473	0.2075950	0.6471385	0.6189363	0.3419863	0.5286785	0.3726423	0.0179956	0.5225391	0.5284244	0.6367459	0.1891156	0.0782627	0.7654884	0.4706448	0.6996877	0.2980788	0.0820837	0.5202313	0.3112420	0.6743397	0.7722303	0.4623019	0.4566537	0.1760625	0.5635689	0.6214809	0.1760567	0.0121150	0.6918415	0.0967593	0.7736168	0.6990915	0.3840122	0.3393533	0.6894095	0.7776997	0.4607844	0.7369130	0.2001266	0.0859756	0.5598815	0.4644093	0.3774456	0.2821751	0.4383898	0.6397154	0.1654120	0.3653988
200	0.1199925	0.1221996	0.3354408	0.8191396	0.8055563	0.1943273	0.5225721	0.4248579	0.0212325	0.5324675	0.5871288	0.6769746	0.1237600	0.0717387	0.7575636	0.4051287	0.5680874	0.2679377	0.0474935	0.5226324	0.3086474	0.5517869	0.6555605	0.4744241	0.3349253	0.1155573	0.6860533	0.6178225	0.2046039	0.0383024	0.6663382	0.1248867	0.6955255	0.5480473	0.4453347	0.4143609	0.6748512	0.7959637	0.4910672	0.7526319	0.2033504	0.0906663	0.6595313	0.4659742	0.4417159	0.2845713	0.4986596	0.6654538	0.1370032	0.4003758
250	0.0966583	0.1817730	0.4298080	0.6694679	0.8248816	0.3096887	0.5594696	0.3792086	0.0381118	0.5240494	0.3931031	0.7653573	0.1770038	0.1083283	0.6873072	0.3609604	0.5999810	0.3361437	0.1132739	0.5689298	0.2616949	0.5568022	0.7218517	0.3871229	0.3283593	0.1235245	0.4498399	0.7095232	0.1875382	0.0264614	0.6348619	0.1030973	0.6525891	0.6155211	0.3544732	0.3364327	0.7589433	0.6387077	0.4140240	0.7078827	0.1621900	0.0494824	0.7376002	0.3775690	0.4615317	0.4173447	0.4167015	0.6098872	0.1269921	0.4422132
300	0.1186932	0.1139160	0.3749727	0.6965071	0.7322460	0.3886164	0.6635424	0.4898032	0.0178027	0.4100160	0.4256992	0.5877635	0.1687196	0.0969968	0.8790835	0.4328986	0.6674643	0.3389316	0.0728071	0.4935611	0.2162867	0.6571283	0.6269418	0.3669305	0.3354574	0.0934415	0.5040946	0.5392283	0.2197774	0.0377533	0.6910975	0.0879782	0.6608213	0.6300686	0.3885655	0.2997262	0.7523554	0.7013247	0.3819605	0.8332973	0.1681581	0.0378511	0.6384503	0.3705182	0.3857526	0.3140215	0.3682405	0.6622224	0.1162979	0.3567707
350	0.0999371	0.1579171	0.3467080	0.6981791	0.7716817	0.2893853	0.4444818	0.3360327	0.0268538	0.4622605	0.3770607	0.7311822	0.1320837	0.0650082	0.7178837	0.4940789	0.6444351	0.2844971	0.0629274	0.5670734	0.1685896	0.6501146	0.6339071	0.3715147	0.3014165	0.0899119	0.5567179	0.6873333	0.1984120	0.0439292	0.8488920	0.1554141	0.5947356	0.7610551	0.3890140	0.3828240	0.6103216	0.7435525	0.4333955	0.6686980	0.1755603	0.0570189	0.6884598	0.4020863	0.3651424	0.2603512	0.3825187	0.6107284	0.0842774	0.3290495
400	0.1196929	0.1741241	0.3207968	0.7928356	0.7692261	0.3494218	0.5001270	0.5000152	0.0538475	0.3898392	0.3042316	0.7941680	0.2062279	0.0718367	0.8213875	0.3525202	0.6230291	0.2640355	0.0927883	0.4319858	0.2788961	0.6236971	0.7073846	0.2925004	0.3882638	0.0645114	0.5465759	0.6956282	0.2536992	0.0931851	0.6939528	0.1379319	0.6711219	0.6269544	0.4278972	0.3663688	0.6486629	0.8813750	0.4216207	0.7159065	0.2102645	0.0965939	0.6758756	0.4412666	0.3814590	0.2870556	0.4161240	0.6042147	0.1517450	0.3990001
450	0.1694222	0.0861641	0.3615206	0.6618360	0.5664774	0.2472037	0.5193169	0.3092334	0.0203044	0.4432047	0.3305274	0.7039771	0.1348885	0.0749568	0.7484604	0.3971467	0.6360627	0.3181914	0.0827173	0.4905301	0.3249179	0.6443651	0.6770079	0.3766748	0.3328090	0.1279367	0.6251320	0.7282011	0.3234780	0.0494999	0.9020888	0.1004416	0.8872489	0.6396567	0.4255602	0.3374044	0.6683432	0.8440603	0.3470796	0.6604435	0.2712956	0.0918484	0.7697376	0.4827690	0.4357455	0.3127660	0.4418444	0.6433200	0.1028847	0.2656372
500	0.1038949	0.1045417	0.3968403	0.7297144	0.6916731	0.2337154	0.6818418	0.3975377	0.0229272	0.4935996	0.5223382	0.8372567	0.1808091	0.0630894	0.7050951	0.3767973	0.5834833	0.3251417	0.0622677	0.6721907	0.4183768	0.5635865	0.7850050	0.5424563	0.3980092	0.0996805	0.4568549	0.6635321	0.2077473	0.0520186	0.7209255	0.1200564	0.7660023	0.7244310	0.3212295	0.4897174	0.7265503	0.7201421	0.4141969	0.7641001	0.1540415	0.0702511	0.6841644	0.3905323	0.5318944	0.2395205	0.4819399	0.5805859	0.1170574	0.4234328
550	0.1475902	0.1469388	0.3321157	0.6806277	0.7516164	0.3653867	0.5690604	0.7087909	0.0240928	0.1247418	0.4900807	0.7518588	0.1335700	0.1283915	0.6257045	0.3580774	0.4062163	0.4181981	0.0620303	0.4670934	0.2392923	0.6901359	0.7579442	0.4602289	0.1407206	0.1443776	0.6220891	0.7556611	0.1807993	0.0476235	0.6809099	0.0808348	0.7961787	0.7884236	0.3891077	0.3789175	0.1446262	0.6909239	0.3928013	0.7135593	0.2701329	0.0644205	0.6845059	0.4181702	0.3977086	0.2638640	0.4709513	0.6689314	0.1276703	0.4953640
600	0.1205726	0.0926472	0.2953366	0.7790308	0.8172857	0.2165690	0.5693718	0.7310876	0.0278758	0.0154278	0.4902170	0.7736935	0.1207224	0.1144502	0.7209682	0.3364513	0.3174510	0.3178265	0.0632588	0.7063645	0.3952501	0.7277281	0.7684864	0.3756983	0.1466803	0.2317362	0.6936062	0.6708066	0.2195410	0.0620217	0.7797444	0.1478797	0.7203694	0.7533544	0.3879056	0.4493275	0.0613262	0.8796256	0.4752727	0.6153315	0.2410019	0.0736651	0.5892485	0.4868157	0.4151348	0.2919875	0.4617037	0.7272546	0.1321906	0.6893790
650	0.1813331	0.1206341	0.2531081	0.7936342	0.7410316	0.1853145	0.5646173	0.7239109	0.0459848	0.0124936	0.4282245	0.8206896	0.1196976	0.0853825	0.7540663	0.3757903	0.3118183	0.4022115	0.0524924	0.3930178	0.5809716	0.5899239	0.7250514	0.5017018	0.1386762	0.3687952	0.7097186	0.7279883	0.2317913	0.0416587	0.6903379	0.1184855	0.7248544	0.9040440	0.3999020	0.3692564	0.0352129	0.6290570	0.4039038	0.6874827	0.3305879	0.0694636	0.5439362	0.4790554	0.3508971	0.2545812	0.4597304	0.5984798	0.1094146	0.8055603
700	0.1228848	0.1661480	0.1911797	0.6866056	0.8038331	0.3045232	0.5983128	0.8141581	0.0219402	0.0049765	0.4425965	0.7035315	0.1236614	0.1091377	0.7813188	0.3923810	0.3306171	0.4206949	0.0664788	0.5942650	0.6367406	0.6716099	0.7400685	0.4585059	0.2220613	0.4328847	0.5586423	0.6165692	0.2070135	0.0827723	0.7760957	0.1213846	0.8927474	0.6043463	0.4174590	0.3256941	0.0089780	0.7705711	0.4553434	0.7156556	0.2644160	0.0699135	0.5884426	0.4491459	0.4829933	0.3579970	0.4473132	0.5730320	0.0932343	0.8006351
750	0.1341242	0.1323858	0.1182256	0.7562422	0.6634095	0.4209989	0.5454853	0.7470452	0.0348127	0.0029967	0.6253230	0.7764975	0.1445110	0.1342861	0.7779892	0.4558506	0.3610135	0.3550041	0.0469440	0.5869910	0.5262699	0.6842183	0.8921973	0.4181508	0.2609813	0.3032591	0.6568329	0.6469491	0.2081532	0.0376299	0.8838494	0.1585719	0.7902675	0.6925946	0.4438497	0.4532886	0.0080776	0.5703067	0.3770061	0.7115034	0.3711592	0.0563227	0.5432665	0.4471439	0.4728495	0.2534635	0.4812633	0.7052740	0.1521551	0.6758881
800	0.1382568	0.1662844	0.1462023	0.7039250	0.7399660	0.3352716	0.5836329	0.6524990	0.0244696	0.0024314	0.5787719	0.7343551	0.1098151	0.0622518	0.6802759	0.4266409	0.3456697	0.2390653	0.0537472	0.5209221	0.5674381	0.6975864	0.8926984	0.3629433	0.3497767	0.3965887	0.7492319	0.5855489	0.1473081	0.0344685	0.7868737	0.1459522	0.5935914	0.7200019	0.3793077	0.3708197	0.0102137	0.6431563	0.3621529	0.6504691	0.2949598	0.0629009	0.4198154	0.4276549	0.4025912	0.2666957	0.4715352	0.7788156	0.2219045	0.6731797
850	0.0858126	0.1414963	0.0789717	0.7275511	0.6272745	0.4553805	0.4207305	0.6404898	0.0263026	0.0000001	0.6148772	0.7530448	0.1212595	0.0926654	0.8328173	0.3892991	0.4068374	0.4107574	0.0450077	0.5823480	0.5099907	0.6134985	0.8113119	0.3705393	0.3183335	0.3737317	0.6021493	0.5707623	0.1678142	0.0344145	0.7731256	0.0969518	0.7024568	0.8205767	0.3408788	0.4107977	0.0169795	0.8576384	0.4112402	0.6914890	0.3148161	0.0815675	0.4992079	0.4847965	0.4687861	0.1831797	0.5009272	0.7288994	0.1135170	0.6798805
900	0.0819603	0.1582551	0.0591377	0.8156365	0.8490042	0.3915666	0.5488685	0.8031756	0.0422631	0.0034053	0.5915727	0.7749542	0.1080504	0.1292095	0.6807328	0.3750042	0.3515780	0.2688040	0.0812624	0.6899318	0.5313853	0.4767305	0.7929071	0.4818964	0.3271253	0.3779148	0.7286453	0.4731407	0.1979050	0.0354180	0.7778154	0.0816274	0.7094382	0.6744682	0.4046270	0.3744229	0.0095552	0.6472789	0.3900827	0.7523035	0.2861010	0.1637743	0.4444600	0.5761373	0.4339805	0.2655452	0.5616331	0.7291469	0.1547948	0.6318515
950	0.1028344	0.1496613	0.0594412	0.4857399	0.5944877	0.5096535	0.5335988	0.8061892	0.0358896	0.0009670	0.6738317	0.7551465	0.0775936	0.0294214	0.7318736	0.3716924	0.3385680	0.3885500	0.0582408	0.7311290	0.5729456	0.5787591	0.8036001	0.3849908	0.3354734	0.4048534	0.6728642	0.5671276	0.1691141	0.0358213	0.6619772	0.1418258	0.7642035	0.7051524	0.4084410	0.3576021	0.0044786	0.7287107	0.4140780	0.6484707	0.3563284	0.1544899	0.5026574	0.4052438	0.3562088	0.2895060	0.4881564	0.5764336	0.1235233	0.7305248
1000	0.0623789	0.1612647	0.0833945	0.6415294	0.8280125	0.4881520	0.6400358	0.8133672	0.0088085	0.0085050	0.5510454	0.6873816	0.1542420	0.0763938	0.6629309	0.3675596	0.3788534	0.3131472	0.0592913	0.5481770	0.5109662	0.5470407	0.8013014	0.4527343	0.3133403	0.4946175	0.6449985	0.6488754	0.2194107	0.0174104	0.5754460	0.1585835	0.6699161	0.6204550	0.5157620	0.3428262	0.0098732	0.7846517	0.4131552	0.6352398	0.3214677	0.1112404	0.5318678	0.3630705	0.4459004	0.2605884	0.4871515	0.7679533	0.1358113	0.7278223

0	0.1025224	0.1479034	0.1465885	0.7522428	0.6964045	0.3665991	0.5294412	0.5813797	0.0272245	0.0091540	0.6577124	0.8664054	0.1613463	0.1016078	0.7394590	0.4706473	0.3044199	0.3558782	0.1128523	0.4862377	0.5412210	0.6165543	0.8122841	0.3515297	0.2509215	0.4928735	0.6473774	0.6474856	0.1478601	0.0291520	0.7427527	0.1259540	0.8394516	0.8518857	0.4426749	0.3379643	0.0121544	0.6638864	0.3869621	0.5852784	0.3877930	0.0513489	0.5326519	0.3758925	0.3154589	0.2426399	0.3605962	0.6852036	0.1060070	0.6652088
50	0.0679301	0.4612803	0.2476529	0.7770492	0.7760808	0.2263383	0.5287789	0.7219054	0.0262611	0.0009226	0.3637333	0.7978113	0.1426935	0.3395061	0.5363590	0.4689347	0.2825642	0.0971923	0.0903389	0.2411574	0.3146932	0.5680997	0.2867507	0.4329147	0.6441783	0.3369549	0.6105456	0.6824264	0.3879547	0.0287577	0.6304970	0.1143425	0.3053034	0.7592432	0.3790595	0.2684542	0.0173846	0.7844769	0.3380016	0.5769128	0.3238910	0.0492472	0.6672432	0.3837614	0.4656553	0.3624542	0.4396917	0.2258443	0.0828021	0.6366205
100	0.1540503	0.5727744	0.2460306	0.7133382	0.7109540	0.2243188	0.6447245	0.6999628	0.0275493	0.0009663	0.5082920	0.7094329	0.0766663	0.3798948	0.6881691	0.4929591	0.2728461	0.0811432	0.0525293	0.2334019	0.2589175	0.5706708	0.1985630	0.2431283	0.5265234	0.4130796	0.6440836	0.5750871	0.4441035	0.0235841	0.4675667	0.0963881	0.1477043	0.4806018	0.2546128	0.2171608	0.0000000	0.7710390	0.4291404	0.5804921	0.3245190	0.0492839	0.5714664	0.4572657	0.5584165	0.3128168	0.4386434	0.0971353	0.0990363	0.7122620
150	0.1476136	0.5384784	0.2121299	0.7719901	0.7246241	0.2752194	0.4675349	0.6075540	0.0178711	0.0010981	0.4662230	0.7091762	0.1546953	0.4340037	0.7582198	0.4189865	0.3492675	0.0294253	0.0729347	0.2412450	0.2873582	0.6513113	0.2066711	0.1758894	0.6650713	0.4029708	0.5825851	0.5063955	0.5772752	0.0186584	0.5116776	0.1322709	0.1133807	0.2230112	0.1488886	0.0590841	0.0024494	0.6326665	0.4695707	0.6817400	0.3088638	0.0770665	0.7337536	0.4569695	0.4196567	0.3031506	0.3838411	0.0307923	0.0877058	0.8223392
200	0.2349173	0.6205788	0.1215674	0.7470191	0.6768583	0.5609984	0.5487575	0.6872590	0.0091361	0.0018331	0.6010482	0.6367200	0.1363548	0.4135278	0.7771660	0.3606725	0.3289676	0.0246503	0.0562493	0.2014774	0.3015807	0.5481537	0.1924438	0.0763449	0.6736503	0.3923578	0.5683427	0.5633964	0.5002084	0.0310863	0.4965917	0.0875754	0.1083061	0.0898592	0.1092525	0.0351567	0.0165336	0.6251057	0.4401109	0.6830548	0.3245264	0.0763035	0.6020660	0.4848691	0.5681502	0.2474765	0.4785647	0.0133560	0.0985313	0.6600135
250	0.4099869	0.6436534	0.0635138	0.6210583	0.7158599	0.6737249	0.4912159	0.7989470	0.0080957	0.0017957	0.4024513	0.6307008	0.1453536	0.4227846	0.7945162	0.3598410	0.3173317	0.0212714	0.0883137	0.2332108	0.3393668	0.5496911	0.2157373	0.0465085	0.6847722	0.3925418	0.5542873	0.4812094	0.5512565	0.0365348	0.5100834	0.1480434	0.0819058	0.0615808	0.0761052	0.0255236	0.0127518	0.7723983	0.4386037	0.6777084	0.3833227	0.0677956	0.5209180	0.3808790	0.5451803	0.3153205	0.5241759	0.0030198	0.1550198	0.6309322
300	0.3826136	0.5581711	0.0291559	0.6277079	0.6580447	0.6577336	0.3350918	0.7120933	0.0072237	0.0012523	0.4870261	0.7746499	0.1315796	0.3022346	0.7744569	0.3055929	0.3163762	0.0222293	0.0372299	0.1932666	0.3007568	0.6013564	0.2289295	0.0322751	0.6927756	0.4844560	0.5885443	0.6462008	0.4883710	0.0536763	0.4802784	0.1108658	0.0750769	0.0279564	0.0851929	0.0385311	0.0083505	0.7091955	0.4103252	0.5574014	0.2847325	0.0646380	0.6098774	0.3552164	0.6382301	0.2995259	0.4924160	0.0010635	0.1958894	0.6704640
350	0.3868106	0.5952401	0.0335847	0.6146216	0.6644780	0.7766393	0.4413261	0.7665550	0.0005016	0.0000667	0.5247575	0.6327144	0.1365916	0.4275820	0.7870285	0.4027849	0.3037594	0.0208824	0.0731632	0.1768688	0.3206901	0.6305852	0.2434250	0.0408184	0.5335024	0.3666130	0.6735230	0.6157266	0.4621322	0.0316991	0.5099933	0.0688681	0.1459991	0.0430236	0.0712003	0.0435959	0.0036503	0.6230137	0.4363691	0.6980020	0.2958926	0.0904950	0.6583711	0.5357865	0.5773035	0.2208132	0.5110104	0.0015510	0.2080933	0.6989822
400	0.3077776	0.6696008	0.0128199	0.6166654	0.6562815	0.6398008	0.3774708	0.6934442	0.0004637	0.0011738	0.4411532	0.8421635	0.1196176	0.3357408	0.8322555	0.3960721	0.3169697	0.0154676	0.0473758	0.2129255	0.3240944	0.5880630	0.1622511	0.0408571	0.5532854	0.3917431	0.7424490	0.5747180	0.5130154	0.0357706	0.6074617	0.0915021	0.0709380	0.0284388	0.0881589	0.0407432	0.0137473	0.7849803	0.5165891	0.7646769	0.4200605	0.0994927	0.7169051	0.5765319	0.6942670	0.1848650	0.5122162	0.0020019	0.2493354	0.7526670
450	0.3932936	0.6407386	0.0212840	0.6723579	0.8406424	0.7723292	0.3805309	0.6538730	0.0053514	0.0004232	0.4794807	0.8122244	0.1107010	0.4726372	0.8156634	0.4266774	0.3868974	0.0154845	0.0426974	0.2091416	0.2978574	0.7206930	0.1947570	0.0520014	0.6491543	0.4020272	0.6780211	0.6598926	0.5048316	0.0347686	0.4630886	0.1127100	0.1208553	0.0234624	0.0628801	0.0262205	0.0163424	0.6823172	0.4224750	0.7139342	0.4018187	0.0494870	0.7328726	0.5880829	0.6847596	0.2350911	0.4927290	0.0012405	0.3167626	0.6858513
500	0.3169834	0.6940886	0.0167397	0.5750856	0.8199770	0.8319449	0.3435178	0.6696520	0.0034386	0.0007832	0.4567708	0.7208022	0.1525884	0.4034717	0.7478487	0.5224564	0.3315197	0.0180554	0.1114923	0.2302697	0.3219311	0.7369152	0.1854067	0.0550037	0.5999990	0.4084941	0.6279781	0.5649178	0.5852332	0.0399379	0.5044107	0.1238889	0.1299698	0.0271517	0.0922991	0.0533576	0.0068683	0.8077221	0.4161665	0.6474569	0.3621714	0.0586346	0.6676503	0.5410485	0.5800674	0.1839009	0.4481100	0.0043997	0.3120328	0.7288325
550	0.2586777	0.4833034	0.0199016	0.6429649	0.8333178	0.6864552	0.4752254	0.7661503	0.0060701	0.0004199	0.4923497	0.6953724	0.1231120	0.0882604	0.7556707	0.3789603	0.2562775	0.2045217	0.0669119	0.4451150	0.5325197	0.6345637	0.5490934	0.0769873	0.4569435	0.3459525	0.6960473	0.6964337	0.4840738	0.0243262	0.6164906	0.1228116	0.5286858	0.0800177	0.1503928	0.0705802	0.0159284	0.7244428	0.4095873	0.6789593	0.3528946	0.0414815	0.6036102	0.7233097	0.4794221	0.1180236	0.5372098	0.3448361	0.2590776	0.6303676
